,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk,ZH916inf
QDPR,0.0942366516701902,-0.0010267149668647907,0.028089635155520362,0.010904916566683862,0.12368917133097808,0.0021586513688505735,0.10741748908388186,0.07259647218320926,0.04882727623106306,-0.22942726800899024,0.07312968633309773,0.04113740562871083,0.12385925148602626,0.0694145749987968
POMC,0.06347362526958811,0.009361112443532195,0.017179052356408278,0.023203820082579065,0.025853070279535068,0.03492473718624209,0.008384058278994093,0.06180381192069212,-0.012844149336885505,-0.06011820602444207,0.15962060458056151,,-0.0060047055121262355,-0.016947380737283867
CCL18,-0.028164035358237534,-0.02098396799773832,,,,,,,,-0.09181344381008925,,,,
CCL17,,,,-0.021800932902455123,,,,-0.011187591097775501,-0.011743775018376501,,0.010540958584053748,,,
VEGFD,0.005459045471698198,0.10035182987576569,-0.02326972905398386,-0.024288646724261443,0.06313159466048952,,-0.05831455358122097,-0.0006413112124601351,-0.022861815534279153,0.07819549246859728,-0.023005172242020634,,,
TNFSF13,,0.06666039269866184,,-0.0150377955968277,,0.009830958325972531,,,,,,,0.0083496966819759,
WNT5A,0.013300453098340641,-0.010965428388896636,-0.03103867130562236,0.041781487265245644,-0.0017191684072862504,-0.12274689247798982,-0.270019883894315,-0.03502626955397605,-0.013999581868435291,0.12704170079317592,-0.0775958404247087,-0.06922980045374326,-0.07724698286961855,-0.029628451411693724
CXCL8,-0.09259538031936182,0.03129939868140972,-0.02178839504532296,-0.01294690673065908,-0.03467753037810453,-0.010595393454144248,-0.13246411685274237,-0.06462229115764892,-0.021289916690308136,-0.0847221415008587,-0.0691677503238441,0.12329229451450863,-0.038755794771251684,-0.04863866193147499
GRN,-0.04768727085425653,-0.033763358684955905,-0.011238221309579506,-0.04998246651381268,-0.035827603614175536,-0.09027093854965695,-0.30621315951598965,-0.032834601928912556,-0.04084332927326429,-0.1896972196600808,0.040497474300970115,-0.08202054667989568,0.028418365197473063,-0.1116470744712473
MIA,0.05019852026843535,0.007733508312644241,-0.02069446970275894,-0.04590545079763925,-0.06375890866377427,-0.007803469625791936,-0.09379382508965803,-0.057433749092731225,-0.01503369154059145,,-0.03150663765636428,,0.03820875652976076,
COL4A4,-0.031944436074344724,0.07929813501230303,-0.02464643854605869,0.003932742522028366,-0.053135569531678216,-0.015683435229217883,-0.046103523522659534,0.0009363065968138668,-0.01666075088781188,,-0.030562607394524256,,-0.022732286399149235,
TAC1,0.19850586850362667,0.0509526293823904,-0.02079052151915804,0.13799769671496803,0.14608133182603283,0.1532578463863377,0.3990585435916439,0.16194297957905365,0.05499904671879586,0.11968658921064175,0.06848504458214578,-0.059090650894939346,0.1271260090326057,0.017770539391944062
RARRES2,0.06704134928788809,0.002585179600291678,-0.03524281487119795,0.07348231581683992,-0.1536340704437809,-0.07785432809108127,-0.3643874538022491,0.13080220419878083,-0.021163211295491088,-0.1258910411742621,-0.09765738585162428,-0.038265782831545345,0.02810234725088242,-0.061274097670569794
FGF7,0.002118520401963764,,-0.02626419199490144,0.046791660829196786,0.026139618227620013,-0.012550755008912645,-0.08079903098491008,-0.00019235336972738416,0.03547340419820681,0.06771778137452428,-0.02785583321186165,0.025521332039203953,0.16893659798275473,-0.0005018791997648497
HBEGF,-0.031940803289356015,-0.01853193982477269,-0.024611158291272108,0.02339628914812928,-0.022296606679267698,-0.08292813015284584,-0.16023931450682585,-0.09384459953549007,-0.05871133434250911,-0.0769191078890417,-0.03297373642984662,0.044888909034095995,-0.049956317026640905,-0.0015774400123169513
CSF3,-0.031944410783839264,,,-0.025984811130169604,-0.028630762172568647,,-0.048776640504338664,,,,,-0.02843886307780516,-0.0608954764537816,
PI3,-0.037842918155405296,-0.04792465185969014,,-0.04484193895206207,-0.04584506814268541,,-0.054923140989856664,,,,,,0.018898223889670968,
PCSK1N,0.1589960044718425,0.06170080406285988,-0.018657608045004815,0.017624891774566474,0.04280115101647103,0.07847194283956252,0.17185134339525185,-0.07176407050379542,0.09868364710580231,0.2583670805847333,0.18985207199149834,-0.035783075077803796,0.1011847987116775,0.01897086492080695
NTS,,,,,-0.06090226020550175,0.08934406274768082,-0.05995235858848865,-0.016027145752295288,-0.04444144102634489,-0.043456020075531676,,,,
SFRP1,0.16254562920412752,0.007900822224344746,0.03162842376335722,0.01067341275490296,0.010057733030200784,-0.023639052816387368,-0.03278737402060099,-0.011456166006771271,0.032178102506834734,-0.014375378983873787,-0.0029233636745210744,-0.0015255081933809266,0.01677201167264316,0.053602228258700924
CXCL13,,,-0.003756790234006228,,-0.02817289454111399,,,,,,,,-0.01909101085387752,
MICA,0.011647161412444703,0.018970309302599596,0.008894650711144054,-0.045603389032776206,-0.04087430272770328,0.0055322688050339795,-0.1482268879272578,-0.04738008325119456,-0.06663201182464334,0.02750719786816579,-0.09446274127584325,-0.04730852842190989,-0.025119588197730008,0.03826051988685332
TG,-0.025464794099044955,0.015030825391861383,0.08356563751530532,-0.02052792077741935,0.027389343547436606,-0.011064918683348747,0.012434084116170451,0.0077237056090662,-0.022555860728469483,,-0.03224411318200019,,0.038477299285799876,
ADA,0.04119556073369483,0.034871368219238384,-0.011896623241666463,0.002072973055587045,-0.012632848558338294,0.01216517028745375,-0.2678381913666158,-0.021210446256638673,0.02834139593859393,-0.07113681833277984,-0.04646611717846622,-0.039720531549149576,-0.006147195108641513,0.03047741707536014
LAMC3,-0.028308816516461454,-0.017602210239482677,-0.002595886391942547,-0.026348011898644087,-0.0044432687085819355,-0.025800773379394154,-0.18813809322579036,-0.09035753820699417,-0.0200479330675937,-0.06852890607399427,0.05712104544132317,-0.02085706380381797,0.04921320436735783,-0.0940978301838208
CCL7,,-0.02897614587938297,,-0.01484165392401357,-0.037352056681498456,,,,,,,,-0.00770625770668914,
NGF,-0.018404083120314114,-0.014182858156892207,,0.028859002330581356,-0.010159448252080846,-0.01093387555462213,,,,-0.0060684773189771364,,,-0.004193887387508841,
TNFSF15,0.02796499912677597,,,-0.01652690754038393,-0.027655336015668552,-0.026335077270058835,,,,,,,-0.003013397134279857,
HMGB1,0.02303209841196025,0.028781586277580432,-0.057275148481863485,0.029471128935749494,0.00308028060245332,-0.07123964920593322,-0.2758750199751633,0.0846383886202275,-0.013256028137634941,-0.16019725090886755,-0.03012992131490854,0.04447125345426712,0.014834361238535546,-0.014176375189862905
ITGB3BP,-0.07840228700810938,0.012542377561366674,0.01665408248453062,0.002031608185137438,-0.016794196996761202,-0.03437319711539886,-0.2577394548863428,-0.056336135416395185,-0.01918120361256636,0.030259478348936854,-0.12711176223630793,0.10451503778551612,-0.07637963345892528,0.05706989055557151
AANAT,0.0869856181433936,-0.024262621580023593,,-0.015037797201783002,-0.02491911169837907,,0.027565282739479974,-0.012802685514118332,-0.02600050196293579,-0.040855076682928884,-0.01693774633968917,,0.15595306285244612,
RELN,0.06484034976389297,-0.022931663953986787,0.016317174858008324,-0.014722030327662937,-0.007248839275097805,0.06128576188865988,0.18189555005248925,-0.0031186799569411245,0.02720498370728279,0.016850324797740186,0.00012357323565447722,-0.05156025878087517,-0.04648118853923877,-0.012294776298709773
IL15,-0.032364528962307446,-0.03256619919411305,-0.028144679071913023,0.014192822550745447,-0.07909838394666821,0.043199197267649106,-0.09283759216312105,-0.046502486795993524,0.01074771929360217,0.023526150173573103,-0.026704945320800942,-0.030078419611179942,-0.07005621051179782,
UTS2,,,,,,,-0.13444246710524105,,,,,,,
BSG,-0.03912886160130098,0.028234012567798342,0.029691918475824423,0.0299967351115071,-0.008409571763369277,-0.038947304288941005,0.16642339563116396,-0.12099661299254687,0.01828713636174825,0.16794584352150121,-0.11728587195696194,-0.043950454516356464,0.09092868942028415,0.07236099381164904
ADAMTS3,-0.026518192517086026,0.016645184919684895,0.07025115145012929,-0.019318744521321426,0.02794397258294283,0.08398144226260196,-0.28068760124103886,0.009411209020435192,-0.030787276643175873,0.04066274132041922,0.07846522150690445,-0.034581384150706114,0.006116338073606188,
CD34,0.10204678237946659,0.026314848319763558,-0.024575432734635232,-0.0009489400247211408,0.0017305055285219972,-0.02851163763123536,-0.1737642799453609,0.04372073433084586,0.07004525548361505,-0.04488143856279461,0.1277213327633871,-0.06604934073042838,0.010380789325726867,0.028687227380763167
CCL23,,,,,,,-0.050062568787513306,,,,,,,
PLAT,-0.053860221127402866,-0.01589245091833934,-0.049452108285575926,0.02123458754597911,-0.02616152028204672,-0.10121579417836901,-0.2962243755569161,-0.1300635651651711,-0.034420372188816335,0.04151362181341137,-0.019062144192427247,0.07487194412430281,0.0488985995165644,0.08783126385708155
NTF3,,,,,,,,,-0.011590314514445694,,,,,
LTA,,,-0.01624641602095833,-0.019022155751838396,,,,0.041476292354771,,,-0.026704948617271854,,,
CKLF,0.10861563840959101,0.07900773108178144,-0.04287864599068315,0.0399124026299903,-0.05476822602431996,-0.06356388226564325,-0.36763525476055986,-0.0634836441953666,-0.03523644618228774,-0.1587809334897779,-0.11991946459139739,-0.08276077036670854,-0.017854674434937857,-0.022492254326852767
CD24,-0.010589405161445095,-0.01727728887662441,-0.025069473779598984,0.0022497173044241864,0.02352561769938105,-5.6634001248670635e-05,-0.05984541323890724,0.05095885174836537,-0.11685963583017386,-0.05891851986098543,0.03160100690402008,-0.0008793685312844612,0.1267162394631374,0.054775146549530106
HSP90AA1,-0.0043627413100439435,-0.028041162006266676,0.011516485614889075,0.057494528139518136,0.14524269182559565,0.10830004033032016,0.37515627228852605,-0.015169650188552902,0.007492224670446394,0.2911153838098297,0.21723294028590187,-0.12339231880099884,0.08697947644894419,0.015608479221709382
BMP4,0.004045513243564548,0.010867437758652506,0.0020461020168256604,-0.01656700233700236,-0.04028799126879794,-0.04938261509449563,0.09647535748960315,0.09008815249004244,0.01887843530430648,0.030018052124420498,0.0541599753208186,,0.08073141567534797,
SCGB3A1,,0.046030658990305694,,,-0.02967558577833915,0.03979207413942313,,,0.075727614723093,-0.057047552552507715,-0.0007178884083941038,,0.0705641176361939,
IGFBP4,-0.03127800704847909,0.010667755222111311,0.0082791814876878,-0.02235874366594268,-0.03342504143707981,0.0031649708616678083,-0.21396605499067775,-0.04733020264650488,0.012102379408264264,-0.042474913491982284,-0.028218954511944883,0.039745726467243024,-0.02109216050319686,0.08437174005239881
RSPO4,-0.022482474387540433,,-0.013718880966836931,0.013554787893797337,-0.03425044990788594,,,-0.010902279928445646,0.028792009268123735,,-0.017108038981217443,,0.03689209136263831,
LEFTY2,0.056647083553176124,0.015733352820503938,-0.016445946728184734,0.0022661595928080256,-0.053161992698762886,-0.024263675028249915,-0.22015529571378661,-0.057198516704189246,0.013383040213202876,-0.04345604868843763,0.041548705117875846,-0.04657208707309372,0.11171652961729879,
PF4,,-0.018771297878305993,0.007312481764601359,0.009376877512382809,,,,,,,,,-0.04134748438677854,
ANGPTL2,0.022371624339715585,-0.01830456857133162,-0.001255730684500524,-0.0103906656501853,-0.07200254218721373,-0.13005072451380378,-0.261896840195849,0.00203862013789829,-0.007899262194375319,-0.20041366455447876,-0.19105827243610965,0.00817426926155222,-0.005415095745894893,0.0033002709093170415
LRIG2,-0.03803275612280116,0.06620630185705625,-0.024476928502003063,-0.011072776352149805,0.012786673423805232,-0.050857644844712876,-0.11398247015096698,-0.03026253257892939,-0.0011089422728526727,0.012584245818054998,-0.05352320181263932,-0.0570554710304033,0.043376123811820426,-0.08451935371648538
ICOSLG,-0.03157524647833219,0.016032592120110958,0.04701825482332989,-0.016679601086584773,0.007943662054041449,-0.033039094316482776,-0.1655506216758292,-0.023837515149565322,-0.0037913904085948155,-0.08937866135116271,-0.06266669443856747,-0.07511980472983065,0.027952432534683862,0.059599303983739936
WIF1,0.1650614318420719,0.06659418645657256,,,0.04661477885366655,0.1183267095520256,0.38280207585057896,-0.031051504560742158,0.030453104079587973,0.0005711078806348355,0.07684567821900427,-0.030607398201390752,-0.004934675958348706,0.026330389122154567
NPPC,-0.0328616008508642,0.056262103188849825,,-0.005375716982843951,0.063376875620234,0.08169842987781958,0.004725046796105351,0.0362956519567607,-0.030479660409244037,0.07662389088153075,-0.13517047390009487,0.03225158148789497,0.12218624967150936,0.005390964023325234
LYZ,0.016201250619768934,0.007209022471667229,-0.07487271323799086,-0.03597258233528809,-0.04103763620271837,-0.054417939417676316,-0.1832489130475708,-0.023527343708581686,0.0028220480273922406,-0.1622120581212723,-0.03341430836252959,-0.06125922440537002,0.018819878740607705,-0.11393266440468876
EREG,,,,,-9.244750258388786e-05,,,,,-0.03234935428989152,,,-0.04760320300984155,
SPTAN1,0.10280438559802173,0.09150874656263994,0.04705943454627436,0.04929871066496536,0.08649620503852898,0.0837215305289024,0.25914828797844036,0.05300420935877619,0.00413826370874847,0.20665763729797135,0.08021100661507778,-0.0021220276454058584,0.10297652048519351,0.12612809028448949
LIPC,-0.03285095858187251,-0.027372349460864667,0.038380877561266395,-0.02327040843029254,0.014308613352068693,0.06002389788051121,-0.0789552734224414,0.051087055916415394,,0.006588951565103057,-0.007974528528015714,,0.024267600580046084,
COL8A1,-0.09114325280312698,-0.03760315177297189,-0.0426163711245247,0.007409598187910962,0.02148149026936316,-0.08915804664917,-0.09577765944539691,-0.017215054115324036,-0.017456901274833583,-0.12431475602599447,-0.1088101557005159,-0.06487145099649275,0.04177574621513921,
GSTM2,0.03462897570341762,-0.05542984101282656,-0.01175736268199097,0.01924981504725719,0.02821806629961522,-0.0431281333446743,-0.06292963100959224,-0.05292463176936269,0.03318986954799919,0.011798910778304902,-0.06820681179711555,0.0042026677355376085,0.02168211588435969,
SPX,0.12790014970722757,0.04198412028289402,0.0033186576991894833,0.010783274578737165,0.10200401416043503,0.05798165089162971,0.1360479582185942,0.02057378532227425,0.010510184798790522,0.0798616420745707,0.07990269114368827,-0.0526074047140115,0.04549420868058985,-0.15448913059907707
MFGE8,-0.06779718147524401,-0.030447366270630646,-0.005939480656087174,0.0020488844561910376,0.04593205414224605,-0.06798871283057692,-0.07036589781489587,-0.07005826038244937,-0.06241985120156535,0.029440496193324416,-0.06383388276970854,0.08906775264432952,0.03400348432287368,0.06417769168787726
TGFA,-0.15853645935585742,0.020523900037717407,0.000539622610732549,-0.04952121169995304,-0.01982215237981089,0.027623323163387944,-0.170478423500124,-0.12308385450194201,-0.007024441539615028,-0.12954540519249216,-0.07579922948195006,0.09935185022302294,0.0020593593698982615,-0.03589266025445088
SLIT2,0.32578634428850356,0.020641763903302992,0.051981671594041885,0.012908401474695469,0.08920561093505953,0.025291616794930503,0.13733336634812718,0.07713043535351892,0.04269739841455696,0.120746570936818,0.09514797577695994,-0.04546159808529829,0.04904060318081024,0.08536694236771451
PLTP,-0.030348083972972912,-0.002545937507601415,-0.046227128105208,-0.05138671764231236,-0.07932548864049108,-0.04361406404699513,-0.35199403358571374,0.06473774552124545,-0.027038768306246793,-0.24106108634347276,-0.03655779707558608,0.019925981227788398,0.07256334544009295,-0.0764518531934113
APOD,0.036489594479770966,-0.06949546439009877,0.005185898361849472,0.010615580561852484,0.012865494253750121,-0.02122134697267729,-0.306405455043351,0.021406532752519854,-0.03810768218382423,-0.20126314514473076,0.17317117103869548,0.042990220456372415,0.057206497951814345,-0.0879776918148426
B2M,0.010548106554231171,-0.02472540620908355,-0.02718088606555281,-0.005552524056717588,-0.06874928442489563,-0.17619654161609305,-0.424514379386328,-0.030643373407848895,-0.09618302216355869,-0.26224871038055353,-0.15490315138879449,-0.1703974038580351,-0.006054100159358402,-0.11530889645383885
OMG,0.15791039489465794,0.08962726870252392,0.03438267834602191,-0.002704413286392758,0.08390925710370656,0.0653625994174656,-0.02199907475493467,0.07758881911215869,0.02333072464170928,-0.06259828142908984,0.18385258006247246,-0.059065012953651796,0.11601324141203301,-0.020750894133989273
CXCL3,-0.04877978937432622,-0.059950405179642015,-0.008390260300361975,-0.054368562478299555,-0.03215520934880559,,-0.02572697195364668,-0.08774051583068868,-0.02346225587089221,-0.03458291856623139,-0.019232398907155925,0.030215537246520326,-0.06587469223616868,
CXCL10,0.01953139709863316,0.02822937319285429,-0.049562380185378396,0.014119506933659117,-0.013115771993104198,0.04883287609640506,-0.33188980296171794,-0.022477002851458577,-0.026898215598189015,0.041563235738054545,-0.030562609325328484,,0.0244629534131677,
RSPO3,,-0.011215429745143847,,0.24987832207925118,0.0019894706521156776,0.06973900806439476,0.15753075013849374,0.08112942870969131,-0.014952302613310289,0.07373261986379337,0.09652232645989546,-0.05258402964870874,0.12013889498839093,0.0657374941998747
CORT,-0.0011166226039358393,0.09963630728651274,-0.01347093593548754,0.05280181410904698,-0.0025882113107778258,0.06659600358160918,0.2517977584934912,0.0034069740540503993,0.006304073547840952,-0.03990138296000311,0.019246939684565704,-0.02334299923761206,,0.16566366476977867
NCAN,0.023594205256605823,0.05037192607558857,0.032523102232680914,-0.026341469371162912,0.16910658589884753,-0.0770903871833376,-0.15081359699468241,-0.018765839266897247,-0.012478379532777112,0.11718394814275615,-0.14684104094019745,-0.013895482217797945,0.10537866088289267,-0.028809597803515045
PRG4,-0.034401384080198806,-0.03555044377792889,,0.024584563841707242,0.051763377125748425,,-0.038030101223850574,-0.04020131018980743,,,0.03523407284537616,,-0.017571127583311152,
ZG16B,,-0.031222979779433526,0.0191752717580056,-0.0006316270809160044,,,0.08088073893923754,0.017208630521902094,,,,,0.021297834212702853,
TGM2,0.030070151784636755,-0.022218509923083822,0.0028450374077564327,-0.038335111658854976,-0.01112965389493392,-0.020568724460073948,-0.1426616288707508,-0.0068278806575465196,0.07279390372171306,-0.02191187795153195,0.1345371083570865,-0.005274765213385701,0.05225488233901254,0.05856052206678099
VEGFC,-0.02468367992408302,-0.029365852715687816,-0.02283445540545438,-0.0034348191265301717,-0.03654754182290309,-0.019424109038888207,-0.039107893578244075,-0.011107080798189674,-0.04989524368877,-0.03837766500743631,0.018404699505569052,,-0.044285477135275954,
WNT6,-0.03130548208938058,-0.03195342371457136,-0.016445947159800436,-0.020527921629749507,0.08269461555597592,0.013217027916563833,-0.05377134891547214,-0.017507768118885398,,,0.09567719509067438,,-0.03644825790669206,
NRG4,-0.023329955770921524,0.00047348584357956563,,-0.018062974584787662,0.031079664716734068,-0.02305018886258593,-0.021356883281263502,-0.0036904909058224655,-0.049362827526413335,0.02475361778902341,0.008957912942239904,,0.03280404372566899,
PMCH,,-0.008872860892742569,,0.1031336459346251,,,,-0.0183704807258709,,,,,0.08281938628174139,
COL9A1,0.110006781400669,-0.028563061099478336,-0.03241079545057127,-0.018865458614486956,-0.06061179923185244,-0.0786640405369997,-0.06376195321996823,0.001249554721511488,-0.012835389135630822,0.050076900256173985,0.03431907597580285,,0.03860276984360005,0.0628525048047185
GDF11,0.06812538479773682,-0.015507737583957055,-0.04454063627507431,0.022180856221176853,0.0578305730037802,-0.0581276099240495,-0.19095429044648687,-0.06269983505212434,-0.013713924066332372,-0.0063767192113510715,-0.08455754995532337,-0.07159728206536872,-0.00993834065373095,-0.13334397499985276
IL24,,,,,,,,,,,,,-0.03392775501552392,
SORBS1,0.12413255823033319,0.06381698487203133,0.03104666279188499,0.06191855417587142,-0.06266407125732001,-0.00981140410042731,-0.023559730987963105,0.08023681570655494,-0.02012266868599979,-0.06905743168542362,0.021063267067956432,0.04639246751717577,0.027858623608457405,-0.006578172694175564
DLL1,0.10093271038319125,0.007779128519505154,0.0037522197885510805,0.021041672298376602,0.033492164191603654,-0.10330211969594622,-0.1253854858067667,0.05744228180645985,0.07763395904628817,-0.04400053834032493,0.019160745068992187,-0.026803410634767946,0.011379107022384411,0.040714556543635316
TLN1,-0.022798396657537093,-0.057388908997319174,-0.061948442580290454,-0.013653513339454797,-0.13767992749061725,-0.11633986850638278,-0.33355037014743133,-0.045966930178882086,-0.021791006377762677,-0.2033334103420396,-0.1333645387462073,-0.023391750468664544,0.017351042819877826,-0.06055441020667488
COL2A1,0.0010767470059825659,-0.004195959863067986,,,-0.003845968713110989,-0.009203061916082065,-0.040220572154225934,,,,-0.019524833360270655,,-0.00695114767927579,
SHH,,,,0.05862251451627412,0.030195859994641853,0.009673686188882766,-0.015879710096133735,-0.11364423020633103,-0.013119305119307492,,0.01866048186090762,,0.003052552539221571,
PON2,0.0009761797409575546,0.09346227361978846,0.05426883748600856,0.07543191231530846,-0.01758260963796922,-0.07560757146007115,-0.3778262532837876,-0.06813838700545774,-0.021762656325913423,-0.10980158864255611,-0.09942162024168208,-0.010664207670767988,0.10621337048357543,0.08073026612395402
ICAM5,0.282766047260894,0.024722114424735597,0.03930429023218456,0.0003843664867032462,0.10713793247837429,0.12797297771404503,0.18150704267780463,0.028611846358970797,0.028101852519445567,0.10166481428000233,0.06339413018433186,0.13943319678052105,0.016189946151445853,0.12412457708372739
HPX,-0.022863827250408225,-0.005006198257323069,,-0.006159304763916113,-0.0070577661829872235,-0.0523112184892761,-0.07916091266785547,-0.042275752364809384,-0.02193167547269028,,-0.04736481987069245,,-0.02810517455031079,
SFRP2,0.2153771703473871,0.015772122068133596,,-0.017565031793456053,,-0.023556728215932205,-0.02764606833802535,-0.023497760578868765,0.012755897511134722,-0.04418312954108794,0.0030833486540342587,-0.051903070441853605,-0.047684068574746864,0.04672852495963969
CFC1,,,,,,0.03969532810148786,,-0.0026689101663743622,,0.051056936496793555,,,0.007137266935607145,
CD70,,0.03886447408799646,,-0.02985555630694585,,,,0.00789702698374441,,,,,-0.04179787814786153,
HP,0.12067946994288746,0.02039979707765654,,-0.07207169491437704,-0.02497183758167349,,-0.11901307979366484,-0.03153471146987736,-0.010862328324407498,-0.07353042857607238,-0.05313360080810803,,0.06746814126731122,
CXCL2,-0.0005549309658925393,0.013957673725298402,0.0192357288912725,0.02609558887634706,-0.008018789390696163,-0.054067114446102196,-0.10281515207027343,-0.022382862701010357,-0.0020512714776290838,-0.0066412576864098806,0.0009633551102486519,0.013792262999892274,-0.06836050649333196,0.12524010018818202
NPPB,,-0.0373820288912699,,-0.044351318250339104,,,,0.027680546982521353,,,0.034783305678608496,,,
CCK,0.24217708046418304,0.08871490141166884,0.03862230943983474,0.10893566761085939,0.1873135774972343,0.12207542083831072,0.40120568376705973,0.16127614611810673,0.13724276347140338,0.31407638849520236,0.24279531613309743,0.012366364259600734,0.09375626881399887,0.06172846674054075
SEMA6A,-0.03251519320623525,0.03962086297320432,-0.005010216393905278,-0.002900216114676551,0.027276979507237443,-0.03129916790634179,-0.3001225988456637,0.006741459693126598,-0.04523358823223553,-0.1140636922788805,-0.17424516613380803,-0.06932273604711098,0.05087283105205211,0.0518865513517206
IRAK4,-0.009986007846905292,-0.007672200265044696,-0.039011044716755906,-0.029939339897957846,-0.01565419816704215,-0.05894622426938676,-0.1916886648014942,-0.025134573806174728,-0.04285911912356765,-0.0489070125240559,-0.06190594946624426,-0.05555325600317735,-0.010262650376895468,0.027288388812746953
GSTP1,0.030173677608262894,-0.0059008282098088356,-0.026911379479793926,-0.018858362874721795,-0.045570073093187315,-0.14558231603445984,-0.3589707531801139,-0.018147412540941144,-0.061093302429146346,-0.22175364393347616,-0.12647168586337282,-0.047031360257020934,-0.04310770072947835,0.03146548699228386
VCAM1,-0.06135642661680784,-0.08163837042148453,0.03817454681616308,0.007803864140351772,-0.06454971725472261,-0.07895935873931662,-0.3111989944328552,0.02165007993592804,-0.024325533961833606,-0.08758987466034102,-0.052844084875122814,0.005846362824266916,0.04480748490093499,-0.02532945299403585
NXPH3,-0.057805060531414036,0.09195979333787975,-0.016885308177921513,0.001266282194070776,0.014218840624799396,-0.08594649357627412,-0.12379456078734631,0.0505475251041707,0.0013223641453875327,0.00620920543260588,0.051265332467223826,-0.1023506652058054,0.0722601685207904,0.02576102223480101
MTMR4,-0.03280790641909505,0.05157967159552564,0.05550049631158714,-0.027968636557715573,-0.03082584825792324,0.034656211740222986,-0.041479952299635234,-0.06467031072518725,-0.018932960000014633,0.06252026818064382,-0.02258225145649025,0.08043828945396923,0.080570001955696,-0.020461871499949952
LAMC2,-0.021304839279017985,-0.005305751462394864,,-0.03447292863020418,,-0.047535138630676405,,-0.038138027229589186,,,,,-0.052782484958463105,
IL10,-0.033800870456767024,-0.04429929336471528,0.005217914778685635,0.009309408383358168,-0.06573437568990316,,-0.019902679737315073,-0.025600503883845143,,-0.11059405543770916,-0.021465434283423283,,-0.03407361450325266,
SEMA4D,0.19384637055977985,-0.009477334216313594,-0.0463757418432551,-0.03469858548444909,0.03181827242023416,-0.011333223103390988,0.054679677442494856,-0.004060153359363101,-0.03253623780703128,-0.12391525281164231,0.07528691079020355,-0.10837571336347751,0.009659386122592303,-0.0705186696689129
TRH,0.034714035053218184,-0.07641136364038029,,0.020569496242585885,0.1008575334428137,-0.008440011856391486,-0.028445810950444628,-0.050147257632877966,,0.11186296651832185,-0.05489872628463969,-9.492292134406514e-05,0.053749521659330876,
SEMA6D,0.002173795521692227,0.017613879428965244,-0.04874199532124447,-0.020439926754618632,0.1347091558217898,-0.09102314797623531,-0.20880263699834478,-0.023881192298337062,-0.0020672361105891026,0.008371153831521191,-0.09288838487435636,-0.03366770456440285,0.013152613424642244,0.1363357159086565
CEL,,,,,-0.022033910758392287,,,,,,,,-0.01944592006188944,
