,UKF243,UKF248,UKF255,UKF259,ZH916bulk
BMP1,-0.035917437796960265,-0.054232663857539685,-0.05413823684621545,-0.039134875937919554,0.0704493880628295
NDP,-0.047872593794558035,-0.022674772448782108,0.0034749891322971376,-0.015167443633984694,-0.11003912559174035
TNFSF18,-0.021544826492106303,-0.004078655444766454,,,-0.02634857482846696
RTN4,0.03993488348468779,0.021587361890410873,0.06832627225872813,0.0035154998353012033,-0.04110392840897645
HEBP1,-0.0023520567281575607,0.026633589199273583,-0.033905167525852216,-0.005103825971336444,0.04598834636696659
WNT7B,-0.0012215179710300395,-0.0244776622373063,-0.007295678334168739,0.03159924602550666,0.11345865742694394
PTMA,0.08204110918995791,-0.0882618993712207,0.0118361209365904,0.04857127488528137,0.14887232005016857
CEACAM1,,-0.018547724833157808,,-0.013789018341052202,
PDAP1,-0.02697159187558355,-0.02582976015887792,0.0011140681047074345,0.007069935912914165,-0.0063167420714817695
QDPR,-0.0004163775134118203,-0.05770112728208185,-0.008669033558301292,0.020647742791238797,-0.06699760383889927
POMC,0.00620536282118808,0.03278975281042506,,-0.0005968398902030548,-0.05287962220706715
CCL18,-0.028893383832609396,0.14283398439081868,,,
CCL17,,,,-0.015007678724358771,
VEGFD,-0.013648206808013878,-0.008160264890638043,,0.017398553617857707,
TNFSF13,,-0.017466575104501864,,-0.010351960902294772,0.007148590356218415
WNT5A,-0.04560430081623339,0.05201773836669248,0.0916377427834238,0.0006206263821241872,0.11829973809312644
CXCL8,0.05211037874068095,0.13677070047312964,0.011310083786097568,0.0317045996852181,0.13318653456709156
GRN,-0.026879533608277367,-0.04107100909903021,0.04771556151587486,0.021447842760013408,-0.03619566316340106
MIA,0.06980022414715316,0.05007062695620787,-0.03620987309026214,0.01055004966450958,-0.0027184791317443812
COL4A4,0.02216859287835138,0.02490722919009059,-0.023183939699365358,-0.03617053247863626,0.0512429185902851
TAC1,0.03288413745074048,-0.01946593969571116,-0.028747747041961636,-0.02033976239035832,0.03174966754302635
RARRES2,0.014915118160924726,-0.015935785660723182,-0.017092628148719653,0.0671612200328233,0.09932144092719647
FGF7,-0.00117693103601736,,0.04736071329749003,0.01763702087720377,-0.02386111944753249
HBEGF,-0.08116596416138772,-0.07653502575934472,-0.00925835953244033,0.004598716352689688,0.11023902098838122
CSF3,-0.03277165755347119,,0.015096368350818335,0.01489646814833419,0.17993230015366457
PI3,0.009601420035461916,0.034952704575525316,0.019205261477814442,0.17202142688121744,0.05985007034015374
PCSK1N,0.07313450953487646,-0.12163618727223272,0.004348769550005662,-0.050858957944836504,-0.11951918957362612
SFRP1,0.03651315679576823,-0.012194540947913491,,0.07555964339318844,0.03924612756423158
CXCL13,,,-0.01885528526650177,,0.10609817887134709
