,UKF248,UKF259,UKF269,UKF313,ZH8811Bbulk,ZH916T1,ZH916bulk
BSG,-0.024871638213590043,0.0024761801044197716,-0.025870844537823994,-0.009425836397088213,0.0807656082538551,0.02124132188669325,0.0797051142327014
ADAMTS3,0.05085455822937898,-0.018507519267400893,0.06924567182385576,0.06226336830557618,-0.008188966546892976,0.002584077491269367,0.030439623817489395
CD34,0.09548897187097842,-0.045056753566078876,0.035085540341877525,0.03460268838232378,-0.0037463318461644075,0.018343423683026425,0.01035289671017778
CCL23,,,0.004313611385434721,,,,
PLAT,0.015007362612768872,-0.06922431355052615,0.07926783020348496,0.042522645762487786,0.06359942002170355,-0.03275383735337173,0.1393135073530785
NTF3,,,,-0.04165404838770866,0.03822771260258205,,
LTA,,-0.019561730321388034,,,,0.15668036811594432,
CKLF,0.08595743144871704,-0.02927483187045217,0.10604757876733553,0.0747166637869858,0.023221383740879745,0.06811217119350775,0.04193334399249003
APELA,,,,0.04188217384519063,,,
CD24,-0.027154612977270474,0.059377116117107026,-0.02529197560929269,0.0047176682006952065,0.046466938819108315,0.008779749370247386,0.06103875798649342
HSP90AA1,-0.024246004067602033,0.00958691179303515,-0.11151217502645062,-0.04233664752878102,-0.014176216839166101,-0.09748685999889256,-0.0303066017344633
BMP4,0.005273828530319609,0.023933273997215555,0.02462902564110364,0.053465957479485994,0.03188323738678973,0.06979253859974027,-0.04821771938981904
SCGB3A1,0.09579210447149239,,,-0.005883682076700946,-0.025913771072943112,-0.027686554616968673,0.09082536792111899
IGFBP4,0.09714723474177805,0.00484667988437456,0.066147045833694,0.025400703696125005,-0.009033444218566396,-0.01626276825428617,-0.05288222961234982
RSPO4,,-0.019979310261899797,,,,0.13251428742916754,-0.032335575858569963
LEFTY2,0.013648736277730028,-0.0437089851276944,0.11969585422254081,-0.034740883164359415,-0.01556540277281974,-0.043265585132560874,0.074600959784196
PF4,-0.01606153168328574,-0.01331635804328875,,,-0.012407824837312138,-0.018802905995632384,-0.02533028626851977
ANGPTL2,0.023893318234876698,-0.023855176054799775,0.06723910071786707,-0.04455915074266587,0.008526891929821662,0.011382730325951383,0.057752236958502984
LRIG2,-0.031719198602203236,-0.014396932144139016,0.02732369662748805,0.03991505822846937,0.026499358519612336,-0.002193022081434955,-0.014662395246446481
ICOSLG,-0.007800406010290651,0.03925690290443256,0.03146557356816069,0.014405042682791955,-0.0009610552449180549,0.013332880340299398,0.12088942617119557
WIF1,-0.016794625793052433,,-0.08088523951255902,,,,-0.04648053410407275
NPPC,0.004375568408892855,0.007017698474578829,-0.04136749176582706,,-0.023476436412840793,,0.0692637233197822
LYZ,0.019451352652594844,-0.018106918672223915,0.0914229555463043,0.10278559525885615,-0.010215815276876835,0.04510177610968963,-0.0064484176231230225
EREG,,,,0.088371069237733,0.0038036432676786963,0.033417984178886195,-0.02916266315643912
SPTAN1,-0.03788054685509133,-0.10819716259229593,-0.07084576821531657,0.07351717129425409,0.034473227855570804,-0.06626434645132727,0.02734714875669771
LIPC,0.015246197204266725,0.0007025868700263818,-0.040184841382184894,-0.004947581234727557,,0.11915611918660193,-0.039501065191020694
COL8A1,0.11851232571747583,0.014586737261485204,0.02432688877606832,-0.015862279018292576,0.07352013547670107,0.06788175174806137,0.06987624109131775
GSTM2,-0.013157151247110782,0.023916758854956394,0.054423890895144406,0.07693223868238606,-0.03835599893738155,-0.02020234883474144,0.00585383443937192
SPX,-0.031802663622304994,0.03382608598932792,0.05501509932291627,,-0.015405900486162591,-0.01330528742860631,-0.057009364329931644
MFGE8,0.06361625080120963,0.020217122087727198,0.02576654895821947,-0.02582410581928456,0.04293608257747837,0.011893446535776545,0.0033159583819319014
TGFA,-0.034822700055091166,0.03071084736737583,0.03791607983438832,0.05021269549973698,0.03046777408677756,0.009034524534525783,-0.02006444262183128
SLIT2,-0.0032221193525791506,-0.04532197947048561,-0.003170735005013247,0.005329720689388993,-0.014004275697673395,0.05119506401161126,0.07490631054910077
PLTP,-0.03167232415429823,-0.0862563887748299,0.018603429406827927,0.02425034278657999,-0.00226830068803148,0.0016234931257267898,0.01976333387951472
APOD,-0.04319726678623194,-0.09517081333904719,0.07367577930540653,0.015044368991500578,-0.013954100120993226,-0.04012952519060125,-0.04352224369187711
B2M,0.06121403097700257,0.02944600245822569,0.09994482225796646,0.08395009198306491,-0.002420579474839038,0.016049130376516278,0.07644068035340462
OMG,-0.07723499866699857,-0.06032597509238095,0.02613318891389779,0.08508919287086683,0.006146481043543813,0.02189993862320619,-0.019757247902266403
CXCL3,-0.039663468931535925,0.13547073612528754,-0.0013406859226660042,0.21930680415559864,0.043561793200490084,-0.025280646209540302,-0.035155286074488284
CXCL10,-0.027248549178257506,0.04415231944585524,0.029074694589705415,0.04854142464303109,-0.016642490091686245,0.03588246592726431,0.010078805768994595
RSPO3,0.06145342951194325,-0.015464351968892141,-0.025228825741386084,,0.05155468710955534,-0.013400105729180527,0.010124343351272111
CORT,-0.009040969356591889,-0.03467999672264834,-0.034981566698776556,,-0.012984158050852205,,
NCAN,-0.04798713656237939,-0.11164108454368417,-0.0025324016454379723,,0.018767913951134297,-0.010987147812724484,0.025402523819868572
PRG4,-0.02328517178525196,0.05965235943303609,0.04771936571839556,,0.06447461534238953,0.054902402849612855,-0.021157650068338897
ZG16B,-0.021470788752506187,0.015164376322556187,0.08909634261865175,0.06782586858372723,,-0.016708489726501585,-0.02160933205643706
TGM2,0.0703118463152329,0.010823562798279505,0.0428039511462967,0.08726424075279299,0.004133823701413452,-0.003894611466668264,-0.02877060413687314
VEGFC,0.14282014968236542,-0.027202126338087804,0.06536456791491767,0.007909743580395827,-0.02601552054964175,-0.02335723198668525,-0.01888253095497734
WNT6,-0.024982109981156717,-0.021110208128799456,-0.021491547854704935,-0.04057211324261195,0.04633744564501599,-0.02017893532830573,-0.02232892328174069
NRG4,-0.014260747204985803,-0.0030819775214335787,-0.027221810657175386,,,-0.013400107231012676,0.027508852130426583
PMCH,0.13187946291572214,-0.025737945212265894,,,-0.018217468390193073,0.0011597707142306155,-0.04300309534014143
COL9A1,0.011747963237574849,-0.019400588378119796,0.03632634353742448,,-0.05512319951107354,0.0305787310747268,0.05622257209086219
GDF11,0.02148862312434233,0.0030170987188969977,0.09410377070789605,0.03777293045712364,0.02506785314299901,0.020876014208075933,0.06694900578278078
RAET1E,,,,,,0.014162543718123779,
IL24,,,,0.006252643785341003,-0.01220998837865129,,0.049213755019575534
SORBS1,-0.0003538395074949164,-0.06055648054216377,-0.013755741754859399,0.09606858566209478,-0.0067457273683998635,-0.009380788862955462,-0.03743115700564495
DLL1,-0.014666012465308206,-0.07708136187226423,0.06365164071503383,0.14536805441834094,-0.020483527508468574,-0.0049547176596999,0.020021354603004814
TLN1,0.0028209306674886743,0.004114092079995675,0.07816469857533478,0.04166633185610213,0.03512464773639965,0.04135547009348717,0.0022461205737869267
COL2A1,-0.01153925855616287,,0.05646023687651334,,-0.03182296484167536,-0.019501682946636113,0.06822608090626231
SHH,,-0.01586039769892476,-0.015858006804006147,,0.09806845302480902,-0.011040219919354458,0.03786391920334739
PON2,-0.07929347268030146,-0.10690685797662565,0.063392927826587,0.08129374469211363,-0.020819924361413156,0.026580053977786372,0.044545217633245926
ICAM5,0.0009447472276396387,-0.024719555524213812,-0.03941896352475235,0.0966438232404555,0.0058365308828102645,-0.028895720543191998,-0.04238601027618182
HPX,-0.021086888392139614,0.013467820395741103,-0.02937530846689455,0.08177145836670252,0.039353712957009505,0.026433799805816647,0.005670807725900433
SFRP2,-0.02058520827491036,0.046752716955667524,-0.016099500365382147,0.05028492527051044,0.011212532492602218,-0.05313490302041626,-0.01419722354156786
CFC1,,,,,,,-0.029712375660722056
CD70,0.01085353167505942,0.04761927471111154,,0.08817228740844815,0.053553065248663045,-0.020444284796003024,0.04429637720561942
HP,0.010511465028444878,-0.026923900857457213,0.07815624353867198,,-0.012433636426493125,0.062138466616612285,0.04542631915498277
CXCL2,-0.012623940086166425,0.02177516539112195,-0.01663280316220011,0.17033428200947673,0.001532350495179902,-0.032200797610628745,-0.02260008420259816
NPPB,-0.019975071661263628,0.13070890308466587,,,-0.011144396484431638,-0.013592916412966496,
CCK,-0.04609362237194446,-0.04044312218084367,-0.09765383650768207,,-0.0038491362362946956,0.07679184126780139,-0.04476987001537158
SEMA6A,-0.02502771923047144,-0.05754572287964747,0.08644916458010767,0.03621421243015,0.009655376526709863,0.004843342701732418,0.0445926650900616
IRAK4,-0.022499328160776686,-0.020083254874085212,0.030791613712688657,0.01913515087815896,0.02241046462149533,-0.0022632592055011557,0.018387648035866604
GSTP1,-0.0023689210990290254,0.05365170352929973,0.13183488348529798,-0.04455458631449496,0.0723429880553038,0.007555067935246229,0.00527412724645787
VCAM1,0.0011122099875940296,-0.005311484878708189,0.06382428798278485,-0.03833064967092363,0.03856204548823624,0.0010426703722352707,-0.02493326942783581
NXPH3,-0.04094018321803582,-0.00819786906124912,-0.011268661201610498,-0.029831037637921165,0.05614875950293218,-0.007520961974846282,0.02460501174910769
MTMR4,0.0032063500097684948,0.005722845838921005,-0.012382158425624467,0.06851086081322806,0.05383863349548252,0.015968698405024254,0.008596832971535484
LAMC2,-0.015678342597389566,0.13093751076359253,,0.08090822479237926,0.08493687443898645,-0.02589867420193334,0.1376216168027363
IL10,-0.011281954800956832,0.01917118860736578,-0.026470775151203364,0.15051426888264155,0.10933476213560035,0.09006979528508689,0.01932093831087551
SEMA4D,-0.023308542643604793,-0.0069962891312783035,0.01939984581064227,0.06671076941300434,0.041869151446820324,0.01739075160209986,-0.003521816115788953
TRH,0.020899284209047367,0.11554496415299101,0.05562779743847654,,-0.013090593883857376,0.03932090449696187,0.09855535824957089
SEMA6D,-0.08108943194590054,-0.03784987144167538,0.01576387591526613,0.06097705465001043,0.01325240906386779,0.015848937017501376,0.05643364228599398
CEL,,,,,-0.019934425112366122,0.07565109988588047,-0.019568649308736526
PDCD1LG2,-0.026908685447608112,0.0287413538434706,0.02517157017524568,0.06949759224902284,0.03719493472838207,0.01964098969169256,-0.008429834785608416
SPINT1,-0.039663479415331354,-0.030430057191129695,0.006419229968621925,0.025516907942210395,0.01872951520219894,0.072686272533787,0.009349313664459045
CTHRC1,0.0640938682861275,-0.03235815614999092,0.08508563311899815,-0.06020634571101261,0.04367187714834809,-0.022083362065338775,0.03477089052629594
PODXL,0.08263860534725702,-0.072259580872457,0.05807701195037359,0.05748557919298433,0.0010316546990724019,0.005719747059856045,0.0966935478075356
JAM3,0.04436271157107783,-0.005518494684948794,0.05155123589957644,0.02286633324512997,-0.024719120345656216,-0.01857848595993614,0.05362865964322393
TGFB2,0.0010218465119469326,0.007409292300039698,0.0597205966040401,0.08360903811989577,0.03404302422601695,0.07655961759938976,-0.0002506866915255462
COL18A1,0.08379257056440145,-0.03228968861734538,0.037750058284749005,0.05066402749939571,0.04280144013968167,-0.017915051676677538,-0.04391337144250004
NODAL,-0.02119360248657745,-0.012344910631590619,0.13237102105142554,,-0.015082211864586874,-0.020836766867416385,0.01683998267844702
INHBB,-0.026493656619666094,0.00196113408648761,-0.06420867829853355,0.07017465269464636,0.038624752051666364,0.005230018747882858,0.04479379658590701
LCN1,-0.015678346125080487,,-0.017702506169072738,,-0.01424324145497101,-0.015396326374836684,-0.022680660145040544
ARF4,0.04348612586472384,0.09494439383722,0.03550038295298467,0.09642667740828521,0.04505750382770126,-0.008928840212135022,0.046796367828789084
CXCL14,-0.0023887970718880023,0.10602040668216203,-0.04387574372769648,-0.0468696867345778,-0.0018315170945128335,0.06488269636900261,-0.020950739160630606
LIF,0.008804447309022564,0.04712575663954535,-0.028308669047839158,0.02388743507361044,0.029361805565826214,0.028737254970283916,0.05397636473111119
IL17B,,,0.03544214586558399,0.10423714124837224,0.014167104302021422,-0.026006549537145124,-0.025643604386219994
MMP1,0.01112145503216945,,,-0.13208550015086443,-0.023476434890832145,-0.0021282605062736266,0.020233577081477425
MATN1,-0.004121543542954005,,-0.018559874213737042,0.03049578580671653,0.022997518275381088,-0.01851682656404662,-0.0011429489721459134
ADAM28,-0.04723941508538787,-0.0544344898717076,0.07792251896340924,0.09936869061970591,-0.0024326304942791648,0.07073102610739043,-0.010234443818765373
TCN2,0.05574862281821246,-0.02650453633547002,0.08576400836097671,0.030411212672089724,0.0011154290189105207,0.01265739525109187,0.011495425421521202
THPO,-0.014427460812190982,0.02263605555424607,0.08284794720318285,,,-0.020045100892567252,0.05432272706239351
CUBN,0.021030697468750907,-0.027152320352392224,0.10132340228370235,0.07339382749622936,0.07572610562413466,-4.720874442569926e-05,-0.0341813664874745
TIMP3,-0.009831791859042595,0.054880611591374306,0.0098173198701817,-0.00762609418109158,0.06048813364520362,-0.06221405329330284,-0.021167460945283347
PIGF,-0.03335691488274951,0.0025629197011834944,0.06890724124118622,0.052798731229863186,-0.00040881206314866966,-0.007358741298035163,0.06233207482057311
CRH,-0.01836904912602119,-0.017889524793500013,-0.02722179937033109,,-0.019900404658165997,-0.022830781479233175,-0.051182399006281507
BDNF,-0.007134509757504562,-0.002001805665903316,-0.09142586092792558,-0.013992927111853674,0.005203305785024087,-0.0016552708802736954,0.11563718621339784
CCL5,0.1272708512303065,-0.0019715547883915902,0.03803768536610687,0.055908517375056914,0.04713773259467987,-0.04778269599480136,-0.014877201836145354
GAD1,-0.05107614598751294,0.0016248733974850982,-0.05083781703645787,0.0008079828736730103,0.03843986749947036,-0.032411470985436626,-0.012108129158524791
COL14A1,0.15982552035099226,0.03626316279036567,-0.00701255978428255,-0.015199127035283293,0.024645949566023378,0.03360945354746069,-0.016636675192274908
HLA-A,0.011523159465927633,0.0893638058976977,0.08013871035022413,-0.04646966069890723,0.03004323882528732,-0.03908855735067515,0.04951828920269617
CD5L,-0.018369047000862122,,,,,,
FGF18,-0.01662066744031596,0.06590767695141979,,0.020705545739834214,-0.003617162267263393,-0.015224979165022095,0.015531883367184465
ADM,-0.0313522508992488,0.11672387655650834,0.0544547571702359,-0.048318224422937234,-0.0004473012985504636,0.03762549966791108,-0.02580537826578573
CCL15,0.015137591879592058,,,,,-0.013204623247859088,
GNAI2,0.03504562697962863,-0.08272341397205495,0.04577196765492836,-0.03909380429542788,0.059485448119777025,0.004542532154279451,0.011463657065076424
HDC,,,0.09084714189657514,,,-0.04469375500760568,0.06059469410340654
COL11A1,0.04835646905994766,0.0029160470405491653,0.01579994428514683,0.03891102923297185,0.07342116787229963,-0.0482353451112278,0.09812662257327125
NUCB2,0.011132647469930585,0.049222255478029976,0.07777907971069117,0.020324652403931404,0.0033320030243243802,-0.008630835890457756,0.027699438924999424
FGF16,,,,,,,0.06663102112049551
CXCL1,0.00828451163499919,0.011262980332089945,-0.03663368345888413,0.20476117157282667,-0.05215687751716832,0.16176053825899742,0.009624778562035252
VCAN,0.021274336849134486,-0.09935365013138896,0.026773971221739756,0.055687039686037186,-0.036387738331287875,-0.07697600715734686,0.040854636745253
MMP7,0.04117120407236191,0.03243814116888696,0.016501408685519237,0.04119465247627656,0.0173975193879548,-0.019500685412616573,0.017972945793544196
PTPN6,0.00803526161445035,-0.014458705075367681,0.07350049359661992,0.07486968410158466,0.02022987273581901,0.04945971265841388,0.0017856946151966519
PTGS2,0.07067738022296416,0.08095559156875723,-0.06739312244341301,0.047874061234421415,-0.02553424970473285,-0.013262964332140251,0.018075303384007566
XCL1,-0.020129190022634406,-0.015464354571573894,,0.011936207454206923,,,-0.017570630126624028
CD58,0.022123945014814135,-0.015649167694008474,0.05300003703309947,0.08463578990436682,0.01479867182197974,-0.003904561925399824,0.030430872239407707
TNFSF14,0.04842619674790523,0.0035686463926339067,-0.012890570466216429,,-0.024239403730769393,0.03882202895018396,-0.042531062411201824
CNTN4,-0.0046563055576463955,0.045489395518759294,-0.04588111464836523,,-0.0076586987755234495,0.07002576441359112,0.05502021857146508
NTF4,,-0.019561731312777286,,,,,
INSL3,-0.018032039236584644,-0.01421309087863931,,,0.10140944451567653,-0.01808012437432752,
BTLA,,0.0411221157858056,,,,-0.017482576251839115,
MFNG,0.05663873189461319,-0.024641779736195916,0.09094938702758146,0.041997863367223005,-0.0253566544151615,0.004596429445156431,-0.0482073628522668
ICAM1,0.02916129293502663,0.010270677805240743,0.04362247283984311,0.10922763266468771,0.03005844029792952,0.04605505893516605,0.034497821562660576
PROS1,0.05813182724571923,0.025479929542647523,0.05800758489202462,0.07331545600569067,0.07280296172092121,0.008022996337334417,0.09518013952063252
CLCF1,0.08442621967089048,0.09161756133929304,0.037192416486103115,0.07386115887968685,-0.012990890968948931,0.03362371389415784,0.0398139932796201
PSAP,0.09340954757386033,0.019153105421441236,-0.016549237687066513,-0.08924524875179285,0.051270115946970916,0.10723257394946255,-0.0160209158590235
EFEMP1,0.030108474568813597,-0.024510564777106936,0.09337169962231949,0.05227814765933224,0.036853811246726195,0.07237592411621842,0.039124703833345306
C1QTNF1,0.031128710868800032,0.029726157486696884,0.09055616248477343,0.03354120809793731,0.02663003325221493,-0.035502078168668245,0.0009232255671924537
ALB,0.008770651517980291,-0.0022491850643334677,-0.021673971777499863,0.032320018065589026,-0.03225700178033045,0.01958694993353349,0.027692541350682276
CCL13,,,,0.040293977562262766,,,
EFNA3,-0.060587468886370295,0.0944540677987894,-0.08782692861469935,-0.028048962727684024,0.05507153297846136,0.05921735103724147,-0.010000208072268355
DRAXIN,-0.05427449360935264,-0.018734608039487198,0.060122271946289996,0.1304127369216124,-0.006545717450291165,-0.038156774201001116,0.07857265637206741
RAET1L,0.13086996499723877,,,,0.09799385552918594,,
NPTX2,-0.015367557971080817,0.01069390401522765,-0.11502186064483672,0.08860927671083944,0.05609019635006936,0.03356158285711912,0.028601335592234864
FGF11,-0.06031392276458802,0.05181994669683277,0.02155564887488272,0.03492160258774781,0.03309729782322667,-0.003829766976218708,0.0747442733790274
CD59,0.11268457511953485,-0.03868638581058444,-0.034317501771637705,0.018234084856389506,0.023863460847812615,-0.04009678231802952,0.06713686123739843
COL9A2,-0.025106678392104655,-0.006013591115978085,-0.0075844790113591895,0.003914624460064872,0.04107463210848826,0.015372099811301878,0.01142881416960945
DLL3,-0.06545333280518809,-0.16503074228000253,0.029030338754609614,0.11059099263162411,0.004597363636245476,-0.05020337552401641,0.05141351093805111
FGF5,,,-0.01725886171379769,-0.005742988412413455,,0.030538323289029373,-0.03950105329340302
LIN7C,-0.05511657274973624,0.018906331131035053,0.030004317148890614,0.06545078167856253,-0.018020444679545472,0.058582346785133924,-0.002661007521509557
GDF7,-0.03312662125567408,0.019179766911209168,0.020306740353444895,,-0.012209992247022836,-0.02579043260125334,-0.03572303470914677
PSPN,-0.044950256072698695,0.00727633898957414,-0.037630914925225786,0.060582975397741316,-0.02654606611797054,0.033294437880588224,-0.03533567399463912
ANGPT1,-0.02751021443505651,0.014164349981428253,0.062789671449886,0.081497911643716,0.06344758007714454,-0.006244634402847682,0.005168191258256317
PNOC,-0.028124353943949625,-0.013415737399592226,-0.08879530114496055,-0.034934537175636306,-0.012984159463489034,0.02635169663629893,-0.03862418062450344
L1CAM,-0.03809360782603777,-0.04404046521888805,-0.03936093797609738,0.08017126759570341,0.07187171827335616,-0.022710557365696358,-0.0004735005027721863
APOA1,-0.06148399538358133,0.13566584912653515,0.07178520018762369,0.013185749057067936,0.0459948009228246,-0.05054785460383739,-0.0031691932148968202
PSEN1,0.033827291153217,0.03917134805703639,0.03229712991153973,-0.061492111527902835,0.041452667334349255,-0.00027483915752367474,0.07777505990995091
CALM2,-0.004228540712356345,-0.15246842287436152,-0.08537461289948496,0.018133853960670954,0.015081919961071296,0.060119143725821875,0.013715354661369042
CLEC2B,-0.00023791109853970425,-0.016176475084169896,0.026486976538971637,0.015553899363807445,-0.02564770589743457,0.05293747315303753,-0.024647340856065094
NTNG1,0.012561113370941318,-0.0052218485592460725,0.04312910690033532,0.056691058741371064,0.05191792249393185,0.08640163271400772,0.020137033653104573
LRIG1,-0.01588575464936179,-0.06379276353073102,0.012330082756448089,-0.07757987958453226,0.023997421266243442,0.0021374567489333596,0.00042215707537936176
CPAMD8,-0.004661518215352728,0.000477391925195752,-0.015612963058688917,,-0.013716940204227581,-0.018944496809802255,-0.025330309037304037
GHRL,0.01890083765621455,0.009222664608802904,0.0010982986300424556,,,0.12247977334989997,0.15968223600038817
NPY,-0.016079340680177436,-0.014246941799246635,-0.09710341338411278,,0.02589831221501268,-0.022830775096639458,0.00584364080680586
MMP2,0.05079017404136005,-0.07487062659217732,0.07639668366562825,-0.12300777732793365,0.02795365054209877,-0.029131732090545762,0.04408227070939492
LHB,,-0.014641590771023368,,,,,
PPY,-0.009301572152657854,-0.002639032090546498,,-0.0323128890754114,0.05451357574337635,0.06554497891943982,-0.045344357857586864
ALKAL2,0.05431972691191353,0.06481556548670488,-0.017702503300006053,0.025246371505504857,-0.04775919488448243,0.021540494980641815,-0.013152286404792142
CSF1,-0.0035966595781474955,0.002391319529799091,0.012826293220148884,0.07364727961676758,-0.03818591917647582,0.05360580914648942,0.03036540008941645
SEMA4C,0.004387590762089865,-0.03778441480803021,0.01948188260212893,0.03163038773223253,0.03220587316803867,-0.018132724197525228,-0.07826132560817868
BMP8A,,,,,,-0.016227884864699168,
ICAM2,0.05495495596551532,-0.015560947083479775,0.07756478100842246,0.030027768257742414,0.012415380655518726,0.056520414140540785,0.014098726641647201
SYTL3,-0.008438097916621815,-0.004448886327912853,0.06658996852012301,0.06500358983032131,0.028410953803749472,0.031351223727951884,0.0005218502109236794
IL1A,0.06671996654899474,0.011687459262807355,0.09617839454068049,,0.020082225962580306,0.07565933243844832,0.06747887896511258
HLA-G,-0.02161518454727865,0.15019848804582547,,,-0.009142501075036785,,
PGF,0.0554677813844671,-0.020440008595873246,0.0832928923424951,0.023424213335200755,-0.002277569692391211,-0.0029126750073293394,-0.023507327602509027
LGALS8,0.018508649823218235,-0.032096095662685585,0.06360850451876876,0.06548118218981223,0.005039572047622293,0.0099526258028649,-0.011599135411930746
DKK3,0.03186983701828424,-0.044585957035297864,-0.1273290963061065,-0.01868297880795082,0.047810281661863935,-0.002725417002757133,0.0016330326008387218
COL16A1,0.06319504987612899,-0.029853434032541277,-0.020063286629196788,0.057036386443341955,0.035501100966881395,0.013761111230148237,0.004036791581125655
