,MGH258,UKF266,UKF296
AANAT,,,-0.01822355084819004
RELN,0.09159836774852233,0.03972242594278192,-0.0035111431574776477
IL15,0.0024030888782959883,-0.014794133448512218,-0.009844870246631245
BSG,0.0834955896243612,0.054772119155452194,0.0024451125002412036
ADAMTS3,0.036734077503515136,0.037365856420651405,0.017451408726112085
CD34,0.04450255282362268,0.06365362186315,-0.03409576882942523
PLAT,0.09936383359712232,0.10998026362488493,-0.024174552320525074
NTF3,,,0.047933003125576266
CKLF,0.016932318985471467,0.06772836177209822,-0.011911066980649164
CD24,0.09323011478333636,0.027723879454600062,-0.00346876326814666
HSP90AA1,-0.04553917285185364,-0.10852978976477516,0.01633866494505534
BMP4,0.02200960799257308,0.14132204785361413,-0.04310166972837399
SCGB3A1,,-0.018884973000709484,-0.015371743379340117
IGFBP4,0.037995139744512615,0.09056787047100592,0.006296561313074588
RSPO4,,,0.16880846614789427
LEFTY2,0.0018434987225182063,0.08779224176390277,-0.016855302150529057
ANGPTL2,0.023274009690230205,0.12357417436099247,0.0691662622949953
LRIG2,0.07917700179423326,0.051879712377808584,-0.014105979494443312
ICOSLG,0.06596322684817793,0.14630564553634415,0.019467530896978464
WIF1,,-0.08333766392784422,-0.028926434162126632
NPPC,-0.006564189292638124,0.016237979669142154,-0.021362958380389138
LYZ,-0.054568650978088794,0.08727920350558571,0.039373890555692785
SPTAN1,0.07680641146531866,-0.06516154593047778,0.05972821831219381
LIPC,0.13025691806207532,-0.02294190756490873,
COL8A1,0.0957583308141675,0.017570650460859937,-0.005102995396802542
GSTM2,-0.005521087580413402,-0.012510431899418022,-0.03145981165231726
SPX,-0.02782976136309971,-0.04468325270136202,0.05381803311759066
MFGE8,0.005195483232485165,0.038778044794550035,-0.020408765443357325
TGFA,0.013273814314608865,0.08415335850975628,0.06443398657941357
SLIT2,0.1287349023461952,-0.006516415593060657,-0.01839099988948702
PLTP,0.009003099182334396,0.009195876888340435,0.01755324294830218
APOD,-0.04644616735198189,-0.04537827423805215,0.05303678682517855
B2M,0.10345463298746806,0.0655557786490523,0.027338867986791526
OMG,0.01661768171326441,-0.0074512609379120244,0.03893531108196388
CXCL3,-0.016736852202322693,,0.018041463583498986
CXCL10,-0.008488064236956997,0.10969609360948611,-0.002282016116677781
RSPO3,,-0.019671799882661958,0.004878138855424442
CORT,-0.020783297885874144,-0.02271101371759311,0.05808940853177205
NCAN,-0.006074432207635323,0.052844680665403806,0.027565597258712698
TGM2,0.043084612107595364,0.003706351886139542,0.05216730794537344
VEGFC,-0.020783299224045024,0.006369421830516308,-0.018379127811419833
WNT6,,0.033940731462866594,
NRG4,,-0.01857605349766993,-0.005024876890383015
COL9A1,0.13225977349600318,0.15013905575744907,-0.03256216611099924
GDF11,-0.05138572741891869,0.10790135856767032,-0.0360376497852489
SORBS1,0.03959196980375246,-0.07259670444483515,-0.0024283342200439708
DLL1,0.03070582209620582,0.023231086370407605,0.013739572847145035
TLN1,0.0034701659791601795,0.12840583961375876,-0.02928930243380279
COL2A1,-0.019520831854907366,0.028490514881485244,
SHH,,-0.017943651292844053,0.04661277676663841
PON2,0.05045857616869524,0.02027581229806853,0.028533232964176175
ICAM5,,-0.02071305349511831,0.002715790589205808
HPX,0.2074542558918054,-0.015174223545811744,0.07799464094038629
SFRP2,,0.006180075427489903,0.012300102356257616
CFC1,,0.0034291719349981483,
HP,0.0203911860856245,,0.03157810131539897
CXCL2,0.02831925737409921,0.03946502378820743,-0.02136295670845806
CCK,0.06429710445413382,-0.09571927204719376,-0.06040530944174729
SEMA6A,0.05816198262288707,0.05163392719166042,0.011290341205809963
IRAK4,-6.104368735767836e-05,0.11728222572908428,0.0944996005834828
GSTP1,0.05398888057382122,0.07719697342008097,0.007743519298297505
VCAM1,0.01935731977936322,0.02190935719606977,0.057271853510898744
NXPH3,0.016073591874298784,0.08317442921316229,-0.009031799845389734
MTMR4,0.07979090155249699,0.0578225572767262,0.006072177168141228
LAMC2,,-0.020791139810983097,
IL10,0.0640869164278692,,
SEMA4D,0.0635037776489708,-0.05815145866749649,0.1134335617498983
TRH,0.12427041740460454,0.036682868004341666,
SEMA6D,0.024170146143300188,0.06969215724488301,0.008915058192053576
PDCD1LG2,0.03341399180494147,-0.014600591813807254,0.0646878593677377
SPINT1,-0.0070741177919867735,-0.018884978771018607,0.031786705648102334
CTHRC1,0.07684654061806503,0.1103376266482289,0.030834970003071793
PODXL,0.07616055749321565,0.10951740415896279,0.04998172709946656
JAM3,0.05979227367580844,0.023861551934688488,0.015520841833533434
TGFB2,-0.0035019196066411666,0.010625327972819863,-0.02031639781501806
COL18A1,0.06552943127375878,0.12643901874313357,0.01298673177906577
NODAL,-0.030190376368183693,0.14628061217028276,
INHBB,-0.015982331859639525,0.04764458540238472,0.0014825160180597834
ARF4,0.02376386814984025,0.07713381851546829,-0.03934479926921724
CXCL14,-0.01095476995082484,-0.08560721765472579,-0.01406431151243492
LIF,0.09881927054611793,0.04131940030550998,-0.01822355084819004
MATN1,,0.04383686014101439,
ADAM28,-0.07442908852474066,0.06117762491233421,-0.00822276492072154
TCN2,0.010552375464495617,0.06026922999367473,0.026638723405474577
THPO,,-0.010589560609078145,-0.018963335214849757
CUBN,0.020462419920393715,-0.019317839120448023,0.035467795283603144
TIMP3,-0.014940168759181832,0.024544193766152196,0.06670225215908954
PIGF,0.0633103017229437,0.09113011724941285,0.03472185345031652
CRH,,-0.014985313343465863,-0.016366774715059308
BDNF,,-0.04172120437532584,-0.03084870767930442
CCL5,0.00083673921505362,0.11227513210487847,0.03131469260783964
GAD1,0.0433121478147013,-0.028106629541572815,-0.05084310701488704
COL14A1,0.013945859878711383,0.03974967557770283,0.0346215267618203
HLA-A,0.08789473034722327,0.04609182619567007,0.0507891787322917
CD5L,0.039270109425418954,,
FGF18,,-0.020791136782336624,
ADM,0.11616325663950762,0.010725145244730679,-0.03807855453229304
CCL15,,,0.02629115944690375
GNAI2,-0.0009370967953409577,0.022121071530442505,0.0031272437808799146
HDC,,,0.028751943529369512
COL11A1,0.1089526365847368,0.11911181799153428,0.008187001895631098
NUCB2,0.006650108834248384,0.007269395992113386,0.043814468984440365
CXCL1,,,-0.01725674825784314
VCAN,0.005100270055174877,0.15329995159370463,0.02437601915834454
MMP7,,0.04062466173341958,-0.024916904680752493
PTPN6,0.023620554515860384,0.026039964647502953,-0.047171273670057925
PTGS2,-0.017478686869729365,0.023565715059498914,-0.012542304863749531
XCL1,0.1572886521011057,,
CD58,0.004981399679505817,0.03719540665697567,0.030845811706243627
TNFSF14,0.014265077068504427,,-0.016855302150529057
CNTN4,,-0.004122411941942884,-0.006091142434883707
BTLA,,,-0.02152479734037831
MFNG,-0.061316674860826294,0.05913479146715981,0.012519617419692708
ICAM1,0.029085250062964998,0.014290264801016422,0.009177121400234849
PROS1,-0.05666651393359376,0.12921596376218306,0.009989167384548534
CLCF1,0.004113295944738731,0.0906978711746686,0.01978727804193849
PSAP,-0.046124457063566805,-0.12255955122445382,-0.03854446375581063
EFEMP1,-0.08199746108830776,0.06709356773816251,0.034029859901403295
C1QTNF1,0.026412063756470143,0.0596322954739145,-0.029734145842079073
ALB,0.004511200134805183,0.024770772501892996,0.05465671265949812
EFNA3,0.009397974053577804,-0.036077817895943574,0.048695609436589266
DRAXIN,0.012689143414369355,0.13263322834269722,-0.015371743379340117
RAET1L,,,0.07692045196874861
NPTX2,0.02814795720257058,-0.1111702874427165,-0.021874281873169393
FGF11,0.10775914946521796,0.014990031931466643,-0.026453437958653635
CD59,-0.007516493816102802,-0.09319432220733163,0.044562173320821546
COL9A2,0.09342494647362565,0.03857651852593343,-0.0038729583086125024
DLL3,-0.07831553248141802,0.04719950726025272,-0.012038754130389018
LIN7C,-0.018347532361312056,-0.020588367132229946,-0.005157936596237454
GDF7,-0.01930308729925965,0.07577254638463889,0.017773336352214265
PSPN,0.031929552435013636,0.03478613725448522,0.018424185052175975
ANGPT1,0.02458450226166098,-0.030328154757395146,0.0004474737745433358
PNOC,-0.027259972321526774,-0.027073156673862734,-0.013430200540651825
L1CAM,0.06846470091868047,0.007314973096126279,-0.007127518507071036
APOA1,0.10272248295048184,0.10968864087432927,-0.027278687188773392
PSEN1,-0.050113663567556324,0.007877313390332912,0.07386707424746577
CALM2,0.05829549917130329,-0.1095593370425179,-0.06160436100081379
CLEC2B,-0.01610611180912166,0.006398363638236683,0.07604400971726032
NTNG1,0.035907963690260315,0.010547934112256421,-0.014116587235457185
LRIG1,0.03651539710254244,0.025619440651802907,0.010724492528623633
CPAMD8,-0.016985060221374425,-0.035054680131792505,-0.0028588155504627936
GHRL,-0.027098442514624316,-0.018731089378003843,-0.015371743379340117
NPY,-0.024917746240296326,-0.03535012284540912,0.020961386636137738
MMP2,0.01193657845623231,0.07177091107673945,0.02110441334857286
ALKAL2,-0.025435267447418922,0.01208333726803614,-0.01687992717526055
CSF1,0.08798589443384354,0.046124687465557125,0.03841321377823985
SEMA4C,0.07514632863915338,0.030632766464088048,-0.017326834319982942
ICAM2,0.02745918762257006,0.02687575230093837,0.01524847051436326
SYTL3,-0.017105162523452674,0.08144112087579296,0.03097550179542752
IL1A,0.003800254697962036,-0.025168482291575797,-0.002387205653137286
HLA-G,,-0.013593861381976225,
PGF,0.03901316827110254,0.08550199398395666,-0.027794811924445897
LGALS8,-0.03352728295193334,-0.022753271682314988,0.026398722994536737
DKK3,-0.017273981566433144,-0.12701709440852868,-0.011852187907988242
COL16A1,0.10050530779782534,0.058132564718912635,0.02325143341603234
TPH1,-0.031642278632131246,-0.014404591806126138,
TNC,0.049123307078400416,0.0875441778752951,-0.022580174772106994
TNFSF9,0.09024530644148532,-0.017372195084408303,-0.01466989256332574
CNTN2,-0.019106635769982408,0.042487823784854536,-0.005062359906133514
F7,,-0.012510429088133447,
LUM,0.10082236468558374,0.06496625745623828,0.0007323045059250889
IZUMO1,-0.016229755403268754,,
BTC,,,0.0596974424092586
APOC1,-0.08318916442107452,0.0640707809980634,0.003086756747038064
PKM,-0.017007737696499412,-0.03955221295709079,-0.0742112602425171
TNF,,0.05297610794734656,0.029354783065540523
GNAS,0.07439719974137925,-0.11840471317224967,-0.06744603046669412
BMP8B,0.042270287305891864,0.10954436393192968,0.062065553300181237
CCL28,,0.001809761292531003,-0.0011962916002399983
PTPN11,-0.0002080050288460667,0.011474590740147207,-0.004158033023822974
ADAM12,0.024562393680828964,0.12893110166519078,-0.017057148568777252
EDN3,0.054263713843867696,0.022967317396134012,0.05164273502843935
CCL2,0.008317953005160361,0.043431990533159916,-0.03256468676928451
DSCAM,-0.03552295655943901,0.05989138408324714,-0.012375154206383236
ANG,0.0052759347683788375,-0.0292926215810214,0.02793967349362142
FBLN2,-0.022365592843657914,0.05300546860770573,0.05452467969416595
VTN,,-0.014404587095811628,-0.011689118028931867
VEGFA,0.0431304284603392,0.07422157541073555,0.010665130562349957
F10,,-0.025049249700675135,0.04143160500254767
SERPINA1,-0.02299371993968329,0.06088803886515842,-0.01613690310241687
VWF,0.03273539016128837,-0.012127063426303045,-0.003565055862856488
GDNF,,0.02623408747708706,
VASP,-0.0046679278318562415,0.04356270382259316,-0.02011820115775156
ADAM15,0.076249415188638,0.07021944387676203,-0.00671927151412572
WNT2,,0.14650475164361929,-0.020024686134166626
CALCB,,-0.014600589994066685,
OLFM2,-0.0026744760930977,0.0692751347757376,0.0015107043316595218
MFAP2,0.06341974619191447,0.06945668808349192,0.057751319247088644
HLA-C,0.07718329609013452,0.03137805084833607,0.04806163041267057
THBS1,0.00033209492433228786,0.046086602083299344,0.007950798645468792
HSPA4,-0.04314564715796515,0.025044974789933554,0.015433911065387577
LMAN1,0.0008067351547481862,0.035583440400164264,-0.005755249479277785
LYPD3,,-0.01810365227015556,-0.023386042244880435
APOE,-0.09302139687649819,-0.022787055551858688,0.04139744861941046
SOSTDC1,0.09122788730440574,-0.04352462839806536,-0.036090619631969224
ANXA1,0.032692051551261585,0.07528189082428804,-0.003773799742703816
WNT2B,0.08564700573264586,0.04099191009244586,0.0008016120745820226
AMH,,0.03017156707254589,0.010072601219565967
GDF10,,-0.018231687473147063,0.007600974336830121
EFNB3,0.04442307479358523,-0.04779208142535245,0.021000398364433962
LTB,0.01564446266821175,-0.014985308361949832,0.08567183115008553
ANGPT2,0.060778574747449784,0.0862098635854299,0.0009979427723833475
ADAM17,0.006452133848880383,0.11254392955003138,0.0006056089545987485
LRPAP1,0.011806908929811418,-0.080478502141667,0.04514104200172032
NID1,-0.008729833970367914,0.11943361113330714,0.046224330015902794
MST1,0.19089943399845324,0.09599872971878368,-0.040121493944796804
DCN,0.018375633609530574,-0.06408114081405411,-0.012827062096111843
COL7A1,0.2796322889827626,0.16077595150571874,-0.03598787560761793
CALR,0.02992404817406775,0.08394334490540922,0.0011139840513495751
PIGA,-0.009603298789200696,0.0900649412622188,-0.04463729068029627
CD200,0.043091898753081316,-0.032262298738780025,-0.02062816576113865
GRP,,-0.01948941406749566,-0.024554907845289218
CDH1,0.08303513075103434,0.010412260030187807,
LPL,0.011346292328659585,0.035481280511390025,-0.0005346027054756229
SEMA5A,0.05346051904905616,0.1384984909934677,0.023561060403177264
SEMA7A,-0.007554462591645252,0.04553102131660728,-0.009954767181664484
SEMA4G,0.06657120052029745,0.051314807116580936,-0.043330820680244936
SEMA3B,-0.051621220623801235,0.08073432249208336,0.03325012948803991
RPH3A,0.07695793431808877,-0.02947644645456595,-0.0053529096143478515
JAG2,0.06246893592533557,0.010619665492891584,0.07242179657646829
CGN,-0.03121244371463925,-0.008408516429221292,0.042665687507988305
GDF15,0.1152377658021875,0.11249118054308896,
SEMA4F,0.025269944913898827,0.005242753637775053,0.005316990927812393
NXPH1,0.00398994322171232,0.053142847526129564,-0.017262576905935134
ARF1,0.06017340436811036,0.0092554056337516,-0.02358859635345762
EBI3,0.03186166607619903,-0.02486063134356704,0.03668319462559971
TIMP1,0.07873101789947339,0.08195499023469198,0.037029626937376416
SEMA3C,0.05358770902811198,0.06775743001638454,-0.006821476815116045
GAS6,-0.004216324749563438,0.047561732806427746,-0.008045589844359515
MEPE,,-0.019666955697619948,-0.03945617893981049
SERPINE1,0.00998033752088796,0.05548837435941884,0.042588032688177097
RSPO2,-0.017945688642676986,-0.0032542823903603693,-0.02421272427754843
SHBG,0.07031641317469538,0.029919710529828013,-0.030140241557705068
LGALS3BP,0.05361386023894397,0.07028256027108956,0.012904451752120417
LAMB1,-0.012752102290608074,0.08212457238667384,0.01871156581602702
SPTBN2,0.07875406059347935,0.021923101269780195,0.0013237801873386746
COL1A2,-0.0009566159304174641,0.10911955162984939,-0.012949399284615365
WNT11,,,-0.02852727569584712
LGALS1,-0.0442964005288533,0.03023384407424204,0.012085205367131922
BCAN,0.04216165921302448,0.12503080850864795,-0.02708589308652927
ANOS1,0.0055597100945346326,0.03948451809271273,0.013282030772851752
EDA,-0.025263780090922613,-0.0005360546372836688,0.024951433153186837
FGF22,,0.03919756726280632,-0.021685513153308703
SHANK1,-0.021389024560750765,-0.012734178340207075,0.01636997837179462
TGFB1,0.03509790499553964,,-0.013986039611160421
MSTN,-0.01250576174191678,-0.03251458723822409,-0.011627935256970803
WNT4,,0.0737213346486945,0.054876773945799526
TNFSF4,-0.02929133226739311,-0.015545538158049836,0.0794168502856839
NTN1,0.08416632180697799,0.13005911793834282,0.0728539038174733
CXCL12,-0.03801132581386959,0.06937257282669992,-0.012878773144871536
GNRH1,0.005534264708853401,0.015339515135426966,-0.030020773472933464
FGF8,,-0.018103648878441646,
RIMS1,-0.0023822934088366327,-0.006279774968329788,-0.05505299209715506
FGF14,0.06000424827057109,0.03991903109142041,-0.007357470378572688
IGF1,0.017727381217791938,0.023266916921098776,0.01935681977476518
TNFSF10,0.05013197648663386,0.00030741370199818623,-0.01643859902335193
GDF5,0.08349647094697626,-0.014985314181939347,-0.021685513473244867
CHAD,,-0.025640717216161388,0.04604538194296395
RGMA,0.008200747968184813,0.052060150300132106,0.03350414500194065
CLEC3A,,,0.01591164758118681
WNT16,0.052636256464969014,-0.017455569593418194,0.05422876810902161
CX3CL1,0.03658167415190197,0.01090139810267409,-0.008420642041402337
FGF1,0.0018580903482834296,-0.045924335514761036,0.0011075900746649798
ALOX5AP,-0.03797807287198805,0.04434227896773649,-0.040558106519941524
IL1RN,0.013297503973882033,0.15001016357607275,
NPW,,0.06362379765246036,
CXCL9,0.00905014192613367,,-0.008668723392105046
ANGPTL4,-0.025872606212583586,-0.013015207866465114,-0.012226001954229723
COL4A3,,,0.04446011440882701
NRG3,0.035935598626911994,-0.04023528529961744,0.035963185911281115
COLQ,0.003780282774480988,0.0967654942631157,0.0032417459804239797
TNFSF12,-0.028453195216637854,-0.012221619676146588,0.0026467541151188835
DKK2,,0.004915670746573709,-0.014921938322741869
FYN,0.04424007653571442,0.10980722630164848,-0.015231546610922422
ACE,0.08706879717420246,0.06943187378329152,-0.022627638997305508
IL18,-0.06344164184046569,0.0659550702188387,0.024578803752597904
CCL27,-0.018178441409982714,,-0.015371743379340117
SERPING1,-0.04048576216041333,-0.026625691993000387,0.06798580793819542
AZGP1,0.025503024150447855,0.06585293217397606,-0.0008742120212730739
INHA,0.14314660120027065,0.08488748563009824,-0.023683177142376624
SEMA3G,0.1238132260667138,0.05223243551612702,0.061206581973203056
COL6A1,0.08537644565190904,0.09108454380616768,0.02288937802241007
FGF17,,0.04918740185634379,-0.030020768763942766
TNFSF8,-0.019736366910491358,,
FGF20,0.009304450648754571,-0.015545543065779982,-0.012280028037684333
ICAM3,0.016518900710047878,0.00027039349029213156,-0.015308970871102542
LAMA4,0.0803052098186068,0.08261201788047767,-0.031249067204192103
DLL4,0.11141015491536206,0.0456800886971113,0.058494530858678576
SEMA3A,0.008122046961662625,0.006392173561787296,0.010073770424373787
RLN2,,-0.018262364146913176,-0.0031795501946609026
C5,0.08296820616816929,0.036891296140216294,0.011331891307537804
C1QA,-0.08434401181045612,0.04169065390914325,0.09504386105152023
UTS2B,-0.016736848932921544,-0.013593859164049192,-0.020815291038773803
COL9A3,0.05910768425197728,0.11978301248480863,0.025068822572155293
DLK1,,-0.03461203990466205,
HGF,0.04334788652538601,0.013120509258168359,-0.04086923745987997
P4HB,0.006566284492396362,0.08563049285609908,0.03886964834334294
ADCYAP1,0.1302005557249385,-0.004521460576466079,0.010195011597397361
GREM1,0.01660883859981293,0.030555451855161064,0.04982883788079345
EGF,0.022591757782451757,-0.004885202979643675,-0.005618032544614544
VEGFB,-0.02243738014798381,0.054633041309600845,0.011396696897513728
FARP2,0.027552679899223876,0.0316849623130785,-0.015042070346553969
BMP3,,0.17092699271825051,-0.014804604317026472
IHH,,,-0.012597831189630126
LAMA2,0.04407904163142808,0.052779962054437544,0.06376532243474277
NRG1,,0.01106860814354186,-0.038618985395563826
EFEMP2,0.04385296924227706,0.06943903959493926,-0.044553568103646725
SELPLG,0.06477949466313046,0.004000786210050083,-0.03565688117839477
GDF6,,-0.027127593509824115,
HLA-E,-0.013480412899906096,0.006290914901375244,0.009454689273842224
PTN,0.11210689070649814,0.11783595480614112,0.03804815982478535
CD274,-0.011484390426184474,0.10200427667959391,-0.02070389941037883
FGF10,,,-0.005089992611571751
CD14,0.0001738962662871426,-0.0124260366184174,0.08271558996387464
SFTPD,,-0.01879232358061237,-0.0006886746066856011
SLIT1,0.037077038518847284,0.1109336448718532,-0.02286424076032
LPA,,-0.01359386257208386,
CNTF,0.06543131038380229,,-0.017454174380777183
BST1,0.07247169420764721,0.012918121687737932,0.02118924382625082
AGTRAP,0.023999960077567564,0.0569666102151242,-0.010648334630126044
LAMC1,0.04612384370110727,0.09899067743158425,-0.02253925714989688
COL6A3,-0.021486581822168328,-0.008698185762201913,0.03953591733094529
FN1,0.03751576994311509,0.08474119836564767,-0.007602988909108137
MIF,0.00457819004545453,0.019270892968228752,0.028113068057747957
JAG1,0.046041115792366735,0.0883446673925937,-0.006108702379153566
NID2,0.1283695319776967,0.11277351979822235,0.001531544244476094
EFNB1,0.023090438673018323,0.07593382744968553,0.004351408305895025
COL4A2,0.037568884039496736,0.1268300254954117,-0.01918811740457953
SPP1,-0.06700250486605187,0.09717708035186493,0.020368877461367924
PODXL2,0.022413185581358012,0.06266366943187772,0.005125327011095676
IFNE,,,0.05247687199256828
FGF9,-0.01973637006668304,-0.013327187969600538,-0.035911583545087174
ITIH2,0.09454886778058406,-0.021619822939585184,0.06373522695350785
ADAM10,0.0014140737299947262,0.005991259275729815,-0.023230205820478623
CFH,0.020664947770911782,0.055760303689467244,-0.02431658399420188
COL4A5,0.055644636159347276,0.005007039677336528,0.009355330887387837
LTBP3,-0.03377433768255021,0.04142871716897014,-0.007324675499527958
GNB3,-0.015377067342357638,0.09885718576054503,0.01941955478534643
COL6A2,0.013394948658495536,0.08549907808645736,-0.002363880685798858
GDF9,0.024313016230186207,0.01282286677308164,-0.026753778828720844
NCAM1,0.03795587518801973,-0.010254358520650927,-0.013090537700821596
APOC2,-0.0090163518355434,0.09500137578936695,0.14279138743613495
BST2,0.07416201077996129,7.96630321767242e-05,0.027554701307497657
COL5A1,0.041138033902397446,0.14051842012643573,-0.014782678176547095
CALM3,0.02417999329924463,-0.09469264130755085,-0.03137464616002235
THBS2,0.07728813364458235,0.05023441480345663,0.023305310589201912
SERPINE2,0.10073439302754592,-0.006038181760952802,0.010795690195919855
EFNB2,0.00039930645896545883,0.007120244517163024,0.018277309311314646
PROK1,,0.1885863725302102,
LACRT,,,-0.024697479709696643
MMP9,-0.0014661018964751337,0.11066917095438947,
NPPA,-0.04759803931685506,0.04299632786300872,0.06395612456154431
APOB,,,-0.01822354922636553
NTNG2,0.0038167889476842603,0.03511201264650442,-0.011120460746103445
LAMA1,0.021025525800564156,0.06374420280979579,0.034770278069082956
UCN,-0.02560574482488013,-0.024929532776415082,0.02838727322320107
ARTN,,-0.02228947393111375,
PDGFD,-0.026291207317203323,0.08129593414082029,-0.027148299953236223
EDN1,-0.008469604364332608,0.04055037353636409,0.01630999547174289
ARPC5,0.043092645921378514,0.0674869145679683,0.03475917610759155
GSTO1,-0.05068877546421214,-0.13516792679056838,-0.02824623776499755
PROK2,,,-0.020279189964840537
SYK,-0.027481004072885437,0.08244076253448311,-0.01759294059945214
ST6GAL1,-0.04406975596200178,0.028519186081607993,-0.007601761920631766
WNT3,0.047206427818150966,0.01680849418105403,-0.037245068657823135
HSP90B1,-0.03173707383036602,0.1081600283337877,0.016880632931584507
ZP3,0.021511473260500825,0.051909008816348426,-0.01822355084819004
NRG2,0.0815684837702927,0.026869325508123185,0.008418297655252347
MELTF,0.030480439755959248,0.058143079093461815,0.015733241062754543
NLGN1,0.04860650556197742,0.052169806063691405,-0.024589628428485794
SLIT3,0.08557647701746897,0.0008152901744507817,-0.020899208523566234
CCL8,,0.06939156081136547,0.06958860586344139
S100A4,-0.03864945482765759,0.07343986530947831,0.032632644108389654
TNFSF13B,-0.0370441130422186,-0.005378426055187053,0.004611129316231034
HSPG2,0.04747807631085454,0.1389099710083557,0.01071771163791991
FAM3C,0.053754213965231966,-0.0004697851761226566,-0.05424846261081622
FLT3LG,0.012062464182827538,0.13142878954327863,-0.026858196014048433
A2M,-0.06795480793639255,0.07056858902766824,-0.002808975416637407
VCL,-0.029982514680847918,0.03735150023512502,0.02876402317242634
FGF2,-0.0022599246019188294,0.006286823433423063,0.010652524704908461
AGRP,0.01118614272332245,-0.014206028974712742,
CNTN3,,-0.017151771276624105,0.003276653163874924
RNASE2,-0.019987698885472815,0.08232221328546079,0.004405375259515223
GAL,,0.018523619037307978,-0.0008265891113330504
CXCL6,,,0.01842924245467312
PDGFC,0.034529375184491465,0.0658474261616261,-0.0037216909711528965
COL8A2,-0.008622077695190952,0.05098540533369617,0.015066198968079496
SPON2,0.06167656216344764,-3.186652828765548e-05,0.05450964923081157
SEMA3D,0.01728540201356925,-0.011605359392582646,0.018958198196875487
BMP6,,0.040950863052633915,0.05276579686989857
TIMP2,0.0318349793245669,0.0631865104595453,0.03479719903637262
EFNA1,0.05902247835906487,0.07724541001409359,0.03419250584544481
TFPI,-0.012772463609935076,0.0016576363125492182,0.04427311241279847
GPC3,-0.00282413734773495,0.13754644770975213,0.010518359421283919
NMU,0.00662785069008681,-0.007347765613542627,0.030353193202213132
LAMB3,0.06589535677435886,-0.020650703969743344,0.039589241812623716
LGALS9,0.0030609080906980743,0.07308671009918113,0.038725130378878675
VIM,0.031059157555429453,0.049102172417736914,0.02768695908734663
PLAU,0.08093614615832398,0.13432982356588563,0.005400365112192226
TGFB3,0.03787611545939736,0.06881970043965975,0.019060795200588086
APLN,0.005079731770695658,0.06333694289634276,0.0824195851400299
SHANK2,0.14699102597226982,0.008060652379401161,0.029157727154464106
LTF,,0.05778082477950425,0.027770816552181395
PENK,-0.016985056694516668,0.009487683650381775,0.021192862463672902
CTF1,0.06158331675589284,0.042247289498873304,0.007908979204525053
COL3A1,0.0179446311923373,0.06134700016377339,0.028817460296329835
S100A10,-0.06042646285348098,0.03255248962834366,0.027679528857763192
FGF13,-0.025263779246997544,-0.013773108117813036,-0.03707325608326797
SEMA4A,-0.011333262604832334,-0.06810290491581304,-0.0005268220537835164
EFNA4,0.09670919913353138,0.015354487201398538,0.0816712331842114
HSPA8,0.017229755956177983,-0.05277900922719405,-0.013215901471065198
NPB,0.025404327079937693,0.09610850359870725,-0.002419813411341481
ULBP1,,0.08820334170301966,
SEMA3E,0.01538164901688299,0.10049498849195464,0.021336213112753553
ADAM9,-0.001742316059888977,0.032678290129236086,0.014552891469339874
ASIP,0.008274890624346111,,-0.016235396386783143
IBSP,,0.08367296311354863,
FAT4,0.02023003253597555,-0.02053165856099131,0.028748386924018224
