,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk,ZH916inf
PDAP1,-0.10570817914817505,0.04958677459278486,-0.02889677168255878,-0.08288467520408326,-0.020202304743630044,-0.22094400386420937,-0.02095660942022843,-0.020157208410059024,-0.02314752643419583,-0.14003522666348087,0.028276743158319476,0.015020997664669654
QDPR,0.08468591739666999,-0.0038017060545417498,0.007874264592412278,0.14966190733048446,0.03742776600671881,0.11660854517875027,0.023757587464915134,0.08091304423662285,-0.2980881115114809,-0.0021323125747659756,0.06717417278371383,-0.10068022398901728
POMC,0.08744098973837128,-0.032262599918244504,0.021456471763266077,0.08510014236793287,0.0448003401937867,0.022465015045605257,-0.02669025773869698,0.058774280575757475,-0.02011203853842375,0.05976544202166042,0.06447479880167926,0.06410042211858137
CCL18,0.006979115361711815,-0.038771660670177635,,,,,,,-0.11805816148925098,,,
CCL17,,,-0.01629190846328071,,,,0.0020432600822139187,0.05561677227491293,,-0.02751395611519508,,
VEGFD,-0.0033170030227646303,0.03568432345741078,-0.01815098513899226,-0.02182300262303368,,-0.0504431686993774,0.04344196082559639,0.08017205369182918,0.02827707945220706,-0.01689706536782414,,
TNFSF13,,-0.005416514463481974,-0.011237793834292863,,0.011615391167088514,,,,,,-0.014814721984611675,
WNT5A,-0.0611181469409926,-0.031954995638342296,0.022763400683752478,-0.0782432599667874,-0.0907485631448811,-0.22340572853320456,-0.00302547325377459,-0.09036722107620686,0.015113209145099952,-0.08468198909734083,-0.014629250829050144,0.012135664755461455
CXCL8,-0.056211405164846476,0.005641025471148317,-0.007287679713869944,-0.10194976604404404,-0.04528833112141374,-0.08529714605626604,-0.0028390570818567972,-0.023384409021780992,-0.14047616075157202,-0.06052264581979961,-0.01089313692835315,0.12096901392510714
GRN,-0.03323201591959034,-0.05485895565480265,-0.03931024745966549,-0.07723983028232452,-0.13264180718776317,-0.30945413050198867,-0.00386742858504614,-0.045954644625187065,-0.18759852133724672,0.014502676371157912,0.05422192368561865,0.009068170535721188
MIA,0.04247631021576969,-0.03358422301265751,-0.017785083383886277,-0.060578002557150554,0.015724966728681965,-0.1197477411382569,-0.05638776356120811,-0.007981567992593978,,-0.04038456334912703,-0.05248441159401755,
COL4A4,-0.036281783987226895,0.033154277171745065,0.018549381289181193,-0.0545240226859835,0.0727285413787256,-0.032587404842457694,0.08126028938856857,0.058070750181167106,,-0.039174524679543056,-0.044906381356516034,
TAC1,0.2299544236392588,0.08121965254177346,0.061753622512974234,0.2582758927276602,0.11290662338883609,0.3965777754805668,0.09909358694283998,0.06800860386154794,0.2554112765972255,0.31801068224608803,0.10024133015460017,0.10681897450445721
RARRES2,0.07195442576370635,0.01027029232924017,0.023844391894130026,-0.15547460018770384,-0.04616903766724332,-0.3268626162709085,0.10802215763750497,0.042657083342974314,-0.11886617313614099,-0.16371001038397764,-0.030879384654845802,0.05595162762784783
FGF7,-0.09031695098225019,,-0.0067870427906948205,0.047115364295704745,0.07351530645656544,-0.09242723134518165,0.052795942262228675,0.03539419682110907,0.029001390719442435,-0.018553087762183552,0.03447610282358913,-0.09843919217979008
HBEGF,0.00739567549141658,0.006320784919573447,-0.0464255288185476,-0.0801681687091162,-0.03438503049099017,-0.13278422111261212,-0.09865264237363919,-0.03117315227824288,-0.13818464912608208,-0.07290975635328757,-0.025504926784980765,0.054732273601084305
CSF3,-0.03628175526283014,,0.08389833970523614,-0.025450376100286005,,0.014493067550701628,,,,,-0.0072613512340004155,
PI3,0.01273656316161011,0.01624866917254194,-0.02420692240217834,-0.03424138742655373,,-0.05063027429954963,,,,,-0.016391261356774305,
PCSK1N,0.19396127945506456,0.02087322039119516,-0.019255539433486155,0.011996525734662405,0.08848833813829202,0.17695298268002094,-0.03049448445154555,0.06335342402043306,0.37889161496528284,0.2504466617727791,0.12059447842803057,0.09991224958082225
NTS,,,,-0.029992276092043725,-0.002343025339552131,-0.006655202672496866,0.10739297991775043,-0.0013102821750251821,-0.0555033910090095,,,
SFRP1,0.10068186819222871,-0.023203769341009553,-0.014215319874970442,0.06463610739647448,-0.05918508899008684,-0.0671916911294692,0.007717876796557789,0.018611748145387977,-0.1239802258595432,0.008982876556893286,0.054743340813936094,0.05882993317777859
CXCL13,,,,0.004638765091487915,,,,,,,-0.04177352548341885,
MICA,-0.05403775833626279,-0.00938776480509906,0.05835717164537415,-0.004132417139736895,-0.009798020381189328,-0.0963502002509119,0.0032620382804023126,0.007821391239731641,-0.04105002493521843,-0.0834985651532085,-0.03373151323662694,0.10859664142657123
TG,-0.00922678410538808,0.04831216875256287,-0.015340582338544382,-0.05280402638888075,-0.03914445723005222,-0.003091377435160037,0.06004550333024605,-0.024774896059267918,,-0.04132984438508861,0.04186093973348223,
ADA,-0.04277143062975438,0.02229592895300701,-0.04799805104345611,-0.014079125305452455,0.02692120743703035,-0.22110902026405152,0.008703010645893731,0.0494919004233638,-0.15720523058782793,-0.06459956325885231,0.017615829311954545,-0.003082946725285737
LAMC3,0.05530140441417574,0.022704434315935117,0.05751931130953229,0.03638841870874372,0.02404611675013057,-0.1703659171362673,-0.06452412996705037,-0.022044962334670935,-0.08054469575485974,0.023235997112553745,0.060777588608786855,0.06130761225734177
CCL7,,-0.024662051529480415,-0.011091216520669616,-0.032711204041596824,,,,,,,0.058568941515617985,
NGF,-0.020902950570176954,0.010106114432524084,-0.0009609947120399053,-0.03491580568889377,-0.041574875676764475,,,,0.09182161335348833,,0.035317113170145756,
TNFSF15,-0.025859558614742154,,-0.012350612060216763,0.0056085126496179475,0.032625296733469165,,,,,,-0.053264041411938086,
HMGB1,0.035836672724741364,-0.0020787872377214184,-0.006734678813245544,0.04486779833991928,-0.05005816339043412,-0.28768104515709203,0.03684134095052345,-0.004331975926081671,-0.14551738625395713,-0.020283857057355286,-0.024796379581713674,-0.13196613237407018
ITGB3BP,-0.12554119736148558,-0.01743614905543425,-0.03339385658311063,-0.004890258266529696,-0.06525955689459753,-0.23964951748583407,-0.01978990482098588,-0.004897828334127418,-0.06571895182455617,-0.10587609168607397,-0.029696583048079036,0.1119246791096551
AANAT,0.0849205060758669,-0.02634940401680084,0.014486593369378216,0.01135271927898354,,0.066350579039749,-0.025992320671449576,-0.028558419533397904,0.014975368481536468,-0.008016728311265164,-0.031487371232891546,
RELN,-0.01879108714095927,-0.01406580085721004,-0.004002237629707437,0.03208809781731047,0.010536504025429301,0.16543191003854288,0.026877052087713807,0.04141057102495827,0.011468254507071384,0.12277846955163217,0.08543140053016907,-0.09167886746965757
IL15,-0.03675891619829994,0.04141090721349492,0.003140848485526139,0.04264917360095229,0.010942096714860523,-0.07339477133535838,0.008963238342989961,-0.04628679894403012,-0.03309644118312538,-0.0342298523823919,0.011892854601322824,
UTS2,,,,,,-0.13378944477219645,,,,,,
BSG,-0.10003759163335002,0.08037018830351299,-0.03459803308397202,-0.03926474172897286,-0.01914278898508289,0.19213939845314246,-0.07012986179603121,0.008655381479628122,0.26775813426160805,-0.1977882314507921,0.039461586536636284,0.1229189308442562
ADAMTS3,-0.050702821121513524,0.08634121135552701,-0.004547300060299083,0.004929443956160971,0.0398267446887885,-0.27337427229075123,-0.05549883293467434,0.028686704063004977,0.02526506033647019,-0.023339794348389828,0.05834856200550262,
CD34,0.08001111046219389,0.024602086109562517,0.015477907928548695,0.021318636789793614,0.05703111936389993,-0.14310572649853928,-0.002998182938081414,0.011238211589933185,0.05676066508834782,-0.02465983097195664,-0.029845677980326873,-0.08707027714799068
CCL23,,,,,,-0.046149610968534774,,,,,,
PLAT,-0.017487386364817156,0.009888352939335305,0.003256895084225211,-0.006794855903050507,-0.08851063744868917,-0.2797938431340842,-0.10979022116754106,-0.06883679771283871,0.003317178894082954,-0.10305265550783015,-0.028072534070327455,-0.06584319782811224
NTF3,,,,,,,,-0.02112525149908225,,,,
LTA,,,-0.014215319209955432,,,,-0.025033313630058347,,,-0.034229856607740854,,
CKLF,-0.07729670812054823,-0.05354235921627024,0.0034372760673172307,-0.05917718348025917,-0.0891238822419044,-0.3117649647381459,-0.04087216055187168,-0.06092257660277018,-0.1839378722272919,-0.18342241685867128,-0.09104106751984349,-0.05914403955109223
CD24,-0.059554602808419295,-0.030711896601611277,0.011559619635878768,0.04676781490236938,-0.049068874303387834,-0.012766249715665612,0.07454015067019368,-0.10133923971827209,-0.055715408910983255,-0.04607940503698422,0.09432487705197883,0.24401428140982348
HSP90AA1,0.10498544277992491,-0.008036622402459016,0.050030723177601565,0.1876840938812593,0.11776715176301628,0.3323067051454918,0.064006095749923,-0.0261705953876638,0.3718939584030627,0.2521923377065551,0.1198393375434075,0.14053155193223674
BMP4,0.09450329639124883,-0.012878313529666034,0.03125516750174387,-0.006910817874181747,-0.024907192790422698,0.09217693784826222,-0.009519475564363767,-0.0749386256781346,0.06123367481858462,-0.029167373240868866,0.007856176883107817,
SCGB3A1,,-0.024662049063308215,,-0.02598850579304213,0.0034294598355391714,,,-0.02408930619745424,0.008729885355598089,-0.023885141269959845,-0.023796920360870204,
IGFBP4,-0.04770499232987799,-0.04657226401216592,-0.08046050800820319,-0.041893082966867355,-0.07008470616497578,-0.19320932039873837,-0.09178925092230353,0.06362505731633321,-0.12823923432703152,-0.04592015455698485,0.04460935479937748,0.060818629945789224
RSPO4,-0.025535097170872063,,-0.021759036580480142,-0.004773107235226137,,,-0.01936828867307216,0.08125834874838994,,-0.02440412134077558,-0.04623048661815788,
LEFTY2,-0.042771452939400226,-0.04775630486469655,-0.031762894474320846,-0.038660912792906746,0.00038462804146058977,-0.21654051561629728,-0.027438943764982064,-0.02641421500051959,0.017623574424535146,-0.009044327777800154,0.0751893372059459,
PF4,,-0.025582917065238475,-0.009676867904289527,,,,,,,,-0.01820329837319421,
ANGPTL2,-0.03773740675821131,-0.09144564939835081,-0.008804387913626085,-0.04421828696085157,-0.14206082180879762,-0.18594438282650147,0.02852653165409441,0.01305010951082449,-0.19113545252633418,-0.21396634486134736,-0.006981011430226894,-0.02615108891074404
LRIG2,-0.06181712437572464,0.013423766191310792,-0.016346521830152175,-0.028021744390066005,0.03021448999469299,-0.09875742145147184,0.008213280028175817,-0.0451807723457669,0.08486675432620067,-0.028527845875261717,-0.007878904522599277,0.02842236732451601
ICOSLG,-0.053527841058867355,-0.005043859774980513,-0.014996589736137985,-0.025508053131471097,-0.02263191046340006,-0.1325596042724959,-0.01989513020890437,-0.0009432899142677712,-0.11340952425840417,-0.07185890697346675,0.03472100360638723,-0.005492297068251341
WIF1,0.29980107086258506,-0.04603230681092116,,0.09846095619783912,0.09651995013519517,0.38517148629898024,-0.022467562500817755,0.0664172903349357,0.17447140275681955,0.31450156795599055,0.011881873491853472,0.2240312389943747
NPPC,0.03292898741699808,0.10675984928595407,0.023398217608944383,0.10899570280337151,0.11471993423068877,-0.008453772994020283,0.031274580150945135,-0.016542800759005858,0.004862182586473659,-0.16149159230445218,0.14982814969445363,0.16834441973189945
LYZ,0.004532142451051158,-0.017989860251368377,-0.03136559002558195,-0.11157702246498344,-0.019018787458137315,-0.18810574254508083,-0.020278430547187178,-0.014722231971867727,-0.25338687698449835,-0.04289503682806071,0.03198410318490038,0.015639659470416217
EREG,,,,-0.04221002596213748,,,,,-0.03481797608787615,,-0.0389279267144505,
SPTAN1,0.11952924163045721,0.07215588342989633,0.03160595987483003,0.11201229761044454,0.07911416669044925,0.19618781376839417,0.09267504818301171,0.013809610071587234,0.33221715190105233,0.13668833181869977,0.06610470096359473,0.15748867992959542
LIPC,-0.009424616287062043,-0.031320214824362785,0.11795221246923512,0.09747054788745926,0.10274937383799042,-0.06849085254754364,0.006001620087478625,,-0.019689788246074667,-0.04091408421741169,0.04910899703186334,
COL8A1,-0.12333524704646841,-0.0030286513665355517,-0.03694596905884989,-0.01560660547312238,-0.11404230684584533,-0.08758528748745091,-0.04794819036755257,-0.01375242187216708,-0.14506271668879825,-0.1481081138158376,-0.019793496829210114,
GSTM2,-0.030154026630986937,-0.031746994935828936,-0.04265804827702643,-0.05880172373519602,-0.04248696418956417,-0.004055555950952281,-0.002956832408468544,-0.019800476321604976,0.02256386721386301,-0.04303370289555866,-0.014775254619257551,
SPX,0.07996895927520016,0.08436011551637204,-0.018251961882363447,0.12870014927533777,0.020118098565116,0.09031140116892042,0.03688513481865173,-0.029619543854912677,0.10254834320264791,0.27758668384964874,-0.02980008908980709,-0.125390661786331
MFGE8,-0.08777485816035285,-0.016859680626331055,0.0016572360912040034,0.1048103910373323,0.022898244274065775,-0.05198062024959882,-0.01366783008961254,-0.030241468327630326,0.14234670794081558,-0.09367895113667336,-0.020766036315871567,0.17439754508391675
TGFA,-0.1878585849691793,0.046521128503488544,-0.025489992738504077,-0.06828352650136726,-0.010807148898327536,-0.17470873149750155,-0.11977376317223482,0.011536693333600533,-0.06525886053531524,-0.10502933917534796,-0.024706142886595846,-0.020287035853484032
SLIT2,0.2828020801778438,0.00294695777036462,-0.03293504177877271,0.07756766299740767,-0.0006690532222575943,0.26142720405569975,0.0058019027115712215,0.032238921265542286,0.17720546455866154,0.186840380929319,0.14492903131597043,0.22672929272231643
PLTP,-0.09427092779867695,0.03552618580617545,0.008053377580558704,-0.11227918763224977,-0.061109542949653074,-0.29790280931174906,0.02908667520343603,-0.039603327686340006,-0.3293895947488943,-0.028047419123920933,-0.07953679880901711,0.0046866409611101625
APOD,0.04650185952504091,-0.022175087748896188,0.01580853969768655,-0.044876293135059,-0.06675194292270618,-0.29468023185125125,0.06641485800723725,-0.039943838932954064,-0.20278149306035156,0.12189786922638848,0.05762868078129463,-0.18662288993918924
B2M,0.008469150269786408,-0.008250693608787635,-0.02360414020839687,-0.1543969643045014,-0.12920116648996322,-0.4002967004413467,0.02059129353163421,-0.033112863857313775,-0.37823155867655733,-0.2702265740887606,0.016687118513560327,-0.14962616282067978
OMG,0.13731339115348276,0.0698331160877537,0.04942728664837757,0.08220230813224425,-0.009130775543789802,0.00786416604446547,0.10914078887825561,0.05433325845039078,-0.06305550174376798,0.2011386834197553,0.16291578421508487,-0.0811353459494253
CXCL3,-0.035789325616717764,-0.0343733374298289,0.0810631496177492,-0.03648434492169916,,-0.02693139649915293,-0.06984891495387768,0.05765189781783873,-0.04183075762980497,-0.02465169531871103,-0.03828138729038047,
CXCL10,-0.0018601700994823943,0.03125422398465454,0.03360889112033957,-0.001567526563889648,0.020036238320510703,-0.2849178207420526,-0.0026580697728657834,-0.023700038667650372,-0.052821832106314415,-0.0391745271544084,-0.004223863638229858,
RSPO3,,-0.022934943886359156,-0.01123779420333539,0.15959042095633355,0.1529508828764408,0.12099835172902348,0.06650011464193678,0.009548436111651891,0.1617625089998045,0.056763959969693606,0.13290577777025014,0.03562212259211511
CORT,0.034246987483769045,0.015096329996683361,0.022082201038260214,0.08157280843080521,0.008854128647804943,0.202025870938464,0.03304750317512307,0.04059598710710041,0.020652684233214823,0.06124176893358709,,-0.003835001823987968
NCAN,-0.009896448562832057,0.06501625983371483,-0.04261946456524118,0.17267128710187982,-0.07431330461615811,-0.19432269802962665,-0.06735313660637678,0.0009099459277029776,0.17179062938286022,-0.20105779038422047,0.0703660395078588,0.0860943362314677
PRG4,-0.0390723311926552,0.009996328456937095,-0.01109121824907107,-0.020792564743437277,,-0.009894721649755453,-0.03720815634096898,,,-0.030118337225934474,-0.03524249958364256,
ZG16B,,-0.02400144196607017,-0.012872715231167028,,,0.03163273762125309,-0.01989124016529523,,,,0.022103779395429006,
TGM2,0.004353005310333967,-0.04777526764299084,0.03100964883570442,-0.053044777930221824,0.017477819606521477,-0.06765792928016581,-0.05799485051205062,-0.002190346825786911,-0.011622326375724837,0.13633411653652144,-0.005291166062361111,0.10036038130070528
VEGFC,-0.028035177735839877,-0.002223641114920268,-0.005440516653390821,-0.03200664713008825,0.0500687755536372,-0.05975429043470502,0.10116703657257076,-0.002342483998056843,-0.047569852351382405,0.00411177087955117,0.06322056084701567,
WNT6,0.03149800954683126,-0.0029923540241842232,-0.015340582975493499,0.022086204699208304,-0.005096405940619898,-0.023610291234603814,0.030929265556956038,,,-0.0014104175891220935,-0.012384007077325726,
NRG4,0.017309365049813317,0.05242433804541797,-0.01349851998658213,0.03276518043690357,0.059892055089699685,-0.034751184221424106,0.07402514799160974,-0.03664303004013319,0.17202498433723984,0.035443041831913255,0.08880833583385818,
PMCH,,0.028073385361031062,-0.01870351451480099,,,,0.009353224098951287,,,,0.01619629680145194,
COL9A1,0.030581684420775773,-0.029304479438038114,-0.014098218926696441,0.017252798562044817,-0.017691831856442672,-0.0442550411136031,-0.03111823311314971,-0.032912073422979034,0.11307626774528726,-0.005420377108256925,-0.045087199614103055,0.09949597164028186
GDF11,0.028450615871939845,0.01298149206481247,-0.03315424332609545,0.05614193697322022,-0.03950449502444991,-0.13077278678798002,0.03050472823133668,-0.03466459975776787,0.0425426642721862,-0.07120002740349024,0.03563262680772827,0.0788710950056658
IL24,,,,,,,,,,,0.01960065247187363,
SORBS1,0.026391189303341632,0.04880871861225191,-0.009018026000095538,0.05521663697276374,0.010314014719683495,0.011241816782681442,0.07178756724206309,-0.01000522377118247,-0.03609109374657071,0.00248780537234969,0.10683020717736529,0.07060548326156381
DLL1,0.07920711860649765,-0.0008117080683280656,-0.00016135430553127376,0.03657948429431377,-0.06119583683471958,-0.15675945828358998,0.05232508751636312,-0.022644244389017718,-0.07149717359494473,-0.07591331972071125,-0.007070446365787167,0.04477122174194006
TLN1,-0.059844384961409716,-0.02172754877642441,-0.031034706810140738,-0.08339996165226743,-0.08098832558992712,-0.2920202171182163,-0.06229843086816487,0.02649171427375189,-0.278113356017407,-0.24548140833048845,-0.06592177862780459,-0.17864479012764198
COL2A1,0.015252586758373946,0.014214631599219712,,-0.018570914585268956,0.010668422420059755,-0.0532519393148456,,,,0.05589426023863667,-0.03279488424430196,
SHH,,,-0.011525596784275683,-0.047078524946382184,0.02226051458191475,0.04856322162346221,-0.0695298992588122,-0.027658819659743844,,-0.02388513918224981,-0.0418765829147688,
PON2,-0.01870906315775172,0.046699553202772984,0.023018299534530932,-0.05413252418141065,0.0013444619950720336,-0.31954952708045786,-0.034735096348942854,-0.069850908386619,-0.10219560264942595,-0.15130319709730197,-0.11350247233294922,-0.022016506400102442
ICAM5,0.3154558210821112,-0.02677914115662878,-0.017963460631123897,0.24189519949005836,0.08771826017718204,0.16284522573058796,0.07135976418885118,0.03965411268564283,0.21560740670003814,0.18638360134209145,0.1121999274756906,0.11890666164073108
HPX,0.06739351124382537,-0.009939102766519351,-0.0280433449472727,0.009590341483564758,0.007852965336222349,-0.0775459180770492,-0.017255717012186488,0.0013411823001310522,,-0.04250902330841659,-0.0033398366045140856,
SFRP2,0.02934933708889543,0.040774973052052424,-0.013126405709976495,,-0.02136834963149043,-0.004387206685411678,-0.03253339160117835,0.01116174034330744,-0.1469697306898839,0.013303655943162025,0.05108145593964074,-0.013427500293721785
CFC1,,,,,-3.610969648861859e-05,,0.08564255327469981,,0.09258896110136511,,-0.05122894220514255,
CD70,,0.0018188091931527568,0.07330714045551696,,,,-0.016712044743150547,,,,-0.02255458015079339,
HP,0.017962507246919873,0.0565430532566282,-0.030234394750173803,-0.059135577340402,,-0.12629849614822677,-0.021005401611775755,0.04270997191978464,-0.08353510405569894,-0.050976157977410994,0.058803338712541724,
CXCL2,-0.013147103778052218,0.020095250950255366,0.0700614269906368,-0.0422128465711608,-0.01584423299463043,-0.10285716725679023,-0.055125464069768725,0.04461996461143016,-0.08157518548307245,-0.047274431103297015,-0.0863976821317213,0.04164003580711188
NPPB,,-0.03181643019850284,0.008958289114100862,,,,-0.02192018881124936,,,-0.019303394632164135,,
CCK,0.24075841142140622,0.1329535386193867,0.09220426680129652,0.22666865517697304,0.15278268180289858,0.3743539894859727,0.17710722469248502,0.11991547509488543,0.40109077297050255,0.33996483080337786,0.11759619109966644,0.17863064550107788
SEMA6A,-0.10053380877989641,0.029837325557810317,0.020034915543043912,0.022948523873190466,-0.08292467216566914,-0.2757342613994174,-0.02157040329747805,0.024394739303671274,-0.15235991405494398,-0.2272488532970416,0.03307039974744021,-0.1792601305998478
IRAK4,-0.06040109440366683,0.044598573112901184,0.012821203896173639,-0.008638133073022535,-0.024181392655210656,-0.17001896274272735,0.023605235173522296,0.031132759235254562,-0.1277434685594301,-0.07510750192377201,0.07469320701418906,0.006390162745312381
GSTP1,0.04947392086026489,0.023962138738160787,-0.04286471242048279,-0.05306074677215892,-0.0851742727175286,-0.3723296511630224,-0.009323297857322855,-0.0040396114038399,-0.2793449852420929,-0.1865259196529039,-0.10117571619899215,-0.048066475375333935
VCAM1,-0.04442579770355674,0.0157994331714488,0.05128347188859263,-0.10714785044341557,-0.08123022457745117,-0.2534922514705385,0.13957570241087694,-0.031753010737832287,-0.14363956486832477,-0.06951572456946843,-0.02646615372689881,-0.014466102186735066
NXPH3,-0.11827281695270538,0.05221718909250502,0.03342247851886929,0.014411658843328942,-0.03908653221187515,-0.045515826973591286,0.04724473368523754,0.00901309222466903,0.09632666796193277,-0.007734261987687731,-0.020306194026109635,0.0030172806985498783
MTMR4,0.013130728837637664,0.01985584104007045,-0.022322270690294816,0.011428204414348142,0.04056605871481518,0.030906931937869045,0.006763300261242882,0.01936402194114905,0.08411542101750671,0.026149842305382354,0.043888548062795046,0.02396657742226866
LAMC2,0.00018689340725617747,-0.024972570879202686,0.03006879459137208,,0.02255230048016818,,-0.027595072205358038,,,,-0.05575179439208697,
IL10,-0.03839028110055052,-0.038968512850351376,-0.028942442103417537,-0.011023962257636834,,-0.025395489232436366,-0.01870227771427739,,-0.1528750597893348,-0.0030489487427872177,-0.07041686942247684,
SEMA4D,0.1455921126518843,0.05856383680880965,-0.04289293878555099,-9.417581685451324e-05,-0.020118275287338717,0.016344259612057706,0.03932797264497279,0.017337639603124483,-0.11832423896760803,0.022183581015232275,0.07037629878377115,-0.17373106194490914
TRH,0.01739676695435764,-0.1164142658146172,-0.004971780964612243,0.04118605883042156,-0.030766257986998693,-0.05576292681596432,-0.0638771459109752,,0.07420291678056508,-0.07541742655655088,0.006759685051109251,
SEMA6D,0.05579708403328765,0.06828061368659993,-0.022252934560383218,0.12459755717904868,-0.080085915457661,-0.14462305598630817,-0.0565797332846293,-0.027396033269406445,-0.002529306132408322,-0.13161703416877638,-0.1031349191919423,0.1349487061027725
CEL,,,,-0.003794106545985728,,,,,,,-0.02329067425292208,
PDCD1LG2,0.009273186523096602,-0.06413176538715579,-0.015756342070093233,-0.0406332963541987,0.04066695009186061,-0.08661154392929246,0.03810960845487579,-0.009237022719970296,-0.07545921288018266,-0.04706588703751981,0.07339319431227913,
SPINT1,0.02826990381996001,0.03084184487428441,0.013937287224363246,0.038667203425206506,0.01368164146977433,-0.08459870448737719,0.03057653598556099,0.02008881980722171,-0.07632668363574455,0.03856643081140939,0.006442595924277627,
CTHRC1,0.07989387042930945,-0.006071778436581695,-0.025017595900726157,0.030920805930049065,-0.1217715278246111,-0.16125647935517692,-0.00252612917642915,-0.057857597611316966,-0.0855108062910064,-0.08921072241939057,0.026768230579806613,-0.02285479419065077
PODXL,0.022610259235343714,-0.021941869696355913,0.006391667641731843,-0.10155796729099272,-0.07441018617253653,-0.2543494423878362,-0.06854979950327901,-0.017494141928750533,0.0681200743786256,0.001481930506536009,-0.03435903038821055,0.07259330302286429
JAM3,-0.06894909571869183,0.019138846077982337,-0.0684514094769632,0.01806557621067586,-0.06689953837803857,-0.3473193700567023,-0.09917507747612749,-0.0025113246737849125,-0.2372387687142185,-0.18575351719855535,0.04035328882653915,-0.17468169335263414
TGFB2,-0.0750107498730271,-0.040108411828394835,-0.033442961499568484,0.056337725620612115,0.03663008834852786,-0.2632835437456567,-0.012251774311818989,-0.051383810536832525,-0.0376605974161741,-0.10391177567966728,-0.09531596775215462,0.01446168753116278
COL18A1,0.014186931313531586,-0.02756824377928858,-0.05605519404043813,0.012973748193325457,-0.043335039087911274,-0.1936142465242675,-0.12375611149152538,-0.03060744560619194,-0.18016460762454162,-0.020869342708548174,0.021193440948444095,0.0632920477932338
NODAL,,0.07776378237722341,-0.02269860500677896,0.043818746446313415,0.028869516826245632,-0.14033713034755907,,,,0.010694106353352118,0.02749388696213781,
INHBB,-0.08336423746506026,0.052438468502588716,-0.06475940126269121,-0.018204317781616814,0.019238177166653506,-0.10155071468698018,-0.040831136068299224,0.0235169947757777,0.024981899469770308,-0.1049484820367989,0.017895769103438108,0.15491101695995368
LCN1,,0.0741660590093656,,,,0.013232303879492799,,,,,0.06977561607210557,
ARF4,-0.017599313640839342,-0.09687242889306162,-4.504620708903664e-06,-0.06333710121535625,0.020253912935023103,-0.12055277795492651,-0.03224815712769966,0.013302371836019376,-0.05632989660266985,-0.185859362409514,-0.056107234548460984,0.010954126232196947
CXCL14,0.18106308975446403,-0.04812693916194391,0.015363341189887648,0.14650596165372684,0.08983584676331746,0.15018882649708903,-0.0778071703321023,-0.00897229116230618,0.050186387460865296,0.23919135351198276,-0.010454165380120164,0.15565532163118664
LIF,-0.08778567444485832,-0.06588501619210202,-0.0256385968369864,-0.07917328340571676,-0.05637289720355848,-0.07617456075404726,-0.11843308333830666,0.012625949068311704,-0.07979673707504366,-0.050904101852270185,-0.06956429163625427,
IL17B,-0.0289223633268207,,,,,-0.05675257591737663,,,,,0.0005459563149206317,
MMP1,,-0.014659639526978465,,-0.018275183945556352,,,,,,,-0.03678010125202349,
MATN1,-0.02278812675620173,-0.03278826442073756,,,0.025513943516402085,0.0010614647785958675,-0.00944634493884426,,,-0.025026528701466773,0.009835451112119638,
ADAM28,-0.014781842368491676,0.0005948502077853893,0.021774081029469705,0.05019843961736754,-0.08635225000908567,-0.1435875900165053,-0.03292982455173546,0.024524303878753817,-0.12321861291861946,-0.053823786165084146,0.01252950000069788,0.023870868796288216
