,ZH8811Abulk,ZH881T1
BMP1,-0.03431613503160538,-0.04086100821747496
NDP,0.03877108095927639,0.0092822820148985
RTN4,0.034060285227754415,0.09299222854863301
HEBP1,0.0505534252438707,-0.02084292865344301
WNT7B,-0.03348587093790459,-0.026558533077523132
PTMA,0.028372906857391234,0.01898173419152496
CEACAM1,0.02790473879077491,-0.017627284662901498
PDAP1,0.026763348250783758,0.04190685783037289
QDPR,0.05333040624658032,0.04568880678162426
POMC,-0.03501367772058255,0.010212561965399195
CCL18,0.018516493598535865,-0.047400460656471605
CCL17,-0.013311997315982897,
TNFSF13,-0.02554372335669829,0.05611750494997102
WNT5A,0.03068121569793313,-0.05024438578007869
CXCL8,0.017549259473558,-0.055555641794239656
GRN,-0.014351463461560625,-0.0485798330775636
MIA,-0.0325939094789641,-0.01614711767049092
COL4A4,-0.009612277655053387,-0.02461440033741142
TAC1,,-0.017649398463102907
RARRES2,-0.006295028883608855,-0.018925759872388703
FGF7,-0.031160016206345738,0.07521508790290916
HBEGF,0.026494791667621573,0.01373639046636631
CSF3,0.030154764145058868,0.004027287608783083
PI3,0.022295992980901767,-0.01859519100461229
PCSK1N,0.017940006849265135,0.12887198943724595
NTS,0.08114393251561297,0.046195386823080345
SFRP1,0.0031631742002070458,0.016052279230520928
CXCL13,0.0006726193756831015,-0.04122245623357874
MICA,0.04548319692879275,-0.00842673387310251
TG,0.006745282112440486,-0.020798520442824667
ADA,-0.051363580448225636,0.012097214328906753
LAMC3,-0.04796726426371406,-0.016429028151869918
CCL7,-0.019951615552998816,
NGF,-0.02304251871612168,0.002571138178886416
TNFSF15,0.02657656786564121,-0.01569293193408032
HMGB1,-0.009683197178192812,-0.0041816659866439785
ITGB3BP,-0.027935203688588865,-0.04865475211175355
AANAT,-0.017503196486130662,
RELN,,-0.01895536109680274
IL15,0.010396460453003293,0.0023257774974920487
UTS2,-0.014905252824678628,
BSG,-0.0172952321117847,-0.010379346966586035
ADAMTS3,0.04101855813135292,-0.0074139499468662134
CD34,0.03618347211284143,0.05448205264677363
PLAT,0.04495892277890481,0.04170549616510377
NTF3,0.06535720817239621,0.03866775737367338
CKLF,0.0414013207911932,0.012847580979998986
CD24,0.03154866583106443,0.029149153942450785
HSP90AA1,0.035544992803240645,0.005566642972455115
BMP4,-0.03305436367893104,-0.05437972802394181
SCGB3A1,-0.01581540127732677,-0.03258926781616243
IGFBP4,0.010451620795771315,-0.0009212082112770133
RSPO4,,0.012387219774371435
LEFTY2,-0.016936662262454466,0.04656603388979469
ANGPTL2,0.02985515916541232,-0.01218110125836248
LRIG2,0.05027830918265579,0.034859049997278305
ICOSLG,-0.004279738735995071,0.038174733357088333
WIF1,,0.01552684220238885
NPPC,0.028356232321813765,0.003297154821632792
LYZ,0.056405752438221005,0.02996387825779673
EREG,-0.0166605697606104,-0.02733596254284273
SPTAN1,0.0072968299186819486,0.057515042334700936
PTH2,,0.02134622046239814
COL8A1,-0.05963719184833702,-0.0159903038734421
GSTM2,0.015056178123309595,-0.04659538185693433
SPX,-0.0201161378598194,-0.054011565298619765
MFGE8,-0.015456066689170902,0.019425056381060554
TGFA,-0.018404737833114394,0.05034999335925258
SLIT2,0.00488524848061397,0.10023194787451885
PLTP,-0.004636090602457438,-0.055417609653372946
APOD,-0.016216426557079194,-0.09457286505324372
B2M,0.004024068364633308,-0.023727478152398992
OMG,-0.01674133066866204,0.008521893271994999
CXCL3,0.06112740482111883,-0.03772929728957218
CXCL10,-0.02060260260320656,-0.01757361566047202
RSPO3,0.009245309816435867,0.02318841750866295
CORT,0.056626568059633675,0.06819592627235026
NCAN,0.0058413936097149914,-0.0019952692524308436
PRG4,-0.021852540203767826,-0.006074307476256466
TGM2,-0.05418961840880308,-0.043699488746652033
VEGFC,0.044908734370752545,-0.017398204147487824
WNT6,0.04493237220616366,0.03632709789166212
NRG4,,-0.028982223320651066
PMCH,-0.020279443830197995,-0.01668676758048789
COL9A1,0.01688075670384895,1.858515537506602e-05
GDF11,-0.00561172496218306,0.025102538089887983
IL24,-0.015119864647451008,
SORBS1,-0.03457992242341882,0.0312592581803191
DLL1,0.07151216229405725,-0.001683430957893846
TLN1,0.008559231279540466,-0.0700406498557827
COL2A1,0.05014958745096209,0.07707780613999128
SHH,0.026626601927459546,0.03041773441881687
PON2,-0.04958420077021444,-0.041953405524369644
ICAM5,0.06457541023398859,0.07184999959580557
HPX,0.010372170020013003,-0.005646910548540926
SFRP2,0.004744827748648665,-0.01702417114774276
CD70,-0.020615142315031955,-0.007153243180414704
HP,0.0112397229023285,-0.05155264240100563
CXCL2,0.02017256528963592,-0.00902944344356259
NPPB,0.06628120415411015,-0.02494009880417354
CCK,0.05682738774241893,0.053944325853626234
SEMA6A,-0.035997430079625414,-0.0027855995989394533
IRAK4,-0.01084359919934101,0.026304605746884976
GSTP1,-0.013046108162700984,0.013498112611634932
VCAM1,0.0036707023943934273,0.04234689274516256
NXPH3,0.005044849355630982,0.03453093243761954
MTMR4,-0.07294597694544949,0.010753869571931831
LAMC2,-0.018588494311827113,-0.016197110702402224
IL10,-0.03538097185523704,-0.04033411926262401
SEMA4D,-0.008353176355763773,-0.006033325979051399
TRH,0.02166074787352964,0.04412508590456815
SEMA6D,0.0421244086008903,0.02241597788785087
CEL,-0.02289672387093011,0.01657885785078151
PDCD1LG2,-0.010710869226614898,0.050279887936129135
SPINT1,0.020760805190046375,0.031741367672110214
CTHRC1,-0.06763028306866432,-0.01570939864947984
PODXL,0.006160316951743933,0.01018140206896711
JAM3,-0.04573475280178064,-0.05436063759778696
TGFB2,0.02952710060980443,0.026298765412405976
COL18A1,-0.023996468384897968,0.020433902941322975
NODAL,-0.02260268920980596,0.07996711825847519
INHBB,0.05108927266108177,-0.049632341814821596
LCN1,-0.02404161341583646,
ARF4,-0.04073295769700971,-0.014667074049146312
CXCL14,0.05203848460774842,-0.039192724082439546
LIF,0.05494063777405032,-0.03822815286714885
IL17B,-0.020921289951345644,0.09340208246976178
MMP1,0.03311825003925054,-0.016686766258998002
MATN1,-0.030251294206151604,-0.008040573334322653
ADAM28,-0.027884000507830766,-0.00858196718276232
TCN2,-0.004060652549368234,-0.043163069472864815
THPO,,-0.02060129662206902
CUBN,0.07208695118149616,0.002198303077733675
TIMP3,-0.03736700522463112,-0.012402269000771314
PIGF,0.0008116924289027069,-0.010471687912778034
CRH,-0.030084759417484223,0.07152576947442131
BDNF,0.03061110224678347,0.024642109500558427
CCL5,0.008075177044633496,0.042394421568080876
GAD1,-0.007486592527492874,0.024621178492737844
COL14A1,-0.0011469100754433195,0.022377893130254314
HLA-A,-0.019904752863079973,-0.029453387823197806
FGF18,-0.02473397604942361,0.024082571443860175
ADM,0.023142074104213806,-0.01935717918840769
GNAI2,-0.011426674653018736,-0.04338416308608512
COL11A1,-0.03657659725808274,0.022227264674664023
NUCB2,-0.021160346282200558,-0.028154818603320496
CXCL1,0.021801034110254063,-0.03984690469727444
VCAN,0.05705984149226229,0.005024707585172573
MMP7,0.029163927559966274,0.01895993263965138
PTPN6,0.01084355100008422,0.0358632396110321
PTGS2,0.03744946608135361,-0.02480366159462744
CD58,-0.04170734825287666,-0.02054849013847901
TNFSF14,0.06959188837835283,-0.024094814737431622
CNTN4,0.019998510097496584,0.03167130848009165
INSL3,-0.02200436611727902,-0.024094812409484554
MFNG,0.018142395814209004,0.00704324384574922
ICAM1,0.013254053305841618,0.01155733196484753
PROS1,0.03644349812869418,-0.04000597524731963
CLCF1,0.002457451071997325,-0.006233998010701805
PSAP,-0.006224185652218889,-0.0141728319099749
EFEMP1,-0.01885893222238618,0.014248201979957882
C1QTNF1,0.011474964061970284,-0.025876160695338272
ALB,-0.03261792170330989,-0.002752027603864629
CCL13,-0.014687671883359623,-0.027027338925194943
EFNA3,0.03090839812427751,0.10102816892801177
DRAXIN,0.08303050765741675,0.057971664192061935
RAET1L,,-0.029272950475463858
NPTX2,-0.06852241146934582,-0.004447478621865959
FGF11,0.038005084620859414,0.06587919382909235
CD59,-0.02374912880885009,-0.0255089744496408
COL9A2,0.038167480944956936,-0.019845272174113904
DLL3,0.022680549351632516,0.0018985085210731453
LIN7C,0.04996772976658083,0.028038903966989423
GDF7,,-0.01958767608718846
PSPN,0.01252947892281312,-0.03630862098781088
ANGPT1,0.043158009054279925,-0.02384528897233409
PNOC,,0.008505117655198374
L1CAM,0.027028078653245757,0.10408840355607732
APOA1,-0.04613977743846722,-0.040040806374498035
PSEN1,0.006276104825850628,-0.016363267221427405
CALM2,0.01663738331450915,0.060512292598959794
CLEC2B,-0.04214221822353547,-0.015535297421956461
NTNG1,0.08569010830032042,0.018651368555392824
LRIG1,-0.002907816454508764,-0.012236243406790163
GHRL,,-0.021187874660869
NPY,0.015142890442740324,0.02267970169044246
MMP2,0.07753591604680819,-0.08464470960276685
PPY,-0.006034919959887082,0.03875519393440108
ALKAL2,0.042348208337329,0.015600207105762844
CSF1,0.017827545440740257,0.027706860336346822
SEMA4C,-0.01933118677685322,0.055979511006860015
ICAM2,-0.0842915093657346,-0.009094298986422023
SYTL3,-0.017058258928545667,-0.020688136157253113
IL1A,-0.013351081743296151,-0.005981863036056457
HLA-G,-0.032398225796440645,-0.024828180942234174
PGF,0.018282688667511746,-0.02538344108312551
LGALS8,-0.027025540225491917,0.06831759475700648
DKK3,0.02105761770197658,0.04897246854551773
COL16A1,0.049634693969537916,-0.044267064512713256
TPH1,0.01750261603673754,-0.05547577149484886
TNC,0.04259445779560554,0.008988814097288075
TNFSF9,0.1034928675740111,0.11555085611091118
C4A,0.037758825222579714,-0.019794260376536022
CNTN2,0.04605567466256327,0.014556301893649754
F7,-0.020602598307560668,-0.019587677981268876
LUM,-0.004114335830183452,0.006186163307010221
BTC,-0.014905255564493403,-0.018955374042445794
APOC1,0.0689895780041397,-0.0031378757714291515
PKM,-0.017339144870569725,0.003305995447884472
TNF,-0.014467021642402565,
GNAS,0.028937731760845724,0.08027890209205825
BMP8B,0.010342400110532656,0.018163074045795518
LIPH,-0.014687677285128048,0.10649231157697027
PTPN11,0.000145137110844192,-0.02769224620790567
ADAM12,0.06882413728334547,-0.0142875877189337
EPO,-0.015951192636253785,-0.018740159741041908
EDN3,0.057184905566731156,0.042530344258453145
CCL22,-0.01805331445787258,0.0727172375907665
CCL2,0.03984274716080094,0.04044455277485995
DSCAM,0.004757567520935312,-0.05986008337811335
ANG,0.0152358822418545,-0.05442222487047984
FBLN2,0.027633032328868903,-0.050696186128612535
VTN,0.07475299294087062,-0.024265977505571464
VEGFA,0.010905534910772934,-0.021901632142623004
F10,,-0.03245674844841172
SERPINA1,0.01769974159104117,0.00504611948504435
VWF,0.00527696396647234,-0.008627029918162632
GDNF,-0.028720037705584903,-0.026241911212646206
VASP,0.06212033469039584,0.01587317984968237
ADAM15,-0.004707861042096824,0.026067388152672764
WNT2,-0.019785870936239607,-0.0225017513440347
CALCB,-0.017316256003251703,0.009047556943230926
OLFM2,0.06222932426290401,0.005856360962761659
MFAP2,-0.023049266403612084,-0.06927899745297883
HLA-C,0.03891517635487523,0.00732856228973523
THBS1,-0.06507166898693546,-0.031807264937685945
HSPA4,0.025237695097235516,-0.020921437495653138
LMAN1,-0.07155880764683115,0.03169241020035996
LYPD3,0.019359571490488395,-0.029847134121317256
APOE,0.04199764100249128,-0.0298015921868984
SOSTDC1,-0.03294539694324388,0.03092555738229829
ANXA1,-0.029267339306637483,-0.011665198376041618
WNT2B,-0.031377238219449516,0.024776565822231318
AMH,-0.012803804282428253,0.041496097205934696
GDF10,0.04634765736335269,0.054018192503332306
EFNB3,0.015085468340143689,0.02446268938968914
LTB,0.000669335631132511,0.05114916367497988
ANGPT2,0.03571991140486192,0.0009836087007274118
NRTN,,0.028924140831491665
ADAM17,0.02467302520666755,-0.006057935389745878
LRPAP1,-0.0029236505826408534,0.03159432718224006
NID1,-0.02832644846124966,-0.021506472159421215
MST1,-0.0063603080131464824,-0.024895877488117335
DCN,-0.005707484970106452,-0.019094834646159367
COL7A1,0.010863179409340968,-0.02151981580779418
CALR,-0.06163082089789562,-0.02168581853761981
PIGA,-0.00022026108713591624,0.006723910077717239
CD200,0.03216800281828324,-0.01165342677240325
GRP,,0.02195278874726285
CDH1,0.010309378319806578,-0.056754642303607196
LPL,-0.02044678582368226,0.04270465278045264
SEMA5A,-0.01800906086389204,-0.004658811988650011
SEMA7A,0.04253427350151915,0.007573898938364542
SEMA4G,-0.012450499872346109,0.01862806684568409
SEMA3B,-0.055666406645052895,0.03663523193992902
RPH3A,-0.033867296392404676,0.036498111681626234
JAG2,0.09342499660132984,0.03940954510149527
CGN,0.030944669388903823,0.06751251403764572
GDF15,0.06009157370944062,-0.014153515663952392
SEMA4F,-0.0014580345362382662,0.07237529917289304
NXPH1,-0.03880203890693137,0.0038676488062312554
ARF1,0.007104255387788995,0.02026282218954882
EBI3,0.07035308862201818,0.03650455019710531
TIMP1,0.00022543459426761013,-0.038825831951269256
SEMA3C,0.06033167983343495,0.09142708534477482
GAS6,0.024523415520582875,0.02667533019640586
MEPE,-0.027605346256421793,-0.02824420070750463
SERPINE1,-0.04046128702887347,-0.07194997819838038
RSPO2,0.05891507151124213,-0.018127880177353742
SHBG,-0.023901079191573443,0.0017126192714765564
LGALS3BP,0.0052844748274463536,-0.020950083577251994
LAMB1,0.048088310708058156,-0.0019352267971285693
SPTBN2,0.04314314062136949,0.0302299538797885
COL1A2,-0.00045167399824352596,-0.016479700739490195
WNT11,-0.018318061165034493,-0.039317084533428574
LGALS1,0.0028328359990829723,-0.015085345694707134
BCAN,-0.004646854202550123,-0.047179538708422675
ANOS1,0.03418635707868611,0.061624629382945606
EDA,-0.03250821721992133,0.06482619504801808
FGF22,0.028782399339088927,-0.028094606457780644
SHANK1,0.05105329654485537,0.0330738450609752
NPVF,0.07819898244604533,
TGFB1,0.026711817930186805,-0.003351621664551998
MSTN,-0.02044159723339427,-0.0010954387317711756
WNT4,-0.007148154916829173,0.006553015672988724
TNFSF4,-0.02899562676328228,-0.01910978731993518
NTN1,0.033059060005419326,-0.04265708682290391
CXCL12,-0.015982643723723267,0.046158151559950476
GNRH1,0.12175627751911874,-0.026400641302377747
FGF8,-0.027228614525178756,0.02473491602166567
RIMS1,0.038607720735524126,0.048899912859012906
FGF14,0.03258455108068072,0.04276947204873651
IGF1,-0.02305218822762123,-0.00404890714637656
TNFSF10,-0.00877522865844016,0.08554883194434783
GDF5,-0.011570339768843226,-0.04951984636165027
CHAD,-0.03640294525079698,0.018436737472356256
RGMA,-0.008735635757747764,0.010356512070426772
WNT16,,-0.01668676537800491
CX3CL1,-0.010061169685060803,0.06930827355395575
FGF1,-0.03128727411348779,-0.027737647649464146
ALOX5AP,0.034479211238414666,-0.010998656540565633
IL1RN,0.050956852070120566,-0.029898933826527915
PCSK9,0.2018803917380593,-0.01619711251502284
NPW,0.05778502642157404,-0.03320975110357332
ANGPTL4,0.026539446530285695,-0.07407447600419151
UCN2,0.023275794638905514,-0.018302656577544176
COL4A3,,0.00345609890521234
NRG3,0.04381000924637078,-0.0013369866670833604
IL23A,-0.015747215993184824,
COLQ,0.0019438066107965513,0.05171579133627917
SCGB1A1,,0.04256699879258599
TNFSF12,0.06140053206303983,0.023873784482363294
DKK2,-0.01858849518000719,-0.004579481111709253
FYN,-0.03541241014814607,-0.004391272660257241
ACE,0.02063782668624647,-0.030734093234778413
IL18,-0.017331165040834984,0.008258313795615554
PPBP,-0.019280951597382964,
CCL27,-0.03579223097758789,-0.035067016788599074
SERPING1,0.011975342800124278,-0.07134974870609484
AZGP1,-0.017774513203334296,-0.02794192443001826
INHA,0.08823442489509209,-0.048786194211538327
SEMA3G,,-0.02687186316417968
OXT,,-0.015692931867360798
COL6A1,0.002397155539191756,-0.0026917215816465033
FGF17,0.055524471617907245,0.010811988566368919
TNFSF8,-0.02092128381829325,0.005502996959957507
FGF20,0.07467205238343763,-0.02280361504377776
ICAM3,-0.05167261750895076,-0.04565666050343669
LAMA4,-0.061441699322016055,0.012161354991851362
DLL4,-0.07315993240355964,-0.03812216357901648
SEMA3A,0.027170413015185517,0.030125942933292054
RLN2,-0.014467016945655381,-0.018302654559290168
C5,-0.03122808375368689,0.02820989375909466
C1QA,0.0004906858104966681,-0.0050747749641720545
COL9A3,-0.053131182534212965,0.02782364005195555
HGF,-0.009034323173305525,0.026158202237347623
P4HB,0.006066110774415484,-0.029654532118992178
ADCYAP1,0.10089344746035214,0.04095240579974998
GREM1,-0.043287349795983344,0.06834140941749062
EGF,-0.017688314231156715,0.009278798186246415
VEGFB,0.030861939358426474,0.005204853088017289
FARP2,0.003993516977929795,0.03304925827962625
IHH,-0.018937608991599113,-0.018080170632240256
LAMA2,0.08322765359078024,-0.020565107520219474
SERPINC1,,0.003641805634792844
NRG1,-0.03048275276841702,-0.011663167968640104
SPINK1,0.05309925493441826,-0.02194748456141628
EFEMP2,-0.028245297283945342,-0.05016244919167829
SELPLG,-0.04343581609718878,-0.013829981121326142
GDF6,0.04065231386387923,-7.379045352667194e-05
HLA-E,0.004170884957103257,-0.03903184004143893
PTN,-0.023555978743259456,-0.03524465805375971
CD274,0.017911976191984702,0.016185987037217017
CD14,0.032339413487928424,0.0046158426013708
SFTPD,-0.0043531775431614956,0.017781822666215644
SLIT1,0.057660855497654165,0.0779063185914022
CNTF,,-0.018302656577544176
BST1,0.04772887247497382,0.006822719074897604
AGTRAP,-0.01743926155364774,-0.0009094268572577359
LAMC1,-0.0201234683522375,-0.002864959246467673
COL6A3,0.04341767949629344,-0.010765290387893225
FN1,0.0017974910729596436,-0.03699818630672922
MIF,0.005946191963509261,0.01913425629593299
JAG1,0.03398908092550761,0.06258779760088484
NID2,0.06346381882207622,-0.01390019894669747
EFNB1,-0.05756314631451219,-0.002582420395176714
COL4A2,-0.022867034218488885,0.025662912547405332
SPP1,0.028674021119971554,0.047545110396876575
PODXL2,0.05613696166502613,0.055354175170115864
FGF9,0.022841330074882628,0.036929013790708884
ITIH2,-0.041619012796267445,-0.010746551057529382
ADAM10,0.017289182678270468,-0.052588572496498794
CFH,-0.009643113915433354,-0.03250478029876638
COL4A5,0.0422531193878627,-0.03537971112443387
LTBP3,0.0008598733709283482,-0.00967722764717557
GNB3,0.07087434097481221,-0.02434781684546264
COL6A2,0.0009620674486688772,-0.02653980435289942
GDF9,-0.029666480123716348,0.029167410266046145
NCAM1,0.05673778219289937,0.10611633752943822
APOC2,0.08859409075877159,0.02090627837261215
BST2,0.036166290387918396,-0.053688045176316465
COL5A1,0.05827933878443673,0.007119495242686698
CALM3,0.009389468747490196,0.10257203178876781
THBS2,-0.024796594807113277,-0.03689754694991758
SERPINE2,-0.007034726713538628,-0.03605739490697107
EFNB2,-0.057807062997532195,0.020285202500065446
PROK1,-0.014467020155098792,-0.017163124297551628
MMP9,0.023746740432127367,-0.018502667754673192
NPPA,-0.05032600696397712,-0.01824330697510596
C4B,,0.01484096029077129
NTNG2,-0.03438300979831643,0.024500292486893623
LAMA1,-0.04856829324315321,-0.006180140206071694
UCN,-0.023671568793042237,-0.06276573234980619
ARTN,-0.02722861839753871,-0.03311494338397331
PDGFD,0.05844513980988223,0.03957088769935405
EDN1,0.006380595751140145,-0.06877673062202119
ARPC5,0.0056551387874696005,0.056102149403701104
GSTO1,-0.037263865552657524,-0.03406308825250128
PROK2,-0.0125707094435222,
SYK,0.02700570599223182,0.04693456712742285
ST6GAL1,0.024713053234692788,0.03119109372894035
WNT3,0.0037301830281562887,-0.033091124785294516
HSP90B1,-0.031007091713523387,-0.03942854433870258
ZP3,0.0896578765251878,0.03218023941801036
NRG2,-0.04486489840313629,-0.04300385912413886
MELTF,0.023904305359798005,-0.014681101094611342
NLGN1,-0.00384617395921857,0.05082387211856124
SLIT3,-0.0228664583118852,-0.05133182472554848
CCL8,-0.03589452457298652,-0.036982277096574485
S100A4,-0.03352185990448006,-0.04611376931391913
TNFSF13B,-0.01211881851181833,0.0006153941286702458
HSPG2,0.0026400401869279234,-0.021656488321777658
FAM3C,0.026980138442251306,0.08053675734378461
FLT3LG,0.007022393403296453,0.006806402655815194
A2M,0.014280749261179055,-0.004782137909598941
VCL,-0.0019359956535916364,0.011259283042795583
FGF2,0.01783304197806111,-0.0006587960750786278
AGRP,-0.014905252900784573,-0.017627284662901498
CNTN3,0.029322317852145605,0.06850060767418581
RNASE2,0.02628755005124613,0.008438580519289744
ADM2,,-0.022501754725386455
GAL,-0.03475757709296402,-0.022683757865193017
CXCL6,-0.006648163669795046,-0.03931707250099485
PDGFC,0.0028062239092082612,0.07424282270327809
COL8A2,0.017166296774877805,0.015265586930729685
SPON2,0.059875434286898135,0.008032316886448286
LCN2,-0.0019966379636083497,
BMP6,-0.009834828080165453,-0.03272133376712569
TIMP2,0.04567531997851971,0.04742685434775518
EFNA1,-0.020519750783901496,0.006277071802607975
S100A12,0.1705559075372323,
TFPI,-0.031127475433945635,-0.021991695193690118
GPC3,0.02829076496471682,-0.0034816503051081364
NMU,-0.052747872120520456,0.010092269096910566
SCGB3A2,0.15174960944686727,-0.029561222769016425
LAMB3,-0.020696099315190043,0.00217448662667177
LGALS9,0.06623827465558099,-0.03807126075238252
VIM,-0.0009344883566858297,-0.010585185772819779
PLAU,0.03926445855450394,0.014739110782143986
TGFB3,0.059083446684331783,-0.039603181715378986
APLN,0.06364190130967433,0.035294386704157736
SHANK2,0.08443753153172161,0.13293525496912
LTF,-0.03793823332736941,-0.02797869507025478
PYY,0.020273145995777148,
PENK,,-0.008239018270926667
CTF1,0.07504356431937016,0.02058691847566455
COL3A1,0.0038444835089650044,-0.009277166157911897
S100A10,0.021765730929620742,0.019632508893788918
FGF13,0.013756074286590623,0.0707501494971234
SEMA4A,0.00931209109036033,0.04569274350672171
EFNA4,-0.0335815860967341,0.06833586348965959
HSPA8,-0.06330975998094547,0.04773367782419116
NPB,0.07275916882682033,0.11083688106078474
ULBP1,-0.019450583600661837,-0.031106100144677566
SEMA3E,-0.04386943407790585,-0.03267475387102972
FGF3,-0.028449472470489755,-0.010067779207938398
ADAM9,-0.024896786170858748,-0.0022071713240629847
ASIP,0.014452671568828946,-0.03797813694918117
IBSP,0.03283457141364067,-0.006586133717333955
MMP12,,-0.01668676758048789
FAT4,0.1010179958542743,0.06797761029016665
MDK,-0.007998706439500323,-0.0015389165837139227
BMP5,-0.024229392887075728,0.029272350495255037
CAMP,-0.031282360964470825,-0.024436068800838814
HSPA1A,0.012936660234872608,0.022645538877254484
SEMA3F,0.044144257288382394,-0.011396840253327408
ARF6,-0.004661868530023442,-0.026647624019434175
IL6,-0.026671147827682703,0.01790409420022775
CALM1,0.0394976883958768,0.0741107633976537
NMB,-0.03636093072987398,0.04414760717077232
CCL26,-0.042447391467370976,-0.02970447334894367
FBLN1,0.006779866610750298,-0.009282357227011786
SAA1,0.020135260477051706,-0.03625463995710098
MICB,0.05768705989381366,-0.023803333751230837
F13A1,-0.00010255501148016289,-0.00833756074133302
COL5A2,0.02284723260137224,0.05885094449320344
EFNA5,9.892549896451395e-05,-0.038246970058524864
AREG,-0.05738318758059453,0.0343969755764452
EDIL3,0.07581361129321859,-0.0460560920373627
CD86,-0.05729204179216744,-0.022960734526410516
HRAS,-0.020252718009600993,0.050908407589582885
C1QTNF5,-0.040120214108583595,-0.019587675708372443
RLN1,-0.016152765930477955,
COL4A1,-0.013214286107375598,0.01781190348949863
CCL3,-0.010065962507622052,0.01835250005219946
BGN,-0.0006890880963382015,-0.029484524388044345
RETN,0.007674198394843989,0.10617572153151895
S100A9,0.03365433241176941,0.0271740276777446
HCRT,-0.02262592616969071,0.0027817573963771895
FADD,0.027177693537310546,-0.021923545335727924
ACTR2,0.03934175504437587,0.007572550529813356
BMP2,0.046814775763369364,-0.036156393505010015
PDYN,-0.030367198080113747,-0.034102249784716
CD55,-0.026812573982575808,0.02262637513465961
PDX1,-0.024320573368444717,0.058032481896914026
CD6,-0.018937597101917773,-0.02339890075470767
IL16,-0.0013861750592583189,0.05097391798961413
LAMA5,0.014609147032046797,-0.008173332711704374
RGMB,0.01175049774131638,0.00731489820488541
IL12A,-0.03496626935019903,0.00044444825795353826
S100A8,0.032551395480529,0.05857288494676373
TAC3,0.00958783434926366,-0.02005748697763834
MFAP5,-0.014109558079783218,0.06329103279510898
CXCL16,0.006657207464263123,-0.0700449618562534
AGRN,0.007286152841383632,0.06370204070395549
COL4A6,0.014285541858593582,-0.011215896680232105
FST,-0.022650936942421356,0.0022591707796188634
