,ZH8811Abulk
BMP1,-0.05370851468677958
NDP,0.004684937202343818
RTN4,0.0387981028594817
HEBP1,0.045088947435001255
WNT7B,-0.007145394208657619
PTMA,0.013203827874633457
CEACAM1,-0.018763782676988444
PDAP1,-0.01898883806079946
QDPR,0.04202017386728713
POMC,0.06900005796643328
CCL18,0.01951927645391506
CCL17,-0.013311995616713082
TNFSF13,-0.025543720096054746
WNT5A,-0.03229864555692319
CXCL8,-0.10269170844161618
GRN,-0.021064694931864164
MIA,0.07278622162361459
COL4A4,0.045684893870363966
RARRES2,-0.06439060558575689
FGF7,0.05883566322385053
HBEGF,-0.011826116010614077
CSF3,-0.07117321442424512
PI3,-0.09124330363327858
PCSK1N,0.03609134254338213
NTS,0.06915679919917221
SFRP1,0.04947861589975383
CXCL13,0.027360118289022007
MICA,-0.013449733609327377
TG,-0.017688313984962893
ADA,-0.021505731689480254
LAMC3,-0.02589769762453807
CCL7,-0.019951613006185046
NGF,-0.023042515774755662
TNFSF15,-0.019450582308115683
HMGB1,0.03167263934854542
ITGB3BP,0.04242060425578992
AANAT,-0.017503194251856362
IL15,-0.017842244762961132
UTS2,-0.014905250922030542
BSG,-0.006129335262929692
ADAMTS3,-0.007482243159662409
CD34,0.03150161923108675
PLAT,0.062378695223711644
NTF3,-0.020142690633089506
CKLF,0.05777569908511098
CD24,0.014075376882708178
HSP90AA1,-0.08610027909270439
BMP4,0.0394701237599219
SCGB3A1,0.014739459142361412
IGFBP4,-0.04646034212738001
LEFTY2,-0.016936660100497977
ANGPTL2,0.028144525746526358
LRIG2,0.07537424775817801
ICOSLG,-0.001458155290759876
NPPC,-0.02978416027113818
LYZ,-0.00991828086807766
EREG,0.002250205435527748
SPTAN1,0.030916528848322956
COL8A1,0.07878590591815193
GSTM2,0.11038070109049924
SPX,-0.020116135292004438
MFGE8,0.020587028437279005
TGFA,0.040727774318594936
SLIT2,0.05399014810748949
PLTP,-0.04434312691117124
APOD,0.0851963737386645
B2M,-0.03030146419562844
OMG,0.056433310609433116
CXCL3,-0.06750953882707028
CXCL10,-0.020602599973294614
RSPO3,0.08080522866201614
CORT,-0.022750118767156508
NCAN,0.09439307458921765
PRG4,-0.02185253741430197
TGM2,-0.007219670781939921
VEGFC,-0.025676579767790034
WNT6,0.027552910982944954
PMCH,-0.02027944124153711
COL9A1,0.09917518319759112
GDF11,0.05695655460079651
IL24,-0.015119862717407829
SORBS1,-0.04654444212413189
DLL1,0.09616758774197957
TLN1,-0.04947745277954681
COL2A1,-0.033054001999973326
SHH,-0.0029152268824772926
PON2,-0.00883858429570801
ICAM5,0.0024125303877641567
HPX,-0.015354304038581073
SFRP2,0.04762312271936608
CD70,0.00950006607394695
HP,0.0016654525651320516
CXCL2,-0.0781424172829122
NPPB,-0.03983519430370452
CCK,0.08222973737686014
SEMA6A,0.02657725530792616
IRAK4,0.021842040399024282
GSTP1,0.032350826837121635
VCAM1,-0.002753059641432359
NXPH3,0.13544746630485527
MTMR4,0.055271968486772086
LAMC2,-0.01858849193901509
IL10,-0.03538096733887364
SEMA4D,0.03028185589554956
TRH,-0.001097984499103592
SEMA6D,0.05486911844792788
CEL,-0.022896720948174732
PDCD1LG2,-0.0384959246409646
SPINT1,-0.013338687563807709
CTHRC1,-0.01681232031778068
PODXL,-0.03003838192779918
JAM3,-0.02556324041259864
TGFB2,0.02929469616429784
COL18A1,-0.059167442264225246
NODAL,0.01754073729961533
INHBB,0.006793030211262644
LCN1,-0.024041610346936502
ARF4,-0.005109059543354954
CXCL14,-0.034458672809657066
LIF,-0.0314543854486861
IL17B,-0.02092128728075342
MMP1,-0.005702177942131122
MATN1,-0.030251290344588993
ADAM28,0.04013768446051866
TCN2,-0.050572452762839296
CUBN,0.032377080623577775
TIMP3,-0.015877775905113647
PIGF,0.08596663429056628
CRH,0.006613418583353783
BDNF,0.013710304852935097
CCL5,-0.03906856639324155
GAD1,-0.003151551213494827
COL14A1,-0.0308840244363809
HLA-A,-0.09679649001257012
FGF18,-0.024733972892143907
ADM,-0.05450823495071006
GNAI2,-0.0006342698528595292
COL11A1,0.01712633082834114
NUCB2,-0.028163394296617232
CXCL1,-0.06604213542155972
VCAN,0.06907936156620706
MMP7,-0.0935550427308334
PTPN6,-0.005784559787442066
PTGS2,-0.02230021613652862
CD58,0.06973373760502669
TNFSF14,-0.01978587737731417
CNTN4,0.004243281726671281
INSL3,0.05517049629776196
MFNG,0.035583030595106806
ICAM1,-0.0529888495966974
PROS1,-0.024139665671128765
CLCF1,0.023694561064922588
PSAP,-0.016493660895265074
EFEMP1,0.04320111698624665
C1QTNF1,-0.01834156997736005
ALB,0.021989525444287266
CCL13,-0.014687670008485636
EFNA3,0.014273210192583752
DRAXIN,-0.00776130912984079
NPTX2,-0.024892662968021537
FGF11,0.006640631086549394
CD59,-0.015270056204197493
COL9A2,0.061189301617871956
DLL3,0.09796056067072782
LIN7C,0.030322457441155626
PSPN,0.04553438583006424
ANGPT1,0.0020282417936538133
L1CAM,-0.018850155499161372
APOA1,0.03733577761987833
PSEN1,-0.062227884097381995
CALM2,0.05591795838273185
CLEC2B,-0.07330052259835507
NTNG1,0.02715690031617763
LRIG1,0.06946120590134792
NPY,-0.06603897356956345
MMP2,-0.004567601747487416
PPY,-0.03480942817675298
ALKAL2,-0.018233972284502364
CSF1,-0.012291251593854944
SEMA4C,0.01641816202582924
ICAM2,-0.0009832506791632384
SYTL3,-0.03552650355698401
IL1A,-0.03710653239531629
HLA-G,-0.03239822166082328
PGF,0.02331571402801919
LGALS8,-0.024565113536071253
DKK3,0.047172916785515565
COL16A1,-0.00215461086554137
TPH1,0.014813022890469608
TNC,-0.01872265584738252
TNFSF9,-0.03609849565771187
C4A,-0.01635201569992094
CNTN2,0.029240982372777953
F7,0.08445673437633267
LUM,-0.030357472369352344
BTC,-0.014905253661844968
APOC1,0.008209057649704359
PKM,-0.02523991304685115
TNF,-0.01446701979569447
GNAS,-0.0062269255482615225
BMP8B,0.03322695821304579
LIPH,-0.01468767541025337
PTPN11,-0.039617219099610655
ADAM12,-0.0703317676555456
EPO,-0.015951190600092
EDN3,-0.010299182437258905
CCL22,-0.018053312153375998
CCL2,-0.05111432121009052
DSCAM,0.01680981166030118
ANG,-0.00364882222839611
FBLN2,-0.026837414309907395
VTN,-0.01823330244918005
VEGFA,-0.04482106705815025
SERPINA1,-0.055087324968466155
VWF,0.008300945616398821
GDNF,-0.040214922000922165
VASP,-0.0354379655125005
ADAM15,-0.02323038903868969
WNT2,-0.019785868410583055
CALCB,-0.017316253792840266
OLFM2,0.055666651599357374
MFAP2,0.02235901159942157
HLA-C,-0.07369351452082255
THBS1,0.016670416551524438
HSPA4,0.0015492545837644425
LMAN1,-0.0033219600421328884
LYPD3,-0.03327045721304341
APOE,0.03109215129340749
SOSTDC1,0.009813758015779477
ANXA1,0.012929743584921409
WNT2B,-0.04244740448747135
AMH,0.07297261032535143
GDF10,-0.02459682979534863
EFNB3,-0.0190634105631562
LTB,0.034263605491786135
ANGPT2,-0.0027100754351363325
ADAM17,-0.01878258781609156
LRPAP1,0.02887363173049913
NID1,-0.06908590601738955
MST1,0.03824855730873561
DCN,-0.05337752923720799
COL7A1,-0.09205011302178256
CALR,-0.11362267054841083
PIGA,9.35125597440983e-05
CD200,-0.02282534693758764
CDH1,-0.02601753626989923
LPL,0.07591954486260356
SEMA5A,0.07418460780121097
SEMA7A,-0.07180647357520865
SEMA4G,-0.03366359427774791
SEMA3B,-0.004613048866696552
RPH3A,0.007977030458318261
JAG2,0.010303876672543623
CGN,0.02251440872088129
GDF15,-0.026301622704230983
SEMA4F,0.0557497355498021
NXPH1,0.06124727456200135
ARF1,-0.04916229658034688
EBI3,-0.01262752396642051
TIMP1,-0.10374429378042915
SEMA3C,0.006147323356186732
GAS6,0.005907119533873522
MEPE,0.040526621475662515
SERPINE1,-0.061880868777664265
RSPO2,-0.022305289301176028
SHBG,-0.02390107614061261
LGALS3BP,-0.043477050042513996
LAMB1,-0.04924307266829554
SPTBN2,0.012598460120174668
COL1A2,-0.07147332332198543
WNT11,0.011087249830387166
LGALS1,-0.07979181587251195
BCAN,0.1007411459960764
ANOS1,0.08804781637887413
EDA,0.11869832654601799
FGF22,0.011433564012282167
SHANK1,0.03151189166340562
NPVF,-0.01805331336347446
TGFB1,-0.0459160227369556
MSTN,0.02222982339497356
WNT4,0.0407183382627343
TNFSF4,-0.040309491364346896
NTN1,0.03865968921293565
CXCL12,-0.00852554323309518
GNRH1,0.023018359636243498
FGF8,0.005445167512419749
RIMS1,0.05910008999825466
FGF14,0.04080867011265789
IGF1,0.008587229233266373
TNFSF10,-0.03329126052755562
GDF5,-0.0358945160957974
CHAD,0.01671011469354929
RGMA,0.024782123224259486
CX3CL1,0.008969975728326593
FGF1,0.044267167842980855
ALOX5AP,-0.014272494053367014
IL1RN,0.012166508130053157
PCSK9,-0.01574721947635065
NPW,-0.014902449740094137
ANGPTL4,-0.07296469869353854
UCN2,-0.027228615633977393
NRG3,0.0458685547126172
IL23A,0.09625703154568437
COLQ,0.03700887877506485
TNFSF12,-0.049745799756420184
DKK2,-0.018588492807195055
FYN,0.09513858001346905
ACE,0.038939630646264184
IL18,0.07057492432558812
PPBP,-0.019280949136179112
CCL27,0.04276328385015621
SERPING1,0.015874548012804475
AZGP1,-0.024685020870625594
INHA,-0.026315660370489546
COL6A1,-0.04027088183200101
FGF17,-0.004537748017572918
TNFSF8,-0.020921281147701812
FGF20,-0.02275012441307276
ICAM3,0.049571968593147886
LAMA4,-0.03596198428273181
DLL4,0.09453421182136298
SEMA3A,0.029339058775486246
RLN2,0.10263246207028319
C5,0.009709886222195659
C1QA,-0.02781943485856801
COL9A3,0.06732825604397492
HGF,0.014534207815593421
P4HB,-0.10417582278953341
ADCYAP1,0.06860400401706412
GREM1,0.0334654827256174
EGF,-0.01768831197325223
VEGFB,-0.0052593314541775045
FARP2,0.0047945848412484565
IHH,0.07074205724897024
LAMA2,-0.022129671299950786
NRG1,-0.015571085804062046
SPINK1,-0.03993032739971909
EFEMP2,-0.06422434673612987
SELPLG,0.079203901108725
GDF6,-0.04496476456916762
HLA-E,-0.05508771032070313
PTN,0.04512621689887879
CD274,-0.0364009351985904
CD14,-0.04059110310433841
SFTPD,-0.03714478435895028
SLIT1,-0.00809681228041255
BST1,0.03205625354361346
AGTRAP,-0.05054243580192131
LAMC1,-0.07538518174086054
COL6A3,-0.09437041557359879
FN1,-0.10968904552573688
MIF,-0.00607968716953552
JAG1,0.002942837311370109
NID2,-0.058695716517907566
EFNB1,0.0381643097169418
COL4A2,-0.06429715689762713
SPP1,-0.030148587710337155
PODXL2,0.04359814605300703
FGF9,-0.004257876474777882
ITIH2,0.02944137897425206
ADAM10,-0.043355302138995
CFH,-0.017907823581030772
COL4A5,0.024447294882846686
LTBP3,-0.012802729952354684
GNB3,0.01986963117586107
COL6A2,-0.07455194778882777
GDF9,0.0009339263752875989
NCAM1,0.07365661911338624
APOC2,0.023543061543505012
BST2,0.0036146490534317397
COL5A1,-0.07934572654616051
CALM3,0.06180685765943809
THBS2,-0.01779500285863652
SERPINE2,-0.033126415963531684
EFNB2,-0.03308269055016872
PROK1,-0.014467018308390887
MMP9,-0.03108605348231629
NPPA,0.04864293277192693
NTNG2,0.032209531846203156
LAMA1,-0.03973820564876531
UCN,0.11462927065066224
ARTN,0.005061802941823704
PDGFD,0.05090715378621826
EDN1,0.03446164608537756
ARPC5,-0.02009148912552835
GSTO1,-0.013574136435704582
PROK2,-0.01257070783887741
SYK,0.018886334903697666
ST6GAL1,0.03607191807475585
WNT3,0.014653213645927915
HSP90B1,-0.10854840517080903
ZP3,-0.005136630967084042
NRG2,0.026803797250800093
MELTF,-0.0711582037972578
NLGN1,0.1027707992246564
SLIT3,0.06059887770817176
CCL8,-0.011847720552565772
S100A4,0.01969610830304026
TNFSF13B,0.05616696774562877
HSPG2,-0.07192378425863
