,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH916bulk,ZH916inf
SFRP2,-0.030247221683092147,-0.0025710942755335126,-0.02163361213427863,-0.06755249210064838,-0.0357219931773133,0.024727399152057735,0.016785127999149593,-0.049988299226105454,0.06817610495606341,0.044832488969619305
CFC1,0.019826153062258937,0.03992536782164322,,0.015441616894717548,,,,,0.06381228791285541,
CD70,,-0.02048513553786431,,,0.13842345235244033,,,,-0.045533927674555094,
HP,,-0.02389622308094718,0.017772844543924884,-0.02935461899507425,,0.04033034054081601,-0.06836105477257548,0.05155266830344537,0.009222093887699147,
CXCL2,-0.03388625336702157,-0.06350716892367946,0.03157936316502587,-0.03089059723257437,0.08085003620246864,-0.019548690185564502,-0.03448719221661445,0.06280271900453963,-0.05736212599566491,0.03953261713107178
NPPB,,-0.016761264330266184,,,,-0.002818924227206074,,,,
CCK,0.0896880976966098,0.12326788456594537,0.013632040346557633,0.18105668785015394,,0.24419174510744465,-0.04710214316945696,,0.05563615440489541,-0.041346194334217864
SEMA6A,-0.1024598528945335,0.005726020420152931,-0.03458164781710615,-0.03516898440128653,0.04987801423705032,-0.16696325478409502,0.05992515454975148,0.0190256460029516,0.13624936200903623,0.01286025756157161
IRAK4,-0.017442187108415514,-0.017021325167094037,-0.05020150724826349,-0.008066184241772982,0.09397710600043435,-0.04932279697959837,0.027103099993030323,0.048015217991590836,0.05442502374957938,-0.08301336120599469
GSTP1,-0.01602137574821594,0.043124534983817214,-0.011425365985546651,-0.12842301794331645,-0.0757690122478734,-0.15462250631587318,0.12342422324505055,-0.024057191812520196,-0.032754508210381304,0.05932764220110122
VCAM1,-0.02577263962236207,0.021391760736448228,-0.016677638200329897,-0.007591047485591577,-0.07759654479789438,-0.04771444279070495,0.003966386254805911,0.0799807755660441,-7.192114912838861e-05,0.09328678859492581
NXPH3,-0.082656799920414,0.07409167894809646,0.02154697916112637,-0.0064864123597591986,0.05571440872581355,-0.042860040918349385,0.10256971259126932,0.058648586457815524,0.06047960359570372,-0.021364933170733895
MTMR4,-0.01042983661131277,-5.0613778375716785e-05,0.015219407790956381,0.05315381943615927,0.0390141119022967,0.07838084542028508,0.07116732719419801,-0.04987020054931325,0.029642053133586387,-0.08453279515148952
LAMC2,-0.054855149162462806,-0.021100561835006623,,,0.03193732795346323,,,,-0.02495989776219418,
IL10,,-0.011993226432590013,,-0.09696766441326728,0.05102256147909581,-0.018129911103353928,0.09182977620200372,-0.022675100538987646,-0.043419675260452095,
SEMA4D,0.05310835104959352,-0.012812228632879499,-0.027140684801294633,-0.03858268320091473,0.10295528061308754,0.04544658797834138,-0.14174842785803776,0.03832187730652611,0.07660019823649779,0.034965169568549365
TRH,-0.0631893830480809,-0.04505132369203583,,0.000938206180745296,,-0.03406958052323529,-0.006811835310289887,0.06612007522049121,0.010854002809471302,
SEMA6D,-0.07422649375030874,-0.015442430623483334,0.02087313085468766,0.04520312205120389,0.01683531721548362,-0.0868193948628624,0.11472131876474174,-0.03521326276629947,-0.005076171494109273,-0.01534318909797897
CEL,,,,,,,,-0.007521869109945002,0.05032535612815373,
PDCD1LG2,-0.02716648659264644,0.00032255489855889706,-0.0374257979482777,-0.0672265608316423,0.059507833236760205,-0.031013366406974816,-0.051613917824195076,0.030422815807855493,0.046016440482410714,
SPINT1,-0.009577915866466351,0.05571201462495607,-0.025271672039503534,-0.040205459573258384,0.09704275532093252,0.026211176661111824,0.0410627826900995,0.09622805952246866,-0.01411398281667326,
CTHRC1,-0.045250042306787565,0.006909802455199235,-0.010251433066529892,-0.034218821986009826,-0.0014976485143512552,-0.04579254556446594,0.08575805074847347,0.09426315313180662,0.0006947453883763319,0.02038150571211171
PODXL,-0.055714473426576684,-0.07285633411970621,-0.006204035732931345,0.009052379807233142,0.11527107180548525,0.023141139937434895,0.09965023011480503,0.11413847852696665,0.051608035960607555,0.06384714444965303
JAM3,-0.038832720392651024,-0.034418264716462435,0.009251779358102398,-0.12176633068433855,0.0764396462774005,-0.13896685981300613,-0.0613295744617564,-0.026924649865264338,0.07014950960364008,-0.05483806648488484
TGFB2,-0.04340039409127675,-0.0019925088496848212,0.06849573838533629,-0.049409936244707194,0.10146736284973956,-0.054645027748843916,0.03196848050213642,-0.0011647909934687647,0.06116022236880843,-0.04047628666549048
COL18A1,-0.027539654170690674,-0.11210195072102468,-0.005934351299110288,-0.1731473313629041,0.16012104926143714,-0.031710323027265994,0.026620366542616635,0.12655340722565558,0.04515607340992829,-0.024315135730184848
NODAL,-0.022346406282338704,,,,,-0.02784420732287354,0.07343091248176448,0.1326196491894164,-0.029932487005044858,
INHBB,0.017351512732690307,0.018988042032936515,-0.0029825741231405897,-0.056113068835070765,0.16609582113958016,-0.06558534721924425,-0.042380084745819016,-0.0741216317584468,0.1214756189447987,-0.039192577244257384
LCN1,,,,,,,0.07746507288612613,,-0.01750723875260944,
ARF4,0.0051898430306684595,0.04386575644194441,-0.02840075836194242,0.02468891951094532,0.06107269787857456,-0.1569704077672813,0.08359944452137562,0.15380224486765462,-0.0511188351788145,-0.04369993985691009
CXCL14,0.041889321106392034,-0.038262785892110136,-0.07116879049483993,-0.00708536635933549,-0.0840247142115883,0.24280224621842697,0.054835346534287475,0.14829447729466438,0.009329458823204961,0.06634378053356758
LIF,0.038634856077162605,-0.03986764372997476,-0.01833299313885747,-0.04616812674457793,0.11268260513983445,-0.03354250098598827,0.15414990706352802,-0.013986430878095842,-0.06374106243160893,
IL17B,,,,,0.15491554317058645,,0.1323804514502296,0.008547547548100814,-0.019794340270346378,
MMP1,,,,,-0.13287905919077367,,0.18916914865980478,0.06434287548505475,0.03933742681905958,
MATN1,0.01940050104886873,-0.016971772666876342,,,0.030115906570837066,-0.016490858950443808,,,0.009266384629096736,
ADAM28,-0.023481127987030573,0.051078336494410015,0.020470655657562696,-0.08831202494032037,-0.030117030467620754,-0.008454736245568662,0.03958185213775443,0.0618950889852583,0.011090415785106805,0.0743845980017545
TCN2,-0.0342663105554782,0.016063712514932077,0.0287767759016724,-0.07065811220845877,-0.06140571607609815,0.014987297859422415,0.08761394364569827,0.02085563941591221,0.011811442303691355,0.002798129341568475
THPO,0.007068253052440993,-0.03484231337814417,0.01041812027617626,0.00737742091250439,,0.1083682342118632,,0.015635258613006953,0.011428406043437653,
CUBN,0.02946158662721061,0.010229194533454418,0.04603595019077526,-0.03524169640379869,0.07919036119494154,-0.0482359334171239,0.23277845718976883,0.002033243756958874,-0.006000695352062358,
TIMP3,0.019534628698100936,0.016382365163391917,-0.003162386490803836,0.026690076318464703,-0.08751285713789132,0.02736074819266057,-0.07026294509603256,0.01848040253560082,0.05432659936004474,-0.035761236947845214
PIGF,-0.012267676491048199,0.07218543555267277,-0.03486061337309381,-0.01684753863057328,0.1135569037939733,-0.021802015100094652,0.10445498533017257,-0.007665444350406736,0.03972194720119798,-0.058201097665638836
CRH,0.09700764206862945,-0.01648284085216964,0.03415633887337283,-0.03931546396014277,,0.03703565571927692,,,-0.03950777771035151,0.10348310811130859
BDNF,0.03560323692225534,-0.07214717757660033,-0.031033970873106647,0.05278116032815804,-0.048802458957319515,0.019187125432843535,0.15675865097101274,0.08041586610057258,-0.05601161287232877,-0.03645546775217102
CCL5,-0.05775398811041816,-0.04177632780861661,-0.014951186907665753,-0.02891170949709834,0.041009762965455304,0.13223136224856727,-0.03863656320864382,0.030476408885651375,0.0013546586981464648,
GAD1,0.05043482047810152,0.0479809169313103,0.014218186991173526,0.13951374347463827,0.004434573058572946,0.25345597902252986,0.046161963382815314,0.125082100887604,0.08324676202260453,-0.0339818911631175
COL14A1,-0.013380811728948625,-0.004425753444949824,0.021526666795882207,-0.08083488747768142,-0.0536056764057572,-0.05524411280268422,-0.03524107314459418,-0.014408255533039621,-0.05396883658934115,
HLA-A,-0.06402581504325913,-0.06433412741971645,-0.00820451703987719,-0.20523415540341886,-0.13913751315303471,-0.18814913639604183,-0.0350715387522005,0.0510894928834832,0.004516337263552948,0.017471835524254454
CD5L,,,,-0.01013975026297117,,,,,,
FGF18,0.0038950469191317205,-0.018185923048150227,,,-0.03758316252023974,,,,-0.024763990024540005,
ADM,0.03651295594956965,-0.09613545841476878,0.01733711844360364,-0.05618410200825532,-0.0768034981254455,-0.16924971965422697,0.08021938799010021,-0.03531228849370749,-0.09189126896571762,0.04301282590800471
CCL15,,,0.020096999155853525,,,,0.17596118621987905,,,
GNAI2,-0.03200654311693233,-0.06000119891823991,0.033994533694988095,-0.16225997837741438,-0.11062751182476535,-0.10721359369225016,-0.04540184892653453,0.07213887866578206,0.017042019730930308,0.01861403562936714
HDC,,,-0.010760042255813779,,,,,,-0.0180387728845997,
COL11A1,-0.043703928066425854,-0.0014256940854616119,0.015431420203217404,0.09635330639012203,-0.10062147474924991,-0.04225750975303514,0.004065034408292832,0.07360030227999793,-0.04067867416968878,-0.05421598197397514
NUCB2,0.00783059415159567,0.02089420067390691,-0.006804525252475436,0.02005204846826451,0.03625493960833564,-0.05101741763209829,0.0016049383910125494,-0.08440346412497428,0.024372088128865318,-0.10948324945529375
FGF16,,,,,,,,,-0.01777486565195493,
CXCL1,,-0.007292534436626314,-0.017360384375444068,-0.057124945345394446,0.19836935160204694,-0.022371839647093657,-0.04902750996035114,-0.03224267479092142,-0.037065131122695105,-0.036379567225613675
VCAN,-0.0825561777614432,0.0002962569419054722,0.009186414020812406,-0.07763754277421185,0.11646662959232106,-0.18742226319308894,-0.1216174170857232,-0.02151181067128575,0.017621406479563808,0.01847051193041638
MMP7,-0.014028224167660891,-0.016761264238688883,0.02659341055211764,-0.028146422513344423,0.04291821216021079,-0.025488305497509783,0.1172523796335324,0.03482424232230881,-0.04749286285892009,
PTPN6,0.04121484429593336,-0.0006887055169620527,0.021706950845584702,-0.11466506282966313,0.09222868850331108,-0.010458536230710046,0.05886241856781156,-0.04919487485286536,0.054348477340938645,-0.012157150030489004
PTGS2,-0.00849362237274009,-0.05870918050266957,0.004036785004184225,-0.006865289309040061,-0.015209526612198456,0.009331152756779225,-0.01621880750661729,0.000696548991315458,-0.054548945156456266,-0.03290733644969403
XCL1,,-0.027529749364657793,,-0.021628764172832122,0.06003447665663234,,,,-0.03210326493348076,
CD58,-0.08775153410217577,-0.03143951695153176,-0.023405895767234886,-0.01631142561844476,0.11410991367033123,-0.07859380327377272,0.061560751787840706,0.08142150315873388,0.10086712064467207,-0.001976527668017994
TNFSF14,,-0.03789678882982644,-0.016956527366877538,-0.013617128870483922,,,0.009841077404452383,0.03216784163902167,-0.03568922190505864,-0.03950433154638456
CNTN4,-0.01105299739854164,0.009547459328272844,0.03222372310302265,0.1544454837803285,,0.13523900358647048,-0.02635911015483738,,0.15725650611626654,0.011486344419347327
INSL3,,-0.01932750054456726,,,,,,,,
BTLA,,,-0.008405657130995947,,,,,,,
MFNG,-0.050441831431007014,0.014301736124122654,0.01610781904003833,-0.06776683785911743,0.06161507550621763,0.012563776419418733,0.06724988536817145,-0.06669018376250184,0.017998882926306727,-0.04566723943218491
ICAM1,0.037517927211605406,-0.03144055424046457,0.08185444185968803,-0.042690337491611774,0.006660387152334082,-0.02122315031955739,0.06381992478848122,-0.008747127962165221,0.026522504042248218,0.027413215164371927
PROS1,-0.06747519285759927,-0.08919756417592067,-0.010120641388418743,-0.08538604782795993,0.09319571094946569,-0.05463379027941875,0.08019950514211621,-0.047179572095211356,0.00542264072276323,0.08683958384218995
