,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MIA,0.022342774467780328,-0.07349933269006623,0.07319299902953492,0.032553717665879056,-0.013439790899570262,0.08784164560792158,-0.0014013215933130875,0.01888347932740021,-0.01855012349575225,,-0.046919267418186424,-0.027542015177635413,0.06475650878316973,0.00562081039077849,-0.00823268041871579,0.14896112725753652,0.14662147859095398,0.07928478502411769,0.0015068866343314544,0.12033041011757775
COL4A4,0.01655829069790673,0.00859102868445169,-0.03608572489626845,-0.013607438619177225,0.0651129846135614,0.15072886960938203,0.01754084854948445,-0.017586718400826817,-0.03116273223048024,,,-0.026716776506237765,,-0.04925999705885799,-0.0164593252037492,0.09575219411553575,0.05463917385918557,-0.048691159575683776,0.12343457347618181,0.031242590977206837
TAC1,0.0859717930915218,0.08903662203899679,0.18329453848988658,-0.00741491293949895,0.006322054500356272,-0.2599757475491874,-0.06706074854043206,0.008770147573218024,0.009793359456053466,0.11026523812835085,,0.19141914436178742,,,,,,-0.09009060074903817,0.07849746703637894,-0.014925367872560606
RARRES2,0.08986799871461497,0.03560015595852414,-0.032631133931340685,0.030014381171260533,-0.025463217906845494,0.1337371101180487,0.10359151149250796,0.017088143376436108,0.026682066204710076,0.0005015008832179483,-0.1908935627985228,-0.05748106218941321,0.03701389327015088,0.013506323660182075,0.05270515428686451,-0.0039613908090919085,0.06299034182522142,-0.035561037307459534,0.11312047145161898,0.28309922934797255
FGF7,-0.06654884136498875,,0.025676048507189415,0.11350371294059232,0.07639174759151111,0.0328266902995042,0.07237624041684709,-0.03263819135473759,0.0470253457612346,0.014473601876482792,0.048518861028803886,0.0815584081788134,0.004539866357133692,0.08780411169605579,0.01195173343956106,0.01925692451528913,0.01679085883719896,0.04181202108944969,0.12769823107167763,0.018912391818286658
EFNA2,,,,,,,,,,,,,,,,,-0.0048591432124485,,,
HBEGF,0.0968888623707117,0.04546858935860862,0.012113547247004712,0.00657587418805352,0.01475074352183223,0.27057449821651786,0.00496116166381516,-0.03118279771900224,0.07064371251616666,-0.03491895878860447,0.1776930569377211,-0.06643408186096529,-0.011792094152289528,-0.08870501348402053,0.1130445552325495,0.04885616423353625,0.004024661871982554,0.07012702481045391,0.09155221286687076,0.3004891455229467
CSF3,-0.04087540290537313,,-0.0765187405705868,0.021084280970785796,-0.0588056393612804,,-0.02170085630722399,,,,-0.05335667778830579,,,,,-0.024682983901911617,0.04471158579015606,0.022676037649547568,0.09424303273445286,0.18670496187624877
PI3,-0.022437097338918445,-0.007166980442600648,-0.11659857140351722,0.1742238759532984,0.058252240600579534,,-0.024435450622235167,,,,,,0.04129141498889497,,,-0.06961159177211489,-0.09758003262976916,0.03843478034369699,-0.07730848912273214,0.2813144702237939
PCSK1N,-0.05419459409926381,-0.026408762961084357,0.14717588164744422,-0.07704452440679593,-0.00039751409165573244,-0.15020025147737698,0.015188767088390337,0.0060698970344245,-0.015848883035525847,0.09673263853193206,0.07604466460005611,0.1561041028063171,0.05528507829621058,0.022386589380836493,0.06726132562626339,-0.03851420722697347,-0.05948380398173162,0.05631352636150418,-0.047345726628936914,-0.24940657303061706
NTS,,,,,0.07955033687603096,-0.0010762529824546964,-0.026672962827200723,-0.020090781447897617,-0.010226677735165212,-0.023389129554661717,,,,,,-0.07731547524367119,-0.03317456279043991,0.04811163210909475,-0.049084587496220265,
SFRP1,0.03258669812078118,-0.035934828073921184,,0.02074374103152476,-0.03698533125782967,0.15654995463913926,-0.008476499866365962,0.017537041464941002,0.08147749889365619,0.043561041248763414,0.02145289901632967,-0.019081919371267547,-0.08461514137834625,0.011083638715144778,0.048090366629831224,0.0026029927260633697,-0.0036393555006609957,0.06217073897825073,0.047232135754601924,-0.015434903844519367
CXCL13,,,0.048622613112555474,,-0.026105884977701763,,,,,,0.11712232052478583,,,,,0.03744781941248759,0.09183963218325471,-0.031290648061454054,,0.1419448626947699
MICA,0.03933973025538429,0.06773159932627644,0.02977221909449165,0.05515319062899043,0.057406959318540424,0.10383337354403002,0.06670263372888945,0.0009701473653130272,0.08759750825003765,-0.01076990572538856,0.04484726895238653,-0.0031162394839013463,0.05678717575085571,-0.04122171854449627,0.06449591220547397,0.020331316406734003,0.10561546803019715,0.0043325049890485376,0.14888383180820094,0.06734912601465186
TG,0.004190695094071185,0.019084283858077034,,0.015715346160209993,0.0019806395560522227,0.023700527610351553,-0.02619099203114175,-0.016970716661441086,0.0012430802105392103,,0.00686044521765671,-0.0029292845096548286,-0.0443392375845655,0.026780749612565442,0.10915076265598646,0.030745539743205763,0.058364350941211555,0.013914904034732426,0.06593223243764164,0.1024743402312284
ADA,0.04245717022145173,0.059987505478219405,0.02524206966760303,0.0351548058478658,-0.019253784936943307,0.08081791409335627,-0.012670525512950713,-0.0331872320907905,0.053863739115143104,-0.012944569922956659,0.09391226927873335,0.005223219342906223,-0.09097914351237443,0.12078208370615649,0.03340048350372219,0.05166017009973459,0.10059651017256972,-0.023839997420366577,0.11033397012346871,0.06235397523260533
LAMC3,0.03716167972692956,0.049563017183819245,0.12238873253527678,-0.055929310023697255,0.02016253454907163,0.1800595039719516,0.09828629726466898,0.008330947115615273,-0.0608319132426395,0.03640044637035684,0.0682943716133618,0.049813751628374654,-0.056969738580090815,0.08939347953545425,0.09643564779034099,0.14920782614769162,0.11483876501896652,0.02978788424508886,0.15035978975673522,-0.03869871811455868
CCL7,,0.001181435600456222,,0.09280741482956813,-0.03327687052408977,,,,,,,,,,,-0.06823604573424673,,,0.04873535939323348,0.2128921846216481
NGF,0.0263406422271517,-0.01898437541428057,,0.06318216675202627,-0.02062282450506333,-0.023748447298141098,,,,-0.023389144954851684,0.16546137713812667,,,0.07644812934852452,0.14553567327032357,0.12862941196278938,0.08570675332307713,0.07035579090935101,0.15127689937532615,0.16746145992427872
TNFSF15,-0.029133647743211363,,,0.029364085732304576,-0.035979591962784094,0.055975092978690424,,,,,-0.011949297176058664,,,-0.05544225836834856,0.056647106473656325,0.027394459931007087,,-0.02695180191628028,0.1280051826391333,0.13179477282806734
HMGB1,-0.021900217918749857,-0.06888242124344225,0.15284378242778396,-0.023089401469529588,-0.04609240038823627,0.22191370257395124,0.1129116319840508,-0.02783864089530917,-0.008865308553990902,0.01085206446530359,0.1471128739302775,0.006170910619426157,-0.06485227702855237,-5.3460179594310336e-05,-0.06585523521951682,-0.0002899742237818098,-0.1691155021185783,-0.010842979901080121,-0.13427361387179323,-0.0205421843115285
ITGB3BP,-0.014559112125937376,0.0189451726275903,0.05144947799122343,0.054012020046108146,0.013433951702318515,0.3254752861258086,0.10333469863110978,0.005907956777696103,-0.03286232881016315,0.0214934623834167,0.10864025446218058,-0.06616506755792805,-0.006137865849286937,-0.07115942081244621,0.03911992874502256,0.028833441688232105,0.05454795887611725,-0.013345866048329947,0.03301746446184273,0.10616372701107751
AANAT,-0.04220872205793474,-0.02644663529952827,,-0.02076372327641679,0.04191831007278255,,-0.01957475965596562,-0.015261864670810841,-0.018550124527557485,-0.021989236010149543,,-0.02517057125034325,-0.05422313432296262,,0.08627875036440688,0.02753247513328819,-0.008509177621165775,,0.04429664765101047,-0.05033576562509363
RELN,-0.02583837509896819,-0.012531416895069447,0.1354617509151595,0.012021909862847919,-0.020363483259377743,-0.07512513375574596,-0.04441823942940768,0.016771613038042327,-0.0044923202841254525,0.006247779697686854,,0.0345588014409591,,0.03127122321901895,,,,0.014520073780507613,,-0.036045674331643296
IL15,0.03014613851221601,0.0501079169714518,,0.01816550505925179,-0.0009573881897610191,-0.036282438503037376,0.07525803074138035,0.030564325941358998,0.055757426313911986,-0.032120285592512135,-0.004403486898869528,-0.02334454146981476,0.10150117314706235,-0.043404167918509366,0.02223548813597336,-0.024878557535205417,0.02455939938850864,0.04916251853625382,0.1414858756172253,0.11391763388383581
UTS2,,,,,,,0.0637272991397128,,,,,,0.04151806919868923,,,-0.037492886290936826,,,,
BSG,-0.04745893416244975,0.04666390555531908,0.0789963278719201,-0.00025217169165484986,0.018467031173922045,0.17260023150977621,-0.01556247876319253,0.022570728996787144,0.02742533516629381,-0.009854657921711378,-0.11315822489590437,-0.11326200875171961,0.02062981061843712,0.059271295994230346,0.13674494245342797,0.07695772312599392,0.1192804140768252,-0.00484529680121077,0.08216979611716535,0.12773459508057552
ADAMTS3,0.03406975198867305,0.023872521548636498,,-0.013742356422381984,0.07286076865625606,0.022600827255426604,0.0923858650120113,-0.027490416099661345,-0.0035505926469529517,-0.03530954612933245,0.07563618453612533,-0.038791093650830014,0.0016746761271541567,,0.04122263071244022,0.08802896663990678,0.041933767855421515,0.06869472684349245,0.05825243093518817,0.029992528727185656
CD34,0.0018552441476387082,0.02683695402425618,0.0680785963561864,-0.010574661877458863,0.014617108721927105,0.15061105184167106,0.06634814624827919,-0.01907374690078852,0.018916457813061557,-0.013885374866553411,0.09530993895507561,0.024101135495108856,-0.0018859796449168936,0.08886905109112907,0.07271118327012656,0.11575578000852342,0.11490826915103533,-0.01763227929699909,0.0828161770568027,0.07454570469629918
CCL23,,,,,,,0.09778795577167795,,,,,,,,,,,,,
PLAT,0.04701201188089842,0.06059231366208995,0.18403684792416578,-0.08815584788626256,0.016888491502166793,0.2987356266886583,0.1225832126389831,0.04488985982523215,0.006238565520111264,0.00416363976867079,0.021538451249253694,-0.1311942366643253,-0.03648214196362739,-0.002932313297400708,0.10653842760959255,0.048573633831028695,0.020438894022029357,0.05536802238168162,0.04411272620476846,-0.05506089767743006
NTF3,,,,,,,,,0.05843682188105855,,0.044771983659996774,,,,,0.04261903038840962,0.09211123709962767,-0.010189275538575805,,
LTA,,,,0.08547610003026225,,,,-0.014698766213036571,,,,-0.023344544351475854,,,,,,,0.07569052372076623,
CKLF,0.07820809822320762,0.03045016818321134,0.035588845185966216,-0.0192479527516547,0.08286099811544659,0.2823187348106266,0.1552935446487465,0.07479855386820458,0.016615661613428024,-0.0003120363509498743,0.06884982997309241,-0.13543942032435388,0.019510219209047268,-0.04332875187254669,0.049366877008888047,0.06626072797593209,0.08436914969673728,-0.010590692900465055,-0.01356286372335639,-0.049776884094207954
APELA,,,,,,,,,,,-0.03705977684463045,,,,,,,,,
CD24,-0.013664839538748206,0.049937234976919646,0.040183188686433835,0.02474540747885154,0.027424054451420717,0.2647618245018804,0.01137964582124412,-0.013159950459776465,0.013415463232560966,-0.005540197471020185,0.22027138677811062,0.026074096528439603,-0.12872028480597772,-0.04649568021854603,0.07322504058572735,-0.06028747665638908,-0.06518985974614153,-0.010677186558230427,0.09931105942167553,0.0840803054600347
HSP90AA1,-0.08337360802473905,-0.01800490020901338,-0.21420821380060578,-0.036812968763789464,-0.08886003380999528,-0.3096640316126886,-0.09991153485069125,0.008193037091726163,-0.023687351724769084,0.04018751605734909,0.03346903178679237,0.16680308419451526,0.02318364528998395,-0.04488057440433255,-0.13531484829875265,-0.13747573193435195,-0.1686774112023321,-0.027688426596001844,-0.09775481005251416,-0.019285427625614145
BMP4,-0.002802062024778392,0.01961564424377825,0.045141657201289064,-0.006411712943889945,-0.03626632534450882,0.3109525347561787,-0.05995815656178654,-0.04216032998679592,-0.012783741883260102,0.05798289281578328,0.007664426931038944,-0.0023509790830707695,0.07245076354917336,-0.09171804227738378,0.09976648275035167,0.1145846933999447,0.09886078493816451,0.02874553491474258,0.13583314581429923,0.05047146697753772
SCGB3A1,,0.033166940078048116,-0.08898326844984294,,0.023503834188384903,0.007773006962233825,,,-0.0156472114720023,-0.038707209021574034,-0.007415968172957889,-0.016289514329772253,0.007846243328098579,0.07084688673711836,,0.05072788344843781,0.07632710879394287,0.051493034020649336,0.08728935853732717,-0.010888677097772423
IGFBP4,0.0900276056022505,0.0810914446974946,0.0731443788524582,-0.03725726622454806,0.013066774094104151,0.26198683769614917,0.06572009434113141,0.04528569878947387,0.047863310497324764,0.0436169214905156,0.14736888547035631,-0.03640467731020144,-0.012840068314234315,-0.041465732749491876,0.06476122697658157,0.03990896820697338,-0.016508429324771094,0.10359309405287419,0.20312045137799126,0.025143761255743163
RSPO4,0.012389573182537144,,,-0.025012801392136533,-0.027931145185029062,,,-0.0010330672897899877,-0.015647209183243655,,,0.0570336070474465,,-0.013064675072292569,,,,0.039598413885385646,0.014984696996399705,0.07199847595724035
LEFTY2,0.003692183512266698,0.008044807550530289,0.2242990879041238,-0.04263645846521743,0.042570138229996016,0.18529489258026918,0.12237516459669785,-0.00913686229709173,0.051369123303233385,-0.023389144954851684,-0.055723592300219435,-0.028818579298561863,0.024570150028390286,,-0.00012902925685875225,0.026989984101970125,0.04305346924315905,0.015044884526232653,0.09089799670437676,-0.019060359628675732
PF4,,0.04600407689761227,,-0.01787964691871483,,,,,,,,,,,,,0.007069386483533206,,0.013655194090790829,-0.0735314084027084
ANGPTL2,0.07578728861673165,0.0010844995376934892,0.14487981995761032,-0.012729797859072712,0.08874848733772703,0.4034972127934254,0.07339665850327824,-0.11323734510645607,-0.018389142901648833,0.024367226359135397,-0.027686075036428715,-0.14388763099189414,-0.01555659458780237,0.03165199657067358,0.02526442824883365,0.13335759475263026,0.07882812707170168,0.03784757158113122,0.10127566141644052,0.004698125073930692
LRIG2,0.0026065494556765413,-0.001690457678995884,0.07117562981085292,0.06107577254442165,0.06896350565584573,0.18282481574675385,0.007536472614816628,-0.0277717144856788,0.00800798278988238,0.0047420264591806136,0.04921518127893463,-0.04952274377521283,-0.012990359367276095,0.036969877173244126,0.11557053477667682,0.08045719555143996,0.09308325044262865,-0.006110792495989478,0.10591908857130962,0.06089193291854848
ICOSLG,0.1170746472454522,0.058461402371984245,0.06341758753201805,-0.008271997615845315,0.05373868639140088,0.24177462314197073,0.04441776753617382,-0.05620672534234856,0.057649778336416005,0.02697889297093309,0.08176599902126393,-0.08960184738801878,0.06255692776151484,0.03652369323396523,0.00022499063573542063,0.0719361854194481,0.08737325263578101,-0.0031616358954866253,0.13600639645584683,0.04141388109379972
WIF1,-0.06694798073019455,0.015438872093563111,0.02494909311307374,,-0.00860001776695383,-0.29396946845417293,-0.054625826182977795,0.13400455978509992,-0.029444808002329348,0.14994833151744502,,0.2258960181525292,,,,,,-0.032394149627762416,,0.10559617342314594
NPPC,-0.019483799292208243,0.044188251938504786,-0.039415889167633715,-0.007139600045812645,-0.028805580568727014,-0.055210806330255144,-0.020902993478088105,-0.025733866022511778,-0.02174579156029876,0.07347514669938948,,-0.11250414313266585,-0.05603835656233737,-0.015766672813040002,-0.035901883167672906,0.057721682693700704,0.002037921397185999,0.03729337706649227,,-0.010004544925175878
LYZ,0.08637530770721367,0.05568559109310476,0.0166487263309523,-0.0012157393613008865,0.053869112672307755,0.11012519577338792,0.1133613835677926,0.058076708956629565,0.004873252905920419,-0.03434045559964817,0.08481728487186148,-0.053290157495519054,0.03389078435799372,0.009885202190959553,0.061966825566236616,0.07719200963575754,0.08716798832375657,0.007679418782473086,0.15608861390299172,-0.012758689255295342
EREG,,,-0.00514389060811417,,0.06960465466635941,,,,,0.0194057699053779,-0.01201438944416803,,,,,0.008644116528170136,0.12206167719151742,-0.08097810672916017,0.09665267185433596,-0.0236643033736466
SPTAN1,-0.05715793263802581,0.010734620598788417,0.11481339407119255,-0.08119917785627485,0.047860422793631514,-0.15176304332071983,-0.016175737221752428,-0.014229097111410046,-0.024024708443564753,0.037218356501798694,0.08096914959364418,0.14463437564003112,-0.03955286164051716,-0.11921054972672933,0.1321170599922502,-0.07243255602461056,0.02099540019687815,0.03900851176829792,-0.05514097360284424,-0.2226531815672435
PTH2,,,,,,,,,,,,,,,,,,0.07223815093884338,,
LIPC,-0.04927934680250311,-0.042888371630112325,,0.05806777050511167,0.07512047406764813,-0.06540274855958592,0.020481167773954718,-0.0036764856351272335,,0.04975098940887196,0.010536502491237372,0.02091404286206325,-0.04040166706644718,0.06446313408853677,0.01555247767707106,,,,0.03827411161565586,-0.02031159195252483
COL8A1,0.12751421059539836,0.06790803971716815,0.05228107338315004,-0.009160062334091315,0.030445064097892258,0.1583335862040892,0.05386040786512817,-0.041184215798899484,0.05474125753334692,-0.05060139865299158,-0.14458609701755312,-0.10272577958089578,0.009361428268682805,0.031817909434957985,0.05236084319948759,0.12421245588200808,0.11980836309023556,0.09348013824065061,0.1473393382732417,0.14279319819814856
GSTM2,-0.024586947765815187,-0.026827760708204775,0.035882874105521684,0.026428435402457335,0.02380767209124318,-0.039179538179139516,0.03129009065999544,-0.033574701188194486,0.04382537347427271,-0.02433186022795782,0.02776325664271584,-0.0648712641167712,-0.00018226636986080574,-0.05381721214609442,0.06358650758605341,-0.01795565918333919,0.030816473035548807,-0.047555080271828434,0.008598047409481537,-0.008966426227746514
IL4,,,,,,,,,,,,,0.08058465760099855,,,,,,,
SPX,-0.024928170173627227,-0.03974539183536865,,-0.01032876841236903,-0.05808704829815542,-0.11233826077847492,-0.034584809091132,0.010164247148039708,-0.007934951797070084,-0.06843127021402377,,0.1491062800456282,,,0.03613188247819953,0.05027324452929379,0.0641581806594662,-0.051313179935112654,-0.0496656726790784,-0.09546328998000887
MFGE8,0.10002109257731237,0.057797592672630384,-0.051492224065524686,0.03861908918571276,-0.06267865634026397,0.17370586172478522,0.04111762600510796,0.023884522540181093,0.02708167080490663,0.06811349898284365,-0.013771076237477088,-0.03388818151143389,-0.038868692218870966,0.0038976688311343154,0.058068664352253906,0.05731387436695682,0.10059596991730078,-0.0013566013764135445,0.052242943229853386,0.1471440534214365
TGFA,-0.07524410009388413,0.04155203930737802,0.06265823477223251,0.03716066311584811,0.0661794119298679,0.23891953370007205,0.06516792684167179,-0.015441640325384212,0.011459495097775833,-0.04640638009607231,0.08167377331974152,-0.026237003532952094,0.005995183630150307,0.0761274127387054,-0.02004880798544603,0.13861038651744553,0.0585516997242697,0.03172701576604159,0.10028146361998766,0.0741594142076503
SLIT2,-0.04805273415329339,0.004540912970273319,0.06417395884229704,0.03347318749246584,-0.007451272035835357,0.011804351731085462,0.0014074297689160322,-0.030059724173725988,0.01335798623100393,0.028762596275350754,-0.013905335946102325,0.15437601662991104,-0.050361380689384456,-0.03245058081435964,0.17603007639898663,0.08602597266772953,0.12069782489439358,0.015194301670682184,0.17596536121362277,0.11262940915140417
PLTP,0.015844742771794467,0.0389995778477684,0.24992957238008134,-0.049006417917538625,0.07881947656086402,0.16841832094139894,0.08084728842045293,-0.0008321142596595945,0.012257792490636871,-0.03657729206045639,0.04867910209211821,-0.015823375923889497,0.04221311107847661,0.012512213048274252,0.03937962648693383,0.11574351256780366,0.03134949829848935,0.13382695073350964,0.049195345282433356,-0.021770446542987366
APOD,0.022316047037973217,0.03744414744342296,0.20102469786168564,-0.03920617615402434,0.0626834926291047,-0.10230428487327203,0.06264262926452706,0.04586534504438956,-0.005456696847846669,-0.034855833165776486,0.05195812320713834,0.052976366675200774,-0.07335296142135059,0.07931471378584487,-0.11065452479702022,0.13702942325728998,0.09430798548892143,0.02391532575983001,0.04674449892291331,-0.22658836918278796
B2M,0.05676017667179128,0.07343927911880263,0.2451689843301031,0.05986197054863247,-0.015104444821230328,0.20176763383122603,0.11116274940999522,-0.01950512586653125,0.0038074615698548775,-0.07796177362580925,0.10258886333419508,-0.1882810375804551,0.08162162558267329,0.04916097274088916,-0.09625477535863829,0.16346181370238166,0.11491214243488283,0.06785474852398841,0.11443586353303377,-0.20327195208255489
OMG,-0.08169423979999924,-0.01934286528760047,0.16720636989471097,-0.04103290089526413,0.05946957681106881,-0.092423658765552,-0.00916934063454842,-0.0319372982424212,0.00636696654609763,0.0016335345592033827,0.010458721880866391,0.13202991872178427,0.14305815585539838,-0.01530310003409894,-0.009609745377188289,0.12174225789519609,0.09819534707505015,-0.04614213133409531,0.007248579231329551,-0.18299319513675646
CXCL3,0.0388174969122935,-0.026952197191624092,-0.06405332981788281,0.06135163178313988,0.0005518815199243742,,-0.025700723704219816,0.0101996134235029,-0.016739206370819014,0.14807746640220573,0.10626316637529427,-0.016812299312307898,0.06614603838954256,,,0.050770549879581975,0.0687304617211052,0.028832714582422675,0.06592167555692044,0.23614002027504316
CXCL10,0.08174045429198737,0.007286572880832627,,0.021196385071260905,0.025042486422205294,0.051855789171031196,0.09776829953966373,0.07008799269393998,0.09038033084172659,-0.02581521778782339,0.03288949969767148,-0.02671677819408018,0.0877403465663903,0.0535785938569269,-0.04842732480296759,-0.016814588463313223,-0.03573283567086659,-0.01645108208681665,0.03201553248991552,0.010315585028266006
RSPO3,,0.019847910947931088,0.008981423830945951,-0.020763721742212728,-0.04314122789807706,-0.02468314735134865,-0.03214279329451104,0.07429082734036052,0.035453671762828924,0.016734026750562712,,0.15738589618679766,,,,0.07097788136683503,0.05615415725831484,0.03902166706491688,0.07849397375150041,-0.07722498032289529
CORT,-0.013957079968971838,0.06877686768507277,0.020539029038160114,-0.013344243226760116,0.06979284777569812,-0.0017667334489826906,-0.04205361224939461,0.03413666490381557,-0.032595598277226155,0.03140228308128884,,0.08094285066490908,,,,0.07392190298186722,0.03952202330697684,-0.03412397244776456,,
NCAN,-0.06589210726636835,0.013682459021798906,0.17928221984148168,-0.036442565696611876,-0.015170186917845557,0.19013055895055916,0.04462944802998097,-0.029739210562373122,-0.004638690524078715,0.042242509670625455,,-0.13757753525620853,0.020068500475722516,0.00019086931767413237,0.14199995759180764,0.06409285655795727,0.07130548424504023,-0.0529823751446103,-0.13926370069636193,-0.2519248883486525
