,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.002400122080511611,,,,,,,,,,,,-0.008924979688706248,,,0.03315352378202539,,
BMP1,0.02992915981187936,0.061008085161199405,0.012412451048570514,-0.06164312735076998,-0.08720148508530111,-0.03327109978090071,0.011058166565911175,0.1769846477817544,0.04708429506622335,0.04164147930629311,-0.00461849418038818,-0.03682175310479193,0.06135172076833909,0.03573059589151401,0.04761888190310546,0.007977822870738532,0.04276774250189254,0.04355266033573851,0.010120427207226836,0.06235497397825147,0.05226866493462054,0.05931519955447634,-0.01911698813806744,0.07271778359842894,0.03171777048697339
NDP,-0.023455796470044317,0.0008575681573239737,0.03364641052093288,-0.0550202958228372,-0.004512691156205024,-0.03567833268646043,-0.06142690551648314,0.018257799124256836,-0.00352286002596733,-0.019603954248911818,-0.034713104493431284,-0.02967538416616003,0.0593977980899401,0.13197526205121546,-0.0356286174147752,0.0371885189883157,0.08929171870855501,0.08975509786305702,0.07257268440906962,0.025183281586967962,-0.022700904675534168,-0.05758978845107068,0.021743183893852054,0.07571487880525019,-0.0460543306085928
TNFSF18,0.06018539944043563,-0.028790480029393616,-0.010800029392461805,,,,-0.023141542870489633,0.027004790189046477,-0.011204766600581603,,,,,0.07453270980586923,,0.06566917145815711,,,,0.00776302357857992,,0.06520511991298561,-0.009081187894040233,-0.04310418754613705,
IL36G,,,,,,,,,,,,,0.05325533410196536,,,,,,,,,,,,
RTN4,-0.006440717435183309,0.01081050203565795,-0.005691141587066144,-0.05053703995780253,-0.009761267353312762,0.0004888016330853422,-0.07532824298758309,-0.16831449901208242,0.010603306688190612,0.012082950200117128,-0.06936240340679276,-0.0032353705777492647,-0.09904529595901636,-0.0008472330346278241,0.07088548774870992,0.03175458962796775,-0.07331065898092615,-0.06767032789304636,-0.03244354231182722,-0.02348841603649223,0.010222165951157823,-0.1515630563608923,0.026836881259397153,-0.013165033519619297,-0.03379005574024336
HEBP1,0.02889997150893416,0.006544711582815211,0.016069433402920257,0.09395451435347457,0.006168729364205862,-0.01009667644577059,0.04614335503053439,0.052938122361761236,-0.05967225007240594,-0.023998163967234025,-0.005161302432281083,0.004814271329163164,0.00623976923124398,-0.022289435195738682,0.046665538378191644,0.004708890010140958,0.0012176928592464405,0.03642282535462386,0.053028028764098345,0.03404381666700186,0.009613854529047419,0.04245966867985041,0.029843505531455147,0.07144293809170216,0.014618921885857162
WNT7B,-0.034761152971822515,-0.0037308337641981295,-0.029988857321088993,0.017618686102319713,0.029070140147149242,-0.025959573691794444,0.008152491360799059,-0.038600757151906945,-0.02311008068526581,0.029953316277355688,,0.014156250097782099,-0.03733456279214614,-0.048893117941892064,-0.025488680409900478,,-0.02318095000784138,-0.0038634772317434254,0.022263938133430312,0.0032951513569575513,-0.03211407594921535,0.012755049546147203,0.04388861281453454,0.03120573139050157,-0.0425628934340876
PTMA,-0.021839079330727793,0.05056691080328736,0.028305481604492283,-0.00428108175645673,0.0601699342154862,-0.005928192367524775,0.12231167596693596,-0.14535073230107276,-0.038288181546362224,-0.04923730357090016,0.05359970852220359,0.02302761092516691,0.11137536841015994,0.048855161110039715,-0.09639097424151992,-0.032726671783584654,-0.08575797910104506,-0.11795940601002354,-0.10261604784179135,-0.06439964477405753,0.001167460455974949,-0.049138716822618715,-0.10662843750654975,0.05268016654682002,0.05395039966636622
FASLG,,,,,,,,,,,,,,,,,,,,,,,-0.028314259004029604,,
