,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,0.04284066536690301,0.0628898674702788,0.01360906927759589,0.0008830678894510034,-0.03582853125007274,-0.0036207918843073877,0.03646388639570989,0.0007137980854713747,-0.004905285259124607,0.005727378787036588,-0.05167063571204408,0.041114391806720656,-0.0660781192843667,0.016283475152783028,-0.06758700335420385,-0.016146356269081952,-0.005932532156416439,0.019833935086023876
QDPR,-0.032619601686890945,0.05796062273594716,-0.03254136316823887,0.04682988850652616,0.04156302971933467,-0.019794042648265116,0.0044522983893931995,-0.036416556883221145,0.02514854763448069,-0.03777246767699217,0.10593538172567316,0.05470507519362471,0.024770981565103538,0.06610762529456897,0.00676809893523447,0.02023453806390089,0.0551849534457147,-0.0500616614646115
POMC,-0.01198488303742859,-0.012335970851745098,-0.033866957120291495,0.03226494579831558,0.04185688143785551,0.028742630828970536,-0.015429978381722295,-0.00014975277908058183,-0.014645674462481979,-0.0195856191870765,-0.012876948000645061,-0.005527940166600052,-0.07766956309209645,0.09722870436274841,0.01891660325292349,0.03961591166847213,0.07697464994467532,0.013132159157807488
CCL18,,-0.030304005363852502,-0.031733447558266376,,,,,,,,,0.010961454887576383,,-0.039891767042539224,-0.02821764152183318,-0.01859242277286477,,
CCL17,,,,,-0.023465499134469298,,,,0.002184180723477131,-0.01392045352532407,0.15300832851724952,,,-0.0154652828454814,-0.027454166731603686,,-0.018259922450503452,
VEGFD,,-0.03414375664631237,-0.03173345763512228,-0.018936680917251696,-0.015210485400730325,-0.015127755561695223,,-0.026838421101870697,-0.01677198578689285,-0.01021082100679344,0.07119876521208271,0.08297483296388376,0.00973173564232482,,-0.01901833929409714,,,
TNFSF13,,,0.03253139760438002,,0.07499671799221606,,-0.013383888392795619,,,,,,,-0.029675554859357377,-0.029841740609155207,-0.02253531018938917,0.06573605262384963,0.02635099041870799
WNT5A,0.039174477079128925,0.025940679067320335,0.0014438603019710234,0.009528576636909411,0.001687796692671569,0.002189752122891417,0.08774662274798845,0.030287685269041475,-0.001688420460591159,0.016051174591714203,-0.015385967761522354,-0.036080045531462865,-0.010387783850839947,0.003502460095579698,-0.009516957564564573,0.030734748359840105,-0.009958079020204331,0.00995127169599879
CXCL8,,-0.03558622352775892,-0.02507885937270425,0.10974927145700705,0.010616586372309032,-0.016533617748081868,-0.019037713171052052,0.05833308259131059,-0.05549066015683119,-0.009508760502783705,-0.04649553493606516,-0.07514309907545856,0.04615360666688057,-0.03804049293451215,-0.06658997547928772,0.04818785878869052,-0.020035423380125456,-0.053391402450051674
GRN,-0.06075026970530705,-0.03301499424453219,0.034738209260537424,0.04520380800104585,0.014608187092691079,0.04609916473224899,0.00027539466430329335,0.0036125222990813087,0.052837115548363796,-0.021198682214289936,0.024535569154251247,0.08972237002589338,-0.1378883221887431,-0.0320320413121489,-0.0023838750514281666,0.053820619254988336,0.015765632731246565,-0.056590567229041724
MIA,0.0914161531175451,-0.0006285062473586475,-0.0030154191030729647,-0.016840959712239822,0.052555691386293145,0.00915901895289675,-0.024200651447119415,-0.03708257885633675,0.06580600059954962,-0.011612658516346267,-0.021179205121037922,-0.05463974202547345,0.019638142857218134,0.029165188933571694,0.03721469006786187,0.002083354385845894,0.10466973472087983,0.10253626558445747
COL4A4,-0.02158258075049148,0.017934232161926206,0.05949473652087088,-0.005538528431691255,-0.009622828312750329,0.0052689580623999,0.015799562147402715,0.07924192069308038,-0.016435346959405277,-0.019508342783365905,0.012960706465210657,,-0.03160438687786094,0.038839449428054354,0.024443458679834495,-0.019933248589976967,-0.0033790919976211787,-0.006255065651436113
TAC1,-0.01863583613450764,-0.013626467486178382,0.053008791422572255,-0.05303962504526675,-0.013160138194104515,-0.023551257746398258,-0.032839026044316905,0.009468314373155406,0.0301258991838392,0.06741810311066798,-0.026793043155547775,,,,,-0.034623464420653755,0.010231560940314818,-0.09456173372838374
RARRES2,0.038779162053578786,0.03992555854313738,0.003303066866221193,-0.003690839374394371,-0.0013510640136265612,-0.018047073076630123,0.08260114210990568,0.06671175135456178,0.027970763886766,0.03770831349316639,0.02824173459613119,0.11316821306757409,0.07341595616162934,-0.029792614604545752,0.028933048782187717,-0.035306347874643845,-0.03482736471092802,-0.029291849026292546
FGF7,-0.02732322167967322,0.033019638656017335,,0.07171909059459387,-0.011883402654428311,-0.02896525232615862,0.04600969931273121,0.01915495767004042,0.008048986717203478,-0.040495310697668145,-0.043075877615428214,-0.062077534818289745,0.06650916194570058,0.015672061483323584,-0.002714031611201283,-0.0006413660625366585,0.053374862387020605,-0.004279355762224711
EFNA2,,,,,,,,,,,,,,,-0.018075658733250965,,,
HBEGF,0.013314884850247621,-0.06079147678043449,0.040189146855901144,0.03456281465575183,0.04088980086022295,0.06066779648236001,0.013841731249164655,0.032489246119219994,-0.02872789507583206,0.05454146504626059,-0.00016336891066415097,-0.05167940441353997,-0.06420172770594075,-0.008249244046504147,-0.03755832360007576,0.037818313186653275,-0.010294293338983905,0.06827899439408006
CSF3,,-0.03437162265369176,,,0.09669604233710077,-0.05040169517133423,,-0.01670222350225433,,,,,,-0.02903331976416624,-0.07476786916989533,-0.015451229454621077,-0.01922488141486383,0.0011063488141248383
PI3,,-0.026141073651856372,-0.03338492476911217,,-0.00105801558734154,-0.01932675529352736,,-0.018806924109027456,,,,-0.03745408446348169,,-0.047319741773308895,-0.08106801358476125,-0.025054829463553994,-0.041769280473777586,-0.04429916656197754
PCSK1N,0.046371451883310065,0.05969737952769854,-0.020465948551255796,-0.026233718928814303,0.008331754877512122,-0.03559014424367972,0.027524015691735813,0.04178738009682089,-0.05942498680683522,-0.059860274089754716,-0.006198316482354957,-0.03947971784849488,0.007902150079275845,0.020838150270971013,0.05030873452845698,0.020005207619521154,0.011629733538689105,-0.06692621416928964
NTS,,,,,,0.048930883189620904,-0.015545538638995634,-0.020529041817530784,0.010697210897411574,0.0034432878155890453,,,,-0.03607889500189457,-0.0035091920551917066,0.06165564970909516,-0.02846942784717758,
SFRP1,-0.027115612312958923,-0.04006121596058686,0.00022150974134763904,0.0023655910876260334,-0.020474555020618623,-0.01725814931917245,0.05797836588174496,-0.0029345668531261288,-0.016849722364593124,-0.013920453665514471,-0.04120223581373696,0.0027698629779567326,-0.060294603859535494,0.04296891235113758,-0.008692169224422633,0.03431912835608584,-0.027807870469649918,-0.038431245554707845
CXCL13,,,,0.011494156508538545,,-0.017103046371934567,,,,,,,,-0.03473819609820828,-0.028757881415750156,0.0006360215977375426,,-0.022737704719773127
MICA,-0.04561745550423066,-0.08537062139960143,0.030783834329850643,-0.02379377558168452,0.04622441953327188,0.016883998731868015,0.025795711440545818,0.07417396449223908,0.039912778089995896,0.06747045992953243,0.011849397816669872,0.04608172179558102,-0.11805554331964678,-0.074920117505027,0.02612805705224366,-0.01544265620391658,0.03938436250993162,0.0858407153660444
TG,-0.021582575886773807,-0.027399669370928845,0.028511350869646127,-0.017978134411990317,-0.0220952887378843,-0.00569858253091876,-0.017943649599751293,-0.020158089453100048,-0.01585967376764452,-0.01007417176502143,-0.005313383862322466,0.013268763719579852,-0.01664980425899753,-0.020549494359334824,-0.027122204863327993,0.05577758576936348,-0.0028541484765993957,0.021117013983340437
ADA,0.05186244776551138,-0.04051963482236981,0.03250899535017789,-0.001988126294547877,-0.029414753552925277,0.01052577373066603,0.09229810858038827,0.05938177357993357,0.008224142336092232,-0.016361265111827377,0.04433819296147734,-0.03698212057107437,-0.06140289644197347,-0.06924402005928866,-0.030805573450556355,0.04577647073183478,0.0164416363868046,-0.01842483948874936
LAMC3,0.023198002823043535,0.0706945350052594,0.059790962053516576,0.00855984875991307,0.0057490290715431535,0.024845150371227507,0.06593411268754606,0.008858823057691598,-0.004477559127474427,0.019446239052258153,-0.029010238793963847,-0.01265137131431891,0.027021733224198593,-0.022472796232497653,0.008128336226702258,0.02785064024790838,0.08747638752513359,-0.001163854748900727
CCL7,,,-0.020185153417789998,,-0.01597485845520001,-0.022675481803210423,,,,,,,,-0.023178894228063476,,,0.020154857768435713,-0.042955839432665836
NGF,,-0.01980246887567064,-0.0346569060420712,,0.02934221971640052,-0.008664062960797771,0.06748993716530373,,,,,,-0.052595390802273906,-0.026769767222628745,0.0050104839639069565,-0.032574218446522175,0.04068371736975637,-0.04066954938258295
TNFSF15,,-0.024498125414773777,,,-0.017788786210183673,-0.01678884977960482,-0.020791142115286272,,,,,,-0.045417463486173634,-0.022596819107021267,,0.0637685719639304,-0.037427836304818766,-0.04979972770180286
HMGB1,-0.012289355445706144,-0.02363698694384204,0.019199347774998907,0.013175728815143768,-0.03145444675427166,0.024302006963100933,0.00445006066546789,0.010138340278895298,-0.054222461756689384,-0.008969628652486,0.04566471981876376,-0.04457321057232191,-0.03162123397467459,0.007146113398248798,0.012384958760928363,0.0019650446060920632,-0.0003598582719519604,-0.004809421202841426
ITGB3BP,-0.037369700205577186,0.011547932405409566,0.0205956027272336,0.05769449582455015,-0.0008581092500326421,0.012251947255909256,0.007477345998648917,0.02549886981075003,0.023022305996814527,0.027471997162618382,0.0165133515278097,0.03047982142656271,0.03809551797158601,-0.022028612207421555,0.02178976214945945,-0.04271844382869475,-0.008766215313267007,0.0028347820607282936
AANAT,,-0.03549279430048581,-0.029285586652528287,,0.01986041687192459,-0.015127757721267582,,0.08609810417476162,-0.014262697303464704,0.03723499284742487,-0.0022787275159112485,-0.05991336927263791,,-0.020334430509014883,-0.024324940941701494,,-0.021315109394662076,-0.02747482773179767
RELN,-0.017892527610674832,-0.0010271134453020915,-0.018120062520708274,-0.027088508689330156,-0.02809523279040077,0.013596997926911854,0.003544150250536055,-0.044207953242855286,-0.021642783271820867,-0.03327444764499061,-0.02142833844323915,,-0.06029461913801009,,,-0.02158024388025178,,-0.04095331238066291
IL15,0.03688855508011663,-0.034823662404807464,-0.00395533517808381,-0.02290386819145291,-0.020207448970722148,0.02969137923962291,-0.014794133634142644,-0.016914522642814858,0.033498623199346454,-0.02495941023567425,-0.017951439974779312,-0.03650453206186968,-0.02364859723341946,-0.03725350982837568,0.014941383019227249,-0.0350954970668522,0.0754314571222996,0.08263762811866679
UTS2,,,,,,,,0.015592226464400097,,,,0.1095464754724931,,-0.017316255806354593,,,,
BSG,0.06139818655305756,-0.03141514168778797,0.07038858579940366,-0.035062729758590705,-0.02837630109661489,0.018528386472622754,0.08410814388222035,0.02938594950021033,-0.006415781336006668,0.053065820492525895,0.05400804293340449,-0.00968278731212079,-0.09377183786011156,-0.014888152138523954,0.010233699233425585,-0.019832770090205915,0.0665631048699835,0.05809289753688407
ADAMTS3,0.053944620177970456,0.00642565016428189,0.03869556255871152,-0.010888394378676284,0.0628023758124558,-0.02400995234304838,0.14781181443588165,-0.008743598392955871,0.04197390260970753,-0.0009296913193733825,-0.006554251078696311,0.021604682885826565,,-0.04445395593535456,0.09484068889571577,0.027010150932529734,0.028415319050804664,0.03467902326820956
CD34,-0.025567206628037978,0.04665813571480588,0.033630207390879144,-0.02898683041412218,-0.012804713758096919,-0.0004021709657726931,0.06617825780986414,0.024845486678855135,0.0022840460214107795,0.004326177853436436,-0.015438149095383862,-0.03197669667340282,-0.06811660217892344,-0.03704032650831543,-0.007844697842759025,0.04478512126075728,0.024173352939214857,-0.025626619864954497
CCL23,,,,,,,,0.027909641299656254,,,,,,,,,,
PLAT,0.10573872108744752,0.0011893334916336451,0.0841095193687751,0.026099912600071832,0.04259215356976296,0.03472631651466798,0.07494356507829009,0.0372944194837638,0.00034262595732876817,-0.015017288950756024,0.0032554609401990414,0.036913342160651494,0.004557915752030823,0.009952653031841946,0.022177122123650705,-0.048099179290323445,0.085975926425772,0.05536933821350429
NTF3,,,,,,,,,,-0.00378897487264249,,,,0.004552666995044594,-0.025208325403729717,-0.012939513519603799,,
LTA,,,,-0.013221176556206722,-0.020474554062786757,,,,0.005879009145461669,,0.018874863899466975,,,,,,-0.028686924981134777,
CKLF,0.0036690840309609963,0.025422346230794566,0.06139500100300846,-0.0011052180383041021,-0.016413538697845995,-0.03406083378745471,0.012220886997600412,0.022305661495823668,-0.005682235653104908,-0.010950763657762217,-0.05185689360663657,0.03917274000214156,-0.05646048674594295,-0.0063640465419525566,0.043467234067404895,-0.009706861319639201,0.07556215483309273,0.1428250100004053
CD24,-0.009450550229948658,0.010001989838574296,0.03958491535223003,-0.004258112651292821,0.04834884147822395,0.01381627060452745,0.05590662835815512,0.03754519834114558,-0.03958469096096056,0.04974623251940285,-0.007840640695703786,-0.026618837055118194,0.03143409641499264,0.009014215119997346,0.04229777635826148,0.04865296339216372,-0.004912923310773685,-0.044714883913066585
HSP90AA1,-0.022471251612926606,-0.016675640022912892,0.00756553447872793,0.015392683118518014,0.004046919578059173,-0.038126256734578944,-0.04179941687234137,-0.07722078143530454,-0.029664577276932638,-0.023876248669293176,-0.004348813390747552,-0.07345629647793381,-0.08102400079812154,-0.04300947518475328,-0.05148246314402566,-0.018361043002795632,-0.07680142172395614,-0.19715371459999356
BMP4,0.08150693418862151,-0.013844963311986274,0.022004739280178487,-0.014015222175024121,0.062554422674424,-0.01569088397336979,0.06749087131022298,0.039202540605002396,-0.03940016752775393,-0.00579374400556135,-0.015296482850880885,-0.019996953493734405,0.02961098466617785,-0.026813333800771853,-0.005692394223623373,-0.01214832656931656,0.12138957246369761,-0.013372797085662597
SCGB3A1,,,-0.020185151399301625,,,0.06331518889107939,-0.018884973237670005,,,-0.009795391583189561,-0.012526278962785489,-0.0495637697572184,-0.04330771510170958,0.018130622806867377,0.09209421903729897,-0.006140251882775169,0.0921660276165797,0.01066640195951334
IGFBP4,0.021498452446854683,0.07410274219869542,0.04691290349600477,-0.00394803274262265,0.015061194657990287,-0.03193653997647503,0.028774080819879238,0.03297087087123815,-0.0400028845903835,0.007765510173903637,0.017664110658737086,0.016547751497113367,-0.041448055776602835,-0.08442913316523322,-0.002160105176677262,-0.0186932688035047,0.06899653790009239,-0.07192351818482423
RSPO4,,-0.024190745955494967,,-0.02137354189986207,-0.011661335349705211,-0.020792575366344754,,,-0.01597634378052218,-0.009795390150391957,-0.011630764158993057,,-0.039598574149878704,,,0.019091855335477408,-0.037835051190599135,0.1961864241446577
LEFTY2,-0.021369182951294582,-0.0405196559574754,0.09428430866871018,-0.013383552719984752,0.0347509803089131,0.025582875227900467,0.04947011657594874,0.03274055501967123,0.028868657241843964,0.09328057282471133,-0.02216085490929354,0.045983468680472726,,-0.019676256397134766,0.01855780783445749,0.024850432107794626,0.05100165652647753,-0.0453283137512954
PF4,,,0.09464522192279462,-0.012026457023707748,-0.013937749278684197,,,,,,,,,,-0.016567592665177364,,-0.028686918342767553,-0.02713912995139745
ANGPTL2,-0.005011932332944522,0.027569495531937698,0.05451187395636365,0.004587650433137618,0.008227787986766556,0.05518177109356479,0.06881188328366222,0.013518882101445664,-0.0012694601616510676,0.01988057448380531,0.017255227165978847,0.020497175188037745,-0.06714091976292716,0.0659932532394172,0.024176340972973095,0.003865679717694617,0.03126846678267841,-0.039711570594005555
LRIG2,0.022431809884559957,-0.031130684808862483,-0.026640335464752484,-0.04136647001348534,-0.053503260748761154,0.011428756748232542,0.05450513795960618,0.06514018235035578,0.0007984254344820915,-0.01463607969566348,-0.03170306915384778,0.10072779466970452,0.08730834319645635,-0.021018589368211067,0.05862272743465079,0.007341247346979019,0.0281823981876181,0.01356593479819888
ICOSLG,-0.06685403695610355,-0.014315295497521302,0.043259214061131965,0.0008521062819382479,0.0390278214453576,0.06000936887721076,0.07680260915156324,0.03710557766799786,0.00959577802524197,-0.01858982129565621,0.055400234988295376,0.07681225396448921,-0.011147434759517294,-0.012274455565732987,-0.006987543339828039,0.0009240635627800556,0.026059041404256456,0.0658946496448849
WIF1,,0.05052402608626129,0.030977973093371233,,,-0.05358301399355939,-0.01291613301152965,-0.05649856327996533,-0.012328566084821505,-0.018432896173911136,-0.05994817353934263,,,,,-0.023227565593544573,,0.010486163623498516
NPPC,0.05894830515731797,0.08116920477601332,0.09932746563668882,,-0.008453377292708456,-0.03627104565085441,0.018215812719412427,-0.00955439941067378,0.021522628936465508,-0.013613195169035917,0.015613804076088287,-0.06191908291677721,-0.022695958840786453,0.017579683282483976,-0.031346996014020155,0.01926940817663788,,-0.06522159806423766
LYZ,-0.03276875972145452,-0.04298096203022824,0.014290274861878196,0.004749978139839285,-0.005307970784669797,0.025731276943360703,0.06791351445150567,0.05612645862732016,0.03342811885561745,0.007310890601397163,0.025769045719936844,0.07819844799107593,-0.028266201091940304,-0.003134738144552967,0.018927610467094486,0.0019600299921895374,-0.03531392237370057,-0.037061759993415266
EREG,,,,,,0.021194784162527604,,,,,,,,-0.02875958715044791,-0.02825708777314879,0.059892492690746944,0.09246593067314234,-0.031245178074242187
SPTAN1,0.0590508624805149,0.027879085820566727,0.027084186276633976,-0.02419980253132701,-0.029478723173629855,0.02408093653824622,0.039437287234723534,0.02576667410947999,0.022366432397665226,0.03963343617674446,0.005606961128741257,0.06479200351333113,-0.036880392588275454,0.0011089815896069852,0.0721873728881679,0.029673890634734065,0.04269484481219398,-0.06924950075206614
PTH2,,,,,,,,,,,,,,,,0.04972789673370603,,
LIPC,0.09872323336907336,-0.026025898656241615,0.014775026519877145,-0.018100460569545656,-0.02504717350046441,0.01592176244242679,-0.022941907852773922,0.02336828739786669,-0.029869401691816518,,-0.016428442585549388,-0.020804943390769753,-0.06281544724727585,,,,0.08281081618337602,0.017847387216617595
COL8A1,-0.036817183794864844,-0.009225031057122642,0.009167165041493253,0.00887207367207108,0.020426805820603144,0.060333789479075334,0.0811369732843285,0.0787341525737768,0.013107376721156234,0.019871154774638224,0.001754713283351108,-0.013504038317566282,-0.041415863335289474,0.011526805336185508,0.038364360288069256,-0.008239581559105034,-0.0038883318874473496,0.12151880945460404
GSTM2,0.0700400853368706,-0.03201627958545226,-0.003261296095778453,-0.02635307353723178,0.009618749640448182,-0.04076149000383158,-0.012510432056393541,0.026569782049020163,-0.014144388807638913,-0.028951996105834456,-0.025683389927501275,0.007293023375763086,0.0023270717489751276,0.00917838903642513,0.08187198598140706,0.06200933980650364,-0.04843049779661814,-0.039916576247630606
IL4,,,,,,,,,,,,0.06314014124665777,,,,,,
SPX,0.055578914852857236,-0.025324050400002112,0.06398591112630007,-0.014063938368687126,-0.003798859715823485,0.035124887657767015,0.014159194111287134,-0.03646037049597782,-0.027582555602425667,-0.033854515050711534,0.01841259615808828,,,0.014752036725716814,-0.020570783940103657,-0.05467193401306191,-0.010702187036935476,0.03259822920900497
MFGE8,0.04308837877735185,-0.010567862506794746,0.057874148827455625,0.013730231582275241,0.02874676802111864,-0.035662405326883515,0.03997576597931344,0.008448460985599662,0.012710750109860785,-0.011243891242249778,0.01731177633667622,0.013301177152745166,-0.0069142994740223574,-0.05675985415392702,-0.004477126128501476,0.06816386860169761,0.03769353748547507,-0.004504144859745486
TGFA,-0.04342407603998581,-0.0013426242719768396,0.039328763724607335,0.020235330868545048,0.02000562632845519,0.014155350377356091,0.04133711399116079,0.03488393979485365,-0.004214999859392581,0.007271444059323489,0.08253053288203398,-0.010390521721266473,-0.02512171630696433,0.03243879597102925,0.01952400040833614,0.011603437833531424,0.05222755379321356,-0.0480435033934158
SLIT2,-0.022211600292068676,-0.0490241807775398,-0.0043912674591012335,-0.020764314628284108,0.027510275106962776,0.0189395821886641,0.119916399544864,-0.05006153690389744,0.01329172491105903,0.01848374843268459,-0.040379692159135956,-0.07354083911826832,-0.03297596027148656,-0.06224889476922981,0.05107779999540995,-0.0607648434548819,-0.014019603336353433,0.02657875730299974
PLTP,0.0279922063736371,0.02710147773115224,-0.02814398367988314,-0.007670320950708197,0.033754594323648274,0.036193487132726916,0.023291883643721492,0.03643085038202276,0.030619059636547045,-0.01340672119749028,-0.04957735759132519,-0.0020929848342074848,-0.08411756229094457,-0.046168952553536424,0.010577135000676152,0.003760012107798404,0.0002919653933462906,0.10526374258887546
APOD,-0.03523381563626192,-0.0042451413903171935,0.022421769362040697,-0.01185823662570507,0.018978020398264846,-0.0012003485429016858,-0.03518742143322461,0.01973998922495495,0.015785185137813018,0.04573102511027638,0.048710366128809496,-0.06156242387481567,-0.092310065130797,0.1012497418963298,0.07253403952566034,0.019116990852268815,-0.04678203515319954,-0.039406298702943036
B2M,0.0013430502359230523,0.01883684509271234,0.08909610281671021,-0.0040571060346619794,-0.10082089341892822,-0.007639582040974869,0.014174639364277179,0.04829533191971298,-0.016566923243657373,0.020660526294343534,-0.0014991916167682938,0.06792889780894815,-0.08251546847174154,0.00038165251925891897,0.0655423534198049,-0.016057018373644434,0.00783436287868134,-0.051546412506868894
OMG,-0.056522406930092084,0.057716349690770996,-0.01779194405854674,0.04825515694220555,-0.010293269899898568,0.01510154324209279,-0.02399264089453466,-0.01578757105308794,-0.02206801645715272,-0.04885267457394137,0.025887729500090682,-0.06345451484516991,-0.0965386879523259,0.07315353584660317,0.0645227860155758,-0.02036960331013457,0.039346228279406856,-0.06515213381514126
CXCL3,0.009980601397390442,0.02861457277606778,-0.04473492034240895,0.027608337453492154,0.014040037291129452,-0.025938930150780234,,0.058083937184029204,-0.006232088254263466,-0.010478996943792923,-0.012928289139161813,-0.024463523764181032,,-0.03997149943455034,-0.057425778840949786,0.040131211223283746,0.06593634962310913,-0.061148613645204644
CXCL10,0.003746739821140299,0.10165642081635413,0.02951476337909218,-0.04033338664548594,-0.02308709212985008,0.00945092890289593,0.016930276730399638,0.032005877390968995,0.016690466252349215,-0.015918363333229796,0.06094201958550773,0.06146359097024517,-0.06416832092093173,0.014382565102320197,-0.02222194465093992,0.01130450982541348,0.06268732373869784,-0.01404813728234949
RSPO3,,,-0.014145265844984545,,-0.01618597666111667,0.017415359302266738,0.0486206978608627,-0.024738937025861576,0.02344572606303019,-0.0035661176033533934,-0.013509812982058663,,,-0.04367160745461828,-0.024243807630836403,0.052646420591070685,0.05956698793749151,-0.0553521714414642
CORT,0.0005738830345217455,0.017710314274541127,0.019294070794463623,-0.021478490673849212,-0.027516243476290572,0.08552588527431686,-0.034036797955305835,-0.004629534107555426,0.004895630507784775,-0.02544278791613074,0.012783831346357149,,,-0.026430073418942688,-0.01733714365792115,0.04021336624798462,,
NCAN,0.004790523069639419,-0.004657719553669187,0.08136998543461013,-0.015296443033383447,-0.033100424139562414,-0.0007607374329315313,0.09109929402764973,0.0007962062767908548,-0.014030821930415625,-0.016684021057595474,0.032604101940002336,-0.000982885754715192,-0.09668862824697497,0.04690000932330889,0.0580206921939331,-0.010984755504326166,0.10362171315493299,0.0009470721910323583
PRG4,,-0.0370152825910787,0.0031783547784982806,,-0.015974860944644568,0.036700109164631636,,0.014073995220614671,-0.0204171331147876,,0.026059392237974165,,,-0.025387303431751784,-0.02558201639722435,0.07267460537585116,-0.009333213636742131,0.029003242443050366
ZG16B,,,-0.027990712723225217,-0.014471886384454293,-0.018540779847617237,,,-0.023137820533229495,-0.01091486755085125,,,,,,,,0.07322412529285727,0.06299076952575326
TGM2,-0.01429101591225564,9.378650735310267e-05,-7.755926616684267e-05,0.01759646473044776,0.03306733496053829,-0.031692879203451166,0.0474217186509229,-0.0010812506570726384,0.015459599607969571,0.023175875004894382,-0.0014695253233927372,-0.08528632480687431,-0.05417707199726179,-0.0581424680227472,0.00041328629735584656,-0.012159567411952043,0.01769005414883441,-0.021842271538065425
VEGFC,0.06680535589368669,0.10598457264981041,-0.001577099183809738,0.017370011685494794,-0.028471479627903123,-0.022187081333269822,-0.018304319538006767,0.09616001424622306,-0.02939104542696541,0.03511207414439308,-0.016119635920118173,0.03960709426441008,-0.05103178390878675,-0.015018194792450798,0.0007112762915037419,0.08170546391339076,0.04125599214140628,0.04005103577592389
WNT6,,0.04118157724710273,-0.032568298806486685,-0.013383553071229445,0.030479577366641888,-0.019860351489091186,-0.01517422271260296,-0.021074228916396057,-0.0019056067365634524,,-0.014068404239010526,0.06995239124399505,,0.057622950835852345,-0.03222185639327988,0.10859465744655505,0.03675445690683358,0.019354453990802854
NRG4,,0.07133970634819084,-0.018591234948772038,,-0.019442136553594138,0.014925331584653376,-0.01857605373075426,0.07794992478820711,-0.020969227839597978,-0.007116076437973913,0.05302804438423394,,0.028091614134701442,,,-0.03299559656276166,-0.020444062317265296,-0.03597718244268353
PMCH,,,0.04154249140789747,,-0.026938974316469837,,,,-0.015976343009491033,,,,,-0.02355975045206114,-0.007725644618270745,-0.018997502190593856,-0.006107003834831727,0.018828778435020864
