,UKF248,UKF251,UKF260,UKF269,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GRN,0.08722393581281362,-0.026586174410659313,0.03401958388754995,0.12994695762461045,-0.015585252449870258,-0.030891714621411426,0.025050787670519988,-0.006966946060013868,0.05054738635545365,0.037275249283613344,-0.0031769008779570806,0.019278414548922533,-0.0004064840718797227,0.018628491196065015,0.03323416889479303,0.035479956776834395,0.06016713864110658
MIA,-0.03997808579263829,0.006000432876858956,0.03005735827562027,0.0893212009513843,0.008229715222199412,,-0.00908573757379825,0.007911467274996755,-0.02121523691946261,-0.03399156898067067,0.05404317834195418,0.034078831489962276,0.05076198475829715,,-0.04406037424402123,0.014445768098369526,
COL4A4,-0.03514194691351021,-0.025449673811339925,-0.023004361601503456,-0.02124720418180541,0.1258379414928276,,,,-0.0009802202680432135,0.034032046149290625,0.05659184422750999,0.02784599710809643,0.0054010137081825435,,0.01443717564894643,-0.0033256401106869144,
TAC1,0.008957981635595346,-0.047661394869804516,0.08704989539890219,-0.03735665752398308,0.008569023668170419,-0.010829917047184803,,,,,,,-0.011978053813096466,0.1300200370893355,0.020672713763093646,0.05389773715377837,0.055870984171582275
RARRES2,0.001127427785873301,0.016149158334315752,-0.07407075174992417,0.08828538125789394,0.007479591571190352,0.03830373811838221,0.023516174972698888,-0.07726756880381459,-0.02216972926569023,-0.009784282570566629,-0.06599464214067904,-0.02906186033900893,-0.016056350508990288,0.022487369618792667,0.08010314525893825,0.05570469457231214,-0.06841078793423568
FGF7,,-0.01920626348291559,0.044780964727324984,0.028665516500350836,-0.02031492427173314,0.0924684924412007,-0.009795847827515709,0.017549290581256618,0.05506149316789611,-0.02641878243700825,-0.06657592277430628,-0.06394808276320649,-0.015430401574047356,-0.09826135150055637,-0.005693749005179751,0.0430331871063556,0.015664934507169
EFNA2,,,,,,,,,,,-0.0211479357700197,,,,,,
HBEGF,0.09959068589732437,0.03556471437421185,-0.056001273189185935,0.05926372701400167,-0.0057488198815564134,0.03448573612707427,-0.0033314797607825143,0.017919616040543974,0.015455235991947067,-0.003238733888922739,0.005668869981676236,0.012287676960867822,-0.013508935307092018,0.021170990166677887,0.05320805285236794,0.09051921254017604,0.0018081203984802352
CSF3,,,-0.04093574144922573,-0.022479133066452876,,,,,,0.00886473220527575,-0.08684913340573576,,-0.022261368356548804,-0.027977424078827758,0.0004469117795677361,0.05124818909371101,
PI3,-0.03078356362064273,,-0.04807401430434199,-0.02531180052526825,,,,0.020027372158124303,,-0.00011336638948301784,-0.07276880289717742,-0.0438576402070905,0.01424684103419991,,0.09505878026149915,0.10323036263506949,
PCSK1N,-0.006450293074676714,-0.00558762703171461,0.03207082000505712,0.018412428121382086,0.008848576876390452,-0.0017622940619992937,-0.03870046520142176,-0.004663080327060199,0.007893919386400385,0.05372808896307956,0.008591443614619984,-0.002324368437714491,0.036363419805828134,0.04904172586105559,-0.03214783929568979,-0.007406216876554485,-0.01388556905625682
NTS,,,0.03213412188377618,0.014750401059649332,-0.01818427918514292,-0.024026225327093375,,,,0.0632297274876004,-0.025764746631070392,,0.04297107544735256,,-0.043664619761346946,,
SFRP1,0.010616018748945525,0.00722442161033175,0.02147243713720696,0.03536625515136142,-0.024755890276604298,-0.026704378550984086,-0.005495432221273359,-0.045488082934266136,0.07415758543680304,0.07145556914644172,-0.005830207937790203,0.05075782487497817,0.044701490361523814,-0.04477010109005741,-0.011303897354048725,0.008041565274816606,0.16763068722423038
CXCL13,,-0.028728177066099786,0.03669171473796443,,,,,,,-0.045343341558116486,-0.020736731627235574,,-0.013677204315395418,,,-0.01731352298292467,
MICA,0.11194226817850325,0.008002748326215156,-0.03622841572693692,0.02727906800220328,0.014359728499114684,0.12370592985729058,-0.0038488658932919542,-0.041260898414668824,0.02566960965285773,0.1258276567259356,-0.02051172742813023,-0.032656391213432,0.031067893835298656,0.11775569989101066,0.04039992738474695,0.03268886352314306,-0.06137976639752694
TG,-0.03870679597177681,-0.01615514744874234,-0.04368584236409574,0.07307088859807209,-0.015360291014259902,,0.01161743867830128,-0.014909787810760041,-0.0356951537697719,-0.026823003098596893,0.14117886452059086,,-0.01832144823855566,,0.09156906442578717,0.04328131402012269,
ADA,0.07427755618744172,-0.014078872141789588,-0.008780042295912486,0.0640992294503488,0.011042241088369199,0.024210463839023873,0.018050187287584226,0.09032779633365134,-0.07585802171101179,0.03697650517770928,0.03019521720676187,-0.04482627626575166,-0.011927386079666457,-0.02793636145060676,0.020418042982864718,0.009511985059292875,0.02750187900303577
LAMC3,0.03503668765543861,-0.028728177174160065,0.04577131774103098,0.13599452623565975,-0.038530161740983136,0.013484333613479636,0.008182961873975174,0.10811094596796457,0.03154971254833033,0.01198727084514377,0.0251304317030469,-0.022964882839280484,-0.010820139443400186,-0.05499385421910096,0.020975668954545734,0.06817869002946587,0.08325392479252824
CCL7,-0.018612321541124653,,-0.03229824806834234,,,,,,,-0.015680243457011134,,,,,0.08009240010128313,0.022662345848923113,
NGF,0.02470100647850809,,0.05178639274857012,,,-0.024026241146768643,,,-0.03257840009888715,-0.03494224902108643,0.13476509994828312,,0.013365014283139366,,-0.04243953138223244,0.10787480930346952,
TNFSF15,,,-0.008955839612839868,,,,-0.04645198501133976,,-0.03290142964536826,0.0753573489538327,,,-0.01382392756887767,,0.04006569658838081,-0.010838959982748487,
HMGB1,-0.04519432211246138,-0.009001406955736566,0.032179917703844374,0.1265978478342785,0.04615350762755394,-0.011134005158872052,0.05267203843827637,0.049261870595306644,-0.01615539655493234,0.06574595658193919,0.1008384181154181,0.015264808585038545,0.044073475442127134,0.009907657387280333,-0.01975381860558894,-0.014890475071402292,0.1199472020910976
ITGB3BP,0.0008412205376306786,-0.008083325582663422,0.04183335123785187,0.06284892658154395,-0.034527213083328685,0.06445893962255776,0.025327927349029413,0.039325420876612595,-0.019107966871701288,-0.007158364585550656,0.02538213417772177,0.021539675708088846,-0.014144378717313447,-0.04565302749913572,0.013635094028572095,-0.051735948773553884,0.029698105098789708
AANAT,-0.0011573963525544516,,-0.02154750562037033,-0.020276786354453912,-0.013813599474944026,0.024394974723545293,,-0.028942691308630298,-0.022833329571362186,-0.026542282890953072,0.001796467773339539,-0.04717286567985227,,,-0.007055995027194967,0.0028455570259115605,
RELN,0.015499747665147837,0.05171608627546912,0.07462297332390712,0.015238111886823955,0.00707337091573721,0.018889617830205166,,,,,,-0.01796004070206646,-0.01669780637199197,0.07549586758026564,,-0.0007990411307834952,-0.05925166137213427
IL15,0.08801434028952658,0.041969393007656626,0.07294263515455325,-0.009572102741263622,-0.007672734664217334,0.028706714697127766,0.004277276477662587,-0.035022113857974,0.016435409139198706,0.0849200079273919,-0.03592530601866916,0.04665332260440927,0.011703185897740482,-0.02959037774402678,0.025716874067638017,0.026613489165416043,
UTS2,,,,0.11403985203187245,,,-0.005613335619097026,0.0006334343705140266,,0.016832270661531083,,,,,,,
BSG,0.013877571676184634,0.0398159249000638,-0.014305002304659177,0.03491016802536633,-0.007251253422498066,0.07484734008056144,0.1336952778212539,-0.09499093719592469,-0.02860084284921246,0.03706363015286857,-0.04630960943472152,-0.0037758151701147995,0.0027090701787983846,-0.11461542396568382,0.052525438641199795,0.11631913112098995,0.02518429265334595
ADAMTS3,0.0238891029012713,0.01844319441399457,-0.044752175108554254,0.11814951463858715,0.07596782234201459,0.009634911436078272,0.03866266023257474,0.08510692971774203,0.02480695433135545,-0.029104375509552968,0.019304581755578136,-0.04013675024702835,0.00012292891310565975,-0.004445146894159367,0.005780423586993785,-0.005641724314395391,
CD34,0.027542473394522385,-0.022489102598820386,-0.0257002154408008,0.1082521056375263,0.045420983794126533,-0.019439323225382117,-0.005458771568363594,-0.021252420639930946,0.04229439156140885,0.0476894014875855,0.04471399882350963,-0.011138401649563442,-0.03207122042516568,-0.0649776473372578,0.06767594150283829,0.060547085405005925,0.09473536399679862
CCL23,,,,0.17882432641476873,,,-0.02639452966990099,,,,,,,,,,
PLAT,0.041384078499322415,-0.00755451866697655,0.016125704562353255,0.05302008065833189,0.022917541772171184,-0.018052306216361072,-0.08304437445146765,0.06819088093312108,0.015843999368647076,-0.001631772378586929,-0.005920962017125664,0.023732594959060004,-0.004063959249399673,-0.08318095792424508,-0.015150260594784215,0.0779050386488532,0.15734567149139186
NTF3,,,,,,,,,,0.04595807270380145,0.009846970029140712,,0.005001799759393631,,,,
LTA,,-0.011880546213344782,,,-0.013303935896578722,,,,,,,,,,-0.04399820320055067,,
CKLF,0.037643198917553244,-0.01438258740778606,0.032333905820909614,0.11690321023643066,0.016654725750539185,0.016206188907706427,0.04486060455607932,0.025431510772459125,0.07629059720348921,0.0011013876352398073,0.054060684013746946,-0.06399423294933132,-0.024314203090221573,-0.005656882466301297,-0.02059775319678807,0.0203159388868021,0.09826734808539829
CD24,0.02092061576188435,0.02077738295859607,0.11064579827986512,0.015504948866979501,-0.03620048210618069,-0.03080734690923577,0.00469945581886295,0.02266347582847644,0.01209511504139534,-0.01995660667140576,0.044070855530831725,-0.0643672500274657,0.03632462581142595,0.1505015069571044,-0.05661477447640035,0.004267346782415507,0.012113743543786798
HSP90AA1,-0.03719959026406142,0.016399220737669487,0.06209259405404357,-0.09765671568459806,-0.05122515240733796,0.04636990956342873,-0.007159778443807777,0.013945556357471158,-0.048140066190203765,-0.009555156782219737,-0.07029919761290514,0.14362373027191022,-0.033304404283427826,0.027901275374892464,0.032415509668665535,-0.012379919098827493,0.01917731255471284
BMP4,0.050202301135043266,-0.012594075423832134,-0.03321186005902818,0.01559138654677789,-0.03815955158368795,0.1599800840960281,-0.047767538375944836,-0.05658143210102811,-0.07913663745048517,-0.02529764734185866,0.038932126936721184,-0.026945442896895922,-0.007345383986454941,,0.08118568029572387,0.04766451933303053,
SCGB3A1,0.01912919025238095,,0.00217704095930961,,,0.0016140179804425094,0.12760765505130223,-0.04415251590344792,,-0.03649681258336957,0.02147210115199945,,-0.028707935502798557,,0.0032843770142287967,-0.017779860654144275,
IGFBP4,0.08105905933245003,0.04937708121857475,0.015322550310372801,0.09066966338442818,-0.02077118223225072,0.02365332463720847,-0.09812229690092375,0.05870558139937987,0.0178658367002968,0.05014326976998954,0.012240810334843009,0.02770905304244542,0.013645094593707845,0.033472298889255694,0.05734664643959876,0.07106532082703343,-0.06392092018999238
RSPO4,,-0.019206259836607686,0.021045519071231172,,0.1107704604027178,,,,,,,,-0.019333572818556938,,-0.028311757529120435,0.039064449104553936,
LEFTY2,0.10237049683083779,-0.012026457396779123,-0.019536241460399142,0.13097470303451758,0.0034568013617095354,-0.024026241146768643,0.04832640011019234,0.033679082547502875,0.044877702745855695,-0.02568317629038813,-0.02431632654607737,-0.021707180959314537,-0.02629238174434193,0.04773170358895189,0.016816489453982713,-0.06089906835522495,
PF4,0.016650070245345264,-0.01080697151615368,,,,,,,,,-0.019383547273024063,,,,0.027351910546552127,-0.03082917728570367,
ANGPTL2,0.019377140083722297,-0.027963821952021014,-0.0170055191080792,0.09929855812122383,0.024066557729226574,-0.019706173767843668,0.03369666172134565,0.039011359030454766,0.025999777762625277,-0.019034440098667293,0.08581741388322944,0.0320061256085469,0.0018388802616337296,-0.006019502103884884,0.04513777807431385,0.021904576786237098,-0.013560432849163816
LRIG2,-0.007060411775710906,-0.0036653827113360318,-0.018897922362057017,0.01446264424301101,-0.039030585271423765,0.06951022528141644,-0.0240705335927531,-0.07604373473886782,0.034268039908668065,-0.02096077965422426,-0.010592669150554096,0.023545583712561057,-0.01064442657033044,0.02868306714725063,0.00573962162319381,0.02349377619664186,0.1250276519454785
ICOSLG,0.06477796131473941,0.027062704201481026,0.008662500671909618,-0.011290959925345172,-0.024767303714931715,-0.05659971354142844,0.01695318585073645,-0.06895700449918972,0.05169027328667736,0.05859048295510326,0.004657730936575434,-0.0012720566406883651,-0.01899400016498657,0.02390688356388201,-0.028351164686464,0.08225473451258777,0.05348601743889399
WIF1,-0.034740341638667294,,0.0538540445933538,-0.05106350572729167,0.07891441499439977,-0.05503730367645256,,,,,,,-0.01797242862156315,0.2396799737444321,,-0.01959199816561537,-0.008099020643898685
NPPC,-0.001598338093824523,,-0.007118349409923917,0.01661322214207915,0.03839080549352103,-0.05053663588693216,-0.03872754902177211,-0.07737119597112675,-0.0008087140106925016,0.05694124857286645,0.05294514426634168,0.00943088248659042,-0.044395532280363505,0.037754669582410735,,0.0566992237412992,0.2178092251915257
LYZ,0.1096263757441048,0.003935904966481771,-0.039061402582005425,0.06478130474380185,-0.018413399480465102,0.07381101224676569,-0.027749119428845316,-0.04623733764759317,0.05664129787839593,-0.01727238198507338,0.00562418997066045,-0.011196627845958507,-0.025535489236431477,0.045095364116786024,0.10838464687335926,-0.0022352311704342234,-0.010020790601489523
EREG,,,0.04221530160657037,,,0.06414030029362958,,,,-0.05449391119081788,-0.0013336945856539733,,-0.024080290910913016,,-0.0027675400141110706,-0.03549351566904573,
SPTAN1,0.019399546762312692,-0.029546867882891462,0.015008017087714508,-0.05039243741696632,0.055180579934403756,-0.0041596856665098,-0.06030137627298977,-0.0003308094546510229,-0.019483285306064396,0.00803879719904278,0.030848765724625356,-0.0411142280767426,-0.0038019568016492626,-0.0323536776340674,-0.06261875095549266,0.02093745298960285,-0.010739806900614206
PTH2,,,,,,,,,,,,,-0.005056879177938586,,,,
LIPC,-0.023637202620848667,-0.016265069705794027,0.06182264207675905,0.050171012052867156,-0.010031951179556743,0.0032889555486294002,-0.00230939206837757,0.055980294692355714,-0.042819571523752493,,,0.0014967101898929966,,,-0.0019959891820304798,-0.04807625657439042,
COL8A1,0.11515172665907113,0.01278233855922576,-0.02023047906845841,0.05517137824580572,-0.023692788039942368,-0.034013870922939185,0.023755212571892368,0.059596247083091254,0.025797563910316325,0.006103537569594282,-0.004955163538310594,0.08427684006344639,0.029298624788207345,-0.06381886962823845,0.02285502689762094,0.01397958802985189,
GSTM2,0.03933224292410455,0.031595547538599666,-0.00458300270028599,0.02625518226016185,-0.006083962880390065,0.07163290982491025,0.059278250166326825,0.02350260635719286,-0.012335558503026912,0.017876157549267985,0.025928481082661187,-0.04843449993151515,-0.04104594262819671,-0.012772738164821109,0.019957580754369427,0.036869298519186494,
IL4,,,,,,,,-0.012330689046690171,,,,,,,,,
SPX,-0.038229440826108116,-0.0067434173804363385,0.012640193232783585,-0.015155069491063872,0.047105272337965715,0.0014782317660411472,-0.051340795230872885,,-0.0174086877492136,-0.01600910795976048,-0.024067151517084624,0.04570346597290556,-0.03950304031230921,0.037351780461847534,0.001254498967566046,0.010906600126877917,0.04027781173559391
MFGE8,0.04645973296335371,-0.01601900508752065,0.018467064836001506,0.061580748696342696,-0.007959567825708625,0.01449346758096992,-0.09044355179041165,0.04436749767744849,-0.004093720833805866,0.0030669974743943547,-0.009279442371175986,0.0001131694686244762,-0.005812772334947114,-0.06237527697364128,0.04069001398578841,0.14556750014114153,-0.006784117594321043
TGFA,-0.0305930249998627,-0.038853882871098346,-0.012629164754211655,0.07630280185516111,-0.0131385997726253,-0.05322475711609281,-0.005624118793785659,0.016042046741888746,-0.032141485049235766,-0.012759377898874375,0.004634102172613272,0.01887540432929311,-0.0400328757608647,-0.06952323591376139,0.0021244291943591917,0.08668977166670001,0.06997167547039643
SLIT2,0.01027327651493673,-0.028178841633274873,0.10493744796736824,-0.01461237007380271,0.024803994980941897,-0.016921066267980782,-0.05546155838901086,-0.02413503195413366,-0.03091972730041454,0.10163208520567894,0.03305246611378047,-0.013365457461527275,-0.003329369150991971,0.013809830201890833,0.007653350503451952,0.06978288161185593,-0.03808432473595837
PLTP,-0.03080918264024184,0.03242960026853127,0.0058273918112905975,0.0609844210522494,0.05294493815341558,-0.009526121925815584,0.03470736648248569,-0.015365934678562386,0.03481409663317303,0.015068329682931694,-0.01305698330403756,-0.04809233793205367,0.012756156617766993,-0.07965791924184111,0.004979245508640153,0.05007646977747697,0.0444879028809758
APOD,-0.030883391896435908,-0.04854834402620156,0.06643634850330811,0.05843088320514133,-0.029480400399951458,0.048196604829555276,-0.06089798728771214,-0.06354261636936832,-0.040630561005831504,-0.03834655487099846,0.0364557052733212,-0.018115115372067343,-0.034180059556605184,0.09261558656980375,-0.018685503586161126,0.02080551182000898,0.06388171524686832
B2M,0.09335156424489381,-0.012919996961595116,-0.03410418285125616,0.13892140634343772,0.005687765961935693,0.021568979698641716,0.03926049454562495,-0.0021794604611180624,-0.015965517972515907,0.01884887342440021,0.04092132053305848,-0.004395762508807437,0.011333231576160849,-0.15065974745964864,0.04684948804601366,-0.02866602618936052,0.014243394936566355
OMG,-0.07338920086194467,0.04208399488034386,0.05412620546758324,-0.028347180396851045,0.029637769713077466,0.0034435891259422097,0.05314041281805771,0.06240829996464368,0.009489821691292949,0.015399564984400357,0.08146932377208344,-0.00508315186886581,-0.031613459463142195,0.0783166019829033,-0.025021376302790544,-0.005724260407411452,0.0913837342644312
CXCL3,0.005741792875683339,0.04059285864642994,-0.03352761208735673,0.03042842670092508,-0.026010959602836406,-0.01907834241129799,0.2272961297331514,-0.032556556038056454,,0.003141202617640983,-0.08126853647988672,0.005770681139614404,-0.045391337430652816,-0.041268536745552524,0.021632799816943517,0.03477803844192713,
CXCL10,0.002999462861561271,-0.025886694519508473,-0.01968678862752233,0.13869107770450984,-0.011566797512336,0.024642214548913705,0.05143448065355036,0.02789680151944449,-0.03687909540880579,0.024694979741216157,-0.025998956115415032,-0.0167038401398574,-0.02641754813136095,,-0.03448653249464319,0.027951290437165058,
RSPO3,0.028184178732939054,,0.010746204907967431,0.05161154188301888,0.048274626565365,0.006969721600088891,,,,0.028482466291597768,0.08925118542291141,,0.0512617055018969,-0.05173081966148407,-0.003698841018824531,0.10047136212122255,-0.03155911582137742
CORT,-0.010282188437866671,-0.01930056678078073,-0.003253085624091213,-0.027325232426598865,0.008583323514808757,-0.004494772442524746,,,,0.030295874244557635,0.05947383188812602,,-0.019577520543469045,-0.05720233145777206,,,-0.03370002410116194
NCAN,-0.024386015395371986,-0.010654067163626227,0.03725337711613135,0.07227013736567436,0.03388026502255521,0.011846800837440856,-0.12240710706082954,0.1531751389649602,0.11195267735132496,-0.032604823380111024,0.08136431958148989,0.0067061604373448505,-0.018043520216127762,0.054114275879007086,-0.0700564613712129,-0.011657658350871047,-0.059018019540546605
PRG4,0.04857764433600311,,-0.0030439206605603923,-0.028842999504433826,-0.005324768927343596,,,,,0.04619628015565698,0.07202540346089219,,-0.028984873825934093,,-0.0028821995318820378,0.0035132544607419857,
ZG16B,-0.025809669839356418,-0.013004433777421224,,-0.019037060143167105,-0.010571184780938762,,,,0.002170953605965738,,,,,,-0.018424396117093518,0.05107940346935536,
TGM2,0.09397784052518582,-0.06042986685074501,-0.027435728998383577,-0.008239830505770835,-0.007740346372395729,0.05501998340374651,0.02826529597728264,-0.034559089117275586,0.03691730446564544,0.025117222862448472,-0.03693322994336833,-0.017616070576467538,-0.01280083632586023,-0.03162059873249426,0.03699468450669508,0.07164945634402675,0.04269192317903835
VEGFC,0.08973819353516636,-0.016698193764772187,-0.03160258569293019,0.04716426007177689,0.010808918204619631,0.011206817850205369,-0.04178114831873454,-0.042056661561225506,-0.0329014325794074,-0.026704926883009534,-0.04064153701540718,0.05554358954073981,-0.007922091589167238,,0.005838909467032872,0.05992099133095532,
WNT6,0.0047394124822098494,-0.012026457712407524,0.02495221935660291,-0.02836331318525439,-0.0002319480528563606,,,0.05818651609303049,-0.024139253176406857,0.04091726075904141,0.007107727248830727,,-0.025658806350227287,,0.00926163025179628,0.027707602539970306,
NRG4,-0.017142601572112524,,-0.02924240453092242,0.038928767356833094,-0.020308957591400868,0.09000656674061704,,,,,,0.10706462182980357,0.03256675209707537,,0.026602514408837905,0.02319869771204501,
PMCH,-0.0024848356194841974,,,,0.002369091829876663,,,,,0.02675101542120406,-0.028459392711142107,,-0.014699398898838046,,0.018769369143740035,0.01709295365529274,
COL9A1,0.0682505569376234,-0.007755463895995563,-0.022846750835662212,0.07026694125889377,-0.028332155876681933,-0.024373348739500908,-0.05970092284486917,0.11401943316582554,0.06846198544254838,-0.010035505578702149,0.026558142569462356,0.01804542184032971,-0.044005704793748594,,0.004347842498834301,-0.013865588270408095,-0.05134664586906334
GDF11,-0.044912864477027484,0.005110061412556952,0.04713135362944111,0.04222201961093836,0.00686018267426485,0.0791080172109576,0.01122059252244364,0.0735512153203241,0.03812205832837205,0.015853466510261007,0.05357649892012082,0.03161482938050818,0.04859454266880741,0.10934885393023076,0.0015035399319610035,0.05475647884639079,-0.01711249467759706
RAET1E,,,,,,,,,,,,,,,0.0026045850376394757,,
IL24,,,,,,,,,,0.05699818179669665,-0.019074486466713482,,,,,0.05688635663355557,
SORBS1,0.0280259268502267,-0.06576271091462076,-0.0036611348996007853,-0.08322921435096346,-0.0235887437913516,0.06914096700478553,0.03102550539365091,-0.03520213392792907,-0.03823064039778505,0.019709714171526976,0.03919806922049181,0.014898117225263439,-0.010190996689935646,-0.03634171408679316,-0.06389806127175535,0.014805998351274491,-0.0006279217781825
DLL1,0.03230016543764083,0.03543855179667694,0.017622009704662264,0.09512064602054711,0.010797216955652915,-0.01512774075697814,-0.027592976976613122,-0.06914282928744668,0.05500362909532373,0.0059471814018628374,0.04391102291038833,0.017810673663874607,-0.07201800236915039,0.09332303181619697,-0.017321640477277005,0.1388968719998789,-0.0018158742861966854
TLN1,0.06602779860334829,0.029041720562904466,-0.010945740920624877,0.06488775056654757,0.033581222645430744,0.02521973826729122,-0.0040606120360725355,-0.10712970955263927,0.028451466970166518,-0.005579261332748739,-0.03612319056158889,-0.003814105146381254,-0.003338671617636995,0.027305134460242905,0.011763805390424256,0.05687430454037285,0.08557222827454425
COL2A1,-0.04411740406488386,,0.0624199244242751,0.0029337672575950567,,,,,,-0.004689904177165883,-0.04031907800786542,,-0.030966651902491486,,0.05111552353384729,0.061784131623256994,
SHH,,,-0.03063402583122085,-0.0028739498407036636,-0.056123522615330455,,0.08841952211809129,-0.049175426635531656,,-0.028579881915837036,0.06257769418091898,0.04598174813669412,0.08956309481122031,,0.024212994813718844,-0.005795103707765458,
PON2,-0.01086951781161276,0.00808534778550477,0.015105891995265807,0.05006552142404426,-0.019544464455778645,-0.013762561983984819,0.07358853747907779,0.06355543574018412,0.07322672766332207,0.022416873001258896,0.045770129616734774,-0.004905846371783514,-0.011220333038873768,0.0644356976040137,-0.06581221296201403,0.027475400345538532,-0.04214972673359578
