,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
COL4A4,0.034778809486697614,-0.0500856655315202,-0.03164775563976088,0.017149716945728588,0.020356062896083292,0.00943128704106264,0.06885987816686939,-0.007304399849531148,0.023084455295536755,,0.015856291861246836,0.023391842379145513,-0.005599982272136659,0.033629822935007325,-0.0299547032440281,-0.0008178882718463776,0.029423855008335095,0.071025555397007
TAC1,-0.02078329973967784,0.00792572441395572,0.002118407321122963,0.06008311220133155,0.03278042832974948,-0.01012632553013146,-0.0065496389910696725,-0.010333570867369647,-0.050437945157903834,,,,,,,-0.020141466862512978,0.0065036309013285646,0.014823028042785312
RARRES2,-0.04489504690714424,0.06085291146045357,-0.0057814225937189035,0.027651789198004147,-0.01843074655980289,-0.06930816250319835,0.01737632409422318,0.0009388739769102386,0.05839602716992206,-0.11483224883028421,0.07582028172814355,0.06547086188952476,0.003111237780232954,-0.05271709934043803,0.010081492264518637,-0.03397522143769667,0.005488343583267526,0.06703409160147471
FGF7,0.049151071339486686,0.06763763662673755,,-0.006229949911998938,0.045015159833694966,-0.001880939937478384,-0.027985758213774074,-0.0003210473515278017,0.013632010481990248,-0.10873602856023067,0.041727971931679625,0.08769521523489132,0.028122213949790326,-0.0027516031172394044,0.0007552747610700803,-0.011935202917439214,-0.019763586174554294,-0.02009801743190384
EFNA2,,,,,,,,,,,,,,0.08613833044184113,,,,
HBEGF,-0.008171962165580596,0.000377926055616888,-0.02055341941663484,0.007487475700540323,0.0345401596829329,-0.04170737884167326,0.006542759302629802,0.011842466102731883,0.02648145080602875,-0.06541988232615126,-0.03254720390032313,0.06203547762055738,0.023811064920631283,0.012362796572820236,-0.06768599685356241,0.05358289730578843,0.029402188975792033,0.03677678035527463
CSF3,,0.011774074132547907,,,-0.0008228231594095307,-0.025479030323898127,,,,,,,-0.016161258300366108,-0.0641524254389048,,-0.03784799535929928,-0.026646408638664888,0.1562772452814967
PI3,,-0.05933389267092276,-0.041435314486977556,,0.012705430637468767,0.0007198136684543458,,,,-0.005068468410549233,,,0.002655389486288589,-0.03304025792289782,0.19330995936197712,-0.042424983965417135,-0.04303225107762294,0.10024825383593017
PCSK1N,-0.05987936185969929,-0.010842916877739564,0.046579078431129385,0.016679307529618503,-0.007490669218898962,-0.02895578205810576,0.020193314565141833,-0.014747122904140628,-0.02898247526175984,-0.005314201431197276,0.024487978575997764,-0.01398412747953291,-0.024375971514920727,0.08297763901470674,0.04894926904515472,0.06216708348307421,0.024370490797482273,-0.03966179568027076
NTS,,,,,,-0.02784998036725371,0.01684848290652956,-0.013500606839856797,,,,,0.04243968443216105,0.13249050856823374,,0.011837243112756612,-0.005902178415922352,
SFRP1,-0.03024022610295471,-0.001975182480589399,0.0057847783327101745,0.014266846878562703,-0.01337219986949253,-0.02410369071086827,-0.029900666766349886,-0.015263944591080053,-0.020564806794536154,-0.05416967602484495,0.020387171095252336,0.0403591966138916,-0.014096080268855027,-0.005635633582760532,-0.016398158592824043,0.0023134964484490153,-0.0056057175603034205,0.11163174795386623
CXCL13,,,,-0.012822681838513044,,0.036794992860783804,,,,,,,-0.05537916394810573,0.04043031524952202,,0.024838964659710444,,0.11279843300063902
MICA,0.009619566888064887,0.024010807312404573,-0.033897331103896436,0.07770127107656703,0.0013193773688211644,-0.028396035070974074,-0.01886614405930343,0.0671052264858726,0.07810621888541498,-0.03854335432570852,0.06933921761815898,0.10281628875936144,0.06758950134860096,-0.00827683222127568,0.0648159390175176,0.03274586465783982,-0.0013382901186459845,0.09582519972993066
TG,-0.005207393813737618,-0.025242276150100707,0.018752936223275497,0.004266902489680795,-0.040856303089564665,0.028380098640523276,0.029784149302833178,-0.01104645030378952,0.029595126241996277,-0.060087952231431783,0.11114502451423647,-0.014249446618065832,-0.03275972690000946,0.09862978490616874,,-0.031149481774982835,0.0046107383740524215,-0.03642159220984015
ADA,-0.05517687442238703,-0.016244165490751344,0.006320209756149253,0.0028266836158476094,-0.009612830158939637,-0.026597378634194497,0.0084870020848938,0.014024932207892013,-0.008114659691443149,-0.03827429121566979,-0.0026842069134953624,0.04812587654658033,0.04355830972433618,0.09493009641347869,0.0670120325232234,0.03238973461539308,0.03700881643983364,0.02122786528373085
LAMC3,0.05280886605426457,0.04501524610411348,-0.008218175482072857,-0.002622045490882378,-0.05285358784954424,-0.024388693137311554,-0.01621002800675142,-0.026896361269278666,0.001816911349550313,-0.001353895001835357,-0.06270454457709956,-0.00875011558622289,0.08484614815043265,0.028173079843559056,0.04548992911736918,0.0675568878452674,0.0075024939264106425,0.007630796298998828
CCL7,,,0.0022187839438402115,,-0.029539041856442474,0.02745266056941147,,,,,,,-0.03695148072636782,,,,-0.013056947773512838,0.04554106718960271
NGF,,-0.028855752827599654,-0.010681509768106846,,0.014764857534264923,0.010913859107257843,,,,,-0.013961072752093432,-0.03177160340407138,0.023712205304179237,0.03547600657312207,,0.04447056428546032,0.025429389699495212,0.013299600576638527
TNFSF15,,0.032043980244246414,,,0.012888804698529892,-0.02344824088578625,,,,,-0.033009974585720005,0.1026777372097617,0.04740301829438644,,,-0.02350295534821673,0.08047412053475876,0.02179510835217334
HMGB1,0.031326492825219154,-0.04249423457978654,-0.010973577207553565,0.08413747466192384,-0.023266963163237467,0.02569297461019741,-0.0035220868423487856,-0.010334628739896429,0.021260722046444837,0.04637173684976333,-0.028961015957342566,-0.055352052298582206,-0.044338849714646245,0.049972605180739225,-0.07042078395595787,0.0652699005537309,-0.033020830145600054,0.00299770300136186
ITGB3BP,-0.022248700822301522,-0.038759279174957736,0.003932996295686943,0.061012751191287296,-0.021842337348691343,0.050512896615782225,0.06043082331878605,0.023187038442313217,0.07396060237454272,-0.016239636461405704,0.05277236041016471,0.05734168152177284,0.022032922330052267,0.007166582133725905,-0.004212039663940082,-0.0257975132777692,0.020046129979423927,-0.032651106739896955
AANAT,,-0.05171937428236311,0.0209536439527559,,-0.010527807509310573,-0.0035813813527337205,-0.01943702566849969,-0.012733420207930179,0.03954365022385892,0.09773475034745935,,0.0395359027711782,0.022141391258951378,-0.02134364964098581,-0.040305538036398435,,0.04341123578503898,0.03102674700588294
RELN,0.07633004043712022,-0.0001401580869301751,0.0080763172139353,-0.05731442269935881,0.058840200581422045,-0.023617147552772184,-0.008521622410472444,-0.009881382887984149,0.06267962531586055,,0.007959090702007806,,,,0.01041590542271955,-0.028389022990660668,,0.08078170905801532
IL15,0.07023484590016493,-0.050744328962914094,0.027265798410912607,0.05631677681966674,-0.004825660855650359,0.014132541798716699,-0.01954927642217563,0.07474272858537107,-0.027789402516349645,-0.04418084354485131,-0.05222646498716892,-0.018294953328586706,0.003288683784294604,0.0980706075415573,0.011952979286703188,0.015679237710121915,0.008686570476605855,0.037644982915521416
UTS2,,,,,,,,,,-0.02268504295309238,,,-0.027605341582976152,,,,,
BSG,-0.07415302680587915,0.05411030823478584,-0.00031179292193013556,-0.012553377553702862,0.06671676082540533,0.033534433970599166,-0.018439390453948202,-0.00998883775030549,0.03285248316360254,-0.1898820553516088,-0.02444613084659769,0.1029927808557686,0.058934893452367576,0.018568266046122186,0.10129168689382045,0.08976489660556866,-0.019996583065239947,0.0948806389471692
ADAMTS3,0.006374470019373597,-0.014011087721762473,-0.05212072789068473,0.0047386729188188,-0.0036915331118522058,0.015906868122035206,-0.026410681506610325,0.02205366669244088,0.0007308478231917594,0.010232215125515939,,-0.02666350417620837,0.006599285663020018,0.04669583902247811,0.15808433489975174,-0.0380973978534647,0.04275814194540755,0.11459195848282686
CD34,-0.05383080855294454,0.052423095423728465,-0.03793038509887795,0.09486997149736896,0.04294316836235037,0.053964071082189924,-0.022654376306196815,0.02369603087447119,0.02434771897788273,0.04201441558787179,-0.004195227538735058,0.09630528939338147,0.08352468134189582,0.0053901674192002565,0.08609258904740406,0.030350698815062457,0.003927237398063802,0.03535092129138185
PLAT,0.020636396247052265,0.02893782505718189,0.019699994231266556,-0.023066875456963128,0.005992490279535338,0.06569064393646795,0.04170019811893306,0.03309858460495738,0.06785766059913192,-0.006039881164486885,0.008664634281651035,0.09135856602965028,0.04417149463906643,0.024931687877756584,0.03974217395419788,0.04557265525557642,0.00825959128869295,0.02032391157982995
NTF3,,,,,,,,-0.020554777830579202,,,,,-0.021350940912914358,0.07714574863325427,,-0.047339471254927816,,
LTA,,,,-0.024608207549703186,-0.03785940959344044,,-0.018719881373636168,,-0.003783689326690581,,,,,,,,0.0686484795348852,
CKLF,-0.006181524656643566,0.01296248865471506,-0.039439220989449214,-0.013097671311216228,-0.02591763634991796,0.009934486431549408,0.04123764804584859,0.02331420046574345,0.03795529602415498,-0.06528543342716775,-0.03818488836865248,-0.022547920524764894,0.04732606380031192,0.07913085459665567,0.03599633988510604,0.056438397933136035,-0.035391494558723965,-0.0031140001341057526
CD24,0.03352703347724092,0.047354110282622465,-0.01847454388142216,0.06829322729470677,0.08124411937112082,0.026246920881767766,0.0047674721775366295,0.019746814272221108,0.0918329182678598,0.11078624875262402,0.11683062266099735,0.05513971097333916,-0.06633531550087826,0.06871159677281578,0.028297595807805703,-0.011702119177084342,0.024658509129178493,0.0427853562567772
HSP90AA1,0.03593086293794843,-0.0364074302289078,-0.03045696133447767,-0.009107568520308001,-0.01571325321346286,-0.00787315107680567,0.03720846280630785,-0.033337385446304095,-0.032321352084791165,0.016246694514768997,0.007330950068079397,-0.06517268785374719,-0.054854330041945086,-0.031826507895902585,-0.008867283950506018,0.0635938780222193,-0.013481772808238599,-0.046730996465325546
BMP4,-0.024771113949696978,0.04950953471804233,-0.029776620571322653,-0.026086142535952043,-0.0275172329065416,-0.013147195957049527,-0.016848397454140206,0.17770774409186424,0.16437411977924224,-0.04878667516754533,0.038994330949747,0.075861364385549,-0.025742440155507258,0.007742243650262085,0.07312613649432007,0.031032415015591484,0.009526065796054528,-0.07005402397045814
SCGB3A1,,,0.04396132081916766,,,0.004943687969046017,,-0.010740764487018,0.014535131588499013,0.08809873997087178,-0.04905864817983745,,0.001148719737591044,0.02352518437557451,,0.014080632104391238,-0.04456003017030651,-0.05666426557284069
IGFBP4,-0.027770623530297692,0.05878390800764924,-0.027597849209467236,0.0105205604610897,-0.005397652227437384,0.00828242677212441,0.05053035456726176,-0.011971314403871435,0.07269196680328874,-0.013404203024799267,-0.06976822932706571,0.05533673591169629,0.0755136583792052,-0.004709049298055411,0.0654297296609,0.0720136094063672,0.030425062802554272,0.02392489607068337
RSPO4,,0.03564018013384655,,0.010362208229665288,0.04646900968327318,-0.029040066605289093,0.0043204715462032165,-0.010740762915938222,0.008420451762482344,,-0.0026415402515541867,,,,,-0.03287026038092383,0.014798388254494425,0.008551599578738162
LEFTY2,0.13755877862973698,-0.059044414325771205,0.008258518626500714,-0.02491043377914556,-0.02386457450401996,-0.04507467239098982,-0.015390253787423402,0.0830880314342319,0.08493900127634656,-0.0010148627085512596,,0.02245974119600887,-0.03136762271193732,-0.018236479647274036,0.12925666357138602,-0.04470138251640932,0.08704930363850989,0.06299835309670355
PF4,,,-0.02598801772004261,-0.02238450937167551,-0.00208604666956973,,,,,,,,,-0.014537050432623877,,,0.022257640055586808,-0.03169490694002127
ANGPTL2,0.025762557185971178,-0.01237453028113297,-0.003069436032890648,0.016972960350887453,0.0023208517406016274,0.01792933134140208,-0.01556004063192357,0.023132039772711468,0.1260053813973292,0.005604336523488006,-0.012739949512987606,0.06954416951077923,0.06647439693729541,0.09177725800173625,-0.056717476977798505,0.03333898851873684,0.07621409879014356,0.03666043269220652
LRIG2,0.023736166432266857,0.02694951026238638,-0.02412493343942386,0.014838176243745105,-0.026740851535969314,0.0760062836739807,-0.024882358221393376,0.001761425244701299,0.019654543168185712,0.06422610240215373,0.08066254212318522,0.05881712324758701,0.06259701403110521,0.005207496175071657,0.03527845826661434,0.026914614492419425,0.06660457606222112,0.018372270917991547
ICOSLG,0.027311459927616643,0.013039419268256032,-0.0155540206803853,0.046100864718812334,0.010751763581325789,-0.03758097315851469,0.02144896417155064,0.06690471614211264,0.012979011664520082,-0.021918192484326873,-0.06723984627064547,0.08064172064528168,0.029067014899310652,0.03946679001071856,0.050591582029384956,-0.003958931250173604,0.04015189114842094,0.05653585506023198
WIF1,,-0.08203298996071963,0.0723843383942842,,,0.04740047653160752,0.050925554850914864,-0.020211891983716656,-0.03357721282840335,,,,,,,-0.0177342959182139,,0.03079049989593558
NPPC,0.0397912468354111,0.047032693694807254,-0.011371214679165931,,0.010861307717712683,0.07436741453229412,0.03058377875538203,-0.014927031960351228,0.033260997763786264,-0.014276096896212674,0.06628928304783173,-0.026663452967351942,-0.04623030719177742,0.030783919265641103,0.0562862402212024,0.047759494225172845,,0.0051516685213566045
LYZ,0.06704090445063551,0.06263471939326264,-0.01952684923153589,0.019585250134278146,-0.011443802064561456,0.01916781064212804,0.027814540670104002,0.0034820074787314313,0.04389739224017582,-0.031115659782737847,0.04996026441082633,0.027912071130332602,0.03404210549389207,0.013390766413180988,-0.004198610484445642,-0.01859738826815165,-0.001120678901069816,0.029966329147574303
EREG,,,,,,0.004787116469828923,,,,,,,0.04826685840653704,-0.04619210145986278,,-0.04094046349934735,-0.03552736649443605,-0.03649022695867618
SPTAN1,-0.03022693497079817,0.009162066259837424,0.029699914238421242,-0.05519787733883483,-0.03645711605825693,0.031819926031703936,0.008181046761958516,0.03943662867212074,-0.05502060185841378,-0.01767199734989031,0.002313543543471106,0.149255655030401,0.00404350355644253,0.04674737563980742,0.0333828148045225,-0.03760704516292502,0.005078639321729571,-0.06854252808641195
PTH2,,,,,,,,,,,,,,,,0.024907451999547463,,
LIPC,0.013715610956634577,-0.012162680951577083,0.03423790859945004,-0.023584711453599003,0.03156071076975737,0.05065502830307277,-0.01040601944047826,,-0.04365455802627038,-0.048097277207751206,0.022023334309951154,0.009331056061544921,,,0.01983425092591851,,0.0010511966213931942,0.0872420132404177
COL8A1,-0.005453993436838321,-0.008989793278550815,0.0008561515167791456,0.01596358740627937,0.004277197948174262,0.001964158874350397,0.024469255182587454,-0.020006388343003067,0.031026023303399753,-0.01834921861896419,0.016041863247239416,0.006691220282319725,0.04870099550387274,0.024383450139578215,0.0625987841337879,-0.023734466144701486,-0.023673169808601152,0.08139218247643068
GSTM2,-0.05974856781575971,0.060030087398305294,0.07037101605366207,-0.04195426579916405,0.011909586686218814,-0.016952173534625734,-0.0016517061603344993,-0.03174621136489304,0.10641830376539214,-0.040441678436056,0.0023787259117779547,0.0836237811285271,0.02022694933415822,0.03242438658152202,0.006432856510813282,0.05763063714676883,0.020694425456468133,-0.006127996914364869
IL4,,,,,,,,,,0.11618424921268808,,,,,,,,
SPX,0.05719307015633237,-0.010278894731465227,-0.007701223774958544,-0.028348245699520134,-0.041706350408789464,-0.013936568742866286,0.0005413683377358561,0.011396828314977996,-0.06110306410092527,,,-0.018155561530226762,0.025230967521652815,-0.018049606217349308,0.0060251799128371,-0.08089192082353519,0.04384512377768547,-0.01741717663937223
MFGE8,0.019895028961377514,-0.06936154377031226,0.036291161809450134,0.031557008412877126,0.032491230590168466,0.02605558935978507,-0.026746540077376424,-0.014876197390993318,-0.009404354470360338,-0.0499139262064155,-0.006099687703333249,0.08353197522399766,0.04782883886927814,0.03252073893182537,0.11483789112176654,0.014114432487373011,0.012110251358056419,0.07421893457272556
TGFA,0.09690057582952714,0.030009581972436614,0.050565387687923805,0.03006788977038033,0.016669207040532666,0.03322143779079109,-0.0475632284757813,0.015110215004241416,0.026472684160655745,-0.0770748957334675,-0.05064607543324727,0.009392661704081337,-0.0012634586707620805,0.008546002548240192,0.01119058344785267,0.020156263542017935,0.025611038512084346,0.007343605449827916
SLIT2,-0.02477110998594727,-0.07143703403721886,-0.0414783210733597,-0.006265608314449582,0.011167539246914637,0.04540021195481485,0.017331189968247937,0.0062795883156757685,-0.03443267548836529,-0.09983162270707005,-0.03735491538982843,-0.030154007261528056,0.010771164523226823,0.05038403570396952,0.005274931897170604,0.027694293162626647,0.030507004782327832,0.08777717138082262
PLTP,-0.014820029478772713,0.0002746030717255594,0.09833413767222218,-0.002512015568430774,-0.06446907950097348,-0.024469801780032354,-0.010132732983727712,-0.04124251907931381,0.03797898204039065,-0.12719773254489275,-0.009345013490732025,0.08519372249399101,0.0936173038003114,0.02668119513077587,0.12822421694850733,0.03679946271527062,0.00787576202745157,-0.0035258312584705988
APOD,0.002788159969099297,-0.062598126909294,0.021808428608521432,-0.016126796736123206,0.03530416367405729,0.06571347695698489,0.010269397488755739,0.004537262231078707,-0.059535727972000754,0.06030481852262679,-0.055951763475998194,-0.12503710458158934,0.039647287954044264,0.03302211306907226,-0.13407033359483864,0.02009636480494776,-0.050889884356122524,-0.0036340472490733675
B2M,-0.003935125994061916,-0.035417200557427815,-0.04150488446318333,-0.02812500459222016,-0.07902055654018016,-0.015380252459725652,0.0376284286858689,0.07413334530993755,0.06528751714855802,-0.11357167981909524,-0.06971449943541784,-0.06410571311577275,0.06799603923792492,0.023196146688379687,0.10936669857136404,0.06507208375934821,-0.03553224989890071,-0.020327827948456285
OMG,0.0343135042710566,-0.03456241504557584,0.0074582333457839005,-0.04313268523576488,0.002731256007990682,0.04746890666672881,-0.039476011905121886,-0.05480736988352111,0.025360134112644955,0.015263114036604797,0.0541547685519388,-0.10760253168111478,0.02600232952562017,0.035697419819102696,-0.09081391431711144,-0.07761762899371226,0.03103033188248705,-0.028104716193079547
CXCL3,-0.019383326187459828,0.11203747224272562,0.0022138467645107687,0.04494612218559507,0.025939407100027817,0.00042709768292804385,-0.001997473926622333,-0.011490345973163436,-0.020013404564796517,-0.0931791234191083,,,0.027666859843866173,-0.014470868567856524,-0.01071109157197702,-0.027075723685083514,-0.010639296548136739,0.048343333188400554
CXCL10,-0.0073804947028053465,-0.01958859121422049,0.0625416457966404,-0.03339506535866676,0.02302585231423047,-0.05757513117163506,0.020213007712229912,0.014746248983262123,0.06624338663707356,-0.05701572552970162,0.09199586026410857,0.04550907656051785,0.04127594854866291,-0.01949839887002266,-0.010532157391345283,0.042536758683229245,0.13530684732569567,-0.02447277053345577
RSPO3,,,-0.01254897546888861,,0.04341943815792158,-0.0005769637522630292,-0.0328838611133427,-0.01780425495053588,-0.02091362204962332,,,,0.03618780467384256,0.01072916142894512,,0.019160507251313522,-0.028336236043792196,0.028463855211191467
CORT,-0.024069606237972066,0.0528773357224075,0.008864262952719143,-0.03997731624787338,0.039309057826043194,0.010011874881841952,-0.02486616278951933,0.024888082940009108,0.01516669834560314,,,,0.001058532678557532,0.03737214720801024,,-0.009437008497769114,,
NCAN,-0.00653971841128856,-0.035738194942730735,0.04053798182899487,0.04810460912648237,-0.0606735008839547,0.02959768589182515,0.0030679521538653537,-0.018609399890844775,0.07523137130626645,0.011160656210212304,-0.036947992961613614,0.0070518188409422495,0.013995390117314252,0.03230312733614698,0.08015338103908111,-0.07236262455660872,0.01024423381058602,-0.010951390176746997
PRG4,,-0.00929842043137557,-0.018968212311003717,,-0.02953904645966366,0.09260332015165425,-0.027824213890657194,,-0.02445148132526551,,,,0.11373226411908322,-0.02244665655719029,,0.01904357350611213,0.013577673759102361,0.06001865546113774
ZG16B,,,-0.014612142174758334,-0.014854047333729822,-0.034283676034173254,,0.022808413026872486,,,,,0.08750229659703772,,,,,-0.035332236804252404,-0.027039006243525374
TGM2,-0.010154904217192272,0.01521701806623443,-0.03980476254721516,0.006054121608090485,0.014276199425147174,0.015323130630704687,0.033389981178238326,0.020520373593078074,0.021333763051974694,-0.07526191676200421,-0.13660030866976938,0.035701361593869455,0.08125725629941981,-0.06229335491388673,0.011392101696232304,0.02691848019734491,0.04517086138336438,0.08308679326302063
VEGFC,0.11068005142674484,-0.03870152955235983,-0.04037087170857335,0.07800189021186218,0.023947285250895914,0.03102108277513294,-0.025603082657107753,2.6941432813925086e-05,0.0017633936771320083,-0.004497718222556889,-0.057808414202665505,-0.009839437074109477,0.028137770245473776,-0.030479873726443632,0.031194968734341817,0.0477095447567959,0.03326208687948029,0.050182312616827957
WNT6,,-0.0027171778162102815,0.02672076864923205,-0.02491043443290752,-0.040856304785940045,-0.0006198903141436365,-0.0331029921573533,,-0.02177833915885565,0.06067071193562495,,-0.023541450042461325,-0.030657611373574662,0.03122842979873864,,0.02936482288739863,0.01907905040758083,0.009813557761767339
NRG4,,-0.03657902612173454,-0.023074296920877667,,-0.02780311771809457,-0.028673450773651243,-0.02857660168304032,0.012468209937296167,0.0658992063952511,,-0.03580116805597485,,,,-0.013244169652411724,0.05341262423977432,0.002442226670784348,-0.015814693993183814
PMCH,,,-0.02659436896598873,,0.009582289967056441,,0.08091617690135658,,,,,,0.021555852913727132,0.055790325863660166,,0.020048085001134537,-0.03262904272506438,-0.034562526012357306
COL9A1,0.014882060860650503,-0.04604638160950828,-0.030993225743306374,-0.02210204885977022,-0.022076452499720654,-0.006625108538270226,0.0017721421257554787,-0.009929163958648885,0.018767120080136902,0.026391197370543743,0.04696049602866332,0.014296539001170758,0.06971087982708732,0.03651621544144267,0.04741973860071738,0.014109004806454783,0.029377131757844684,0.06191166306575616
