,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
DCN,-0.02437419420992129,-0.018544780471901962,0.07478925831851657,0.007176571730864182,-0.08273454442211799,0.005724666547996296,-0.04754603954305276,0.05523060182389359,-0.009763656293429816,0.023401682885517437,0.07357465134690347,0.01924193447631433,-0.035764716727420966,0.025075490539173084,-0.0065741186298926115,-0.01580031768301561,0.04253497277470835,0.019123727106120442,0.02006601773497685,0.026018500247084866,0.006369411282792688,-0.016805355186407932,-0.0746104488945477,0.017013966623046124
RARRES2,0.012263056805649349,-0.0439006873357768,-0.017469148225287067,0.0597142740667147,-0.04537017498992952,-0.03653267334598878,0.02314371573520843,0.04225787381029432,0.044472618126499754,0.004570215055987091,0.005740317091671581,0.07336491971670057,-0.01343025549588094,0.06042913781133582,-0.05771207973429087,0.046735177342083684,-0.006142271870808848,0.0032373947393403526,-0.04335869252969098,-0.02548363086442044,0.006427464225655226,-0.01202214283277926,0.0380092658451473,-0.06901991198490759
SEMA4A,-0.04341236067491318,-0.0013880539354729484,0.003528747064680845,-0.02924590178627366,-0.03589057953275288,-0.010750251845378539,-0.05286027837551583,0.0020597914628874246,-0.024739904234006554,0.04232939979896129,-0.0647645057599218,0.06206730332327828,0.058855695078067295,0.09173557757332208,-0.02588479221430029,0.04171588111190282,-0.0028303592699445005,0.12941865641767575,0.06984562815732923,-0.03022187868269159,0.058127065781320146,0.047150435641532866,-0.04994044188146593,-0.06967593733375112
GDF11,0.01117666199541518,0.006824080146429259,0.010873338989703786,-0.04254878445377991,-0.027474498428293637,-0.035813378059881856,0.1019676063507967,0.039928117579106116,-0.016523955676411694,0.006843738972399287,0.0016229922690647741,0.006239008754576625,0.0440956585950969,-0.030684208800948683,0.005859741184606338,-0.022192353635651668,0.07604285538931461,-0.0011906604277938768,0.027674101786690317,0.008295537509011963,0.051617963297598664,0.06418637768048076,0.07382001165211473,-0.023132104962185436
GPC3,-0.04911941261885358,0.019378570183540073,-0.017267643658397787,-0.006410642962488258,-0.025482711398857265,-0.034229532642257296,0.11604951892782356,0.08101282232013256,0.051286547303339806,-0.03362624644578179,-0.02834370024787451,-0.018370865370936008,,0.06691294337971096,,-0.03871612747154084,-0.02907476684130982,0.050701836584558416,0.07932192304118424,0.03037762120195582,0.07250565082537652,0.022250725552999635,-0.00433911618917079,
OSTN,,,,-0.023687681658574863,-0.004405255843488441,-0.015693192102887832,,-0.017071970351242152,0.006590527989204777,0.01517420900588601,,,,,,,,,,0.04970052893257368,,,0.04857153132036188,
GRN,-0.06498610552777813,0.01183746172919703,-0.009048140043946344,-0.024514953108300208,-0.01400539918653327,0.0023730753228657564,-0.008574197036290135,0.0019021853181968797,-0.07312007522677036,-0.02800979244169713,0.05875569526791875,-0.011270922126441478,-0.03223797718286956,0.023117457447074226,0.08997422893496727,-0.03417553984200867,0.05102682373423562,0.03817728533073563,-0.01701361717090561,-0.014223376523286336,0.02548892796801531,0.02523189061609775,-0.06821498567110704,-0.0024914644428113814
CALM1,-0.10186802812873,0.006207921546500487,0.06564170991981837,-0.056642188132359016,-0.09045586064031849,0.009389752552913837,-0.11846821570863372,-0.028009128826805275,0.00829867688526718,0.042498808448847444,-0.0318468359124794,0.01764080244883682,-0.01616934736884512,-0.00991129514457435,-0.05145571172023822,-0.05691124406839017,0.04953791478028489,-0.0008178610711380525,0.05783225059293784,0.07756619600047451,0.014729788842897634,0.020387541564449285,-0.05275627275761029,-0.13212634986182292
ANGPTL4,0.06878221091403575,0.015463132283536657,0.0019140993001893162,0.05197787967607,0.06718586580590566,0.014889304050021677,0.015309163840815243,0.013660681597390485,-0.002382169705215338,-0.009478440940978904,-0.011528998364319146,-0.005364307987871494,0.0648925542175845,0.05044556343808721,-0.014856512946374216,0.10879700623811231,0.042387747352540334,-0.03279619341682314,-0.10900264199017748,0.010607523072860645,-0.028426682996268507,0.05027314353423338,0.10415848394061601,0.041607124802590066
BMP8B,-0.03968887408064431,-0.037010229381161025,0.07383261054791736,0.04018310190019235,-0.025166682951587485,-0.014425658125952368,0.11431552933829335,0.02837003932570952,0.03366400210932912,-0.01474122598121614,0.018552490143687567,-0.002274034158880644,-0.032352110665919025,0.013573558055832761,0.014863902259298097,0.03205563071733844,0.17251012046618824,0.0745522824340085,0.020559122722961364,-0.02631119646837138,0.03953111272571464,0.04694607681180937,0.06559624507577848,-0.049556785654002414
