,UKF243,UKF275,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PI3,0.03024269234116545,,,,,0.041853056687367794,0.015049221972101056,-0.011763873725611412,0.010292708751209243,-0.012110375465520615,-0.10028371706996587
PCSK1N,-0.007633482388311736,0.00822663339089511,0.079719602762585,0.11042456632814192,0.028799954880433628,-0.06147203935194857,0.06398051306682594,-0.08006689357039994,0.09878760677986054,0.019724225474797824,-0.0650925033740578
NTS,,-0.018775473414429384,,,,0.008338179162557103,0.05677804954188122,,0.029785683965613402,0.016358239789343115,
SFRP1,-0.048014346768802396,0.012533688216383987,0.03505077157819319,-0.06830112151127604,0.049140976045749185,0.023306175579954843,0.0678958098359855,-0.08699705088103149,0.023607946670629164,0.047961568344046863,-0.0641467011752155
CXCL13,,,,,,-0.03340833531929231,0.15514041700967895,,-0.022807614757344653,,-0.025463127078662297
MICA,-0.0037175886929244405,-0.009256105486919618,0.04231996299845636,-0.017585427143941894,0.07419939010591099,0.09498465173037232,0.06707704329366522,0.021180217293531062,0.014429527285810047,0.02323863215281368,0.06580360156791368
TG,-0.024789353503741743,0.002095280606132627,-0.01183164488340166,0.04511634371106594,0.09138529238525961,-0.009209625355259515,0.022456173079982485,,-0.02893430334549548,0.0492654817183438,-0.01023381118825189
ADA,-0.02051540840562837,0.019998627508075156,0.016547775306770762,0.06214557665520605,0.03849156077550633,-0.040623784056384504,0.0011485939898021565,0.022393211651374204,0.014942494366682785,0.0314046941261129,0.0497205739263761
LAMC3,-0.0647100715671492,-0.005897277752413255,0.027831021332205927,-0.0753803128225929,0.10210747721675931,0.019808802245804676,-0.013686395891672823,0.03142925103866289,0.05023980367462989,0.006182833859459581,0.02395080396082827
CCL7,,,,,,-0.0290465334620518,,,,-0.030279912025942726,-0.07537066189622738
NGF,-0.01791592426026423,,,0.027441688100187833,0.03275668221538172,0.017237634930301525,-0.02101224808981377,,0.011840113740151495,0.005905733208762391,0.01343194618891927
TNFSF15,0.057989741735839345,,-0.023154350890961926,0.02149073966001317,0.1630200271798894,-0.028317108481100365,,,-0.021831555480550626,0.013383144462805545,-0.04858161317188719
HMGB1,-0.006967263341423943,-0.035346371101283074,0.07642060353366635,0.004810989849055179,-0.06670134015221608,-0.05768899481711558,-0.09908052135562075,-0.03391210316785655,0.024544808749454236,-0.04519741631981847,-0.023461826875505264
ITGB3BP,-0.044517909847942565,0.0242528467369191,0.035662498315202094,0.07656291192676738,0.053523506551378795,-0.0025935216464932206,-0.015612577353112528,0.0029747487359641973,0.032448961402054846,0.08364062788641724,0.03954002042134414
AANAT,-0.01285103794459088,0.02409770994866425,,,-0.02793231486312057,0.009279137654993407,-0.02866206117607018,0.024423762979565285,,0.07652207112254475,0.026055115791487674
RELN,-0.01233934776558147,-0.03140185544827179,,-0.011994706165548649,,,,-0.01483811275219607,-0.02637015308401464,,0.01855938489725671
IL15,0.08371801886150665,-0.04045520577072669,0.044805086269165115,-0.01623369752574575,0.10917687908985547,0.02485134331410952,0.08335857124174721,-0.013576775299380542,0.020753520379751474,0.05487174076963648,0.019600003498189057
UTS2,,,0.06143602813678731,,,0.05602303505401773,,,,,
BSG,0.06781268782342918,0.09172058492940598,0.022336809628249164,-0.00739443801437922,0.16269249817870224,0.0593170981016771,0.07135499723180835,0.13906891900950624,-0.05831407942584878,0.08335444076394558,-0.026450092390460915
ADAMTS3,-0.023249448902051443,0.010200054988013433,-0.0029586612747308123,,0.05678790045861273,0.05755106039547052,-0.01995701570605079,0.06700575509392281,0.01762112311199167,0.03617347392403902,0.07771020075867326
CD34,0.017680192875277254,0.020144154694133835,-0.0032639277911067385,0.06688128701283304,0.12369038492675064,0.0013326934256756482,-0.004861681120591779,0.05328834080271941,-0.024566786330802576,0.00857325012575802,0.08314754662149407
CCL23,,,0.11693220335813974,,,,,,,,
PLAT,0.0294091240160954,0.07632058261614137,-0.04540902313813566,-0.12423159686420658,0.10596740574817146,-0.008996063135840946,0.0007356541905961287,0.0302772149429088,0.07553935692180389,-0.048260361267876285,-0.005978350240130674
NTF3,,,,,,-0.03446577031073214,0.01389336485265312,,-0.009031467728552723,,
LTA,,-0.013736463908757535,,,,,,,,0.03889204016175283,
CKLF,0.03678646111342369,-0.015582563050412553,0.0735696828685926,-0.12581804765886787,-0.006170929982301126,-0.02009614191526576,-0.03317786086054813,0.009210257792268405,0.02355078592525575,0.05505314132867176,0.056691195249662235
CD24,0.05591690763840822,-0.08647676911124194,0.007742494052064138,0.15134712496130925,0.12057928966950414,-0.0655385904709702,-0.004416954917817251,0.027008008821514096,0.09487937539424807,0.06542211765908953,-0.12016669239470557
HSP90AA1,-0.06906406438254113,-0.008918230813623796,0.026947921429385714,0.07079083773299848,-0.12917474425189093,-0.014791087837151376,-0.020464705878012752,-0.06280929110211483,0.0015282039004675054,-0.08694930326549946,-0.10055723387259446
BMP4,-0.03877444256536783,-0.018075707977533207,0.09364908021573619,-0.026810362694865735,0.033525253890492754,0.03808073847667935,0.0059731113982424726,0.07504390666979813,-2.81465440860057e-05,0.08134662755483242,-0.013225281284047295
SCGB3A1,,,-0.04938617087717982,-0.04905854458267236,,-0.005026850696595,-0.04077087164625349,,0.012449806924954562,0.0038116706381644137,-0.001294743645210854
IGFBP4,-0.0119144500404618,0.04138627836464306,0.06538871926206567,0.015110406241333491,0.1391249806320154,-0.01928375778491169,0.0360180661952739,0.0023954660397097344,-0.057070096636036696,-0.011311373658729298,-0.03711502158332292
RSPO4,-0.021886138292100375,0.0010818410872899743,,-0.04485686697577345,,,,,0.017824689661574616,0.09069469323214895,0.015107571700052811
LEFTY2,-0.03665942321353647,-0.023388638318747147,0.0005432647220106441,,0.047893432421294097,-0.024657217649119708,0.009768342477834457,0.07057176941884072,-0.014370458395200805,-0.01618183949496834,-0.06587033934768362
PF4,,,,,,,-0.019521583038890178,,,-0.012942193090158245,0.00837557446005405
ANGPTL2,-0.04441115310121522,-0.017782331785154537,-0.012056706133726265,-0.11829154917113237,0.02334137559223577,-0.018845215774425515,0.0017055691162689926,0.06551882428276196,0.02876202630874493,0.04201148760652198,-0.061999455816039696
LRIG2,0.06761208352650741,0.0014373575316730767,0.04504250032577339,-0.035696895785824495,0.026016100090906578,-0.02972288841387096,0.11888992282578303,0.052002254729142244,-0.037475649954470135,0.06236251435659362,0.011638582915584695
ICOSLG,-0.01186048994265598,0.005168200948390523,-0.05046405656857653,-0.0845237921467074,0.017404008658042355,0.02384842857511224,0.02782254331029922,0.003884810546988553,0.0070013066893150466,0.09118064661094462,0.015138389519142608
WIF1,0.021178877940400652,-0.012328566084821505,,,,,,,-0.001618756855645686,,0.06102716465121267
NPPC,0.010278234124454206,-0.02404911519291441,-0.035357809089718945,0.15031851864748738,-0.012093192875641486,0.03924204183506331,0.05609376226241365,-2.87569577655659e-06,0.07305679302408147,,0.0221639794844465
LYZ,0.008946772203009453,-0.010348348468273696,0.05212421114430156,-0.012756252466762251,-0.006857205567411476,-0.04856255482733517,0.05958990923599396,0.010788757250967599,-0.051936260882422695,0.04943072614807476,-0.05465564993854674
EREG,,,,,,0.010689273230357663,0.03626040357525469,,-0.03802900473762231,-0.01059329070332476,-0.015502028806991844
SPTAN1,0.01596341677135061,-0.0554681916783358,0.03478198375554521,-0.08284834809338866,0.08936594494799507,-0.02889626917432824,-0.04812673627854838,-0.018724779326660702,0.017674216285112662,0.013919533279546632,-0.03726112297814357
PTH2,,,,,,,,,0.03202690348472561,,
LIPC,0.07996530728358382,-0.029869401691816518,-0.0166382741657311,0.059094939740887586,0.051026211834476566,,,0.007500201581584898,,-0.014418115632635693,0.026193680677642925
COL8A1,-0.02351422737464991,0.026666187031979892,-0.005868899157112309,-0.09648921767670962,0.021927160319910464,0.029059786035483887,-0.019427274221932536,-0.017799916258901635,-0.010691223052444949,-0.0060871308953157075,0.03548298742547776
GSTM2,-0.05802538100075742,0.010141742614044127,-0.0736157452738214,0.03694577599107188,0.07864341619970282,0.03970355372489643,-0.010187475148980595,-0.07028365591293781,0.04593220027501965,0.04423458600375858,0.008336563379367922
SPX,0.0507025755971571,-0.03912628639252677,0.023768883311502,,-0.07895771994635387,0.016939857976887053,-0.024238540563943964,-0.11651013343944001,-0.05028928306125834,0.020377267705656035,0.09847569362678249
MFGE8,0.026092823218133998,0.005106624740812999,0.12184939069501408,-0.02703470328924849,0.09454232747258895,0.026387942263479364,0.07542315791877735,0.024519036104965482,-0.034156597992052916,0.022898048091103573,-0.04377814174644785
TGFA,0.029772486946278383,0.08513186898910008,-0.05185106447391752,0.032284246298344775,0.00394183868171084,-0.0011768208184874595,0.036176677606058354,-0.03488829787032712,0.02981420979638589,0.0749177918701851,0.07470716679522703
SLIT2,-0.04435373767010448,-0.033424119188706525,0.002669421342987791,-0.0373548365074401,-0.037824512440805626,0.041353176767852086,-0.027461612888287766,0.06154457625712257,0.04317406743741728,0.0002054719638992972,-0.02958167206240503
PLTP,0.012439585090115906,-0.04592958031159673,0.03454440512172378,0.015187162867367638,0.09259328683850836,-0.030573092024888084,0.011273194896373254,0.07388881868190744,-0.032170672016486004,-0.008112668562623994,-0.056168633454889635
APOD,-0.026656305250177672,-0.0622813807062805,-0.05065414384867147,0.024694807128449996,-0.1407980950359526,-0.015773234512436993,0.06430979538098379,-0.04100262084141912,-0.04375920528025979,-0.06627061362420296,-0.021073043264972918
B2M,0.01188468037769101,-0.04386117233571659,0.091565068248606,-0.12284570362286315,-0.02768070425727676,0.014214709223261082,-0.002671615708782993,0.08305112004257524,-0.03763326746489708,-0.022038912036028077,-0.04074927959931881
OMG,0.056303142137205386,-0.10459131507597454,0.10514250964619866,-0.08750924523780335,-0.11652605203650107,0.01704974500803627,0.03525119942784422,0.006719864879436443,0.043853645668839994,0.07793353318824481,0.033704265885975034
CXCL3,-0.02524371940495465,0.08846999118139025,-0.03643976804273312,,,0.07985576595324498,0.04774799316464392,-0.029526041530198045,-0.010130807582595904,-0.011411824683323189,0.00660262855601017
CXCL10,0.057493492912357516,-0.055529606155269993,0.2082573318398342,-0.07802425758294666,-0.045114686476466125,0.01489184660312333,-0.02618410209352531,0.04036031638945014,0.0028026286179196535,0.043430693862773796,0.14230317575008727
RSPO3,,0.023372243057652533,,,,0.003306707676198091,-0.017458275749280015,,-0.015312699504922702,0.04983036877682586,-0.017642088448461
CORT,-0.024538217110017576,-0.04622678754891828,,,,-0.03312073494163158,-0.020428344444189814,,0.08075338781416813,,
NCAN,0.027288306544871847,0.0689700922806384,-0.006815534418549854,-0.1387157641037874,0.08518522753759238,0.013835118497747797,0.009297893121596044,0.0391490927145519,0.025876160461991128,0.042448544587809764,0.003833732516596156
PRG4,0.08371551729300189,0.03235981256074853,,,,-0.0318139921337934,0.024625079041358574,,-0.062175464252369216,-0.032244830531692976,0.02435042797379135
ZG16B,,-0.01091486755085125,,,-0.007625126205080009,,,,,-0.02712471492623037,0.039595653500552476
TGM2,-0.049838504716474025,0.026677688100811375,0.06410327273924343,-0.02951221676699365,0.07437327765110209,0.08591634445455891,0.05214587840418513,0.018093527750644576,-0.030764414330551586,0.030774304250751394,-0.034147099740100904
VEGFC,-0.02402895798141387,-0.02939104542696541,-0.03403194128895121,0.04033333127309542,0.06982541010826318,0.020059000172135844,0.08467449941965996,0.04144483258372122,-0.029630075171120762,-0.016183439908567836,-0.00494778450715892
WNT6,0.025077960391597008,-0.013098127581761036,,,-0.0040484441726479714,0.051208013239855736,0.06522461239109918,,0.0358075538942578,0.033717289987681115,-0.013479764488131913
NRG4,-0.0227111406667028,0.00541487669684543,,-0.03580109245463533,,,,-0.031272541730082766,-0.003920605891104344,-0.030728193202343195,-0.046163951424852155
PMCH,,-0.015976343009491033,,,,-0.029523801831531863,-0.014626021771584492,,0.10439406973619517,-0.005559869634512906,-0.050551646910845516
COL9A1,-0.035381123347225686,-0.019907287236612285,-0.036632634136518474,-0.0396151418008626,0.06464100922245267,-0.006151706478474575,-0.020138764664794157,-0.020606997410260983,-0.026685149261916258,0.10605326274096437,0.11983610083671137
GDF11,-0.01715932267658221,-0.0029187770806507977,0.05072073117630647,-0.08186791928568389,0.08899564051948572,-0.021735233876017803,0.020806823543957072,0.0361456064212198,-0.006849423746075062,0.02635667075265036,-0.07000724293457339
RAET1E,,,,,,,,,,0.04443220795953516,
IL24,,,,,,-0.022012235212595058,0.2611051847769407,,,,-0.013745950938419398
SORBS1,-0.037751099330693115,0.00068983436813825,0.010744783935112972,-0.12929230652302712,0.054888199588494356,-0.02999218284674065,0.0715020212959779,-0.014057717885338473,0.0019009046216159327,0.02278493016274118,0.01402012958140857
DLL1,-0.028677357365734745,-0.027233205056429868,0.09134265869337181,-0.11068463541778864,0.09300649573238866,0.04736505174057865,-0.03425549096867955,0.05946344945296386,0.01913084927926651,0.035382175479973695,-0.016601723801350048
TLN1,-0.012213768811225444,0.01090947484383629,0.07220385426292592,-0.0004397752091602177,0.028438015269577847,0.02104587069634594,0.08246091107726242,-0.009805759116095741,-0.025520611210215774,0.011852271939037129,-0.000793779787830529
COL2A1,-0.02324634804287428,,,,,-0.02791970250966638,-0.005657771972649703,,-0.023334124698434964,0.04773039501778971,-0.041591242407511664
SHH,,0.05148850976060083,0.07327232481739807,,,0.01299096999528494,0.05197512351699045,-0.05955093348314113,0.02280968111313675,-0.00229147688437873,-0.05350053642161695
PON2,0.03344688195770326,-0.040004345626098316,0.1232190251847778,-0.12689869612406343,0.018861031786264505,-0.01458995791673454,0.046817608212946546,-0.018826755323008735,-0.10837698694743972,0.05235913492572848,0.14574010993958134
ICAM5,-0.009307242137778652,-0.035465312953777764,,,,0.0900464001168899,-0.015578910678446634,,0.018903805120238516,0.006332963517138761,-0.012625822776047924
HPX,0.02448056065732282,0.04306567625940919,0.007147407255960591,0.01499825368450816,-0.050888509775499136,0.03780278311159545,0.0963052042671519,0.11498753514883256,-0.015322276935683986,0.0043819060642034035,-0.008503968403130054
SFRP2,0.04754991360562951,-0.017851961836265313,0.02240510094389153,,0.06370557014429581,-0.07060337671382172,0.09091776978386859,-0.017320504820611416,-0.033480780376976514,0.021312275008210948,-0.021912969238675552
CFC1,,-0.013736464738923006,,,,,,,,,0.01015951432376408
CD70,,0.08454057564823393,,-0.015320850656834178,,0.013337196059521784,0.030546994396249978,,-0.020269223730107172,-0.008472703557577347,-0.0364071206764915
HP,-0.04044846325940822,-0.007024601623237207,-0.0312162040182092,-0.06748715457729856,0.060576384690354645,-0.000952631793801371,0.04001376873589621,0.05037180567347887,0.015249398073708745,-0.007278213142255815,-0.07260732653683043
CXCL2,0.029899867597751664,0.08340668510079292,-0.06540173544513485,-0.03526982611814779,,0.044229811128526385,0.08090311867448145,-0.057990230057728166,-0.02621285818892104,0.043921302009250714,-0.0067725029779277385
NPPB,,0.10064104235251478,,,,-0.0106427879895676,-0.006351408205901795,,0.09701807669535732,-0.031170329798127363,
CCK,-0.03178390848491402,-0.08809354957013527,0.0029832728303947364,,-0.019384963438070467,0.035874653878687594,0.027673578438561535,0.09335335445678307,-0.0005986335490299923,0.04550963170029377,-0.0902193793222421
SEMA6A,0.08298309627120799,-0.015995055622986986,-0.020234263604895976,-0.1590868099749321,0.010109042051242731,0.047716136640138664,-0.007858467875113065,0.007530879287664552,-0.03235230883716364,0.027248499342294407,0.07653136767933591
IRAK4,0.020462179058197392,-0.0001644624996913449,0.027665598540854583,0.04612693739363533,0.08500886429396422,0.0037830969357971916,-0.026806236616065696,0.009409560390241933,0.05251085825443353,0.04238066697987195,-0.06443355920485579
GSTP1,-0.017941145189671142,-0.034253581093360776,-0.017585535605878153,-0.0694243168770495,-0.07447715391845261,0.04108457639445932,-0.03538032358012464,-0.047967274151302766,0.020706500536056507,0.05010865830693874,0.09505438141497838
VCAM1,0.0034085320874676253,-0.05732739254490863,0.08813823283158052,-0.09205034477415296,0.059117110912402814,0.057763659783117524,0.05575822953224933,-0.02923896186715486,-0.043920326945004744,0.012785725874281327,-0.002284881233762561
NXPH3,-0.0162625405744855,-0.005237798606504811,-0.023530049563087258,0.01194100769452672,0.07862795592594189,0.11106483409734245,0.04942851370344868,0.03243462071576471,0.02442289235908655,0.04587927084129264,0.1548776242291261
MTMR4,0.044449420516238146,-0.013579891188708344,0.05276467182181722,0.002906112503844992,0.0007604183416046829,0.03977928508078716,0.024629198071538128,0.06080010836950321,-0.04738678260632727,0.0510786089528269,0.025052748544098058
LAMC2,-0.020739739350485717,0.0033156542314572135,,-0.035801113917561835,,-0.010530575003556752,0.0073825125743502565,0.004915296492075285,-0.02253295447972881,0.052885659979003206,-0.044454168176874996
IL10,0.0024483597202164704,-0.02292870335531983,0.13517985803361843,-0.01059766571334596,-0.03998251353230559,0.04557569954510811,0.004091560181855515,0.0759535296020154,-0.0007114586915489228,0.03111491888412258,0.0638504321077965
SEMA4D,-0.003057088707929366,-0.02385075479389546,-0.02877971509493841,-0.03941218539233729,-0.043700802734666575,0.002488187029657524,0.024052031847677773,-0.010283871677452419,0.019260081821638783,0.007784952302580835,0.03064194680862215
TRH,0.002198046192476567,0.057348266828514995,-0.004710041985080864,,,-0.053630625911300245,0.03402733728803644,0.08986359229075605,0.07663517012272544,0.06456435156275676,-0.049702692860617625
SEMA6D,0.043694893312080894,0.0065906661194706445,-0.012824944826179935,0.07488988445726412,0.05723632324833754,0.024555796133155342,0.018057003624477656,0.04234013082642766,0.036804705829445936,0.03118199994693544,0.03560010212109956
CEL,,,,-0.015555463047277927,0.04177841345267185,0.11104489225263899,-0.017853476404412857,0.05245518474484802,0.08013711500002496,0.06337241462376719,0.07226058028781625
PDCD1LG2,0.0023743554330348283,0.009815691010437185,0.08770301292783642,0.1028676604053731,0.05436854384245188,0.05072393148783683,-0.04575953467486844,-0.06834310370042448,0.03793080201919685,0.07011305214367951,0.05125799904889645
SPINT1,-0.03211144212084885,-0.026306213041352028,0.00478505425734295,-0.0008632474791201957,0.024556608112948106,0.03296367155981725,0.012165225606939929,-0.0035476945241196657,0.06993008161668952,0.07126359390636502,-0.019339508687925448
CTHRC1,-0.05121365001265376,-0.013354455582980193,0.07698968041737463,-0.0445723605489587,0.03939036549199799,-0.002448274341683398,0.028945628671030454,0.043445329391367485,-0.00872713206041576,0.005148940587567877,0.013305629110633422
PODXL,0.014176783646724556,0.018729076388047848,-0.01804153935627939,-0.0080212370295155,0.0441576644451317,-0.037409674079831375,0.04806311699224562,0.0808941400469813,0.04911807867343692,-0.048625429177238756,-0.017230919400571622
JAM3,0.02316026745616003,0.0976096628292223,-0.07895552095555657,0.04131545903612353,-0.06971445604839757,-0.006205155057409298,0.04793035204512421,0.03469793792138903,-0.004635295336655478,-0.03894244808188371,-0.05893674602820432
TGFB2,0.06836519816499495,-0.0020188274568571623,0.040785769498791806,0.034003372237901924,0.14178367032048736,-0.023839850149719535,0.050349157158277195,0.04609096750937688,0.03058506717228233,-0.0008432577185001357,0.03629935265629306
COL18A1,-0.00707501605155139,0.04241502995754046,0.021420287703382695,0.030452115882547842,0.1578869196672184,0.014714943547949848,0.0642645878328528,0.04727070101369168,-0.012288775366093125,-0.04022713140390496,-0.022547697798229772
NODAL,,,-0.001200949880898317,0.014194629588911692,0.11998046477739482,-0.0071749489794890545,-0.02372927206703285,-0.04548421928120286,0.04637183230929164,0.006866295001958866,-0.02494423438973488
INHBB,-0.029786520015808005,0.07601828497604865,0.07606429353559205,-0.002756083210137521,0.13678701154831782,0.006262000888022083,0.06147973607220905,0.03767138286609547,-0.010130970563039287,0.06536872906548964,-0.005055163866246428
LCN1,,,0.05991675508293044,,,0.0435616121718045,-0.022409296105634954,,,0.00274447897770462,0.0005467904618794744
ARF4,0.023689740093589873,0.025201400938920714,0.037153094545159755,-0.049937517438408574,0.028870053386661314,0.018012977260201516,-0.03714418088584939,0.061428583510620166,0.010780548419856843,0.02437370312489587,-0.05181262282939829
CXCL14,0.025876384853377603,0.07203225470324408,0.09555406016053918,-0.07516649552965976,0.08115855860629227,-0.05988722650383168,0.029820596183867596,0.08409563908856445,-0.056816905329109296,0.037389140722615295,0.04660237691422821
LIF,0.023509586213608605,0.08593026877500798,0.08159514009639089,-0.045305049353436246,0.08119635032471195,0.02251742273831109,0.12228315724979928,-0.026249771789671205,0.03914194165086746,0.03592342760247581,0.023986320072196594
IL17B,-0.0013828874100042766,,-0.04316510035955851,0.07599398476179464,,0.03958493040322132,0.0007448721985353491,,-0.0320579399984719,0.029970012815461886,-0.019719035324061038
MMP1,,,0.08506282194321661,,,-0.012153183234238652,0.030843948902109456,,0.042868185517535955,-0.007352813942195122,-0.036854845808058145
MATN1,-0.019531709249693486,-0.012179272019504476,,0.1433117985784206,,-0.023520128114458024,0.0758572123194362,-0.030584885666864927,0.0581275677189078,-0.000326002823382951,-0.01635653534508918
ADAM28,-0.022570678339087033,0.03329908417612984,-0.0017044260916828865,0.010903672573552977,0.02005119863554646,-0.034609207794372106,-0.011820665746715581,0.00630291799315177,-0.011700704742431454,0.06904650955342165,-0.028373093477112206
TCN2,0.021509891432064245,0.031252612964898056,-0.0090162495508639,-0.05225923021968677,0.06995149607442583,0.002967328911417176,0.0581579666400637,0.02956148822827974,-0.02337896379156444,0.029654819034342514,0.07920742438249233
THPO,,0.02054798283156217,,-0.03580113194644992,0.012911916439495024,,,,-0.016006573131082627,-0.04596603014950052,0.031732112315913504
CUBN,0.09434235315174079,-0.03783797095761146,-0.011107804805274695,0.11490053946237729,0.01397551774515565,0.028653586163273227,-0.047198046430830816,-0.04260649649467108,-0.05678177563699657,0.005553293022132808,-0.007081406059965569
TIMP3,0.012977446989584949,0.04499603087739795,0.05857054236816249,0.0030857028183341774,0.10414171647505188,-0.015770361792654664,0.016265643100146856,0.02094207753393595,-0.07617069428827969,-0.02968375002374607,0.005589220204845865
PIGF,-0.07887080957583717,0.023988640297419903,-0.012188591360482816,-0.12778761433415656,0.03488571806450746,-0.0061269215846324766,0.01606904285576569,-0.0044208489252358305,0.06821539221024628,0.029141721209860597,0.0010802118981870128
CRH,,-0.01917301712439625,,,,0.05433552066941189,0.10024477442216062,-0.05155044132235287,0.03925552911542383,0.05136046439144293,0.024562132887085357
BDNF,0.013846213392583634,-0.016209378765784085,-0.009591924596646303,,,0.011521245144446536,0.05143783648891969,-0.0037285791308445727,0.06216791072894425,0.07528302566010733,0.0466180767435456
CCL5,-0.055356142045059314,-0.007604489398161186,0.16657842528081274,-0.03718312015623772,0.04613713966041654,0.012409668940523953,-0.04025236870310983,-0.00014500282523487797,-0.04428337244486729,0.037227921841882984,0.0029753684373333214
