,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.010257825901419198,,,,,,,,,,,-0.043368509494749165,,,0.07028125274367249,,
BMP1,-0.0033759646040263085,0.043271474960219214,0.057186464941578884,-0.012774051635984442,0.057937951075533435,0.00889071212937022,0.02783685258473881,-0.014637060101804482,0.08979975323090675,0.011861379945466323,0.00491583845706644,-0.003470756862179544,-0.08269506527248678,0.054458256699695576,0.00551284353791377,-0.02211951694378144,0.15205410201601757,0.012489540658678596,0.04584727057055551,0.11861785176829456,-0.004089936062473992,0.044240145768492695,0.07492129673516078,0.10464973581434073,0.1091980211819591
NDP,-0.0055752650917274315,-0.012745666030056856,0.04221288493897232,0.04850155547802858,0.035299460426149835,0.02746670406199319,-0.01935505054208112,0.03970716240117202,-0.001750603777899846,0.03414135802408882,0.04467904315625921,-0.005429056421548546,-0.03611433720284703,0.046506314968061124,0.15678286173984102,0.06912679553284823,0.016255393985268533,0.01553986039828644,0.038878326750173255,0.025902152631194785,0.03973052183045576,0.021411949870105085,0.09219687899197285,-0.039835322978104284,0.05410265947299421
TNFSF18,0.08310966724705639,0.0052866108226583405,0.10139565126741296,-0.028665001261394374,,,,0.04843177075007189,-0.03261592553405872,0.01167835196019417,,,,,,0.06802568470803637,,,,0.040583619786333736,,0.14589846578596294,-0.022933604279088613,0.015448590313702578,
IL36G,,,,,,,,,,,,,,0.012153995829155719,,,,,,,,,,,
RTN4,-0.02899329348014561,-0.06567629998587252,0.07239565890887,0.014132551489392962,-0.000849991286981779,0.0008128177478433431,0.029648580138022483,-0.02862936609839751,-0.10915604136307698,0.005345099376962818,-0.019075892440338593,-0.029304136021065706,-0.021966372898074207,-0.0728151672390158,-0.023575164118670684,0.017017914869625925,-0.06550302481964419,0.06366843414319079,0.003027796497026127,-0.07064703291519624,0.07528547974714843,-0.0948581142070149,0.08151142632272153,-0.04945025469740708,0.08490173561290458
HEBP1,0.06208979788390003,0.06901926638693874,0.0249238514647912,-0.026467776435133705,0.05985266919318632,-0.022917640966874753,0.08063605034065817,0.009786871214929136,0.04114344862239505,0.04447050347822762,0.041953725063203655,0.04571867468765978,-0.06263525999349856,-0.015321925463428787,0.0390308096579778,0.06959978911919976,0.0789709966032351,0.07881605988601019,0.059829723427340706,0.04136567155336443,0.03482807903534055,-0.045866336850794616,0.05716175716486442,-0.03539982620210507,-0.08436576108282225
WNT7B,-0.02560574593800475,-0.10755962955901938,-0.005750722483019352,0.04385506645219268,0.031855930942834766,0.03161368805587337,-0.022111469042401476,-0.04016085724950001,-0.030261627582708287,-0.014677428536687175,-0.016099167309698913,,-0.05496290628770217,-0.029355014313308257,-0.05546584991930346,,0.06639461812706607,0.02397871756757652,0.006934127459739619,-0.0031814801816754355,0.015767648621463622,0.04739793828508659,0.046698164050317716,0.14579585989250002,0.1685079475623267
PTMA,-0.014746713833027307,-0.06900759076053745,0.03224643238189566,-0.003976326737403199,0.02116762236388004,0.0060410206737029305,0.008762678347744997,0.01645882061378494,-0.05430600515257551,0.016737182048493473,-0.005921792682777981,0.03546604574765318,-0.03273888466779388,0.10813825305074641,-0.01136747630354839,-0.08506712475160101,-0.08917897421473024,-0.04880338122850512,-0.11266839560708694,-0.06570715471319778,0.009971950288788863,0.0424375168600394,-0.12385890361966084,0.006823398312809165,-0.06989406814517517
FASLG,0.04707076600966824,,,,,,,,,,,,,,,,,,,,,,-0.01279585542595292,,
CEACAM1,-0.035553812379367604,,0.0822683299067318,0.09732150140552025,,0.019107564790666488,-0.03969599689150173,,-0.010240867839944183,0.0016315181128932147,,,,,-0.05416866803919259,-0.03379470720834497,-0.019226522310369712,0.035278765564169354,-0.0398738991848771,-0.03362122904423364,0.04533160896732215,,0.027578703120039384,,
PDAP1,0.05888000661178144,0.07120422607588293,0.05031849273214649,0.02929360667637903,0.04780270828652019,0.03112957982874282,-0.019691167374190126,0.002143702998528278,0.10545145118029248,0.012981721813227338,-0.05017145864331498,0.01648753830867543,0.059347791174813376,0.03579155423105487,-0.008217605416315483,0.057986641387233515,0.06742016227842876,-0.03226132545342419,-0.047013732570896256,0.02941150606578677,0.09214994515627198,-0.04996558213315824,0.03950874262956676,0.03869660987259051,0.004171300972302446
QDPR,-0.07680455203010417,0.0010061675087588812,-0.005349368686399914,-0.022828310364505326,-0.014123167558897804,0.020397146385114126,-0.06764958524383087,0.015952345090953154,-0.07358812621968903,0.05489764711994595,-0.025416234628618733,0.05667720080831024,-0.00775283275326741,0.0049914805527787685,-0.06417606679244958,-0.04582869021503807,-0.15227883131978975,0.026110345204391164,0.0379812210463196,-0.08799873004097016,-0.006864370618573317,-0.013820554489281241,0.14294816105207825,-0.15170354888768448,-0.014085573125893733
POMC,0.04240544917923281,-0.04880424160350463,-0.002941858286922189,0.029439130971352232,,0.02447464708411263,-0.005680063544436615,0.05794289966428253,-0.008050071178296085,-0.010491796860064736,0.010287526403331883,0.05823235975248938,0.03261397975251829,-0.0572218730377551,0.14642990255003344,-0.06699121390789256,0.07122129429865992,0.060399112821322945,0.0769367225808819,0.019156905742101497,0.04069105882202436,,0.03192393855179037,0.09409120590991771,0.004193460696394793
CCL18,,0.07556305647333587,0.037777112532760546,,,,,,,,,0.08053757326746862,-0.051104573699424394,,0.004290668506968785,,-0.03450703051042997,-0.019531415813502706,-0.025284621509297098,,-0.014686030053674411,,,,
CCL17,,,,,,0.009139714223066371,,,,0.007051599308630324,0.03788627153131872,,,-0.024398386951340698,,,,0.03536496958209257,-0.00884347117313331,0.03843066295953507,,,0.04966562998031015,,
