,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PCSK1N,0.23173826211339907,0.07336824502651713,0.030696023671567485,0.030146790231030358,0.04797217659324234,0.057411616987273234,0.08342144393934023,-0.030734049038141916,0.09440803856959343,0.3056851015129544,0.2615086786954209,-0.03373089560466253,-0.020444833346446194,0.03718477590323598,0.13990877192992793,-0.0018712396810597548,0.15814474581913926,0.19574551444297802
NTS,,,,,-0.08301415025959609,0.05420540856644448,-0.03353574884868887,-0.040365300997300596,-0.035231694229827186,-0.04692111758203131,,,-0.017831712176073683,0.0020166264210221634,,-0.024270648558320094,,
SFRP1,0.14170479553238366,-0.027556669527444864,-0.007156741501919012,0.07622903712324404,0.21807140794124763,-0.006918643860107091,-0.08460707609628577,-0.020738729596422065,0.04622221524495057,-0.07374985592753573,-0.005147656301684541,0.030924431281076244,0.01762346640660093,0.024223140960755278,-0.08749988261565995,-0.023706660174102192,0.010736642788122459,0.05049364951820286
CXCL13,,,0.017822009179257522,,0.020416543826591086,,,,,,,,-0.03760516040332557,-0.004867712233555745,,,-0.04191323636565514,
MICA,-0.03848698729833534,0.0559089211105824,0.025893451890858152,0.027267806808988566,0.010667628406200787,-0.045879830895438366,-0.08279432559479569,-0.010010289350152173,-0.017979018168880763,-0.026762823347721156,-0.09168918238666221,0.004531216623017013,-0.0033653463433849107,0.05362871594156697,-0.04806523915363848,0.009025837874600748,-0.029369307165699167,0.054889550418062885
TG,-0.03808401320573861,0.007638956454154616,-0.019033200253135017,-0.010351374979119213,-0.02297042142211568,0.002441099789140958,-0.02114256315483422,-0.008417776730251304,-0.019596089143981334,,0.020693215035879987,-0.010666137082864261,0.016057864104208747,0.032286769136609994,,0.04684097876983549,-0.016020740300245365,
ADA,0.07614136359066152,0.019693611754701388,0.024787283057823573,0.0401495737878068,-0.02613552693232528,0.0009012311779267516,-0.09270788032531951,-0.03436484678394331,0.018747021660612834,-0.12764846996786017,-0.05478427550890535,0.07291589876858903,-0.03726000818566418,0.030040793255763608,0.021583189626751896,-0.042989402601314765,-0.012802353133040404,0.08689148066027254
LAMC3,0.046712064586858226,-0.009641956552181608,-0.013357415624966062,-0.0582078347113826,0.025939968818268332,0.025583714442992688,-0.10372904578579425,-0.0697780736837596,-0.0023158414238414805,-0.04367832853168279,-0.006138472420997621,0.0032751913472762427,0.002690475812664873,0.04162016157136282,-0.056795029688758505,-0.020612849642399723,0.07083755808270945,0.1059911531559077
CCL7,,-0.023044988063420275,,-0.01694493614364137,-0.04510096570805988,,,,,,,,,,,-0.017174631313271134,-0.04784690041674207,
NGF,-0.027524327974827036,-0.004648897243932467,,-0.022888565354242878,-0.009082734455740107,-0.022522727003208294,,,,0.050088594715450505,,0.011144958337192153,0.1805420859483594,0.009156733527668395,,-0.008564445392955068,-0.015089431970815468,
TNFSF15,0.0003841924596201297,,,0.011186996598197885,0.04461808795821303,-0.015094638052334105,,,,,,0.014911046682929115,,-0.016095732021116742,,0.022257333373176313,0.03072961729002806,
HMGB1,0.10197833174017458,-0.012266291217177266,-0.04916557279171027,-0.010767817195352983,0.012002873635184005,0.03937983973572854,-0.11086445398945942,0.12265222739122368,0.035438960672318026,-0.11427709332411631,-0.011340742938924455,-0.05165948636369426,0.014638230427254985,-0.03938359687115453,-0.1254353715300427,0.03252529876664218,0.04450248292268883,-0.06838357263441265
ITGB3BP,-0.12882363438744704,0.001114095847574751,0.029791202441054807,-0.03311275670281445,0.018643455216093247,-0.020993160801907166,-0.10394250163612423,-0.01531846638119858,-0.016550075225454118,-0.013461125983266774,-0.11410322639375162,0.007669161677029694,0.0042132622029727364,-0.0037697400534199266,0.029306950054312886,0.016389866703389735,-0.05532647917495219,-0.016327971921553323
AANAT,0.07086925351101386,-0.022694454819702878,,-0.017168875829462363,0.007910636445191327,,-0.008912977344517937,0.006254430466366979,0.0291390746214556,-0.004384419680830892,0.0048386651113489785,,-0.01969667021352368,,,-0.018171476148976337,0.015794086435086212,
RELN,0.13105682344203204,0.004307711264642227,0.017239800585828823,0.02066784605327958,0.10068287074094838,0.05786863648069985,0.08781596603247324,0.04927151971307324,0.02485705600476374,0.06833417842725228,0.021072031012219286,0.01690424353279662,,-0.019441899949559596,-0.0523849769120805,,0.04196928268006535,-0.043691719955006994
IL15,-0.048402949719678,-0.006345426000475926,-0.02424800593150485,-0.021685653289677972,-0.02241580622548803,-0.02776587037617454,-0.03606854970374753,0.045674999260328954,0.07544296022986863,-0.06479338058301926,-0.02676316487512944,0.12572169064523234,-0.035709879896460725,0.02137535407270355,0.09757143399274945,0.0616948926066047,-0.025331164803432817,
UTS2,,,,,,,-0.07606282161511262,,,,,,,,,,,
BSG,-0.15136243550325473,0.10131548643836343,-0.04946475555174725,-0.04527747037573891,-0.038256312036889326,0.03017900699298343,0.07251795189067667,-0.05736462847766559,0.020553246098382782,0.21351803430217095,-0.1553665720839183,0.1309803647074,0.01896929984815338,0.04912094039278401,0.021606812841166095,0.05592281583501532,0.01628867654841912,0.13530803426408555
ADAMTS3,-0.06201220119891027,0.061815565469473505,-0.03344271278233591,0.023177428128556502,-0.026756056541383116,0.01493506837917205,-0.14627913208207607,-0.03647631293357928,-0.0022454379273391415,0.060658551868695725,-0.0030788005824240318,,0.07470015513091698,0.02269844294718533,-0.035134521299075946,-0.006233578548366646,0.001092741358951081,
CD34,0.12353748308769641,0.010861920855783806,0.030349621107642725,-0.02610485211745475,0.07439692109812668,0.07994846188440205,-0.0577225430720733,-0.016025904959826417,0.027342254410943984,0.03754139657442553,0.013136436640760906,-0.017542730871817208,0.016782876210340456,-0.0010918696218689028,0.058853153800984895,-0.03790401256526417,-0.06461500817759047,-0.1010188426369963
CCL23,,,,,,,-0.028003664461344755,,,,,,,,,,,
PLAT,-0.08795677936131541,0.007091013641868794,0.02240103579630785,0.010250514840855325,-0.05116965521493618,-0.11040520275323316,-0.1449613173076335,-0.11410291803623282,-0.0668661359161326,-0.018528987604865498,-0.09990306505545266,0.04621501748973823,0.07407102343067316,-0.03627492520188689,-0.06882273538126996,0.0065293230021982495,0.11395873511326597,0.017143893695078433
NTF3,,,,,,,,,-0.016736881121100517,,,,0.09974743929655346,0.00302968925320707,,,,
LTA,,,0.03206844326962171,-0.021717877008827043,,,,-0.01689578829403003,,,-0.0364150180927041,,,,,-0.0244560683893421,,
CKLF,-0.029103480367858505,0.04167021772225095,-0.05429068981275272,-0.02128658557793375,-0.08672886049648931,-0.031920910181015894,-0.14299551659715676,-0.045456288699954384,-0.014768484073220182,-0.16288774896321903,-0.1484570614410482,-0.01710174230419895,-0.009034435467327878,-0.019529076243333925,0.07825165397485319,0.01266541421769871,0.009044875036808649,0.10298216051321898
CD24,-0.10182502205859263,-0.001194772885551914,-0.03915646533092433,-0.034064452325604865,0.009333935459374462,-0.06363342252838647,-0.007942267046896295,0.08034096824247548,-0.1310394970500742,-0.009828170279610216,-0.00470205332423393,0.0018199246383756853,0.07508609579653193,-0.06333418415896927,0.07382673426339549,0.01666406452261208,0.047345895483864316,0.06744123319946031
HSP90AA1,0.09854678053851845,-0.011624955012358556,-0.053251626297694706,-0.0530621717369926,0.3001916316733296,0.11085653468573728,0.19491280391270238,0.01793256641161867,-0.02086834584451234,0.32551785855234466,0.2475891723263184,-0.028330783450308716,-0.06271003607921775,0.048480906166568465,-0.00020965604032246765,-0.010683585415039576,0.13322019946157887,0.11179863485215524
BMP4,0.06976618297890974,0.021887016268360055,-0.014837720318271937,-0.025706389222666312,-0.044618615375202265,-0.02956940048274737,0.031159897993671342,-0.011793888525790686,-0.034606061754473456,-0.0034575366145139157,0.03634443343405708,0.010407261725483256,0.025054352239822466,0.015155894254060534,,0.004007248721049851,0.008396688602618394,
SCGB3A1,,-0.02304498575895226,,,-0.035831964701917206,0.009376245065794991,,,0.0374648069748418,0.0014667476585899964,0.10177319962123851,-0.015937404239077836,0.035385363047071676,-0.02179715402884641,,-0.011454472570722825,0.0639296287811667,
IGFBP4,0.0005315202332714954,0.01363920352206052,-0.014512351865529401,-0.012320719724572283,-0.0700057573388385,-0.0726127282346721,-0.0721953160257671,-0.07660214277963133,-0.013050404256613156,-0.08184902592877503,-0.08874684458169592,0.0006256265897550016,-0.012375779865559171,0.0317001252131659,-0.08334599968177364,-0.019694337753145823,0.008533670168905595,0.19507017857773648
RSPO4,0.001454285017915402,,-0.022627870822210076,-0.024041553343565253,-0.04135591193687428,,,-0.0031593541381694412,-0.01733803015680613,,0.006430853809600948,-0.04808575459245184,,-0.022510824477902248,,0.05912243820363019,-0.046468146458196954,
LEFTY2,-0.03471402891548605,-0.006610519702485963,-0.014168980672876103,-0.048526707381607574,-0.05110200764205134,0.04357161260941753,-0.1232554610577432,-0.03695556823219814,-0.020701877994657735,-0.0010844452828343953,0.05396307598541874,,0.07953029572428034,-0.018608713336186983,0.024213891977046674,0.02101110264124614,0.11174457470236372,
PF4,,-0.023905473463598437,-0.012732242379681406,-0.014784122950179232,,,,,,,,,-0.013415301181617848,,,-0.024456062730026477,-0.043539106144064685,
ANGPTL2,-0.04841997828121615,-0.01673059807520843,0.02561605428264593,-0.02404829828443978,-0.09993016018718466,-0.08841456281294438,-0.12637043847886031,0.03739968723958133,-0.07374471386767471,-0.17939490269232009,-0.20748622484574913,0.12099128589268726,0.027880423783988813,-0.043651258351506725,-0.058464581640515045,0.024806526869690666,0.07841151640839591,-0.012717426663502552
LRIG2,-0.0734819299372619,0.05427702974742943,-0.02411589320654645,0.025072761252337403,-0.047549351403716654,-0.032354243677790155,-0.08051009243727424,0.0005799373055512153,-0.0332903719153406,0.037265029955530334,-0.05894323757564807,0.12531483286877382,0.045625697178877704,0.024704475738192563,-0.034264741237030834,0.009956701132239957,0.05241101084596409,-0.039713724866768704
ICOSLG,-0.026314228854354735,0.05401407200077336,-0.04774715732220305,0.03226089687565232,0.007690619029965472,0.002812600309635483,-0.08833811746908977,-0.012142391953914318,-0.01803568284865385,-0.12212191973587133,-0.07593114257218994,0.14690504083571032,0.022670039947631088,-0.021044268730033944,0.046090009378601145,0.030872866408428335,0.0462446767950466,-0.06091993711843983
WIF1,0.3610002690482955,0.00682556629183431,,,0.16537988116432611,0.09095623528923953,0.21075308099338477,0.03291361435258706,0.10148450865945324,0.17562384059946642,0.17114618352791386,,,-0.02092599179357642,-0.031096970535637286,,-0.042875049620686584,0.11120756659097178
NPPC,0.0014091860536275824,0.05033400062452795,,-0.022933820555442738,0.12737882037403497,0.03309932259810241,0.004856099875376106,0.04114904114838289,-0.0393904177019097,0.16368968024599298,-0.15265360827963234,0.03444907576055803,0.07179862116235526,-0.01301079756511117,-0.05307995043041648,,0.085991996099494,0.07216294689158262
LYZ,0.007375225589434278,-0.06289461036013787,-0.04118554780715472,-0.015761577720787474,-0.12319808366588152,-0.08661952553589974,-0.1179690348243756,-0.025295326995560412,0.016187713625174693,-0.2369694858580125,-0.07069826197545516,-0.08383889547409405,0.0450104899441905,0.019796580837627142,-0.062239079709925337,-0.006406080888455328,0.03236184680572206,-0.09436252099264837
EREG,,,,,-0.04509356439411295,,,,,-0.023315938327672446,,,-0.04262769508628985,-0.028037611421314505,,0.018400194527691684,0.06602589739607222,
SPTAN1,0.18826861656206004,0.09641696968082222,-0.031288446697072494,-0.008191703467921753,0.14917677248134995,0.11206928103916103,0.1332144759824697,0.06360491606392364,-0.02787652100456224,0.28589098484667913,0.1927242798207133,-0.07398260494482796,0.03233767159917404,-0.04125738273949515,0.04848912709294692,0.019543621762733585,0.13814690209650063,0.11829998901086092
PTH2,,,,,,,,,,,,,,-0.003317260742673123,,,,
LIPC,-0.022329952169242592,0.006384302719591559,0.04888327332722883,0.019855353386779274,0.007904601676439893,-0.014401548783930098,-0.0643703077698596,0.008471591790711238,,-0.03278752852451169,-0.021602502549425348,0.06417911982197629,,,,0.024312538572747417,-0.019220536367648,
COL8A1,-0.15686978733320014,-0.024391518911180195,0.11854721064283766,-0.01009569183526673,-0.12064444922472138,-0.06577284666035502,-0.08055858546507705,-0.009848369136551587,0.004705522457752919,-0.09123531401556235,-0.16623076860189112,-0.01668358391721451,0.054225633007380765,0.08131162020011717,0.02962492108423857,-0.007214636230894946,-0.0030786796092055185,
GSTM2,-0.019962694525879943,-0.06066829902906381,-0.0031279729684868213,-0.0028094375081524495,0.004206370034526641,0.009621779878864626,-0.0283018402289408,0.0020498402533579876,-0.022447665895769922,-0.004373874888646514,-0.06824399809725962,-0.005373831749952923,0.024989574885596545,-0.02984887047505665,-0.054790223155979645,0.038531212032217696,-0.025596773902347176,
SPX,0.21908891582282683,-0.007699890086339081,-0.00752055624810563,-0.022407866302343597,0.2520052990881262,0.0604823538727118,0.0609873383996143,0.03203544409418675,-0.03775364951454905,0.06059122053632696,0.25573191331040485,,-0.01665681114182099,-0.05539791319681016,-0.01969499564808956,0.0015950299872761282,0.06522682234310138,-0.07493740576283923
MFGE8,-0.13751722549801934,-0.027271739058727804,0.023181055515416035,-0.0027372435580937673,0.12091136882158293,-0.039274805854947234,-0.03044933518426479,-0.05736207583588276,-0.0317702046469356,0.13027546910190968,-0.11360627964145814,0.127156919833926,0.03136163538410217,0.008983681437558295,-0.019025619270128004,0.0039962909881320445,-0.04025455465080343,0.09580295395600903
TGFA,-0.21649346350260515,0.051277684866245496,-0.020707206057357142,0.005813240700750028,-0.14468895473146676,0.022118166267193446,-0.11310635658123344,-0.1464696806700557,0.0022815281603021445,-0.10150220939136476,-0.08612531095323919,-0.004956403568734949,0.009270232985471473,-0.025354180202858973,-0.09345085750321146,0.056041181112870125,0.0032988176560835264,-0.04989182576183287
SLIT2,0.345440622494436,-0.0012578982954450696,0.13517693746973888,0.01882687034558171,0.07512465200849644,0.09840210065707042,0.13806895278222997,0.07752476633077096,-0.02293739993685806,0.18253674621524202,0.2625032742531242,-0.04004371286358555,0.040061919821305976,0.02292486577639416,-0.03097709913403188,0.022585706481239053,0.001200300284885919,0.2093322145029259
PLTP,-0.05686749562452382,0.04001407409695524,-0.040760560250523305,-0.032739385855993425,-0.17486090363789578,-0.05826729007775703,-0.15056812517350426,0.03277041303829768,-0.07700069892056347,-0.28910274913597633,-0.027018571486043603,-0.04717245744937674,0.029209004812774917,0.021987769275749892,-0.12141047103984554,-0.009197604693519445,-0.02729387019694923,-0.02070833063855476
APOD,0.1186476993012504,-0.006451131829122862,0.052719611106284106,0.02587729772383829,-0.10435184726441543,-0.10734010661986833,-0.166268430771343,0.05487546567324523,-0.04997858231923977,-0.1908985544245262,0.17222784617284942,0.04939420416501044,0.06151335203296261,-0.03155378309253957,-0.04060618290932377,-0.028249406995107796,0.03820753254175481,-0.07099032714949093
B2M,0.09119837861894153,-0.029617179658840462,0.08867705028812246,-0.026078421163258626,-0.14995807054407134,-0.15680357750917012,-0.22669638700920375,0.029179624596079944,-0.06585046358894048,-0.3285857181538893,-0.23762250947721839,0.03266359762784809,0.09709900788599245,-0.008146983466069822,0.052562314575516675,-0.012397163059110594,0.05642483842318845,-0.2459450503316773
OMG,0.2430081906784307,0.05698620581193755,-0.01434938567613679,0.01929808337131382,0.11271299364674357,0.08989787172690948,0.06998506030729859,0.11850142690833412,0.028727265977814002,-0.06996026808917553,0.19122724430978388,-0.09539035300550879,0.05201105353620597,-0.01740435304541825,0.01653950682151795,0.043205534949856315,0.1983031448338175,-0.05016249663804675
CXCL3,-0.1098288244874501,-0.04011152051263441,0.03633902923289633,-0.021508977044473052,-0.08566754275707189,,-0.03231335869801888,-0.03230592666652671,0.029853792893131798,-0.051643105679885504,-0.02622540729088781,,-0.016363674170471288,-0.05683926110898598,0.15644551507797919,0.034235837325029855,-0.0802666335156768,
CXCL10,0.010668223315561977,0.030898947142857944,-0.002435325257507867,-0.009735335756476973,0.036968702409750906,0.0013941423407940448,-0.18914738903452094,-0.008091583310032553,0.050825817339695795,-0.035838463529025956,-0.009222678512412834,0.08379083521579914,-0.017993807933254696,-0.03075897014497023,,0.026595294997181166,0.008004549220752418,
RSPO3,,-0.03130368505639653,,-0.017168874560876825,0.26371965349033366,0.07593843118248438,0.10745822560517558,0.126229276346583,0.016287354469381735,0.17728074939274116,0.02565741001663064,,0.07539366253596742,-0.004285956321266737,0.03235419369265208,0.14469371461975553,0.1198583364713689,-0.037108656607633156
CORT,0.06182212434812441,0.03703451046668094,0.05038825019633768,0.019004495938110898,0.1559203297383701,0.07710682120609087,0.0534135653756917,0.04672423164189448,0.025380481864280276,0.023699780958907384,0.004046818012772769,,-0.01403843083907073,0.04418568450572225,-0.04092490708857191,,,-0.03962603480772668
NCAN,0.0374873459556188,0.08787582030650151,-0.019472918341563776,-0.026241156693209748,0.28706044265267877,-0.03183224451795015,-0.09077409906395792,-0.03864668860488459,0.056227417633783194,0.1661969376009743,-0.19708651008222938,0.07920619175662402,0.06598498943515456,-0.025959815012879355,0.05106599683174522,0.049021426389678276,0.11684546200375195,-0.00782848313832163
PRG4,-0.05144917962070283,-0.02473334393106241,,-0.016944938784258134,0.021155184634919277,,-0.035008579108258185,0.0063076793025844125,,,0.04291827562417539,,0.056637288286434675,0.03012113248982536,,-0.017682427446794494,-0.011035845163698849,
ZG16B,,-0.02145281904564849,-0.015321184350041945,-0.005306169686148428,,,-0.02718541540014561,-0.005397026492989445,,,,,,,,0.015902107527283594,-0.037143322903414364,
TGM2,-0.023366086582420523,-0.04964701305492586,0.037983336775406405,0.02533791007043066,-0.06373162920227549,0.10411556700932534,-0.06366983914760976,-0.08001510313995376,-0.01277308023597061,-0.030097606299803164,0.11705449870508712,0.07410477017174759,0.004975309926650772,0.08711252117862844,-0.09971563733851467,-0.032990218924085324,0.021523288761349606,0.12021677616962755
VEGFC,-0.03691581359498441,-0.04400384183239607,0.08134309120077934,-0.009472247979492199,0.01537037287799582,0.007295992634742728,-0.028535360400284333,0.05084590561919607,-0.011010092357763688,0.02580906457276227,0.04067056710394259,0.05205989646826691,-0.028127898978755752,0.002921471142784599,,-0.02878877099771972,0.02943608335773618,
WNT6,-0.03439711531450275,-0.008984501981988607,-0.014168981044733962,0.12622728129467553,0.04747955396763923,0.03255526347792986,0.00958315001381972,-0.025553318651855172,,,-0.028538163644816497,,-0.026091051179405647,0.03657627249646971,,0.038901551176327015,-0.038380196360220484,
NRG4,-0.002458085102999379,0.044111405156797276,,-0.020622765661461605,0.051890361452279286,0.027745789823670895,-0.043605406162734256,-0.046745114496804595,-0.004750322750755644,0.1526738802821507,0.04652024589992491,-0.03837812718496464,,-0.029726127781914594,,0.031397621087909965,-0.03864185655419925,
PMCH,,-0.024463234881792556,,0.09811458483988292,,,,-0.02471808997476262,,,,,-0.019696669515040063,-0.017115077055225376,,-0.03758331739413531,0.023785999828841692,
COL9A1,0.06758507394824789,-0.06410627351999006,-0.0351922642716836,-0.021538973565861336,-0.0036664315159115053,-0.06239620862198737,-0.014337836772834475,-0.00617265948071364,-0.009755216837779204,0.049091985948836084,0.03151766152772036,-0.015675225957144705,0.026480636854080947,0.03013524950352503,,0.053021863958828463,0.10831344728355728,-0.06037574247305557
GDF11,0.1013341946103116,0.03775496190528407,0.03359839819985731,-0.005380133334274766,0.056111677359245986,-0.05830016985426045,-0.06221264807201685,-0.054600257003976686,-0.012833979829124861,-0.0008815520548488746,-0.07337041382040088,-0.04536607725268442,-0.01218646299044149,-0.019891526056587647,-0.003660041379193119,0.06679156525491836,0.03592592764537697,0.05955584225285708
RAET1E,,,,,,,,,,,,,,,,0.06803607866957123,,
