,UKF248,ZH1019T1,ZH8812bulk,ZH916T1
MATN1,-0.0159395219341553,0.050864858727103085,0.08432788011508884,-0.019403841624822143
ADAM28,-0.016784593897497972,0.12566340027215833,0.02712883431052339,0.04944098148394495
TCN2,0.08578540471448601,-0.03394427388375156,0.0017360051895403284,0.03422394586872099
THPO,0.012450631861628737,-0.041605289880321715,,-0.02100532516884769
CUBN,0.020099995153811914,0.0552751223546036,0.028540425081678963,0.0037608203870911384
TIMP3,0.02683052619728496,-0.04658922001262908,0.02942637004015273,0.008318487839796631
PIGF,0.06398184036526468,0.0024960942285892195,0.033595694437727225,0.048628556622938954
CRH,-0.014223505424060602,,-0.01854737656254916,-0.023924448741887983
BDNF,-0.033415267290170365,,0.09365850877914388,-0.05750825230932869
CCL5,0.03615899551827893,0.021121031524511082,-0.03440671563656556,0.019383004486876906
GAD1,0.02144529736897568,-0.00330203804877513,0.08589332545159274,-0.0024712728957369118
COL14A1,0.06218758070527524,-0.026985679047291357,-0.03934730010762607,0.06058000016966806
HLA-A,0.09647836419121851,-0.03684753863144408,0.05358402990257202,-0.019676257812226164
CD5L,-0.014223503778509363,,,
FGF18,-0.012869700106248645,,,0.09042108612215997
ADM,0.02306440787080535,-0.07214457513889916,-0.024816849723319705,-0.01767938070235091
CCL15,-0.023730656152577488,,,0.04661328768888001
GNAI2,0.030187439384676683,-0.006703137087131064,0.08457989124528689,-0.0029418309560776427
HDC,,-0.00873875803845504,,0.08467437743948811
COL11A1,0.05213932358554415,,0.019216140520973243,0.08534896354751582
NUCB2,0.058936708438755626,-0.02086170578120368,0.011977888658507097,0.03614528889467423
CXCL1,-0.04388802950465961,0.025862571520690207,-0.029689780740059523,-0.03480904761734875
VCAN,0.005509491354656391,0.017719860136867435,-0.03170828784351126,-0.008457172840841149
MMP7,-0.013780035758452618,,,-0.006431673096492021
PTPN6,-0.007188071213100666,0.008825287426851167,0.049015269916821785,0.003134143185870582
PTGS2,-0.0076840052029990055,0.009016568568232812,0.017687810339620167,-0.03142655586589046
XCL1,-0.01558641612337516,,,
CD58,0.037579207642658784,-0.0889391612564154,-0.04932471238975593,0.010348774990328774
TNFSF14,0.027599180023695852,,0.04360241194389354,-0.033188144665059045
CNTN4,0.12567963206228672,,-0.02478693196463419,-0.02354479985343973
INSL3,-0.013962552232772523,,,-0.018946220007143036
BTLA,,,,-0.018320047423419222
MFNG,0.03235521422352945,0.015326037706899635,0.04963426952309216,0.055565005615632865
ICAM1,0.034529897376510084,-0.01696375972931276,-0.03194330762112891,-0.027597761481042767
PROS1,0.0640515847944373,-0.06386298745398282,0.04226724111337236,-0.021532995633790998
CLCF1,0.0720859153782464,0.09007392736775896,0.0008360466216399729,-0.07990437190682614
PSAP,-0.010563709433895847,-0.013788778586994574,0.06246558511487162,-0.00847896727701414
EFEMP1,-0.012763438452863794,-0.03170347374062783,0.0746944358340388,-0.06694025307819468
C1QTNF1,0.039376552542971524,0.0376465404082695,0.037925202059629896,-0.010721033695394936
ALB,-0.00598534797938367,-0.0038360061746519,0.06191912233182047,-0.021423637940702317
EFNA3,-0.01567224530224503,-0.03810041965135696,0.16576016645567446,0.0317167585323125
DRAXIN,0.02140446864482751,0.05844913461197861,-9.138005741136269e-05,0.057936578694962555
RAET1L,-0.010876963792059059,,,
NPTX2,0.007278707800735288,,0.03482159799932738,0.034414722346324755
FGF11,-0.0038940459845039355,-0.0573147150777212,0.06051628643279333,0.014742709557799626
CD59,0.04203071518607038,-0.0349543386164017,-0.034803062890460805,0.026645816745371535
COL9A2,0.022279635420656797,0.09112834655183634,0.06088316846925053,0.06419456639926141
DLL3,-0.04344945281885079,0.039687930705076306,-0.036244790860269355,0.049530906222765604
FGF5,,,,-0.008263289268019797
LIN7C,-0.06018665951117095,0.024630976271104475,-0.002176474061967586,0.004446116490845347
GDF7,-0.012231787435923434,,0.03443609091695211,-0.027025876593889
PSPN,0.029480585100204376,0.07427068671502171,-0.0439588677581866,-0.03988536065219653
ANGPT1,0.02191077839537073,-0.05711029599276217,-0.059601498470097505,0.013630395676791654
PNOC,0.04179563890517849,,,-0.019554257898973405
L1CAM,-0.023724056490142968,0.030162277291131877,-0.03153147556819803,0.06382832695027524
APOA1,-0.018510951171221493,0.048000510084824026,0.06579482669944244,0.006643722505365889
PSEN1,-0.04127681206758558,-0.015851130585429262,-0.0918591776625364,-0.01658756765859604
CALM2,-0.0605293985256179,0.011743553276844248,0.04123627727329675,0.025580514368092704
CLEC2B,-0.01354810594835324,-0.00703150327366146,-0.009843954907696273,0.031840122994393025
NTNG1,-0.004036874295033837,0.011478906229278944,-0.023060561312471577,0.014076230198110686
LRIG1,-0.003414813409462573,0.013918003738676037,-0.011586673065559522,-0.012956902120541396
CPAMD8,0.009289079232794994,0.11145241584259921,0.015756102800201652,-0.019851998639610187
GHRL,-0.02897980452139446,-0.030970181490265845,-0.0397269410301929,0.020881543316452183
NPY,0.0020101925826583743,,0.06909266951475612,0.03114754856845963
MMP2,0.04537820048576707,0.015693090011877204,0.040144257577278755,0.03309128947359339
PPY,-0.018340710419265955,,,-0.0011049199759696703
ALKAL2,0.013559369623125574,,0.027562733923772963,0.044003350919710735
CSF1,0.031106404652712322,-0.020510786502154935,0.006712312052189697,-0.023318961359415247
SEMA4C,0.04984198955006126,0.025369419182001238,0.014926422855025469,0.014940202026871033
BMP8A,,,,-0.01700525231639137
ICAM2,0.04483810099523567,-0.04306143267317973,0.03273660552166293,0.09538778712255046
SYTL3,-0.009500660907114686,0.08399087152271006,0.03198347052041022,0.0062031723210944426
IL1A,-0.02768442163536251,0.03684130649334307,-0.025243112192619262,0.03816594945376192
HLA-G,-0.01673705005311194,-0.04341093442296347,,
PGF,0.029020641276108514,-0.005959229716247711,0.03351959460212367,0.01925718759329438
LGALS8,0.017310831655331173,0.11899584813925426,0.05671473388612658,-0.005102469566529969
DKK3,-0.007054399281217439,0.09309345582164973,0.01274629462086865,-0.0029514190030739003
COL16A1,0.03486788329679453,0.03217618309289462,0.07522422181959201,0.06538741225546114
TPH1,-0.012289245389613066,-0.041605209066522604,-0.03832215651980421,-0.027164364332306602
TNC,0.0043992475584125204,0.01994159023283166,0.05002978956400205,-0.0738038963282368
TNFSF9,-0.021852942673133553,-0.04221457778887,-0.04630815613890461,0.022673681638425223
C4A,,,-0.02690718697944113,0.013574309561301956
CNTN2,0.03242279078932455,0.15296414609218165,0.00664856839591246,-0.03344145325932893
F7,-0.011989085076183317,,,
LUM,0.0037956115887674054,0.10089485924837568,-0.017411523112667065,0.014404376622638328
BTC,-0.010876959261454064,0.16905306588627098,-0.023087381898945245,-0.0077958586069229755
APOC1,-0.08369191073918583,-0.04254785377132412,0.062462853552531936,-0.03682791661121797
PKM,0.0064000271941031354,-0.0807713625230246,0.006501907736753852,-0.06018054150218085
TNF,-0.02797611749124946,0.018192704379295422,,-0.01049999397335631
GNAS,0.008069272191075859,-0.0421973136125291,-0.008478141771386,0.03495282871987473
BMP8B,0.011659090317714086,-0.03477178729963253,-0.036341895989937076,-0.0029220651382810985
LIPH,-0.012289242364096935,,,-0.022702027050128044
CCL28,-0.017286348079191535,,-0.01859928220691496,-0.01320461519446228
PTPN11,-0.012851193158758621,0.015774401377797453,0.021982652736789843,-0.03873195981242026
ADAM12,0.027719623658547986,0.01434754165528175,0.07336241634726673,0.0474314039446093
EPO,-0.016512746063707638,-0.04182533168122393,,-0.014042010851184108
EDN3,0.011070529597741222,,-0.02421525045133138,0.1236177825179649
CCL22,,,-0.023087382920703347,-0.021698586485908798
CCL2,0.042601665700500564,-0.03985872586203601,-0.0019580981068119925,-0.06600772860895122
DSCAM,-0.016766090933002062,-0.02057340528078068,0.027419051014854257,0.07945697925484942
GPHA2,-0.013696985063486603,,,
ANG,-0.007312180316258409,0.004694323296407103,-0.05576536589483683,0.00029865801184214086
FBLN2,0.010240353360331873,,-0.02404503299303884,0.041626569275941855
VTN,-0.02323095083480577,-0.032192725262445834,,0.08939948690872689
VEGFA,0.005710716796627115,-0.02881190892428103,-0.0588130120006222,-0.053537617618468994
F10,,-0.039084458609581665,0.08254427842190022,-0.024791096208465518
SERPINA1,-0.02823564515162099,0.0003363237886341946,-0.01702291569709673,-0.05976129417291741
VWF,0.058687955852727694,0.02648277405998536,0.022812176824741584,0.04683518199980128
GDNF,-0.019245843734529477,-0.057012054004473116,,
VASP,0.036235327564959355,-0.03643688377438647,-0.015479055659879358,-0.0026928457826064477
ADAM15,0.04061107463489329,-0.04111103635503341,0.03996904404665386,0.07708463159533041
WNT2,-0.02149702799091363,,,-0.03414826197872757
OLFM2,0.007893933659682585,-0.06067994577125034,0.05425023330361547,0.019657300431665997
MFAP2,0.08815254297283394,-0.009052248692453597,-0.007998614767961126,0.06291983906429441
HLA-C,0.0876745087906589,-0.03205806943594165,3.95381601255698e-05,-0.028129875704110994
THBS1,0.06280619530060985,0.017918214898604595,0.03733909092317272,-0.008666948241056889
HSPA4,-0.03785326156930836,0.049635955801562895,0.053264337230137675,-0.025692867643734314
LMAN1,-0.05031555673248372,-0.036975090505147135,0.012009301142616263,-0.019180196738941797
LYPD3,-0.018747719265586542,-0.04999815744648519,,0.06406274536438945
APOE,-0.06385199435266377,0.09078311872364823,0.015301889038748545,-0.01909078478079841
SOSTDC1,0.03368182670750373,,,-0.023417082443907892
ANXA1,0.035467319657069445,-0.04621475773771044,0.07080772860473376,-0.036863907757891876
WNT2B,-0.00902118774240447,0.001300905094515252,0.016299344706229943,0.03546145120354316
AMH,-0.007595435294940767,0.03572843196581199,-0.018599279835111126,-0.04876712428215939
GDF10,-0.014223504431055474,0.010922526108840164,-0.023474379947507194,0.037913735927840114
EFNB3,-0.03315158162488256,0.03964399737236267,0.04288839332667204,0.029341398639278943
LTB,-0.024221999362292555,0.09635508778734958,-0.03389478950871352,-0.01848270289409167
ANGPT2,0.059946294831333714,0.01700843780699185,0.04600589401101041,-0.005338872514069044
NRTN,,,-0.023474388368830434,
ADAM17,-0.0020580423578520353,0.0008238033054352141,0.006955544933562289,0.014100199884658122
LRPAP1,0.024694442868365522,-0.03051125606686911,-0.045608812065972476,0.004006895459748805
NID1,0.03387559770635697,0.023343159962704373,-0.02101127115366699,0.034958945297806944
MST1,-0.040012207747106066,0.06421112850273454,0.04422124079630619,0.0654036413497192
DCN,0.06354958521078259,0.03012761268641506,-0.03840971144903261,0.0028557901382995016
IGFL2,,,,-0.03710134186728021
COL7A1,-0.004447757952090615,-0.04116258021309059,0.07069739208592529,-0.021580907824736463
CALR,-0.03816199141028372,-0.062073746389021155,-0.038354911252720336,0.021452252176485637
PIGA,-0.015335023684688157,0.029670567386154967,-0.055178689292631124,-0.021226655718334608
CD200,0.004755010002558566,0.11176051240549315,0.03193417073372727,-0.0025210704751772598
GRP,-0.022807714859195374,,0.10816132716554563,-0.016661751759586105
CDH1,0.037540359605431554,-0.0003036327361956871,0.018953734910221048,0.11815805193033635
LPL,0.02714219532389927,0.02672485107671364,-0.0356103201206132,0.024107863775746162
SEMA5A,0.06825177937692839,-0.030406889763666203,0.041447055763674606,0.018999394803554354
SEMA7A,0.02223810111286582,0.06584762937917875,-0.04568108300468163,0.0016704776886727333
SEMA4G,0.039907156455532555,-0.0817450740281663,-0.003048133742388355,-0.03564592013700029
SEMA3B,-0.029114345188158332,0.05294906550831699,0.013075439637186576,-0.008919996493889132
RPH3A,0.023981189139134964,,-0.030756504534601856,0.04139998268659518
JAG2,0.008424924351849158,-0.05321834884904293,0.013166731257651148,0.039717358254375015
CGN,0.02449593336340878,-0.03544232309289853,0.017573814271725042,0.03198998715036794
GDF15,0.017263506060190986,0.05738950226389946,0.03816519060873516,0.0393205930765257
SEMA4F,-0.04934009564852776,0.0008010758632956436,0.05073947889287903,0.06570187571652862
NXPH1,0.010477372198866177,-0.0010813434969839512,0.06377778933323383,-0.006774445855182287
ARF1,0.03575176256156765,0.03374632203638689,0.04991078516675534,0.055420742081254505
DSC3,-0.0103656073530278,,,-0.014042015113489362
EBI3,-0.010509148436712119,0.11612406275338104,-0.013209971829169304,-0.04747509165535707
TIMP1,0.06632666337153482,0.024207015289267067,0.008704025913451624,-3.317878186923553e-05
SEMA3C,0.013934102587504401,0.008899069166493207,-0.01605354441842129,0.04846439567668357
GNRH2,,,,-0.015216437137316147
GAS6,0.040056156116791315,-0.09355873615462457,0.014839878861855407,0.05194778920184863
MEPE,-0.0023352047700715894,,,0.023951244324702997
SERPINE1,0.05505508679846619,-0.038875792418357924,-0.04134859754106219,-0.047634190791014025
RSPO2,0.050256102356933945,,-0.04512515039207915,0.09684243537229843
SHBG,-0.013426525548291246,0.06704533877451577,-0.031079290710541038,-0.02943988400395926
LGALS3BP,0.0682850842344966,0.006845892776743243,0.030071055984356942,-0.03896820389603485
LAMB1,0.049627916742759966,0.008429177843543903,-0.017221129867143106,0.01256360485587434
SPTBN2,-0.03854027737888639,0.10079726838201204,0.07438130540223568,0.11140638895226201
COL1A2,0.0540669257359163,0.07485999049766259,-0.032425361268501825,0.006335957532179281
DEFB1,,,,-0.0015620441916029796
WNT11,-0.014857281689270363,,,-0.01863551194832983
LGALS1,0.01718908865156617,-0.08837174792797099,0.07081303146656812,0.006984757430476374
BCAN,-0.03265227099367666,0.1206117500756364,-0.00340017359703852,0.031084701902913184
ANOS1,-0.046228838347608374,0.04909550181193533,0.02371796915264743,0.027258492293607134
EDA,-0.010876962988241631,0.0947725232567656,-0.018394447430666323,0.009402400668395254
FGF22,-0.01546708387771259,,-0.02515095121656705,0.0058127868978735215
SHANK1,-0.014857280735451244,,,-0.025034081712915535
RAET1G,,,,-0.01750887664021763
TGFB1,-0.014606818880140851,0.07939837691719147,-0.018516052749389007,0.050461447598488654
MSTN,0.009548433511948553,0.04700854829759373,0.06207898433646784,0.01878453881809813
WNT4,-0.010010803221112868,,0.09034777230039366,0.028602437180781367
TNFSF4,-0.008121451098246824,0.09183715415880682,0.04286858571556031,-0.049303716475806184
NTN1,-0.01622875953114116,0.033437743922533375,-0.007487446926967414,0.011449249769683322
CXCL12,0.031366230418447216,-0.05580286531188796,-0.04759038574299145,0.023391888794052598
GNRH1,-0.017069323854237164,0.04743589259918863,0.008386124313069315,-0.02083289453180647
RIMS1,0.03214315098191744,-0.08087648194801894,-0.015211993604981463,-0.030279917700535692
FGF14,-0.02865886653583606,0.021007619853462143,0.0732461318451411,0.02364996240325521
IGF1,0.004079900395199822,-0.03801231441315587,-0.009422702260958347,0.07861519412977264
TNFSF10,0.014112703415673777,-0.0024707197813175507,-0.03683860241672179,0.012884513197957427
GDF5,-0.01534690168515479,,-0.04343682821361715,0.01699670263009596
CHAD,,,-0.02041458788225547,
RGMA,-0.053413016895921775,0.05238278109534601,-0.003451614625007461,-0.0026757946165827536
WNT16,0.01674287940122575,,-0.016864623530291622,-0.03289617432502073
CX3CL1,-0.0071809408071281545,0.0498801472095344,0.030719492232216452,0.025975758520226416
FGF1,-0.008435081415592773,0.0991680863272007,-0.0426538991579671,0.009296765877475658
ALOX5AP,-0.02359964378858965,0.13604464740992128,0.04522972507389177,-0.04351068410644029
IL1RN,-0.0337985702167356,-0.04917055353635777,,-0.0005894481287323758
NPW,,0.01955471743256102,-0.018834951625817747,-0.010248047594179601
CXCL9,-0.026472915632746664,0.10065403846042963,-0.022093728116690477,0.027936380299888916
ANGPTL4,0.04934289038012003,-0.06962167478232444,0.011635650194829532,-0.06240959187779387
OBP2A,,,,-0.015772853443472352
COL4A3,-0.020115333675237417,,0.10406550407552982,0.02452957490275258
NRG3,-0.0011182942810725209,-0.012535542854093026,0.01884134987155539,0.01303008981904211
IL23A,0.025732066685712034,-0.02959097436188485,,-0.022769372622047254
COLQ,-0.026514661772769784,0.016713814894882512,-0.029055200227297653,0.0017137789968845573
TNFSF12,0.00840832265817104,-0.015462665544863656,-0.010062700824256346,0.02267001176987653
DKK2,0.02302146743546581,,,-0.011920467349686006
FYN,0.00047178930881391657,0.01179393391934791,-0.020091682517073654,-0.03175694949628326
ACE,0.0692114108209495,0.012848710208169682,-0.004286436454632362,0.0126183345033782
IL18,-0.0017594702855850532,0.02009638798005694,-0.03708927922931791,0.04597426736564057
PPBP,,,-0.021684912391669805,
CCL27,-0.010876963061315935,-0.02239045561540569,-0.023281601213887136,0.04989299000760128
SERPING1,0.06206654603533473,-0.0761735252665158,0.04962945753295353,-0.0708303751508302
AZGP1,-0.001612269331205935,,-0.014463329683560492,0.03629573203616094
INHA,-0.02086192724770716,0.08352653909170195,0.08551013474421477,0.028476548836313235
SEMA3G,0.07553361982257885,-0.024913081146471002,-0.01737668863039778,0.12323484734086071
COL6A1,0.023913992663706703,-0.15335340666784958,0.0062439434064995,0.009391390413400664
FGF17,0.048083647904152774,,,0.038701635320143986
TNFSF8,,,-0.016864630086748086,0.0029499863248131585
FGF20,0.08894137163475617,0.03590805958376721,0.00022681995901102604,-0.02586949446142512
ICAM3,0.00242372710395119,-0.001924894765460728,0.009064989480186868,0.01512843363072411
LAMA4,0.07526094483128459,-0.07035485346765172,-0.03110999601797661,-0.011496831247786533
DLL4,0.07356686366020677,0.06259021852020556,-0.001561570225185722,0.023993295163457815
SEMA3A,0.012042507140874441,,-0.01451830864470546,0.04177630906937003
RLN2,,,0.04187754950107749,-0.017342488089808938
C5,0.009722525572742478,0.016321012733255112,-0.020553297934804204,-0.006620110695838339
COMP,,,-0.02019584674632452,-0.021423637361244013
EDN2,-0.012289244250977702,,,
C1QA,-0.017821734511015784,0.05944818268146156,-0.028971494025752158,0.002465019104063704
UTS2B,-0.013150876676344856,-0.043410967111977304,,-0.0184783868097917
COL9A3,0.03699507847580956,0.017967017056297156,-0.012110996263984467,0.0691406621090396
HGF,-0.02297657082499821,-0.02381654305141529,0.02099678690614606,-0.07284247699006324
