,MGH258,UKF259,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1
CORT,0.09519950145953053,0.007076581681157682,0.03045137743668565,-0.018576993936182912,,,,,-0.03320436047076494
NCAN,-0.05889543328698786,0.04689516518787556,0.08460961914703512,0.07823379176125549,0.04766485766153238,0.014286112382308513,-0.13245713209996846,-0.030717934831459993,0.05857315051844105
PRG4,,-0.013737363142287287,-0.01637195361529451,-0.01614023808817392,,,,,-0.01426899568130832
ZG16B,,-0.015943890002579734,0.04909591105145731,,,,,0.004698981214139771,
TGM2,-0.0008691882254013432,-0.0014004657134955483,0.058635337653669496,-0.05504429393014279,0.017854225913818727,-0.024162678768066534,-0.03206872787967609,-0.039262422325495275,-0.010740586244168347
VEGFC,-0.02655991540038319,0.023639203238392744,-0.021585392915829095,-0.01647175631666576,-0.03853954945166145,-0.041322466329696064,-0.05707636797322983,-0.03167222700457131,0.04692527584681558
WNT6,,-0.019000542088006826,0.07892383888281027,-0.014375717140119515,,-0.046225371649624154,,0.037004373774849664,-0.02649672375752612
NRG4,,0.018926351760436784,0.1501820992175122,-0.002095493226196292,,,0.002756697984431997,,0.0012899542921953541
PMCH,,-0.010586998591274866,,,,,,,-0.01517942443260792
COL9A1,0.07447335083929219,-0.01746177459556506,0.06863861431849078,-0.02189643154725762,0.12128348624682532,0.021617871812774622,0.12466665002831226,-0.08276695119511328,-0.021318660810692412
GDF11,0.048714243445054324,0.02548134051748885,0.060473313206329087,0.006414330671915242,-0.009556005034875146,-0.014022521877623966,0.07560332011445588,0.03678819250349812,0.0055016866840052765
SORBS1,0.0029634234149379436,0.007924058950026824,-0.032134909263089526,0.0002452155528305017,-0.02834239355181121,-0.0524237383385895,0.060925138112486704,0.0852612228607426,0.007407838872406127
DLL1,-0.03310880256663944,0.03624772868708658,0.03826848240405595,0.024283009803504167,0.05539543334844185,-0.003358238982973628,0.026093942826666144,0.002060322593697919,0.006397336460455111
TLN1,0.03132402550679465,-0.012317683142043486,0.04493284224655192,-0.017221803445639797,0.07612119559156118,0.017270224239542657,0.06837142081049995,0.02753116678598704,-0.022678160994373545
COL2A1,0.05036028035130584,,-0.015111524182633087,-0.013411569802135223,,,,,0.014222900185792798
SHH,,-0.014275375788447274,0.05198319692718437,-0.012799904266916995,0.031247736824409365,-0.03542908359172289,,,0.01638767056914147
PON2,0.10581522190575922,0.01826974688998201,0.07983411134506367,0.03636726168421154,0.04157439669130367,0.10896183893608012,-0.0600363523330367,-0.034903157245449255,0.008578300296771521
ICAM5,,-0.022249186377934462,-0.016709873318839816,0.04426908927407355,,,,,0.01935404377112817
HPX,-0.028336341442982537,0.002265500199878373,0.10249485741528598,0.04285475265901166,-0.023284800333550956,0.03638134023384396,0.011279066308326867,-0.04004477360417549,0.05051803977087942
SFRP2,,-0.01625810600256137,-0.012060400959134738,-0.025110136503149506,0.012108066480394674,-0.00483727468270863,,0.0447914658617304,0.026601300435858927
CD70,,0.014021145525712493,,,,,0.024460552738330088,,-0.007819583020557581
HP,-0.03985073216480742,0.009281303637211318,0.03610250582380697,0.003569376290110291,-0.0589668378922643,-0.011040755434744077,-0.103423355820658,-0.007037519147681239,0.023621169653171313
CXCL2,0.017914770414500444,-0.020110802932712585,0.06442665891220781,0.0008423973844646982,0.03445950018851202,-0.0516132899386927,0.0038088594212084812,,-0.010855847917178542
NPPB,,0.022271329865643705,,-0.016471757514703835,,,,,-0.02268721867873337
CCK,-0.057073391899370524,-0.010212599986615304,-0.05419450004775183,-0.0336019122569743,-0.023958056763277686,,,-0.030412007179631405,0.017935430423182044
SEMA6A,0.0627233309312967,0.019005186746491484,0.020939671998700688,0.027583705741141742,-0.009951315767779304,0.04093961780649136,-0.10035573670194099,-0.07598848870114473,-0.05936920614347866
IRAK4,-0.026366390431673277,0.013906502242339093,0.00030740493334250837,0.040797802412687906,0.017666681889565668,0.0897341069067241,0.03697377417588841,-0.030928342835074733,0.013273708255595977
GSTP1,0.059387671375498184,0.026013575509167084,-0.005512139173612567,0.009479894627490654,-0.11086967326664339,-0.03904693860537346,-0.028753787144443925,-0.00015288636048589065,0.07416830492689866
VCAM1,0.011395750881607157,-0.010556872428492277,0.0399754362516604,-0.014585034720023269,0.012360830484250742,0.06072160600932514,0.06894375947264847,0.02751121146320127,-0.03623296249058916
NXPH3,-0.03888758641065094,-0.006696380822991113,0.003427607768514525,-0.003499660059491811,0.055601229121037585,0.04079133914299619,-0.01981715077484229,-0.0314574607349205,0.02991042693599878
MTMR4,0.019944068064915766,-0.01832026616874463,0.005047518447330245,0.05209305736284391,0.05889058678463746,-0.017319151347837663,0.06044898465437937,-0.02377998328488593,0.04648850881042436
LAMC2,,-0.003976474856102154,,,,,0.11620239869090848,,-0.014733999065294764
IL10,-0.027587664822906748,0.04439029128681644,-0.01982969376547079,-0.014744564776213134,-0.04386112957124309,-0.03052935886145409,-0.06491360515823062,-0.042045850411124526,-0.015779130922622824
SEMA4D,-0.006514412656268531,0.1028698524154047,-0.03113617030957576,-0.013758153414212632,-0.034588936780641386,0.015606413443746699,-0.011637823981353242,-0.07054251816999081,-0.011494456340099803
TRH,-0.024387099040512967,-0.02468788518413851,0.057122248594071494,0.0220593036272743,-0.011265210831724937,-0.01618836022007152,,,0.008401970417160266
SEMA6D,0.07252637426995695,0.043124652332973974,0.05790679442637629,0.01921561461187017,-0.0636535338823531,0.07361877425320068,0.01172418134692293,-0.05008088026660087,0.03612878315574541
CEL,,,,,,0.054188449923852675,-0.039749727011639334,-0.012446267579294285,-0.026110831867114298
PDCD1LG2,0.03797075983686514,0.04078852113711809,0.023825088217544078,0.029103911698441665,-0.06413524529617667,-0.046337207926436794,-0.05717894540888935,0.028328009759106983,0.029434876943233917
SPINT1,-0.043168614767492786,-0.024545327120339615,0.04985330760134499,-0.02164184685928569,0.04850456811878493,-0.060409684440140526,0.020048713660020482,-0.017758033782191228,0.09459391988480799
CTHRC1,0.07639419608399937,0.006780400577105593,0.043596149449132975,-0.01881708226791513,-0.021049146499987258,-0.07774430221245907,-0.07285056748460954,-0.050122832068267044,0.03430101636445555
PODXL,-0.04095079113019068,0.047371782686748534,0.05472509068886415,0.023874980721158835,0.05720451891893548,-0.041206485224386045,0.04010884618096654,-0.06218798959151932,0.027902017238864384
JAM3,-0.020830618615252747,0.08287558051786524,0.00019694892712852726,0.019717805594670512,-0.06742867436875173,-0.03144468992557767,0.044997413789378764,0.002647223301927704,0.06568964659847862
TGFB2,-0.06762534244117767,-0.015542796209802664,0.03752510387330184,-0.0024439271564442554,-0.018728803730133147,0.021409424388011057,-0.03976511092744465,0.045221514297678296,0.018920895112412645
COL18A1,0.003470323160957044,0.013667159525413456,0.03662341690759025,0.015661816838401857,0.0829080804833778,0.003652575857138494,0.004098255130516905,-0.030884094758785584,-0.028789784361535564
NODAL,0.012293959297926968,0.04386126554173064,0.05340754130188052,0.03892736804136018,0.041485860103478336,-0.04485616545623058,-0.07649956093689562,0.02804597611678717,-0.016849433001518345
INHBB,0.03585608336625732,-0.009151131656242857,0.05422051738272713,-0.0007087414867692504,0.04642572017389786,0.0398153901534939,0.07764843904605086,-0.07275282049855833,-0.014118744228234732
LCN1,,,-0.013261239015817479,,-0.030763472328509036,,,,
ARF4,0.03062837265262175,0.030895130033323778,0.07595344911116986,0.04711784881063626,-0.04391195755771035,0.020576705949862214,-0.04001423288315076,0.004899817668534988,-0.02071399395188017
CXCL14,-0.02841881120484574,0.01318408393643314,-0.015045640538044903,0.023246419416933534,0.023803145807583356,0.02217919225675487,-0.054080711018716816,-0.02297102962107047,-0.015349531187106748
LIF,0.04045549897502122,0.0008932430204764832,0.05884797534656661,-0.0026021016223193396,-0.0304346587166013,-0.01840891629210017,0.022356602047653,0.10961681873213305,0.004870611069744894
IL17B,,,0.06866494096552625,,-0.036718562100210295,-0.04807327012268783,-0.05850577938850265,,0.12239135360133396
MMP1,,,,,-0.02597688236081396,-0.034960973660976655,,,-0.015179423230490385
MATN1,,,-0.013903507543009464,-0.013411568133129534,,,-0.029978316946714753,,0.0140612474034272
ADAM28,-0.07315395252113757,0.02492867230622198,-0.02109423635341848,0.009782129979771912,0.05241450477818883,0.0765072704027547,-0.028295074271060174,-0.021155751961318883,0.01771536402927565
TCN2,-0.026363052455767783,0.046822319174019016,0.04968456681849491,-0.04757216330723466,0.03195111491398383,0.022892297172719126,-0.026028755571537082,0.021077423218150152,-0.006511508593450002
THPO,,0.031113442392163442,-0.012799761771265399,-0.013411569673750148,,0.05565074301698317,0.02559110433833352,-0.025203866839099066,-0.01874034763054417
CUBN,0.00933733299017431,-0.006454904401053365,0.03469221662350337,-0.039228975848553164,-0.008397392294276742,0.13007710411158208,-0.04493447636914666,-0.04595015169229717,-0.04513975480922713
TIMP3,0.042360574258732527,-0.020716415575423558,0.042574177802849396,-0.02475349192875823,0.05446968036420486,-0.017309652551426854,-0.08084037282143333,0.055312663727856086,-0.04998976892170928
PIGF,0.0341816926444741,-0.007883860771820388,0.029469759843188826,0.02913089158494271,-0.0270283048009473,0.0019962118097583224,-0.01455210966927828,-0.022674441298383672,0.016780412564165095
CRH,,-0.01610172039514939,-0.020392298380964177,0.05507902431121718,,,,,-0.0245222077059295
BDNF,,0.001051494196572383,-0.019724252756731658,-0.015104872040097372,0.025504366181420823,0.13409304584938833,,,-0.03228051124543283
CCL5,0.004809474925745052,0.09496084521324577,0.06320082581880374,-0.01819440707864987,0.12712705904247523,-0.07385771489148353,-0.09553301956472958,-0.08179334782147168,0.02136558054471618
GAD1,0.040585846654301705,-0.00041533887954127,-0.015105156440722977,-0.03198341587362148,0.025075441955169628,0.10602742301469174,-0.024774534001276972,0.018739898425334092,-0.011046251645128619
COL14A1,-0.026145178783366686,-0.04785980241388843,0.07702472463564437,0.05287800776111199,0.10303262552430216,-0.02138318560271661,-0.03972817400455139,-0.01117018570640409,-0.022455176686421666
HLA-A,0.10583635586761586,-0.0368399974882947,0.02106481737588303,0.05706193371033813,0.0051198211568574585,-0.06782836597185476,-0.05858055751665823,-0.02414668066498313,-0.013351304005171346
CD5L,-0.04662710605858058,,,,,,,0.0668939630934452,
FGF18,,-0.012792696441577602,,,,,,,0.03164421077133566
ADM,-0.0036512008426205114,0.023749824379570315,0.06505609254692032,0.02002860981981153,0.01573100401052463,0.032854453302856364,0.0368703941356929,-0.03271000299860065,-0.03732011051905818
CCL15,,,,,-0.023284812515664437,,,,
GNAI2,0.004294959761580359,-0.03666214109305262,0.03811805625935004,-0.014579637668755634,0.015406478370491937,-0.01773605498022128,-0.027061652336801332,-0.04461599596727368,0.04338550150800528
HDC,,,-0.024877421029736068,,,,0.05326375017110736,,
COL11A1,-0.030713786171099645,-0.0183024222774694,0.009958564499923007,-0.022510739131769122,0.08596922940879621,-0.025695459972654985,,-0.012745383399585421,-0.013370063951222358
NUCB2,0.037540994126029674,0.014716798376807281,0.010744222008859897,0.04372266275027731,-0.010881179797521321,-0.048485593450738496,-0.06400381812898638,-0.01810203397437867,0.038615710720925664
CXCL1,,0.01516506384994711,0.022513376125000834,-0.01819441016335722,-0.024937376254121665,-0.034701490285820286,-0.10557255913109723,,-0.04329964126878579
VCAN,0.02949705927319214,0.031989128483775844,0.04625296809323116,0.07071264247189947,-0.04178542727560066,-0.07247840986018995,0.04975738363646557,-0.02647943142125839,0.07429563792238529
MMP7,,0.044191820818173154,-0.009679610834750453,-0.020728947279527416,0.04219896714823912,0.08788976621761745,,,-0.04747786977384122
PTPN6,-0.038784222797505714,-0.0007452679473698785,0.04874456611202785,0.007525216307357782,0.04910553777174686,-0.05912914302722024,-0.08766002999586167,0.03624927186170562,0.004475979152224288
PTGS2,-0.034848959625910454,-0.01750482131762007,-0.02715845566150747,-0.030957174746849503,-0.03233524679313233,-0.054980268394555644,-0.09832133246897644,0.0035043375002614487,0.007978382158653707
XCL1,-0.023815578135808705,0.028231600665776506,,,,,,,
CD58,-0.002699524449330785,-0.00722600042578192,0.06093084932022708,0.01786682324473622,-0.07665623498886982,0.021866519390875264,-0.09556278429363683,0.026089933830462025,-0.006334495678732981
TNFSF14,0.022168706332708527,-0.013715735651474511,-0.020168891703250424,,-0.029677304420214823,-0.04480025690518573,,-0.03436158199425034,-0.021918290511351222
CNTN4,,0.020137354886680146,-0.034370298863506406,-0.0037297675088061384,-0.0010312300408151704,,,-0.02775101780749887,0.007131986924514859
NTF4,,-0.017606813578291504,,,,,,,
INSL3,,-0.01279269393236486,,,,,,,-0.004777540752479796
BTLA,,0.008833933883887816,,,,,,-0.0322863583485138,
MFNG,0.048617048212288884,0.028297571589056113,-0.004648563814649148,0.05088058257308624,0.07395102243229548,-0.04607581164661121,-0.0746858577747525,0.09265439890068933,-0.014196169281301999
ICAM1,-0.06153445687425115,-0.05426217397716909,-0.03620325015087671,0.046786915647614724,0.12825043986994641,0.02122005639993502,-0.08310077418387289,0.0163258246324913,-0.057734284879797114
PROS1,0.04102423615319361,-0.00013195901805507595,0.044316016319551746,-0.00442732864664706,0.04361480762600621,-0.12549966857838984,-0.10115858508264532,0.08263117474425434,-0.022788852850320077
CLCF1,0.08296508463208321,0.06478687921358606,-0.03325583254769074,0.014430157817241046,-0.01787611393800983,0.018922784879068705,-0.026265274470182284,-0.020908942205463403,-0.003330402402706084
PSAP,-0.09201608408933004,-0.05630565409099504,-0.014383913938265665,-0.034533237641706065,0.06337189993748146,-0.032482101469763186,-0.08372633941066189,0.020992763742126906,-0.032772318822595715
EFEMP1,-0.028366566707599662,0.007784348404160398,0.011032296854324214,0.02407471792656037,0.05084376012694689,-0.03143579760667898,-0.050772001495296225,0.007273561457785272,-0.022693835704917772
C1QTNF1,0.09721167431143214,0.0005576559795826557,0.07069620133133535,0.01988512179204306,0.06608651391129583,-0.05199032383779923,0.03169684195961347,-0.02660886731306452,-0.005743577285668678
ALB,0.0034805307793403972,0.028799920587869354,-0.016236329332038495,0.07914586767536672,-0.031557490457808236,0.019041280086463993,-0.019183744286015186,0.03598346471340866,-0.03669067100496878
CCL13,,,,,,,,,-0.02458591496828914
EFNA3,-0.009985959957621882,-0.0023303188775915394,-0.00592506916113805,0.017719957589355788,-0.037864522174725794,0.0035090321013264013,-0.138925460356329,0.01357054405988192,0.023495548233602465
DRAXIN,0.07590371053465322,0.008456058017953502,0.014359978911429087,-0.009943958326587206,0.04915651060350286,-0.05282000291502008,0.04650174388693152,-0.025101074792465775,0.06853497166949338
RAET1L,,,,,,,,,-0.026628676735532614
NPTX2,-0.02852590261774229,-0.07292072498180617,-0.02972141477025247,-0.0235456346034953,0.04764600454842646,-0.028392561498603888,,-0.0011187230287318015,-0.008778782671775717
FGF11,-0.0173199401780766,0.052592990082484546,0.07239401721736399,0.021263631473066886,0.020352580103679366,0.11260309412693709,0.04282114981474725,-0.016598211510391692,0.05041955321833812
CD59,-0.017949899252764856,-0.04608598827852466,-0.00441312873102477,-0.011486432600549705,0.05499513385126196,0.05240896624778794,-0.01598211874912731,-0.02595214095014399,-0.04293327184230151
COL9A2,-0.007340298260779438,0.013472450416668426,0.008683062212127599,0.01722051070258747,0.013008996659181532,0.04633126742605986,0.008372602010431832,-0.025090607471382788,0.00491331718128969
DLL3,-0.04325402780358946,0.024417487268351107,0.017208309102375953,0.018517716648457645,-0.07387109042872395,0.04618078415058968,-0.01811726183214955,-0.0336940259642637,0.005246263744020151
FGF5,,,0.016452504675369208,,,,,,
