,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
SCGB3A1,,-0.01886192374006997,,-0.03337281802402884,,-0.01557389477602746,0.014241283432913723,,,0.07077490334246897,0.0403962783118131,0.002294254801458406,-0.03830049892313396,-0.04126205457002521,0.0006493867006044999,,0.0226292813659425
IGFBP4,0.05261592197560152,0.012510205308809714,0.007786571491562795,-0.008739138536592516,-0.021426478641028493,-0.07393919947829326,0.05388775409565688,0.09961222536361446,0.08110555738433231,-0.007523567130879328,-0.031022000735063296,-0.020627077663868464,-0.054834360652741,0.03402282409965179,0.013203470080513046,0.05366282848344237,-0.03236490288683706
RSPO4,-0.03796092488138118,,-0.020851852646301017,,0.006080927446093134,-0.017974806188539152,,,-0.01209542235042846,0.06983583252537086,,0.07149169259564071,,,,,0.0567365605539205
LEFTY2,0.07636629502010264,0.0338705036226346,-0.013056884558891205,0.058508208508439775,0.01459421049569317,0.00027289190273978493,0.09344673793631264,0.06821776779466501,0.011883171507637989,-0.014813153826188247,-0.01812072885572398,0.03750490443409377,0.033912530586576485,0.052794384067782495,-0.004405604144472905,0.14866250893212207,-0.037819490830833274
PF4,,-0.019566218098681115,-0.011732913098368793,,-0.014366574525040475,,,,,,,,,,-0.02448335638720144,,
ANGPTL2,0.018035461684670417,-0.003715937059498716,0.03115238070085027,0.04516646837590523,0.002714957614402861,0.07974162028622175,0.07343196831349144,0.11100501333862782,-0.016422861321848833,-0.0002766592550992346,-0.04756673689960233,0.10787609269030704,0.03693442713331461,0.06760121111098465,0.012902721447984428,-0.05357865222201566,-0.007585971820304576
LRIG2,-0.038797813292501246,-0.021193908982906948,0.0063790351348911424,0.06400915051731357,0.003649010357243834,0.05768464490647507,-0.01678545955014959,0.0709429691437741,-0.021263789944362038,-0.03333160417999284,-0.013315911334303031,0.023747742416192756,0.0548340148115808,0.10842854158848488,0.06912768486465548,0.04252609316469519,0.044307108041923414
ICOSLG,0.004971727938436846,0.022810629229117224,-0.028810706383409972,0.030994481899732678,-0.007611642115254624,-0.05012922445272062,0.020072767370291535,0.03174851748649404,0.037667179818408454,0.029382159056415308,-0.060820310761788385,0.002204863366370421,-0.07711084382479533,0.034106636966700535,0.07704760837016571,0.009044334002003942,0.0022200823327001057
WIF1,0.030957201724971125,0.007165746014871183,,-0.023148575861182758,,0.005909923128459367,-0.055508890551282844,-0.10147086015262317,-0.018537456777710425,-0.025421776190066043,0.10777013295284625,-0.05304930592280452,,,,,-0.036116894127488454
NPPC,-0.0013681214257869727,0.017760787212833425,,0.012905556923944411,-0.02228609997792793,-0.00647973642532843,-0.0407808329783041,-0.0373605259369416,-0.036160688141964444,-0.018774673147062437,0.04250223447072103,0.07011267024644689,-0.02334106543744827,0.008696226297663251,0.019471871056124936,0.05223726706086354,-0.08114761735114605
LYZ,-0.005734031405596204,0.005889916757953963,0.021506740956971023,0.048231295749552504,0.0040381454435624116,-0.07381579930441186,0.014107955089474513,0.0818512915153784,0.009330143036112886,0.025257829892006995,-0.10386003691617632,0.0012197870049075186,0.06455053961568265,-0.032699781927930896,0.022280118116607156,0.03530310759531027,0.004484727894075715
EREG,,,,0.01000713296777684,,-0.025294817180436524,,,,,-0.018640934420409296,,,0.00979249206202364,0.017535024465282965,,-0.031930393190477274
SPTAN1,0.023376154080075998,-0.01160570315354914,0.02168816911233051,0.026249390468109052,-0.07101073710042657,-0.038121536277852856,-0.003404581961594609,-0.0335806221204002,-0.04898330370394915,0.013083659438519529,0.14185120423761047,-0.03188571744380643,0.09979040120945291,0.014564495465653433,0.03489047700469326,0.0221739402665147,0.08075142837618952
PTH2,,,,,,,,,,,,,,,,,0.01873159571312106
LIPC,0.040228976116020054,-0.023954193831309104,-0.017658661273580657,,-0.002689514817134736,0.023604166141118387,0.0350110760746362,0.043383390868063074,0.029778087263473765,,-0.01783414360775695,0.0008556105752769533,0.031200368691921193,,,0.06006279411109874,
COL8A1,0.014546119826830748,-0.003199267545665024,0.04258997988881069,0.016173967857758435,0.052538670838752244,0.017579807695795625,0.08544742161874797,0.06548356533090716,0.0341970162013752,0.0006652096839526554,-0.07684560980162637,0.03441584395437138,0.05829674085794039,0.04750855245986638,0.039064112707253955,0.1098570754569757,-0.07658050260059922
GSTM2,0.03366381946402478,-0.019947168401189933,0.03800981633026872,0.011718766847338469,0.021934156979585968,0.0007774875141315946,-0.014081568233711645,0.023765367609525755,0.012384205022043482,0.0006459584971500988,-0.012092172645080966,0.02099876520925395,-0.008486785158153806,0.027070465033643142,0.014304848263274939,-0.03204224541528648,0.02560463723050186
IL4,,,,,,,,,,,,,-0.03297562573668345,,,,
SPX,-0.010926665202605218,0.08074955763882932,-0.02798739388282146,,-0.028342449951812614,-0.03490249500942629,-0.030078312715389837,-0.04376362566658752,-0.04756773703278155,-0.007970574704156299,0.06363075432850183,-0.042378781395615704,,0.07075912810459473,-0.03039921638273124,-0.035615699548363695,-0.01467600664081322
MFGE8,0.02336339489266852,-0.012669154472189246,-0.057145379099455176,0.007425721644823866,0.017825258413675077,0.01147201123035802,0.0419407619452989,0.018591659404570447,0.036080635640932036,0.03143709047877362,0.02808103737949052,0.015129879367962241,0.045916082722900216,0.0020912752177673645,0.04299127338818915,0.08224968625412084,0.03175766049464614
TGFA,-0.040610108249214696,0.04044015504614291,-0.015885962012625418,0.03133265893900718,0.044528354227705146,-0.03639031240679683,0.02366140260514874,0.019547910877480135,0.0653971102978103,0.008899165268402719,-0.019047787010235018,0.02028912181350454,0.016921923631415856,0.08705878245859425,0.049039832107331406,-0.06114089400973064,-0.0025128689121138447
SLIT2,-0.013906011520026114,0.02024039302707021,0.012278893077847117,-0.024805020591141265,0.03922344677244224,0.010832558516836012,0.007050522537588214,-0.03981406695093769,-0.047566811454041416,-0.014551895104322614,0.005126088144014086,-0.0587500183469886,0.08630164802734024,0.052405125275191956,0.016560106134611268,0.03504778445145021,0.07714228185828396
PLTP,-0.0042000550913933185,-0.009934167548331551,-0.006952956457896288,0.01789989643347861,-0.09234071679681648,0.014952301590067392,0.0390379659089719,0.15635539327257222,0.0027593459986197996,0.021577825477573715,-0.10975902739656819,0.0238396167512475,0.05942428992339661,0.03911235038543526,0.017936969935584916,0.10570553266917991,-0.1283633874015424
APOD,-0.037147596994147734,0.01372071301597156,-0.03399122692061036,0.009458061171419075,-0.01905334644162315,-0.07459406733670855,0.007945077938547132,0.11128080159865848,0.041720256537517125,-0.008286661451926584,-0.13075979405274418,-0.03150532540110344,0.1474973771414565,0.10332181445058095,0.06803577279642364,-0.06299596329218292,0.031170963693114118
B2M,0.06392000697956707,0.033810531893740184,-0.021840643063806238,0.04188085784210724,-0.015178573722728402,0.009100572344226407,0.07593448791712883,0.16402037652060178,0.042305673164932577,-0.01765707136050555,-0.14911554247096878,0.06179681192634587,-0.03871410303908022,0.10765556805626186,0.08593982019956789,0.061347645521695846,-0.0857632905394346
OMG,0.03360571866649064,0.029914231904588598,-0.004408642448396254,0.03578883138518114,-0.047662380230606725,-0.0004176369791602061,-0.0006046625930369136,-0.019325694348629307,-0.03929862997690982,0.005579198131221086,-0.0395724693047128,-0.024996968814041023,-0.06927299242658067,0.08685832442475712,0.08434656692597435,-0.09591284697953582,0.057802590501135384
CXCL3,-0.020228174306381175,0.004764343214809359,0.05923506161204272,0.017999963759192123,0.023345461114393236,-0.021306148071063985,,-0.0381928544696729,0.01514139291349262,-0.014452135599750709,-0.02624167844898791,0.02944044640569789,-0.031234048931574034,-0.02764876063273375,-0.024443409063413763,-0.00846212373088887,-0.003540651270893766
CXCL10,0.02723689254186349,-0.001905549826674303,-0.011829616601698937,,0.09641419429565992,-0.011765764953716104,0.08855602058495234,0.17504903813793063,0.020990113763088552,-0.02195385175240517,-0.05207206242566906,-0.007789313826016254,0.01337281780928338,-0.03884258204718133,0.082048034489197,0.022736553999062162,-0.05997349237783643
RSPO3,,0.05469526703152996,,-0.031221615138362094,-0.01668397352491702,-0.017402560144814658,-0.029255171990087248,-0.047766165679780995,-0.03628208582759617,-0.008306736701004567,0.13179445579485743,0.013776390157853369,,0.03921893702061329,0.02458156327071074,,0.050626745676628095
CORT,-0.027175576477750013,0.01328263340091278,0.010880870398363924,0.049595104425025606,0.0046206884132439195,0.09782222372719467,-0.028762388040402515,-0.02085411052970769,-0.03827312937799208,0.08801992193756852,0.013182554207688482,-0.028185293678295614,,0.05651755618675422,-0.025620588065589582,,0.061068458151741584
NCAN,0.05796159392458478,0.07064718588752605,0.05404780413492919,0.06408166532160077,-0.07877029690640677,0.0030074177917426754,0.0520251627387412,0.1200483085298378,0.013246332826160796,-0.01068219238477516,0.1649736669310559,0.12631917253179156,0.02080282470873547,0.03329692886447623,0.05845144722664612,0.06870107566364478,0.08523211533593875
PRG4,-0.047342565235405004,-0.02836608354666534,,-0.02007478010878559,0.0006858384633648831,-0.012460170585287238,,-0.012028268011930616,0.09557838683230706,,,0.012902212528470208,,0.004013574378947928,0.010421128453898258,,-0.03634562337623095
ZG16B,,-0.012918923853586818,-0.014118653979600746,,-0.019111227365851153,,,-0.044674715324426434,0.0009515498399475835,,,,,,,,
TGM2,0.025972585105471777,-0.00961009355062422,-0.02683493930235651,-0.022082635325410584,0.02625132309529229,0.007639841258591642,-0.019090034297948692,0.09490499043340969,-0.0003503623395167848,-0.0010021678752080618,-0.014170379522781794,-0.05405905061882978,0.08724808492210562,0.0423478353859711,0.009813146167203798,0.0928451133420475,0.0070993196568739985
VEGFC,-0.041677588651605764,-0.017035682308093318,-0.00012603109750036678,0.0035242377260248023,0.06419721135742236,0.019647017785406614,-0.01274163651959933,-0.0031170859124047697,0.014467804786449266,-0.016053833745989274,0.15530075534416568,-0.03231423396804181,-0.03738018179814051,-0.009843947579742296,0.03913420128599665,-0.006234231155197164,-0.026553600844783243
WNT6,0.0024477337190980998,0.028997158660257365,-0.013056884901562654,0.06051405385242652,-0.022775099417994545,-0.017168915469245,0.02529483791773776,0.006070496881191948,-0.029029460446196937,,,-0.014970947378615465,0.0685397222900965,0.09160038578897861,0.07392326923589035,,0.016648328809582284
NRG4,-0.02285991850507924,-0.017372495697485547,,0.02001039317592032,-0.02004031627620101,-0.017747883550622748,-0.02090894758419056,-0.0434475544097042,-0.013847744116971284,-0.03657345219718179,0.044217720888750256,-0.028653382907843385,,,,0.0065504294259336165,0.020078886768719172
PMCH,,-0.020022736208311263,,,0.016702894463585617,,,,-0.012304509584636676,,,,,0.034739114055662906,0.01084616612950355,,-0.03688303906152123
COL9A1,0.0526818426610942,-0.02487816416640162,-0.021717005935368714,0.11178256221525151,0.048120703928179596,-0.043452522367167526,0.06539509114271656,0.07625870137506305,-0.019326248661621293,-0.02861701150228183,-0.01838251939271401,0.0385150412573203,-0.03935398500782518,0.07507622887494153,0.06265585559469154,0.10401661994612338,-0.021984521856061673
GDF11,-0.007794625104514554,-0.0022337692766681875,0.0017802755061083013,0.052210821571819076,0.023670238411799233,-0.011622635412995744,0.06619488398564427,0.10180732284387074,-0.011948146861810295,-0.005358838938144691,0.05890077071938569,0.052101559280924144,-0.03648369879240114,0.010975858183483754,0.027170897790316947,0.07525163478438056,0.05930540650816259
IL24,,,,,,,,,,,,,,-0.028505844354804306,-0.02409298171740358,,
SORBS1,0.02828828286150592,0.024476163006195845,-0.012579870267799035,-0.003396634688243518,-0.04509851113184426,0.07256217238025933,-0.031051596516931356,-0.01877966861459162,-0.007507289339788386,-0.05055516210621437,-0.03591795813915842,0.03713123078355735,-0.04416707412139401,-0.0031655262146833506,0.04241022496570314,0.03103171402803715,0.08603853436617473
DLL1,-0.003134823391309867,-0.03683134514656292,0.0064280532201869195,0.03496154412061157,-0.009137210859450583,-0.020364980510354232,0.07637733839418666,0.04076776158862565,-0.027230173684501202,0.0012512162128651835,-0.029941420965944307,0.009528924983741839,-0.056412670322360005,0.07993226257506099,-0.017118178628941362,0.02204649293903273,0.056619543199500896
TLN1,-0.05712010381699436,0.029448652560361353,0.03884914782578387,-0.0036506805337599224,-0.04893400356775461,-0.05875820755272609,0.09785492314061935,0.07433974518429576,0.02132189318116325,0.04827597396761929,-0.09637339262485879,0.0485953998480117,0.024907637623841235,0.04551377658739173,0.0007103709759743754,0.057890342196160814,0.000382246865213632
COL2A1,-0.025687426358358488,-0.004565161461396388,,,,-0.011128822562896448,-0.018503939431693293,0.013432461633367677,,,,-0.026310770760154634,,0.05427776194205756,0.08123182303671758,,0.11712376258234122
SHH,,,,,0.100604898394914,0.026059314963341556,-0.02019712445370219,0.01987416447238146,0.05886786202119191,0.022073012625052412,,-0.025110807451127832,-0.06945393319921152,-0.017621015731433966,0.03158197335751723,-0.00021362466558467246,-0.000512564998351703
