,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,0.06281794780582763,,,,,,,,,,-0.020915621389686456,,0.09313805905314386,
BMP1,0.01074128238136786,-0.019444665377805904,0.02964951383665483,0.035156900369456574,0.01680524120736628,0.0386540806839519,-0.025461760917151136,0.0482617763153196,-0.005766926202765384,0.06758612689284299,0.0507134744970241,0.029691131758158972,0.04426850348868977,0.0027520920424372575,-0.05852309446659797,0.11860099960613228,-0.07317126373737493,0.007264868193467642,0.15292398531992404
NDP,-0.010080913248324646,0.03949757722917777,0.012361543104914559,-0.04590325509323197,0.03610534166155043,-0.00828878114718942,-0.005367254203135923,0.008845373265218873,-0.03923239945624361,0.0647839134244043,0.10555920689078666,-0.060128564578683194,0.031453276647412154,0.0164442297171252,0.02373138482388091,0.08470030639098983,-0.008000618962166008,0.09472956377134144,0.06785893546874232
TNFSF18,0.08208602948936547,0.12297726140321286,,,0.06258826665453332,0.014183433406925008,0.02381672717591924,,,0.03916189453292653,,-0.06070681051986385,,,,0.09639453421401813,,0.02085468052804245,0.03807684778388846
RTN4,0.021175710610892167,0.06079722633591655,-0.044729568024485765,0.012657793407523835,-0.051700216957169594,-0.08453648977292995,-0.015290775663953884,-0.06206366375262019,-0.033164786921785726,-0.08273093002492939,-0.12764674564333037,-0.03674208984791921,-0.014408310207062867,-0.06479444230816228,-0.14527562245107176,-0.12036652685343903,0.0342067699406739,-0.052110848176305805,-0.14377020114810696
HEBP1,-0.03992566845485149,0.02530339995860014,-0.0022136323360253144,0.0452627159664264,-0.04428986108154839,-0.02920557100549869,-0.011097720009293646,-0.01798681757339937,-0.002858175672535223,-0.03615356776251428,-0.018360578214487625,-0.006668278966535997,-0.013378537033248858,-0.013468454959955325,0.03189803287104339,0.026916747875321428,0.00695851594759828,0.08139298564834456,0.034627788805689896
WNT7B,-0.01885569061951969,-0.05065883374270646,-0.02259609123916262,0.01434776714784652,0.03264066505189397,-0.013809397126000706,-0.03396674355174355,-0.017755496399141844,-0.047777399784762045,-0.04889307384712341,-0.022915759484516508,,-0.03653401772685521,-0.023585498887910075,0.02960818587714858,0.01433600593556758,0.03515697324026628,-0.046664772564564666,0.026641380956330413
PTMA,0.09064528420679747,0.05909753601759528,0.03379044376681854,-0.04850821049716952,0.02383264196165084,-0.0016728045645985382,0.003309187509654399,0.011852376425530255,0.037535422718384115,-0.0574393177102284,-0.046928686223986285,0.01515065790497548,-0.09341842177451473,-0.07589382539021387,-0.02005481988896052,-0.11703750021502518,0.05326435435998204,-0.0556963265976503,-0.018606032576889864
FASLG,,,,,,,,,,,,,,,,,,0.03329995944817154,
CEACAM1,,-0.017782251145168067,-0.013752546618943855,-0.01620797069632517,,-0.026225129865909566,-0.022552081255738165,,,,-0.014491756452451248,-0.012474454860567735,-0.03276429227552794,-0.012753702216171867,0.029495025550341263,0.0006856321933974021,-0.017163928396483053,-0.016723713451075952,
