,UKF259,ZH8811Bbulk,ZH916bulk
HPX,0.0037006879082737668,-0.01531318136963818,0.05135018552385377
SFRP2,-0.010355389737333144,0.011984282369057835,0.0878694064708172
CFC1,,,-0.02847396747854878
CD70,0.3549466409931206,0.001431197569637607,0.05357752143468611
HP,0.04751985240152525,0.07584045723071628,0.01201582909240129
CXCL2,0.1636045127628649,0.14427990129211388,0.08815835031185786
NPPB,0.11038588605484627,0.09667773028963607,
CCK,-0.044174801078768554,0.04761534653709943,-0.1344586519603034
SEMA6A,-0.06279508319219956,-0.03515971925420062,0.10695773636875669
IRAK4,-0.058817971177225585,-0.04701537550986751,0.07938105352897319
GSTP1,0.009971285642480803,0.042400636156595395,0.09013143266951215
VCAM1,0.11972791803943511,0.0557066264990653,0.02696527394592895
NXPH3,-0.0161378348797582,-0.0028171701283853704,-0.05497749943612357
MTMR4,-0.020042622867615368,0.005944274231857723,0.03442866035448274
LAMC2,0.16280066864773207,-0.017337147717339452,-0.030987850071822597
IL10,-0.022832622619861506,-0.02030653461304671,0.041447501054379055
SEMA4D,-0.048816374926041975,-0.050787347982001366,-0.05884861246432375
TRH,-0.02155372500593937,-0.009269299864420422,0.09591442889837702
SEMA6D,-0.07893618456891045,-0.03311723815022186,0.07353653032918285
CEL,,-0.02155304260707724,-0.03310629014652219
PDCD1LG2,-0.026373641665140498,0.03285603864285729,0.04189222215898144
SPINT1,-0.02533752602536322,0.02235319826502101,0.09160742071067392
CTHRC1,0.01209872065376354,-0.0014595415442382267,0.10149411548713261
PODXL,-0.0741036261061278,0.006235961409532907,0.10042617189712705
JAM3,-0.059115966846205154,-0.015209353068870923,0.029365601867644926
TGFB2,-0.11273745698607522,-0.013020442228607551,0.01353155441107397
COL18A1,-0.04853301245434009,-0.022394362468411602,0.047985945640511195
NODAL,-0.017906874626031837,-0.016306843718545672,-0.0340816826865717
INHBB,-0.04816509795898085,-0.043184368426392145,0.035898419625314884
LCN1,,-0.015399751345296819,-0.02173533300521711
ARF4,0.06565789863063762,-0.0578217693501569,0.017787743096981598
CXCL14,-0.0007778641625133148,0.0290269691411204,-0.01273983892330607
LIF,0.12442082811548426,-0.010402539118673108,0.10453868929352983
IL17B,,-0.024657411248163143,0.015349459459632666
MMP1,,0.04305412079605293,0.02665173777691624
MATN1,,0.06308069226984808,-0.022395245690166037
ADAM28,-0.0652477285349376,0.04019697100368502,0.0032369245247592187
TCN2,-0.013771810403706786,0.03946930363352791,0.026488214798216673
THPO,0.012761894640588361,,-0.004012184001655373
CUBN,-0.023598726223379832,-0.03229444441454963,0.028246810105523767
TIMP3,-0.05180135336355779,-0.021361729168583768,0.06438938618284142
PIGF,0.01878133676344124,-0.01907993581470034,0.1093732821417759
CRH,-0.010255781953141955,-0.03398545584422792,-0.029081550921507715
BDNF,-0.027505408989159097,-0.05294119505048332,0.06162131222172642
CCL5,0.027084600655852317,-0.014386128537313232,-0.040707554098833046
GAD1,-0.02511964512791207,0.0032663499419552373,-0.040536494168837034
COL14A1,0.01602465317912176,0.04271297762516826,0.02702330174442482
HLA-A,0.08608144472286042,0.0479972748164272,0.10041247201751892
FGF18,-0.008148142066674956,-0.006227612849844262,-0.030744629540225207
ADM,0.14035584692797837,0.07063506571510117,0.0667753880363984
GNAI2,-0.07949537887842004,0.007607707553506112,0.08198288924214507
HDC,,,-0.022395235547571217
COL11A1,-0.04145953653116021,0.01444337885324297,0.09962576808589205
NUCB2,0.03563142424099085,0.01847226268430054,-0.04627195608094915
FGF16,,,-0.0220675932697069
CXCL1,0.11871651771652947,0.011189279033456439,0.0004372497679314368
VCAN,-0.1229570791827819,-0.09911239276823898,0.06075645440323234
MMP7,-0.01619906068836547,0.08015963172190789,0.05070672581197604
PTPN6,-0.03750533584781995,-0.034240228134503906,0.07658406797246092
PTGS2,0.15354009229625215,0.03279844828422278,0.039836809541153935
XCL1,-0.008865470176701466,,-0.02755660460936518
CD58,-0.024800930444258244,-0.0008756977891880094,0.057129308211716294
TNFSF14,-0.007444083540648737,-0.02620757300170816,-0.03795762288389708
CNTN4,-0.01593284489594686,0.022620474740530187,-0.059950389193570826
NTF4,-0.011214431533848615,,
INSL3,-0.008148140468464448,-0.015212287755361025,
BTLA,0.009003296417272233,,
MFNG,-0.009364424880368986,0.003475187017653651,0.010262650419276133
ICAM1,0.025234316740845857,0.03660832228441526,0.08026906059440711
PROS1,-0.07040505721641932,0.027836963344476367,0.055440933863369804
CLCF1,0.0514322059508925,0.014858644765602436,0.09232994139939645
PSAP,-0.08715371961767004,-0.0018522616595666112,0.013338320542762136
EFEMP1,-0.1271193746111145,0.0662513886377133,0.11156601191007029
C1QTNF1,-0.025426292279338764,0.022015406603826664,0.10528305480489147
ALB,0.0838344311701113,-0.022563455796594287,-0.015743241742777095
EFNA3,0.04455254559680065,-0.02232221284800701,-0.044234915505935654
DRAXIN,0.01770478755104614,0.02985666672924106,0.028517565509778943
RAET1L,,0.010624535169085713,
NPTX2,-0.024539810354391095,-0.018817905433455608,-0.008416957667452787
FGF11,0.02561211747396889,0.04961278948540068,0.06482442259207494
CD59,-0.06580184037585902,-0.0021876013261151643,0.008494444555752679
COL9A2,-0.11138835223642812,-0.06009887731654261,-0.025090542401716893
DLL3,-0.11264012229047117,-0.07387540157589792,-0.009356379223882511
FGF5,,,0.014743855012143734
LIN7C,-0.04016116390827213,-0.06641833158585138,-0.07060112058877276
GDF7,-0.01453866145173763,-0.01320140819957309,-0.03423410299325069
PSPN,0.00047814909095545067,-0.022259679986091577,-0.022550414730510396
ANGPT1,-0.02450646857604428,-0.0014886123979558827,-0.04712947714410963
PNOC,-0.051220222365244435,-0.014038435548365187,-0.010218175042825912
L1CAM,-0.028505185350802886,-0.04724549827124313,-0.11775845426480232
APOA1,-0.012689382522996286,0.01506535774057548,0.051445712957504205
PSEN1,-0.059017230978817226,0.03278631207634309,0.047555977721219486
CALM2,-0.1350556099011566,-0.008973479314434275,-0.10531739676365132
CLEC2B,0.029292030049475913,0.06311068337476942,-0.01266582980357777
NTNG1,-0.04066872930425986,-0.048576975265781794,0.02882326251605659
LRIG1,-0.09408901219452095,-0.031101502781090456,-0.021197705259284598
CPAMD8,-0.009637796253057466,-0.014830715959651596,-0.02427454485584064
GHRL,-0.025707370353424325,,0.09635450018751054
NPY,-0.042206278962453866,0.08735675828753992,-0.015760500089526126
MMP2,-0.07057613272938891,-0.03817646932300883,0.08233930836660065
LHB,-0.008393792687512348,,
PPY,-0.014611144992585819,0.042980484519619264,0.03719402958211361
ALKAL2,-0.00827184397183187,0.018662662066997553,0.0704439671755636
CSF1,-0.061713110539073114,0.022248619348240673,0.09807951152980085
SEMA4C,-0.017369473468247965,-0.05545966877040261,0.012678736039990568
ICAM2,-0.021626691686829038,-0.035408232121972,-0.05108103880998223
SYTL3,-8.087911193217806e-06,0.009704926557454132,0.12013584567500268
IL1A,0.11208923489773309,0.025192351266058746,0.052331024887312366
HLA-G,0.055984404849926554,-0.0036628242462962038,
PGF,0.004099645815018375,0.04820359257402775,0.04135568385390099
LGALS8,-0.03089124455544119,-0.008520219585712089,-0.013751827006123533
DKK3,-0.09335617994590474,-0.036558809989987374,-0.11171207379649199
COL16A1,-0.10050987644174637,-0.027813037109943706,0.03811707474356671
TPH1,-0.016132864775491283,0.020267105835492346,0.050621109008800756
TNC,-5.213484869093835e-05,0.035435194406612885,0.07830462590887051
TNFSF9,-0.014538662429692885,-0.03316474834692017,0.03283381794126478
C4A,-0.00995132830365549,,
CNTN2,0.036204786016555024,-0.06218353141238499,-0.07482316952451101
F7,,,0.054948657128582386
LUM,-0.04337200396315389,0.003566017674577544,0.0853985764060814
BTC,-0.022782509276197477,-0.0045758466094347455,0.00903253283996424
APOC1,-0.05960433284182206,-0.010816195502706823,-0.04264841795948248
PKM,0.032841620540854315,0.07861097305630917,0.09863831067278736
TNF,0.07332776579715782,0.16741723271294495,0.12746814557678873
GNAS,-0.12874551765733228,-0.007742962608121219,-0.06364149060364767
BMP8B,-0.012852646964005617,-0.056823255165358966,0.0417317047927922
LIPH,-0.012607027015242616,-0.01716939132066696,-0.009605951848285953
CCL28,,,0.035872951349762275
PTPN11,0.0171639319164382,0.037583797313996845,-0.054341537222555664
ADAM12,-0.051589609982791475,0.015947058395549562,0.017563003397976663
EPO,-0.012852647323893266,-0.017831721770899922,
EDN3,-0.015999759453386442,0.03689193959141863,-0.03723709124909834
CCL22,,-0.016306836528009877,
CCL2,0.097739564211208,0.01983428169593502,0.03954234564247277
DSCAM,-0.05209877080239814,-0.023642738478195306,0.07046593754307243
ANG,0.10408871571044778,0.01761271771255773,0.037314773480274094
FBLN2,-0.005013594514388475,-0.021342854172678054,-0.013137059225196663
VTN,-0.01652662791078477,-0.012538907273460844,0.028996780060173186
VEGFA,0.11079165162769535,0.0482634410690388,0.09687246482653777
F10,,-0.0015041361654225852,0.034147499081456104
SERPINA1,0.009041013079019685,0.032930033918462116,0.04113664301815871
VWF,-0.09130295431640494,0.029780197426744197,-0.0595148672368157
GDNF,0.016734112749154748,-0.039093966767653116,
VASP,0.0016052276387898679,-0.000836827774315153,0.05521026370482471
ADAM15,-0.0172904905824141,-0.04841166876885047,0.02483091684766225
WNT2,,-0.018314071471404347,0.027987600843988724
CALCB,,0.05164281168273628,0.02367955979825334
OLFM2,-0.09245626787481431,-0.05826142653601313,0.05702998780485332
MFAP2,-0.02444366040906301,0.08537429327775788,0.018850658141638985
HLA-C,-0.03604962742979697,0.06824789827311163,-0.013639102219984139
THBS1,-0.03925382427611225,-0.0025623141231941628,0.03571298879839564
HSPA4,0.02927471390962939,-0.09861330418599645,-0.07378648469932986
LMAN1,0.05506623712283885,-0.001169951725261202,0.03663729437205988
LYPD3,-0.009423287257700724,0.01659320038731061,0.07096456795858627
APOE,-0.09259012842293832,-0.054873990686736526,-0.04028008750405354
SOSTDC1,,-0.03374213827806244,-0.004670844833363392
ANXA1,-0.045284223117624874,0.0911219087693703,-0.020265098569220943
WNT2B,-0.028904849300885806,0.03143197699126277,-0.02846090463127934
AMH,0.03018803118936969,-0.017347084939756712,-0.020173109052725523
GDF10,,0.04862592132166022,0.03157784996991142
EFNB3,-0.06111137169335351,-0.05277900097497222,-0.0010753837262976425
LTB,0.17693650491364166,-0.020040982687668116,0.028726427546057254
ANGPT2,-0.06174635166177316,-0.003912027942656505,-0.05682969432567354
ADAM17,-0.09109276144480695,0.028467007114560152,0.04817397939577134
LRPAP1,-0.10874658498480555,0.013303220483890849,-0.05435990591935527
NID1,-0.06829951563203737,0.018124975469106266,0.024203130336647203
MST1,-0.042845582327782954,-0.011450617270904103,0.015075120124860376
DCN,-0.05979265154597703,0.013983433799099781,0.054257503709468274
IGFL2,,0.07743296099391012,
COL7A1,-0.039128164849134166,-0.043724403640352204,0.06974070070494388
CALR,-0.06284049738289656,0.018501866808315302,0.07011749886910873
PIGA,0.017415492691305455,0.055673270218117236,0.04751948230840795
CD200,-0.006819578659359782,-0.05462824317490485,-0.08623264831688435
GRP,,0.03190984800397868,-0.03489584417089436
CDH1,-0.05575429652505849,-0.0030439320432824562,0.10236368853504897
LPL,-0.04404199830336441,-0.0703878056873987,0.13953424835362987
SEMA5A,-0.050313632917000486,0.023493552279020634,0.08007934645880042
SEMA7A,-0.004354069380129086,-0.05985114639358819,0.022367433494704925
SEMA4G,-0.02846218352166877,0.010522534607013898,-0.040684813841000436
SEMA3B,-0.045789717644135905,-0.021734520169969167,0.0037690790797093683
RPH3A,-0.02863395395112245,-0.021664525511729198,0.002463300189441086
JAG2,-0.014483199081640698,0.02673755280782377,0.018378585002190084
CGN,-0.02935697997842868,-0.025761369515500707,-0.023801958411066453
GDF15,0.10544736080696944,0.08819860139617908,0.056073718550342384
SEMA4F,-0.009539481587445088,0.022995801467929882,0.06985715640040696
NXPH1,0.00627068310746928,0.014890060672918948,0.026452096557057454
ARF1,0.07907388025896907,-0.00749383335833628,0.005815728770177525
EBI3,0.013922948376310059,-0.05835742391018204,0.032531316749828294
TIMP1,0.03496159685564252,0.061766182642718666,0.08889493328673077
SEMA3C,-0.01965759389604792,-0.04046261718826869,0.011180527013801633
GAS6,-0.02988956071223911,-0.08316821598232702,-0.0847572208403262
MEPE,-0.034699813653585744,-0.0253826520335426,-0.044229658371281975
SERPINE1,0.12760073003556255,0.045558083826544984,0.06497794336532271
RSPO2,-0.01064894798593311,0.11615463360754558,-0.007272154851690917
SHBG,-0.017039479736531735,-0.002749393914363838,-0.02984824209428773
LGALS3BP,-0.06166948310594487,0.0010711157326172875,0.06740192637821948
LAMB1,-0.015353872297615395,-0.05441200531077776,0.024358298910314814
SPTBN2,-0.023500013016557936,-0.030692718674941014,-0.03182915137234438
COL1A2,-0.041990426120323936,0.02094161266603844,0.04773105365715122
DEFB1,,,-0.02899215433402778
WNT11,0.005309094084449394,-0.015272780641469343,-0.02602826718773916
LGALS1,0.13643515486482144,0.10355697732804978,0.05839762022478291
BCAN,-0.12699031379318002,-0.08238505659031421,0.049725492788633294
ANOS1,-0.09998924111105159,-0.0393786391203974,-0.06736798682583114
EDA,-0.005493425371624744,0.07856570497892536,-0.03509155889868901
FGF22,,-0.016829270798176366,0.031871332014265355
SHANK1,-0.0009118743127644884,0.05370122730720584,-0.03926456658968592
NPVF,,0.011069798726106986,
RAET1G,,,-0.023970802950778705
TGFB1,-0.022174555568832622,0.05892108606569161,0.041495396988697676
MSTN,-0.046609262697561896,-0.03128529726066662,-0.01710214233436699
WNT4,,-0.003103339584125008,0.05798116828724656
TNFSF4,0.008609097590352579,0.1636774555567461,0.08093602272557864
NTN1,-0.013513685813244776,-0.020366878917298464,0.1602845828226502
CXCL12,-0.04061739700505648,0.009780179471964535,-0.00834353342857812
GNRH1,0.024122090167524996,-0.00943857928689318,-0.01785426144708418
FGF8,,-0.02099734307937668,
RIMS1,-0.023963788684735227,0.021968679034756834,-0.10424340705063498
FGF14,-0.01292115635933251,0.042446661224650344,0.052379566385442715
IGF1,0.0814977336167859,0.012712670847293116,0.037546913828034365
TNFSF10,-0.017789990755080934,0.0038971933666809956,-0.022414162006043927
GDF5,,-0.03248171113606832,0.016921401195551328
CHAD,,0.04485434509686256,
RGMA,-0.08021295693922885,-0.028646307428280483,0.032679824243913816
WNT16,-0.016461561044010753,,-0.03640030034986652
CX3CL1,0.06840477286805852,-0.01778142684344606,0.012681010632792125
FGF1,-0.12373251924368113,-0.04746423180433561,-0.11571120899315586
ALOX5AP,-0.0652979736261609,0.04649576196590875,0.09914625996160159
IL1RN,0.10098887440601372,-0.01498755145963296,-0.006888504748447152
PCSK9,,-0.016129222323177476,
NPW,-0.011929500103245706,0.10673763442916945,-0.05922823325704897
CXCL9,-0.009806223369995957,,0.0022306120617327395
ANGPTL4,0.11513456082142277,0.07504078652760453,0.08244046216446373
UCN2,0.025877606974630724,0.05168768385255894,
COL4A3,-0.02067416477394287,-0.012763382717329057,-0.028734092508319438
NRG3,-0.02973537882227296,0.039107023996840636,0.0015460408466272861
IL23A,0.12197110959490956,0.057250957041243396,0.09366836746930879
COLQ,0.045336768844845,0.013003077881030889,0.0033086689562985324
SCGB1A1,,-0.020283897630583938,
TNFSF12,0.00833951439017374,0.0448636096634549,0.008111614436307497
DKK2,-0.008393793377819501,,-0.01420153724753695
FYN,-0.12896994484492388,-0.09663451272156783,-0.01911930386152071
ACE,-0.0450808889330113,0.03907370555253813,-0.031774400888533595
IL18,-0.04373565168649757,0.019151594612355553,0.028276441243415617
PPBP,,-0.019093330663500635,-0.026865825849749968
CCL27,-0.0194883178051731,0.028738068883400195,0.13234056906558853
SERPING1,-0.043796554141689606,0.006601049546379091,0.04373528281117055
AZGP1,0.017655946825357042,-0.030371733868397466,0.06421787523638009
INHA,-0.031099141537563324,0.003977709709882458,-0.04327088678851227
SEMA3G,-0.015594549929661227,,-0.028641763072565763
COL6A1,-0.056608037763529295,0.008808325583799865,0.10727196838127143
FGF17,-0.015526122963570702,-0.0317621916335825,0.11008069204262014
TNFSF8,-0.01055194905738789,-0.017668265519082953,-0.030253105106376948
FGF20,0.016849914688594893,0.11387359406043845,-0.022395251068820395
ICAM3,0.03272357453131929,0.05974015395781743,0.04968542184325451
LAMA4,-0.03310718876972111,0.03409347497141342,0.03954678296625717
DLL4,-0.04891393858193666,0.042097963479740666,0.03580702351546348
SEMA3A,-0.025002132493962877,-0.010844151078592521,0.05546364123627291
RLN2,-0.010648950387225561,,-0.026310137224654327
C5,0.006059269265902963,0.05670129481469968,0.054226957881096896
C1QA,-0.12458940987003093,0.002378082043631204,-0.03436902847002286
UTS2B,-0.010648950326046114,,
COL9A3,-0.0008532355754335135,0.000617849948350372,0.04270531391710742
DLK1,-0.01772401042812941,,-0.02934817939302513
HGF,-0.029944351919817033,0.05225222208402198,-0.0246219498080794
P4HB,0.009462926022269223,0.049471280421850033,0.10306218274353249
ADCYAP1,-0.021501372026313,-0.018286425850108996,-0.05421889865536545
GREM1,-0.009204031593953258,0.021248085381224833,0.11894178966313536
EGF,-0.03428767773583699,-0.015399748895128566,0.014078969490358664
VEGFB,0.0185062042123955,0.010665660333353363,-0.022219375306005876
FARP2,-0.054400506803826076,-0.030758892616557,0.0857984909804099
IHH,,-0.018785140723169533,
LAMA2,-0.03863795972312392,-0.024678516503977344,-0.03099710146025422
SERPINC1,,-0.015399750120212545,
NRG1,-0.018623344157661384,0.0515795440069297,0.027994398806476715
SPINK1,0.2243355222879569,-0.012979111949127861,0.06941150252438863
EFEMP2,-0.060446176467857396,-0.022594304627240113,0.06638335816384072
SELPLG,-0.0777762802608437,0.028339646692195745,-0.03323635870473462
GDF6,-0.011929501135372776,0.04794376825160269,
HLA-E,-0.043916373895672635,-0.0035853269165039767,0.02971836651383086
PTN,-0.13330115552524688,0.06034114862043787,0.08629415308229257
CD274,0.02794545183688984,2.8242637134031733e-05,0.08262002176958316
CD14,-0.09908319476445734,0.02059952504415546,0.08461275511142781
SFTPD,,-0.04113614387070742,0.041497721133556216
SLIT1,-0.08997723967448004,0.01928334944411066,0.01293990515248568
CNTF,-0.008393792514935584,,
BST1,0.03314398873244656,0.025959768857118724,0.06610904326776318
AGTRAP,-0.0030943542722101226,0.0166473416174898,0.018935388334646724
LAMC1,0.012161297345852569,-0.008145240850960408,0.059186994296759235
COL6A3,-0.02572676851181023,-0.004124846469905578,0.07394751676056659
FN1,-0.03949388479192531,0.02582694561295778,0.03325798797074677
MIF,0.13885010513721863,0.06406249684499433,0.05021890212391912
JAG1,-0.021525495530561663,0.004372838427016876,0.05231405367274205
NID2,-0.04220627736726077,-0.04470382173604748,0.008189884979321747
EFNB1,-0.04301872587872804,-0.08347215127490464,0.12310696744513422
COL4A2,-0.0883047377521123,0.0066074487254488175,-0.004063023203606871
SPP1,0.08719958321577957,0.10545187624008592,0.1010198426525494
PODXL2,-0.024775614699367426,-0.04993030461478824,-0.009448082429508075
FGF9,-0.0229824798551495,-0.022456018858632115,0.01280710595041608
ITIH2,-0.011214430834343647,-0.023033981121332578,0.045357757681105865
ADAM10,-0.07262671899592582,-0.0018327007914090139,0.08881153109802785
CFH,-0.0613524025568266,0.021311986915712202,0.012550400051265157
COL4A5,-0.03074145943553147,-0.018173586711337175,-0.034899376464357104
LTBP3,-0.004916712989904459,-0.04244888757020557,0.03184341684135794
GNB3,-0.012809959027324248,0.002592161516068349,0.01833148003576054
COL6A2,0.02429824184010688,0.03352660350943356,0.08477236999215852
GDF9,0.030291779392711677,-0.037070376584566966,-0.01614690266068971
NCAM1,-0.12154108016020328,-0.06699897250402974,-0.05606926198225565
APOC2,-0.051875252413851984,-0.024135303254793666,-0.04727851979087518
BST2,-0.020438181684676877,0.02632032262370058,0.10568674970925936
COL5A1,0.04051614612820725,0.06450549951103078,0.10451416454208473
CALM3,-0.10819308324447666,0.005646845941653171,-0.151007497684853
THBS2,-0.018736825383962274,-0.009907556697855195,0.08415995903418164
SERPINE2,0.02969044732356044,-0.04414410105349117,0.03791329339178384
EFNB2,9.9387822861489e-05,0.02354075132748467,0.07636902556988077
PROK1,0.06609850548238017,-0.017000111825591132,-0.011979872396766527
MMP9,-0.03836849808695353,-0.01371242258502658,0.020968689138232192
DMP1,,,0.11525577494066808
NPPA,-0.0737141496186903,0.03725055676335462,0.010498369736014831
APOB,,,-0.030004669995340887
C4B,0.02659386477504331,,
NTNG2,-0.01635006303971707,-0.018634689046209203,0.007334798719173342
LAMA1,-0.05050588915031248,0.03549566557663831,0.029342615207427675
UCN,0.005659793278022726,-0.008979289852426247,0.030496405957954345
ARTN,-0.014245467653558143,-0.026783961380161384,0.060427097660573525
PDGFD,0.09410919902144453,-0.028308313828779744,0.09254200205934629
EDN1,0.017946155647540117,-0.03542810489808443,-0.07082816931724875
ARPC5,0.027455824169626296,0.04615482706847507,0.06487641658518009
GSTO1,0.02808290545335032,0.003907030542700754,-0.029191554598095512
PROK2,,-0.017337144005889617,
SYK,-0.025034351460506754,0.0721568927895011,-0.01866256214037539
ST6GAL1,-0.11333098153800587,-0.05012502712356503,-0.10602292388007242
WNT3,0.03263204697544885,0.041413072145245616,0.01680186750383347
HSP90B1,-3.1552924763763374e-05,0.058723256088002954,0.05820066499287088
ZP3,0.03941975387046798,-0.024534790452972792,0.06034373105549235
NRG2,-0.024204574961402204,-0.027809824184273788,0.043120205016822136
MELTF,0.007164641843218402,0.031976718494714944,0.06357836997956094
NLGN1,-0.04329647969071228,-0.007718053592580654,0.03720776881395408
SLIT3,0.037775000524925315,-0.012587855317513094,0.04523781684296579
