,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL17,,,-0.021800932679236808,,,,-0.017883722970629252,0.07041307894725757,,,,-0.024987304082090697,-0.03913517452749192,,0.046143780250320315,
VEGFD,,-0.01767106351123739,0.04779594498019672,0.0034933815709632015,,0.001083880292169273,0.009550466504506742,-0.012105160741197574,-0.022687551076260123,,-0.04638460490348922,,-0.021028454658965356,,,
TNFSF13,,0.06982410901157436,-0.015037795442856702,,-0.011844248438586863,,,,,,,-0.047946883382878426,0.08547627574495323,-0.020469132155565548,0.03835791356391985,-0.0471816207933927
WNT5A,0.014596397617815487,0.029697643508855582,-0.016570831472117763,-0.018598023078899188,0.016657029818678084,0.06933517816503906,0.031200246935831524,-0.001666569269938418,0.005268599272227988,0.057223716874864966,-0.013849032859636031,-0.002754349457842949,-0.007851858775811025,-0.010625444179947546,-0.02620535309769866,0.09715560124990831
CXCL8,,-0.010529201168803492,0.07955734697965154,0.053526536408481894,0.028274811865806083,-0.04865422638815055,0.029068745040880254,-0.011272852032090854,-0.0023444068201180107,,0.10767220855474796,-0.00266361294366118,0.09143904503155321,-0.039592039526016955,0.0666111916594386,0.0580971533260807
GRN,-0.06912069845800652,0.07495756737794611,-0.008248389251812914,0.006950436905357326,-0.00175117566419698,0.10005581478405781,-0.023729179694091967,0.027324944566775814,-0.0006666088834494211,-0.028277852019759853,-0.1135548391041302,-0.02748828546206421,0.057979814301485834,0.0009479329087460329,0.0027808134106633454,-0.005242297492297564
MIA,-0.003749218145933806,0.002495482199764975,0.0071059048409567215,0.08142197176137031,0.013300027699965756,0.007586235399466657,0.04080116480095245,-0.013767071019997586,,0.0366444880658736,-0.026745817682376827,0.006688201002291438,-0.015445433191235309,0.02104180814207621,0.050669651069232075,0.03557250146739292
COL4A4,0.0007726022036507747,0.001960513506059771,-0.03491569023635091,0.04690821383451558,-0.011269279105493881,-0.02000804271931709,-0.018671160079967077,0.015151702993529503,,,,0.04058468985118297,-0.03583521214691838,0.006451035097746497,0.008939461724457717,-0.044953526925269736
TAC1,-0.018178437860478666,0.010785207283814659,0.005017734055194575,-0.028836285860255197,-0.05650493628288444,-0.06750991704314592,-0.06078404686048877,-0.059519919841257124,0.051694670614312856,,,,,0.003578634469463835,0.006503015605327512,0.030747214998415446
RARRES2,0.09367343138391254,0.04339805228986427,0.00841219910799183,0.06488143571790679,0.026696165543785212,0.07418213542289548,0.028604808097942056,0.003311373702967212,0.007194491059749778,0.04297434429599917,-0.05851654653651299,0.04791547046371913,0.09692932539886101,-0.009440141218316126,0.06532090712796196,0.023222972814020016
FGF7,-0.05097865252842862,,-0.013726578967782446,0.03332122529796335,-0.008168090123807998,0.04311424197353463,-0.012607956787043337,-0.02013815802168072,0.010490504229182282,0.10617911983938945,-0.0008451385216246126,-0.04847926863672411,-0.008466542092154606,0.0029115168448891953,0.08334419152383943,0.10958341820198209
EFNA2,,,,,,,,,,,,,0.039038492233229145,,,
HBEGF,-0.0684252262877044,0.02299705215166548,0.030349405796373807,0.020531354139416095,0.07393113353426665,0.06583526969769174,0.014969998530610195,-0.02181114188491089,-0.007309001591250189,0.04580007699339676,0.10902345096283354,-0.010321613325557253,0.067717665032095,0.01227272400309868,-0.03427040145489511,0.10403247441330009
CSF3,,,0.10009240679198263,0.053080241096761606,,-0.021168124090036645,,,,,,-0.021454269314073515,0.08061071571764106,-0.026132723492902087,0.04125954333884091,0.04099939031990484
PI3,,-0.0009462854816944987,0.11924014016482856,0.008511575337603682,,-0.007153462333055932,,,,,0.04515474819835265,-0.011464515674368762,0.08947561035473797,0.0083700160887401,-0.017428333142953868,0.048006125820173995
PCSK1N,0.016598511758918483,0.013421120909582508,-0.07226158318733891,-0.037091009880223506,-0.03640348360338008,-0.011857886106102326,-0.01196151951901526,-0.07291679021827085,0.0027674365728818824,-0.010044588907799896,0.009922514180502825,0.011035259766045217,-0.08139144087977589,-0.002534193971456564,0.05171156872401053,-0.0350641551602066
NTS,,,,-0.017168383467026337,-0.013757229315437814,-0.026018170849191998,-0.008651042984583242,0.007051560718853866,-0.0204260838248055,,,-0.027615746951572224,-0.038569637244965274,-0.024201392059646405,-0.03867137402126673,
SFRP1,-0.026450086270463816,0.024232930793328493,-0.019022156446958177,-0.020102360639886067,0.07808312987899323,-0.010599053471754405,0.022302965649995635,-0.016503014703649534,0.03774179867989883,0.016386013957908466,0.023073911576507254,0.04771590803377589,-0.012434460974516035,0.018196964686518265,-0.015583083821573215,-0.05400236079096925
CXCL13,,,,-0.019921696112999557,,,,,,,,-0.05612660808352693,-0.01893659067098083,-0.005404296035258656,,0.0955980268149549
MICA,0.032200451921583724,0.013944983655637897,0.07386760649819646,-0.0491747047016358,-0.02920017046708207,0.08888819755819904,-0.008599624554737733,-0.04358633367559319,-0.055066649292435675,0.014993315709211018,-0.022452662326962382,0.004510893405183167,-0.019170181754708835,-0.028408608152638515,0.0941477682054951,0.05088728107344301
TG,-0.021052852782939998,0.027821851237895722,-0.02052792056723532,-0.025047246003568908,-0.015879469218288294,-0.009885274218380898,-0.018017174110357855,-0.011943159954413399,,0.059624175026702225,-0.03462553364724288,-0.033201879941040506,0.02234487380839604,0.013756792892257142,0.08141954272088432,0.11252787889306448
ADA,-0.025185591951231254,0.04470284670688959,0.07603785794525696,0.025786742588855258,0.06535939783018846,0.027626818545460993,0.0015188447527267122,-0.01939665223553017,-0.06047019673696539,0.03501920379307776,-0.12644332598739,-0.01674499642251828,0.006218464134582467,0.04759811494670642,0.020636108236857374,0.0042560390436125976
LAMC3,0.06364619556966525,0.0963648719709587,-0.03859336396939882,-0.05437323463055259,0.028046448030793904,0.13185078127472571,-0.010248877693561717,0.005140328623595847,-0.043493726729936386,0.047486631265369325,-0.14586433373658045,-0.0006834129402757968,0.07055043893156251,0.059742231535956015,-0.01956977677337718,-0.0164372117818534
CCL7,,0.020985170436711612,-0.014841653772050852,0.21273055076468908,,,,,,,,-0.0374502092299244,,,-0.027365012088446564,0.0616476860483308
NGF,,-0.022274701994652053,0.0345996922624462,0.03719023666134663,0.08037336833057515,,,,0.08208495575833769,,,-0.02135203769821356,0.008992229095048593,-0.0001845509244540669,-0.016544061679633737,0.0236705510869003
TNFSF15,,,-0.01652690737116601,-0.01955571867856983,-0.01839939525108213,,,,,-0.048226762642393485,,0.07142493479337737,,-0.016227972645585936,0.016650875335280594,0.04213460529351546
HMGB1,-0.08352324642525787,0.012769980735478047,-0.035326975138819446,0.01230137931230919,0.02330966721356317,0.051220643985513646,-0.024858370275027922,0.009990364136236295,-0.009333451231255039,-0.013168359423665276,-0.0691258754514195,0.01410993579919314,0.002043572853543927,0.006751161980494933,-0.01471647789240057,-0.027164860775933383
ITGB3BP,-0.021795424214144894,-0.045433745627978236,0.0247706331037556,-0.010458710409248013,0.024208124819198304,0.04856592284988639,-0.015893344928076328,-0.03220986976455575,-0.04750901841443534,0.03309224675742197,0.002381288688744695,0.02835157247379172,0.07482887513990798,-0.0022557281460785033,0.04851725827283293,0.10531008996014138
AANAT,,0.008839490913057755,-0.015037797047811987,-0.017620872073919696,,0.0017285208582218526,-0.016202949970138054,-0.013767071785757227,-0.019203535426021223,,0.08938044004441613,-0.03285440063020593,0.02998892087528843,,-0.02895332397018692,-0.03453465628248286
RELN,-0.017453373113496987,-0.027563307625990907,-0.026102248034915548,-0.028874492779763408,-0.03758255528910883,-0.027494944561339083,0.023486468913145434,-0.007871192107465315,0.013163410672237615,,,,,-0.019601632292694057,,-0.02818588755555349
IL15,-0.04864672197792083,-0.010602841223564249,-0.02109270915162579,0.08516359887470028,-0.01309226355255331,0.08139683783410191,-0.03954157380648538,-0.02958994900677539,-0.009868785565999589,0.007482383077958512,0.06462304756084636,-0.013997466449071384,0.029120662541409093,0.057587396415772533,0.03386393403391651,0.07336217410765819
UTS2,,,,,,0.040468435960855115,,,,-0.07210744348451517,0.005842363944938269,-0.02797792667096753,,,,
BSG,0.06939722702746885,0.0561524632909358,0.04085019796167167,-0.005684908098495896,0.016956239202586543,0.01386404084969662,-0.05848283965592204,-0.012903072592549582,0.055494848872254976,0.10095242685907142,0.00048800569389364845,-0.014311705482422627,0.0518264055727499,-0.019478205928258836,0.06219669161952679,0.03438152784454722
ADAMTS3,0.1299044742444473,0.03273628419255547,-0.0064486865323978544,-0.0024673832662065113,-0.003414778060180334,0.1329480182782302,-0.04676353490974791,-0.0026283699218185613,0.022112922411005015,0.07423324894561811,-0.10429388110086707,-0.06665595654627884,0.027875260628243404,0.02402570287288093,0.01671791034141363,-0.020072592764823875
CD34,0.07068340202238853,0.06899095846537609,-0.03913216777837665,-0.04312380285833447,-0.025438846838937375,0.054362245109115685,-0.04565856549523326,0.020311856198281866,-0.02706497517567973,0.01966932030937271,-0.17789145026192013,-0.006279181918001916,0.09190947208951161,0.08536616964663742,-0.0425420505459935,0.03223106840619422
CCL23,,,,,,0.10226750030516589,,,,0.05563468431745339,,,,,,
PLAT,0.00032345607721339,0.023445324142748327,-0.04700220694131403,-0.013124179632091676,0.06847948745285015,0.07336553170237314,-0.0351977453802243,-0.03965491921479633,0.01873997753610903,-0.02131608697873912,-0.1062580199743803,-0.04736430503832439,-0.09506210954558446,0.024292939189897982,-0.023053429824468858,-0.039806410033380875
NTF3,,,,,,,,-0.009259003492509873,,,,-0.0029295727319438554,-0.0768749168799346,-0.016834145950510037,,
LTA,,,-0.019022155557071797,,,,0.0019244420912139673,,,,,,,,0.030055928811501664,
CKLF,-0.04073453618948637,0.033041806235373214,0.02076764221254364,0.029785752537081888,0.03179199291020468,0.06001737433455102,0.07422031815923577,0.021776936138457843,-0.00712957595287899,-0.01394119604266074,-0.09838339795562306,-0.05597446853319537,0.010333040016679791,0.015325664883310452,0.053356252092010864,-0.005502784498319401
CD24,-0.028106157795526075,-0.012316476895467925,-0.011138340923581708,-0.011133776350853513,0.07436354358811431,0.016458345700681738,0.016415698210253155,0.05787147522952341,-0.05259472378964474,-0.004462967152884898,-0.07123138724593359,-0.03825519659945249,-0.10805475009192711,-0.004676951439201361,0.04396755747654773,0.0217814441044205
HSP90AA1,-0.08192903574901639,-0.0003753190111648912,0.02957999179695386,0.009624448174699459,-0.06510367387390706,-0.07000423214005803,0.044657425831135335,-0.05753156594960673,0.002925779457959238,-0.04017308916031699,0.020777901645905223,0.023200511742732063,0.03381391167237976,-0.010131676343339233,-0.047913527232392825,0.014862149599454413
BMP4,-0.021666441869657736,-0.0032474563933740505,0.08493602267975128,-0.022514053787060832,0.07156009480735864,0.06685029676476749,0.010037111556577777,0.025084439251207513,0.0033986105976467297,0.02610249772226517,-0.07462307597241206,-0.025771892830742642,0.0033342838839155913,0.08917178246930481,0.06375306676264526,0.0011431294153176155
SCGB3A1,,0.0960381672223282,,-0.003937260042904392,-0.016712505978713245,,,0.08725024315642595,-0.016683489788536537,0.12121757706274844,-0.08286051029731639,-0.04168805338889289,0.010641482255745014,-0.022257448385177687,0.0351327618228308,-0.026308538379512802
IGFBP4,0.025672807476673852,0.038216983393264424,-0.012418082783705731,0.036732976763402016,0.04615000193373695,0.1444170865844021,0.028324259045959716,0.06549011176606248,-0.00630233106472848,-0.008704754961509038,-0.22939341932753632,-0.017497607607563193,0.006520882310495111,0.046837940828762574,-0.01707133980973063,-0.0056778210624911
RSPO4,,,-0.029116741769403185,-0.009214275737634864,,,-0.018149715546346465,-0.011612658004126036,,,,,,-0.022695770740822675,0.007630470681125379,0.012317181426767606
LEFTY2,0.0719915891674996,0.09215993956215998,-0.028793681182119696,0.03113812343927629,0.07671740847550401,0.12456119649600547,-0.004747291035786912,0.009201997367505661,-0.020426097274026448,0.06446005536927356,-0.07822544947573383,0.065731492018433,-0.024145379020213402,-0.01815388384615576,-0.008508820785866246,0.028123604110236265
PF4,,-0.010011952663023679,-0.012949050518100032,,,,,,,,,,-0.02901702848261677,,-0.015647931236082012,-0.04578770165776489
ANGPTL2,0.07960157187899759,-0.0030341356474433354,-0.027507803202150138,0.036839920957219614,0.0945444868127267,0.07235270308651506,0.036054820707806134,0.0446206011539637,-0.04168598877019554,0.05433822199422553,-0.07519947619548119,-0.019507765223067033,-0.06695552146117344,-0.021832077169475817,-0.00539337379563248,-1.575668237757214e-05
LRIG2,0.020820651492251097,-0.024528326733600773,-0.01841121952833726,0.014937788107776358,0.0043442712232317545,-0.013950280975645072,-0.007686573496620793,0.04133211133688665,0.02287689413304986,0.06459027424862783,-0.009717494616410591,-0.04258579167539457,0.032670297858570105,0.019618855545619783,-0.04813051354949703,0.06960366759220069
ICOSLG,-0.06521317035398912,0.04106414250364258,0.035977724685013965,0.06251981867217431,-0.026685460368724268,-0.014240685603902594,0.011292836615093919,-0.02203865632198801,-0.014134742264654474,0.046968614039866026,0.02866685895175078,-0.0559326856386424,0.031974047534712474,-0.01517689352174645,0.099708165479016,0.01260654570449303
WIF1,,0.02420622200445401,,-0.03844306990384324,-0.07297822608048377,-0.016953663634397445,-0.01400570559871435,0.003976888993313497,-0.00038629841244147386,,,,,-0.02109791725920851,,0.05899226746289602
NPPC,0.030071249161110175,0.05617929385028679,0.008372616578597624,-0.042248657545756435,0.050573952474949224,-0.021801385548769737,-0.02732068149565378,-0.01613875276168649,0.021563112466834133,0.0011697827145616417,0.04085765882963196,0.03276095204048439,-0.05490216319086207,-0.0362922319188619,,0.032152960717554295
LYZ,-0.029476479696108566,-0.004764217017624983,-0.051877682074680284,0.050714282051099124,0.07931517351522648,0.04970924899289078,0.009582561440276003,0.015021340597935244,-0.035280127299905616,0.02893653516524961,-0.07389074928046307,-0.025834220059523474,0.06683799566225547,-0.021415540127104483,0.004097223200199331,-0.0017106909128198036
EREG,,,,-0.01159871352842616,,,,,-0.021012484805750686,,,-0.018184427731602868,0.07465995461153231,-0.02826796510998893,0.05201614345655199,-0.01901799769727552
SPTAN1,0.041915174725552014,0.006229555996601681,-0.08522566320096972,-0.0186656750107812,0.009564086937484595,-0.034575396683867644,0.003408239919084551,0.016673325202654573,0.005230280499925746,-0.01507359180299224,-0.12540722482874073,0.0031128862261502136,-0.049599007911224804,0.03948300221786913,0.0020914320114965887,-0.07353682704399263
PTH2,,,,,,,,,,,,,,0.007652332806730335,,
LIPC,-0.026953953713066043,0.028530122234028153,-0.02327040819202836,-0.023448243583534787,-0.020302743738485587,0.09009119829355038,0.015954378386298134,,0.037033995828256165,-0.04263562125540714,-0.07179814226226505,,,,0.08392748719630813,-0.017882107226407772
COL8A1,0.016578230340322957,0.0236988045082319,-0.004214650172259862,0.031512995647250075,0.05385229458146064,0.0303886680943132,-0.05214509166472794,-0.00731806100292111,-0.07010580329425758,0.04243326308849379,0.0058164422387485155,-0.008719387050129548,0.0244598942762778,-0.038014717073754895,0.002574299181496568,0.007850738928459567
GSTM2,0.06665835704884888,-0.008953017161911195,-0.007645094037332861,-0.03960924985529019,0.05542590204351644,0.07476514746158622,-0.030218408154305522,0.01688344907813166,-0.03342061595919441,0.0010171194198368635,0.09210081795004967,0.02592552176071904,-0.04760063628915075,-0.048184022294956524,-0.012905652006747,-0.04841840997827585
IL4,,,,,,,,,,,0.06155002121598279,,,,,
SPX,0.01074365747510659,-0.004009718914748087,0.03263146213310517,-0.0470276610601391,0.020950798230151328,-0.04662289681812386,0.03250946908516984,-0.0011280914291115789,0.035337286613852194,-0.03830187049204989,,-0.025728006638961937,-0.013975120918553878,0.035275074274932795,0.03509285216198775,-0.05022163727403229
MFGE8,0.07005968475249162,0.05946709644508849,-0.008254388171037545,0.06458898362492582,0.03219645209468953,0.02449943872829775,-0.024804825335022956,0.02820282052725379,-0.003883616773320719,0.03283030912821205,-0.12385461146991916,-0.07712338341417772,-0.011957519273000263,0.0540184408408093,-0.016659282637881117,-0.01542177687823759
TGFA,-0.04136145315082614,-0.02093669946204935,-0.028701887971333315,0.018339078986603495,0.05901328257663833,-0.006535985907953099,0.011001933450888502,-0.001374202909683139,0.035279563861282365,0.008467786898824287,0.12830126607760065,0.028121143961296356,-0.05150648322728153,0.033041185105250254,0.050362545566512526,0.056430615425352125
SLIT2,-0.021666438402702118,0.0028841000735934236,-0.04407185506996695,0.0851726417026416,0.03423868950487603,-0.03824033502340079,-0.04006506411520192,-0.02147561134473969,0.010721916638626552,0.022162777095591224,-0.10565202016107259,0.06389922185557484,0.06852661977836225,-0.003300257156774606,0.031325403593948094,0.07896260470411157
PLTP,0.04090766723717734,-0.010227095231894984,-0.0554335180909811,0.0167997174548237,0.0654965047646837,0.11465399809997562,0.007376362646981681,0.05473550067287728,-0.08387733292507189,0.014326476447225872,-0.12808050428477655,-0.020986806316764535,0.0029395336416277802,0.036997384236101154,-0.04287890130993279,-0.02325075472947308
APOD,-0.10370321931646427,0.007460439671504006,-0.033477376860708785,0.02307132903362421,0.019117336755197768,-0.00812360074488211,0.008552365027591994,-0.07522534514067085,-0.03587215302009961,-0.023969977376029742,0.07000495442204777,-0.01036618948636165,-0.07604002622166811,0.037098453249655515,-0.03476769076302059,-0.07270262775848328
B2M,0.006586439743260826,0.09519617978908128,-0.016544811052155186,0.021453081520053725,0.08573092245463868,0.1476643195054348,0.05308971959175839,0.07621841078955577,-0.022497301685855127,0.08512663198221412,-0.1396347735615786,-0.027996504332007816,0.06076397693572751,0.01836441853238034,-0.02845386882116018,-0.02830175176936657
OMG,0.0012709071053000982,-0.007346335304520173,-0.04776417827301134,-0.022334109445286982,-0.0547681374147248,-0.02855431548741239,-0.019932119588443747,0.001597083484083773,0.042421271236862367,0.0423391471838969,-0.058499606987982365,0.020199789944860196,-0.034430283169121015,-0.0202433074923434,0.07599004425584997,-0.006966585094248777
CXCL3,-0.016953929118167507,-0.005776541902357857,0.05882225648007444,0.043676959482871515,,0.03571106951097278,-0.03223898504588982,-0.01242308941922848,0.047502425030664264,-0.023862379996118444,0.07244796401351909,0.02322528721993305,0.0920558790434433,-0.0317220059984932,0.041924091241535164,0.06068384984202956
CXCL10,0.034037417322260545,0.05350829113743802,-0.029765419273701618,-0.013457437399489312,0.0032317217622842027,0.10639322172152137,0.04074360621626049,0.14748927483360258,0.05493481025878446,0.010311950182926402,-0.01462004770748328,0.008164080606873283,0.025345874044584618,-0.03101168219401924,0.010706639697341999,-0.04209304715430692
RSPO3,,0.012281193199943766,0.022709762401831972,-0.023448229126542364,-0.02594642792727766,0.01952489910408387,-0.027412401749716233,-0.03016703263423951,0.007119602397171997,,,0.01160404262989109,-0.0007262011807396609,0.08169530592303922,0.019109034394148506,-0.03118509715172615
CORT,-0.02105285718840079,0.037203275102611955,-0.007430703748294837,0.012002173463752356,-0.030121312970125557,-0.03158715282421917,-0.019493978971494793,-0.009386458952399252,-0.05141707990731302,,,0.06264862445077231,-0.01705549879882153,-0.01792570656015391,,
NCAN,-0.042915912022134316,0.03820801881203984,-0.07083397770423902,-0.009073265474260846,0.0879207410965152,-0.03536144263018169,-0.08873219351653439,-0.03196481533334325,0.020880841014910216,-0.04039567490060192,-0.0021072389483895253,-0.01565462573170338,-0.10339239334510518,-0.015692166599444217,0.05969312143448893,-0.12118328270520054
PRG4,,0.02281500351099433,-0.014841656084902278,-0.016788847871137772,,0.08655007486703462,0.0003877172774659614,,,,,0.04931607890030728,0.020122476105043568,0.06405243494612745,-0.004651339400939637,0.012503147274140557
ZG16B,,0.010084893828249057,-0.017225557017225383,,,-0.029324494200086162,-0.012399691944255511,,,,,,,,-0.03462637135077008,-0.03906160549213309
TGM2,0.01945419990213436,0.07791001462855945,-0.004504673492301718,0.05756279853779333,-0.03440290366203277,0.06127925296298877,0.03214613891451891,0.03995498273826253,0.008928884431791434,0.013964506380375878,0.06043944267917604,0.01742905845565291,0.12194817371533613,0.021998855808843427,-0.005563144703371837,-0.014049458234183887
VEGFC,-0.02105285854392774,-0.021724014248552415,0.02847810886301099,0.06056985621638756,0.0019426243636537558,0.02877056782220146,-0.024412334660965835,0.010016086045762485,-0.02374401633938526,-0.06858481788668347,-0.08326035930978659,0.011136010112510376,0.033906103569397036,-0.008245784952050786,-0.011960688626730625,0.04194042909550864
WNT6,,-0.0015771144572201586,-0.02052792141956547,-0.023133416027701477,-0.013428628392273642,-0.0267091320352586,0.012414178531947984,,,,0.0266551235652558,-0.039761159801300336,-0.05643442252728635,0.02021291670790588,-0.00031605795370530604,-0.027520821763669275
NRG4,,-0.0216057113410581,0.04480496861304643,-0.023913518272206294,-0.016439123589376728,-0.03383055236396743,-0.023821815913803106,0.042745458538568655,-0.02645223919131303,,,,,-0.016740702066616146,0.004286294621405481,-0.032538926110266785
PMCH,,-0.02490174505195242,-0.0015233553801920023,,,,-0.01814971467042666,,,,,-0.03806555977835403,-0.003143801111904846,-0.017255692497545865,-0.03037023199875341,0.009303458965139498
COL9A1,-0.0023707519446545685,0.03379881048773893,0.011334435688476427,0.027877648177084813,0.12852529139599,0.03631017762829891,0.03315977622911247,0.03411549901482482,-0.020721193515273326,0.03707320824899218,-0.11978953111445244,-0.08461814816322065,-0.052367115100229074,0.017366940653792597,0.03172470262014801,0.09374132864260916
GDF11,-0.023038696389699312,0.04465682583854562,-0.001665880261860526,-0.0034173099075817995,0.038266692868192245,0.1112561386461144,-0.0376538740231024,0.019006967534499736,0.005229561286052103,-0.01885601206729273,-0.09324348811748537,-0.0794284869315623,-0.08813929246858349,0.03672406280712247,0.08789152053317272,0.07500697984188345
RAET1E,,,,,,,,,,,,,,,-0.016297111906298987,
IL24,,,,,,,,,,,,0.03499740790166991,0.017821795968485318,,,0.049249440917053605
SORBS1,0.02671802827638911,0.04514314390892602,-0.00685536220392731,0.02202143481301494,-0.0013847017316658164,0.031090315105048137,-0.05588096247786912,-0.048356221337473575,-0.08172805452319608,0.05263001123853602,-0.08138092209668976,-0.003023552528838844,-0.04033280236864769,0.008343714522562495,0.046635076269016876,0.0035952353889356628
DLL1,0.006036916905789786,0.04225810261132643,-0.021068277549490144,-0.03984812521257803,0.010856880291631234,-0.001869440066785252,-0.015456160698680214,-0.0029307037083918853,0.02363191115254283,0.01052101337708098,-0.1465492066040172,-0.026489817442112318,-0.08555400523091752,0.06251722701422767,0.0694189872730621,-0.05264937177195205
TLN1,0.026940642276466215,0.014033079622546022,-0.04906814134886221,0.030963991654059414,0.10261764614365734,0.057866374863198844,-0.0018561096724166218,-0.03071511829788606,-0.007281875421716432,0.05183932964771761,-0.0883865679268989,-0.013818778173604856,0.04518931335634847,0.0039056156789891022,0.021679742887178367,0.08927964208587998
COL2A1,-0.019774016977328442,0.04676971960767979,,-0.014994988047272138,-0.014548247633369506,0.006650714539203512,,,,,,-0.010418172291402305,0.04814644146983307,-0.015729212336013168,0.02487014502981295,-0.03603753264808153
SHH,,,-0.015422917465338146,-0.027681966835651058,0.1445223940087732,0.01939932918741398,0.0007500802145317926,-0.013333404368533032,,0.05676138623430426,0.05755683414927928,0.059503796947032256,0.04620699575815764,-0.03751968115395137,0.03482927902392003,0.06126206524841536
PON2,0.06777098304811403,0.013913188530181513,-0.05086305675016396,-0.02686327745100956,0.014156561395726715,0.0706515142333151,-0.06114737105115618,0.05643125544144175,0.030095712416820512,0.08638461936655659,-0.06858610610249943,-0.028714050380717733,-0.0732010006220225,0.027462081947100498,0.02439117048672108,-0.03389858522356176
ICAM5,,0.06671353116603101,-0.024037711529493338,-0.002935848844069873,-0.042486457046482816,-0.0407138043351226,0.0032183989587129605,-0.017487422369230836,-0.04757650474078168,,,-0.029006806067992184,-0.058767310763038864,-0.00778729664650951,0.0071114974175505285,0.015374903084283695
HPX,-0.022460952117450715,-0.03461759144594347,0.04951062677040505,0.013320912615501635,-0.013428629298129402,0.00526338004082158,0.00960034195343451,-0.011612658518857528,,-0.022725795222105636,0.012604267326330834,0.006989246366613307,-0.002626577344681068,0.005261636829704513,0.07399225356476041,0.017738278339396802
