,UKF248,UKF313,ZH1019inf
TNFSF15,,-0.016257462692762764,0.02338955963882541
HMGB1,-0.06606300073340741,0.007901123326364688,0.012900239271981048
ITGB3BP,0.05216858553858362,0.046015672500761017,0.014153196333634075
AANAT,-0.018200510415354733,,-0.019862816538975835
RELN,-0.039292663186846065,,
IL15,0.0004364743793380746,0.004477095294787965,-0.033576860014225184
BSG,-0.017738878017095394,-0.005970342751738019,0.011138941655862602
ADAMTS3,0.024538320976602728,0.11805265640821871,0.005942669924988224
CD34,-0.03926459362221699,-0.03345172451438929,0.10992322507575489
PLAT,-0.011035641203534152,0.06989631504767936,0.15185161164061206
NTF3,,0.008754419306058279,
CKLF,-0.04327980124593654,0.02079877739077154,0.06132195832832976
APELA,,-0.029969761166833607,
CD24,-0.04904937810384102,0.04580145020739006,0.007559821959107052
HSP90AA1,-0.043408584860947924,-0.029476825036527165,-0.07756930782781855
BMP4,-0.03479072757372785,-0.01883081606568248,0.015808974777213474
SCGB3A1,-0.01254473958939063,0.09461524511722337,
IGFBP4,-0.00663112330076692,0.02517141579805177,0.1252030224702289
LEFTY2,0.028175432757174143,0.023400009444235904,0.16594033765762012
PF4,0.01329834869454694,,
ANGPTL2,-0.0636422141377501,-0.07566502178069988,0.03339182010766919
LRIG2,0.05670061051602887,0.012130863271597552,0.07318703876377708
ICOSLG,-0.017685807413565326,-0.006351073688545267,0.09915111617324845
WIF1,0.05226871645344684,,
NPPC,-0.038917142335313494,,-0.02378365500885793
LYZ,-0.027412555978388542,0.06333749319108456,0.06712777696834338
EREG,,-0.021495053267802357,
SPTAN1,-0.07699677735641045,0.03505814914812259,0.010936776482084966
LIPC,-0.015931520444501877,-0.026876802870099498,0.045597186752860605
COL8A1,0.006831056299169008,-0.006634888530317957,-0.0019154406245105293
GSTM2,-0.0419868617889628,-0.020267749532018188,-0.035205037035718506
SPX,0.04314757451904831,,-0.041480194510775205
MFGE8,-0.023079678642186366,0.001198266780209543,0.08864591590028834
TGFA,0.00011221501363966612,-0.028968703841245683,0.0661713989261156
SLIT2,0.002064727482654833,0.04729840012106163,0.15906914217852178
PLTP,0.005166638741147754,-0.012736386762781679,0.06224691303696147
APOD,-0.03711911809531293,0.018140136745674516,-0.0969882222427585
B2M,-0.007446773472948963,0.043087864453573634,0.1377154640295917
OMG,-0.023323732596269513,-0.013612935336718547,-0.07869389851940707
CXCL3,0.05373886355279388,0.039686684798086604,
CXCL10,-0.017843334741037956,0.12464741128378752,0.07925571544916087
RSPO3,0.12423177258777224,,
CORT,-0.008047030512097602,,
NCAN,-0.022784738793810204,,-0.03521295101328704
PRG4,-0.01886579206700232,,
ZG16B,-0.01739576756637318,-0.008499287913262913,-0.022080802092404338
TGM2,-0.07547916025637345,0.03667077617953766,0.11134045697304619
VEGFC,0.06448189906194733,0.0019048115046975528,-0.028621104826249147
WNT6,-0.020240662025005806,-0.027115777070954118,-0.020998845382244214
NRG4,0.017641874831921485,,
PMCH,-0.013316775905880943,,
COL9A1,0.0068891815072824325,,0.045208256519278345
GDF11,0.0002710388112130475,0.015377652599936729,-0.03320578896505097
IL24,,-0.015291583580072949,
SORBS1,0.0233701476802293,0.05072394717154314,0.017476317625515082
DLL1,-0.03731455095037222,-0.05553783667379516,-0.03247695568831273
TLN1,-0.0025264959352765547,0.001554404894732449,0.007215568082755412
COL2A1,0.008809365592891664,,
PON2,-0.04391438889896726,0.06954967350083306,-0.013683375027050209
ICAM5,0.010873193549058573,-0.014475362715912845,
HPX,0.06344364461103044,-0.028742437845720382,0.03960795307695435
SFRP2,-0.016678264715073568,0.08593511452795857,-0.025526217380691642
CD70,-0.030470776798463814,-0.019038131805454876,
HP,0.03163212624935868,,0.04739714047830086
CXCL2,-0.014511509446491395,0.0037356070586468896,
NPPB,0.027090297888790246,,
CCK,-0.021992315064580475,,0.023966952585730898
SEMA6A,0.02724873979488564,0.11757887679370578,0.06833778866208338
IRAK4,0.014847734017384828,0.052933823788684733,0.008165730118653637
GSTP1,-0.05500190808774595,-0.005129430710819365,-0.04233855111616515
VCAM1,-0.04940204886756013,0.02297770892149956,-0.018953373555504832
NXPH3,0.007452582330960533,0.013767339688292619,0.050326664155737846
MTMR4,-0.002591032055397571,0.011796687169486179,0.1121505439174544
LAMC2,-0.012702691400581225,0.0964586081094329,
IL10,0.05034397311082552,0.062223418930785486,0.17204670637235334
SEMA4D,-0.021693962660323942,-0.004402056742332461,-0.04914939503667004
TRH,-0.03147598158322765,,
SEMA6D,0.04953941767653314,-0.020605891091216036,0.008456918907235829
CEL,,,-0.03052556255282355
PDCD1LG2,-0.02521275615822041,0.01726823143172743,0.1147492519088402
SPINT1,-0.009398131249352458,-0.004548432027078008,0.025721864420649394
CTHRC1,-0.027828773182408978,-0.03914073151044414,0.07806592024979365
PODXL,-0.04012067061741409,-0.014916393049199467,0.09835395896083321
JAM3,0.0046368498782175934,0.06820158248064041,-0.06698304431235444
TGFB2,-0.014451674402363156,-0.008651613595764851,0.04438210898508885
COL18A1,-0.015023312068088443,0.010721830469186426,0.09963548316695763
NODAL,-0.012503629560284819,,0.09064976199637101
INHBB,-0.0161981559512038,-0.02795190907766949,0.09606235009930585
LCN1,-0.012702694258738512,,
ARF4,0.010769450337213812,0.022434842614970026,0.055259150246062316
CXCL14,0.05061747997109077,-0.031657753781149746,0.051433554336354576
LIF,0.06722961486593183,0.0027751974623412474,0.16535174322479435
IL17B,,0.017015065560418877,
MMP1,0.08362665481699522,-0.05583592599708735,
MATN1,-0.01667826698788748,-0.015291585784176075,
ADAM28,-0.0006554331985680107,0.042573337386753986,0.057654689246745924
TCN2,-0.0064610304445396885,0.009909343254640286,0.06957037744394041
THPO,-0.02173247245431107,,-0.022775869683068495
CUBN,-0.04618156232855271,0.0001505776706892081,0.07982406659114202
TIMP3,0.015148480375441099,-0.006644037723554887,-0.043933170139974984
PIGF,-0.014746729643654699,0.003164524980444353,-0.024873772291843482
CRH,-0.014882718687931581,,
BDNF,0.00895694069347454,-0.023587242087207142,
CCL5,-0.02773331317822997,-0.03778047829427763,-0.002460242643814655
GAD1,0.0033957485057279553,-0.006238434501545829,0.027663642595799367
COL14A1,-0.030100145299766644,0.008144149960931697,0.01317163426740365
HLA-A,0.008959387125005124,-0.05474056141195659,0.07055232963338397
CD5L,-0.014882716966114389,,-0.025998029354926813
FGF18,0.08917554222020355,0.0078063119308154445,
ADM,0.07339967129113177,-0.05793192422949448,0.06047642179639059
CCL15,0.07409194925715125,,
GNAI2,-0.013792936164572112,-0.08167483175836628,0.010654017848868907
COL11A1,-0.008020419968486896,-0.005588832420510874,-0.006931465305461397
NUCB2,0.04171601178071567,0.014790686255681591,0.02587124696644392
CXCL1,-0.04592209707886614,0.043968831300679634,
VCAN,-0.031951974239303946,-0.01147612004646832,-0.09528745703775558
MMP7,-0.05582265149715509,0.05460987045307683,
PTPN6,0.018668153310339858,-0.03477208068761495,0.024318074737407422
PTGS2,-0.0003662523490335403,-0.009280536134260678,-0.04016693426172814
XCL1,0.06653932524595872,0.024211764495480275,
CD58,0.010373634453494956,0.07398648222297192,0.05645333151278668
TNFSF14,-0.016432793121754344,,0.0839173913505441
CNTN4,-0.004259780231403589,,0.04516544860074565
INSL3,-0.014609671164070916,,
BTLA,,,-0.029176074250076726
MFNG,0.03723456872743335,0.053660886768039144,0.07132459109200512
ICAM1,0.018939626302871028,0.01756735229000152,0.12269451587881464
PROS1,-0.01145078215780827,0.03909824549914808,0.08276794511346276
CLCF1,0.03345127106802481,-0.013233248754932632,0.03717879596555689
PSAP,0.027331485316051295,-0.036929152707547444,-0.036133793398461365
EFEMP1,0.03261170869194271,0.03684981443378495,0.03957288271954229
C1QTNF1,0.031115700486167262,0.04370185671020986,0.01219085937280102
ALB,-0.022586932857922605,-0.01447536747485026,-0.04184294021113469
CCL13,,0.08791985538444916,
EFNA3,-0.006817942076038181,0.002323277846413501,-0.02131367241339605
DRAXIN,-0.01641324918412592,0.02179599155252875,-0.030642588201408024
RAET1L,-0.01138107572428643,,
NPTX2,0.035672713771296216,-0.03333463140172452,0.011464706646072602
FGF11,0.04018660359249363,0.01532408233628914,0.01832129384146618
CD59,-0.02363588583923801,-0.023458675413583232,0.06458068943117823
COL9A2,-0.020100632083724666,0.0521565637557466,-0.034768877214162386
DLL3,-0.011561181106820083,-0.01854902012110482,-0.00987872530498883
FGF5,,-0.012244688853989381,
LIN7C,-0.028342692635665495,0.021239979173818584,0.015020626302701187
GDF7,-0.026839396086728248,,-0.03308449541491532
PSPN,-0.05397034286418934,-0.04229385411886803,0.0351666860187873
ANGPT1,0.0772896570936214,0.013674916284995186,0.06633478804458715
PNOC,-0.010067091380140645,-0.01447536747485026,
L1CAM,-0.01577203142587889,0.04330527372987285,0.1309599780322976
APOA1,0.0011302185988911297,0.003890257689942716,-0.025394270191110926
PSEN1,-0.014731835466843817,-0.009505442732026113,0.005066731467799944
CALM2,-0.05819671105673074,0.09526976669646257,0.050869807244071655
CLEC2B,0.030439736061956817,-0.015084684966165357,0.01654296801707702
NTNG1,-0.03885861528063923,0.04239486949750037,-0.025383021965389718
LRIG1,-0.014500895521783234,-0.0660908616192563,0.021265520406490487
CPAMD8,0.04024425047435945,,-0.00756184100389133
GHRL,0.04191788687763781,,-0.02730272147122342
NPY,-0.0003738744528300854,,-0.029450125578360523
MMP2,-0.06455701160634063,-0.04409524643861084,0.020822673541915946
PPY,-0.019190742757759983,-0.0133890694240215,
ALKAL2,-0.02134341977260061,-0.03413571970393678,-0.04080136450759384
CSF1,0.03590708099512188,0.06502768123945854,0.057454609440614195
SEMA4C,0.005356974675472541,0.021230824051683476,0.06774823281934568
ICAM2,0.01734400047468757,-0.005218770455028544,0.053374823719341956
SYTL3,0.027557953861325153,0.009401065056896913,0.012501834367746172
IL1A,-0.004084272443054801,,0.18593279524461964
HLA-G,0.021164769062525107,,
PGF,-0.023930955477170335,-0.011864766274482744,0.09521833998718533
LGALS8,0.04402051551867327,-0.012894572486896457,0.0777781582779348
DKK3,-0.017837457588213753,0.03277171007614526,0.024921518398877268
COL16A1,-0.03436783461942878,0.012933886045668728,0.006319655339563845
TPH1,-0.012858811985347903,,
TNC,-0.03382292337819985,-0.07428818316134886,0.08444801042759194
TNFSF9,0.039325048054098845,0.05221655984848726,0.021853057696940507
C4A,,0.08086419318436112,
CNTN2,0.005195551171666212,-0.016811991065830326,-0.11829877055738285
F7,-0.012544740216619246,-0.014475369506105463,
LUM,-0.021182025610858243,-0.008623453204685296,0.12607206667721674
BTC,-0.011381070983702612,,
APOC1,0.020400506821268163,0.010734475672624545,0.013878469539127681
PKM,-0.006656960907083362,0.02754540307985247,-0.005736896614094738
TNF,-0.029272719641845007,-0.020605892765317654,0.059069823171756915
GNAS,-0.011573787808238764,-0.02867342615568882,0.005782923604969102
BMP8B,-0.016525471831933373,0.003694585291121852,0.040437989327697606
LIPH,-0.012858808819608929,,
CCL28,-0.018087514148873426,,
PTPN11,0.014824743739729565,0.020426221070132436,-0.04270426707085243
ADAM12,-0.02438538667183639,-0.012767234922766818,0.10202420390256511
EPO,0.0021547934422593783,-0.013161564523196225,-0.029722096816924146
EDN3,-0.022399435473898898,,0.008643833816534024
CCL2,-0.022179344399776067,0.021002132456590657,0.1251120790492463
DSCAM,0.037789804679831104,0.12008580713810695,0.0417776897433355
GPHA2,0.033460826791477986,,
ANG,0.041626428447626845,-0.04438013489142558,0.05859552316973988
FBLN2,-0.05194753539180039,-0.012911484657732768,-0.041011185255779986
VTN,-0.024307629928043428,,
VEGFA,0.05786404233251276,-0.049846703366264074,-0.03353653430023652
F10,,0.022863322312392746,
SERPINA1,0.03745336516240185,-0.009335087698367831,0.032649012069677644
VWF,-0.0042235057742856736,-0.03066318357958312,0.10491599928068386
GDNF,-0.0201378260613846,0.026181131765462086,-0.025383014877755024
VASP,-0.02897974613343291,-0.002610691082457181,0.12309753510592146
ADAM15,-0.006075602661861524,-0.046955104059891256,0.03538048360731836
WNT2,0.038954568849715696,,
OLFM2,-0.021913587892405693,0.00792652024966817,-0.03945656216826896
MFAP2,-0.03456887721808673,0.02788168552141411,0.09956769284002367
HLA-C,0.006668005322063122,0.005177257388579104,0.11264519196956962
THBS1,-0.01314084613332134,0.016009746312506085,0.03982145152206106
HSPA4,-0.03648440821119718,0.0008844042114581635,0.05677158102872712
LMAN1,0.0436801290222024,0.031511187860803265,0.01453513876786625
LYPD3,-0.01961661514172534,0.024104826347882136,0.03764516697638557
APOE,-0.015466365371874275,-0.003273069776809367,-0.0977222004142007
SOSTDC1,-0.028967505505592146,,
ANXA1,-0.010518695806382329,0.006402368539075314,0.09944188821845165
WNT2B,-0.000599711880022912,0.012927972183640762,0.008780347796106182
AMH,-0.02395388572441867,-0.03231232240521634,0.02086393592963046
GDF10,0.07778497938539361,,
EFNB3,-0.03970814877216444,0.020569068626941352,-0.006740351203929607
LTB,0.029147531323704654,-0.026026005616453098,-0.026583217592416854
ANGPT2,0.038179635697028015,-0.03477295330740142,0.07856090502419283
NRTN,,,-0.025998049061217353
ADAM17,-0.015122605911380472,-0.010632936489493134,-0.03219726954212326
LRPAP1,-0.008156326766686562,-0.0299696063456492,0.013474971854957211
NID1,-0.04889612467772513,0.019956439126283913,0.16709138792751313
MST1,0.04379290294075661,0.11252191240633885,0.023780795528515006
CCL14,,0.11489708248588498,
DCN,-0.04651679356238574,-0.004520000095704634,0.0893170105279987
COL7A1,-0.006001940128287799,0.04140795299621557,0.0772761987294874
CALR,0.07219635251062824,-0.09401830410113318,-0.015310237265100833
PIGA,0.011022618097333459,-0.005149250431217739,0.014019306740933659
CD200,0.013383177924179882,0.037190925134614264,0.0963727201242818
GRP,-0.023864778340068043,,
CDH1,-0.041383162129683286,,0.06992700801590736
LPL,0.022542835676012236,-0.0175414869107378,-0.006634832097643236
SEMA5A,0.05879248633972851,0.034820659657691884,0.03174154444968608
SEMA7A,0.010379078254834445,-0.02283004108073017,0.11506880208051763
SEMA4G,-0.04034557940351369,0.011173367225885751,0.04073187500009194
SEMA3B,-0.04965610718212104,-0.025952448017112325,-0.10125828207506915
RPH3A,0.00820493803502983,,0.03474176100953269
JAG2,0.036172063796785836,-0.013258187091874438,0.027922736508621992
CGN,-0.0008687656557300263,,0.14324987856683208
GDF15,0.03950083358365645,-0.04055901758832042,0.08584903473548998
SEMA4F,-0.031854901526150683,-0.008153986032141066,0.04468224685017273
NXPH1,-0.04398458820069359,,0.040566936139703476
ARF1,-0.008651577087805718,0.058149333102359736,0.05711464569414653
DSC3,-0.010846019575716272,0.050294293163107,
EBI3,-0.017893762146809298,-0.019680835188697347,0.018590172323329844
TIMP1,-0.049753633581046244,-0.03107237974782456,0.10892529459206535
SEMA3C,-0.005773566776855121,-0.009243451504214672,-0.002713947031353711
GAS6,0.004040315319736444,-0.03773423697731523,0.004714220630360928
MEPE,0.02255272670722755,,
SERPINE1,0.03644715431966076,-0.08022754764698023,0.01958195274093187
RSPO2,0.05393008610560464,,
SHBG,0.03423083362799347,,0.10853609892930224
LGALS3BP,-0.08816069385303965,-0.057335970766059306,0.02551422707390357
LAMB1,-0.027369099180407204,-0.014182665314463603,0.15588114214841695
SPTBN2,-0.01270068400438317,0.023623562399934066,-0.05531881620937843
COL1A2,-0.03801964770949995,-0.04347688784544038,0.11910923481178048
WNT11,-0.015545868423878458,-0.018549019154216938,
LGALS1,-0.058488315802577635,-0.06139932517552839,0.1599945424313541
BCAN,-0.03916557425546013,-0.018714527266764255,-0.05437182786103165
ANOS1,-0.018891867070244525,-0.007411731868212026,0.05794359289746971
EDA,-0.011381074883214675,-0.019522814441551566,0.05290091113200071
FGF22,0.00502332464679947,,-0.031311535308846894
SHANK1,0.07165823913381864,,-0.03283608825641616
TGFB1,-0.01528379747730589,0.013223313966415353,0.11234330544626919
MSTN,0.011280611228357993,,-0.03514006755652127
WNT4,-0.010474771425054813,,-0.025998043510145064
TNFSF4,-0.02395388478724676,0.054593322875549334,0.08373241081914835
NTN1,-0.052712964007864564,-0.024164345184214245,0.023820107498794006
CXCL12,-0.061613631387243815,-0.004529013789391762,0.03888335392488808
GNRH1,0.020080314459180945,-0.009409190388818645,-0.033576825179749956
RIMS1,-0.032190107793290276,,0.047609654029801655
FGF14,-0.041080688067123415,,-0.06261003136131817
IGF1,-0.0392926717937671,-0.03758318241879796,-0.054077464723009436
TNFSF10,-0.05015597336325336,0.05216536414159887,-0.0016203884867820716
GDF5,-0.01605818071578419,-0.025023965831211834,-0.025383000702503447
RGMA,-0.017308353588107842,0.007206787335582198,0.023330737778730622
WNT16,-0.03346646125485216,0.03781170155153354,
CX3CL1,-0.02430941951044744,-0.04562017558210479,0.046141229007704294
FGF1,-0.042537263767746525,-0.02758858017738927,-0.00795903643955348
ALOX5AP,0.0355162985952285,0.04617130273309038,-0.02087835236735871
IL1RN,0.007715510375812003,-0.011853179458905756,-0.03478274780287229
PCSK9,,-0.009861065834607061,
NPW,,-0.01920322437988263,-0.0382167498319544
CXCL9,-0.028517726510980473,0.006481363935246725,0.010216154114270326
ANGPTL4,0.021378003004035955,-0.04371479506577448,0.06385420462020108
CCL11,,0.0008707797383481482,
UCN2,,-0.010278120264560906,
OBP2A,,0.1577956125837868,
COL4A3,0.04301550861122614,,
NRG3,-0.039790151049100705,,0.03201432159255446
IL23A,-0.017159617749244065,,
COLQ,-0.019157275581474596,-0.023228957028749123,-0.03445116223562313
TNFSF12,0.007679503141337946,-0.027301601082418258,0.03834289291178037
DKK2,-0.017973878437116595,-0.01769595814103192,0.04114308870396412
FYN,0.020309656085754055,0.0018894318785187192,-0.003687966189643415
ACE,-0.006540289694907234,0.01485673814259688,0.11743355283589792
IL18,0.02643112346196133,-0.0003239991411324932,0.03490275951070795
PPBP,,-0.014475364456986963,
CCL27,-0.011381074959675734,,-0.000413422902751428
SERPING1,-0.016291790903158042,0.017392993289453967,0.0474893157255898
AZGP1,0.05759583378927423,,-0.02591895776913519
INHA,-0.021828809794701247,-0.026636040312883805,-0.0323345221931115
SEMA3G,-0.04150427789287399,-0.02134915567882386,0.11832360406172858
COL6A1,0.012109071595484749,-0.04974853694449141,0.08011499213835271
FGF17,0.0010707720560137433,0.052334468168146187,
FGF20,-0.022586931505031178,,0.10583395732728297
ICAM3,-0.031125094095588453,-0.04569067993633142,0.05611379731634515
LAMA4,-0.05051374888187459,-0.025292841550911306,0.182377145383155
INHBE,,-0.019041597676444755,
DLL4,0.009564449465210933,0.006640747482551082,0.11790383104882354
SEMA3A,-0.040260449394924264,0.00122726345130687,
C5,-0.0015264522074945647,-0.0373046671991588,0.0570975539853156
COMP,,0.04900837256364866,
EDN2,0.09249223209527868,-0.015091443841804204,
C1QA,-0.025861054337104436,0.08148007576720707,-0.021592691214326484
UTS2B,-0.013760377082757541,,
COL9A3,-0.019640674554698416,0.02942360138313663,-0.028954719041854208
DLK1,,0.007758783222661379,
HGF,-0.007944157246515262,-0.03193032677859843,-0.0005879682790313828
GIP,,-0.0008880022697635846,
P4HB,0.014407603262353422,-0.05044585003144764,0.08850164712310818
ADCYAP1,0.0022277153982059837,,-0.02443469550501333
GREM1,-0.01808751293102472,0.006720920749358705,-0.03994925248888676
EGF,-0.01251482460718965,0.019840876765523124,-0.031051354788931312
VEGFB,0.04860960107865485,-0.03579284563844335,-0.09697834354065746
FARP2,0.052971992494570894,-0.0037213650656235217,0.06182844609469359
LAMA2,-0.04154436580526891,0.056031722841648986,0.06111681482481052
NRG1,-0.02386477743919766,0.019338238779309076,0.05918275991101833
SPINK1,-0.01850204938896461,-0.025654120846757746,-0.023452100706559613
EFEMP2,-0.018710899281446005,-0.035265652650766574,0.013121804051854305
SELPLG,-0.026750963301868016,0.03668930367261619,0.01365935868583948
GDF6,0.08949811142213321,,
HLA-E,0.011054765645554084,-0.0735371512641456,0.0782382396622652
PTN,-0.03936860389987941,0.02204507613077079,0.008652298934526638
CD274,-0.034627406894884624,-0.027234618634045,0.06332821138301652
CD14,-0.005192416141812092,0.007768808319846949,0.0036077473344870944
SFTPD,-0.02074818779797976,,0.003533152596432425
SLIT1,-0.045863996352909,0.003387349348788547,0.029235129359844264
BST1,0.01707816700990199,-0.04415168189396923,0.0071289453045102575
AGTRAP,0.00776906518038629,0.040095476006420376,0.05207283553211054
LAMC1,-0.040295901201322024,0.040728492520329077,0.09634437053787603
COL6A3,0.006495913100558086,-0.014832334431943914,0.03160500602441538
FN1,-0.019426799284063604,-0.06208435964690301,0.12308452476262584
MIF,0.0028356661798313006,-0.09341611328776875,0.026345886017436416
JAG1,0.0063242591362948,0.026696052975139672,0.10463000532096493
NID2,0.006132831037324187,0.039635229066552306,0.12360693803592379
EFNB1,0.012994059860298298,-0.011293076051354309,0.08141095609506997
COL4A2,-0.003498771171334769,-0.011328606365119757,0.08690706411335451
SPP1,0.026196669620521106,-0.042126768492620315,-0.09364735416435441
PODXL2,-0.0014907657118759653,-0.013612937920912,-0.03431987894908101
FGF9,0.004910024562966385,,
ITIH2,0.042079795114451556,,-0.03909254531357493
ADAM10,0.008116676222760976,0.07091392854373102,0.013625543179462626
CFH,-0.04171677342660326,0.012729231313271474,0.10298047346470891
COL4A5,-0.021427850105873333,0.07734745500288055,0.00020622546081276407
LTBP3,-0.019611566767667243,0.04485188814159343,-0.029636217803651936
GNB3,-0.035779379125113996,0.049599658424932386,0.007498330532502135
COL6A2,0.008686491020144432,-0.057078959693390434,0.11518845205852848
GDF9,0.033132679076522356,-0.021054671327340787,-0.030789420118797744
NCAM1,-0.0013744289724682555,0.06376653206647859,-0.10789287785023
APOC2,0.013032681225089148,0.02637917773119753,0.03549908523910388
BST2,-0.023945800694057173,0.04829338634853096,0.023185709312696635
COL5A1,-0.005807481159324886,-0.03096964243124314,0.06750082441461802
CALM3,0.02983380279289584,0.01159741825370326,0.04288195181593874
THBS2,-0.015680178423672742,-0.0506385584180299,-0.04790678703968986
SERPINE2,0.06258303999914779,0.030660466309304017,-0.015199683783410077
EFNB2,-0.025837082257563596,0.006890475579365812,0.10390922747096856
PROK1,-0.004869347290060285,,
MMP9,-0.03422987079136324,0.04315903524456294,0.15018085400394202
DMP1,-0.01541534614840404,,
NPPA,-0.007714967840486211,,-0.040159249121683296
APOB,,,0.03268377580096112
C4B,,-0.01587773801253935,
NTNG2,0.0449794920069205,0.07701348316078108,-0.04878161822886883
LAMA1,0.025180551359776232,0.0452756951546049,0.02604930851749026
UCN,0.01733379933998474,-0.0007934550306664677,-0.035961249812527483
ARTN,-0.020444981358325266,-0.028045610030045652,-0.028340137053619367
PDGFD,-0.0027484403922499252,-0.011729330084237778,0.10585440467984311
EDN1,-0.008365647849504738,0.037478992172401346,0.1116588206217508
ARPC5,0.00740878394696204,0.05193476573957491,0.0504299456018371
GSTO1,-0.0010879959782756168,0.0005300357750664841,0.041254544372482126
SYK,0.06537050503737009,-0.032401550399965284,0.028091486290389503
ST6GAL1,-0.009146872023067304,-0.02269761961484188,-0.003032775736732062
WNT3,-0.03796213693695944,-0.02885574233133829,0.012137636789675497
HSP90B1,0.08811259770674366,-0.014129684309354792,0.04246928999312724
ZP3,0.04043562664584626,0.029452116489021463,0.05079354853593358
ANGPT4,0.016634220366308523,,
NRG2,-0.03339732497817634,,0.035729830053543396
MELTF,0.02278421516056562,-0.02453879447020444,0.01298468437405733
NLGN1,0.02492323421685407,-0.02120237167484968,0.02629891857355494
SLIT3,0.024294673714210013,0.029610640774903853,0.10126715854598513
CCL8,-0.04672347244207458,-0.018213863246416367,-0.02345212657617647
S100A4,0.04427632661970114,0.021201069572542766,0.037043944730414634
TNFSF13B,0.03236588650227099,-0.011785455114377619,0.055207763307883524
HSPG2,-0.003289779167377429,-0.06182763620190074,0.08760574748319616
FAM3C,0.0038490018284673116,0.005386852180219236,0.07967626461447651
FLT3LG,0.020102972458895085,0.013248316269268982,0.04722962969190831
A2M,-0.03095345995138847,0.030242925453673422,0.08186220879341322
VCL,-0.05956799746519345,-0.019645302693361365,0.039598939547128474
FGF2,0.0670174477173719,-0.03333462711331123,0.059045592890886754
AGRP,,-0.014888767215413254,-0.02180907483487032
CNTN3,-0.014495149962141995,,
RNASE2,-0.03437850745454784,0.03503968363821476,0.05452269095859386
ADM2,-0.0171596184007041,-0.002831876057923081,
GAL,-0.019058703157059646,0.13379776182914488,-0.020179056406091238
CXCL6,-0.01285880878556874,,
PDGFC,0.023459595172370933,-0.01466269255151261,0.05393344543561768
COL8A2,-0.023371715422348723,0.036438657094072006,0.08246087363333725
SPON2,-0.038469710834328825,-0.012992822428605937,0.012670483300548045
SEMA3D,-0.012223034519717837,-0.01838214112033241,-0.029991923490805348
BMP6,-0.014746779716257105,,
TIMP2,-0.05328809804114387,-0.03442377463718689,-0.07416338232077024
EFNA1,0.06806721969517629,-0.05316050391110289,0.036091230058411077
S100A12,-0.01762905494775742,0.02414028761282968,
TFPI,-0.02994767009140554,0.034573117784518555,0.05266323761638589
GPC3,-0.034016092236160415,0.004421944711379661,-0.02243078098046598
NMU,-0.007042387683862138,0.07225231820523374,0.08704864466091167
SCGB3A2,-0.02013782070302892,,
LAMB3,-0.025752343851570107,-0.035377305727291884,0.23114444735710538
LGALS9,-0.03380402614987394,0.04785950718096091,0.07551773173383708
VIM,-0.023889462072186254,-0.03391429915155802,0.09108653632524646
PLAU,0.0005007064407768246,-0.019441975709116623,0.08753100663907899
TGFB3,0.009818672115085417,-0.002220465257068788,0.08527667741767779
APLN,0.042454562437889316,0.005234123474973551,-0.03258353098023758
SHANK2,-0.024422902114544443,,
LTF,-0.03980178002375783,,-0.020740430929978237
PYY,,-0.014264407287018954,
PENK,0.07649386251854307,,
CTF1,-0.033831463468163826,0.020866228992508125,0.049318961970897496
