,UKF243,UKF248,UKF259,UKF266,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH916T1,ZH916bulk
HSP90AA1,0.007474292451461694,-0.046256590339442974,0.04026306191260569,-0.05909078236091561,0.028946952740817038,-0.03133895680559179,-0.056080386180414096,-0.0397434320214093,-0.11313463222899348,-0.06814593133870649
BMP4,0.02233545302163243,0.024572124379092612,-0.031002106004654997,0.06996328178370062,0.02910675730621554,0.06505832333849182,-0.05022909629137361,-0.006244875007102233,0.03500658412397672,0.04981176927398374
SCGB3A1,,-0.01971315009056951,,-0.016454364502464604,-0.004572119912231073,-0.032108503754311075,-0.011383617014311453,-0.037802546159922415,0.026758188529954922,-0.023791873706255937
IGFBP4,-0.04322974826692989,0.016149689865241908,-0.03081348869928435,0.04368462279319276,0.03947424052663776,0.07721504679605104,0.054407502185075264,0.04008693766012383,0.028891900750365428,-0.06008082018719979
RSPO4,0.08493548798928924,,-0.020339354129012346,,,,,,0.002867512530617173,0.020699354274233105
LEFTY2,0.09298254074823685,0.013649653485725518,0.0725684841462653,0.0662982464691588,-0.016514346830083175,-0.036449792093531684,-0.109516813586701,-0.026182949022833107,0.021102395187942474,-0.03355280008151087
PF4,,-0.003509202596864642,-0.00904549438285264,,,,,,-0.01662013211288586,-0.029217558060142642
ANGPTL2,0.025348102249803845,0.026505011652110146,0.014965153501305643,0.0914956356115503,-0.0666627607761489,0.03262609472491793,-0.08437325123708479,0.02944460695358965,0.04714206921392289,0.00780915917078267
LRIG2,-0.08087175980563699,0.06045910042907037,0.00717189385215724,0.04548902183876333,0.008161852408833641,-0.06750582403694162,-0.06633298159837678,0.008456344929031778,0.04581015544609139,0.020154617766937246
ICOSLG,0.02367655517654417,0.028690231603357985,-0.013042759830169705,0.026141664672265728,-0.035770748884839776,-0.08034621672821864,-0.019807703111255005,0.042641358189356576,0.018570852286023336,-0.005291354225705435
WIF1,0.11665148386196968,0.0027392234365685333,,-0.023762026057076457,,,,,,0.024193187173735742
NPPC,0.0006245361138550703,0.01305567906956585,-0.014031792464840986,-0.03156764012948948,,-0.022987940262160396,0.05359251804406786,0.024230007635618535,,-0.0035090863427595454
LYZ,0.04713600531897873,0.04183198348015235,0.019545229289185534,0.012705472178216251,0.04146292710286321,0.029757892224819768,-0.0775614461648333,0.02757796384611492,0.009997294173020305,-0.013069589228257107
EREG,,,,,-0.019310951064098865,,,0.05341923175802995,-0.017604712130671475,-0.03363806452596538
SPTAN1,0.04102087538741456,0.006190325554904492,0.04029665159909744,0.06790956804823552,0.02662986771563537,0.02813492054711668,-0.06944660339331753,-0.019373084718757712,0.020541321618888192,-0.12102843101407379
LIPC,0.008880409033695144,-0.025035231018988247,0.054083901430466035,-0.01998914742640492,0.04019758330850795,-0.024376357507725318,-0.002523889732842863,,0.07603300703077014,0.07470774586301882
COL8A1,-0.0626793448932627,0.03040849014926311,-0.001981387364394753,0.10564421212617378,0.012545770767317188,0.020761548302734713,0.044448334320385315,0.008054035560067669,0.021423648604054275,0.11219799889023963
GSTM2,-0.003613318317060303,0.05572453983546913,-0.00583605557085535,-0.010900264805702988,-0.0132534945244651,0.07728064066218215,-0.028810351525211896,0.019284087263501243,-0.015096207459360815,-0.002956626614372775
IL4,,,,,,,-0.047335739753091514,,,
SPX,0.15592572386854195,0.004312010681913682,-0.003153611384024557,-0.004960999598647653,,-0.03047492453280769,,0.06403688972024756,0.058271495046713584,-0.05807332977774296
MFGE8,0.02170748016943957,0.008376997867879614,-0.041241047644483095,0.023351138813021744,-0.04591197633545965,0.0078050367554665274,0.05900592688062146,0.0013951979791015068,0.0556721745017347,0.0219086674080097
TGFA,-0.033118318386375294,0.03854342077933492,-0.013920237998690374,0.03258993087731769,0.004954507317092762,-0.054736955953371316,-0.029185096225407298,0.035953435997634293,0.03707027161180133,0.0930626438210839
SLIT2,0.13888462297911083,0.0046531591752306395,-0.03078617362099646,0.038055846892704415,-0.031984004863943455,-0.027807578012057885,-0.045389447859614754,0.032438492199422506,0.03633496235484507,0.054592090579142424
PLTP,-0.03454780906358335,-0.0024439704330462787,0.0018647661089487928,0.03210808923665892,-0.027101253815639423,-0.03790146319232926,0.0473168975058662,0.06351459864579108,-0.019686186040722142,-0.012289427490787081
APOD,-0.03280305251971529,-0.020768108181943655,0.029988956588636102,-0.03620387508084223,0.008111392526854564,0.040262155943433395,0.03423768732493762,0.0466294956432406,-0.013608810789227033,-0.16171518853880437
B2M,-0.016460670162815428,0.03220560169278435,-0.008995786770876313,0.05724452317923978,0.022350704652861045,-0.0776268397097938,0.03248419015307152,0.09242233721368882,-0.03774152470785247,-0.07229809887011569
OMG,0.056339985797014686,-0.03442050525822728,0.042556664067729524,-0.03725436732219614,-0.012229731410802436,-0.00999568966076763,0.0001998229070626788,-0.03351126852169181,0.08084454688695357,-0.1344713218596016
CXCL3,-0.04255623830246835,-0.02281244706110335,0.003486978516364126,,0.1483991494002592,-0.023691377732363586,0.0326756297595493,0.0852121827596191,0.0897778777986473,0.1001454252646663
CXCL10,0.0027466411034567763,-0.0077622803842260875,-0.024126324965144694,0.2546585924298375,-0.016664261877641636,-0.011705778797492154,0.047394448109941485,0.024246431131411793,-0.0065364851290935335,-0.03341131654755045
RSPO3,,0.09964424926518982,-0.010504577033325479,0.03393543539061394,,,,0.0438492125533531,-0.021458611353348922,-0.059349713615437956
CORT,0.1255146145427111,0.001815318047334537,-0.010298406422709284,-0.029656058973713574,,,,-0.035170169112996696,,
NCAN,0.015501471404233249,0.00910786959590965,-0.017446672596064864,0.051111586860768575,,-0.002699417067408347,-0.09913458046371111,0.001126586590768429,0.011661717102219523,-0.14227301145075724
PRG4,-0.03255298859182873,0.018835360529516176,0.04522746880606636,,,,,0.00539713665228424,-0.04860953788725066,-0.028057864306924547
ZG16B,,-0.027336189367102946,-0.01203282657852215,,-0.02178542273834927,,,,0.05115943101856013,-0.024925573572554295
TGM2,-0.035186433852767644,-0.017708612970126325,-0.019442875728038603,0.024485215242810554,0.00933793934211895,0.04496094590291133,0.04362304903782254,0.04267502200567838,-0.032068631170717773,-0.04126118818089401
VEGFC,-0.023357419256730745,0.025488091800560345,-0.018477775994978594,-0.011850106536516592,-0.026896918900513555,0.1373638414703395,0.03358010050093806,0.03766538202473466,0.0010341050977916628,0.1108820429521295
WNT6,-0.029623430235874836,0.03456066570630891,-0.014339676691566786,-0.013221209710623434,-0.024360555778038546,,-0.060024936533380244,0.021742051445827276,0.02080203147163063,-0.006165979652674672
NRG4,-0.022076431061267,-0.018156505129154718,0.14578456234181494,0.02872003827617523,,,,,-0.02145861375834729,-0.03873246558537239
PMCH,,-0.02092634927050428,0.015851760821769246,,,,,-0.01710838071827029,0.020843819880283825,-0.04960249645610717
COL9A1,-0.03439232497865598,0.0045669460646835915,0.008255311118725739,0.10039200746341527,,0.03971451352659547,-0.08103337006773806,0.008915248087427888,-0.007412161736759041,0.10040277508370961
GDF11,0.003058383929025551,0.024571534095727664,-0.05164478187247442,0.020287535741874023,0.027609043071092645,-0.05647330352176906,-0.058786026731889075,-0.04919428295276809,0.1003055231251757,0.036768302880295214
RAET1E,,,,,,,,,-0.023539946825343484,
IL24,,,,,-0.013737812999500288,,,-0.023374301214823583,,-0.019606429509581
SORBS1,0.015724268777750006,0.033622413789698075,0.010945150041434136,0.0289368717354601,0.016220004019926893,0.0249591107170469,0.0014381666065865436,-0.00531640641261146,0.053017791258287844,-0.05798690700687601
DLL1,0.14709502363527407,0.06105812830398609,0.005272542053873944,0.07191986547901846,-0.015225538414795481,0.016163124880186473,-0.12581495217907776,0.015237867146478517,0.05276257048214328,0.0039061664394525993
TLN1,0.004772588913255492,0.021735236329407204,-0.06728074241233213,0.049743281238830796,0.05342250462773925,-0.018577116238001276,0.0797970667094688,0.02346642946727182,0.04809168226022442,0.11297747500679307
COL2A1,0.0794419562891985,0.011859047586651466,,0.036743899670598684,,,,0.01937404403779737,0.07580109653852592,0.042668419284353616
SHH,,,-0.01077360174824506,0.007512542559082569,,-0.03589821338545135,0.10680894762731145,0.0027032376895684577,0.007081090113942217,0.11804289518769799
PON2,-0.02256466425223751,-0.0010721511944043521,0.029410947301560242,0.00034051103129242773,0.042050282478308214,0.04786056397831874,0.06879974384276112,0.10020901252099901,0.07290496727257466,0.03812180141628624
ICAM5,0.08202281300531465,0.03505719823859453,0.052622752840124576,0.0005923165807357028,-0.013004527951591044,,,-0.06533760140729776,0.114617218272554,-0.04199718622305526
HPX,0.0932990645621994,-0.03501168904557447,-0.026213638721317056,-0.01322121060248734,-0.010349009499550843,0.04052274273413894,-0.024414173859007016,-0.013229466387376617,0.07098342755255597,0.0832096135018319
SFRP2,0.030695255379603013,0.09561987990247377,-0.012269964857534624,0.051533862354875455,-0.013558007962014614,0.04110599701840497,-0.024712458742786117,0.07773407419452198,0.08632573069960829,0.009239823418407182
CFC1,,,,0.04684196760891403,,,,,,-0.03427213777883003
CD70,,-0.047882619812400454,0.006362427067263513,,-0.022152940139142267,,,0.04913318444929869,0.044288498763160676,0.10626423659481712
HP,0.03002019913012288,0.004070088236681795,-0.05915981202874274,,,-0.05999643025894555,-0.0711387984864947,0.06500089278564089,-0.018595546212655464,0.018879849539128527
CXCL2,0.033092119623870216,0.008896077980715133,0.005037654746099708,0.050777454125425406,0.03708570501551931,-0.042521050544716554,0.04430685664103903,0.0711283057526774,-0.006334370948884651,0.1028745396466495
NPPB,,-0.012239866124798406,-0.02965747495622966,,,,,0.08602932719608153,-0.02176737380729932,
CCK,0.11120756320553343,-0.0016185755829614202,0.07494506186029196,-0.022316501874774658,,-0.024376377182782877,,0.030917728290801527,0.0021117070968418865,-0.20077424225649215
SEMA6A,-0.007479831761538477,0.09188855095514432,0.03054030804049312,-0.002094340264854059,-0.01807032069236797,-0.126922294979728,-0.06062751355576306,0.06786013140786132,-0.02041816774059859,0.10272499796218831
IRAK4,0.06078770130703291,-0.023787007816874355,0.033352736589840955,0.06667834458622673,0.008698326816813666,-0.05285008118470931,0.0020108651633147113,0.030674092672915012,0.04055875639876143,0.030369111647279158
GSTP1,0.013031425245808501,0.002954725868345687,-7.007484844530394e-05,0.03399666276504801,0.03878213474713863,-0.056223070465820944,-0.047428749478787224,0.051533490225263816,0.0694114733219182,0.11515487922713631
VCAM1,-0.039583023529159156,0.0016320595601449538,-0.001515633980921838,0.04591947636650145,-0.03220202829724088,0.03836577739361603,0.048392389099477955,0.05757088850781335,0.09628869876336069,0.029967732620692532
NXPH3,0.008602112373690967,0.013466453805776551,-0.010083208813862238,0.026168690244216364,-0.011245299296027779,-0.02021619250910518,-0.032817440277241906,0.04456818211949602,0.05399228783972341,-0.04690810244716498
MTMR4,-0.003963611753303893,0.03077147620996063,0.02166851835484225,0.03736815060853553,-0.031181581094038374,-0.04684279910783224,-0.04666444932789503,-0.014653395604005767,0.05444524665349833,0.04718026237748827
LAMC2,0.18289974970888012,-0.01996135992696267,-0.024080891387084677,-0.018115196291716512,-0.00038062440728230297,,,-0.02873657108087479,-0.030834732172279507,0.02047992649496848
IL10,0.006089132136546375,0.049692663166932834,0.06386366338293713,,-0.03241421610858815,-0.04462696823267984,0.012750760483463994,0.08024423975881978,0.03178031514825323,0.08684304172397703
SEMA4D,0.10080510118271443,-0.0006034249907522694,0.0011170532517547037,-0.022514794165064148,0.005310715388108181,0.039788307054926496,0.14123796118742868,-0.012231581341894057,0.08180631453754537,-0.038439046795249704
TRH,-0.03934173073190707,0.010467011123849157,0.04470601188819111,0.03403571344921069,,-0.07823069576659018,-0.09235652059521465,-0.03131449407104426,0.00965735233074496,0.010157003730110097
SEMA6D,0.043881447514953126,0.024423937601342916,0.03629059212647625,0.06991506093459642,-0.018512136236046032,-0.03968324251814991,-0.01616976458134766,0.008104609537804239,0.01577974650732024,0.08556185128797276
CEL,,,,,,,-0.01851030630677941,-0.035396806325378574,0.02289649765426946,-0.039847742963895504
PDCD1LG2,0.06195994927815926,0.05621343371485078,-0.006645697232770274,-0.012721408690764862,-0.00256264614483003,0.059472028282238174,0.07317041098676522,-0.027823465544502664,0.014065184509859777,0.0598738853341694
SPINT1,-0.031214021728909663,-0.008473746539364259,-0.020632170033929913,-0.016454369530100578,-0.04260230931070106,-0.05038707250467037,-0.03042494074100681,-0.02296658815279348,0.10735070222508489,0.09159109068320774
CTHRC1,-0.01701772863923329,0.017571118655354892,-0.03459327610683857,0.05432342129562564,-0.03134107607408779,0.012818440892821728,0.12275388531682374,0.04301142942504792,0.03195450726774476,-0.016477555370991458
PODXL,0.028531059313152637,0.03896198574022597,-0.045244951949907124,0.026527307346160715,0.028027105072988806,-0.034993243322791995,0.08667656085740322,0.030428470561641788,0.008163517598245263,0.0339104364001633
JAM3,-0.013815124280194244,0.09025520122349746,-0.0009908542784365488,0.02040987501252262,0.05957837203320007,-0.02680959442869863,0.02829247642043863,0.11081039444929043,0.0055444965386715695,0.04171779065784367
TGFB2,-0.006834755024147277,0.05587010736270958,0.014516905702520861,0.061889436841943125,0.035075495491983175,0.0012987210356378022,0.018776501909829775,-0.029394860080769858,-0.0037617706037530872,0.018384809304127475
COL18A1,-0.03460701646144315,0.016819850387686037,-0.05606263640491296,0.08538234804346033,0.032982056365909736,0.11737812477206344,0.0422181120675768,0.0030933761261863,0.003681859904045908,-0.09918155634456952
NODAL,,-0.024833889372295654,0.03397441567862938,0.10551523153117227,,0.1073347286168971,0.03560938557571734,-0.03494224837152328,0.14516745693039576,-0.03448806373533546
INHBB,-0.07383043724375427,-0.014747029428095986,0.02076425694304948,0.016261793384116336,0.011355589510932343,0.004517721881439181,0.01124335238175737,-0.009447708024118139,0.04728861039181211,0.056905958500466196
LCN1,,-0.01996136441834993,,,,-0.03130061892504034,,0.012048796114627922,-0.024655311728435166,-0.02616131130952315
ARF4,-0.04289417566587223,0.02319344489001983,0.06615464676772574,0.03768949955705521,0.05317953809668149,-0.0464720653218186,-0.0005880115726650846,0.02283239559859025,0.004126430969427198,0.07674077328899982
CXCL14,0.008171938658381755,0.0266898308130122,0.016996073737271942,-0.008884132363554155,0.029918546149158814,-0.07027208368696766,0.012911681378710233,0.031979813474279244,-0.011530651629864311,0.03459898433830699
LIF,-0.020775493987088816,0.01735026019045261,-0.01853749100773148,-0.016049080774281486,-0.010540681344888057,-0.06968581920087771,0.07349756221840081,0.029162691626252794,-0.01449255840987524,0.15863655662866846
IL17B,-0.000495271636113452,,,,-0.033009724882011496,0.040368010932857516,-0.04348023726426853,-0.03234291738238918,0.04256907550175753,0.07068253754029835
MMP1,,-0.001584218735311494,,,-0.043176888880311064,0.03742670697111602,0.08145175213782359,-0.051099291500899965,0.002692904199485699,0.06724854869428813
MATN1,0.10394914401564338,-0.02620868915133752,,0.10184718090203299,-0.013737814979645538,,,0.011071834084910175,0.02773431061874054,-0.02695560239233786
ADAM28,0.0733311048968296,0.011258484873903093,0.062393497240604355,0.06006616054948482,-0.016538977123763992,-0.05754659122403178,0.02673805956413726,0.0221361106723515,0.022585933007097034,0.041461043712009406
TCN2,-0.05067239079781859,0.004865944304733892,-0.05380524369866217,0.05314701896285298,0.061253532803211004,0.08436628852014506,0.02847548859051206,-0.022677794523857066,0.04163667005183049,-0.02284039920662543
THPO,,0.0592405032006059,-0.008244698326220934,-0.022032623901296837,,,0.034864963408775755,,-0.03209974893374017,0.07476785490456936
CUBN,0.05656992556290665,0.05259993304554048,0.0211928633284772,0.13925844203726717,0.008444495237377128,-0.011707313920355901,-0.01644974638898268,-0.016654625607531885,0.01764635789654248,-0.022535572780400484
TIMP3,0.0017838572292100154,0.010374893386996743,0.026759688969041236,-0.010507196102564217,-0.002540901967300292,0.04627237169086427,0.009694332041447583,0.02799784985207717,0.03338219771800368,-0.016253326242845586
PIGF,0.00468218573552258,0.006915827524537377,0.030129579266128286,0.07428526429150012,0.04186916050398646,-0.00688832457367136,-0.020086779526659826,0.0075187035991332914,0.03281561906586935,0.07593852493355646
CRH,,-0.008258596942801386,-0.012151940906474956,-0.013056614268274066,,,,0.009844960253093275,-0.025549031143388422,0.011605967697942294
BDNF,0.1027149482874479,0.08282861379088864,-0.0325907967010051,0.014570182967747298,-0.0211905535663592,-0.028763896991772973,0.04971583860858039,0.007251331148563964,0.015969208843601982,0.15345189312297544
CCL5,0.05484968050471065,-0.01788178255343417,0.006838829232815012,0.0567761855171585,-0.03037902806572284,-0.05903048347298438,0.07491669577037713,0.02251100420530527,0.017252105433079326,-0.07425133230243372
GAD1,0.14176305669434003,0.036561340090099606,0.08205601668926896,-0.011689457495343674,0.05348706227813447,0.11343219628310279,-0.05853746537464826,0.06464967887545646,0.06317192546297641,-0.06990206868285181
COL14A1,-0.07235451544972629,-0.022456932461916976,-0.017326909839019775,0.05521340821507839,0.006418535137953107,0.011511481197413317,0.12366383461240772,0.05826137831260723,0.046985611973690077,0.11246767770100341
HLA-A,-0.0605644617713556,0.010314243018380385,-0.015763675208870277,0.005970372585489073,0.05073210866939771,-0.026560000518039795,0.06430494241095784,0.05846055012492517,-0.0004053428239703942,0.02520271229072433
CD5L,,-0.023387112280640783,,,,,,,,
FGF18,,-0.005145320503512807,-0.009654626175185248,0.0022648687740733802,-0.014264400481737721,,,0.008986082167007652,-0.024380920372411376,0.020776400050820015
ADM,-0.041729735899520844,-0.017983794556728057,-0.06798679623378068,0.010494675679957103,0.03165046268154681,0.04257965388701372,0.08210544146066458,0.07675245864904696,0.0005792831203874575,0.22535760514839634
CCL15,,-0.029531848134357722,,,,-0.023691377732363586,,,-0.021145570346222366,
GNAI2,-0.03538829209359287,-0.009558311856122494,0.0034875803279008494,0.03456132381719037,0.005871512926396121,0.053936905161182463,0.006873567208017501,0.034678286462340994,0.0027397208185175864,0.08454118396116049
HDC,,,,,,,,,0.07028055824399301,0.029661086514898845
COL11A1,,0.05712896817796845,-0.029173839467009553,0.06888931544576336,0.06579672462254357,-0.09199488634194324,0.1034319253020754,0.037013269371228376,0.021807304967707754,0.15043429749979148
NUCB2,-0.002267971764187797,-0.030728763376506357,-0.01883809835499173,0.013884136076268615,-0.0049140715454554324,-0.0179947441174495,0.0328475546337477,-0.02569441785758798,0.002926079179967869,0.0224990187276771
FGF16,,,,,,,,,,-0.008169570541569304
CXCL1,-0.0776601825542192,-0.03702211160540494,-0.03196159238494245,,0.049156679419219994,0.0032224508263407276,0.0029331140780577826,0.04583626459671824,-0.05319421052317839,0.07272605161664787
VCAN,0.03187471702095721,0.026087060091145,0.05313122371230482,0.07631254239234034,0.019971744459359907,0.08969095610118975,-0.06858884785809798,-0.015208606985156997,-0.010386406813439832,0.11838142663192718
MMP7,-0.07215435749295222,0.0012407157782904612,-0.019194053571420934,0.029029902500078173,-0.028277967445180574,-0.060514754553430215,0.011806320983331741,0.10839202272108282,0.03570494384871789,0.04600431254909448
PTPN6,0.024839851015857468,0.007225832769445087,0.014748768194229645,0.021155533702652288,0.05292287090645424,0.032879389397355685,0.10554037690884746,0.004361432854259626,0.07175821158085668,0.049881466503848136
