,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
IGFL3,-0.012238773452451073,,,,,,
BMP1,-0.07419489031047538,-0.015736004004405293,0.014939998525200804,-0.12586131171217846,-0.06448603673419351,-0.05365979508299798,-0.05693457449634866
NDP,0.03485611366636521,0.0266680201600459,0.11143421184275666,-0.022750489827419135,0.13188574488322768,0.12276146592492032,0.0006682616397736938
TNFSF18,-0.01817421115884243,,,,,,
IL36G,,,,-0.014145033193228941,,,
RTN4,0.044955875777408096,0.0465245761906268,0.05433919374205327,0.12246208957903952,0.10492715917841233,0.010505818984466087,0.1994075437085291
HEBP1,-0.06063662540637622,-0.01731405993402094,-0.0349311801917475,-0.05075244422660365,0.05258418664672262,0.03971875603676834,-0.030720717772561003
WNT7B,-0.023912661096749045,-0.00667352996133974,,0.050401582042465906,-0.028434008630361187,0.0339303749153245,0.04176890742151809
PTMA,0.056791894099618385,-0.06976136444993958,-0.015334481392991964,-0.15385979152384058,-0.07672187109964784,-0.016007574444919605,0.07922106098354925
CEACAM1,-0.02391622675936817,,,,-0.03549509183726398,0.05570834432727431,-0.023934261998777507
PDAP1,-0.02515036326695591,-0.028606148110839575,-0.03357082359996252,-0.11110887390945219,-0.049248046791646696,-0.000689977097443109,0.0645949134208511
QDPR,0.10108172488163948,0.06349785369116959,0.02389825855629359,0.06848841152233498,0.14022029185357157,0.06413802759284065,-0.04778998833038762
POMC,-0.003216170027314125,0.04884219562602901,-0.02061617307383457,0.17261833028211185,0.08066208288154864,0.07411892340919621,-0.0466669240510958
CCL18,,,-0.06546696768113455,,0.052430015767763606,0.007622069717287056,0.02196130875895066
CCL17,,0.000368281782674584,,-0.012921889399370839,-0.0655363321510224,0.009523357739538305,
VEGFD,-0.020503228507521218,-0.014198614198638625,-0.031650238259220025,-0.013848789103337675,,0.041453257919946244,
TNFSF13,,,,,0.03422653645946871,0.07440911311720447,0.06312069777614093
WNT5A,-0.02623848937567475,-0.009604295559057693,0.026331821751408253,-0.052927631955312415,0.015076326760540425,0.1057617446058187,0.006013288427902119
CXCL8,0.0024616125303074405,0.0019234094203641236,-0.055749462517313685,-0.04163800978797183,-0.17393370151599175,-0.20287574368592975,-0.051614739217774985
GRN,0.0033626394798967484,0.004122523610860892,-0.019365315748452194,0.00804997409879531,0.08235065419080931,-0.05692628691436909,-0.13872948354559592
MIA,-0.034961185924293106,0.01315015533872818,,-0.018966551333237987,0.13445990169353236,0.19822190945298032,-0.12721890168246028
COL4A4,-0.012060402812385542,0.0553548787609833,,-0.018398258435195214,0.06246419826788624,0.07495723924342536,0.025073526605684897
TAC1,-0.017851160441339373,0.005179335341112803,0.09403359139641272,0.1858844582140206,,,-0.021104051773080123
RARRES2,-0.03987920013194677,-0.0036314990021510175,-0.0044062625606483535,-0.06972976419857538,-0.06351281406783685,-0.030591603945769184,-0.04822830710833438
FGF7,0.004694848995304537,-0.02184819511581311,-0.03975480342628325,0.017355155107069146,0.07594288007121398,0.11010226044791888,0.10018626045116423
EFNA2,,,,,,-0.035655613190533744,
HBEGF,-0.004042931431777238,0.04193977360578595,-0.040657781347437576,-0.027932292888181862,0.04375270493197352,0.015140268757552072,-0.04903130512515218
CSF3,-0.012759674041575506,,,,-0.09250038924612233,-0.08510400321671158,0.02820206296800301
PI3,-0.014367561380282631,,,,-0.1052746372212057,-0.15845558577593427,-0.09234591318647824
PCSK1N,0.045041357879822067,0.02521629030282064,0.08446168298278671,0.15618238921373176,0.06118800321207243,0.016018333211656303,0.11864063083749563
NTS,-0.01568317427570111,0.009961956869779067,-0.00962091446887939,,-0.01920991546661219,0.07878208393153642,0.057694113596935104
SFRP1,-0.013406967401384076,0.014644960137962537,-0.014353752963769267,0.07024018287960192,0.1241096038135999,0.08817534120692082,0.08010521512104958
CXCL13,,,,,-0.06406326678038417,-0.007121206259841411,-0.09309493841752894
MICA,0.04752094494188562,0.04385600190762009,0.040188241974901916,-0.07368135278663179,0.04679535017043147,0.039645411788425455,0.012573498229740491
TG,-0.015399784985978753,0.019667988322833622,,-0.019410501194423977,-0.025380384088518494,0.07368449388816992,-0.02530119744687276
ADA,-0.07255905478511032,0.059771472487587476,0.10627740911346956,-0.026915657439936482,0.0199558519211048,0.05915331663179129,-0.04450354975757176
LAMC3,-0.08223913340841803,0.019535994774816157,0.026791573376949703,0.025765516004241866,0.0007336500402234502,0.07356473718716776,-0.015684591373772847
CCL7,,,,,-0.07894553508342275,,
NGF,,,-0.028495400109772934,,0.10093184569926059,0.06820809348608882,-0.08829827025119068
TNFSF15,,,,,-0.028879340201550634,,-0.019206376890672484
HMGB1,-0.032919428961570914,-0.04275843532706769,0.02196531279403531,-0.018109809851929615,0.020941330793713502,0.06466233741510106,0.08137968350521946
ITGB3BP,-0.023479868782245665,0.06319642647882301,-0.029768621112551612,-0.08238789663280716,0.06548754776083424,0.011349440201857328,-0.00522711614941421
AANAT,-0.011509571286786455,-0.018685790889371123,0.05601004157941769,-0.017333478637184676,0.008688804417746455,0.0524256767848269,
RELN,-0.007814660151478765,0.02493976418568755,-0.03301833933652885,-0.019189656965264566,,,0.005675589595067391
IL15,-0.0037561199394904403,-0.016520165228893456,-0.054898421038609126,-0.016076000295638417,0.0332498186149268,0.0697412906986003,-0.006678133511452856
UTS2,-0.03796598154743878,,,,0.0068744025645168525,,
BSG,0.00647109098771073,-0.0354267730286857,0.08118029516422304,-0.1183386426489572,0.06402616948758705,0.0018345956146688046,-0.08218778130896172
ADAMTS3,-0.005969220303934198,0.007906659784150295,-0.015862127855860397,-0.026713124085355158,0.11792491874998709,0.12228872181919574,0.12745109792970688
CD34,-0.07646214081827514,0.04047498723162793,-0.06179971898065814,0.05088072417073931,0.053471553047091676,0.10145222528984006,-0.03058350717451861
CCL23,-0.01309606510017438,,,,,,
PLAT,-0.044607890126592095,0.04358556800381748,-0.007305305689411031,-0.04869998168488609,0.16834480328135024,0.10664536585657572,0.2594379583157847
NTF3,,-0.007798449702711639,,,0.1425289654837245,0.1714297427868918,0.0361776804878099
LTA,,,,-0.016076002280067395,,,
CKLF,-0.057258457219910665,-0.013639214277222693,-0.0332838861751015,-0.030453026164723035,0.19859902198406024,0.16532260139086782,0.11218431776662999
CD24,0.05980466818349312,-0.05040692239811693,0.04180908734750395,0.08445661105217217,0.08080194810825357,0.10261125552950308,0.15049921149145834
HSP90AA1,0.08915872525133055,0.03595040497572073,0.07370598540033267,0.16188585504994174,-0.22348501641727922,-0.25194750008524397,-0.04604203574110049
BMP4,-0.03525420946672376,-0.024460963729194277,0.08915969382453447,-0.013698414343276778,-0.013488517116453947,0.10294988610526085,0.02292789043363528
SCGB3A1,,-0.024402839802133255,-0.047157662682045604,-0.011217621794792224,0.02584421782001458,0.06402596666969206,0.05558921495078603
IGFBP4,-0.040603676018776076,-0.03779409460081825,0.029910821560926327,-0.07728807438041865,0.028965705968207186,-0.03595864734788472,-0.07012097627904643
RSPO4,,-0.0244028362326659,,0.009605392963220945,,,0.06565318970683014
LEFTY2,-0.07242328629137468,-0.0267580083823628,-0.028495400109772934,-0.01984564528382814,0.01124340184482731,0.04710051900735384,-0.013650147060938122
PF4,,,,,,0.03493439357086126,
ANGPTL2,-0.04420185265131748,0.0016139352361110818,0.008118449892671274,-0.1301647880272005,0.1447066386245924,0.14106472391979702,0.10977922485750521
LRIG2,0.015250109953269033,-0.04826130665009399,-0.0014548700032949787,-0.02281304922515217,0.03741182749405999,0.060842227042723664,0.03216088583427299
ICOSLG,-0.023085023458169228,0.03175791346393298,0.029508173055250907,-0.044521329429230865,0.0463963539413188,0.10785220023285018,0.010755684557906502
WIF1,0.011666884789974383,-0.039477411628747204,-0.011439146447728924,0.17700516130882943,,,-0.038779664381236034
NPPC,-0.005001316502222709,0.06348295202523838,0.12160294606908555,-0.0940904886362336,0.07289273162911845,-0.019236054229697125,-0.04917264704137704
LYZ,-0.04918450073199034,-0.01617543386967376,0.030787289894543213,-0.036697768887870984,0.04879948149581172,0.01265529323427631,-0.034578217719769246
EREG,,,0.008621699490902805,,-0.042313189282278486,-0.07498499726355319,-0.06375517173837342
SPTAN1,-0.0070904889320153874,0.004610364484954886,0.06795032638493166,0.1536430199840329,0.12958036782545745,0.08599096274316416,0.12463078540476076
PTH2,,,,,,,0.024863106301058317
LIPC,-0.004469845948810155,,0.03358578949823693,0.03259460844858279,,,
COL8A1,-0.04036513564284114,-0.02323367731123787,0.046061468284263996,-0.09393473847126277,0.10347539059919088,0.06204181385055086,-0.09112746396124284
GSTM2,0.03009336501867832,-0.00464329672794554,0.061050526945889895,-0.044672989720878284,0.08246965157145981,0.09231351613873048,0.005545681854831841
SPX,-0.007991826069796468,-0.014199196999375397,-0.03847737111418471,0.1458986952977085,0.030384750492911162,0.07114530689003809,-0.08750274244858315
MFGE8,-0.10256787130035365,-0.037778820363068975,0.05119168678729335,-0.07284409938084446,-0.07127645077948885,-0.009091891389416245,-0.07905847138151492
TGFA,-0.02775931913965011,-0.030859166134228965,0.00713644375809329,-0.031422625249918776,0.12708390104165865,0.09852633253431589,0.012935545062523701
SLIT2,0.005906583468685015,0.032355797308787675,0.06518245038663001,0.18779749295739,0.1062977476766474,0.06412547371862279,0.03681788498336349
PLTP,-0.06033848267829225,-0.042015110131590136,0.0010961649853379934,-0.027992339247034554,0.04397788411059904,0.034356296851767915,-0.19220824886315427
APOD,0.03399578334476744,-0.022836888503451322,-0.07070565130725914,0.082819033294276,0.1891760995003002,0.16429823227907375,0.04902395452949921
B2M,-0.06591486287921064,-0.0794356378294782,-0.008857590023966546,-0.16035139857091948,0.14026511501347502,0.16206990548589495,-0.13058111806520864
OMG,0.04256744801565211,0.015805533706283625,0.026871668808086484,0.11183483281541039,0.18485138392948092,0.15419041329974525,0.005834943606502587
CXCL3,-0.015111516912319838,0.028524910825199885,0.11903486701802034,-0.011577632786854987,-0.08053595624405208,-0.05389920553123219,-0.07903281255728258
CXCL10,-0.03980347079319931,-0.0020230778580450984,0.031659850246774875,-0.018398259597512116,0.047654607528312486,0.0905734607106328,-0.006166946895606434
RSPO3,-0.018899326340738515,0.14016436591322082,0.021640115532143064,0.2086447416404909,0.03934257272873253,0.07228019415069917,0.04614877774595403
CORT,0.004880427175238898,0.03144422537893765,0.0955031537500455,0.14985028714368656,0.0758136467191928,0.06676388710575767,0.00887209428161425
NCAN,-0.010366632708804622,0.020126891710905103,0.026973717126435273,-0.10228217215680845,0.23859751670943025,0.1746568480376716,0.1031535551936634
PRG4,-0.016371951310129987,,,-0.014145033193228941,0.04788443499065164,0.08106826261519808,0.010297562361225128
ZG16B,-0.017676152399507365,,,,,,
TGM2,-0.007328032627727507,-0.013155010832751519,0.0503756753227554,0.06351089524139462,-0.06026845106259339,-0.08763529527504678,0.02196657817595422
VEGFC,-0.0215853898766144,-0.07764182563075044,-0.033124058733633784,-0.014435570192779988,-0.10148637077403141,-0.023786392703178838,-0.0078033904565868294
