,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MIA,0.03449796334473388,0.03739145693125572,0.03542914448222501,-0.0033340788711580275,0.2145362159442233,0.002632768969104571,0.09871937908566049,-0.06633431902264171,0.10382467241174129,0.09506541703671804,-0.015530298586333263,0.02295845075035955,0.006080429257098578
COL4A4,0.0684628076877103,0.0037877428643602624,0.01849087678428237,-0.02714131969413877,0.02419157735766709,0.03771531775707592,-0.019618144571801374,0.010680182448313836,0.034635192483065416,0.009849513170783041,-0.017012274031273797,0.0301372837632718,-0.03509067613294879
TAC1,-0.04682297440727507,0.02550256680063958,-0.07732716091021247,0.03953867985063414,-0.30770072381222074,-0.04928355152039482,-0.03476745791075751,,,,-0.03239574842755924,-0.02201772074324723,-0.011363026275553429
RARRES2,-0.03606366201582318,-0.016623010555483077,0.02477350233203543,0.04736965326758154,0.4837985947825758,0.033933361210060006,0.11224686372856792,0.014466826036837199,-0.06123075948149213,-0.06736798846253239,-0.036724021723006796,0.029116310834900464,-0.023504351518509423
FGF7,-0.05028812131855886,,-0.034224691916422356,-0.010792456143875792,0.10846907226979596,0.06650880434130994,0.020180843441696454,0.033952933881527154,-0.057067887643647446,0.018115804374732966,0.0392941998918599,0.08472147599672142,0.05752701053329161
EFNA2,,,,,,,,,,0.009974397888775098,,,
HBEGF,0.009229703312067915,0.032962035950417495,-0.04887407068074458,-0.01032775671044307,0.264471818357258,0.0482769575719859,0.032742825218198504,0.09394265271008376,0.021992151021667405,0.01968093684206854,-0.00613685254364593,-0.03530026787888373,0.0688187311270248
CSF3,0.012971187302838012,,-0.026858225529810174,0.015593331255198099,0.06094038193461979,,,,-0.03744404610871572,-0.10625617573803844,7.063971769893751e-05,-0.017633678387542956,-0.023385232877891706
PI3,-0.030338484449023057,-0.01141038488641452,0.07324307719055952,-0.03905064224073417,0.04839279142347234,,,,-0.12384833093569587,-0.11725101709173753,-0.036238393431819005,-0.03831212492079181,-0.005209016403829713
PCSK1N,0.05026506015058363,-0.003050658485268061,0.07896366694402415,0.03491955740445055,-0.09718679028359112,0.007614722048707305,-0.03280649728540252,0.05054790134076343,0.0534392234670231,0.025711481220608207,0.031923201951957615,0.06489408747288956,0.03652842721164818
NTS,,,,,-0.02850734167329941,0.07183929629415639,,,-0.06404292301009228,-0.023145740647085918,-0.022329211561205608,-0.02611307314209744,
SFRP1,0.005842070442583055,0.017405737416541275,,-0.025280752672350488,0.021334081788759895,0.01160890663406608,-0.039344199480187345,0.03060759957997075,0.1012928494212727,-0.011476888312148593,0.007340341183001354,-0.02550627147822815,-0.023049425335371295
CXCL13,,,-0.019502249674881542,,,,,,-0.017826659431075604,-0.009177670970074053,-0.011346221096189355,,0.03889151684932364
MICA,0.0019243310389612045,0.010503371184047018,0.005071289134096403,-0.05634373533497365,0.2334340957712634,0.018310680666849374,0.005960835259715783,-0.015117302183056335,0.03489041490776128,0.12898577653641738,-0.006516924619369956,0.001529934952460864,0.03504794215320038
TG,-0.029802537313316863,0.02045595314875753,,-0.04193450504310902,0.054980754299004,-0.039264596787290676,-0.02069750351559797,-0.08079920087074921,0.10995334459835661,0.05652975465562687,-0.0007613858650019216,-0.00909057299806063,-0.0030627378345035633
ADA,0.08147271428845283,0.05558833897329498,-0.0425154256106601,-0.007782735077595557,0.3305487907512375,0.08147977877540245,0.01980485330643208,-0.0019777310260808067,0.11371756942349653,0.07030246038172222,0.006432766299639132,0.015756047568523363,-0.01115146841524538
LAMC3,0.06436052219393289,0.06511998126131611,-0.027554679321192592,-0.002659683889177369,0.3506014071487353,-0.004093141211670536,-0.013036725659175113,-0.06564865217274632,0.08770459358284087,0.09298029171621322,-0.03411992363696952,-0.031454131389656206,-0.009356040259126456
CCL7,,-0.02940511066171841,,-0.03841199387341696,,,,,0.01071322932780741,,,-0.018478385634992198,-0.013451763709815476
NGF,0.033178965740457395,0.07194633618866488,,-0.0033993780916046538,,,,0.06837941518573314,-0.027577700808925167,-0.003124158561919862,0.0453174136391366,0.016174560050065505,0.00843879432572651
TNFSF15,0.018364135252934722,,,-0.027737176280533668,,,,0.17609022967930954,-0.030094593480586868,,-0.021319176221859644,0.004389478453257687,0.061594442580948885
HMGB1,0.031124349384909888,0.029966846689639944,0.036356461697115976,0.10555391346952091,0.3052407223006566,0.009052972735458657,0.005437787119681329,0.023219815712113706,-0.03861211606515585,-0.004828739021231756,0.038684602261270504,-0.019010916387114603,0.03967801856732618
ITGB3BP,0.030381438331557663,-0.04587209252989071,-0.032492012058474455,0.030969781169482798,0.30491123493956374,-0.008988465018091816,0.009836276972810653,0.1000148655388655,0.05963041127585441,0.059321746039733475,-0.028656368265051493,0.012757054268059958,-0.014862849199476977
AANAT,0.05705600440976175,-0.017514216499325764,,-0.012870822714246995,-0.0016405264674493635,0.03113854943969542,-0.018482765150532664,,-0.0025687097619230695,0.06858329082455553,,-0.019550902590752272,-0.022538040944226446
RELN,0.02571439304861502,0.002048558255098884,-0.03024646568408958,-0.025313965973050637,-0.146122326613194,-0.006236601512188056,0.012254699655982101,-0.03716327115032069,,,-0.025751254467248998,,-0.048168040924573816
IL15,-0.03787759203060929,0.015831671822067753,,-0.06924330393988994,0.15194658728558663,-0.03285371852059922,0.022142422076829413,0.08209547591582068,0.032524601958544716,0.07646481767318565,-0.015498051322337864,0.033539180962719184,-0.005389963252266643
UTS2,,,,,0.3013341222198891,,,,0.015903071420901707,,,,
BSG,0.020217969558501508,0.036020361240274794,-0.01969243567094006,-0.038985778369205644,0.051748755796007906,-0.018490531389531134,0.04045068870896262,-0.10715610319328495,0.01919353548053266,-0.015995944042700338,-0.08207594640204108,0.01834426513979703,0.10702460045617823
ADAMTS3,-0.009739801732310292,0.024751616305180465,,-0.0024386134641035694,0.4685105834024469,0.006849124757256643,-0.02848432269374231,,0.06437224873037033,-0.006282250678565819,0.04842135112417754,0.05752465464699718,0.1321473692243945
CD34,0.07136543261745083,0.051520103215276745,-0.04453389344068923,0.0010794642307019446,0.3117876581333392,0.034031963543705114,-0.030771616805817335,-0.0928751369293898,0.09163593593396314,0.14825715828397737,-0.04318002681749477,-0.024360245586913038,-0.023505326735240018
CCL23,,,,,0.05360868641560402,,,,,,,,
PLAT,0.03832543190513738,0.07020701639983408,-0.02178677962739077,0.06944871170397503,0.4065544141790366,0.02089432828079841,-0.025917828993435314,0.013801719809697507,0.075000691128538,0.12749013564272665,0.12198541496771932,0.010260564188068783,0.14452907417358168
NTF3,,,,,,,,,0.06009441202179017,0.09561314165626424,0.06925222931985783,,
LTA,,,,-0.031016875533439094,,0.04861301157467238,-0.017141912533615546,,,,,0.03735072215061294,
CKLF,0.008584770108276274,0.06759947145310517,0.0013778663159407806,0.049565699352954226,0.38419350352104165,0.02045487413581843,-0.021820287227667743,0.13646793367838525,0.11932163961099589,0.15289154119334147,0.015560795687987449,0.05477340731399683,0.011412202542779814
CD24,-0.07428356272459338,0.016006204016568437,0.027563847804146707,-0.027711628517481605,0.04961594630218679,0.05118587364892885,-0.011502744813782557,-0.0994184743345052,0.04393036759985225,0.030160613570481554,0.0002664489415253466,0.08002779727433909,0.0051006678697922535
HSP90AA1,-0.021069118796105152,-0.13249101545017059,-0.030438635625077266,0.0494924449344887,-0.46596985642671784,0.08795687635168581,-0.05013663865065343,-0.14255897761606284,-0.1975471780813267,-0.19822172171972854,-0.025644759671547338,-0.05712921345786625,-0.04551879961565769
BMP4,-0.04661584946872502,0.012837723982603109,0.03906274689269451,-0.031173000396619032,0.013765866971312206,0.04212152413188329,-0.014606679971227944,0.014868675338600175,-0.02378398349084746,0.0969699668414937,0.0837527506965858,0.049808091990678524,-0.02165656109360508
SCGB3A1,,-0.02940510772124663,0.11824993856011282,,,,-0.011961399873644554,-0.036526991063383966,0.04446029482631791,0.055363557124494485,0.07846933545615997,0.017589860419708402,-0.01073248006882502
IGFBP4,-0.03236303242916626,0.08026738669968399,0.011709750694071932,-0.027818421393139708,0.4517555041397974,0.04705555318002878,0.009658312990928074,0.00277570378711035,0.07052137960142535,0.04144165212989338,-0.05235072532130054,-0.0367805473786403,0.0013060244401370382
RSPO4,0.19720195540705393,,,0.018246335327848133,,0.01919012249021539,-0.023778531366767688,-0.007605672090205176,,,0.022996821829718014,0.11527556539651267,0.1314322954756059
LEFTY2,0.023914689679388687,-0.0027561150671677665,0.0014226776976039386,0.04119850140734819,0.44248629071671797,0.031241215586487108,-0.021161499588137383,,0.0007946196633464204,0.05249351973630124,-0.02250563445811121,0.0895192770224596,0.059987734262351725
PF4,,-0.00792212520749624,,0.007691358394406172,,,,,,0.06369447606421808,,-0.02631256240649497,-0.02226266268186195
ANGPTL2,0.032436598992991,0.07837801944042053,0.05653927013087892,-0.0037096334843498557,0.3708494977202277,0.035297126827306374,0.021080025283353777,0.0066229053736681495,0.1631861691584442,0.1594552910458021,0.04179158934606859,0.029410751896779504,0.12798358572785656
LRIG2,0.07777579793641792,-0.03763125663001255,-0.02238424621113866,0.03459110817014379,0.16331409605651392,0.027223570522483483,0.05120030546534679,0.007593524624512606,0.02590803572822759,0.03350401591837857,-0.03187715845026769,0.07822208720708987,0.06934976136534993
ICOSLG,-0.02109782473099172,0.05981282168222376,-0.004370221838956187,0.04898069013793677,0.22716573857596814,0.017318368157369014,-0.02653345292536123,0.03637610956874587,0.061243815509001855,0.10105589361565404,0.05294630828840145,0.04282968080609718,0.06568602334877005
WIF1,-0.03132955302431259,-0.014490172239903377,-0.010853549103246925,,-0.27806202658982937,-0.01970982477795798,-0.011871696709302547,,,,0.0007314542861733206,,-0.016495152597760472
NPPC,-0.05369937693514961,-0.022837645707284387,0.026854703286398253,0.02433079406922976,-0.06083108343244123,0.0008088780928280048,0.021659557184754014,0.08900996469181206,0.12825506095427525,0.04142237126347728,-0.058915700227953505,,0.057180217630297354
LYZ,0.002395673871223385,-0.027717804047607448,0.0237566331904724,-0.05517158662372813,0.3620149633592582,-0.05385167516110612,-0.004029292580967443,0.061120404980562405,0.1043380377818806,0.09033858793006441,-0.031495531004062674,0.01252723470146733,-0.022973987588433283
EREG,,,0.04007647896143534,,,,,,-0.027111935835065604,-0.014572228193536554,-0.037136476796881764,0.02426110117667578,-0.025630919677502223
SPTAN1,0.04542354504571149,0.014696928670649725,0.018311571467406345,0.0992754551303661,-0.11507417751225729,-0.01053997435445631,-0.0635936945482061,-0.0667934559661486,0.029217842525373273,0.06110702195935557,0.009645737500195038,0.028060706516175742,-0.02950506771083224
PTH2,,,,,,,,,,,0.011631454810488107,,
LIPC,-0.044241504026678743,-0.019261610582904327,,0.01412275196208468,0.15337868048569575,0.018180171649653427,-0.01360353051323707,-0.00624423702440254,,,,0.08301583855889387,0.03991802586387616
COL8A1,0.08692831522092759,0.007115634546269499,-0.03353298474777596,-0.01912532130219299,0.1505668710889097,-0.018548409175757577,0.0437092198830446,-0.023877105358168425,0.07214666359954448,0.04773528197494052,-0.01992780374136482,0.07341385621092675,0.061733242862336044
GSTM2,0.010542136499180555,-0.019555835703536372,0.08401201487296203,-0.014454372140929603,0.15775071911075458,0.013001409464119026,0.008567812767575523,0.01758247633878726,0.028206959361394397,0.007133222229213915,-0.012301063139678223,-0.004610455664396941,-0.04363352197601075
SPX,0.05963079286193218,0.04665147638437423,,0.032872359974610264,-0.11813487766339596,-0.018008150775564655,-0.04667670203260003,,-0.05666762742252324,0.016748268210044184,-0.05272560689465754,0.03285193433918126,-0.05600369187963285
MFGE8,0.046888474623782934,0.025348696910703433,-0.03394306501241674,-0.005893124893764275,0.12601533530547432,0.04075241809915145,0.013111962027234657,0.016241921774101633,0.005193895277780662,0.035085996222420646,-0.009817283911095868,-0.049381456311457204,0.004885552894662991
TGFA,0.00430194479512343,0.026632888661042183,-0.01827502727273656,-0.020313543680479697,0.1614712836122986,0.02186541575747786,-0.0230012981459118,0.2018484315735716,0.10375340344401889,0.055551553458282964,-0.007363061905259117,0.050915480768499874,0.08315767904811674
SLIT2,-0.05332345281609841,0.06639242895068474,-0.02133838544662543,0.05483548676048629,-0.12953801511710597,-0.048235604200066055,-0.02075864699362369,0.11397042314449488,0.06158963855749107,0.10793361670481283,0.03847973905413505,0.022947136398458582,0.0041551812450604944
PLTP,0.061196687216686946,0.07890108474545525,0.08355753759870832,0.035214288028783375,0.49081532215233437,0.05239893160447193,-0.02918003819356804,-0.09944023141301413,0.02984606337896757,0.012065916814786698,0.013830825325167977,0.02961676737749404,0.07277531528406124
APOD,-0.016273550920233755,0.04083524087346938,0.026332827103365108,0.028123298229428478,0.05124240030336353,0.026040111098157393,-0.009271664706137609,0.014347688229623247,0.16009613609598838,0.11999057184752479,0.03350092854601779,-0.016486212288592428,-0.06044713982118883
B2M,0.06010036120061037,0.12153860003939393,-0.022879206912543158,0.02741804626046581,0.5711324843205925,0.046007263999055664,0.0030647283796347105,0.004986730067600321,0.09955556744494934,0.1526111807869047,-0.014492984310041207,-0.006923798507359385,0.06853399583096319
OMG,0.08860583316500513,-0.005773084864975567,0.09655690928290546,0.06956697188063252,-0.22945210125208748,0.03676970789215636,-0.010651235116644064,-0.12264439772799789,0.18091196829471778,0.12748309537223745,0.08240396062479247,0.08222769428608007,-0.0074080264068073
CXCL3,-0.0084432606007527,-0.013014307507286525,-0.01797704344203899,-0.05789907174297283,0.027254148110043813,0.04150452822639418,-0.012345281191248732,,-0.04148864150789803,-0.08647909646901752,-0.05827746248994234,-0.021965081640712956,0.0030339624185346504
CXCL10,-0.04765159949115411,0.010361763093435658,,0.011132430427301939,0.4966360118880858,0.03652213649452233,-0.019618145811185043,-0.026056238101930234,0.001819756600050574,0.050396072985456175,-0.040740980532182273,-0.032111987918402835,0.0014983386640046675
RSPO3,,-0.002218511444383504,-0.02685822636754818,0.007465864624186347,-0.11085637694834927,-0.014928401544196637,-0.012900580912867013,,0.06111047615700107,0.019207307718998517,-0.015640194526217763,-0.01875194814751479,-0.026284353971917484
CORT,0.04658179315505904,-0.012531228520975131,-0.035644525602005823,0.018318519003720356,-0.16698758937940747,-0.033105296601073905,-0.01416463247659897,,0.0038642087936278545,-0.019154882847647884,-0.04958820190819614,,
NCAN,0.14309613333238572,0.07651569954095934,-0.0020795327803383875,0.07208311487269295,0.1775598058863293,0.01368872237078035,0.05788978294851018,-0.02056336210636584,0.14687861850849623,0.13489972082512683,0.0022296265463763983,0.003601351332897236,0.0469612837079035
PRG4,0.058013608228133166,-0.02738138440920826,-0.03003096672885746,0.06776187499083193,0.1260554906771339,0.02723866592915861,-0.015082911631834043,,0.03920602142136666,0.036022024553423314,-0.02609000911285669,0.028174500067529563,-0.030986593448903088
ZG16B,,0.05384333186154428,,-0.030803212110045445,0.014539650525910492,0.1314905713846112,,,,,,-0.023381661257519188,-0.018992334522120565
TGM2,-0.06912020652165363,0.02780056011310239,0.051733311599982394,-0.036369628808983215,0.273600088093278,-0.030008298347031465,-0.016353356840645344,-0.07450491486657394,0.01966497959442286,0.012574786356935933,0.02072658688085881,-0.03386383486718196,0.020461770419811946
VEGFC,-0.02888836599684284,0.01348362829955373,-0.01201886995122471,-0.011739357056877916,0.09693701121341489,-0.00477106473695655,-0.015392712523082872,-0.06396424714080111,-0.0024181128302925414,0.020230135605697842,0.02952247664531151,-0.017422401340173487,-0.02744235981332656
WNT6,0.030274887728534202,0.015080327263466331,-0.016165927411538657,0.029798701618052863,0.07205588460372966,0.009661989712278257,-0.013433982205475394,,0.09160054731217976,0.006076472999606174,-0.02981095126352379,0.04678176046702707,-0.01962477967287561
NRG4,-0.0056702392811209,-0.027083139260405106,-0.020131684438097572,-0.021114507517046792,0.06251113564037082,-0.012853895403181038,-0.017957394551930267,-0.03961351981449337,,,0.009123138353068837,-0.01875195024916079,-0.029512658600318445
PMCH,,0.037429864144426894,,0.057129571704886604,,-0.03247262156621448,,,0.03195319587255468,0.010315528328791576,-0.02266932273178717,-0.0074872846374241285,0.13972381083323537
COL9A1,0.05959824602461121,0.03934269611963985,0.03890513450111887,0.00751460671075385,0.08426802473842188,-0.03602204791893939,-0.020462024183012233,-0.05589939562872527,0.1506253589348026,0.1220092631070556,0.048492622688953844,0.11540568724410016,0.11412097446896338
GDF11,-0.023646045897488567,0.01125781601448954,0.003753509810877298,-0.0003735837900939831,0.29154494943462694,0.04777997710856553,-0.0024251522879639538,-0.055271589692755745,0.1123247660057117,0.0230141633998448,-0.009277675655746746,0.039346651221185434,0.018157904321907902
RAET1E,,,,,,,,,,,,0.08123687308252825,
IL24,,,,,,,,,-0.02183122815798091,-0.04428157018711204,,,-0.03299417052615264
SORBS1,-0.005235661487557416,0.017207592660543104,0.0004896194855031226,-0.04003986730555802,0.005072589513625287,0.023949896626518228,0.012247309238195949,0.008724370060382016,0.029717662054439733,0.10206595403318837,0.011064558683037361,0.030168539084610223,0.004117162076762967
DLL1,-0.03181934183851982,0.048259534735210066,0.0839776690600502,0.06707535686856708,0.21032693809251732,0.05819947160260184,0.03824521651719549,-0.04415878415398889,0.0895577766065471,0.13233515561870873,0.09255825206625722,0.05163297535467507,0.025953093038051687
TLN1,-0.051140296460921386,0.02303629880153207,0.03437912713288329,0.011984820071848831,0.35025006994520697,0.02322758815384926,0.019452179933167255,-0.08308835979589715,-0.04397046370820641,0.02519698588638639,0.01676183433441651,-0.0441997186292863,0.01934821741192454
COL2A1,0.11368521770846111,-0.008672065952307483,,,0.08357077944976539,,-0.012532994932583787,,0.06658573761938011,-0.02554830742627486,-0.04775658043785597,-0.027290422538103182,0.012180482760341855
SHH,,,,0.028829850719806722,0.09783657462405713,0.03569725214066783,-0.011961398828143743,,-0.06791529156402892,-0.0031554339620091304,-0.03535924770565677,0.015193099101129311,0.07770009254708142
PON2,0.1056746519507625,0.12022237412495634,0.04688038402175961,0.15045170934091773,0.32474609670072907,-0.06263698956265172,0.09186785354866586,0.015180175531297788,0.17275831671578137,0.14012858682074766,0.012729476198034637,0.11227770174149095,0.05713660255895382
ICAM5,-0.06512313983826304,-0.04458106086516208,-0.009951441004568313,-0.004576345785066175,-0.15479973930298815,-0.044643797226156974,-0.023359965792803025,,0.013968362724406519,0.007166497331168019,0.018995186582512907,0.04473565134791945,-0.07703231204750485
HPX,-0.03179994985016845,-0.02049148113606926,0.012952952972701638,-0.020356462530572512,0.1526043667924826,0.026569128725282283,0.017778777912834783,0.10497609292196283,0.013098146583326465,0.11391854265488179,0.09686036802312349,0.006817715875541725,0.009027694250945226
SFRP2,-0.03638601201081775,-0.03047506803552966,,0.0232686538036488,0.034838182087124116,0.05673537348715032,-0.023465203417153788,,0.07324070452085658,0.15232042376935132,0.027069734617357698,-0.05143869380674206,0.10084872057105854
CFC1,,,,,,-0.03955774803722776,,,,,,,-0.026114059264837328
CD70,,-0.01275813189188518,,-0.021242476898695486,,-0.021761787455154048,,0.20128891903108778,0.022372540728479343,-0.033220079524880146,0.008585310432044732,0.04481600209132388,-0.03257311806261413
HP,-0.005649193392071818,0.006852283065926364,0.040745987047773095,-0.001360481519717224,0.1889833732835635,0.09807985928491456,-0.023895313696434987,0.01770060137407876,0.03235797406066181,0.08301074899774799,0.014358676233337109,0.0012222887214686192,0.035286307831919
CXCL2,0.014550427604716296,0.027807793834255436,-0.04984308285494715,-0.03481463105547207,0.11298555095507627,0.0448700556872009,-0.02367448313721218,0.05877910565421189,0.03368056550080818,0.027997430499174275,-0.06007143385756623,-0.002568545565602939,-0.02886442650840281
NPPB,,0.008935664491024049,-0.034622218245012985,-0.03778426672403052,,0.02764096791265598,-0.015392713642638995,,0.047629168336831854,0.029586775979527198,0.06677763125688856,-0.019021765118941214,
CCK,-0.04362467049101607,0.0406862864102439,-0.07689501369959179,0.07776805812988681,-0.36870472099076945,-0.03597738210478868,-0.05193965681228538,,0.09830985274145017,0.11977557633588132,-0.04397999252607343,-0.007956402183760914,-0.09221160601144046
SEMA6A,0.11236962863696347,-0.049525374831844014,0.045999003585375425,0.06183014571040692,0.2922389182762115,0.04989170468670796,0.044518169495503974,-0.0639350970372698,0.05533040777270984,0.020208772322285427,-0.0011330399863386618,0.05971409469707831,0.09448107656959477
IRAK4,-0.03291105405074611,0.03142133401366445,-0.023777717745081473,0.03532286803728513,0.29227550396764196,0.004269304011406322,0.03199439175144863,-0.04162203646803336,0.012885111792164375,0.061430600337556165,-0.010414575505054419,0.09569414067674763,0.06967233897563284
GSTP1,0.05531916081145154,0.023367499277993423,0.02378777463473103,0.06712099474233936,0.35584774960255683,-0.025772477616469242,0.018355398511907695,-0.07482905977904886,0.06076049988144549,0.08245805033647603,0.0010997776178537388,0.04644120284380002,0.07898496087311799
VCAM1,-0.027727487425459392,-0.002614271045539992,-0.043739117398420166,0.02307055200444796,0.430094883216434,0.0019219418276886298,0.0015732357160937402,-0.02530326297202539,0.03102485681165603,0.009921664715547437,-0.04185270761748917,0.09823569094405392,0.029497313097357928
NXPH3,0.025886278155681237,-0.04825394506384744,0.02922096481439042,0.025457258634387775,0.18992315519742586,0.020215877354111397,0.002525662632977141,-0.05989820398013258,0.13939854632955526,0.05755520288900093,0.06673065420510554,0.06493992525413043,-0.03696805871233863
MTMR4,-0.0011066440420591194,0.04762217869508543,0.006990127440038499,-0.0016369116926113056,0.0524608669556738,-0.04346986522683794,0.04549913505546652,0.16400905846738167,0.05525975037366804,0.0014909247705143566,0.10110855802730738,0.0442724708742135,0.05069024428035462
LAMC2,-0.024933964323354384,-0.004682841049583686,,-0.009314502377007306,,-0.023845328617527743,,-0.016358985801076163,-0.010033080727863792,-0.033171648872218316,-0.022004113622615958,0.065824181892456,0.04268378915954536
IL10,0.0620122971010527,-0.009553544283722199,-0.028027433324314763,-0.05083298088776175,0.09115844061737209,0.037584097191669726,0.03461359951158854,0.01782201400154801,-0.012108653398353009,0.09696560773233036,-0.01096901063917419,0.09088130375939928,0.024784098724647357
SEMA4D,0.02102228039916368,0.06151999256563673,0.04854146801394374,0.005395526112769159,-0.20885635355700968,-0.02700089704915628,-0.0036935048961695854,0.0459642548862046,0.1389884278411025,0.05260853234701079,0.02774249219651946,0.05085820106339919,0.03092848387476967
TRH,-0.036373605619819394,0.04211893084061482,-0.02074321710128904,-0.03609911250283178,0.11356938087107267,0.06106886978354745,0.04136046170402142,,0.060250510715849075,0.12021570976197482,0.005736284581417432,-0.02130565256082248,0.07779118262561009
SEMA6D,0.06915178717622603,0.02507751180881716,0.03487771854875583,0.035033614598235584,0.19381972972197523,0.02261710247760875,0.08042108555526721,-0.05391097985874713,0.04951875762770089,0.00841691133868882,-0.013738783816817432,0.064524521833683,0.09590952834076316
CEL,,,0.06842373539301397,,,,,0.05708017505637711,0.03249738379348362,0.04870157876816742,-0.0034856299952108066,0.029023396635645203,0.03587131748141349
PDCD1LG2,-0.001512910517326387,-0.028233870572940082,0.06816865115326924,-0.009204714699617105,0.21941461390460984,0.0161188310995427,0.07677415959528576,0.08257339065864064,0.029677357756807583,0.11462196000919612,0.0055909778238935745,0.07824781818051763,0.06359648895400756
SPINT1,-0.007983642235190096,0.009517284668393506,-0.02733120914076651,0.015458702521327552,0.19905175178659806,-0.0013976526507413914,-0.003265905897677443,0.0019231231938780494,0.09329362405246099,0.04103306874284116,-0.007577714657251077,0.01634613115513758,0.05559995222594414
