,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CEACAM1,0.017730050053647358,,-0.033396668803898855,-0.007091155014275551,,0.02124423220741401,-0.040069580284748746,,0.06976644724465506,0.023540796219952212,,,,,0.047084719800729195,0.07116461394371164,-0.010948928957947662,0.04511937636662488,-0.012875358867850229,0.0660702668521105,0.04649514565292041,,,
PDAP1,0.16929912757737936,-0.03787582752549111,0.12547884760767458,-0.01254473210776038,0.037141051246854455,0.015995925381670627,-0.07402259796966396,0.04489132399578606,0.2769027242674133,0.03693749297236591,0.021515562545962,0.0188267766772079,0.05393064207268321,0.08377169089300107,0.0007498683182950066,0.010894335176834344,-0.026138115254845662,-0.020734076807907162,-0.01208357273189905,0.007779728178214713,0.035992196065550174,0.11057679400357183,-0.032998229996042086,-0.10269905622675578
QDPR,-0.240543363793505,0.19358412741537856,0.1119011231010187,0.005772920620258505,0.08546507727668169,-0.06294328679697615,0.18389521616634633,-0.010639119943846235,-0.27835243806094934,0.044917263039541515,0.04308329092814532,-0.2546146141433556,0.12008588752942734,0.13938717759774158,-0.06078608124273443,-0.04136882140153265,-0.1902870087815613,0.12679376304937273,0.14213032568972386,0.003131662155231989,0.05967834979273864,-0.032669674079934534,0.2434866519968627,-0.14569366231613734
POMC,0.015122409346238902,0.1769847768866561,-0.006830889932654467,0.0026475639051348073,,-0.010326504391336474,0.08913707414613327,0.06449620734694837,0.0378495970230421,-0.05151828062090035,8.814547479079989e-05,-0.03906191444181612,0.024315473966472472,0.00706578310296782,-0.05832785105672582,0.023266413015087094,-0.028978628136263552,-0.04577127671036157,0.03036998291840893,-0.020035977021829108,-0.006238769106986505,,0.08626943311964769,0.006935308096363764
CCL18,,-0.026813856527547326,-0.10538367587277558,,,,,,,,,-0.1637445996502793,,,-0.03629707700638843,,-0.06491415549942463,-0.020483874600709072,-0.08244748098033589,,-0.04891813137017593,,,
CCL17,,,,,,-0.014345873405570763,,,,0.029802972894713904,-0.0020570779031234753,,-0.00463107234966955,,,,,-0.013263222969522991,-0.025880337135364247,0.044742819729393465,,,,
VEGFD,,0.027131226728855193,0.009157247507111745,0.006073548121796156,,0.03792793135841624,0.018785048253308713,,0.06415877708625124,0.042018850961383594,-0.036346659868253806,0.04479852141857429,0.07976905480613383,,-0.0750349045661985,-0.016329358259638754,,,0.003728851721101799,0.02526623242233559,,,,
TNFSF13,,,0.04952288734506501,,,-0.011334101839578397,,0.007356093168908901,,,,,,,,,,0.005323144471731715,0.025184272600318167,0.06244771457027589,-0.018403187353221866,,0.014749889980056927,
WNT5A,0.14090731548852115,-0.07098541387626718,-0.04730708817404765,-0.05708426755695789,0.05055946073835778,0.04065804883033014,-0.04605561897060463,-0.04103037179889891,0.13880331256187312,0.044757068425194675,-0.030171567761280126,0.014819077848424025,-0.006261512782688151,0.01908604068442558,-0.07937302148272322,0.014385947024660317,0.1669404556038609,0.03436073091032261,0.07716654642908198,0.07881270075645073,-0.02613377978119476,0.05113046917593125,-0.15343907656668657,0.0904819573375235
CXCL8,,-0.1857862223130448,-0.18932123954011126,-0.010750869943270434,-0.02082292384631007,-0.024961086682567215,-0.10803961688317253,0.06790957675078715,0.11660490309901528,-0.039024422199672386,0.002093819301942017,-0.16216831305595225,-0.11312313202225643,,-0.16735443006671333,0.050157076612421046,-0.05007303528288589,-0.18894201067787478,-0.2979584558577416,0.08849188788218162,-0.024498759503855622,0.11695442288771936,-0.19300443429792155,0.11714710516646372
GRN,-0.23126313827165282,-0.0929438221841494,-0.0382871322607069,-0.00767920412393232,-0.021740596885657913,0.08145686601563411,-0.059820494461366204,-0.10171965669974282,0.16151251881894813,0.014588144462247184,-0.0264638380879422,-0.23956240840860157,0.03838204017476356,8.442641712465831e-05,-0.17523909864869752,0.043039374191826636,0.0958109024734323,-0.06365959359507395,-0.04724782608151213,0.13510302563026186,0.00011110236673593654,-0.05021162330046855,0.1497487161591865,0.020053743259615862
MIA,0.09699569543600636,0.0022981478225911375,-0.075873939642585,-0.007007430137827824,-0.022541604244805814,-0.010325027170521403,-0.03927252564857472,0.04946731929745646,0.1252242326594172,-0.025741405256598668,-0.041336671064843906,,0.05659724975473988,0.039470927572441354,0.040531301307888595,-0.023684759314818064,0.09262062630020204,0.13573421834409807,0.061870075231714165,0.07175437176973207,0.06393848349857464,,-0.09712883917795292,
COL4A4,0.018466778319511132,-0.056871662105533495,0.03063506145919363,-0.022620236625144164,-0.01734710702818393,0.04145441758064361,-0.05815117073473296,-0.025882834208299794,0.012613695912921712,0.022762578983749466,0.0009014998331675113,,0.043490401825090744,,,0.059095791419569776,0.08478912610023082,0.06033119917403481,0.0333296207530703,-0.006358044137191249,0.029692304228932626,,-0.11556381493391427,
TAC1,0.10015804948838898,0.2767301900660973,0.08639571662974403,0.03689599736081454,0.04426913282630686,0.07642119867257476,0.1890828897651065,0.15173248843577122,-0.02617546905797895,0.050551897191605605,0.025040083228806197,0.28372063239502177,0.017272201305975194,,,,,,,,-0.0512840656745511,0.08914359529559948,0.19953416722767267,0.10773687544366665
RARRES2,0.30538236633560256,0.09472508896047296,0.11394619613509283,-0.03410240560221398,-0.025083136702617574,0.021205654349137775,-0.19948171313287297,-0.06301988300143244,0.2568026627001894,0.06662171119051696,0.011609690178847592,-0.06683284440457085,0.018173711507819764,0.048730825246029015,-0.004084906195319286,0.021903759358192644,0.05189240208316448,-0.048868522280429164,-0.17014826312877993,-0.057225591861746423,0.00014240652067101884,0.03373423637795175,-0.08961480033154473,0.01808671659293541
FGF7,0.04876078549112152,-0.01528528222402725,,0.018429614567475563,0.07097795272351934,-0.020111878884444614,0.05952651312993683,0.05193151731002294,0.08578576746972617,-3.964255822390156e-05,-0.005967198447180155,-0.034174402792624646,0.006005308462601089,0.05860460737828345,-0.06303576277713689,-0.021689076766258517,0.04560662225157232,0.053448895528664726,0.02446966904571159,0.013867825559868137,0.06574447536654583,0.06616014709712267,0.03952354386037334,0.053280746757917455
EFNA2,,,,,,,,,,,,,,,,,,,0.017290395900449177,,,,,
HBEGF,0.03207939457401946,-0.009103146730226087,-0.07482402944685299,-0.02559394597865014,0.03962723184375768,-0.031106569348395275,-0.06786885778396748,0.0010178345231301959,0.09954136771643989,-0.021913594880213563,0.06699970629533974,-0.15824594145227416,-0.02840721391606458,0.07221206883089364,0.018441984212032116,0.021708910041395184,0.08956067507752856,0.046566747727019554,-0.0168828029842315,0.011615435913705882,0.014909755805799115,0.10539013834501987,-0.203889842423763,0.0635630633802774
CSF3,,-0.016029794897032504,,,0.047012959778831666,-0.010780596980108326,-0.029906809906030504,,0.004610301601490263,,,,,,,,,-0.07528641386753086,-0.18425989316124372,,0.009109698232925465,-0.009205777222617227,-0.0866531728372879,
PI3,,-0.055004534475593926,-0.07828347462087223,,0.023837103028830738,0.010858271008110267,-0.05435360348480724,,0.03788962707413978,,,,,,0.01607644428987098,,,-0.15512433544881762,-0.2520523069906308,0.0746681035406092,-0.0124929022949431,,0.010479072897881993,
PCSK1N,0.30779109459801496,0.307274214049759,0.190050994861918,0.02542040149205343,0.08108355674185232,-0.024836831704764355,0.08122892454456017,0.01011637505512981,0.00628808572597321,-0.013484938339169557,0.1192284270971936,0.3946672891234055,0.07289500568506466,0.009731333935701447,0.012216744294612199,-0.10972332668891657,0.027812687918154787,0.10486574421165337,0.18457993991214877,0.056977196477152284,0.2093756845145354,-0.10415710960839182,0.27331762808452087,0.18587615916543027
NTS,,,,,,,-0.058886771196556574,0.0541194558031482,0.05758230643574853,0.014809711212682727,-0.03291486273288928,-0.04201240936673064,,,,,,0.07502940341555338,0.12373934515776236,,0.11303284323671595,,,
SFRP1,-0.051391145984760446,0.12489904697789415,-0.02466469254448973,-0.017137249303404888,,0.03209784404435641,0.12790358356220857,0.007466642620100108,0.08515575370436389,0.005916345604410315,0.05365815244970011,-0.09102715719771681,0.03093855201239332,0.0019788557245764837,0.028847683263229274,-0.004937782958262131,0.053864356054037166,0.1184700082197386,0.183359667580492,0.017321592235867003,-0.03503060017841839,0.12150402533739979,-0.021208042293586474,0.006785907592370997
CXCL13,,,,-0.03455713658001984,0.011542325811569559,,0.05435391432732864,,,,,,,,,,,-0.0037993601008285303,-0.06421250784433502,,0.09475115192496719,,-0.04908667024667778,
MICA,0.055680820014121994,-0.03960020526815502,-0.040250133851622974,-0.004127118735452954,-0.03222930810249219,0.0744853413069307,0.022499774261669707,0.01894198926003847,0.14209697640795982,0.01073081136232837,-0.0016547587385813498,-0.02712431975032229,-0.028952766814782642,0.01402127092995205,0.14943139535570668,0.034879008250359333,0.11662027295703982,0.03296733296738896,0.017320395654695845,0.11850040716775641,-0.037308929609497866,-0.005256496937898426,-0.06064369095870505,-0.0015581445936681273
TG,0.10652518556589967,0.05211908673823356,0.039574283205627635,0.03529074207920941,,0.040574645413954114,-0.01702414155269427,-0.018621894605329536,0.06088149153766701,-0.04972884328288309,0.016671511551048443,,-0.07230313216832496,-0.026807436825443474,0.014078895372652743,0.09919458564653454,0.15800162012057603,0.03567450599440708,0.023520020794513926,,-0.05877714776663163,,0.029161026440699032,
ADA,0.1011383589265842,0.0011060571782264327,-0.017833637891777852,0.013010122767194043,0.03916185205914369,-0.0036646892040025315,0.010611545705893989,0.03473885108956279,0.17721600825002687,-0.028421672748171214,0.01927353826234458,-0.14545996660960536,0.03410480523795526,-9.555942574415427e-05,0.24373219580110883,-0.010150085900609106,0.15781306329947636,-0.00197281662893044,0.03271418130458926,0.09553588254259704,-0.11806159390571183,0.08859988782208295,-0.012915972621052861,0.1276575261367922
LAMC3,0.13652445447589065,0.10278273644291087,0.0020479340897774615,0.0089660161661942,-0.012247149066721318,-0.011964025954332509,0.09272465140680546,-0.0031348869642345554,0.23057782325525117,0.0047831748172841694,-0.058239010216027114,-0.01682001656500965,0.08679557856627276,0.028271524265877944,0.06577856991149686,-0.02448200343880388,0.15062854820695404,-0.0017779714142368496,0.06255198364951912,0.06952589782057503,-0.018660104562576697,0.049638606643863964,-0.011062593237935622,-0.046732152838848046
CCL7,,,-0.07278775273665826,,,-0.031238129562035838,-0.07458457772806722,,,,,,,,,,,0.02684776578222512,,,,,-0.06660480232007451,
NGF,,-0.0441158853612494,-0.06444276177560128,,,-0.009762717129472633,-0.00803952870680427,0.04364024000196373,,,,0.06658745767880872,,,,0.06159731027709406,0.049661217247561965,0.023849820624974188,0.06252922233321807,,0.054507714497818584,,-0.04471753306088533,
TNFSF15,,-0.05457685600463132,,,,-0.017232179430507238,0.09250563116662108,-0.03645513224740749,,,,,,-0.01118197181058528,,0.04198500534893295,0.053727971717424515,-0.06855260326320105,,,0.006210718796035129,,-0.10220820184303984,
HMGB1,-0.09004939227299225,0.15020108504351184,0.23475472178221865,0.014054243915706154,0.0350078528246999,0.04658275335238894,0.03142948405814745,-0.02004772029434112,0.19360492263216267,0.005182789031064722,-0.00396517127244063,-0.16395304041514885,0.10865315814892147,0.012538110092232676,0.14801226386661442,0.0313397459468884,-0.12326243531867562,-0.10786108116236683,-0.003461318326564556,-0.10497343741862619,-0.06796446049718248,0.014393896511947897,0.03108173288530339,-0.1552160370015947
ITGB3BP,0.05989112927064028,-0.14868395427910489,-0.05537057989730221,0.0054559387253819225,0.06989257162805408,0.0027417025238233752,0.03354021955087046,0.01272265439865791,0.21225898426052434,-0.0035972153961700603,-0.0050520574973086565,-0.03787494264312395,0.004475082148985556,0.08389192336597118,0.038597832810248346,-0.0001115272340065362,0.05038069115885801,0.05992041117429814,-0.07855972172985959,0.08464077711744634,-0.034725046315919356,-0.016047000642043053,-0.06652938603469663,0.0666927990051585
AANAT,,0.050720917417466885,0.027155164047351767,,,-0.011509660105162698,0.00048312048512874314,,0.03847252059022415,0.009616343986717233,-0.04133667336409509,0.03473785550741969,-0.008871556322545408,,0.03787954725888967,,-0.030380131123202217,0.023935970864859487,0.020339631294479087,0.01066397310129707,,,-0.016557135284464217,
RELN,0.03119913266000033,0.11862542364663006,0.05769745556939437,0.0029375448218671414,-0.0035878710198686647,0.01906879974194807,0.04293508988861735,0.06796644851701607,-0.022091667041578805,-0.0018854328677281708,0.0027480632084407645,0.05104130051872406,-0.03329067582698581,,,0.023133818324641387,,,,-0.02517515910830804,-0.02023796748691973,0.016678918553878767,0.10677923458290624,-0.06276216648369447
IL15,0.04859958822067551,-0.03805466699335388,0.007735480698699603,0.018978282691482634,,-0.008242532706950089,-0.009067232257309736,0.03663018608358269,0.023963086772928528,0.021588536686567735,-0.01576419237724431,0.013153856584953588,0.010363858838651312,-0.07764535898839256,-0.09197722818818711,0.09511399525245291,0.04748186188131934,-0.006035516593920584,0.021231183960461242,0.016091054012184663,0.01564816176560711,-0.0610033518605668,-0.06261590562253622,
UTS2,,,,,,,,,0.07399718746275535,,,,,-0.020750703996442278,0.00768383553526483,,,0.03690793421130888,,,,,,
BSG,0.29890605885334376,-0.14805802892688055,0.1904806411345864,0.027288691916422636,0.007804628023994618,-0.003440701749397736,-0.013571568261018586,-0.002472696886987041,0.09759345614640687,-0.0752974197750535,-0.0035743136132065194,0.23350195361208093,-0.053720589620778796,0.08161944676404757,-0.17967161937285914,0.016488421494618388,0.09304075082088471,-0.0335165519275419,-0.11577958524406712,0.16054290183723802,-0.016316534098579447,0.02633571322640964,0.004263298941408469,0.0906769973692071
ADAMTS3,0.19776831998228114,-0.08025191013838362,0.03433989018043617,0.010477117253263966,,-0.00011245263995338495,-0.00477282452428971,-0.004174070572061797,0.2664592474620805,0.0318872559781172,-0.02359264538170008,-0.00018934944574311186,0.014079297560771377,0.10404356304577496,0.15171846108558418,,0.04463427984836271,0.14711328723103312,0.10597694195792229,0.10328316757524358,0.01775717736968538,0.05831176932395743,-0.031168967917568482,
CD34,0.053306662455556736,0.16308533713829965,0.03247305903621684,-0.0003177442031010371,0.04093633876271505,0.06626916516646811,0.028626053941089323,0.06853656180499583,0.1555164139964073,0.045047602120526345,0.046328588567689115,0.01823432649053976,0.03508035303195685,-0.05757881484204539,-0.0006436191274240617,-0.09451971687186435,0.14935420058397506,0.06276839394990982,0.03540715102582,0.05320698918899384,0.011128928083771692,0.013767970264201552,0.0030487312372950606,-0.06571089262284287
CCL23,,,,,,,,,0.05684779112757,,,,,0.009432891249459228,,,,,,,,,,
PLAT,0.17477300989614936,-0.002417906534449457,0.1607991692599203,0.014395031955487398,0.008918135976200425,-0.012029652731661325,0.05190832989149343,-0.053421727601018085,0.24254142073621718,-0.08168829333111553,-0.005732576083636477,0.016119117082586558,0.1658637714371612,-0.068627595274427,0.09241592479309325,-0.028842249897303555,0.1878286454517442,0.20691294744094268,0.26187714574763404,0.2404095578115466,0.007721068733810609,0.16286660227872393,0.04616794960134617,-0.055808225551343835
NTF3,,,,,,,,,,,-0.04262461799154839,,,,,,,0.12506935273978828,0.17631455044298452,,0.18070925977820276,,,
LTA,,,,0.03675896486621142,,0.014287093979794838,,,,-0.03446753096873267,,,-0.0728320272481485,,,,,,,,,,,
CKLF,0.013674519420234173,0.01532294037227913,0.15840285734051424,0.027641682084468634,-0.07125132134694118,-0.011880834547535243,-0.06813214146164676,-0.03716104195390708,0.2193414494293605,0.017671902970019426,-0.06327991343693098,-0.16747093003803937,0.041476732018728285,-0.06961305101462766,-0.001107309431516047,0.08010673982408416,0.15610269948399771,0.09342410126746781,0.09527052270378261,0.015112590163447126,-0.044062935239811744,0.07403310341897594,-0.05905297417686995,0.06984900037575205
CD24,-0.04081773287283028,-0.11185572276035045,0.134523133807827,0.028599845932362006,0.07445353663065281,-0.0255306505512054,-0.017202209586480006,0.05765184083010883,0.000533759986443573,0.044546383010128116,-0.11163703819304319,0.029644093793745496,-0.04105259003193491,-0.12198635238864129,0.08806774789690171,-0.0873217490307233,0.05722294060698405,0.1582306339952359,0.18375426690818872,-0.01149635131376363,0.13707935320239492,0.05329509760047428,0.05843635604441784,0.009589598366889426
HSP90AA1,-0.20766851257857882,0.12749783928553907,-0.031673589669829326,0.001311625213278304,0.014315794936504554,0.0718858141464821,0.16314742759446085,0.010071627254356043,-0.2274508700415302,0.06872555104227178,-0.023489369777526897,0.37425575989904375,-0.035069352551488735,0.07185579635635465,-0.13425190413853247,0.02923911548082806,-0.16342212775225168,-0.2338160625264562,-0.22746741092703385,-0.06516046654691579,0.0635990905656449,0.012672655626366425,0.2182444550221026,0.10550700351177633
BMP4,-0.014959354281450142,0.1965688625293801,-0.008840887673492212,-0.030654755664757314,0.02719956506881739,-0.04293246470025099,-0.029699981948672335,0.008471204413215739,0.0017420777440662735,0.019346712552606362,0.0025329110041074766,0.09718476269756546,0.06741290900321709,-0.018238508503677506,0.06722401534006144,0.044208600816038536,0.10956920905326736,0.05436400791117938,0.02946600982034776,0.0695210582448672,-0.01758328553934904,,-0.009570785805283501,
SCGB3A1,,,0.032903092424497675,,-0.03611057226389356,,-0.06544500796718856,-0.0326764911267821,,,-0.034867888283779944,0.08505765629693915,0.023584291572131388,-0.0447152325406573,-0.010352608862453226,0.029103626208737222,,0.10558523709253932,0.05838271416697363,,-0.05769880221594781,,0.012693966223477664,
IGFBP4,0.14064321775611033,0.0006771216288976779,0.0521007822437563,0.010056338354873505,0.02787426984040202,-0.037358048777075374,0.016883777027262164,-0.03462613183622546,0.21686977978101593,0.014511730234296367,0.004326268230387616,-0.11151740719988788,0.05730488348852193,-0.025950392891364835,0.02830067484354716,-0.021533732148770142,0.06428974528107281,-0.011528235202298757,-0.03532805181506146,0.16157703896214193,-0.017988329002780367,-0.04003480772979133,0.06187250996416822,0.03756804994618899
RSPO4,,-0.011465289891927502,,-0.006217154778927681,,0.06514636112650236,-0.03385802861887085,,,-0.009969829527947342,0.057711844821503384,,-0.02965417244908009,,,-0.002936007830204474,,,,,0.0022972578986428906,,-0.07700365087245226,
LEFTY2,-0.03672280531110885,-0.02589494601552722,-0.02447228869149355,-0.04288011916596653,0.030151760761786627,0.05155400510903567,-0.009068528617733565,0.011235169276113557,0.22790323001445723,-0.012873017221465182,0.014702893286632502,-0.0013342709638880775,0.03394576940838097,-0.05103589523359119,0.11528370384235133,,-0.03517924573027135,-0.0016857023203776737,-0.027864758530730907,0.17614480905254684,-0.008631162869992305,-0.018896403518173843,0.08310017351982045,
PF4,,,-0.03340911615234458,0.0015746986728191813,,-0.027254652615027332,,,,,,,,,,,,,-0.05418863509270888,,,,-0.05087659248629835,
ANGPTL2,-0.01686557537981529,0.00774894061513847,0.08195537749042324,0.071625539237182,0.03125337112752056,-0.0037302337466192975,-0.08944207945208718,-0.025238692352756924,0.1838972846066668,-0.0038768899347051307,-0.06663157787913275,-0.20864908835506782,-0.03793158662239662,0.08726323460733942,0.07046137402450249,-0.03578291268787701,0.10267166309539874,0.11331720752257579,0.18014652444350962,0.011019938125837271,-0.11245854376466566,0.0366797891552263,0.017654838817982847,-0.08708678692195905
LRIG2,0.05761202674943474,-0.07738699690353942,0.019342019319437027,0.026180983700919484,0.019381726075578604,0.012628855250804231,-0.022767264592867383,0.06725795241504368,0.1414871397919122,-0.03865293096149702,-0.06212078307480123,0.029792140474453457,0.0737042342334177,0.07143366859153635,-0.03936348639568025,0.06905039297718536,0.07071619842309682,0.06989857053840823,0.05016264901069097,-0.03592413872702047,-0.016195633681453478,0.008693590774450375,0.03456549998894511,-0.06068653549061293
ICOSLG,-0.10979363587744218,-0.09134226326455241,0.02334595680118149,-0.021128070668828394,0.05536503750298695,0.054993523608864336,0.02379133903953707,0.026488329381100895,0.1275238061901304,0.02715437795164962,-0.027175830489449614,-0.05705845794125885,0.059316041179383265,0.04575305586842597,-0.05484773062658325,0.04970173600744421,0.11049624189932904,0.170163417618943,0.05730873598531609,0.07349615817240317,0.04382332196478004,0.037424491728286324,0.04127453566284974,0.002530443226485529
WIF1,,0.417510622566966,0.0028494253159395333,,0.0015855327628288046,,0.06324005399695157,0.13156679422660444,-0.0974298092795014,-0.00133136501777746,0.04031010388836763,0.12340397972657588,-0.0610304732703421,,,,,,,,-0.08237202999570128,-0.029350761831565004,0.04771552613030727,0.08054497327913183
NPPC,0.1262423582494574,-0.006935299998691607,0.06091017300230572,,0.08638521662005794,0.08856100213937917,0.03444275031680193,-0.0011367353194894395,0.03546651711440919,0.05034706860961884,0.04271823075361552,0.1941155968584939,-0.060173250086462286,0.023670925282151225,0.02848739880510298,-0.09567369610114024,-0.07133650899599958,0.02042259818915584,0.02806397035970532,0.06101001124350513,0.059684235708465476,0.07751311144120486,0.16357862184821984,-0.018761730401112682
LYZ,-0.20662000494007624,-0.004424560403089025,-0.07590100397840391,0.003125543668804508,0.055113279565180716,0.04577200663958384,-0.10414611539025999,0.08044819134028265,0.15410823018231667,-0.026551299801088755,-0.055044192286068036,-0.2745405526348468,-0.07715832255712915,0.03146412271967576,-0.10923353264622442,-0.06601056559275546,0.025226067628848204,0.0017642248495142164,0.07707353312340916,0.08574050144823017,-0.008929282630021592,-0.06375325525839773,0.008156767560624372,-0.0060929257165858765
EREG,,,,,0.013368737582053621,,-0.07123328382354165,,,,,-0.04956339054845439,,,,,,-0.02609440472013463,-0.09769252890234416,,-0.015940345727813814,,-0.04309193354718267,
SPTAN1,0.2715925054193617,0.21060631430888324,0.17848613134026065,0.02104295762656234,0.01938838857056345,0.03181406041524298,0.0875049801724262,0.10541343200499022,-0.007775980841052221,0.05818189363818491,0.06083775743860627,0.33272158405730423,0.11428726913245008,-0.008411543250264273,0.10865038668248495,-0.005192017958651021,0.222610664651266,0.1441042506039407,0.1917155488711423,0.04633823166055971,0.0676425389064105,-0.03919773609721043,0.2353954531483192,0.13784492699929382
PTH2,,,,,,,,,,,,,,,,,,,,,0.0271569427200906,,,
LIPC,0.07627472371393167,-0.056250478600069084,0.060165678742007976,0.006287495910127563,,-0.008568607915920486,0.04584466804458958,-0.018888608792606985,0.10034783361451849,-0.014304839438757653,,-0.015213266088706927,0.02449792729948842,0.011525212582469389,0.014953447303117361,0.0444549003596948,0.05702517410260691,,,0.08607014592836254,,,0.002201612430239816,
COL8A1,0.0032013555469192936,-0.22623063589877657,-0.1454527112059685,0.0324185984360852,-0.021863793675075162,-0.03137635140908242,-0.049302198757490166,-0.03238470520390811,0.07647769454198866,-0.05527554727700726,-0.04683377370690969,-0.20958265181408497,0.04325790986439553,-0.026354935051250982,0.0029291737581205466,-0.04582890966355061,0.04698409848264111,0.11485363458556169,-0.008087335343104785,0.1234309388406126,0.027339528326947606,-0.04777255410767549,-0.11075968994610043,
GSTM2,0.12137759601523448,-0.022529959818319532,0.11001709177460799,-0.0003347479008848845,-0.05604097002319114,0.043104266004242976,-0.0012459036014381161,0.058267262601173056,0.13059346088982493,0.02438099313638807,0.03377874614838118,0.05011843494351137,-0.060957821896558226,-0.04182582736268443,-0.07395971386841214,-0.012001681278816394,0.06785140736731908,0.05843356445217264,0.08305036525811582,-0.02576107999592493,0.061767683060808314,-0.003274135075332091,-0.06671338345599553,
IL4,,,,,,,,,,,,,,,0.03642343222733347,,,,,,,,,
SPX,-0.04940851557226507,0.17284646980305451,0.10859294634896297,0.025977313701109075,,0.04069569708575166,0.20133029464644422,0.019582708974911923,-0.06139862437748147,0.05226074973686827,0.013802922990401287,0.09673130474587784,0.02322581261704042,0.03638312189481251,,,-0.058567799004435026,0.11841578099499102,-0.011690693975479576,-0.12533272879769256,-0.03593970329638289,0.05002480028053181,0.04803656206607975,-0.03283363564452121
MFGE8,0.14603901373891795,-0.19321436019661223,0.007120897104088732,0.014844949012464,0.03753843888366578,-0.05849792246523764,0.0816912036656612,0.05465336646922016,0.08499698349086551,-0.014809830458649498,-0.03458462276789824,0.06881669851868874,0.06561517727748437,0.024361162502816894,0.009914430226302609,-0.040567067243767005,0.10808017583644318,0.02461884313383117,-0.013912059405815988,0.12756925620791992,-0.023431608013613978,-0.008366994817997893,-0.03353661350060928,0.1647259085213222
