,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8811Bbulk,ZH8812bulk,ZH916T1
COL11A1,,0.04670674811327764,0.017391017072991042,0.06979372461612227,0.057324918971920276,0.0014418506297677815,-0.02014138486726356,0.03129905592027937,-0.08124033645419179,0.041687431388580526,0.09105403015144795
COL5A1,-0.07338097185658767,0.05425348088419301,0.03230490928052259,0.06857635737325313,-0.030743629099222226,-0.0012691202299583762,0.07982493925285472,0.07438361881433966,-0.018871579624217635,0.019755967650300348,0.02410780279082966
KISS1,,,0.1488604104607105,-0.030185589775487843,,,,-0.01563062208548122,-0.015068500040825614,,
MEGF10,-0.04060804101114647,-0.01087179239491436,0.018972668132845483,-0.015502818947166833,0.041587735453127724,-0.0032673060035631933,-0.007580141612108834,0.044090221366598514,0.09614244874227029,-0.03629376173856989,0.040455112404454326
CEACAM1,,0.04233700390922526,-0.014296302618219332,0.00071130420576254,-0.01926856023298276,0.048468094757395504,-0.023620698205038558,,0.012920142616003867,0.06557592484532351,-0.022198077405269512
EFEMP2,0.08174697589967383,0.04205924395837067,0.024770591513223177,-0.01735797776468434,0.009385226570142687,0.10033414744876669,-0.038477001472724474,-0.008516462975724145,-0.06607592545793733,0.03788516518855883,0.001141434768196893
IGF1,-0.0366746937531182,-0.0032356693063374676,-0.039491894938459796,-0.014734908065261402,-0.027448109937893542,-0.03357742276840253,0.03356390483260418,0.019936320967189475,0.05015385935484955,-0.01946104997594575,0.0922248606096638
COL6A3,0.07847361792170669,-0.06370290121511923,-0.020093555539949737,0.07196331423725147,-0.048953754004742236,0.026001096375929483,0.012940107484466671,-0.04179390656902522,0.041616868213772536,-0.04565536065416419,0.03181532744399879
RLN2,,,0.033452040020851344,0.02164665051291542,-0.025178868082416254,0.0711057569602484,-0.016970714601955206,-0.013318671772120422,,-0.02640152617639651,-0.019995958337409553
WIF1,0.04281871247233129,0.008842595274741613,,,-0.004408880846569946,-0.041124949921658716,-0.014669357811301768,0.015423506866752508,,,
IL13,,,,,,0.015416559161021812,,-0.018524775263785268,,,
PLAU,0.023893842468160686,-0.02408224479562512,0.021961584406493033,0.0072013527189050365,-0.031347817513805255,0.11007810959834861,0.03447985823315878,0.014773895989653637,0.016408507691619625,-0.03553262753403397,-0.006996924447414935
CXCL12,-0.03383450793268095,0.010494237205749773,0.05392745061405218,0.02091999883990879,-0.02339643026306823,-0.03522400344049076,0.025811475715969298,0.041242783622088955,0.0071988820176947365,0.03457624805969614,-0.003834694938474745
MMP9,-0.02684197366655724,0.04052250413085002,-0.013004432974579703,-0.041633495711068474,0.03393507590650321,0.051439629900649056,0.014969533981783651,0.007234945828208709,-0.06570972572823672,-0.007415314114676743,-0.035242540809126754
TNFSF14,0.09202856485975217,0.18250317061833624,-0.01957236473359172,-0.020762960242656555,-0.046204251330462624,-0.007031847761519574,-0.030600326031038426,,-0.02504429871006922,0.11160278649009868,-0.038266063933952675
HBEGF,-0.033625717087576446,-0.04722986148267473,-0.03129968876259176,-0.009555955806576732,0.0031667147239572784,0.07811856937972922,0.02313622871431368,0.031236225535632576,0.0025630325205751587,0.08662619476677141,-0.05004055166856816
NUCB2,-0.06507425138315368,0.015369018840134743,-0.01967490314774614,0.013936239932883222,-0.03464265718540292,0.07757051642686087,0.049092218823732166,0.012074200146335827,-0.05045429682644741,-0.01318304732190492,0.05868874245350518
VCAN,-0.03945241995951268,0.011155893682442472,0.05087248781827937,-0.059725289772641195,0.018324919506936703,0.09864244238165706,0.01453935955204921,-0.016565627086285582,0.04036756093951937,0.06241942218932043,-0.004978508773186279
VEGFC,-0.02774564525271535,-0.043804753702610756,0.05989076613279145,0.011586606144928216,-0.02703774131638436,-0.012301718339301163,0.03162072788880579,-0.016119634927739043,-0.01140750274232291,-0.023646938558279013,0.01410637120255916
LMAN1,0.0015419346618901252,0.02538275902518302,0.016480112764106134,-0.006190180517203782,0.021247323260247374,0.07549855014643383,0.0549846303719085,0.009539173357520908,-0.08619912683167603,-0.01643952662283453,0.011260863151251363
IRAK4,0.06278543130549376,-0.006143376089732087,-0.005951480850834951,-0.005167032238046915,0.015221705515939103,0.08527311236057859,-0.023165885569584464,0.010575894842137732,0.03387286653112787,-0.03443984321170545,0.02821027898161076
MICB,0.004397820624279946,-0.05341288793221016,0.016921290000143592,0.05679031498324925,0.030683864288364438,0.14767999637558582,0.03551467194934591,0.030796098931816153,0.1250386755761224,-0.031300536523033384,0.02391170757053102
COL1A2,0.07009422279262512,-0.009829398356625283,-0.0314454398220267,0.03918097127817479,0.031228307665326267,0.09609551798152745,-0.009533820452740106,-0.004828421488878515,0.033388266034520594,-0.04026983003817466,-0.003006597852792153
ICOSLG,-0.04273194572885264,-0.018721981945230937,0.009154431760065387,-0.04610696275332975,0.0013453410989901244,0.03181297323472952,0.01627110441991744,-0.006422453575819551,0.053095333059162746,0.0027503920525866247,0.0021898094923079154
GNAS,0.05733822558141066,0.07140841407885201,-0.0002738744790806013,-0.04003905870145249,-0.030272681263420954,-0.03188459367100369,-0.0291797470880825,0.05381018421408683,-0.009819237395913293,-0.13187307704598952,0.018741392868978555
C4B,-0.02947835596195593,,-0.015154924842269225,0.02103950522407778,,,0.013200128705926758,-0.023105661772226834,,-0.01814431788589567,0.07287646311465874
COL2A1,-0.005608255805713488,0.013318100184205687,,,-0.015687853292610313,-0.02409619047103016,,-0.013124866884994726,0.017803050523518653,,-0.005393945311942119
GSTM2,-0.017783290949955604,0.02393101274421653,-0.028496068505570314,0.008748118183564866,0.0020181952697811392,0.0204646424983656,-0.004879240826487312,0.06850796702741561,0.05397582695249665,-0.01544430332404547,-0.013845705122288245
NLGN1,0.057019444389841946,0.01051413593085605,0.05840148203183865,0.034226406104902796,-0.0760766031880075,0.03263197378309456,-0.03627412215896003,0.009276565181277795,0.019893065253980907,-0.011450924265723713,0.02910348691288345
SCGB3A2,,-0.006967885417053139,,,,,,-0.02155195567759767,0.1568966721534182,,-0.026554054766618377
LEFTY2,0.04424248217854844,0.05978816152056181,0.07360225772420254,-0.002657269645924456,0.10617614046204661,0.07307801004372638,-0.03488801672615789,-0.022160853544996605,-0.016082268397146902,-0.08529995779080614,-0.007717578380223458
ACE,-0.05423070820342178,-0.011867587931479975,-0.008804120961459926,-0.03149134636688569,0.03429986753114738,0.04941850008974226,0.0030531841848135278,0.0650025850068601,0.11128810658164041,-0.0021838542548258716,0.010001447330757548
RPH3A,0.06519838372602366,0.0002885325058473189,-0.043683340452826555,-0.020090228423565476,0.04131958142383403,-0.03939677040557777,-0.0008251725254318809,-0.024289874795387783,0.05475563396305765,0.05604853204420494,0.05709449904094892
NCAM1,0.09652446065405025,-0.012520689703934513,0.006820123183729267,-0.004355211154229328,0.10888689324936242,-0.04722694451575747,0.005760737868640716,0.0305885502709903,-0.007401724885542179,0.04909234759731521,-0.008987806469707867
EFNB2,-0.029056360815130057,0.010354363792384082,0.01654144821228408,-0.03080439517801477,0.040056620848793086,0.07318406457784281,0.023353027254491156,-0.01146776204028367,-0.0035421886108033163,-0.008117292785783704,0.06093085818567489
ICAM5,0.015518938668535674,0.11190323348465085,-0.018628565927425234,0.00392393572766439,-0.0416040977338702,-0.04708631092933275,0.0223975900278302,0.0037515240311217337,0.011785053110897125,,-0.009083107290228029
CCL5,-0.040382462441322445,-0.021636435342702945,-0.0032853993504609776,-0.0070538376268867164,-0.05546487004115061,-0.005635227031570565,0.006393889868700535,-0.017805460097643954,-0.030177636899011318,-0.05091966610660471,0.020070676972041367
PSPN,0.03264374103017494,0.0507028068254615,-0.008030552705668863,-0.0360685213451231,0.017149725191311742,-0.004990688871959503,0.02630020799439317,0.02940455954313406,0.011912335171423327,-0.03021822254982738,0.020133271875546612
PENK,-0.04457225737746176,-0.025893712876549402,-0.024334609099656863,0.010946614632127545,0.0038721287023035346,-0.03365515355142265,0.019370873005636394,-0.02310565534857481,,-0.019997218879745114,0.12529755888390967
EGF,0.024034485444163343,-0.0163511577592176,0.003716800707670445,-0.0190120123647706,0.025010963262583327,0.011853001665437584,-0.0019362714522151616,0.004589727711037904,-0.014716200976127043,0.07834548421053548,0.020127672048338208
SERPINC1,,,,,,,-0.015694887675107006,,0.12254951347232369,,
UTS2B,-0.021824414552190634,0.056106626087080225,0.004803459415538282,-0.024548897953097962,-0.018004789987644883,,0.06092365487524995,,,,0.017315572700447552
F10,,,-0.01876604315780569,,-0.020651574663181696,-0.0055980350003231785,-0.01466935816770671,,0.09722509006381755,-0.01878044490541015,0.032863144255374774
FN1,-0.05110554939124618,0.04937816917654139,0.022368872666061912,0.06670866319419474,-0.015280173887594133,0.09804597657634621,0.03252069268250004,-0.027058372784825774,-0.008338120755492711,-0.06681272570952805,-0.019528534153337836
FGF2,0.023193674016311328,0.03517474416710968,-0.041518511767630585,0.08308547821941203,-0.022145059260867097,0.04999127739245904,0.011349545025305727,-0.006673828973992936,-0.029014999504218937,0.07609436898878627,0.00027985059476082544
GDF9,0.03694766703417116,0.0017141612826387124,0.004782160932686943,0.00932565145673441,-0.014665545464664982,0.03515658145161387,0.06093110794639885,-0.03198028865954669,0.04764589284590732,-0.002718179550445271,-0.04078001662744012
CSF1,-0.03245229735645279,0.0276834034259065,-0.03601637831568917,0.014450967057790007,0.06356807147902348,0.06698858639144044,0.019104139951308,0.024346208895279043,0.01186790040824457,0.012100050749451611,-0.01948845033406144
GZMB,,-0.028134508547815417,-0.013196373364018434,0.0248111187040456,-0.046401367803365005,,-0.016008213755257517,,-0.018679752231455286,,-0.014389939587182952
WNT11,,-0.01657302109203863,,0.0383010329513769,,0.01719296440157032,,,0.06290214358795246,,-0.0024860788703570196
GDNF,,0.023769786099506418,,0.023931947957450735,,,,0.11039692261372253,-0.016134448178077552,,
FASLG,,,,,,,,,,,-0.01595430877952129
SHBG,-0.005052244632200791,-0.025691219174952148,0.007755665381614772,5.4021834359173335e-05,0.06007868130057686,0.049454105161587776,-0.016089369322906784,-0.012728804318064498,-0.02841913455187723,-0.029220767504521166,0.016162580447265845
EFNA5,0.027367026758863506,-0.011858686658594268,-0.00026927913275342266,-0.022283209832577127,-0.016391739876096316,-0.054305774760755,-0.04444242017643759,-0.014122735185864797,-0.04166965470887642,0.013792632557522888,0.04913531958196157
THBS1,0.038642127271613425,-0.034689210605473864,-0.02693612269800082,0.07137138269545623,0.0033324714345049256,0.06279497895043198,0.03704677811618937,-0.0354312602871392,-0.04158650117190037,-0.05129785392477975,-0.013523305862956362
PODXL,0.0380195300904809,-0.010676376934833266,0.025155866522029953,-0.04907314418427704,0.03134673757316211,0.07205582157685313,0.02640762858568551,-0.04086378508138945,0.026402606936971284,-0.029436528207331874,-0.012102362981495354
LCN2,0.15847963306166885,,,0.0004944971894104658,,,,,-0.011055824965177348,,
C5,0.053935814876163495,0.010893735343890897,7.696058824002282e-05,-0.019129478475942704,-0.005883776577256675,0.08796964868150413,0.04986563839521096,-0.015997631440821277,-0.02628921058274394,-0.011120032629000043,0.01839955665837216
DLK1,,,,0.01938671120245865,-0.014664182065444575,,-0.00423684792275071,,,,
CXCL5,-0.005535402693819183,-0.025028850699185142,0.0019230510883443811,-0.01878381064063434,-0.038323605847495584,-0.022665751487519172,0.08904750678710778,,-0.007940775910179653,-0.0213376862172037,-0.029780373284393123
BCAN,0.0736360150779186,-0.010612182555339047,-0.03494451099419174,-0.05968095311811285,0.033449058567897615,0.09149470490157123,-0.02118393750302847,-0.04411920609168797,0.11657113787743419,-0.06805667671316859,0.02314983860836842
RELN,-0.035668992840028106,0.017000224010302902,-0.022859896982362925,-0.00022679080566418856,0.03160281716471105,0.03396159287416395,0.021027585838284627,0.04039149643687104,,-0.015097487456884339,
COL4A3,-0.010367494916192184,-0.011557071538737014,0.01271154920806174,-0.013606125485873047,0.007551765291959375,,0.01770576676586361,-0.017510147075624094,-0.01219685505799754,-0.029786552894771657,0.10253693977062252
GNB3,0.007825145863045467,-0.046367437143103325,0.010958277293362597,0.06370328559787895,0.022611750929788635,-0.008714547576013126,-0.006242641137681173,-0.0322412506081947,0.14860979683689401,0.02817553074684979,-0.029198548759507715
PYY,,,,,,,0.10701363363065236,-0.012928288428230827,0.004335907124599133,,0.019349618067777897
MSTN,0.026962198607342763,0.01664464780667294,0.010446951235510997,-0.018528757919280228,0.013898939735233248,0.04339322707705638,0.07352818595787558,0.10111217711494884,-0.001344276300428836,-0.025102792636156564,-0.03904335480446794
COL18A1,-0.03431021441295851,-0.02081891013457679,-0.030969017042810555,0.05074602262741934,0.027839968983566655,0.07521362534143064,-0.019270301716246243,-0.0004781080174027225,0.01682890096777098,-0.10723349570036834,-0.009907498491241281
FABP5,0.08961055379712832,0.020893296070938844,0.010752225788080282,0.09885762497586714,0.011418577334441021,0.061985118695326386,-0.036427299578571784,-0.02711900487715994,-0.013312300063217363,-0.009573203587674323,0.03548389326702452
TGFB3,-0.05401894523228178,-0.026556206810121975,-0.045055773925767706,0.02050836331942362,-0.053357673729996856,0.04402755440729424,0.06557456980320042,-0.05406860731343465,0.03566105443273684,0.0020549703266181216,-0.015428927798999601
BSG,0.01384208449890212,0.023569478542260304,0.03268052565050159,0.0006413284824316141,0.04871447855608973,-0.018087825392213125,-0.0045995515404372396,0.021011659293286394,0.002338153510838292,-0.025460597169844782,-0.023850036176663307
TDGF1,,,,,,,-0.014669357556726825,,,,
BMP8A,,,,,,,,,,,-0.019607124137828672
S100A10,-0.05508801177231722,0.015396367302531975,-0.07468444696148645,-0.0019006940296170832,0.008422916218897004,0.128594217798752,0.041954847854220705,-0.0026450612929866278,-0.1236751987141721,-0.0013744761264187632,-0.0053039954835337995
PLAT,0.08150356531305562,-0.00034222337820321875,0.04871587841273875,-0.01581464929125385,0.02650383887910474,0.04267141692535262,0.04132077736380001,-0.050040708489577944,0.008049190372826394,-0.09594403776349532,-0.02207631082865965
SFTPD,-0.0072039635270216154,-0.037942471077681075,-0.021829336563350687,,-0.01843506377464468,,-0.02693812376614756,-0.02251921414477569,0.018520990799873443,-0.0032923689776494965,-0.018947672032537513
EPO,-0.04375245642703861,-0.03159660157627541,,-0.01973767601626384,-0.021953888818450826,,-0.013378611332224202,-0.015795204888169063,-0.017040225987967474,,-0.01619049484132145
FGF7,-0.030997234069541222,,-0.023111612729158446,0.03449434811299058,0.010355820454962252,0.08452537727337646,-0.023353207289023112,0.05882874440139172,0.0015556557146111098,-0.008966714998963564,0.03270664608300536
CGN,0.06536693282821941,0.0071271867113672505,0.013068903598949959,0.013926939656493324,0.0023277884373325243,-0.03897795140333425,0.047253823269814095,0.012501614559311041,0.006729361813912038,0.030118573713824683,-0.04561442117826546
FGF13,0.01786360363255425,0.06528552911556335,-0.011820582829786845,-0.006517565404378585,-0.008108490374837107,-0.06331569961805165,-0.02551682384513904,-0.015871243883077965,0.024475666377801367,-0.015856135645550926,-0.027584981213333803
CXCL13,,,-0.025275913520695983,,-0.020842207074486918,,,,-0.035935990089090694,,
ACTR2,-0.07547038384378557,-0.03476092121012249,-0.020173407887781977,0.011381223677637092,-0.03955295660745191,0.04270849442194708,-0.049015951494440844,0.015065538045661355,-0.06959063877486596,-0.05204398525977224,-0.03476087474594685
SLIT2,0.028837661849113128,0.03494624881314783,0.006376576303258107,0.041673296889129595,-0.019268961377222445,-0.022078907962543196,0.0009018995123688041,-0.022441034507329368,0.05943253567457606,-0.03590875577244991,-0.03505706114341137
LAMA5,0.008301026134102428,0.03134792899658709,-0.019298949963801743,-0.010885097756230118,0.06258797394334283,0.1049737366996456,0.047216667545180065,0.02134003552101298,-0.041869552529080416,-0.07420642216660556,0.01304024890644023
TIMP1,0.020180052707184745,0.024965063393616205,-0.041014752922519396,0.012648035532136758,0.005624861000523318,0.10991770482094886,0.029909246173992415,-0.03376062369642894,-0.10428748093248785,-0.04569784221965826,-0.008717011852911075
PLTP,0.004078364693610064,-0.01073766852686398,5.6978307791507006e-05,-0.03224811860725915,0.04239959858602195,0.09213703389277184,0.0003398260667919759,-0.05168050253508288,0.007597946214686914,-0.1229522529726544,0.012099518855103311
TNFSF15,-0.025592494774848644,,,-0.022461269841764976,-0.020459319120082455,,,,,,0.02440353433755503
PRND,,-0.023515069338823965,,,,-0.022909904986162494,,,,,-0.02075358084151794
NPW,0.0809405719326387,,,0.004778519754005385,-0.028505443350525014,,-0.01801717495964149,0.07397245590612157,-0.025133172129757284,-0.017708632656480025,-0.018760065720477347
SHANK1,,0.032642863173567974,-0.014296304993454249,-0.025894572398909393,,0.004615389805619394,0.054308602598583965,-0.017805457298998895,-0.02046474574630211,,0.001544185828471333
PTHLH,0.1656640282398576,-0.007029012000032776,-0.025611225266442564,-0.006467723524415074,-0.042498329705628966,0.011652882129734976,0.05127878672298553,-0.022041849558349855,0.02569863732751532,-0.023387581899852388,0.07522138622291027
SYK,-0.059448804430168666,-0.02721951792911793,0.04608882791426679,-0.01652764863994378,0.00028923350643198707,0.004837045695405438,0.009328499018392684,0.025629763532333864,0.04640979021099532,0.012689351986371823,0.0005313436510722617
CD160,,,-0.014986920648097563,,,,,,,,
FARP2,0.05094519399807002,0.08014192472791473,0.04200013140271343,-0.05744259385617755,-0.012489399422930977,-0.0010589677180616642,0.03129773238928743,0.06449483362234965,0.03131164255960695,-0.01344963855356187,0.016853770994927814
P4HB,-0.07983137486797298,0.05592489376819154,-0.01905910118230503,-0.012539921112397516,-0.00925272595022781,0.0774943586899471,0.05579077453180193,0.019077349034242685,-0.07363013783604795,-0.020057746608240983,-0.018051762602727544
TAC3,0.02072672931940878,-0.006950708974758933,0.03219584744287224,-0.008672538320702076,-0.0037595797858196198,-0.035939157111494306,-0.017811988950412545,0.02706074991384664,-0.02740520870327864,,-0.03270243611669764
C1QA,-0.03572519532203008,-0.029817206276040495,-0.0007906862855033305,-0.02695655325821687,-0.006982593478578508,0.07274804805005784,0.03250105779456085,-0.015312092179125877,0.01855164048015973,-0.044769570699364145,-0.022208747223084187
EDN3,-0.01218428931055959,0.0447472223771191,0.04983002884171852,0.028424129372991044,-0.02249082362206487,0.07576187422227315,-0.02073618773401359,0.07061442350791412,0.00872571219662887,-0.029881104863430066,-0.02941801124788751
AANAT,-0.03707831261783704,0.04910969627696628,,-0.005853550642471403,-0.018435070112229567,0.023673445953641393,0.047018189804301405,-0.019355615602834202,-0.018822399319394466,-0.025458240454193988,-0.016880318015719518
GDF15,0.00038968445384949656,0.020660211707680006,-0.02265270937310558,0.09298849395339666,-0.04761745272428949,0.0472526951211048,0.06216742340807439,-0.013921097903576977,-0.00038307535421848503,-0.021058863845402724,-0.01233516938447271
LRPAP1,0.03736484005433473,0.011296845038489036,-0.02280344794140266,-7.590144512453039e-05,0.032365186586025635,0.008712909083146163,-0.030213943053761613,0.07130026134083056,0.044512315292836786,-0.09671154238497,0.02883724044511127
LAMA3,-0.023292872939877484,0.05419183255003029,-0.018490154043677876,0.04544964217892868,0.000873426284309323,-0.015154477714869259,0.026467304191956285,0.012713900573284401,-0.013415309139177298,-0.017927693460480152,0.042486038250872556
VCL,0.02695514135300638,-0.002167901158746529,-0.023098397023236288,0.07746856597490182,-0.005400013108821608,-0.022081720061201043,0.009665033053541564,-0.01608668963720291,-0.0299203900661613,-0.002440880740892574,-0.024828813739442564
COL5A2,0.11492160521669258,0.011809311924598817,0.05775538901563717,-0.004293134839312056,0.019184119435470954,0.08626535317687443,-0.006024469566886118,-0.01869106644678445,0.025387040187108682,-0.015612505325181101,0.02831649290862297
DKK1,,0.028074915018346934,,,-0.028836912541913208,-0.01085095412474026,-0.024665628905557853,,-0.041977532851813805,0.11085989741800176,0.004119143756307715
COMP,,,,,,,,,,-0.018988147053534084,0.009881464323415768
POMC,0.07081345597026592,0.04816391977858562,-0.012974436436707888,0.030824911115416968,-0.028469564917383797,0.03255989485016286,-0.01742640933259055,-0.014128376344481719,0.04289008079678162,-0.027788541483698876,-0.004272872461528732
CD34,0.04080612241511653,0.017662766488106947,-0.021463694341031146,-0.002373106187437669,-0.012215892435154677,0.05441615025966501,-0.03303154954551073,-0.04157265624601613,0.11195632206494084,-0.031506345815676115,0.03903665342343642
SPON2,0.09560061557265259,-0.006999905702799936,-0.0058803954456098555,-0.020033007694120152,-0.000917974873681181,-0.049819023297477776,-0.011113768232261434,0.01241469723835265,0.07550494043153042,-0.0786183387574046,-0.005915078377100347
THPO,,0.047673622204648235,,-0.014311538659059648,,0.004470581531085382,0.029895752082982882,-0.013124866759354177,,,-0.024219224183111204
SFRP1,-0.012284107140441999,0.017362670774554223,-0.05270025759419338,0.05153582794145477,-0.021031219468764222,0.000671108516351413,-0.014252513663781784,0.007009818992664826,0.01899418988761343,-0.028571758200927805,0.07426721754546493
ARPC5,-0.039321924051788165,-0.02932138939468837,0.05320578777940183,0.0008765286350230854,0.016301598174548196,-0.005184821416051088,0.008038133327110841,-0.005721747803558483,-0.01535588906289925,-0.0015596983749408555,-0.0040062252811479925
VEGFB,-0.04524515804327445,0.021563659796223097,-0.010766495071509395,0.005080148678097642,0.04466568894805565,0.040954557389451765,0.03999711328791713,0.0540401712885521,-0.06105118017250668,-0.03411175474897012,0.027128069350608807
GDF6,-0.025592494576846668,0.07043939945028287,,0.08030948489132551,,-0.02432701572532719,,,0.06365114032856628,,
LAMA4,0.0006446505268268025,-0.015135364192500923,0.0038220199521901196,-0.04143121655056684,0.008740277888603222,0.1012230266052261,0.061546752980368775,0.03419814654258199,0.042056132215421975,-0.014833060313487457,-0.02152781576102915
PLG,,,,,,,,0.03246107515207061,,,
NPPC,-0.02920509503531349,0.03146275571449826,,0.045688437580121394,0.004854034275593827,0.04802346811316494,0.0013551272216127091,0.016496994190431043,0.244940049465608,-0.024152445585884696,
HAS2,0.0049739726774897545,0.04144979825650668,-0.0051771335965544165,-0.01397523535930174,0.09816282708985045,0.02852920295877352,-0.0071180011876856766,0.01524235506677551,-0.051552295848975506,-0.06481346966875338,0.0008328899479011845
JAM3,0.007273647156674267,-0.023018525391344823,0.06147344984899939,0.02270632696262137,-0.035643568403839886,0.033917994056764864,0.013817138513614515,0.024249249186171,-0.01801762859869243,-0.012340741788013856,0.024108402463947114
MEPE,-0.02653460339229723,0.06997398453550119,,-0.0052604089139164254,0.007737428763114519,-0.032869593302543076,-0.03470277953342353,0.020201529858425292,-0.024255993469534696,,0.014123777560653182
ALB,-0.03192102223478127,0.018823487911813114,-0.013038849226000494,0.049987905987916,0.0053856003961096684,-0.025889756678866234,-0.018017173764732733,-0.028395626438142967,0.05802964353545804,-0.0466825772533265,-0.02470154048713259
SAA1,-0.05281813116147832,-0.0007484715466367424,,0.01112629680091725,0.029802063626257595,0.06850800233115174,-0.020291804531876713,,-0.006835893168165423,-0.021444307570031195,-0.06047774360569392
SFRP2,0.0006831030230017551,0.08424242118623844,,-0.02387215623539649,,0.059896960927752,-0.0212414658775519,-0.024573350020175466,0.03215388368870844,-0.037915729445107085,0.04399964698815803
CHAD,,,,,-0.025496970972496008,,,,0.10851930472899579,-0.019193807598887048,
CXCL8,-0.11915970485598008,0.017585124846619386,0.014659482962081362,0.0558927831555613,-0.036223482490995475,-0.0051218635401725325,0.01839708113516953,-0.0019135620984766025,-0.10848904885119083,0.04095590916339429,-0.011188734396386417
VASP,0.0074249324756645516,0.025638495115724424,-0.027452815917047315,-0.03151546056584908,-0.022211809494267758,0.08981174344666612,0.04647175023916483,0.00815719272230967,-0.006393172759037693,0.014988636147367949,-0.03253988684575589
PDAP1,0.03344358793920891,0.04777858910260417,0.003377136329875481,0.002963610771632028,0.019247974807201005,0.12491883202867282,0.009479720147944272,-0.023180057300032687,-0.0056332081291912105,-0.03596658041608774,0.04168763259811712
VCAM1,-0.02469812586938349,0.07727929471236437,0.003984424770793466,-0.02283192429601206,0.0027907801406034573,0.10239588021018592,-0.01962895991782377,0.05476242059875643,0.039329345283672594,-0.04709733197752647,0.018748449512643806
CALM3,0.0712600427731032,-0.0024525869837008175,0.009028977186253874,0.019844869996164825,-0.05437522830314459,-0.08619607149368062,-0.05091170969651184,0.005020509810615555,0.06439661285853847,-0.012974452149076237,-0.0339638067358796
JAG1,0.05882399707314453,-0.034881658147567156,0.003508011006696855,0.025617090928919305,0.0017002029901501668,0.11714860321838245,0.011043970893591463,-0.032865501204768034,-0.04603708016217605,-0.0633065504664529,0.006747340747223855
CFH,0.04235652508503215,0.0036162006486170554,-0.008237723551873763,0.000639501483708636,0.009154604600511623,0.06558633078226346,-0.02303300803929426,0.006067825335460765,0.020425857742197906,-0.04579255367704695,0.005468129525723497
VIP,0.08837800818366366,0.03226685927536555,-0.029621834225116328,0.03186487910745569,0.005010175564158781,-0.03435904013816323,-0.00960355532608504,-0.0007198608744840339,,,-0.023059373921128976
IL7,-0.024946490924370332,0.004199800859492512,0.04306017696421665,-0.011277572588763943,0.062058453642064505,-0.009260128055060697,-0.011339131091862615,-0.015795204888169063,0.08658409743767581,-0.01680610553126082,-0.04703296030650665
