,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
COL4A4,0.05788213725631396,-0.017078151086184698,0.008599674112484548,-0.027397293312815357,0.05836758626103944,0.04826197537897417,0.03804419523815836,0.031094189725490384,-0.014120341994292298,-0.0006048953245195468,,0.0018259793676538973,,,-0.04610013677824227,-0.015105225763297852,-0.008102907748537499,0.08139230738114141,-0.05109834873960359,-0.021321339896786053
TAC1,0.09654002786178477,-0.020229712895871346,0.0835935842307863,-0.031269408802977225,0.04114123446202681,0.02876659199595116,0.05390471367457349,-0.15683913116387097,-0.07091049892945019,-0.05060342633436065,,-0.054661003502420806,,,,,,-0.04554750938928837,-0.03884692753166122,0.002534798691706215
RARRES2,0.08805919632385713,-0.05824726506781428,0.01225561734304372,0.031116324425353607,-0.07450903766290654,0.043838769793750676,-0.030764983273865773,0.18303710964966524,-0.028486177766205392,-0.026271083219599332,0.01835392654667769,0.07481781463854292,0.004002383750404901,0.0863062299866885,0.038518698081890575,-0.04144856628747736,-0.035842705655654804,0.028137390315842715,0.032992371670336904,0.020407477008975695
FGF7,0.029244647613769756,0.0035632808216638136,,0.07619158101600067,-0.038702486220551155,-0.024319576889496496,-0.003308383425126389,0.03408599638467165,0.06587811387590665,0.023422527193863975,-0.0015452878214295529,0.013607652788031952,-0.03278034992475173,-0.0677574462874901,0.01540175873424764,-0.023055984207008023,0.021047600951825708,-0.00736726097006337,0.05624260682253354,0.04350814752139247
EFNA2,,,,,,,,,,,,,,,,,0.058703998794830826,,,
HBEGF,0.012012627394897732,0.06610575791230754,0.06235204148444998,-0.0016349408961248407,-0.01132988508013708,0.017031715855680925,-0.05086106806864068,0.10281007914026448,0.08726604006988371,0.0626130799654818,0.08479671073896645,0.012037156749654374,0.03934302063327237,-0.09676191779067843,-0.07604227742710229,-0.006945810737649706,0.0007495608259113879,-0.007874744611796304,-0.011008849693901233,0.015372993493074496
CSF3,,-0.014640300755602638,,,-0.034639468933876864,-0.004737002190077043,-0.0631414317000441,0.028993245592041833,,,0.03190248064084133,,,,,-0.08595258068919372,-0.012204214832107029,-0.027076480021870672,-0.03111194997999934,0.09037297090290042
PI3,,-0.03860095927238453,0.006722799514021683,,-0.01502378731205988,-0.05287003242630554,0.004320791153680961,-0.03421860478083537,,,,,,-0.03898552139638139,,-0.13078724074787204,-0.07071502775435026,-0.040483243109738665,-0.06759593137443215,0.0537647043569901
PCSK1N,0.08499839734985445,-0.002845427659389494,-0.005538300473551852,-0.051601068614791974,0.06606263310780464,-0.015799812687483938,0.055122426639756084,-0.10624723526835896,0.07634069546742264,-0.01521768978389005,-0.04706153232596828,-0.04980825462500126,0.05234583422240842,-0.04582391752327073,0.09896410479847266,0.0346880661788795,0.05048641602441298,0.021343252830234978,0.10238821977504037,-0.014191040704110989
NTS,,,,,,,-0.036729648192146566,-0.02077413645193369,-0.006090552025436414,0.003929642476649172,,,,,,0.009963768775181564,0.1160326967028636,-0.0076312028575943455,0.014280056621489894,
SFRP1,0.04809946756253035,0.022988540838215624,-0.032922630635142024,0.045260366643585286,,-0.03003558998759424,0.005152645222785149,0.029810907503931998,0.060449668086301284,-0.024703229610596785,0.02789676828119537,0.024493432191692643,-0.023350902607027914,0.08942014771143755,-0.07571133628149507,0.031176421466379816,0.0511755697502876,-0.015571689961905468,-0.0450019459903221,0.07156719564742024
CXCL13,,,,-0.029929345323162167,-0.025152353084680643,,0.033556926571304053,,,,0.046544557594440386,,,,,-0.04652642991119276,-0.009129064338373098,0.0006921671586978364,,0.05418933446856012
MICA,0.04553751921487527,0.015825976570281442,0.09516138746397666,0.06873569205886446,-0.010975149006065438,-0.014775188072332733,0.04104998726986074,0.08215696410870338,0.034532584467401393,0.0578465143435406,-0.015835849961561774,0.040522386363563555,-0.010289292715916292,-0.07618455504660451,-0.1160946443861536,0.08527333217748519,0.06964614999964705,0.019855777050790672,-0.004287392097393649,-0.017461737124646038
TG,0.055806173712440885,-0.0004986212697099884,0.06224621465477194,0.023360020440727013,,0.021713582064626608,-0.009563462344597094,0.056273212302376065,-0.012529654543809587,0.013782608334162892,-0.01910979020346323,-0.009308357227892451,-0.019607282827431752,0.005036336158752497,0.021626386658335356,0.07667061329643914,-0.02388319160170878,-0.03114948283042538,0.009013306590757348,-0.04220376463147362
ADA,-0.0014045313748920975,0.00045701136946884604,0.004551460059083162,0.008103952405897773,0.06918203571730773,-0.00385909133496516,0.04280135837689862,0.2119454765665587,0.01950075462438047,0.011224025138361293,0.08603017040695665,0.032644576740706366,-0.006154038907351107,0.02034566898332331,0.026076407984046934,-0.010003863867612124,0.006368277590891675,0.04186341624924691,0.02210685293402795,0.0639647769117815
LAMC3,0.044235557130897316,0.029012799681071982,0.11037332416326417,-0.016302736798809957,0.08857008712770996,-0.01845097314397694,-0.03286793551313179,0.158994440592994,0.020016964715578994,0.0775966380179523,-0.003485454480529402,0.011892448415990433,0.031176661555994085,0.05847159481694802,0.04423572872193532,-0.0012655139893871712,-0.01983610101334517,0.02698497907854809,-0.061903440826604976,0.026549215912478004
CCL7,,,0.04183696767679622,,,-0.023434663082399113,0.025390443234882848,,,,,,,,,-0.03661592815886387,,,-0.02006367127554666,0.031837219934637624
NGF,,0.02054238233766035,-0.011181812646513174,,,0.04308012829787379,0.009063941721036401,,,,0.08642773168152042,,,,-0.0021750570139358713,-0.042288465696802814,-0.015122443573184399,-0.0649767393539772,-0.04828409151677125,0.08360011506816926
TNFSF15,,0.0074129372638538525,,,,0.019597152027008253,0.00655831954251996,,,,-0.01758308054316908,,0.04935886633477758,,0.061339973676264266,0.01204267810512146,,-0.023502956144570875,-0.0004901414134995703,0.08533909782542028
HMGB1,0.0009782912807360068,0.10097800978850098,0.024924811888945717,0.027669262899122186,0.10270799632372711,-0.0244029096352123,-0.011833272380614506,0.19831984008519687,-0.03748815446472041,0.05087012181220918,0.0783843976280826,0.021893603609693148,-0.13051452214945347,0.04017478679345427,0.0160615118878287,-0.015074142592074376,-0.012410248158348479,0.07403363221728118,0.08048883971933106,0.019824508598536735
ITGB3BP,0.02452621688470851,0.013888232608084958,0.05458094030091499,0.030718010492889025,0.058099813693342175,-0.023976590526712208,0.060894166543925835,0.1491543888318905,0.026157043785815414,0.007713815821261712,-0.027933800514921062,0.044986606884085574,0.1300723205973441,0.08125605202900431,-0.03562380099988602,0.012284219977568105,-0.03711772321775803,0.011540942224440909,0.023366547659573893,0.0722626998426472
AANAT,,0.006656101279991088,0.013450160356496784,,,0.001464543223290338,0.010640466161758302,0.048899241769820925,-0.0281490839986562,-0.020607818722595005,,0.01775669972330013,,-0.005181016822626428,,-0.004171826252002622,0.015609588314774762,,-0.022247992128477896,-0.028829020820836923
RELN,0.05821718014019869,0.009643333421622663,-0.021538744928042555,0.06016625834907688,-0.03900933467330962,0.016571523477311213,0.044963644413974185,-0.054695356047185444,0.020339966396362878,0.017010365773977434,,-0.006090462220806914,,,-0.03228086763600264,,,-0.028389023952570175,,0.025518108267937878
IL15,-0.031106592382499874,-0.0022325762410523977,0.009427154668809024,-0.013935962178018405,,-0.004997542120833702,-0.02680841384571834,0.07383417428871486,0.0241426324142785,-0.006185640890828634,-0.031125529273990416,0.0287585790457775,0.07493729346416748,0.018852564598722442,-0.051597363481515605,-0.007121606381435644,-0.033711333918611204,-0.02822898822787968,0.002322649382833385,0.08655153048896413
UTS2,,,,,,,,0.09228266204453017,,,,,-0.05589787095391318,0.0007605243222114895,,0.005691365029176329,,,,
BSG,0.06973747084154956,-0.01671647608695782,0.07364764350004191,-0.01818457695218691,0.010883219179674563,0.012596201477497288,0.02925088281879068,0.045055323248132245,0.077247250631756,-0.023315468811312533,0.02190498836449958,0.03539417973722443,0.008407714988172445,-0.027593544390075136,-0.033514319139050675,0.040598978198457064,0.010761967265516243,0.012360051764413986,0.06198248148248219,0.09800143395335545
ADAMTS3,0.022371417434914102,-0.06604902000155692,0.008982044391103587,-0.02323318935259234,,0.03849191363955985,0.01851835888705136,0.1754165807140269,0.052081402639892825,0.028981464867118733,-0.012534456852745185,0.033062591058086344,0.011299543830773539,-0.039006450345867624,,0.0323475856153992,0.042710475433277176,0.04314520983443179,0.13728124231936048,0.06332671491327654
CD34,0.05316705559603443,0.0028113509826938592,0.13750833114639185,-0.006879230474016916,-0.020004083227073092,0.0030955676029634986,0.03264198236480752,0.07890635408633079,0.017411120429455678,-0.0018615283111225974,0.026253801122188065,-0.023871840593864393,0.023416864699346396,0.023272472913369705,-0.024975013093085006,0.007788582841865577,0.048594390412669504,0.004047363630312937,-0.029372435321276244,0.012227042834531939
CCL23,,,,,,,,0.03174626882094231,,,,,-0.034527396262010755,,,,,,,
PLAT,0.02236789734609017,0.09971510423249262,0.09160260610751228,0.037409189212866296,0.04526194868564986,-0.004722362433087507,0.0021159919563677352,0.17794366810064416,0.10988060003133215,-0.03329410387780509,0.058773638223626794,0.05582336198275462,-0.051395689455726874,0.008588577167739317,0.025290738227991168,0.05623514787048358,0.05858790403664757,0.08458411339121723,0.05183854713567918,0.08811597414534422
NTF3,,,,,,,,,,-0.023944006008336828,-0.02650559647043051,,,,,0.010211506633331383,0.06334829919568574,-0.029168191159511515,,
LTA,,,,0.006826543646640679,,0.008618135458885363,,,0.0577088991175929,,,-0.005602888872758654,,,,,,,0.028442786695063282,
CKLF,-0.052254498780855425,0.039832750142828506,0.06031930670528027,0.002259626457099599,-0.017744461623665154,0.018781394151714967,0.008449237241533167,0.19016566070422616,0.001285660745490195,0.0033321019111075753,-0.0013223779192130729,0.03734435236447572,0.06286696940989787,0.10003247973811286,0.051341711074184906,0.048271171269467374,0.05734220133151807,0.05794935759166201,0.08861469132382813,0.022626171983610527
APELA,,,,,,,,,,,0.013954468048418463,,,,,,,,,
CD24,0.007467657310920957,-0.026173680444751928,0.06710087517121635,0.048056076249520414,0.011582324806797608,0.04543892007120259,0.03367708453777641,0.05134046242180948,-0.02906191187174311,0.0646315157162648,0.055767107091762386,0.07507955770421038,0.052054657956828475,0.06966336259788958,-0.04875730545912141,0.04325424038713291,0.06974210844698743,-0.007449987236069128,0.021001525726767133,-0.02995360063554527
HSP90AA1,-0.0663047056451179,-0.03128217175275432,0.0034278399972692422,0.03658097584245544,-0.10382042637093368,0.011129016981336422,0.02488811354675438,-0.15636450455015957,0.04237891140956419,-0.03140539867938671,0.01263437089516291,-0.06752343782124233,-0.08973626525852382,-0.059699248108540756,-0.11369909401399991,-0.09640806773891093,-0.12322019104112758,0.0010310760235927327,-0.08733416329430094,-0.009082421642206403
BMP4,-0.028214146967307386,0.04589851490815221,0.05036312584307404,0.05939480486992272,0.04617096714406462,0.04636296296922959,-0.023941326310749588,-0.016975601055320328,-0.030479810934366653,0.0043328252828643025,0.027941210742856618,-0.018660584655648845,0.01576956317596355,-0.04528130938595535,-0.006248741479979686,0.003903345703404108,0.032968259612084404,0.02994457590327235,0.001436633778736133,0.1245774183519128
SCGB3A1,,,-0.0018223018437665546,,-0.00704918663331534,,-0.026151188276470082,,,-0.017382896651184386,-0.016296244084650215,0.030139126373731194,-0.025539605231581435,-0.04956375103383029,-0.046811553599995295,0.00362594114688248,-0.04828147587656644,0.014933257604490881,0.007081990505098828,-0.049001680942668394
IGFBP4,0.032729306518214756,0.04189391065276708,0.09616859226338904,0.05581740981329825,0.1442996349879956,-0.002149801254184777,0.02162831470074561,0.16118701844873065,0.047200709616545815,0.04483238690798831,0.04075779097191327,-0.008532620595588482,0.04869412913369172,0.05260643876514817,-0.025194385075748064,-0.04290198240310578,-0.05091222743859405,-0.022655568102678252,-0.09542949635154838,0.02437825314816674
RSPO4,,-0.010939490035397173,,-0.018247938013865806,,-0.018466943730495365,0.02105475551681187,,0.03103980774732937,0.016419069231336708,,-0.0034283607418418684,,,0.03107863790221576,,,0.03819249707929697,0.007150497425713126,0.08125170103576149
LEFTY2,-0.027144067242162142,0.019657277025736133,0.09059168002533066,-0.022903865954711333,0.010695107680567723,0.05465458396591889,-0.014320623186842468,0.14815586192451013,-0.03388025077737031,0.04079722489575079,-0.019881010885718593,-0.01945043510193985,-0.017434496633390213,0.0007574391492953058,,0.05139881308521844,0.0644532255738809,-0.0362562785256384,-0.0156750912161398,0.060845017634018866
PF4,,,-0.009262652569069363,-0.020581408041960684,,-0.020446281849000953,,,,,,,,,,,0.003649887255698506,,-0.046424523995787226,-0.028476776999869616
ANGPTL2,0.004032340259798312,0.02683403589363425,0.04938478415278641,0.013067125141505676,0.06230811254513713,-0.021916538296767093,0.010495231973361155,0.13636526656946169,-0.00807315618852717,0.005609080344591641,0.029901694323507817,0.08086038154985135,0.02218108281083425,0.08273647321589875,0.006351410692877535,0.10476097852015752,0.10333761282852666,0.03819561747287626,0.0365734506002502,0.0812355870487386
LRIG2,-0.004856460860026114,0.005282486497730064,0.032857962583210304,0.05703807450490364,0.044662095746414235,-0.019650496033673727,0.010639921484153879,0.09258186742851937,0.0411673693960838,0.01785666063820573,0.046618094791702674,0.035858193427825605,0.04348053915391642,0.07592087906963167,-0.04016743588385915,0.03151695544555861,0.05429826869493112,-0.04420361355987928,0.05511808829854501,0.08302787230690016
ICOSLG,-0.0323782875193175,0.04763563816497832,0.019053166630870186,0.023460666185741084,-0.000984644291615297,0.028968911119045388,-0.07275719080277315,0.14099914062161328,0.040699438089928916,0.021541978829544405,0.06524133260585772,0.06496204301881543,0.07428535935206051,-0.0038652566400578427,0.017698794309008732,0.00949787220315439,-0.002683835017362494,0.09664185298764574,0.00901268875212715,-0.011324764295022528
WIF1,,0.05730953448348137,-0.05529369210234233,,-0.0600421563344544,,0.04022516656915098,-0.07950221052641027,0.057158126458893045,0.04752943767416027,,-0.03571301112853465,,,,,,-0.030556091935479025,,0.026537630675374214
NPPC,0.03888803851501167,-0.04440762715139208,0.02003436366740689,,0.025573903685590673,-0.031717225332281815,0.027895296089968546,0.05801135401910449,-0.041222796977322125,-0.024157968847499673,,0.02633484268472701,0.06995292471922288,-0.06191905952600152,0.024718076858723678,-0.05466097765739554,-0.0510558749945993,0.019954996450905614,,-0.01203797199350681
LYZ,-0.1032900223881255,-0.06411995297080898,0.043726519720780246,0.045933222227517015,0.0252951055877678,0.01866225647051096,-0.04383303745826401,0.05970888471691759,-0.00813860619395915,0.04290189416757589,0.0690115037430562,0.056453218338513286,0.04163839206452797,0.1631618877728103,-0.04324334765472301,-0.004879656348776846,-0.009186134421303446,-0.004638386305499713,0.002370475702694943,0.03788468237919866
EREG,,,,,-0.021853637725040526,,-0.04247425168960955,,,,-0.023247739209374167,,,,,-0.009181713329922705,-0.04386106559380287,-0.04094046488653919,-0.006087548798737516,-0.016963371664898277
SPTAN1,0.07500347918958677,-0.0918221096490252,0.09436930116908175,-0.020987452934369936,0.09424398558149245,0.004308489069006935,-0.001628237287967496,-0.05899364325781685,-0.023065561448428938,0.010792717443616207,0.06877835980425087,-0.03355704523626247,-0.010116393477633495,0.05711524622431788,-0.07108077697280187,-0.00025752520658482703,0.011409216614269871,-0.0015082397086339763,0.019292023678696125,-0.05395509792308445
PTH2,,,,,,,,,,,,,,,,,,0.05333359239172194,,
LIPC,0.020976248790253182,-0.06419731410897592,-0.04506697424493094,0.0007732611958505515,,-0.003015540048788647,0.06004400590806882,-0.005071167236358571,-0.007387210145881148,,0.025022655965357594,0.030945254501241387,-0.03234863830715269,-0.019460945179740355,-0.031312907252943036,,,,-0.05110320082667738,0.022484441761509016
COL8A1,0.004080851137349952,0.04524745958956073,0.043889755822990144,0.009810368693437328,-0.04324800914868787,-0.04868619274607678,0.03585324818953471,0.08337416051169967,0.005956944240230326,0.008134800817943096,-0.029491071490378128,0.03880010968513794,0.06530885682745857,0.02954485436621645,-0.11487689442355752,0.08823728063799993,-0.018534605594906616,0.001565632781329762,-0.02358093864967458,0.007587670054752513
GSTM2,0.05093009236937338,0.04488660011805358,0.0652246718638337,0.035268831256611045,-0.0076392015888996,0.028615344587890508,0.07326790958717483,0.034078709235293346,0.02434544943467777,-0.028138674712529853,0.10614586079238096,-0.022292182913471993,-0.06351446143258976,0.08138789721994709,0.07567956109314163,0.07391165475299998,0.059501663399615934,0.02782157490763661,0.09490503663222587,0.01776179813795082
IL4,,,,,,,,,,,,,,-0.042672961192433724,,,,,,
SPX,0.05081896440704452,0.017099654037831615,0.10716272434142517,0.06412278833626422,,-0.01718929748569673,0.02113063943287561,-0.05211546586535888,-0.011890507755264354,0.0355171551738258,,0.001072133360534937,-0.022003947612475015,,,0.11026585802655868,-0.03350430685342569,-0.03373160825334852,0.13774820797061868,-0.05609261288310372
MFGE8,0.06728131397897615,0.04126619982599554,0.027320352111611514,0.04339756196266128,0.02744902878928027,0.014049906576385263,0.004869977086460619,0.04741740234071209,0.0015255362838762733,-0.007844471481340605,-0.01796485397676631,0.013547573386151205,0.07436339073869012,0.025251247010844354,-0.018606146274752426,0.013863267952107464,0.016580338769119858,-0.038013499399800976,-0.016411336071575713,0.007106595600924216
TGFA,-0.045872791862791626,-0.04860049152633127,0.11651926796649885,0.04351003170803777,-0.005191720517839314,0.07218128848622063,-0.051446217408750626,0.027013939346909096,0.05081429550369727,0.08343248427511214,-0.031330784052703536,0.08674186798855803,0.009818248527945243,0.05603782831896637,0.0359437181753119,0.0017058660088422367,0.0680672645418201,-0.04680803112215305,0.07476851087975728,0.05494912904807427
SLIT2,-0.028214142452620765,0.09199299433606695,0.06663083576441513,-0.0290048463719857,-0.027520445792559252,0.038503215517236664,0.06995693887732303,-0.048876264654485614,-0.04473562031918512,0.0494899033521072,-0.005720445438757955,-0.05580698790353962,0.025176872533999042,-0.07519284470816605,-0.04810079957521088,-0.008167134074885878,-0.013430225632346564,0.015634638077487006,-0.05494639126064337,0.04708036205659624
PLTP,0.10386317207200411,-0.06867842660795863,-0.03875445606112488,0.012121332434231816,0.048364814637828574,-0.02394464185339015,0.00011555124902125261,0.14891263362082263,-0.03569615442701548,0.0525628155186876,0.04188437211739286,0.06397143302797349,-0.010141016203791094,0.09890328422817089,-0.10051997083712275,-0.041733088172235255,-0.014492613841999853,-0.02609772087584576,0.0032117396804539557,0.021299581024910905
APOD,-0.06853056096081248,0.05323986935508264,-0.0004897341409784399,-0.024282679578287125,0.11445845211604856,0.03566335265902975,0.01702156845009747,0.06920692278098231,0.026779676740765333,0.038537571918503204,0.08662907598657023,-0.037565587800219256,-0.04097625774506408,-0.07435018839051481,0.045946391373480215,0.12566917381980225,0.12348995343153263,0.040218982419528,-0.16318958430515648,-0.052490949660954384
B2M,-0.007655648943302541,0.06306634239162644,0.11392951942937948,-0.016392884576661645,-0.020528070809387986,-0.035893968686511867,0.00772181835691271,0.20999692331488384,-0.04684278956308699,0.04372754625976267,0.06891616781162838,0.12424337290698559,0.09841296177512347,0.06877175899931692,0.058258970223925975,-0.021945079876236766,-0.0068436098471090405,0.009052806971832472,-0.08858192078151232,0.024670057446614043
OMG,0.002049616749048871,-0.017568086958077343,0.05378757532753884,-0.006911689747663634,0.11353673065306039,0.03458626830098513,-0.005770808757971164,-0.06708179612280143,-0.06098184368657061,-0.03471456950285346,-0.014722920973457194,-0.010048087373431021,0.04490116401911245,-0.011725608395955798,-0.11752474282028026,0.05780920003304299,0.10989481015550871,0.03812899288031137,0.14300452591254098,0.005356015853193883
CXCL3,0.14671948417207695,-0.01061226166607358,-0.070192821710727,-0.04231341623844657,-0.009827253403478948,0.0006031316137984359,-0.014918020881037731,-0.03583582308410579,0.018136613781746743,0.0745385384862316,0.10762579303826719,0.032561511159683365,-0.0314396360908097,-0.009059997191489151,,-0.07460857275164569,-0.03210136306538941,-0.04374717612621264,-0.007151795188235769,0.025102901545272643
CXCL10,-0.0168022056361978,0.012559720707723418,0.045441060142875966,-0.023002714269523026,,0.019302858139217505,-0.020799375615560584,0.19781428207840784,0.006990295612794944,0.011773207367480212,0.055877344573173116,-0.013658477002836934,0.06320222806047585,-0.00988427250701948,-0.04035010794496367,-0.03781064319331504,-0.023908555809058436,0.04780614960611683,-0.01982214551655163,0.029162394721193658
RSPO3,,,0.08524427488108235,,-0.03463947001432053,0.03988830562850773,-0.0022864818615051124,-0.049523588398199786,-0.00451770089982347,0.014041900682876647,,-0.02634533956448547,,,,0.05275116827769095,-0.034146769187750545,0.041207697726307335,-0.03308496729787033,0.009683707235369852
CORT,0.12915989881236722,0.018268303483198887,0.03304509256817104,-0.0013970159182991415,-0.03440070262347202,-0.00764456263712356,-0.025264269358311102,-0.049908860708231195,0.03680553925264573,-0.020432204406862737,,-0.021457222993148704,,,,-0.02133791743529276,0.03448227546447031,-0.04751989551210478,,
NCAN,-0.008356912418030793,-0.013634721416506393,0.10804365898690944,-0.002421070888920496,0.04685577647554037,-0.043224671306440476,0.016774596977448316,0.13430333773545725,0.04066110214545846,0.04257941055251211,,0.08624086824896636,0.012587802656723334,0.04373646584117204,0.10598186613164835,0.1091096253690911,0.0915558316144535,0.06372300274699513,0.1473374728014569,-0.005499763343069476
