,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk,ZH916inf
COL11A1,-0.012871351054280562,-0.006982741678767084,-0.2285636576122286,-0.011293784708991736,0.011631493220504633,-0.017448131588199887,0.11746805761188019,-0.05860200411748682,,-0.133151755918439,0.04081905793717261
NUCB2,-0.009158157110645193,0.024968466387921957,-0.005321684326331244,-0.06144367575564354,0.03236321038324415,0.0003246846977838624,-0.014690215258749752,-0.026981428582263753,0.039787241214653546,0.03974979156420973,-0.004101956662841511
FGF16,,,,,,,,,,0.042903277496121134,
CXCL1,0.036019798568832084,-0.015594998695006846,,-0.04865430022116948,-0.025597244598515066,0.0053479066624506294,-0.040709697244304524,-0.0266601647399594,0.09597572997596827,-0.09331976348146052,-0.02882168107176565
VCAN,0.035317777844633844,-0.03891881424843911,-0.2725271985082262,-0.14778487412338734,-0.025361304233175768,-0.030548996873905745,-0.10177740633874345,-0.3635621802346241,-0.043458211662079395,-0.11658457752924277,-0.17263950073609988
MMP7,-0.04858334161862326,,-0.07164340540313292,-0.013883149503403285,-0.017654182691951143,-0.033420211556240635,-0.04264678442234079,0.009179505941443981,,-0.07254726933318616,
PTPN6,-0.007797706486758701,0.008123467018183105,-0.1008259960384318,-0.08452857282186814,0.010364051127220065,0.01906077539725367,-0.04215568937025479,-0.0689431368230055,0.01069598486328241,0.020530302278103565,0.04199078127007877
PTGS2,-0.03814728042952945,0.009282048666905083,-0.02041332200010677,0.12835569161517493,-0.01862756506296178,0.04323862220341496,0.056667582663210404,0.055998592119527506,0.20887528715308867,-0.06668666602740185,0.13790118831696258
XCL1,0.01739367058347981,,,,-0.028996334514281973,,-0.055940446809015026,,,-0.009494951119921616,
CD58,-0.03953109872611097,0.010568559474403334,-0.078944292794607,-0.10646173452572133,-0.055049907130779195,-0.020178808902165567,-0.006147968379229782,-0.11565443443291415,-0.004428096282102653,0.0010109420097478186,-0.005191149313966462
TNFSF14,-0.017957919660779795,-0.016265069505606883,,-0.028927582277267716,-0.03987918194600181,0.02832622533718216,-0.09904519718103683,,-0.021187446934680526,0.08569867482779064,0.23430708155602104
CNTN4,0.10023187997704579,-0.012732244523086002,0.10645302897983372,0.0861134957476223,-0.0035099620127356426,0.024386054549509584,0.19967630512294515,0.2505317150914202,0.06744142121231114,0.16312279782214326,0.04023066193062738
INSL3,-0.026226398142812506,,,,-0.02035712943448389,,,,,,
BTLA,,,,,,-0.04513470408095154,,,,,
MFNG,-0.004770557278056452,0.00507766276217073,-0.1295443252873218,-0.07924742317586647,-0.028258335130704314,-0.015318680770846633,-0.05857314377316212,0.03981585473926459,-0.0021553984816109167,-0.049360823731351776,0.09854822714718019
ICAM1,-0.006772167569083358,0.009177080896353934,-0.13095485013761066,-0.10573344221670852,-0.05875881066083212,-0.0504033907254463,-0.050907311752440815,-0.06851822512571701,0.044929141564850936,-0.1813158789416933,-0.07311659226359213
PROS1,0.006379177470564973,-0.01243152984058303,-0.11012674256725608,-0.11832622748650833,-0.03245252113129451,-0.06549949128404395,-0.04171469527184984,-0.046281939711691505,0.0704893433286964,-0.1087235895291568,-0.012794906765380261
CLCF1,-0.08092532226807642,-0.009907910564666321,-0.036377064567390094,-0.03055017304740344,-0.07088795275419477,-0.0216156851650572,-0.052244518115886276,-0.07148417774149755,-0.10208292026219974,-0.1362553137344717,
PSAP,-0.07322927960672422,-0.014885973672338043,0.14303673738072173,0.07156707470386509,0.09197514502365851,0.02797101706149997,-0.1022586384378758,0.39549699227993484,0.060157250932202144,0.07967614863310284,-0.12603641392321638
EFEMP1,-0.08175648795765049,0.035995255739396305,-0.11380630656242546,-0.15705046195692263,0.010864567156804988,-0.10311192803958415,-0.22456310640642133,-0.24216342828558335,0.043732142014409905,-0.17371505303053836,-0.0371178714782648
C1QTNF1,0.011682641707714443,-0.035284367209680145,-0.052520200561840265,-0.0857208387501937,-0.04215530671345694,-0.038775740704241654,0.024159219118118316,-0.15242208157953815,-0.04188558949771259,-0.23557971724258892,0.09683878743083583
ALB,-0.015371646171008117,0.010567651876954605,-0.04187567996000325,0.04391073749373837,-0.022224645987192496,0.03565359717453451,-0.07777217345778509,-0.0589988244230004,0.10904056983857276,0.005185342514000632,0.02234783951329157
EFNA3,0.04112171790472054,-0.009286036160158113,0.170635974950497,0.2064453729804819,0.08508896932778855,-0.009844257764113696,0.11588808935267399,0.03946552127692598,0.11618142888835488,0.14744227621950842,0.1687349782869575
DRAXIN,0.04310723996007677,-0.017273241881594573,-0.12236268654518782,-0.0973953741747172,-0.12123495094355212,0.026700305915812027,-0.03922027985491308,-0.145764557339762,-0.01324029951596291,0.018474636407973387,-0.010172696480911871
RAET1L,-0.020430618861065647,,,,,-0.00023019801007237832,,,,,
NPTX2,0.018595531062559886,0.023729240515618966,0.25543640908685056,0.13702472299494908,0.118934304437193,-0.006876631137331802,-0.05864124337573373,-0.10847656320941355,0.11489313440247297,0.11595114729029184,0.030530398589677148
FGF11,0.08354078659130387,-0.0012150855964911049,-0.17712244287957563,-0.07897503880344993,-0.043245913099053415,-0.020244745131831016,0.05347948763817504,-0.18390397597037164,-0.004579401282370137,-0.10133164748169451,-0.0424825546500229
CD59,-0.06151203371444188,0.014316215264134203,0.08032966840113885,0.028794075650206398,0.03714672975323469,0.018442200056093205,-0.0891539896088375,0.24764830482593334,0.01203997923237121,0.13132475736105148,0.012815653602930573
COL9A2,-0.026847818885822685,-0.04103000519366175,-0.12468816316261659,-0.06304591669837294,0.03301070976984332,-0.05392509057414579,-0.04105636273012841,-0.1031917406244177,0.043863007369820455,0.08045022840405475,-0.09563993999690582
DLL3,0.02566299572492864,-0.004021274247107459,-0.19408019692826714,0.00018520578327441066,0.05372986845670823,0.04434447232878401,0.09368885563832449,0.026369523884393817,-0.019482910997979136,0.023933884337380668,-0.03647554956307102
FGF5,,,,0.1507267594958823,,,0.0055855550698454175,,,-0.04416145675908842,
LIN7C,-0.012613564615285532,0.028531548812239953,0.009229924788371924,-0.01750407098529078,0.007382464997541246,-0.0074766832849579665,0.0027956176952216847,0.012161030566284254,0.04869924400538905,0.08195557698964881,0.025059155580850874
GDF7,0.021473630634232996,-0.013662604384853155,-0.010410116327554697,-0.03317128294808983,0.03145356492934202,-0.008825136440827965,0.11448555295546828,,,0.05474999946906651,
PSPN,0.03449444502893324,0.02866698324176874,0.0534976173716122,0.0325338318211339,-0.015576154271283433,-0.0024454806037590535,0.02190274898733827,0.0460019612265526,0.100364069598881,0.01717859848197923,0.1313867288940526
ANGPT1,-0.028718099830336158,-0.04241776867506413,-0.05174954396425399,-0.0401062175348689,0.0414243962507387,-0.01536361143917388,-0.07102861597710244,-0.010575651065230892,0.032768946438574954,0.12952506062089789,-0.041842806473726825
PNOC,0.0765780617949166,-0.00632494909891159,0.2020851681403456,0.19847221043061997,0.0882974463481778,0.08268932767089562,0.2483894208709698,0.14604059449164297,-0.08733228019681072,0.16554355737504492,0.03039287814602623
L1CAM,0.05365992668372743,0.030749640600523848,0.23040524288687989,0.1618397222367457,0.11865072404463083,0.1335420484166466,0.1879758058258038,0.5520860989537325,0.1376634118881331,0.2781975244281728,0.11783861099330274
APOA1,-0.023842856535642894,-0.0010691896317411714,0.02191256065246802,-0.03968588480395358,0.04634920197471682,-0.02645702547108446,0.04435041172239431,-0.060590345590161264,,-0.10105421748913757,-0.026144575828880523
PSEN1,-0.030263980245278172,0.01726235836926266,0.004325442958842326,-0.10387458543205132,0.003120257966753183,-0.03326782633502181,-0.11620628546392375,-0.12102019874059634,-0.03305506560808012,-0.048454283972537225,-0.006453016933248449
CALM2,0.056753767843792255,-0.02858945781442204,0.3993276772476215,0.23015332569567412,0.15217249716909953,0.1399905725154267,0.3113208667714696,0.41421383104970144,0.18728854639954357,0.19650672761936328,0.01984242189805864
CLEC2B,-0.029659895838224454,-0.01667947298984954,-0.040857836154104744,-0.07143883391303463,0.020912668444067625,0.036575073545093,-0.07374980009877935,-0.011659093363621876,-0.0032864911689077336,-0.12683645761597512,-0.04896767428833776
NTNG1,-0.016922306806448083,0.022854745486456253,0.07576445933742233,0.008376382945042027,-0.01726872813249099,0.033503758035506,0.0416992813902134,0.25939954909353474,0.09806430988959314,-0.013666167868049023,0.09917093503870246
LRIG1,-0.004681753831643837,-0.029790973352969395,-0.13035921280978882,-0.11481315472836434,-0.03627500651729794,-0.012503936275025008,-0.06250892191282745,-0.19858656922887408,-0.16066727849732118,0.07741569323968851,-0.11228798475021738
CPAMD8,0.0029574695843303956,,0.05273062017695323,0.006289849590643051,0.015090304254442174,-0.0192623275659341,-0.01007399712924697,0.10543190652964023,0.012768054612489194,0.10379510507406113,-0.01102793565691669
GHRL,0.02874617342783097,-0.017329538144916674,0.04745756507419177,0.02195459036757478,-0.009463062031015585,-0.0009740351788962865,-0.020109338390864054,0.0023537975503085643,,-0.04991744048868058,
NPY,0.08473622191710062,-0.014336430650184934,0.18799093271103737,0.023179421708069255,0.05507480117800874,-0.03630411666888223,0.002608438999064628,0.057195395863905964,0.05291318542362035,0.15998473311439831,0.018271437523969362
MMP2,-0.014691441633083844,-0.030240018975473123,-0.14423960208323014,-0.12262112414275658,0.015470715785177147,0.012704629263753368,-0.05663981096041207,-0.3262887463850623,-0.003900977666777341,-0.035557179766962606,-0.0399962957147161
PPY,0.004892006929204644,,,,-0.01650285952518307,,,,,-0.03726540433624977,
ALKAL2,-0.03831441641629842,-0.01096647850337894,0.006447670336093213,0.06437226149000225,-0.03230419420712436,-0.07327296377489141,-0.13844277949310005,-0.08074130606870418,,0.0206078306405176,-0.022242419459584606
CSF1,-0.08648434886684278,-0.005182639584140631,-0.12755680177541653,-0.1159443657140634,-0.07173719970133235,-0.000285376984479629,-0.09874618035073447,-0.1886850501403583,-0.05424724870277124,-0.1682763624986268,-0.08624658917507368
SEMA4C,-0.0020109120609738858,-0.004768548269184742,-0.06401761857766308,0.01702353973669716,0.0017104591985405173,0.006137254975913958,-0.001856368227196777,-0.09125214010921806,0.13602358225721733,0.049934120946304755,0.008681843949119302
ICAM2,0.024138421826970954,0.028980845601819762,-0.015512428598665523,-0.07354131253525427,-0.022102138031214535,0.00444739821785441,0.019815402081167995,0.043104615287974636,0.015299020961003698,0.1738761023532694,0.01782037966484415
SYTL3,-0.05485025637563639,0.0008576992990766474,-0.007594352808079131,-0.06728526211743155,-0.03327542418496245,0.0023535631777067386,-0.00891892580431041,-0.06735781918091402,-0.001198229146242108,-0.0908356922595489,
IL1A,-0.03760528476749639,-0.02188211973154583,-0.031890230042982644,-0.03680151611793647,-0.060005967170237914,-0.03153197592908195,-0.043573065862301655,-0.058791472713698924,0.02321611871151689,-0.06674955513883793,0.08981302319214068
HLA-G,-0.031437843963712984,,-2.5777409153601256e-05,,,,,,,,
PGF,-0.03172261946846672,-0.03476794225341878,-0.09514991658686334,-0.11014653756503609,-0.00130867568374574,-0.0012144820401735156,0.021523163259807812,-0.18569969876816797,0.10894697156404681,0.0894580336169844,0.03968327130750372
LGALS8,-0.0032296981817181657,-0.05733454452327673,0.06133746013385546,-0.04443394908656814,-0.02198000360434016,0.07234392080837214,0.0649936641719034,0.1492033697756891,0.021024749009298974,0.004707278362862399,0.06001821593503283
DKK3,0.05422339481021126,0.010870231095320555,0.3172144623626875,0.15272405274621578,0.14854471394641558,0.09261272325993596,0.29047915462215984,0.4242849428547141,0.18274143517501876,0.34534786730039113,0.1203209672056585
COL16A1,-0.05530489063141111,-0.01703129608426703,0.07064916400668152,0.003333887803151312,-0.0743446864199862,-0.003859727469031237,0.0025632936501032515,-0.306227696469186,-0.0008707109627840345,-0.007000990694030531,-0.0743117480605845
TPH1,-0.008404973194791113,,0.00046721894460702307,-0.019941346332463607,-0.038167651137975704,,,-0.026273070005850864,,-0.09895163736425365,0.022240740754546545
TNC,-0.09086660775688458,-0.04128427091829786,-0.25428549975793957,-0.16073443622933634,-0.14429748050945745,-0.006152203418387839,-0.17747604330776634,-0.39627601772645377,-0.018682863974054977,-0.13035312595738932,-0.10461389594484666
TNFSF9,0.0546911426154527,-0.018338452140056378,-0.01733489212814771,-0.03556330970480879,-0.011912336315469965,0.008917586995388556,0.01905740409963797,0.13989077322264123,0.02659875717742677,0.05583227875634608,0.015878921050036007
C4A,,-0.010806973009363837,,,-0.01956331220502844,,0.0174252009202019,-0.037802422320658134,0.020087367425859218,,
CNTN2,0.059169562871790066,0.0021865152419712707,-0.06753262333032492,-0.03866503004759226,0.04851455740807026,-0.01464982870147572,-0.17769013198426367,-0.020148410325365882,-0.051415803342745384,0.3266701289011568,-0.13298298675136483
F7,-0.022519558984210097,,0.008943911845681584,0.051478903424822184,,,,,,0.1050491691121976,
LUM,-0.06704797680790342,0.06405939209310062,-0.031188534751706017,-0.07901085241589469,-0.03893988745924985,0.011872852716019747,-0.033343866062249476,-0.03867118364515683,0.01861973459798238,-0.020439149663202313,
BTC,-0.020430610351056266,0.0025086497960993583,,,,-0.08230538656927641,-0.024712551917890235,,,-0.0711294452198769,
APOC1,-0.00030117288490985914,0.010174399365653484,-0.38168281434106416,-0.18178088801721584,-0.01917630156453258,-0.05148878087959892,-0.25096178119513607,-0.2762883692663459,-0.05152466307184289,-0.15124353064177373,-0.09459555353541642
PKM,0.004034927089588335,-0.00852990762869332,0.08723572006888286,-0.012343700668859448,-0.017128223279486928,0.10720504032536565,0.20986373679488932,-0.17922948037406305,0.12960931182699062,-0.15683592652425635,0.12816612281077178
TNF,-0.024222764061874947,-0.023995974290147278,-0.08704669770095468,-0.024619507531668066,-0.04463229829154933,-0.01362065105279321,-0.05754766187060924,-0.047994249014195606,,-0.004074560255376982,-0.011710297975606852
GNAS,0.050611238636612085,0.025321933170472426,0.2566242031109236,0.17030706036535712,0.02654262148396937,0.10956881155265548,0.28346569276282163,-0.3364641014140334,0.14968699385787954,0.22995491829240727,0.06342740893661158
BMP8B,-0.025805705065185047,0.0664894515204093,-0.14382849631848785,0.04629951466506728,-0.014888844863731642,-0.02643639587014653,-0.08397603670929508,-0.0792289524257885,-0.07237499516205176,0.01671401456487152,0.07341736963031352
LIPH,-0.02308335594676057,,,,-0.015773377591401596,,,,,-0.012913638538182245,
CCL28,-0.021885008555140903,,0.10110415433704663,,0.0691308524390621,0.007383919200843219,-0.00273088991456077,-0.02439982104592138,,0.042821343163688935,
PTPN11,0.010956534799251301,-0.006269038945040947,-0.037368744854676096,-0.08271217714648738,0.039965987791002494,0.015754727342882982,-0.0001240439391697943,-0.07660882266830278,0.04605132801904419,0.1434682904412126,-0.09970537730739241
ADAM12,-0.04062345973287213,-0.012869016259357931,-0.09884906300098262,-0.08384040066023346,-0.07373664575970577,-0.025759486383081634,0.00825781882562344,-0.1651988796233162,0.015994883064030053,-0.03573948343484934,
EPO,-0.031016525165181965,,,,-0.01650286024553614,,,-0.03482426992513721,,,
EDN3,0.011233174369574673,-0.03948114456528151,-0.03830302322205885,-0.02972306994287644,-0.025578619462199078,-0.008624986342979615,0.026430206267382475,0.11724390803690761,,-0.019603495216746963,-0.04106495180299947
CCL22,,-0.013662604054007743,,,-0.03322886649611098,,,,-0.04211264041066035,,
CCL2,-0.13485280756573637,0.017878805785340898,-0.15265265056257743,-0.010803974864452011,-0.08491411487798824,-0.0026859377651241825,-0.25153568538877796,-0.17264391821607616,0.03526863961953538,-0.15360875393702228,-0.15590627650001032
DSCAM,0.014219194198553008,0.02453310763886418,0.007661916622214093,-0.056936157168156774,0.025451075512105247,0.035147990599862705,0.08614026304573058,-0.09080101953889878,0.01968428644776843,-0.033522597593427274,0.08521185442308621
GPHA2,0.040061808215241364,,,,,,,,,,
ANG,-0.015047093383542934,-0.013184362579363888,-0.019824224204125964,-0.07720901370353528,-0.03553686565996892,0.015601421328455824,-0.033644047661177755,-0.16704809719072994,0.08150729416739873,-0.01988058932019867,
FBLN2,-0.030390120664545505,0.017492258655001123,0.0652972219708871,-0.005205788635683194,0.11868984068589697,0.004377046299780671,0.01603076379585376,0.12541965546503614,0.03736834362850819,-0.03186706357053306,-0.025579459739862805
VTN,-0.020028050592669974,,0.010153381458050227,-0.014011801834985821,0.02394418503564541,-0.034282920911869214,,0.034481039264025765,,0.056282775807888305,
VEGFA,0.02817640197253381,0.011244759208647745,-0.11325535472482476,-0.0557362747579488,-0.06693755886352179,-0.03694989412252008,-0.0027154563944981496,-0.3845176465398861,-0.04331741164232461,-0.23196142045840804,-0.04908778604051946
F10,,-0.015594998379683018,0.07450156107550439,-0.027276633515276358,-0.0031534182284294805,-0.01242324936413319,0.018019695977317264,,-0.08231697166378577,0.041159018899806915,
SERPINA1,-0.04971332146068479,0.07327393081386646,-0.08253538672604475,-0.10437730910004094,-0.03237127146931264,-0.04371184662014943,-0.1282615942835661,-0.11149058814260611,-0.04520581244937261,-0.11666623890177559,-0.004263008937868188
VWF,-0.056072532732811445,-0.05783664598035163,-0.0734835218086114,-0.11779370949423931,-0.05842839083507276,-0.031150157130262614,-0.010649643279513028,0.138247944892804,0.03465856384571449,0.2476962030405958,0.04602629269700785
GDNF,0.07435830543303008,,-0.10480670621961038,,,,,-0.043004313178869484,,,-0.03537958336387032
VASP,-0.0913406140902442,0.00043934674398803775,-0.06600334159413739,-0.04859527190332942,-0.08841746854936511,-0.024786371433387747,-0.05102912067782,-0.06904145776877417,0.12202567880206272,-0.10583452964233096,0.06626728134730216
ADAM15,-0.04068469932131227,-0.006257277056870906,-0.04079476196388414,-0.03948313644905319,-0.0318810360549633,0.0033505588324413515,0.00441485214018634,-0.05736124499757512,-0.009436602349180763,0.026774761792109584,-0.10466260721089264
WNT2,-0.040378693349026405,,0.03304505788750511,-0.04305906084122829,,0.02586670466977946,-0.019432140059125736,0.11532425463303593,,0.07608934527713321,
CALCB,,0.049425079601734846,-0.016533309846503898,0.02353258922512996,,,0.02249687052086189,,,-0.09439275903811913,
OLFM2,0.05080426143953725,-0.05355274685825876,0.015023622642723387,0.12748951780295792,-0.01522575606373935,-0.05911038870981438,0.11174370962236264,0.04691196246644202,0.03968409826862398,0.061954495779458246,-0.01679411539042601
MFAP2,0.004631131513234245,-0.007462594991633734,-0.06999668078595404,-0.0857507646204689,-0.0027222270376098144,0.0008510714268730834,-0.0540433659541152,0.0013082218681772268,,-0.022127495117122975,
HLA-C,-0.010619801742036966,0.017780730229983298,-0.12782205172948463,-0.13188713371297156,3.966580679223793e-05,-0.10083096349247517,-0.22470973353379228,-0.3390375531252694,-0.05244535134510223,-0.003902843100959297,-0.010265708010842065
THBS1,-0.059910569632799796,-0.02238451581390184,-0.10975404403183678,-0.022713594561499916,-0.08800350218336818,0.02853385312916023,-0.0931822240784078,-0.03599807612640284,-0.006244935761027447,-0.12603660394799104,0.03822042994841133
HSPA4,0.0038313217453718813,-0.027411636138549154,0.02266771304181182,-0.0061903523894885695,-0.052912747752255955,-0.002142552834446247,0.09129451579835973,-0.0621731090131365,-0.02134125366797486,0.07139075610222088,-0.03591257257275253
LMAN1,-0.0609057971454308,0.024744052785537273,-0.10896064891795855,-0.14917980178532875,-0.042369894931142085,-0.07167548969858288,-0.0007863521303428366,-0.1561336095489639,-0.11471149166220672,-0.08770860525483633,-0.045283913045361016
LYPD3,0.06255502314920665,-0.012594077619010711,0.004565317763520628,-0.028766218784203178,-0.023105331748908456,-0.02991369067481172,-0.03285517678299531,,,-0.003371393568682596,
APOE,-0.04813478119330307,0.004196172287949235,-0.23936522288161943,-0.11946412043835458,0.023138700644254516,-0.04429357531968939,-0.2771292931074035,0.19056930209330863,-0.07281628982150304,0.1258427342297412,-0.1651071819352073
SOSTDC1,-0.030576808718607365,,0.12688961788192915,-0.016800788277143146,0.06413187852314556,0.001693093569695245,0.16065061616282864,0.12402834238717755,,0.09654277781831415,0.0645443537257594
ANXA1,-0.12268611280829925,0.06461074259248649,-0.23048677099179254,-0.1740543310349347,-0.017020180206177318,-0.11855056270307746,-0.22904543183558396,-0.2997390603211944,-0.04681916696622373,-0.22279371687010033,0.041892348559332236
WNT2B,0.050759962264792215,0.054752014042281125,0.08878671845341767,-0.04038130220131801,-0.02745731142058875,0.01921705574006104,0.1453854218965252,-0.0237078882577117,-0.03616265070074032,-0.0701884411262453,-0.04332273996332302
AMH,0.023142297768464277,0.0022686721089020183,-0.08014573593684769,-0.03804404968471412,-0.02378803761083633,-0.04036973681316411,,-0.053627067077220904,,0.04387816916688605,
GDF10,-0.0006634245345156913,0.03216139767605792,0.09487407615210579,-0.0034939778795462623,0.029007705260306507,0.07448908202957008,0.09696351718112231,0.23832742476816995,-0.09668723359788967,3.653532011728488e-05,0.1278259155951615
EFNB3,-0.009302748877968395,-0.0038868805483151638,0.1936390654272084,0.14753159865485724,0.05322261648273651,0.0256663024635622,0.2277881606245598,0.3507707603088142,0.17635680071895682,0.05722779600064984,0.1216943581636013
LTB,0.05166701187934397,-0.020670277294324396,0.08238767622074157,0.03602254383284824,0.09157922077001728,-0.013998622653772086,-0.05441560067628281,0.03657493367967385,,0.004814775591470725,-0.03129720265846588
ANGPT2,-0.05623001047439796,-0.03225654536454893,-0.0951118866138841,-0.12916435753477262,-0.09806681758204475,0.04971293564095812,-0.03297330591624778,-0.1080350072448302,-0.04166823822263201,0.17514859028521299,-0.06093963834693352
NRTN,,,,,,,,,,,-0.03707399248726694
ADAM17,-0.05891278637112378,-0.022795343666833456,-0.1391637245968764,-0.04393783625602945,-0.029004494722215,0.009461451930020763,-0.05765891202482705,-0.14979923963427375,-0.1344534969358316,-0.11717949256041546,-0.008645724939078187
LRPAP1,0.03436337173700087,-0.03481943883406969,0.08500268002335853,-0.09369684373862668,0.038026360091237756,0.05802299837668582,0.133702097153801,-0.038547416751484924,-0.04709670015678957,0.13584253511435176,0.06279061210301742
NID1,-0.047362639326240845,-0.005353280687381978,-0.11999205080575107,-0.13644378209121316,-0.03555758618220084,-0.03577345608145858,0.027327642999357103,-0.11976540736419673,0.05541144788694174,0.042345431951673625,-0.046944873142860354
MST1,0.06716200634595816,0.07624314269477832,-0.09089003489759837,-0.11577755162137163,-0.017930264981266052,0.053257466499669975,-0.036359228234383104,-0.10970628403186726,0.029612352764484484,-0.023368072263450713,-0.041064901264760256
IL13,,,,-0.01878325747114543,,,,-0.009335232394565185,,,
DCN,-0.0869240809678184,-0.05579820797886173,-0.02285707616457505,-0.1019023517328773,-0.022880002330352037,0.007256248458826596,0.01582556297883951,0.16954769112465187,0.010444272390116683,0.03925510511732507,-0.0013889323595274207
IGFL2,,,,,0.0672269283301344,,,,,,0.11849177763221277
COL7A1,0.007937824405361782,0.028138264028989435,-0.13404681313867414,-0.06180088854616493,-0.03987784958203984,-0.02632905334724541,-0.01801815180199604,-0.1278600422321084,0.03963250474304225,-0.0945324191826654,0.06961082827786715
CALR,-0.05766878303139239,-0.015782458875874192,-0.22661407084713736,-0.1464300952081942,-0.10692537935184021,-0.012820643381163753,-0.20335566171906216,-0.3652496058768054,-0.10488088924739855,-0.20541824520326915,-0.07611210850407003
PIGA,-0.02059508909060712,-0.03971580339441733,-0.115581260573624,-0.04288710894304829,0.0006135812905687042,0.001937379293986825,0.0014011945163152906,-0.07616475934919367,0.07270906946624751,-0.06921637020902352,-0.05897531812014998
CD200,0.08141991916365943,0.036375162095012015,0.28588261133370696,0.09888066367684852,0.025980778074243264,-0.02191151686198586,0.15527149481396735,0.35049934233284746,0.09618779713315632,0.2711842227454662,-0.04104780660879308
GRP,0.024366224279681596,-0.012026458791481924,-0.019759644606611296,,0.044346020633690274,-0.008796502878880516,-0.003454229324661298,0.07089477322592637,,-0.07440816831111613,
CDH1,0.11198761732612277,0.029021617885472483,0.001969170711364188,-0.0839283531217298,-0.010525021185983561,,-0.04663613472627137,0.005854469224598888,-0.06478308937427898,-0.02116882551793091,-0.04478092896171024
LPL,0.050312360005324915,-0.03252602408031156,-0.050662378652697376,-0.1259814462772867,-0.15810875939643615,-0.03879537469414341,0.010067753516751893,-0.1671721694323394,0.03194385630688215,-0.2880969705040719,-0.023116950861259207
SEMA5A,-0.004157059864408232,0.042934287007485035,-0.2280841909953408,-0.1416385270958316,-0.04773528671275133,-0.004826647318883465,0.028070788410461303,-0.13952720789467768,-0.03516015220032576,0.04749085527496525,0.10774415301184243
SEMA7A,-0.01261216801587188,-0.03542051682867307,-0.02930104795819024,0.04496880829768685,-0.06216794740743158,0.0288276519444112,0.040996871864633966,0.05791760467246249,0.04221470664433371,0.20402207178434204,-0.009117602327573707
SEMA4G,-0.014424944274074801,0.03011128170061697,0.046983312928952525,-0.05380695940701403,0.012051129607257583,-0.005400139969654741,0.06715995908143382,0.0844966342166776,0.005295736968135926,0.003742129984246856,0.0073846143710683135
SEMA3B,-0.03494470928528543,0.006720046829496005,-0.13074077062590989,-0.07188013855747574,0.03202337435654809,0.004692235117926611,-0.2221091972019762,-0.018430209266159035,-0.14116891901101605,0.08735659787390632,-0.15687657125859383
RPH3A,0.0817853729176734,-0.03630182547553244,0.11138981320458365,0.15294736866422456,0.10771087284249728,0.027805850968907943,0.29518917698767827,0.05700010755555005,0.14940948437547177,0.17916573337609698,0.1810517112379319
JAG2,-0.047697404527455745,0.007448292214899146,0.10617393983250563,0.042657599957819765,0.051012548987964,0.03918253815750383,0.10470633913825717,0.17285117192052699,0.15723007087830426,0.08975256631067524,-0.008634448658137731
CGN,-0.03198608737194283,-0.01637432085289452,-0.0281368259647729,-0.0041626566347846726,0.0056589318852270625,0.009414444988965567,0.012563511919554045,-0.06496414064361485,-0.017601409729305677,-0.04061488771338558,-0.028304233851364474
GDF15,-0.05387603368728846,-0.018824904269820492,-0.13580236903909282,-0.08276356017199205,-0.05541796116282638,,-0.06504990325609242,-0.14301176674359842,-0.04671778740965586,-0.20098851502838114,
SEMA4F,0.013798148066558645,-0.031047382753607602,0.056289668044482044,0.15218748263505563,0.062797544748926,0.05086818313419755,0.11263078187005156,0.13742793217332877,0.14484495919254756,0.008215094650488884,0.08904599451427395
NXPH1,0.04135135317476248,0.01001376173098555,-0.1315713097632317,-0.03917090404018517,0.013773459240208154,0.059959016395060544,0.1727272166747024,0.026032016907192673,-0.022035597482056028,0.02067517412647939,0.16152944147498857
ARF1,-0.021198706898674903,-0.06409960243616292,0.19721761262833662,0.12485487673984705,0.002755786747599583,0.09500050311336529,0.17910339778850246,0.04622069429057775,0.04778873285304088,0.04861668570732469,0.10873004913247966
DSC3,-0.01947011842107828,,,,,,,,,,
EBI3,0.037597426831170774,-0.007737050379401141,0.0014608472557227621,-0.05647639539485912,0.009978496255966546,-0.029946775879874835,-0.07569598459018291,-0.0009374637337623231,0.01004132997490638,-0.024726202078136254,-0.057628271905334906
TIMP1,-0.13090262056305155,-0.06546903366625884,-0.19159262526586282,-0.160787947531119,-0.1419652510379591,-0.07823500121004963,-0.21136430515994042,-0.296090249184622,-0.11735754906552703,-0.17525403164846126,-0.03101927886753052
SEMA3C,-0.0638451945336593,0.03525079840619121,-0.039141381032734686,-0.05643122404067229,-0.014075985070743001,0.004540473350270443,-0.08798017296833684,0.06465123226045105,-0.012352235269681463,0.06370526437358683,0.010180833925538785
GAS6,0.029279560792893504,0.010163004845583207,-0.04121645726629013,0.013412049921966557,-0.022914030879592623,-0.0021042855053629646,-0.02297944952650363,-0.06654410989172646,0.07496175940280163,0.13962320105723067,0.04975241791193104
MEPE,0.03549147212211071,,0.1197087456086544,0.11506032165779478,0.11669223472888396,0.016032331730538543,0.2025271056550705,0.30297527097696136,,0.16240301611662508,0.052704934096546835
SERPINE1,-0.09512886727683173,-0.0024900766019547993,0.01152139246839968,0.06303694065514713,-0.14588575756988428,-0.024273689840501,-0.07501483356061406,-0.12521578981222636,-0.11217851546626448,-0.3466594694166999,-0.010641465270702173
