,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PDAP1,0.06402026304633016,-0.047543073093828506,0.08033902965972095,0.01967198027806333,0.0017474163357818087,0.04619138321942013,-0.060800907717094406,-0.05252904262281967,-0.12971555538296184,0.000901386481003802,-0.0018201459344612053,0.0643934748710937,-0.18085404959605372,-0.0434743519598535,-0.0433779637166991,-0.017532489628652635,0.017961998585223564,0.0004947337224935737,0.06095015914675794,0.06826279525975354,0.011824174832027015,-0.017927420430887797,0.04093544475756487
QDPR,0.051650471566935474,0.13053323359698077,0.04060307276346012,-0.01674095768762225,0.05652832680951312,-0.014284248327732669,0.12616829075673905,0.06445495150871887,0.04515584092222257,0.09089608501714332,-0.03678891425742167,-0.3264250735123691,0.10663621216232472,-0.0038054867326570625,-0.05074434260180237,0.04725178008267138,0.11544130557578541,-0.01492014772129638,-0.013306103404389277,-0.060986674222854274,0.05068515976600752,0.09410737930514629,-0.0013222629715330943
POMC,-0.0047361238517575135,0.11053484181031747,-0.04007119110253377,0.008019539835994528,,0.017387867377624322,0.05650445377092132,0.031046639104452708,0.0501543742623377,0.001447400700795668,-0.024957804916114826,-0.0565332939355434,0.11706172438267337,0.0628954292517654,-0.024826311841754767,0.023000336988076044,0.02820922247134648,0.025262117496248557,-0.011226441307090737,,-0.0029803699603440856,0.08348490311744308,0.01239099732541006
CCL18,,-0.057410136018091966,-0.00875648210239058,,,,,,,,,-0.056502259234018665,,,,0.05720047432062757,-0.008220357236557955,,-0.09622466660826112,,,,
CCL17,,,,,,0.0098659554396089,,,,-0.01794728616190128,-0.04241173079569777,,-0.044055158129241115,,,-0.02764966915458974,-0.008335896607551184,0.01253551955311396,,,0.14605598134264702,,
VEGFD,,-0.014523468275058862,0.0448163493814208,-0.010150540537658894,,0.049753469413838486,-0.0029545508380309374,,-0.05583969283277391,-0.006444206501083361,0.034658682040708814,0.05465991790181064,0.04437033747625467,,0.16807480914487494,,0.03631566417547639,-0.021592822023807794,,,,,
TNFSF13,,,-0.022723604062632432,,,-0.03594170442900472,,0.03683174207322876,,,,,,,,0.04855532032099742,0.022170985651137606,-0.021313826870554477,0.018054966373563668,,0.087408131640762,0.05326255122828739,
WNT5A,0.028405620990621994,-0.06600328855712655,0.06303064451355328,-0.02735622003520226,0.056394837785045344,-0.007714401126444413,-0.03626625200459305,-0.19943800384126334,-0.12639631608973434,-0.0027802835679014352,-0.0007451276480161489,0.09313661678980836,-0.08333869535766406,0.00934095118692284,0.03138662849168962,-0.007679243412637073,0.055755459269732875,0.04627041556678153,-0.019648278246030014,-0.028160874558872267,0.015615700192398416,0.028889712760506427,-0.00498050538222711
CXCL8,,-0.17336745629788472,-0.05422072347858145,0.029915428435939088,-0.07897994925292214,0.057474268754971344,-0.05690681001300578,0.007318337495152367,-0.05869480540393003,-0.03648162654202074,-0.014060706967361888,-0.0437158346665874,-0.10390368039515294,,-0.0378895882175342,-0.1454645759232936,-0.23072560955640625,-0.012725052345341733,-0.10651732120520635,-0.03278661561621309,-0.03263900801893112,-0.06770726743412919,0.06583250328385144
GRN,-0.058632759786749485,-0.007709975857149821,-0.02657197803858583,0.024622177608488928,0.0024685741306937586,-0.003651212417231022,-0.03786567097321007,-0.1663801601537104,-0.1423233601516922,-0.03479577838519801,-0.05831571830545253,-0.11460195799408604,0.08856784013427516,-0.04154645762428262,0.03373524362489983,0.051681809351358396,-0.015196666082525607,-0.001289693848392987,-0.1098831717873757,0.09402070532972202,0.057200023715776295,-0.038036597307136766,0.00017529216081476706
MIA,0.1412369929784687,-0.030393474827014957,0.014997308166834021,0.013020508982104093,-0.07102632472027937,-0.005898290772406727,-0.01365413285533846,-0.014648050261942077,-0.024146172065565123,0.00141632937414542,-0.04559750995927529,,-0.05938679355656291,0.03376042285179437,-0.03408388630379513,0.13931728131543472,0.1451691415497527,0.030406140398367927,-0.11985380956954357,,0.05340384561533662,-0.0030615335240174874,
COL4A4,0.08079014877928274,-0.036059195420972724,0.021811868215366098,-0.05658302178113734,0.035608127451531815,0.02165090772444278,-0.0306529296592725,-0.04193204389440756,0.010040219328472951,-0.05737776050417174,0.014769570730384606,,-0.0627259806684798,,0.08075592627150875,0.15817455232004024,0.02966184738213794,0.02194375221909805,0.04831649344960657,,-0.03410712855829509,0.022461034007573887,
TAC1,0.062113148733926,0.15462464416621918,0.09799740006173109,-0.006540927526464931,-0.007808922486409932,0.0829143653870767,0.10957444430077215,0.2754854347102408,0.2587666851989676,0.13737395634752364,0.019239912402486084,0.17936573806025366,0.39060886661301963,,,,,,-0.015293824100480245,0.08567825471419808,0.006687325611696645,0.15880356797532016,0.10204564449948392
RARRES2,0.009643639134020577,0.01173274800016096,0.007124431352509508,0.04125092125620596,-0.05609155860501622,0.06565114371074886,-0.11329898378442378,-0.13492313997924207,-0.20309186952010883,0.08147172676495877,-0.008908080230952091,0.014984142713688971,-0.1857461095679428,0.015175471179376034,-0.010265131995131044,-0.08473716412428481,-0.0935844030017926,0.03783353857666396,-0.03648744730046375,0.10655611403073512,0.005446000770163622,-0.07149541234610116,0.09436766574154715
FGF7,-0.029546104643892398,0.0692487187152773,,0.031637735694555635,0.001337352927245926,-0.02324894221888367,0.05804233453667889,-0.005998749445147636,-0.003615033147008742,-0.05383256959332121,-0.013519361005611321,0.010528608109323035,0.007164605540741657,0.04332885667221865,0.05279871986496659,0.10356370739305133,0.012981303725632887,0.015905077401540103,-0.00425295470468202,0.07296446535917706,0.03830775554156346,0.07855817220936095,0.021068886077869678
EFNA2,,,,,,,,,,,,,,,,,0.006433406115876304,,,,,,
HBEGF,0.03938130965311282,0.09238743290885854,0.029869233301975245,0.10623265719979434,-0.11664603349900893,0.016616595876622953,-0.04379867317102473,-0.16358819482966022,0.0006493109298605556,-0.11290451565590816,0.03447110374516337,-0.09095455177329523,-0.08611341521940853,-0.04909088035445276,-0.03876603165256335,0.05336372630318484,0.05767545923079354,-0.024061902848592456,-0.05427089445336072,0.0452729012388422,0.04498925737253441,-0.038402314657706195,-0.03922907026091016
CSF3,,-0.04566178724077526,,,-0.054376041496712955,0.008811249463995556,-0.04836551427764559,,-0.03121463872870538,,,,,,,-0.10908464225541822,-0.14866886879612587,,-0.016028969956534012,-0.06349785404602658,0.02554361994354148,-0.029661836061457673,
PI3,,-0.026958287714043766,0.0013947337776810092,,-0.08702207420911218,0.002215010979752199,-0.07110003481710535,,-0.006319686952231172,,,,,,,-0.15548361961040033,-0.1408699960700437,-0.013744930289970684,-0.14683256292661048,,-0.023573295007099884,-0.010728442076593183,
PCSK1N,-0.013731485374493754,0.2559694130639738,0.05119232032069203,-0.01853504030805087,0.1094701837113492,-0.028726649676241,0.01716524940982014,0.13314092680751322,0.12266129700776117,-0.06975535058555517,0.05035801223192893,0.3111128630420402,0.372592029333506,-0.12380280414164832,0.14567137175111286,0.10560270875331362,0.08767722929462322,0.019222682711731772,0.1276241973222568,0.034351306226172176,0.015819677125726878,0.15685705137018008,0.09434785115641278
NTS,,,,,,,-0.044109046438243586,0.03403280277186235,-0.007208143929383347,-0.02412800959913315,-0.025750581347001783,-0.05894038488333432,,,,0.062368628234315854,0.05407916452521985,,0.07031627042692355,,0.013066101336323199,,
SFRP1,0.036730779244720325,0.16698076885193636,0.016838304993764635,-0.007039266017043696,,-0.01940477287436628,0.07035992735261544,-0.08049400701707221,-0.0002889171988254921,-0.053894256643134394,-0.003118323732159355,-0.04219325967944555,0.0027295365017470236,0.014039366722605728,0.04449656601383216,0.15935108217966004,0.1049103109039534,0.006065826399201764,0.15289155853377906,0.11295197789373147,0.022920896244081324,0.03334404360609211,0.0780943921751446
CXCL13,,,,-0.047673771739945615,-0.026379474745595436,,-0.010208626316999364,,,,,,,,,-0.03180307090415184,-0.017826366744223134,,-0.03483655932301377,,,-0.027192583096847595,
MICA,0.02520662472915001,-0.024581416674625708,0.004461352858917323,0.08999278470083388,-0.03626487217347566,0.02872064126728207,0.01282510510873564,0.02695732364816621,-0.028678229643490406,0.011295800728180481,0.008672004230477252,-0.02126177772953991,-0.16320007727957525,-0.11247310570861273,0.11321460272143201,0.03617651011615479,0.10952364939954636,0.03770699969785372,-0.020020342378169614,0.1483987892374338,0.13740676968835297,0.004826285258853844,0.02832702156532171
TG,0.06075270797056317,0.021124242270168504,0.08289655526953107,-0.01338800110847567,,0.03458469753325309,0.0074466036990367265,0.08049506488685074,0.000792270993025069,0.011835311032894794,0.002029940371187777,,-0.0562243965263212,-0.05014197386812532,-0.06644828671443047,0.008047311526548185,0.05669247823268379,,-0.020638889216096027,,0.09450578187287445,0.05399659309243528,
ADA,0.014340667704385596,0.046653902525351516,-0.028564530924562417,0.05226377016283508,0.002254482823259213,0.042346862470995415,0.0857784729788797,-0.03174537943653432,-0.12072402142991087,-0.051400604871379464,0.008505735176668675,-0.0952453631298575,-0.08954546131434853,0.08225650302458348,-0.020913891559050452,0.028440459898583105,0.10149636901602108,-0.03778071600623334,0.008550776048978559,0.07491452119381832,0.09689015016856424,0.08384915448143457,-0.018123604129786
LAMC3,0.048414031332330715,0.008500262245103637,-0.014077087721921889,-0.01893363082138459,0.0032384632639632506,-0.08299386493783091,0.061584935026882746,-0.08286998771118435,-0.046659254676683096,-0.06900490579228376,-0.018884016634158497,-0.03145499039414647,0.0457024901732906,-0.058751929405672865,-0.0026796666672162456,0.060603056183322554,0.0998051702555735,0.0015201969727821174,-0.05458140506593262,0.09326719097223461,0.03040685207271752,0.0476939431876896,-0.05754353796574165
CCL7,,,0.029574006982267583,,,-0.002189294454622122,-0.0136368875810077,,,,,,,,,-0.06497389032373428,,,,,0.18247368056485422,-0.018532670135976453,
NGF,,-0.037515253115760296,-0.02659373530812241,,,0.023449133589401292,0.018609429446116328,0.06238169931073651,,,,0.133587609115788,,,0.006722693765358846,0.04664172296635521,0.08253059749715984,,-0.115276531347391,,0.07945494695111886,0.01236232129805707,
TNFSF15,,-0.046411050135573215,,,,0.00815132156667898,0.029217728392083007,-0.07959219912720505,,,,,,-0.03156647453378278,-0.04681619790804205,-0.004846063716752338,,,0.032624281152347626,,0.07049949747825773,-0.04782272764790241,
HMGB1,0.05850947714037888,0.13953428918992591,0.047028088991466065,-0.025686172973988456,0.047981843441493255,-0.000561753598909383,0.04963270202200301,-0.06992679467302822,-0.1894935012481578,0.05483408502268915,-0.027637877383497527,-0.09655123132756022,0.008932968112379128,-0.0071025723048734665,-0.06727750195343113,-0.006733482342619857,0.032645673976364295,-0.038964575471196444,0.05138473874622415,0.05223669794466462,-0.05323211607510101,0.031769293604134184,-0.12038715369909192
ITGB3BP,0.0019132458332428355,-0.08352543108108285,0.003922569063530977,-0.037310830267366625,-0.015133655877178031,0.02199436861447263,-0.008081612292756932,-0.17356335933358846,-0.1191500563468746,-0.012273007567370478,0.046990332237764595,0.06052272590437297,-0.1905997121753111,0.027984698779234617,0.004437918717751314,0.04190668585287007,0.024830196078698248,-0.06778428824142577,0.05775956270663552,0.07846779679903197,0.027052829987055632,-0.06516390579813874,0.029004363943287727
AANAT,,0.05335811662393958,0.03382575220402444,,,-0.009325332358430973,0.015016583166111012,,-0.03803058791667186,-0.007510266865335572,0.04402974980130746,-0.02916850878020093,-0.024506684790688956,,,0.08419059060065684,0.07540143612162524,0.0313839436410102,,,0.012951070370998996,0.01724235862557166,
RELN,0.06405305459317853,0.1148092879870876,-0.02331830802499809,0.02664956241413342,-0.061235730980868854,0.010019111522783411,0.059298262581186284,0.15473669270857868,0.12120940173315076,7.22112506497881e-05,0.010279365886614175,0.010010599398290831,0.09365965251415985,,0.035271040832924254,,,-0.014504008986855653,-0.03550533271821309,0.008742090083813806,,0.06791841692252368,0.044559499224335955
IL15,0.072381380858303,-0.04767730485064849,0.04542979791578343,-0.017039465352887466,,-0.003166756927692427,0.032482317310109324,0.07090111422568583,-0.03476653343167688,-0.018567489657377968,0.024138885713109074,-0.034445762691358996,-0.048124589308703676,-0.06153169120155711,0.03847757665538292,-0.0039466379730271565,0.11533396809042519,-0.033274400738398095,0.03073272525984248,-0.06715863053950363,0.07558585261626079,-0.0011858219817347836,
UTS2,,,,,,,,,-0.04716701091227639,,,,,-0.06069167821465798,,0.02973309217823545,,,,,,,
BSG,-0.05178530263776366,-0.16403044571592482,0.08138196228564755,0.002535787172076185,0.08447316164162835,0.010184632890956545,-0.00550475542596329,-0.015846252311005466,0.14021977326318244,-0.1339100089033088,0.011760857036030399,0.21531239762409177,-0.28388266315561,-0.08645603679819763,0.03616949243584218,0.028755755222572656,-0.0660750179102753,-0.03783131205206324,-0.05556877268345356,0.06508953428670892,0.04668272620742933,-1.3724847064903569e-05,0.10477211243201692
ADAMTS3,0.03053699810849872,0.009884775138449093,-0.0018867290086931631,0.012036669167522183,,0.026708326434719185,0.04721343290582697,0.09027915110658022,-0.13868109499100373,0.011363808129399348,0.01342951663126224,-0.008402397719503886,0.01580798793844416,-0.04486437263153248,,0.07743599889212033,0.08477319422330301,-0.05471113228813204,0.08709367309396872,0.07406811989480264,0.026326164673604033,0.07014225808627798,
CD34,0.033492722615617025,0.1948278634123605,0.021862059009104318,0.08697290421612927,0.052184231340733,-0.009942671808301417,0.02160882138101707,0.015149885401873873,-0.10335899736451151,0.026903474077599236,-0.009601343113802127,0.07984714136428067,0.022198376751461444,-0.016104341612463425,0.017118925651101145,0.14912557891244713,0.04969879587764793,-0.02971943701267481,-0.005814958597679542,0.006553531558989041,0.14096128718385456,0.12382150671444372,-0.042836230972607796
CCL23,,,,,,,,,0.0009856995590722443,,,,,-0.06167798102995919,,,,,,,,,
PLAT,0.04858253917809082,0.0526133653062487,-0.0386469902231984,-0.002242695918594444,0.11677834678456274,-0.033340457359088645,0.0036358686846049383,-0.23959415116857613,-0.15202880913060468,-0.1724534759618406,-0.012372918730580995,0.0933888905576594,-0.1541044749342417,0.02097050768528608,-0.01391497070281144,0.2398216011807984,0.14961790027599878,0.06378623884951422,0.1583514268132958,0.10921953697590323,0.08455089867549154,0.035810965494225175,0.14120251537074063
NTF3,,,,,,,,,,,-0.008688696264669723,,,,,0.21495398864944545,0.1732216523968167,,0.08943794333971579,,,,
LTA,,,,0.008232311462939871,,0.03703583356482968,,,,-0.01594660301549771,,,-0.05480861201063162,,,,,,,,0.044403493975009624,,
CKLF,0.02467865511627372,0.09439884326567478,-0.0406845344894892,0.07310879974656104,0.06194694375996412,-0.041247839707548827,-0.08056998772890678,-0.11092805651276264,-0.19909256080956508,-0.0561930174026571,-0.03544456592980825,-0.10580684605227968,-0.23560641738616528,0.05546581799854814,-0.012473174945095896,0.048268812727895,0.10396943391529802,-0.003728540313966403,0.09518059846007092,0.023933777445270893,-0.010935356455584367,-0.13643239317651526,0.053858481971898915
CD24,0.05466397465169454,-0.11410066471374536,-0.008053557061775806,0.0903694293555735,0.04550378025075889,0.006447087834942835,0.03635352350924706,-0.021040852343767607,-0.008311979048270845,0.1667023197004078,-0.07752486309907702,0.017053718049935874,0.04988842487318123,0.0012096370047506371,0.07500130918735635,0.163076573853863,0.10660474828403703,0.011677006162355535,0.22116928910857286,-0.08910646614771506,-0.02462432468433563,0.04600665545781482,0.1032377674185702
HSP90AA1,0.05849178159927198,0.0035252083745597996,0.02446540910721619,0.040064334730026366,-0.04930878068367931,-0.016325349737199644,0.19396385770960067,0.28228070934327265,0.22689841754980783,0.03317725061345773,0.005780523608016481,0.2732620892221137,0.39031674275729417,-0.06544019200102615,-0.021216065346085184,-0.23469418652214583,-0.19938867137727478,-0.05763367266037945,-0.07417015473404465,-0.026438581431717397,-0.09185887828203873,0.1104233307250077,0.1098098924372413
BMP4,-0.016901347572844363,0.11074669834524548,-0.03750704459607916,-0.022478171971444964,0.06781940983535181,0.01875861810756944,-0.030595649834205707,-0.09304168983952268,0.029824664991544368,0.08853825816481233,0.012638040643360774,-0.03171802823031803,0.0531497935086944,-0.08283078996329775,0.01584118549302047,-0.003894607496675541,0.02586468787340655,0.007935119173692608,0.014886644503744417,,0.048949001133193476,0.05263332964404028,
SCGB3A1,,,0.028275246253102775,,0.04525775559593781,,0.000497837805713619,0.004044052487559653,,,-0.04722755637024113,-0.0008153723644659657,0.11638866592903756,-0.0375624363980689,-0.04464147500804324,0.030228837786967822,0.03608354640350956,,0.01241523432556165,,0.015527947588977933,0.0009797575790042024,
IGFBP4,0.03935984477851258,0.0599452179190364,-0.006867779688140058,0.03820030899569494,0.029288372390892624,-0.07882670518174634,-0.03963251960526955,-0.1881623925024597,-0.08270157455515834,-0.06108764292024447,0.005068623653625928,-0.043926237663430096,-0.1257183307773853,-0.10282658062271798,0.013098470852483585,-0.009490684959130281,-0.008106329488934303,0.014467102832208856,-0.08174144684525818,0.06998011971264899,0.08783975252642351,0.07455322417193581,0.06923254590482375
RSPO4,,0.05649545025416719,,-0.026955720814468176,,0.04167355942326707,-0.05014276340537908,,,-0.015220866846346463,0.08904013665436901,,-0.012872655902238966,,-0.040818102597063026,,,,0.014467433761505494,,-0.012768296738565731,0.02301614129146062,
LEFTY2,-0.030322485363048993,0.010554453612257845,0.01778979777098011,0.029451038269573036,0.04525683031776675,-0.006481730751681731,-0.0539523129385148,-0.09808518535734584,-0.0768014593992814,-0.022405531389682435,0.03668621692722586,0.01517100105270587,-0.016055090827374222,0.09143179629166842,,-0.017213129857328337,-0.00016050841317815766,-0.0377144863508681,-0.07570603484824627,0.13395008805208009,0.08937376288359036,0.07706613419756009,
PF4,,,0.015274487014033533,-0.006601698069015485,,-0.030949413305052142,,,,,,,,,,,-0.016949943438256378,,,,0.09333613839686748,-0.05606476991821655,
ANGPTL2,0.004494416937975437,0.06865316743336036,-0.01610302779422818,0.030618770360956435,0.027545841076326013,-0.02069724289484213,-0.006321635042968818,-0.2751449985154588,-0.11404700970217513,0.0358677211345741,-0.04611807108048572,-0.17914859939590044,-0.3130080164340345,-0.000775603370719713,-0.016872092470122703,0.19277662375679142,0.12922298458237538,0.013417313527618284,0.0795008901796098,0.10501881216335586,0.07041060369816855,-0.014695949390210138,-0.026208464743051336
LRIG2,0.013285648921893397,0.06976169193147974,0.005913337129367325,0.04046951280159308,0.07466135526723629,0.032597117526879334,-0.018843056921668874,-0.052440117089338684,-0.049464424818433904,0.011841992641068593,-0.03477657200152112,0.04622848638034731,-0.09889883079504838,-0.003801927965271554,-0.0005604725226895247,0.06955519292754334,0.06200869418939627,0.020152345144424766,-0.025208071610243313,-0.03772305231450989,0.07967929552918286,0.04054159707332376,0.03392770913973532
ICOSLG,0.03408220993391684,-0.04524829481994395,0.02444701577813503,-0.018271851820516667,-0.0035380994310940214,0.030857824840384785,-0.1084827002548857,-0.043058687607689446,-0.1117635197738793,-0.0025468046774267585,0.04173125937440981,-0.15029697628085348,-0.1259005654036951,-0.005589506005852532,0.03429048780302997,0.09462471472608153,0.0963013270749651,-0.053773369312610265,0.02021828696904781,0.04350154624588164,0.015115636825229834,-0.05806926486440692,0.052124901469710085
WIF1,,0.2566550763213376,0.016495500131724707,,-0.042700554315185754,,0.05696477933431968,0.21998912421218936,0.18515904383013906,0.07259722028471083,-0.05017635860310313,0.1620567022797035,0.3995918417360027,,,,,,-0.012947333263286988,0.0016157882984609243,,0.02382838593820588,0.17794003538859463
NPPC,0.05496325875573232,0.002715715203369682,-0.010050041860960939,,-0.022229522726170098,0.014305253321118965,0.07392448881675467,0.17130926143419137,0.10694533743040971,0.05588260108490605,0.009631390982484465,0.10635979704458383,-0.2216963832383947,-0.054494613060510025,0.12252505785451016,0.09410626964707405,0.10695193986328136,0.06855840169794773,-0.05706083106720885,-0.020889188505873832,,-0.0013467964482189437,0.08768675106134663
LYZ,0.0038071948783448394,-0.08046162756222051,0.02332383931444549,0.0077900722885204735,-0.027831014076916277,0.014324498753394518,-0.0417399302799402,-0.02386415336837533,-0.0824686551718097,-0.00575584342058583,-0.017523218525279043,-0.16076608848536458,-0.08168664569785855,-0.07548939797237772,-0.04102289837776358,0.08378270982763693,0.08176666055017819,-0.0011491917839066151,-0.03549308920773654,0.008923617854692244,0.0005208291066357545,0.04805290412065353,0.030243497835732325
EREG,,,,,0.04733476425637371,,-0.04112599669142127,,,,,-0.047019250801216946,,,,-0.04110387435182176,-0.08618377799878667,,-0.031034259374570033,,-0.03921722630936676,0.0036262723093131236,
SPTAN1,0.08501831102580246,0.1819133367279771,0.015287595285585579,-0.0038661811713942193,0.030238738704314316,-0.01986882243823871,0.06801866911656132,0.18760184089482612,0.1342608954230884,0.05911532602267993,-0.01529718805247259,0.2600359166067259,0.3021915157854986,0.09732783947114199,0.06262822725412344,0.0999466137921244,0.0579894642992125,0.05309497888959865,0.09616906743126646,0.06745400147595759,-0.014669502584931281,0.12576987023980968,0.08724855433958643
PTH2,,,,,,,,,,,,,,,,,,,0.034917200310271033,,,,
LIPC,0.06215511614329161,0.021129129062149848,-0.05600725040546852,0.004088807970720308,,0.03642368005982294,-0.0025419660457490652,-0.004611073755886622,-0.009012093884819043,0.06436910604734977,,-0.03681055174189152,-0.05210254236655432,-0.015550559956230947,0.07954036241743925,,,-0.012352613446502798,,,0.10198197864899271,0.005499023077847356,
COL8A1,0.07602458730020469,-0.0475786311024967,0.013762735596058404,0.05174340788807636,0.04717609446177284,-0.028010281732474863,-0.010381374381653994,-0.16250230332893673,-0.07880449839031535,-0.039789825680145406,-0.0008517828869428756,-0.08836116730969315,-0.20911805297245387,0.03179480614013868,0.06614338869290386,0.14403616127647276,0.03597896007186809,0.04891441839791928,-0.018082149174942486,0.10281087523029618,0.08670568751618524,-0.02748107807212096,
GSTM2,0.01798154282868458,0.05172810764329326,0.026707603554358788,0.026140856718958976,-0.0063672876692981864,0.06620522936247948,-0.016850512589048083,0.04593844437229098,-0.05036084206181554,-0.010504635095163107,0.005287469833555652,-0.0011206155291647781,-0.06157203672776991,0.1046589924663989,0.0881649860239272,0.098531937259279,0.07836706476718464,0.0015078798568576434,-0.016504909079547762,-0.055769833283004076,0.06266885299746563,-0.02551412789221085,
SPX,-0.0001455166259697811,0.09245761100496538,0.04352737673835714,0.004908280689999552,,-0.011921259116801168,0.098407250170275,0.07502055528234153,0.08093500496188184,0.09286720569294006,0.0032064763672832357,0.08401864991138476,0.3347499581535474,-0.012644581800761215,,0.10953998502286984,0.04754727958405902,0.01393150736497089,-0.03950981259175764,0.004635670497948877,-0.0055990335312273865,-0.03536213020037097,0.06000125829029082
MFGE8,0.032701078500461354,-0.13479283482800108,-0.03748974867801008,-0.034807199575064285,0.08087304910525456,-0.014473261597801646,0.06628787578047014,-0.1172512398190157,-0.034131959532442496,-0.10616431474777473,-0.06840508773691785,0.10551917954987708,-0.11288909525445036,-0.054199473596510866,0.031770481744399906,-0.10647495290741946,-0.025251117373397663,-0.0073579348775570045,-0.03412555867925757,-0.04214111002444334,0.09527247289148806,-0.03100508262030522,0.04879319366063532
TGFA,0.0322967849481468,-0.200825902933465,0.04169601664342092,-0.001446649712695268,-0.05847097322958178,0.04724134221372524,-0.08327681542817998,-0.11163808409509887,-0.20510719617415862,-0.0922848873353612,-0.01687232514372344,-0.10377809767715343,-0.15208372816454935,-0.038066108126632386,-0.026682355292958756,0.06705006946821646,0.10757576740237719,0.07628760830094762,0.0437189214333436,-0.04182275376599368,0.027937809020171255,-0.004433172651376556,-0.12363272586611615
SLIT2,0.043187725721830696,0.28254044844979864,0.03273972957556963,0.027568570269099507,-0.018422728102638213,-0.014831131886422268,0.11245841279483848,0.08692735998993172,0.16478217211797047,0.08795931166226141,-0.027311875620596202,0.1909566360931564,0.3565967863980457,0.036599488984639536,-0.0058338948637883204,0.1515277617631186,0.09355140120688342,0.04687621193392801,-0.014263567175918848,-0.054776379198651436,0.07245304835803029,0.08476617573027373,0.13371761879714053
