,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MICA,0.04648728771734471,0.052513617531595454,-0.05110708009370705,-0.02020998055799499,0.00638668255048493,4.382826975881994e-05,0.046163252633110836,0.06207329074463306,0.02614852414224867,0.030549482461661063,-0.04295697243795857,0.05394201156366875,-0.026250255413490464,-0.011522126803245396,0.02152262492113742,0.0946816839300682,-0.04279957267237937,0.00713144918929653,-0.04730862933569543,-0.0175302249234435,0.0890946044232299,0.012336341837653302
TG,0.1812934437436215,-0.011622964971916854,0.025007356081815025,,0.016799062348058478,0.018340195771099577,0.019640720462065695,0.03729886143249063,-0.007837685272493825,-0.027749507531310787,,-0.02855984662257085,-0.012092297785792948,-0.008698811619504993,-0.00998478487603919,0.08314978129382192,,-0.025535319733678126,,0.049589029050682576,-0.043572428154913974,
ADA,-0.022051043322008468,-0.040567716903447154,0.03351820718809147,-0.007504073779412593,0.06516684471599704,0.0188558571686056,0.0007611458243813755,0.09606906370527701,0.014827882539299618,-0.024269334068597048,-0.025152163061577096,0.014656281254333381,-0.020503865663680017,0.060071106106309675,0.027377746911477305,0.091239890389905,-0.027562844403172474,-0.03490413496795726,-0.04442231066718155,-0.035906107301743165,-0.06374270896731613,0.027533958191054215
LAMC3,0.0385948503491359,-0.02608023170227633,-0.0520525066202524,-0.04675462930357185,-0.06352221129852988,-0.0017697096330238518,0.04584654049108,0.12939539779799655,0.02029013053841357,0.02620543835539187,-0.01156558729495648,0.038452859734620606,-0.009962600117991386,0.0011640510756690103,0.06755505247870237,0.09727426506742329,-0.02166314991647339,-0.03728803519681956,0.1613489852927205,-0.0018568997582251927,-0.021796691220680103,0.025077533071145713
CCL7,,0.011609852759295613,,,0.026756845671991908,-0.023161694824637803,,,,,,,,,-0.03005664733796993,,,,,-0.019099847833865122,-0.020627435187580152,
NGF,-0.027011340087729017,-0.03603618567737354,,,0.07540054057041981,-0.0012477042561071993,0.018972098545287117,,,,-0.01761967003198616,,0.00550738885820122,-0.029232196619992254,0.08282632175560171,0.01708211624986778,,0.006281353509418567,,0.0351685768395281,-0.0367562569991002,
TNFSF15,-0.03341639879577296,,,,-0.025775680231832875,0.004742630958554414,0.03656707321056662,,,,,,-0.03123448108947761,-0.006441136893739679,0.028247268150065997,,,-0.019266949088863467,,0.0008042812767245618,-0.05394888236126521,
HMGB1,0.03735672819610016,-0.02736413508822664,-0.03751900565907295,-0.021825650013987622,0.014354478154083068,0.032038269368508315,0.05209572487506754,0.025885409182348544,-0.020884214632384882,0.025890075590271858,-0.048824314877836505,0.030286409654516004,0.014180480309285945,-0.08309112553851186,-0.024081687934258633,-0.0517156276875373,0.09564722481526063,0.0027455806756796486,0.039748634989922864,0.001155398113310353,0.04615478749765782,-0.011841057649743598
ITGB3BP,-0.006939150572180729,-0.011592449620973565,-0.005407867637119741,0.004152091727730164,0.03086163555783403,-0.017805234459051546,0.046733786652599536,0.08214014606303756,0.019193069966311295,0.03287280365788517,-0.02961757333979354,0.06325682884231619,0.08352106762360177,0.0018367956967908347,0.004311030170513361,-0.0024447153213631515,-0.03137851578987936,0.0524553419857364,0.08025747582019518,0.02469896448426514,0.06217675196512774,-0.018572878736311794
AANAT,-0.03600454857709391,0.06034069822598819,,,0.0018969821265199338,0.0288557399236652,,0.024780988247530798,0.02911602471410036,-0.022674520016296076,-0.03185385278763258,0.015764483898054085,,0.046685290632825206,-0.026368160647108625,-0.016105985712067183,-0.0021170959000451277,,,-0.02020843551348719,-0.02976394284873006,
RELN,0.02309717051076826,-0.03911641163173365,0.03294792770968913,-0.02820720205510381,0.04245421724855324,0.013526072617711436,0.053910727247719496,-0.05520833728601304,-0.01192807239437305,-0.04486948993191463,-0.05533002242859194,0.007911214999344548,-0.06745246387516948,,,,-0.01629922021017801,0.008478037982789908,-0.05156036876402346,,0.02018259815871644,-0.01777024550022519
IL15,-0.04750083407388573,-0.02893529379004611,-0.0024655446009846644,,-0.018618640009148424,-0.006929445020645885,-0.025693082555916895,0.03111738605529571,0.030959951433406113,-0.026098016168286203,0.007344299408366644,-0.023653593389939352,-0.01460533647743622,-0.03463380381306786,-0.0285081182320037,0.009383831230475257,-0.017276500020766652,0.07147933038983964,-0.030078483771433646,0.021972507553051735,0.0018502006871851332,
UTS2,,,,,,,,0.11318753994767947,,,,,,,0.05370054465214107,,,,,,,
BSG,-0.07303275456903346,-0.018851105714310066,-0.030710477736563952,-0.03385898499476397,-0.007329813060590475,0.00618160459513802,0.03193470535676799,0.07518657881015617,-0.013956458929302834,0.04741049222984477,0.01801417576217534,-0.07022054716609795,-0.04587831969277094,0.07176708928247201,-0.03233133151200284,0.04764990789886419,-0.05168463385852082,-0.055649648681408245,-0.02519067680513241,0.037588299840209304,-0.05971518277256673,-0.0054123513391668735
ADAMTS3,-0.02952097662749224,-0.019619309281248845,-0.0067482340227087816,,-0.02049737919257558,0.005660982518024815,-0.032156545443305894,0.10676494424072566,0.03675681509722691,0.0021742575446541718,0.016864514797101552,0.015717181335485608,,-0.024532372091646684,0.02626423443392301,0.06336790262059078,-0.03171202692454382,0.04452175026993998,-0.03458145791623001,0.021554620317259927,0.011825890703797134,
CD34,0.16346935204127652,-0.05704575665186835,0.009612524725828863,-0.041531349272413164,0.025223832663522062,-0.0004739225368178346,0.03939730721413621,0.022740323968608152,0.010349374570612644,0.0031891057274435865,-0.022356034408895508,-0.027698329953103052,0.07125058103126641,0.060782011414535986,0.01898967389235279,0.05525130714773215,-0.008039345485476227,-0.041215848172288745,-0.03410185132932171,0.03248868699814612,-0.06710107255114323,0.02388019941154619
CCL23,,,,,,,,0.0004499161147330157,,,,,,,,,,,,,,
PLAT,0.043935151152071444,-0.03019256121211029,-0.02773987164532764,-0.12317982371076433,-0.0028955984175704753,-0.021780676288111655,0.05807542701746551,0.07924678348676154,0.04034358006109484,0.026648808670035905,0.09367967596488244,0.025139386052270257,-0.0381274342195355,0.04200625431445105,0.09287013091222909,0.07714879643963098,-0.050584349769424095,0.03761760759221571,0.02875771806243536,0.009889754305361865,0.0036954535279774504,-0.07232580050475904
NTF3,,,,,,,,,,0.007744880196075126,,,,,0.035325362368053184,0.011483763599835129,,-0.0550634661243216,,,,
LTA,,,0.039999055307739645,,-0.009706226536254504,,,,-0.0167999544046787,,,-0.023653596309749957,,,,,,,,-0.02719750871683,,
CKLF,-0.025400700334485292,-0.07682334190426221,0.030995862963749676,-0.003535193703639772,0.05833959450373105,0.06155036396873751,0.06008762676709414,0.07122824527698296,0.021042805233537513,0.04171881387742539,0.039412494675281226,-0.02716632172061761,-0.05460059143659752,0.03989736528487174,0.08641268005872198,0.03403194344744192,0.025861223010539978,-0.008658074051834204,0.07011934745996963,-0.010586554166882858,0.0494606339189085,-0.05004579540011323
CD24,-0.025175353627416578,0.011718043898892857,0.010855190813307377,-0.01448354209173014,-0.012607061120170649,-0.011189609085150693,0.11203686556895248,-0.011909157756051779,0.06575867966250072,0.00449857694108892,-0.048760699942326596,0.02635828328621924,0.04201089725693131,0.06064338747309059,0.08794783712578352,-0.048827882317981165,0.06195994165097943,0.055759552786870906,-0.0555445263061652,-0.00782705945344843,-0.037126283003907114,-0.07904043876616136
HSP90AA1,0.06006523354951449,0.08398525611793871,-0.01906149770235161,-0.023985339169807034,-0.02129568238976561,0.012990755318668041,-0.07529134491844615,-0.11360951528566407,0.058665608885403744,-0.03187843762913985,0.06149283260331472,0.014630150463706592,0.10448599150109161,-0.024086042098673974,-0.08536336103960622,-0.09771748532867623,-0.07758009492836107,-0.050192255396162164,-0.011527459517967123,-0.05119058859480712,0.03537456121277988,0.006450581575144697
BMP4,-0.004333537543589346,-0.03766996925954828,-0.022819171240861958,-0.01325718441763239,-0.06468843836815737,-0.037878361342552264,0.08462534867602282,-0.06568038096455323,0.04610491112773728,0.031634240740667265,0.03410090513380619,-0.020155307104012123,0.03702466430848234,-0.07006131590960259,0.03332299669259247,0.026859355696704813,-0.04012146716080445,0.028518603486020765,,-0.007324877240753655,-0.02144876413845515,
SCGB3A1,,-0.020988482436029313,,-0.026773196118836627,,0.014114768615610212,-0.010697538246293901,,,0.04229074238961755,-0.03707929276813476,0.004517637771398034,-0.04844896825250278,,0.011900837432953115,0.060274222824714375,,0.08710784985617458,,0.024639923349907295,0.0775973019023085,
IGFBP4,0.07246215881297748,-0.034081611648394836,-0.024408023038850372,0.010519334989108802,-0.0025042245980130867,-0.015563966207874895,0.0665209763523472,0.11239361357301482,0.07335099601312035,0.015937851406516722,-0.033906310009054495,0.0431644245942336,0.016119957208770682,0.048294859028771224,0.02450391125467112,0.02769633990928707,-0.10236452596963057,-0.01965205690689611,0.009143813782232191,0.02914661056918414,-0.056084287312290974,0.004494295547913937
RSPO4,-0.03299712122171436,,0.004816563740812065,,-0.00447484354115645,0.06441627019501016,,,-0.0253854634389011,-0.005956863366854716,,-0.03281126191055294,-0.04429949853798952,,,,,0.028216427884273223,,0.08298396563361957,0.0821708242117275,
LEFTY2,-0.012121474620055129,0.000835451165946669,0.038352135331329876,0.04323093074534366,-0.0012568835712483092,-0.026859707372291562,-0.0014117832607506847,0.0668135392326383,0.08253210580602087,-0.029585652199593523,-0.018078772481044322,0.0178468835371253,,-0.026182010737259995,-0.025514689943410822,-0.009254673353437154,-0.0898890168061212,-0.036644721839665044,-0.04657218641597678,0.0022976715252745797,-0.03257107472012377,
PF4,,0.15553506616339144,-0.019581122497930134,,0.03808813881783696,,,,,,,,,,,-0.020464729510309445,,,,0.03259588263730219,-0.029400275798737455,
ANGPTL2,0.021624724084258324,0.017160117710962992,-0.03327788609655993,-0.07611867782816653,-0.005177068154950688,-0.003849044603540617,0.060212026649152026,0.07785050174576633,0.0325629714743919,-0.0122996177605377,-0.06002968847453691,-0.028719959009775697,-0.10226718327307768,0.06476995244695465,0.12476979823612425,0.06576176801914753,0.0025503101500225765,-0.003189389681464694,0.01583456941147322,0.07448815235589275,-0.02894792354578315,0.05256052194013132
LRIG2,-0.038616069577843616,0.061647827707953295,-0.004841229551651711,0.03685258414196982,0.02116822761902911,-0.020116786456538076,0.03454385523231669,0.0643016608169873,0.08529528494027842,-0.01863162203948779,0.008579137973760479,0.059450263170569735,0.008416838689576189,0.03406747214683244,0.0007523771837951902,0.06084810114059292,0.005655069339964716,0.006376414449639959,-0.017352766632537146,0.08282232831588436,0.00856764608707861,-0.06748725590332988
ICOSLG,0.012263644262206112,-0.012917431923823242,0.008253585069210926,-0.0241874726333648,0.03155263835012787,0.016528660268427055,0.0012691694675942022,0.03256029680325013,0.018345718964751928,-0.038762215737731226,-0.04705426558935097,0.0008097447698486217,-0.03613603788711761,0.022241260489664242,0.07037700693896226,0.047648217728900134,0.04212616750062984,0.011370320128195114,0.0672576310773084,0.03210702685406188,0.003626437966547043,0.028030061237950883
WIF1,0.16767030103822136,0.04427443098833079,,0.01918610430382826,,0.07947704315989088,-0.0513867715850333,-0.02835536028698908,0.06208579821315062,0.038334328884260846,0.029945290823680023,0.01412628849981186,,,,,,0.004213433692020224,0.096854183125589,,-0.05394887793394913,-0.04213520811817606
NPPC,0.003265695572000527,0.04092047821011559,,-0.00034543387205335235,0.015818593312057774,0.061104487341306135,0.04442029262702358,0.0181939149909792,-0.00641652673976292,-0.020971335828447242,-0.05529701508997191,0.04267719676522422,-0.07720023020923536,0.004897345191320257,0.07967925554684187,-0.03872064018908586,-0.032057640419648925,-0.03797347196933819,0.06797878236095996,,0.03328432308688935,-0.10761332691544129
LYZ,0.03398076269452612,-0.01274325870793827,0.02215308867602921,-0.017841952906123847,0.024601950292967044,-0.037532027844151335,-0.011818277964858244,0.11162772400971514,0.07396126903502917,0.016389960994427757,-0.06713370342547534,-0.05399565113389388,0.07001199669386485,0.0035991220774040772,-0.01493421321256894,0.03152513761205359,0.00331434581552449,-0.042297028117377525,-0.061259355077374414,-0.05114238493329264,-0.005493447349992564,0.017673018502061197
EREG,,,,0.12256022046287476,,-0.017118671287464717,,,,,-0.019627276705308398,,,,-0.025362685966138082,-0.05090652177713892,,0.012468065111343057,,0.00888151486731137,-0.0338484267700735,
SPTAN1,0.04561381901417206,-0.026218427644556504,0.04869275270466699,-0.05410799889491536,-0.01697274817490595,0.036148067604492774,-0.07691953236522085,-0.009669690823421711,0.024591184584170787,0.02387328765531216,0.04772662169153416,0.06203085955307486,0.11710860224949075,0.04959189843445958,0.061450165720434546,-0.0027536589597763447,-0.0028620741315177976,0.0180634766172667,0.06949452187988768,0.03569487521565314,0.053601486296056,-0.05516270757699733
PTH2,,,,,,,,,,,,,,,,,,0.0053996387919158185,,,,
LIPC,-0.026658872824919,0.02564454092218657,0.0049141555225252105,,0.04638705185107596,0.025823538566419536,0.026601336151864868,0.06983943148865442,0.020392031434204268,,0.02797045976846887,-0.0002811639515033397,0.022992521312044364,-0.020571668232418204,,,-0.02655286392682961,,,-0.009337609269586147,-0.04584797023803165,
COL8A1,-0.056761145162403465,-0.0355298992156966,0.02268899625773888,-0.03127213890609321,0.03377320083730481,-0.038071155880941177,-0.008408732745540964,0.04565656596733834,-0.0026337149533520047,0.0096333977134387,-0.02631941653128931,0.043838871365153916,0.01652083490300708,0.007634201899781446,0.07463140502478674,0.015809070270408558,-0.10057352221987195,0.008709245691059792,-0.0648715893737349,0.006646078955880931,-0.06000054216965089,
GSTM2,0.048835596901595585,-0.0059137136058417085,-0.0021673746112859313,-0.016495683725642887,0.025742258683747486,-0.023303477205068014,0.013008691250743916,0.04909767594391491,0.025927559281441834,-0.010404315932395181,-0.03568523433393174,-0.0347696116678987,-0.018572805110671848,0.023802478136172995,0.03850624110924831,0.07978349942244095,-0.009376700696085602,0.011817931704454566,-0.05392775328176147,-0.022741555059486603,-0.012084770188700314,
SPX,0.04582046480997102,-0.010265566355159461,0.02215981948607047,,0.0021165768123175173,0.011964028940047586,-0.01699660046368744,-0.023075507509729913,0.027949979245071095,-0.015352006982783597,-0.013966765890125377,0.07036760720859342,,0.07407515261675138,-0.030304496387697253,-0.009326284361241013,0.10804568008737034,0.014833955997693599,-0.041002260424864205,0.025566260277268514,0.11605358486930403,0.08047043355711653
MFGE8,0.01810269218580683,-0.08398635993214724,-0.024653211859759102,0.04523417114043051,0.01203511807009453,-0.016082696936145256,-0.002233271025174682,0.04039069609149041,0.05871823362438221,0.012596328441174063,0.09254464066901058,0.019607578977138513,-0.015659354957696263,0.05899356965095724,-0.03362368794238993,0.072955357029487,-0.05732913449375503,0.005562053409333264,-0.05447202232291254,0.02631774047764843,-0.01751813718030329,0.11805680706586485
TGFA,-0.056643421874062815,0.06419579174414586,-0.03584382398973544,0.033603653098616085,0.029540252167125348,-0.007710347794225602,0.05568810248959605,0.00928051109459885,0.0313806105100283,0.04445923293250953,-0.03712274120643262,0.015854596111866907,-0.04975651760696215,0.056726108811382556,0.027860281046920187,0.012071369949001763,0.02391448381107217,-0.01208918415452463,0.06924479993982331,0.03189589039356785,-0.050716156675100994,-0.013598555482343712
SLIT2,0.1897619356908289,0.024471583776025263,0.09166831914795473,0.005721810144493583,0.037531744210518005,-0.0225440155470563,0.005127832717709889,-0.02619315280438732,0.013294114999561102,0.07880988689905577,0.015204723010324585,-0.03963323245953477,-0.03689068445511173,0.07091323356508251,0.013363645972001258,0.04356905003988444,0.026265587104442278,0.07144485733738035,0.006111014294802376,0.017181509740178923,-0.032081101862198744,0.069883919704284
PLTP,-0.07540901800030558,0.0227399441206226,-0.04754766481649824,-0.03809075004382361,-0.01926294549104193,-0.07547910386985755,0.014400115824329457,0.11303009444681154,0.009951694495462913,0.10246161601477884,-0.09685870784657381,0.024054193685383432,-0.0009665261470428406,0.060777145552958114,0.014754604778779797,0.03274311442804927,-0.07085571693392641,0.007215240213059062,-0.04524852291438019,0.015669502106695245,0.00530885879156279,-0.020564727558552452
APOD,0.03594223092534496,-0.0019412515838678449,-0.049144406967130336,-0.038198986069984495,-0.0005650558367979477,-0.00023940982588063458,-0.09261271872804622,-0.037995919223406484,-0.0016496722589182844,-0.08268843764655667,-0.1166989139487062,0.028691697590002226,0.002300661855689533,-0.0017680521025574302,0.07338507929332286,0.13967378090107102,0.03288767969877686,-0.09546981675276865,0.05389220967563354,-0.10824036714129522,-0.024923572093896413,0.11914290346061218
