,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,-0.03682928776624874,-0.019196518910421546,0.0075723780332866125,,-0.009035989537356218,0.06173608112395646,,,,,-0.04382962795334,-0.019563787691070027,0.13840753618316873,0.022514718821481174,-0.03915758111447829,
PDAP1,-0.06057957647468504,-0.0073661413009681155,-0.031621455014972266,-0.05393953560080481,0.07449704427098833,0.009251741622915142,0.039157188174517805,-0.033435879783823265,0.1434831228722056,-0.07976912846603365,0.011781406220106587,-0.041464071087347995,-0.04910224407145978,-0.024561166172169985,-0.04242561932680338,0.03245508732296986,0.006557179109483442
QDPR,-0.03591349136510576,-0.06147303014549963,-0.021961158842575417,0.0021543540999754596,-0.02471211123089533,0.012091810234400398,-0.03610800600958138,0.011517064567313993,0.11343201708109023,-0.004218801474997589,0.07361266114462,0.0758492808796065,0.0019201965526243138,-0.05453057577750197,0.010227111398189185,-0.01751898186270062,-0.1216756017803359
POMC,0.047137870737635174,0.08165739960180168,-0.00010425209599505182,0.05627817318124897,-0.024142205542644995,-0.006595486902763208,-0.015239948340082878,-0.001516635382516571,0.06144539232712817,-0.025846063802973253,-0.0166616200849409,-0.025057963011211475,0.010212323023888066,-0.04280484764705025,-0.03053744445021102,-0.03667070790199372,0.006796494497163161
CCL18,0.13660031117435,-0.030396083181056355,,,,,,,0.11251984187559089,,,0.08470592318395612,0.0019638468918748895,-0.044619092586783836,-0.04672966294896017,,
CCL17,,,-0.02361149437087414,,,,-0.01638097042702057,0.06572636768631121,,-0.011020301020519008,,,-0.013879560452872856,-0.026376825542159223,,-0.025508944087396086,
VEGFD,0.021518341105885987,0.023545032236437204,0.11765266319801769,0.033968900736048004,,-0.028405249097459583,0.013422883154810942,-0.016686728592803964,0.05851755045676914,-0.011810797939184933,,-0.04233988972907428,,-0.018272032167872296,,,
TNFSF13,,0.043600847226249045,-0.016286680376180942,,-0.021192854392253276,,,,,,,,-0.026632791767099064,-0.028670707569352506,0.05148008550599558,0.029473891751965485,-0.06530508938580151
WNT5A,0.013727090230478727,0.005312862460821226,0.00021953685544546104,-0.041377227188700946,0.035176773033726905,0.007254764854859473,-0.044487442307745165,0.021529572406403262,0.013835756430877361,-0.04932599754368558,-0.005070776550029101,0.07329222949620408,-0.032760665957982556,0.07285712427139651,0.021516157308557556,0.07535556358684507,0.07254158242821762
CXCL8,0.0702776286992958,0.0074521214941371365,0.10734756762987598,-0.015544607985879798,-0.030145460822339782,-0.017099942914299785,0.0007596354025634036,-0.015539407228699807,0.032093028441891915,0.01334559083517914,,-0.09378931382732271,0.04647919808107915,0.007229444751157594,-0.020893133727487988,0.07382801424849976,0.09610164013982486
GRN,-0.008906987901349988,0.09759274807977732,-0.03271010015983189,0.07227954110059057,0.0743041064992054,-0.0006048998031343646,-0.008727207163023937,-0.009573237649506735,0.013259256899689228,0.01393961383687587,0.16001085417506497,0.08849763703781927,0.0041666602542221485,-0.05896678409483676,-0.011861925818454378,0.0024806421117499412,0.04652642196128751
MIA,0.00838054005076787,0.03690984121452728,0.02636925887048547,-0.01296811978571221,-0.018972605433497814,0.017688041274029013,0.003226123684938538,-0.018977639581994464,0.04557565189217373,-0.01617542903776794,0.11592405813614397,-0.07489760492397778,0.0276296090568782,0.04911884784334441,-0.0188708197776826,-0.006090886852760298,0.06904759619577025
COL4A4,-0.03846187445539361,0.011158920525498826,0.005883477245966907,-0.009751413471780622,-0.020164064645108764,0.028901211810226375,-0.017102239931272325,0.062388983283745536,,-0.01569076626046856,,,0.0020004479002077693,-0.029256380495845658,0.08536374302857752,-0.015034977876191156,-0.052343144403921335
TAC1,-0.035033743458012544,0.03193274009578465,-0.0025074035166425626,0.10838587542540175,0.008440204985004179,0.04249988246670058,-0.04048437459526824,0.01960013441536902,,0.1296539193899557,,,,,-0.032206614976904385,-0.020881387243533823,-0.01688198903676959
RARRES2,0.066585137486869,-0.04107981280869777,-0.018212169841371723,-0.05062070435643473,0.05920276646857759,-0.019465694951561606,0.043399242878492894,-0.02459447541347219,-0.033005694609202926,-0.03587833888849534,-0.004474414945824116,-0.049120941094956135,0.04942866419298608,0.0032486341582120774,0.03132085485730037,0.08077579177930795,0.10817279365538116
FGF7,0.10447839372372869,,-0.020433307466549238,0.025729440686703353,-0.02399096453389336,-0.03846154754295565,0.023458472962251096,-0.008501634556468572,0.040914648570140044,-0.033321853631349825,-0.03962660332823502,-0.04504240069900794,-0.019845325968480463,0.025708113580104636,0.08907449119559943,0.022253484904824993,-0.0220447350795951
EFNA2,,,,,,,,,,,,,,0.24315176779949202,,,
HBEGF,0.08504946440473066,0.10373486995985429,0.0011873906638732357,0.015109848116299783,0.04510634564787245,0.09871175249453584,0.005045228682032335,0.004641466424965344,0.11469449914782444,-0.05077204413220896,-0.02652875022976022,0.031216783567979016,0.061568842867805236,0.026590224589263703,-0.019058194648436364,0.06848817672901927,0.07885726037700927
CSF3,0.0077290962009050335,,0.18442854216415236,-0.02062830798385802,,-0.0176772999150054,,,0.04719787454109456,,,,0.015150130311074915,0.032570040647775654,0.0023422358102581837,-0.026856982904933446,0.05198664982840007
PI3,0.05002305266071779,0.0045152055896810804,0.07344400111139915,0.01478644779832213,,-0.019904873019400797,,,,,,-0.023361800726733394,0.02422752422688797,0.008815278049498674,-0.02596975453824153,0.019663221946976332,0.0859555877889912
PCSK1N,-0.06913472322314153,-0.024651543896081644,-0.041405912078300654,-0.05338925087904708,-0.017316735455362265,0.006981216876651132,-0.010164154683141717,0.0023173832903224676,0.0622474300472326,0.023854760962038757,-0.01153451072179357,0.04838272410672776,-0.033199012526833965,-0.019820493726147425,0.1203728014956467,-0.025197266703314763,-0.15255153323031595
NTS,,,,0.01388635150302939,-0.024615741491293572,-0.02172752802207432,-0.019537321113445815,0.004001147682380673,,,,,-0.03237956972755646,-0.021157594368548537,0.06716428921270776,0.0041993463675053366,
SFRP1,-0.039908635719758015,0.052396239346037835,0.036358727129394225,0.004376602881225718,0.08039214837582655,0.007025572038547891,-0.0036174301613637046,-0.0101737631806079,0.07233267513977135,-0.020510528764827826,0.06517748779685087,0.059975353894502315,0.036105477711686706,0.005593449891527314,0.02981457848922589,0.005887972321592693,-0.06265517353884778
CXCL13,,,,-0.016884885996260906,,,,,0.06702256514169094,,,,0.023743190256501238,0.02169288689757126,0.03840481478675513,,0.07458552605947075
MICA,0.13455971415706877,0.038414238581020055,0.047030798671158384,0.007510469332179594,0.04358518567881303,0.032773695281524344,-0.0017383645483695007,0.07870205771445653,0.02658315329266685,0.03712234602194069,0.030445481629828082,-0.025228773894636042,0.013918299934515026,-0.02984896080848304,0.06554347182559325,0.016253631326382866,0.019688479535257094
TG,-0.03066022863544966,-0.05122236284347543,0.004233312801555162,0.044139700401691004,0.011062459313977277,-0.02133491944517811,2.7076632964853125e-05,-0.01646341365972024,-0.03448214896832291,-0.016554047129679908,0.02303558933432884,0.17047400885434685,-0.01844246575287768,-0.026057890337468508,-0.022025779536589456,0.005400658206216826,0.06343601653968657
ADA,-0.0032023354408671047,-0.00484985055263019,-0.023222654171476908,0.007374276012872374,0.02352306822202478,-0.014354790393071694,-0.04015232339752605,0.03968497540607387,0.10543598026387091,-0.04368874775884193,0.03803966242028247,0.10501713488733236,0.02418109818184155,0.0035545908312005535,-0.033192237815745075,0.01700686701185752,0.009929042212589065
LAMC3,0.05833134603043178,0.14405795879813602,-0.058122534896935606,0.0596305888505332,-0.04410408448846643,0.03407006787949349,-0.006911243727270887,0.02590183040727987,0.06346274766610221,-0.02587513772056901,-0.0038151865183693357,0.04953461303744612,0.033620522308752274,0.029064949563524036,0.02132963484113511,0.011091705128995873,0.025768010686375895
CCL7,,0.05150329459905381,-0.016074249191503374,0.010367978535806838,,,,,,,,,0.020715678842591793,,,0.019689083452203212,0.10347626420557254
NGF,-0.02215896166683764,-0.012776091809567689,0.10980979993254622,-0.023894982729760175,-0.0271136750651624,,,,0.09042629399477888,,,,-0.02402494711465099,-0.0171329108779926,0.033311052480636115,-0.020558753067249462,0.05433043146930928
TNFSF15,0.059750718146965524,,-0.017899462656196113,-0.0165746971838978,0.08378520693270966,,,,0.0015183690940908593,,0.00877828841986268,,-0.02027986943220832,,0.0749790226009644,0.043194441278540704,-0.010590512121329583
HMGB1,-0.015438702001769921,-0.04194047305330614,-0.06184323754337303,0.0054329577515686055,0.04917517731723087,-0.06654072112678867,0.02200277668241198,-0.01872258835848742,0.1367607815108473,-0.03921925368618983,-0.046971205070815515,-0.01961525973233332,-0.0024030873911012065,-0.025369720835426844,-0.0008877159319064061,0.04568724593939239,0.005974764541651857
ITGB3BP,-0.008462264371377853,0.003580462706866526,0.06786447089932308,0.035395448905571746,0.03300876440456371,-0.004958927591545037,0.012340252097143919,-0.014194366819371789,0.05316511161781966,0.0040155373999210585,0.04198261712916199,-0.021884436408234613,0.0029201875625518804,-0.009528392952130977,-0.0021217010103678833,0.00036178705365671505,0.023686135460322
AANAT,-0.039716435020872264,-0.00777482009856122,0.03644616725999935,-0.014934793424977796,,0.0076646060285670845,0.07769683486643841,0.043209073536848545,,0.05496285948119151,,0.039244348738799256,-0.01824945333004861,-0.023370395095765047,,-0.02977701221015726,0.007122506326575919
RELN,-0.03820684212337746,-0.03621321132744236,0.03403260211164903,0.011491760033327544,-0.03291000798875466,-0.007869073052381206,0.08560801269053712,-0.04395069763457289,,0.004392456913189155,,,,,-0.020073860816318703,,0.031154682554698478
IL15,-0.024171330585709992,0.030192825248654607,-0.050970886149924115,0.015944637462745458,0.02445319074457547,0.07549650260684618,-0.011972961170372894,-0.025484366055303014,0.03387121928461809,0.03428557427835727,-0.033023981172354534,0.18641335510189178,-0.0074722741519303,0.14318239178137712,-0.04053867380112769,-0.005670077269719878,0.03649032067369421
UTS2,,,,,,-0.007061482006731375,,,,,0.029875703697992716,0.011961067529794566,-0.01554074514401342,,,,
BSG,-0.14094995031477978,-0.01803597836338216,0.013335368237786622,-0.02356320827985682,0.030506544211310237,0.01903986212875462,-0.017532495541288457,-0.00026838384622512846,-0.04743720489775718,-0.03772373724587204,0.1305782284229739,0.014337580140773036,0.006909483917860947,0.06765571473827114,-0.07909005676126751,0.01746903471820908,0.02802138241096885
ADAMTS3,0.04597575989647569,0.06794970299810522,-0.010304810207335126,-0.025224317573210656,-0.028022249387331395,-0.030161016128616793,-0.05293176178793822,0.00691916106859013,0.020584247403168728,-0.022782014264370966,0.09079960479164885,-0.02543469847018624,-0.021718062036550228,0.023768267299494664,0.05294580424551682,-0.009832962035365676,0.010466787700101985
CD34,0.049736911690183155,0.049102745653064474,-0.0174056695372326,0.0714337309057843,0.07767296105163721,0.09365290680202583,-0.016162892917896615,-0.010051653342694604,0.0538692418544061,-0.031750747422981306,0.002290572904204091,0.13018441975233735,0.07702178268968107,0.01036610688265164,0.005776270151658346,0.016382407409080996,0.1081745202939749
CCL23,,,,,,-0.018143337339801887,,,,,-0.03240408881422553,,,,,,
PLAT,-0.028705963804378846,0.044635683278924726,-0.09486286866122055,-0.0014833961115685535,0.052459406658108186,-0.021589410645634903,-0.004685687321726814,-0.019878734839859365,-0.002376445531063449,-0.024284947217422366,0.01670886961441362,0.0668599902686451,-0.04058801083279253,-0.0008293568331359927,0.00025759938437950583,-0.04388237500305344,-0.017057217243820335
NTF3,,,,,,,,-0.01181061438830049,0.022653325508355575,,,,-0.007892418021254068,0.10073538536901248,0.025306043039399078,,
LTA,,,0.06471877809552881,,,,-0.014293844976628051,,,-0.013710253884506909,,,,,,-0.040075370931431153,
CKLF,-0.038339523793741906,-0.04559588170324608,-0.007096477924611453,-0.024114515575735466,0.027995583192246036,-0.04748464083517423,0.03184384820359002,0.01753667162239353,0.08083689838092442,-0.014516139391651363,0.06262505881934442,0.08161675795788112,0.009782094777976268,0.0025319964791472517,-0.014211959619889119,0.02083277439190147,-0.012728404384659976
APELA,,,,,,,,,0.010430973955162265,,,,,,,,
CD24,-0.019859404601830968,0.05909133940976909,0.07574437981995745,0.03532814166064717,0.021852822734439444,-0.03317534428018959,0.07277652698091061,0.06737593281998781,0.13550971444502483,0.08664793888418353,0.15255385352622217,0.014041273030263675,-0.013252784347386398,0.02806252353579037,0.10650588127678505,0.06002502777763787,0.04211831740742997
HSP90AA1,-0.0029229195461577,0.031806490804717036,0.05465645152713249,0.039953949900270014,-0.023874638937064194,-0.0019838718873465325,-0.007980971592010848,-0.0253123142149563,0.03255817304992815,0.04495838024085314,0.07048651414271502,-0.059301595905742584,0.013783375253581876,0.006260339117318195,0.01646390817670625,-0.04714588863956734,-0.08169069305867926
BMP4,0.041660249224736774,0.007089732908402201,0.015408763198598999,0.08377013933891751,-0.000236553020323429,0.04441006490609696,0.010951799972175345,-0.001631100597556437,-0.05478890975341086,-0.011682552365295399,0.009577439863635559,0.10171244076417624,0.09580859762637993,-0.02440296943986245,0.070932863125657,-0.01994400109059082,0.018520108166901337
SCGB3A1,,0.030301087750765843,,-0.017785495274838914,-0.017037214189629293,,,-0.016007825492207958,-0.012275539896695853,-0.009566833850084193,-0.019988730302292555,0.11725757234389755,-0.03166192198170702,-0.007474723418234682,-0.03451226399257168,0.04275906709032903,0.04462053745676881
IGFBP4,0.003467633608114157,0.11488072091157886,-0.08399823054228657,0.04734397084460637,0.0449315295778862,0.015404496259967438,0.05408753703978693,-0.001111993270786428,0.06857133536360739,-0.028875404298800866,-0.10366201173114553,0.023901874864928507,0.04544563551675027,-0.02783793895558055,0.002358496248982119,-0.012567209896696763,0.049091693363118985
RSPO4,0.056867874249607306,,-0.012543351507330169,-0.0030030907433360155,,,-0.016624611894951305,-0.01600782315070136,,0.018501955958249713,,,,,0.09279309901036571,-0.002968247752340141,0.05040828321425447
LEFTY2,-0.020273387037040683,0.08759608065223344,-0.032781609037193786,-0.020598829711556087,0.007424378419984049,0.042097145920082776,0.008570486135650108,-0.017552773864722784,0.07554939277799642,-0.01692515530932173,0.05135946038363261,-0.03553213433445525,-0.017658764658808102,0.0003351994269945556,-0.007136171475759656,-0.049420239845155915,0.04958916303271679
PF4,,0.1098372702541565,-0.014024465737994617,,,,,,,,,,,-0.01591745637939504,,-0.040075361657693064,0.04399615446393373
ANGPTL2,0.0655776443940029,0.05254139932565647,-0.021369352940318685,0.015365529981043334,0.06136217552992805,-0.0014756952773063371,0.01986641520189683,-0.012080577768491974,-0.05016415335561728,-0.01955559604270256,0.07541184247222202,0.03249546503338472,0.016887811113740776,0.0023543645290550804,-0.027998972858358992,0.06572760768331812,0.053951172028225906
LRIG2,-0.005655591676889726,0.004196027516899273,0.04909402078814351,-0.08559037561685591,0.034836567106075376,-0.028858292350800566,0.044847540555951554,0.04068798638099495,0.0652603573907846,0.018170960855546092,-0.01947059697283268,-0.089747714772813,0.009222252196735342,0.05093564933740328,-0.03744981334077714,-0.003952049875154808,-0.008765036994691049
ICOSLG,0.05361133389128363,0.05477343925745484,0.01290522032910402,-0.04135578173934162,-0.006984314504377173,-0.03871471196270028,0.007229654625256425,0.028117431242406336,-0.06665271152493664,-0.006693766231618491,0.022943387044531423,0.1086103077426659,-0.005420018688750171,-0.028222265763782547,0.003379067851740444,-0.0322125117954707,0.07089744478290656
WIF1,0.0032034140430252703,-0.013333522256001538,,-0.008434284998634092,-0.020942451481468664,-0.008185389470080845,-0.01282881923405368,0.008118032932893473,,0.016092976442565184,,,,,0.10193345471257374,,0.006856039804441128
NPPC,0.04747947415505538,-0.03438392174852259,0.0594350084694837,0.04279771534510722,-0.05736995706250212,0.03907623428635083,-0.0029740803944444958,-0.02224695672516824,,-0.01733795940144555,-0.02863012459263032,0.04075590943333459,-0.017318084294869054,-0.03011689457617978,-0.02421409349829297,,-0.05275683314108964
LYZ,0.02003202698851199,0.03215277262739166,-0.004245020293481059,0.0468158838394715,0.016690436836949145,0.0380963093481722,0.04182219396647697,-0.020980907285333656,0.031098574824594383,-0.031297316315481424,0.07246649791868687,0.01719946209695332,0.058148389391793204,-0.0005385720082161167,0.0026656745076704858,0.027801539567016326,-0.035097745730723724
EREG,,,,-0.0032768922008184305,,,,,-0.01795344288925559,,,,0.03994957101780695,0.030157663367050985,-0.002839500361355178,0.051133656002970984,0.0057048328317333774
SPTAN1,-0.07917721425793484,-0.04404874608300772,-0.05608995372153968,-0.00041505893217432216,-0.06385289319015806,0.03564197661345412,-0.04409300104960626,0.004544539594201013,0.07598788648539656,0.043537517595729866,0.02813866409348332,0.034671465652777,-0.06920195538176901,0.039625672765107,0.01236685343299659,-0.047136657686138,-0.06119531705071065
PTH2,,,,,,,,,,,,,,,0.0051129479684842005,,
LIPC,0.0002185039057729165,0.04725446055868002,-0.025203009436257563,0.01751650299933204,-0.036327597655853694,0.05462982462794452,-0.004058804281928497,,0.0015062117421478984,-0.02153752674326135,-0.030359316432949843,-0.038134967465112635,,,,0.0093441206419771,0.055104005596631096
COL8A1,-0.014024591001549977,0.09790450892831933,-0.04276890875685886,-0.012447447324679103,-0.00825998054934671,0.006765208472423928,-0.02414841695131805,0.00032644887376337943,-0.08379028416204856,-0.05794765582078793,0.12659230428971566,-0.008140547487758294,0.015390003245735156,0.05116856626780076,-0.07989090212323492,-0.0003295649508197621,0.02193810578874142
GSTM2,-0.058856390761814335,-0.03889762654760566,0.0018638744818985941,0.0057240473659810834,-0.019809771060108596,0.013569426369381922,-0.039525728378613754,0.014538921014861164,0.034600028993400665,-0.03809890171592094,0.17078817386860332,0.0010472920534641788,0.057131845482100554,-0.031116993791315245,0.0439657389146607,0.04865971396175231,0.011440829449598287
IL4,,,,,,,,,,,,-0.036453389367674456,,,,,
SPX,-0.020035301975764225,0.030687879853958162,0.02854106907272852,0.006478005838912342,0.05728506330289758,0.05746057316404432,0.0016088583279994218,0.009010710821736583,,0.026406242442489358,-0.037954722188028395,,-0.020973798662689457,-0.01976355664180344,0.0009371963067737423,-0.004042473702301298,-0.03703653663189572
MFGE8,0.035298018194919824,0.07283606639573172,-0.0031125685283051275,0.012544016250531828,-0.038696045342182864,-0.005637642667998322,0.01133001813221356,0.07336640916605142,-0.04001784000303764,-0.060349308065725,-0.008512028424774326,0.06636047271896908,0.06315315814823434,-0.006441490193944554,-0.04002090216947662,0.029662278624947653,0.14168656412750932
TGFA,-0.04303567519962449,-0.014525809445244942,-0.001494796672867383,-0.0650910979049934,0.07914216929817917,-0.02217303983834838,0.02557336285587338,0.0026452232242216178,0.05272290949354032,-0.020653908060280262,0.0294859222649894,-0.004154901619940312,0.028063514304586888,0.02671155645645254,0.02464951584768294,-0.0013290075426957396,0.04017270773835254
SLIT2,-0.030437388686177635,0.0330845997202093,-0.01627828021653151,0.07643108715697883,-0.008393505942198766,0.035613459182221474,-0.042781233910174396,0.022612520583349716,0.0017531259706213894,0.004558735160562216,0.08064645718348377,-0.05598356959222407,0.021993247558820567,0.06904447086813026,0.02805156822793264,0.04099845309030774,-0.013148023070539859
PLTP,-0.020164026514844006,-0.03822487519009289,-0.0658374195778672,0.06853302936480786,-0.003997925081405101,0.019291790502652985,0.06272538201624518,0.013221418429479364,0.0702777247367825,-0.004980291544850722,0.10713705140108085,-0.01291081955018922,0.01366485575283579,-0.009044240281095954,-0.025990364480027093,-0.06439332592558684,0.007760929746697681
APOD,-0.019631498580474336,-0.062047730600065416,-0.026749071837714095,0.0034838507598527343,0.012193001017926622,-0.06896133474245847,0.01961710951546709,0.035269190018307334,0.07046965169191231,0.0025926848440495365,-0.11321075521162813,-0.09095028849949,-0.0205086549039391,0.04236025811606538,0.02284401713770188,-0.07446239448064987,-0.03893819168125573
B2M,0.14811959219639226,0.10341949508106102,-0.03891370862209768,0.10042114435713231,0.03760047645583255,0.004844479934467824,0.06669167902401829,0.01808535409835266,0.08479427491225612,-0.05375827585036686,0.10892803911373845,0.10152182133771284,0.07632810761104461,-0.04322666021737415,-0.022499515222448162,0.013177940983899168,0.041707432953105215
OMG,-0.021054663160307786,-0.054058564101205075,-0.05968691108731431,-0.0002420418437950855,0.003687439714702458,-0.03337356418089001,-0.007319414687596238,0.008207409210306611,0.09796444400505631,0.03624366509146163,0.008350434974741024,0.10176453743534744,-0.009669469492401776,0.05151489012118528,0.02722856424646685,0.008020459070707215,-0.07248165999881494
CXCL3,0.10963685650190678,0.022157408411534414,0.09886438527169397,-0.003014714475011336,,0.015409129614857103,-0.023825742850989793,-0.01712498709061271,0.1194911299489041,-0.009873865537216609,0.12264835351705446,-0.04077305801238999,0.040890217144518876,0.048811504470306306,-0.006701711293486282,0.03966924385108092,0.09550050488524381
CXCL10,0.07982755401885358,0.048001112724650845,0.01485384890676079,-0.04069773801545657,-0.03202058092885929,-0.05283380417770494,0.03139370888629164,-0.026014108797570983,0.00750682381891425,-0.01569076725173862,0.11141576574342309,0.032675750613022025,0.12097086318594423,0.016568114170012,0.05404060457273175,-0.07513393096771342,-0.0017740068643682838
RSPO3,,-0.021885658574558316,-0.016286680911025926,-0.01987384374152365,-0.05839814451889267,0.05082288957131943,-0.02510896322500508,-0.0008956442989148594,,0.08848420483591235,,,0.06201561212645199,0.004049458444464186,0.007787938258697629,-0.028560164235941737,-0.035013601030565014
CORT,0.04716828026031441,0.018234047006958427,0.03770921206520161,0.08290685122416232,-0.03997938308900785,0.02246234233926549,-0.03564149010635377,-0.03773417030572681,,-0.027373331425702557,,,-0.004546052484233857,-0.016656809078744388,0.07233966069003125,,
NCAN,-0.0777393764635245,0.014389883953451033,-0.055057765637347475,0.05522334565641334,0.03721885722269249,0.043351055126762454,-0.05546046795793303,0.036221486480200384,,-0.03686495514868149,-0.05412569056062171,0.006754113856611814,-0.06062664612513774,-0.005307840714294268,0.01841945537412895,-0.005564790891513924,-0.060432247894771536
PRG4,0.0031572339045884724,0.058073495239302,-0.0160742516964365,-0.014229600768167042,,-0.005398071286734167,0.03355642726150186,,,-0.012063446676939213,,,-0.02278423332033518,-0.02457814109322369,-0.0035346699479618425,-0.03295629031804691,-0.006099666978752612
ZG16B,,0.021770164556503428,-0.018656134970534984,,,0.022086698950321493,-0.011357757407481683,,0.03683918752782378,,,,,,,0.03469129565618379,0.011379658889092405
TGM2,0.10206621015311726,0.0774389191115329,-0.0022229846350261756,0.04786873743489737,0.07158589643581821,0.016309624334535946,0.025333488884401734,0.02888280801868455,0.05487232086212162,-0.009927366268825052,-0.005761869503326175,-0.022314944028058233,0.05204359063036649,0.03656830415604198,0.02322701865481715,-0.006128550173981986,0.06399384158950179
VEGFC,0.00810506408923799,0.05866991987462145,0.012019415688986517,-0.005121467453035781,-0.017535401968619413,0.011131206611468042,-0.030583638542248062,0.07766427031745844,0.042580526465163096,0.015271216328117261,-0.01822529677772423,0.0711968327717455,-0.026771315989814675,0.07157340621014947,0.011673419535310587,-0.018088417975281743,0.10367417442603649
WNT6,0.02213054915306054,0.03998177775219791,-0.022232759862858525,-0.019607019910163757,-0.024027777505745064,-0.022304543163509372,0.09814799113117388,,-0.040141568913628835,-0.010744618277326375,,-0.04622537631469784,0.04048454628345542,0.02399159874150133,-0.03084664511688738,-0.013816112205981371,-0.016439232317690653
NRG4,-0.006540001340379693,-0.01375166472305475,-0.01956309964524164,0.050625935488968245,0.024889089342809884,-0.02825157382319143,-0.021820090964437832,-0.0079166330380889,,-0.014362483645183837,,,,,-0.030692378484119043,0.01750233625031499,-0.0008199798401771293
PMCH,,0.05255525612595258,0.05221678639735131,,,,-0.016624611092634217,,,,,,-0.02114406725833163,-0.02337039426700374,0.06699833722675166,0.10372908903716913,0.03186634172370864
COL9A1,0.010675711222246314,0.015543060693236303,-0.02043222975241368,-0.017811093593912152,-0.022760223780568346,-0.02181290043008979,0.004926010484691441,0.01080615778088991,,-0.01636570866814747,-0.054577601881777904,-0.011573534375557094,-0.024237679335351047,0.05414355105196981,-0.027047460162897215,0.013485698072825167,0.06466955746718273
GDF11,0.0038488606228187796,0.02614547990286348,0.025020235789554677,-0.029605710125735613,0.08530580690946653,-0.00815892100598273,0.0025101206169627454,0.03569875827898868,0.0387468688904106,0.01810511908284673,0.06337929878625331,-0.02468857741901959,-0.061292462344148126,-0.015214699737010177,0.027435052612014475,-0.018078590380621214,0.06747401137509702
RAET1E,,,,,,,,,,,,,,,,-0.004801713742359858,
IL24,,,,,,,,,-0.036904386130402464,,,,-0.015764507040696957,-0.015663660630157963,,,0.07429920702918646
SORBS1,0.019698651203838704,0.031104400652111928,-0.05417682148539232,-0.08488632194754156,-0.029875445132656487,-0.04806969480552074,0.0033282206186722382,0.0255594833981692,0.08241894065776786,0.021029522684111023,0.016098132233045112,0.012436648544761555,-0.020253485187754883,0.05183150866238036,-0.0076833944969714255,-0.0465198027950286,-0.07708844627251146
DLL1,0.0530216963839965,0.09506592056637156,-0.014371277273528854,-0.08333213048004141,0.0495764456873466,-0.01912490379762684,0.02228288327628075,0.04016149436493527,-0.02374798782437994,-0.049994924585107625,0.004331110521813517,0.0338247350174487,-0.00310746545211105,0.016021477361422662,0.01656817437583913,0.01891655171506524,0.06638116861927831
