,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.02056085000628218,,,,,,,,,0.0034785649499665307,,0.06055878776802437,
BMP1,-0.0299180599723619,0.05158799094328771,0.03702536406048756,0.0491727113622794,-0.004845510877066831,-0.0184444961682523,0.035920109014412935,0.07341441317984404,0.1242478934426792,-0.03219506265135692,0.1217107490615799,0.10081479053519898,-0.027443542116711392,-0.042802015106507635,0.01643421486734916,0.034301523334912945,-0.028112035440610732,-0.0008983577613090616,0.08662929219107232,-0.020005111712913567,0.0522131626891255
NDP,0.028519325336220668,-0.012763232064614143,0.0486758859222799,0.05730159323312374,0.025523982237195743,-0.054369161590433715,-0.0031702913415321155,0.002844587240033347,-0.041625786699175216,-0.015584546796534725,0.09263922240925215,-0.00655829428051625,0.02060474996843764,0.09846160717030257,0.003434260038107191,0.10620500203012379,0.0958568200772535,0.002555732070131385,0.004231598978604498,0.06838429798731335,0.05827844965994967
TNFSF18,0.07924248249273569,-0.03492908541240902,-0.007568049392298524,-0.005848071635951855,,,,-0.01764334744679211,0.02197919828101922,-0.009804852625521271,,,-0.03219186575326836,,-0.021333348593930632,,,-0.02136765354942971,,0.009412012073496527,-0.0163748429852171
IL36G,,,,,,,,,,,,-0.02110244118484073,,,,,,,,,
RTN4,0.01368697977127959,0.04230838588154167,0.020572413132220826,0.005797622241998393,-0.048287695192532905,-0.023545994449455473,-0.0650174358845839,-0.07046372880476681,-0.13521273725597358,-0.0061468024348346915,-0.055956558671507804,-0.09946023988072376,0.0179823766246421,0.03598190833034378,-0.089623117330414,-0.004030532190136599,-0.02277056686391762,0.02112766348824532,-0.023765947256037298,-0.025939581556858333,-0.053032320350523604
HEBP1,-0.047377162629730046,0.07135261889549845,0.05617237645884051,-0.0011401006592503533,-0.011469320934876322,-0.013310854037891175,0.004386711110410397,-0.01744154690958397,-0.008475770305259755,-0.05791087600458221,0.009017721318390692,0.010681386567762515,0.016316511225167654,0.09266715727424955,0.02988114439566696,0.055508768638772535,-0.014577337962030522,0.016838567110714023,-0.06075780029643767,0.06827474986377616,0.024039925241339678
WNT7B,-0.01698505671204352,0.008818062369808016,0.0072799950212041244,-0.0027397879113599936,0.025567644021068488,-0.005094802549550132,-0.015070760011932112,-0.017570660217973322,0.06799831196878013,-0.06024827617510797,-0.011355166520812162,-0.043305621978894926,-0.03544010209409734,0.11772380358478052,,0.01514993629497281,0.060556442053644084,-0.04468149217005096,-0.035195057161044103,-0.011534852508233374,-0.013568862427829972
PTMA,0.006965530456601111,-0.012085123714113048,-0.023521125813212498,0.056071280360885656,-0.02957502934929156,0.012112411958617059,-0.036751921632444985,0.04968764975291742,-0.009588775065219695,-0.002687041905169957,0.05208411696694689,0.13185161672245396,0.01943863225386751,-0.07844478263959254,-0.08454466452823108,-0.04071936780748685,-0.04231446354438565,0.043691843159440406,0.034601696589909164,-0.06245943872925548,0.07451876841778304
FASLG,0.03781509299638093,,,,,,,,,,,,,,,,,,,-0.002332103823431403,
