,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
PDAP1,0.08411204719882176,0.006130008119704247,0.009521511232460523,-0.007781412671027974,0.009640966273248888,-0.049459772996621916,0.026637400132493664,0.14216977322352248,-0.004735042473920133,-0.05263460870066132,-0.06674375688281363,-0.002460371140003865,0.07004493104564971,0.043840230764700186,0.004301819260073366,0.012977874027515282,-0.00020057724358371793,-0.0015347066796256915,-0.03739105847301645,0.059597943839644806,0.015795955366842588
QDPR,-0.023011751372742754,0.02271506653880224,-0.0130669993941395,0.011918612458151791,0.03850914372987297,0.053385756998904764,-0.06113305488922671,-0.16698929749497077,-0.08386992776377432,-0.07198846032551423,-0.01625607587647767,-0.0029591163293059314,0.03761951321166009,-0.14839170277500233,0.022202422628419483,-0.02328492648912136,0.01763886685420644,-0.0054075586298441,-0.09523249357078793,-0.05218954145664417,0.11525291527309489
POMC,-0.016673394929988334,-0.011521667535919716,-0.04962361472998016,-0.002247546684584963,0.008348429068145934,0.01609175693770703,0.04551432569334708,0.07395419275957911,0.05980241552387052,0.012613823383957428,-0.022762552373021917,-0.03807554339283649,0.00561569077216354,-0.037696173910879704,0.02391930120623826,-0.026186428005439705,-0.08028208666596438,0.027818115753465513,,0.010205816251906986,0.04433261635040548
CCL18,,0.10126592035353038,-0.010279080116124243,,,,,,,,-0.006708159928468516,,,-0.04760381944553857,-0.014064050026247167,0.03655463469813253,,0.019080913097325614,,,
CCL17,,,,,-0.0054101061358250435,,,,0.01034784059867432,-0.018597196575565366,,,,,-0.02922905210595417,-0.004138277576507496,-0.033026415798421756,,,-0.020157670204193807,
VEGFD,,-0.016992796348963318,-0.010646661385911315,0.048268695741863654,-0.01803936291056553,0.059695372308345984,,0.07385975821315142,-0.043330711752674195,-0.013641268591989289,0.0492750945944805,,-0.00838786413142724,,,0.00818404717249857,-0.03483267508659626,,,,
TNFSF13,,,-0.024222757113592598,,0.033727382399176276,,-0.011212535966918482,,,,,,,,0.030406824895986447,-0.00016305730459321416,-0.0354165598649925,0.03180947734485715,,-0.020438906106537216,0.06333291214381892
WNT5A,0.026115070485652578,0.01720316477182657,0.047415539550463126,-0.0005431794869785378,0.025762233128309466,-0.05628575305972112,0.04225583707403058,0.1731163396906336,0.01351123871277572,0.04940952689172103,-0.007672867689483771,0.05923342254227657,0.0017283049348809473,0.14547774703004723,0.013532418157165401,0.030987441691124374,0.059321672931053906,0.009711748420176755,-0.0777022538518648,0.023149134456203,-0.019046676313620052
CXCL8,,-0.10305667686621102,0.003505346823322842,0.04636818054739475,0.03725689104286685,-0.05864720064537066,0.03550308647264265,0.15159574267759698,0.039661831428007006,-0.012703342454937979,0.030179756219458002,,0.04946303500831535,0.033226407823518066,-0.07099059405139846,0.023926804184796056,0.05403007512519105,0.053084526905427136,-0.1059042500423516,-0.002046003416465442,-0.1031982943800557
GRN,-0.13422804879127886,0.005794472080436764,0.026210970400489066,-0.0820184641286247,-0.020667268273504943,0.015203929195038858,-0.022950581800269473,0.11145781962752681,0.026285660512103466,-0.008867226586437349,-0.014479064327512253,0.031028794864323663,-0.03656133295920988,-0.012157320821862138,0.030963260136734106,0.07718981947420672,-0.029436396713462796,-0.01160640745241377,0.04049147798178115,0.03940387648933452,0.12900775030262557
MIA,-0.02223199120683366,-0.024794036078620723,-0.05332609569444563,-0.008830832970634478,0.010132456058579452,-0.06376042463300954,0.010512152176670488,0.15642017781718126,0.016935029002271354,-0.015514070198971995,,0.025440648184457865,0.08702178380594008,0.08368952062848231,0.10747749572748809,-0.04560079633775341,-0.029946460395165256,0.06578200350748338,,0.003565361847612172,-0.020654715262365567
COL4A4,-0.019670780304333193,0.11563731257128704,0.00032328277095986576,0.005215344142087283,0.010624506373390784,-0.021355211838818482,0.005270976921321204,0.0795819770789861,0.020230907918938883,-0.014998473890182183,,,0.028814678602650138,-0.006173703145836865,-0.009269488832069317,0.010072137110177471,0.04672312701626808,0.022022097524131434,,0.07512259551334313,-0.07619984521394078
TAC1,-0.016985060434957754,0.04308981995537496,0.055726080666847165,0.006604131271360265,0.04684467942024703,0.06931012515594476,0.014179532327882799,-0.11692436643047145,-0.05513047984324768,0.007823585646854671,0.03660605764144427,,,,,,,-0.026325261483438885,0.17512822563395036,-0.026499307201591934,0.033369075570396034
RARRES2,0.08578266627634376,0.0109815420344921,0.011130570140947706,-0.009133317702203247,0.04766187509725462,-0.10068171592708654,0.043365132699812285,0.17288394669051238,-0.07849043716420423,-0.04887311886110662,-0.023940799088483178,-0.056636883086947275,0.04406732068319716,0.0287259946233589,-0.011482763850154563,-0.05786359884924489,0.0002323475813572267,-0.053858011156214275,-0.09993004001529822,0.06540954015356483,-0.08645273117873808
FGF7,0.08038475301967211,0.016463944111926976,,-0.019092597619884844,-0.026790814250519792,-0.01801406256662279,0.07748679111696379,0.028408867771508695,0.01944215701567913,0.0011866148630164067,-0.0015562287439938682,-0.03953258671681178,0.06479626850811018,0.01979444990345183,-0.02050236182178233,0.038928713070027765,-0.003451589793666343,0.012813395597277753,-0.041148403319905734,0.10151535446092648,-0.05186797531119139
EFNA2,,,,,,,,,,,,,,,,-0.02157950983915958,,,,,
HBEGF,-0.03158217192999531,0.01987263910090411,-0.02419556452461454,0.008601214996253622,0.06596499020461243,-0.020066417542068046,0.002157650193081913,0.084877391647662,0.08315799492910486,-0.017033911155703237,0.04321032626255496,0.05666868236246587,0.12972281128906293,-0.051743575620749986,0.0032769199201398273,0.0648964412617268,-0.02790951721456289,-0.0031701762795674888,0.05914220066991978,-0.010580628159310436,-0.08738002602209329
CSF3,,-0.033978035841091214,,,0.040135126186691676,0.0030173934648248584,,-0.02041744484437935,,,,,,,-0.0491807209002533,-0.011720731787444956,,-0.04964189179219368,-0.031919256500046136,-0.0012577211457202831,-0.015698087155304196
PI3,,0.06090302968719671,0.040271413964063425,,0.06500469190446188,-0.0491736985516735,,0.06023218739036758,,,,,,,-0.09816294316563204,0.005879404941140358,0.06022093940485457,0.032603225841462795,,-0.03616520813061829,-0.03979561498379593
PCSK1N,0.05040629243688065,0.0664338618331182,-0.036840293536109917,0.06827264400872955,-0.07426792536811885,-0.010174583507071027,-0.026818036268527436,0.0026427562722002563,0.06908936587406679,0.003622985150821167,0.0612171516629481,0.008854626514361868,0.04220436102265821,0.04845532284853335,0.09977401157775206,0.00016709498601482083,-0.06591508676055877,0.05213303680138385,0.12829836889405893,0.013880720792094074,0.142078139807065
NTS,,,,,,0.008405709428084555,0.02474777911770598,0.010801272194091435,-0.005336291995973936,-0.009828916086130146,0.056908215306967075,,,,-0.04097780598410149,0.022610027560578796,,0.012727530392912823,,-0.03142824614951605,
SFRP1,-0.02471369197187137,0.018854666266279838,0.047579386494513654,-0.04082842099708413,-0.019220141893761814,-0.029253452568816427,0.10812483104625785,0.03459823376764817,0.004206599574317467,-0.018597196762854408,-0.020841404579913583,0.01613218228819495,-0.005746380183456956,0.0008265505986160497,0.024556923642148093,0.03085406065292482,0.0861987596582146,-0.024631248640071202,-0.039775563448665105,0.0536574101945807,-0.010039919932414914
CXCL13,,,,-0.0371538684864606,,0.06659673846361562,,,,,,,,,-0.033100618829059986,-0.026638332234800343,,-0.004868663424950598,,,0.00556632430134059
MICA,0.04344072320844233,0.007465449463365579,0.007369842736212583,-0.04800486774399916,0.06530065337403795,0.01434826585734831,0.01925611901767421,0.14180636435340052,0.009597473580991693,-0.0014223765480192334,-0.04171778520157121,0.03701531306302862,0.029511446161194048,0.05311287190099433,-0.014277202285047053,0.006596721252196215,-0.008264418129850813,0.009155517842440248,0.04790161690284656,0.0560093723262663,-0.04551563122506791
TG,0.004051539551099144,-0.005429046947922277,-0.020268401971569167,-0.018058729609012523,0.0720328790918669,-0.03162857993879076,0.013066677159477786,0.06866572582513954,0.0046611912484369415,-0.013458710401157873,,-0.03510953350745167,0.13541445308440536,0.05585357339401097,0.007730201666127365,-0.02051288709349428,,-0.030886854562163828,,-0.010683610208540507,0.03065208476631862
ADA,0.03271042124492066,-0.04005564759435452,-0.03387560766525368,0.02571942026608713,0.004244895561295277,0.027003229669563006,0.025559870309839194,0.11764200861178971,-0.015091843680545553,-0.021858028041691242,-0.041230248175818586,0.011245228494599255,-0.03319968674426329,0.003051938579763699,-0.020116982156329725,-0.03696751886590653,0.009618257591223239,-0.039960873357447246,-0.0903944856744713,0.11033474335465415,0.08173952397040692
LAMC3,0.02957924625011324,-0.051951522308522645,0.0676588021794358,-0.0027450507141196573,-0.03227753086095708,0.07133170721324451,-0.0010976177735001749,0.11586472971338839,-0.004843469078526268,0.041442390563798205,0.014242345000687315,-0.032710847894006946,-0.05952474633864818,-0.014464621150316478,-0.024183111877410488,-0.02604749779285297,-0.07872035364290714,-0.02038597505481099,-0.029584316225811536,-0.0012072401559168507,0.12193445284239839
CCL7,,,-0.02041751884657533,,0.03003528177121749,-0.028600408666708436,,,,,,,,,-0.04380761179213847,,,,,-0.022239559818257766,-0.026890665785196836
NGF,,-0.019575712324636545,0.0038675690273200863,,0.08433295526790834,-0.03172811259703189,0.014170589006958832,,,,-0.025854342446886305,,-0.044193924332991914,-0.001199349015711294,0.019059717488462673,-0.034012980795615655,,0.032599615575113684,,0.0846607029826535,0.014734409362854865
TNFSF15,,-0.02421759926115463,,,-0.03766250442198103,0.10526173272901924,-0.009301323907403212,,,,,-0.009682767839977582,-0.009362668713209166,0.06314592454643275,0.04325894130401597,,,-0.03082676255682503,,-0.050780222341673606,-0.053869271240524715
HMGB1,-0.05440099479829955,-0.02265521503464805,0.007662083650946884,-0.006418973692201281,-0.05952686110440664,0.045251110818194065,0.027842528329188824,0.1593805033583995,-0.044964622174658256,-0.01539461127965751,-0.08957319804761632,0.0349579347014874,-0.08575763885482028,-0.08244599461042769,-0.019040758528641837,0.02690232544764453,0.014106545341292465,-0.014749579102834585,-0.015584276370683816,-0.04025322839729134,0.07564952432348639
ITGB3BP,-0.002537655884935886,-0.053358687121305245,0.00788633212753137,0.03191840518927337,0.00521088880266764,0.008408603239749079,0.05108437434137403,0.12283715455787443,0.007488960483409914,-0.0075439095416679125,0.06106589685329564,0.07691407775932421,0.09141499660549034,0.08763473108829561,-0.009387021483739943,0.07187112481878327,-0.06388371070922196,0.026246957402951684,-0.00611250183712335,0.06616933890151463,-0.06662848438569298
AANAT,,-0.03508636903742031,0.017095037305297083,,0.06265273815300637,-0.025642329011490328,,-0.0010922967317704884,-0.036847922096085006,-0.015514071061904191,0.06521713959877674,,,0.08052834889329327,-0.025767178534708644,0.0003363309887181243,-0.015308214071398608,,,-0.0052931672585542055,0.013688256836130962
RELN,-0.01630759471203579,0.02030989755740942,-0.027796534786060128,0.05035196601511141,0.07157562964889963,-0.01737377557344762,0.002334069661772529,-0.08685973258894132,-0.009677180668229224,-0.024537701431684638,0.0009757607658837701,,-0.03034962415455687,,,,-0.04051683193016121,0.014100620149646201,0.035504296595089274,,0.011598445948765688
IL15,0.010315352651117347,-0.034424899319716006,0.043227194482521276,0.014106471809699607,0.04174575866715347,0.028272709831289673,0.02400896784486981,0.04646913898974121,-0.056741744873968936,0.0022301250092552896,-0.038841383510325206,0.005694121596264799,-0.07376019030059668,-0.017487491332835347,0.0021509145892968126,0.033612304277770746,0.013939327924497999,0.00031308186722868426,-0.004186588806437694,-0.013379590349202245,-0.00787357993784055
UTS2,,,,,,,,0.04789503655384971,,,,-0.019648622458815344,,,0.11428279309216376,,,,,,
BSG,0.026570664628812038,-0.03309171694114133,-0.02992458132840409,-0.039032535787607764,0.08614738775456984,-0.07855197060391478,0.09030813421787855,0.012297476933922517,0.07070713935004252,-0.060845154070439084,-0.009915402277113678,0.006992247458421595,-0.07517248194173035,0.1163551057824252,-0.04281399869121895,-0.014273622013454147,-0.08043867750271227,-0.023285389491234758,-0.014247553452847846,0.010920097469627127,0.047674082801445736
ADAMTS3,0.09064581322322718,0.01120082341680999,0.004494942003645315,0.025388585872271375,0.025008493649201994,-0.0004009060618422391,-0.01274515398692034,0.16063590145240017,0.03357339745024313,-0.0066161183695536965,-0.00965558672504833,-0.023608690420414233,,0.04012545914613488,0.04730901229163844,-0.019434381343140218,-0.028627840272762294,0.014642094947780493,0.011926874080728999,-0.021845536062769205,0.07228273768860817
CD34,0.055995652204311804,0.008572326661473628,0.04865638981043801,0.044308128722979574,-0.01018112521974573,0.08021199239055471,0.049283122382764014,0.10557347516998236,-0.00458544992221415,-0.019201238573669198,0.030995334132632297,-0.038097063218781146,-0.13569062620034866,0.06979290343042859,0.0012374521645663404,-0.04048789801501101,-0.04487808069814752,0.020498762022936597,-0.05941854232789252,0.08193244225427411,0.048873323254853836
CCL23,,,,,,,,-0.010734355473156924,,,,0.044303748850816,,,,,,,,,
PLAT,0.03633590302457011,0.04070142853702401,0.03004390674520781,0.014237990814986801,-0.018576777231414456,0.01109967252084106,-0.020145079671836836,0.16819302354971968,0.044591867461850655,-0.019844924499197312,0.04142872017529039,0.05384367930391274,-0.08935369383389702,0.059026675476473056,0.10923836624051615,-0.04944312859595658,-0.058467137871677656,-0.02796603186318717,-0.043184592743944226,0.04359876249628436,0.03898033941873202
NTF3,,,,,,,,,,-0.0015249236250799857,,,,,-0.030337612502177525,-0.016194085536345378,,-0.008983393423356965,,,
LTA,,,,-0.0318063376458972,0.01856503436769751,,,,-0.018641484922959743,,,,,,,,,,,-0.017983949678084806,
CKLF,-0.035101142749076476,0.045436154383995425,-0.005974996380471864,-0.012097310611592664,-0.02784805030979943,0.03182218472738008,0.055253969077684865,0.14950888250369493,-0.045245900047066,0.014672145312615131,-0.017043752715779355,0.07747713233935281,0.09183081474032763,0.165902224908811,0.04750440124936059,0.008718202334005616,0.07302147007432097,0.00017022234377032274,-0.06130415441221473,0.009680909402136721,-0.004347312224853901
CD24,-0.002787766441871204,0.02133778223429182,0.00870461545449364,0.012677594324318276,0.034132365621205946,0.07725813333200822,0.04857031387458349,0.0017816300311100993,-0.06497104364787784,-0.022049623797112047,-0.020011203030232152,0.019780625940104855,0.08529049070754148,0.12521140525913652,0.03883358089971547,0.08115217248369773,0.04461840555252708,0.02095908557106401,-0.00767565487772209,0.0020754512645799884,0.08704051034983404
HSP90AA1,-0.09899906430253023,-0.036448023399216836,0.06911609897095332,-0.00902041041213772,-0.05761104362661687,0.02671043828815531,0.0006413561804235314,-0.1564297873223562,-0.030341450613986014,0.01980743774446608,0.061334778206722014,-0.03704912048991896,-0.13486784055028314,-0.16961381591329527,-0.06420868509842362,0.04402803683872904,-0.022897452900194928,0.008491414651954403,0.07683439227188305,-0.02802429552285384,0.09998186032352924
BMP4,-0.020244084084183545,0.0007655174596169949,-0.06053681624102988,-0.013824522268610091,0.002566220155871897,0.07631934045227175,0.03240166626652257,-0.025867635070882335,0.0102528443022174,0.01922367485346115,0.015195125537586895,-0.00805016073268145,0.11811695638705524,0.05919844820312921,-0.00409803649617586,-0.01889742219568393,-0.05600505833858254,-0.040519744609252464,,0.03807955190720926,-0.04407622562621514
SCGB3A1,,,0.04889526478709647,,,-0.03053684831736493,-0.03614171250685917,,,-0.013086270679027599,0.05149152842859552,-0.03768534261197612,-0.08109914553661926,,-0.029052199424611565,-0.020828877630095395,,0.009350318131307172,,0.10598797611328004,-0.03659699494217916
IGFBP4,0.03285935163745974,0.0022136932669022235,0.04999050902534226,-0.0027332329194736447,-0.06880591115303851,0.02836789001441536,0.0015921964940182143,0.16080629043665914,0.046051045006747095,-0.040862210144217495,-0.022792185388707267,-0.03649698469106319,-0.0031825549545997237,0.049345811142427726,-0.017867528965551098,-0.03798628148758892,-0.09034007032620942,0.009434135615727283,-0.046372516925418085,0.06674220907690537,0.09569010375072123
RSPO4,,0.02407964750369496,,0.005845413700545799,0.0025547364638635575,-0.024766915775310674,,,0.04976313803004,-0.01308626876486448,,,-0.04882715243607985,,,,,0.010629413371997277,,-0.020238589408262373,0.004034742188927475
LEFTY2,0.07828702968924203,0.09584908617334027,0.025141132606327894,0.06612225561278692,0.009695599633640048,0.02857970236140576,0.002608883169044507,0.18574087522360316,-0.02026084934740279,-0.01434925374925743,0.0563146685901927,0.06891185451636161,,-0.05171898964463264,-0.03718770159124522,-0.03964166760465187,-0.062209534170680224,-0.045088223006673506,-0.03247199093828653,0.03755474382431023,0.1613572557397483
PF4,,,-0.021179896194178652,-0.028932187022368033,0.020091261846352945,,,,,,,,,,,-0.03160000901206153,,,,-0.031668340361007546,-0.02533552944575085
ANGPTL2,0.01862598609096256,0.08137909458450229,0.025990824079586194,-0.05433638387097774,0.011481070637780104,0.0018034713342555966,0.00496020723632475,0.13029859772564795,-0.008911623308057512,0.026510351927473814,-0.036770187339818926,0.0014521424501107575,-0.02867659291827922,0.09238724865095652,0.08227888922433552,-0.066983892763103,0.013795099510706873,-0.038323389420367275,-0.0012674221220728178,0.0022306013693436447,0.05489837961939481
LRIG2,-0.021694500961303067,0.05065098788552931,-0.007641212024108797,-0.04433001397032825,0.036858485237330894,-0.08745809565569106,0.06735124473901713,0.09458380402013389,-0.020989415665313083,-0.05857076773949452,-0.009318652997285095,0.03346539514540571,0.06399145542387358,0.16366820429965065,0.00318523785477045,-0.028058619425479703,0.0035025838741995436,0.014298434613765797,-0.04062965966154206,0.0638086472238432,0.07447506320802572
ICOSLG,-0.00918750295019145,0.021937031389346703,-0.02658585664016165,0.016215307014442595,-0.0034607350521852383,0.04667433521616302,-0.025996052521882723,0.1269587929709272,-0.020017108570199473,-0.024835294360993274,0.04777433732809622,0.03480862338908822,0.06812409719530883,0.09559982608834477,0.053798189293105016,0.03749126701217801,-0.09529817043524233,0.012970201889463448,-0.049248517003995476,0.09025610609069755,0.05956886148626937
WIF1,,0.03751945113446603,-0.03810978542234527,,,0.08645265759251725,0.06419071863174489,-0.10662707801457898,-0.03185106105698422,0.023525857690152634,0.01417383821600992,,,,,,,0.021945808295292104,0.05607039592405622,,-0.01353049514678925
NPPC,0.0395590144104486,0.05235043248048446,-0.009165684887993544,,-0.02587480420960543,0.01335761306590523,0.028479496766457058,-0.004394012976619649,-0.03179591634063203,0.013442911131363556,-0.019445325206820494,-0.026980653204895573,0.06486392480615757,0.014085943557398894,-0.008652264878683539,-0.016948472685506796,-0.012036416028878151,-0.017302417938923516,0.1155636377460652,,0.09936515888642647
LYZ,-0.06448676130209945,0.0053608498100244425,-0.017358059940368892,-0.08583065322077857,-0.02658610648450163,0.037473411021826025,0.039025845973243586,0.09379713314326851,-0.0016697830145340634,0.016658254661554624,0.01916178290533281,0.03438669851904322,0.030720342679910913,-0.09251455092989645,0.0014913837107906377,-0.007378200801711982,0.0015712555476333806,-0.01907258021174156,-0.03867489458738867,-0.0014090741765241696,0.031110650044274383
EREG,,,,,,0.003992646536506584,,,,,-0.02659656274714214,,,,-0.005506266115617205,0.020166113859087592,,0.012815082495317907,,0.009585087573465415,0.04478432392759762
SPTAN1,0.071773735188547,0.07464104818942705,0.04366753264496465,0.026523879126117415,-0.09168468753707386,0.028877409233012175,0.04322138505904485,-0.039743573139857324,-0.06298476802854112,0.0007354717577968196,0.039609902772917656,0.075064416087997,-0.035501742067620884,0.1424115196503152,0.032728908414035356,-0.0394894749511818,-0.05630396512865841,0.013408291723797863,0.09099642918736454,-0.016815701063693126,0.12340054315115183
PTH2,,,,,,,,,,,,,,,,,,-0.01810593250088931,,,
LIPC,-0.02518448154298258,-0.026758547748750538,0.1351986490064769,0.003935287390534884,0.04382345545691305,-0.022885474605398838,-0.04390579894070903,0.09719119273108291,-0.036323003350782056,,-0.014571745806697154,-0.028610220872945662,0.02106432408878301,-0.06405177868730728,,,0.09388371073885433,,,-0.04004076861103546,0.04883835550647149
COL8A1,-0.005593332070478944,0.03950732420324616,0.034367760447401065,0.014930536170237924,-0.05263118798361419,-0.07073465063501086,0.06255938614599413,0.02091788967799498,0.04025231418074734,0.021056430107294726,0.005945702323763706,0.09659099308232517,-0.0023592980975783717,0.005426880284868622,0.04602142081541995,-0.010777898619736994,-0.04887378974992568,0.007156197720712172,-0.014398763411453068,0.047881839110864896,-0.05172413220539524
GSTM2,0.02450857687474663,-0.012510913966153196,0.07935461098266318,0.030346554997386713,-0.016840901224397697,0.0246851423169531,-0.023942233490533434,0.02652771553512683,0.05611150310843053,0.0028191675902413805,-0.04230216072130545,0.011606955839358505,0.08189759252861731,0.09259831419443608,0.042078881330629744,0.06208128033553881,0.0004883865546463367,-0.00945167160652214,-0.02299571236203163,-0.03802337156202941,-0.04332985262935046
SPX,-0.020671997622391164,0.07450669788630407,-0.03349648458625807,0.0018864862813192432,-0.048181087252092754,0.047036098942728456,0.0005120138918391844,-0.07340136113349396,-0.05722602165193528,-0.017577824231161335,0.01531517687433011,-0.01352265100986063,,-0.02838614024956529,-0.044168852180376604,0.0021575833820500663,-0.04820878245751081,-0.037481420049730256,-0.11579692191890935,0.022928795597296235,-0.08897658897031394
MFGE8,-0.01597159936721491,-0.01835269236497573,0.07225813353771811,0.014471282168875596,0.03391471716455563,0.0078761930005559,0.08700148277308252,0.026668540209647842,0.03821600997331858,-0.07524769307158684,0.06606500587179197,0.06292531168484686,-0.13321632649754622,0.009069409159092108,-0.011893421566803085,-0.02998131929464026,-0.09228637826558896,-0.0029255811462474417,-0.03250871350764588,0.002141942957372144,-0.01858540074875925
TGFA,-0.0011356497609927752,-0.04718787401632663,0.03740173556547851,0.017024935616745708,0.03301128321410373,-0.03680420361385708,0.04920748351617306,0.11297562843956785,0.047867923264187415,-0.03003415886606696,-0.03184293502825446,-0.10394922064681415,0.019267299868841663,-0.01129670744895132,0.06714669547576296,-0.0004853483259661878,0.003424997645502547,0.05517529529131021,0.11307333103201793,0.009729651967946855,0.06027582273038076
SLIT2,-0.020244080844826505,0.13606071902863962,0.0614630740274791,-0.028493310257134336,0.00635532661709472,0.014989873142380776,0.0642559578019962,-0.05518724050445658,-0.02531808105976542,0.006467045691470629,0.05047821695043853,0.08254981853531354,-0.06175163466801079,-0.05643998442633798,0.022592764005630504,-0.04742807647627467,-0.039355969188532604,0.07712502322354138,-0.01750290645655731,-0.009327067433540753,0.030282059483347244
PLTP,-0.0033529095978520177,0.07615899505975887,0.033128028795738465,0.04799586679673473,-0.05018736818489614,-0.03851240959774992,0.011827066244423137,0.1597133368249653,-0.053995785767780004,-0.0707328075200307,-0.035655356653341685,0.04528200539241699,-0.015354392689099758,0.05842939574619044,0.010238428466768269,-0.0011660578500376256,-0.08909403528623802,-0.01599314485331506,-0.008489220083309875,0.059078103733909676,0.06166402447151736
APOD,-0.11897176919046669,0.014091204083666885,-0.02707425399413157,-0.029133865286273545,-0.06542457807352696,-0.0001898885712508523,-0.05555952563232584,0.04639585250105548,-0.05748046189285501,-0.01481332761039811,-0.005231776732081025,-0.02002405202027945,0.09931451993520944,-0.16814714718653695,0.07343651340585726,-0.05995671834100534,0.03063910985169566,-0.023641862425936185,-0.07335838883913066,0.014825971849301752,0.03157892574163259
B2M,0.024342322253825068,0.021649174880791672,0.03227560696870423,-0.01726176167919367,0.016772837496553297,0.06533119413261393,-0.023446648791244012,0.20381035913567985,-0.04718346557653741,-0.0502743170156908,-0.03777122895670329,0.06470160880432761,-0.0684906452651284,-0.14445365215371325,-0.0016004074529113502,-0.06402683701232179,-0.02770134782719893,-0.04724103345694201,-0.03600910277733461,0.0224230013194148,0.1318226051164516
OMG,-0.09829381437633046,0.10706419926521053,-0.03491632847827969,0.02041400306284206,-0.0643444163020325,0.016495625428537664,-0.01770281832509312,-0.05529444948835472,-0.028373274956457455,0.034364436248080284,-0.08175502671152474,0.05201964623459502,-0.011906390956187838,-0.057133618542740704,0.07223544750909916,-0.011891378644515704,0.0389698038968215,-0.049154415897497084,-0.05390349478649754,0.02235739676769883,0.11197937771237523
CXCL3,0.10124888733879629,-0.03097127179714632,-0.011573542191916066,-0.03721341158488016,0.050734245523539744,-0.03841797584648424,,0.05629135998743067,0.02092149533544205,-0.013999541446256782,-0.03744117283598652,-0.027806268819797888,,,-0.03980572857188299,0.04223713864850589,-0.011576504386850584,-0.030704686127627456,-0.047082998279306315,0.005158827015010121,-0.055699668623904165
