,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,0.008439609347965383,,,,,,,,,,,0.039290026433850225,,0.041211296646977626,
BMP1,0.03126756074875443,0.2113081040541306,0.027745622288706834,0.061703588069117146,0.11304752965347276,0.25990575147599193,0.0588313203593136,0.004212308350560772,-0.02956910253919182,0.1065186997746819,0.06612024036332417,0.1572117929031347,0.08653221761145322,0.13444365648786588,0.1762062473969753,0.11010461750952126,0.08847492707879774,0.2944963204190493,0.3765832886277254,0.1496452890826872
NDP,-0.05645240857231733,0.04053157050257635,0.03025551437286406,-0.04092714626093525,-0.06782774360225648,-0.011715708841740058,-0.029935927322853974,0.05355430612541379,0.02346915472117223,0.05422190072277161,0.09957013130176853,-0.044025294880933666,0.02768348996547466,0.015100481607078997,0.07966201122472097,0.13223578881547907,0.06375566657579175,-0.11922903304604429,-0.07999187419837837,0.019022513224813457
TNFSF18,-0.025604032035703574,0.10556485722126174,0.0011936029762366015,,,0.058089568917908535,-0.015347846645366462,,,,0.015308477084616462,,0.024963424001710546,,,,0.0781647294919579,,0.0954592023876573,0.14043575012022205
RTN4,-0.007831965423323258,-0.046352939330150424,-0.021018398514860627,-0.04694034919097444,-0.053473841312639735,-0.20081715907808503,-0.014041068798937215,-0.06438571374647163,-0.0931168255891683,-0.050480763180877505,0.03309122679809368,0.023779232982030066,0.09856940927185431,-0.020103462293736257,-0.08339051951655033,-0.05882555562588976,-0.14654833201746914,-0.184549285893373,-0.05379868238111679,0.02384832323801832
HEBP1,-0.028415056593325803,0.0360691616753353,0.016365385424656712,-0.0074224476151040575,0.037961515718151984,0.09617029326963356,-0.020991608796603826,-0.025869365392849206,0.05963137652042451,0.052531604255579775,0.07380382125658547,0.07262859328674397,0.05166089218321871,-0.040332047027091554,0.1127025773018253,0.12745100022895012,-0.0021213536337207142,0.010568526930315635,0.01932486623750619,-0.0892435849973578
WNT7B,-0.022556350282871184,0.004880589460523968,0.019571877488734513,0.0024614464391878818,-0.014183849066638207,-0.08473230420925063,-0.04399317371375308,-0.011566942792223268,,0.0367632704705831,-0.009582156956357835,-0.04006351221222283,,0.13322562750019476,-0.03752088832361148,0.0239212756440446,0.037577991282515724,-0.02468808960900644,0.0484303851761564,-0.0011592834725563162
PTMA,-0.022950696117189858,0.07267421731480207,-0.045940858117207446,0.0406485894728248,0.029086668813298983,-0.2127397422869051,0.0028328291906936755,0.015263212580776037,0.03778602459581204,0.09169396749762163,0.004597680349455662,0.05597667787855389,0.001648738201273386,-0.026719966626826075,0.04160865428311808,-0.056641548138997605,-0.17887256931863496,0.16969272648505643,0.2482703363857646,0.11132188204235348
FASLG,0.12505077258598632,,,,,,,,,,,,,,,,,,0.0662086426796117,
CEACAM1,-0.0165495637202783,0.02861210380379369,-0.006104930173460583,0.03205126387663016,-0.006268583964392491,0.02406091210124635,0.055279117626130345,,,,,-0.0508847892881155,-0.05616201091926911,0.01715947737558228,-0.07039081177912063,0.013068045927302431,0.10101017458777907,-0.024727657301838332,0.09227933402794024,
PDAP1,-0.0026653972410825583,0.03383511198752639,-0.03660326822891077,-0.005546882751312655,0.011830803330589425,0.13549546128298115,0.05037924155797713,0.007255883792170163,0.010627650716734025,0.06013791616468043,-0.025711856186848042,-0.13880466213780143,-0.0025643872618559506,-0.018387805643928248,0.02043033379757031,0.08603828857256066,0.0446470581361203,0.026502386389855036,-0.12584517024327369,-0.07744704270573474
QDPR,-0.03626097458089748,-0.056547092374262364,-0.04798989840928382,0.0026237022789206976,0.008740679512692381,-0.22180169845977404,0.06433083912986978,-0.06287497168725835,0.07346004457841847,0.044035937228799,0.004521500519840928,0.003167782088534816,0.05380845808736342,-0.11863270881962483,0.054438719392492264,-0.003784150593728554,-0.13261066326650703,-0.11603199634684296,-0.0003679203366454841,-0.0444680769346916
