,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NGF,,-0.020902958300555274,-0.0020086245891162784,,,0.00976048756996468,0.010251859495914551,0.05135464141015677,,,,0.10952954510671249,,0.11211704123864935,0.06759200456641137,,0.01798083570904156,,-0.04203612476626169,-0.010376410010365524,
TNFSF15,,-0.003955984350231102,,,,0.013811064389979139,0.002567844704851696,0.015710808764314497,,,,,,-0.0004412281410935804,,,-0.026935932797125705,,0.1132810125030102,-0.045162026238247686,
HMGB1,0.08963110625341617,0.06952481899863504,0.004472970339863558,-0.011285332912389494,0.08430278467736148,0.012526903890243916,0.08877474486377751,0.03719675564099587,-0.024441572357333047,0.05171399354424363,0.028911377065804607,-0.056463438512965675,0.002021744419526088,-0.06913373710142712,-0.07728513995205277,0.06297758798319877,-0.020952297737794827,-0.07298880193718603,-0.042937024236635764,0.1037789870519808,-0.018954960406774097
ITGB3BP,-0.054542055393940574,-0.1407258955421701,0.0045096951632395575,0.05880771537059299,-0.012238121074330153,-0.01004431867195209,-0.0076658199875112186,0.019273500212198223,-0.019899716996150958,0.01303671697728682,-0.01150183287878395,0.0006432567172659127,-0.11437492117072046,0.01681729909543182,-0.019124129973552912,-0.06695108182546053,-0.005602751946120259,-0.03014990882546686,0.02626921382323262,0.027435587985743852,0.109980456213653
AANAT,,-0.037465247585605155,0.052098227555158576,,,-0.016486411975408982,-0.016747891599444942,,0.1250296354608787,0.07197428151788438,-0.0030830713942650396,-0.024161590914399952,0.024642943687984878,-0.010106250171019794,0.07118261256958071,-0.03300636515399741,,,0.06358965238204314,-0.04325494890796029,
RELN,-0.021473509559558325,0.028731033678517325,-0.011042068907786045,0.08986481755661682,0.011728358318466425,0.041272384275180825,0.0018399167048488113,0.09796175070536074,0.06011154539012048,0.01896232362456386,-0.007106230726765059,0.06690584838692935,0.10071176489033724,,,0.06183375828104971,0.017542693678734754,-0.035020690335949005,,0.10551472773892712,-0.08896128135849861
IL15,0.0050590503415689015,-0.03675892979256874,0.009908515537089164,-0.02568609107388343,,-0.04492940634600672,0.06289483691884683,0.04088618018256065,-0.019634439141959798,0.014702607860871556,0.03197038674259533,-0.03383538691804717,-0.03168904716701927,0.04888137728864963,0.004326192123117474,0.07339050930311702,-0.00886405008251352,0.037192762765405396,0.06608556528593672,-0.0064442376793991205,
UTS2,,,,,,,,,-0.018541624730653773,,,,,0.06015735062381898,,,,,,,
BSG,-0.011128079723839513,-0.08571742231867628,0.014662526859563573,0.007895247079454808,0.0025897252922824432,0.0005463506112287043,-0.008828535202582208,0.0035807021094504156,0.084056795081555,-0.1263749168176742,0.03479593793776059,0.15867786874392123,-0.1045964226998091,-0.0050836927737797485,-0.04202176105100037,-0.02011108880185617,-0.021288819065041226,0.03822694010176563,0.009799003296458452,0.04627544889270525,0.18855131646603182
ADAMTS3,0.0017172719040730111,-0.0345290439429376,-0.0014925439998689182,0.03776379701764356,,-0.016736567941081238,0.07443318000690466,0.0504358553823285,-0.05584202237921642,-0.028124641526854153,-0.010853506683920863,0.056922827702906964,0.021486326599469474,0.08778535577751036,0.09203120938003179,-0.030441981443344444,0.03260207560518125,-0.014274734964907745,-0.01938048484390579,0.0035593919606864404,
CD34,-0.006783619830000145,0.1921424891056957,-0.03640645583146018,-0.0018551193020357969,-0.026490219298365442,-0.005153320527656674,0.012088895167809015,0.040597350321816494,-0.06831525263542003,-0.03428544145877168,-0.019550906452788605,0.038463061117559864,-0.027275596015105725,0.07493679955548845,0.05854036806425015,-0.022676559809638775,-0.02708630456021969,-0.0931668542576515,-0.018396751807961912,0.02609739770841687,-0.0511757733344839
CCL23,,,,,,,,,-0.010975373249088823,,,,,,,,,,,,
PLAT,0.07584956355915512,-0.01663573549196077,0.012215136730322748,0.05177234575405602,0.04421731517576873,-0.00038050710329011564,0.09388899693745784,-0.015592087516468931,-0.06961670578795874,-0.0413239311018181,0.01790133138630266,0.00241003213666787,-0.1239855152997371,0.15484015573047236,0.18027011563616335,0.010143398379156683,-0.002512117515401908,0.038389758518825146,0.03212106467402239,0.03814793023597665,0.03448465924440932
NTF3,,,,,,,,,,,0.04928233964210607,,,0.10060591627478481,0.15382419773923572,,0.10342209138253003,,,,
LTA,,,,-0.020160211270183605,,-0.006890263887930495,,,,-0.00461967436692378,,,-0.03168905107873004,,,,,,-0.010662197739468651,,
CKLF,0.04400162937919706,0.03926164112647531,-0.01576227475254283,0.002305984398509207,0.013234521500523733,-0.04243430397631476,0.04310558877755837,0.03728200965011911,-0.07535843347973371,0.02812895747846318,0.026296732019913012,-0.07722706633919334,-0.1410265021655932,0.09843745191302644,0.13159426986496256,-0.02418575851307649,0.0398180283408593,0.1211797935433135,0.024059394807220073,-0.0594982307772759,0.03798569505560557
CD24,0.0541209004376198,-0.07151592205421908,0.02659888285136818,-0.021287757240595624,0.013112232828324983,-0.06011257116502685,0.05871119841245853,-0.007678070730681031,0.06069947393318571,0.05103568964076491,0.05902858928319248,0.006536813224573885,0.003012685098742953,0.07956324154228611,0.10082760716337595,-0.007925283854790275,0.1233990478996882,-0.04344295938536549,0.08178317517111063,0.04262145832612676,-0.020934780738483368
HSP90AA1,0.02281174751439985,0.08159039555116454,0.04265165331502415,-0.07115843577353614,0.04523989550932973,0.05707826124817783,-0.028365926133871133,0.012518430686330361,0.07237933832331166,-0.02614508863000104,0.03860990448814354,0.20549378081796962,0.20651287618797423,-0.2852788243029511,-0.3206128863109963,0.0337122175764744,0.04654310088254504,-0.003654293282650477,-0.07013920273209953,0.038876757599581986,0.12812181881233214
BMP4,-0.026656998826772398,0.10050742586374241,-0.03757271240274176,-0.021371005738094057,0.006669388841024202,0.0008362913195601322,-0.02838468996990559,-0.028259335162739513,0.07849255811916735,0.025537511668294502,0.05951172345096275,0.01883850867505408,-0.013730705325610408,0.02941482396845051,0.023872231751225853,-0.030472767102171876,-0.02583403863445546,,0.03903577857866999,-0.061439900035215135,
SCGB3A1,,,-0.022306418763546606,,-0.02575559605946041,,0.026427303600953495,0.051598749807120724,,,-0.034327483922306085,0.0016668915314995755,-0.006522784547782212,0.06032156915849012,0.02882752909180954,,0.029625046895182743,,0.06510000637731049,0.02857551313847992,
IGFBP4,-0.019789954292124066,0.017417342941654746,-0.03463481237571186,-0.020431297131765547,0.0012861245482137826,-0.02799588603693499,-0.02521354649139851,0.032362775182964355,-0.08924753108622736,-0.04510161347850831,-0.025117794012369153,-0.04527022207390403,-0.06604911348319248,-0.04965854289500782,-0.05175635448350627,0.020982671777232547,-0.020925236051476143,-0.11234621369224458,-0.020414840140025498,0.11028643034841418,0.038443535319404046
RSPO4,,-0.025535106614321724,,0.017559202954645317,,0.034424137376997,0.04510184171514249,,,0.024634552144679037,0.09877207769543303,,-0.03615597731421619,,,,0.021780482726847617,,-0.03558211423856583,-0.05454277720535918,
LEFTY2,-0.007134529341799534,0.01109835468450657,0.040959594498607726,-0.020407809337805675,0.011965626686851829,-0.014956321757179203,0.008889820623764394,0.018975622178766083,-0.05178620970916301,0.026746528352440218,0.014581863818783984,-0.041857127816085665,0.03964666076956077,0.044003415703101435,0.00673774187193103,0.023680041441299055,0.0074409092218084534,-0.05786314141791241,-0.011091122618898453,0.04228153916004919,
PF4,,,0.006520017439937215,0.05380251757075137,,-0.014196453167509815,,,,,,,,,-0.04883179308189104,,,,-0.02697871876749008,0.008104592400342281,
ANGPTL2,0.005187154817694864,0.017823530547494866,0.02412613645461916,0.039255896101103076,0.07697700516039482,-0.011958063205671055,0.03881532927251665,-0.014727909032312336,-0.061153668176412004,0.06064622784716495,0.009474686671223635,-0.0460953396934992,-0.1694949946157659,0.12490355675406944,0.19572473478940824,0.020971263231202675,-0.06420858225427495,0.01398111527039285,0.02324129208474272,0.03455804115600181,-0.03232776822240312
LRIG2,-0.012686664806406735,-0.02205267006651618,-0.013586864202994355,-0.00873902252661259,0.033991809077303016,-0.004626853133824053,0.021378336778223574,-0.024212929654368727,-0.029325533675723648,0.017761562404174962,-0.04303842894411288,0.009811045543816637,-0.039492090132974,0.08804361439524275,0.0676268077831036,-0.043431988348718364,0.016978225396034864,-0.08359064723078487,0.02315640305838719,0.007758948540649876,0.04393666592421668
ICOSLG,0.05126329150900716,0.02953736058178166,0.01102760078564436,-0.003579852269540197,0.010823498047725704,0.003192420113919381,-0.042127419122285154,-0.033298970013331416,-0.049351373866553576,-0.042127170978436095,0.023486151478961166,-0.12381624519069259,-0.040049203059988096,0.058631059008072944,0.12081039636814896,-0.015669800528037226,0.013752764506091184,0.13844978158702667,0.03315233481153326,-0.06107905262236307,0.023590517442044632
WIF1,,0.33354454350304585,-0.04163546628832823,,0.08331228701908536,,0.09890348828579489,0.06523982714866398,0.11698823150123487,0.029079775816576527,0.038016977328943186,0.15395759807551215,0.19513525061489334,,,,0.004924663753451068,-0.04853213491628361,,-0.006791893277122868,0.14925431859669885
NPPC,0.024507066803426732,0.057144819332436966,0.011247823668324598,,0.016384441579862893,0.03119101291053592,-0.05325800319124788,0.02403964245866788,-0.025264869216934837,0.02778388058303449,-0.017515408968106085,0.06745837655786309,-0.08596240075184831,-0.01706841979613463,-0.021203127879023332,-0.028522339143789495,0.02247872645244631,-0.053457994562591864,,-0.0028436970563682088,0.038385522568320306
LYZ,0.06590503519585927,-0.03603625555045392,-0.03740304688844228,-0.03472744797801246,0.015780441633311697,-0.04969549465248352,-0.08086585653568583,0.024889613247435098,-0.03848625516779528,0.004528535957766268,-0.005764741837399162,-0.15857626609482364,-0.04213738896895661,0.07769276550157941,0.02420992676996165,-0.03280405473296486,0.010592325379961631,-0.00913015150085351,-0.029303561630001307,0.026103665232818776,-0.005146155121753634
EREG,,,,,-0.016615070170491294,,-0.017173714996104927,,,,,-0.01500669138548716,,-0.031240502553431714,-0.057744983598526554,,0.05889579698904755,,-0.02026960830483309,0.01647246539087008,
SPTAN1,-0.046158201826002755,0.18160247546658,0.07252774883555099,-0.03343214134740001,0.010055732700305403,-0.048524304357497806,0.07150419187734444,0.024343089777443202,0.08595254676649904,0.038785743471114645,0.014619389061301405,0.1330461555855234,0.17182406167735265,0.07880440793607041,0.1508078209261386,0.006739244610614413,0.055238364006969104,0.06571045696205277,0.020941235527539636,0.10240653447672911,0.05973840959631334
PTH2,,,,,,,,,,,,,,,,,0.042913944155520134,,,,
LIPC,-0.018808820271173088,-0.028595039656353172,0.008266022427263412,-0.02760035066609564,,0.03326940011843448,0.03695096859949175,0.0016082024507499456,-0.01622124611766094,-0.00256387090304876,,0.03516312054070944,0.03317579340124475,,,0.019816439943451145,,,-0.021435329819634526,-0.01324596153738568,
COL8A1,-0.044185716259751415,-0.11548938785541772,-0.012643708563228545,0.01772697827489776,0.03793191891161612,-0.04756893824081318,0.09335210943604476,-0.04739418912846778,-0.08619287927322873,-0.04792749047687767,0.02408815270892255,-0.0890881316361515,-0.10397815455475158,0.1372959045095161,0.03981182433995329,-0.014656568120279606,-0.009505124120092271,-0.05410487496389212,0.02073586150640226,-0.055591644760784854,
GSTM2,-0.0392563857686939,0.04335664937143436,0.023913096761185148,0.017471840652049243,-0.040094337339741236,-0.01130957778542506,0.02855524712511202,0.06206862864689548,0.0674628646746662,-0.020989103743318537,0.02903459379291537,-0.06848547596388488,0.002880294762756693,0.09458672026835455,0.07082381513149102,0.04164930630083514,0.07341748268856134,-0.025542888592612414,-0.027968555710926882,0.029829186671606268,
SPX,-0.0417061539635328,0.13117452808137528,-0.03840182557013656,0.11171053108292667,,0.09669531010783346,-0.01581324508249269,0.050558898537896926,0.15147873265722714,0.02252831440486267,-0.028095631180808957,0.00399492829905261,0.16835602347943393,0.05251665836509836,0.04247753214796032,-0.012172189951464837,-0.07045835404232634,-0.049362577997338855,0.030818059110787985,0.02328809716314107,0.0056504024170208654
MFGE8,0.04217715508285185,-0.06520915430722231,-0.029460237470162087,-0.0332663936524413,-0.057537456158601626,-0.023603134906096754,0.024946763466113145,0.05513879054304474,-0.048667594301890285,-0.01919500829249609,0.03666822158777198,0.10437969419930972,-0.11219280976768634,0.0810054978162205,0.08898524746672098,0.012879221742216583,-0.047851251037639486,-0.025395446824300828,0.02561504326216664,0.008841561391522024,0.07710608687289824
TGFA,-0.017596007197130354,-0.13634372721347907,0.06844974015036313,-0.0015117232718777369,0.051757538884584516,0.003105507258325066,0.062349325398086214,0.006678372502041106,-0.10627474242163935,-0.10934150118182487,-0.007105613819832405,-0.02601880686622396,-0.035752058295175526,0.05847231118350982,0.13172458972856277,0.036680008226372116,0.03427099829564536,0.02202923495835055,0.014425415117873912,-0.07542071930731327,-0.0446045954917342
SLIT2,-0.026656994561252832,0.33927556076237014,0.01632026871076704,-0.016960758125675324,0.14179868174312582,0.026031289956527336,-0.04765851895579378,0.07440158918418849,0.14376948304558726,0.054076621902619484,-0.016757642743438415,0.06330825400648223,0.20372674696407794,0.08710346411111769,0.03121602053574311,-0.017990678154607195,-0.00630391975985086,0.04335625000884188,0.06758036701811476,0.0028603656828524687,0.2969324297673275
PLTP,0.011766992598859594,-0.1214132818882484,0.034245989954598384,-0.05534880771003564,0.047352760368322956,0.026119573430382674,-0.0029526772257243137,-0.039069415512754946,-0.14511353950201902,0.04140707828096247,0.08835002299474216,-0.14369841679546594,-0.011169757386905505,-0.01031404760663207,-0.06875507831146363,0.023334283087564755,0.03357001746360267,-0.03624267346562765,-0.02977787174678563,0.06083014147377533,-0.019988897876624404
APOD,0.0026502886460908676,0.09911299782636006,0.02346399667823094,0.06454514829077257,0.03665126923676973,0.015206901833261897,0.1367912445751257,-0.05747184996337197,-0.058318688359621215,0.023878170689119613,-0.07150669209632458,-0.10419800239556923,0.09757071995274291,0.2694597463922243,0.3029175961474095,0.007901088715169955,-0.09184385449091002,0.0009696327936199545,-0.08215694632793033,0.02806230645336627,-0.10058908225170711
B2M,0.044288674269841365,0.05350397947442507,0.047077653692999176,-0.03878229748234396,-0.028589382481518603,0.012343325343323932,-0.05598936061131481,-0.01817430536013442,-0.11735169122255638,0.052401297863062635,0.015210419213967187,-0.18803333009621198,-0.2130389071490766,0.05267395943745045,0.04429065990447632,-0.010392449878220085,0.011085373973306927,-0.06596225450143937,-0.046942936493225604,0.027155461104478053,-0.18345999583138115
OMG,0.003036794202036359,0.19927201840927147,-0.0035025691004807605,0.019801064210736852,0.024107498606061938,0.06835661992007923,0.16371370786465556,0.026983374678376342,-0.017270369230628337,0.0959588628546772,0.016252009235609936,0.02235002007461281,0.1430170402981295,0.21100044050744768,0.23288823245236,0.007999669137922348,-0.003442858948219539,0.0396227628537097,0.09172737987185883,0.05898967052647924,-0.05577655426249863
CXCL3,-0.020859025738097017,-0.016514119080231295,0.05636758018901371,-0.028419169249929575,0.05749529673089823,0.007454314550843949,-0.12130846822349196,,-0.045980196325308725,-0.0938449968436511,-0.013803516960953251,-0.031995778669362,-0.02282185523252421,-0.11371547391844634,-0.08548457647502951,-0.03715780612095831,-0.03058073689020273,0.036144049509140026,-0.00046424071021580743,-0.08463309051878941,
