,UKF243,UKF248,UKF255,UKF259,UKF260,UKF275,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LEFTY2,0.03043596506070274,-0.0630991293319216,-0.05048010588119283,0.054943420552809305,0.03846151942854089,-0.04014987640965455,-0.03752858940890954,-0.17627776606388817,-4.3584550608113216e-05,0.037788945089230655,-0.033284663638628635,-0.03353344009584586,-0.07719604592585326
PF4,,0.10963894642910997,,-0.0023498548998711452,,,,,,-0.028838092086251457,,-0.028686912312196118,-0.03498188480322434
ANGPTL2,-0.004725334293972085,-0.1574302679674812,-0.22236173854346053,-0.0612847355238376,-0.08953042053508684,-0.036644505600255936,-0.07900437920483583,-0.18593040331852653,-0.1883920294546052,-0.22068461340646847,-0.06111709437773657,0.005345019697121471,-0.10064278446295566
LRIG2,-0.042629004724544416,-0.027596827229558352,-0.019546376858635195,-0.014568773998679611,-0.006155285497181279,-0.03704056659920733,0.022775219623353597,0.0024484276074851984,0.02508705572276563,0.04620227163613605,0.028208309533261453,0.0007404397074124578,0.010326501227070737
ICOSLG,0.11377210040366337,-0.07613925292392673,0.015096037251856369,0.054441956148398606,0.005920232678873039,-0.015350817202687042,-0.07697392392791978,0.06680445234356945,0.025493605317599293,-0.006903382027428319,-0.04210221270918564,-0.043738019668349566,0.02941952151072918
WIF1,-0.11071112634670696,-0.03311948223489702,0.09166770476010438,,0.029434228129222327,-0.012581040820019812,,,,,0.01123190314542183,,0.09473856910739989
NPPC,0.020003305983341168,-0.027465953756450237,0.07234352610637623,0.010074194842809126,0.04499716494228273,-0.02454161318078342,,0.07009646256849773,0.026289090481082997,-0.02182922009023234,0.016296994445817885,,0.010901355810287955
LYZ,0.1437487411735198,0.05505648420439904,-0.01196348741074323,0.012809944513856369,0.1155470692934819,0.011138823401513082,-0.02092464776373811,0.1549728094537476,-5.675538218790687e-06,-0.011609435368918944,0.0033720489884222125,-0.03891138616841611,0.018797474988424774
EREG,,,0.04833938816950564,,0.1650502548727892,,-0.008189778491982162,,0.0915718878481095,0.20736942793577376,0.0969108991037916,0.09054163885493839,0.04454078230542085
SPTAN1,-0.14702633929598738,-0.23130457110356806,-0.2579860286516276,-0.17058959452101713,-0.08223454697177646,-0.16861933999299814,-0.0534603613371015,-0.18561622696176175,-0.07422474064239351,-0.20001913744491273,-0.042572438010843996,-0.08598673973116258,-0.16745298881491338
PTH2,,,,,,,,,,,-0.0016884658361820458,,
LIPC,0.006732820305125375,-0.0059739993620372975,,0.05677498331740975,-0.03396367562939295,-0.0304810923970282,-0.007212076284455309,0.0012327983403508079,,,,-0.03627111509360967,-0.03297909888930826
COL8A1,-0.047210310315914106,-0.03099806935336008,-0.05690539567265834,0.013677071917911558,-0.08475514595288071,0.04923003910725709,0.06793010731351778,-0.03481402060395943,-0.011789373031970347,0.08663439538724092,-0.08361490149065338,-0.07493183479373129,0.030070891929851906
GSTM2,0.014405157079430991,-0.017193070256187427,-0.052214941409950845,0.0055290600410771475,-0.02590421131744145,0.0988892953000603,-0.06610874964080704,-0.06610977882657777,-0.07247044523407636,-0.09351429736182755,0.0423997102160233,0.05708448799785538,0.11641046137869573
IL4,,,,,,,,-0.03472697207607738,,,,,
SPX,-0.0679873473353323,-0.008020217092791937,,0.04625419797461025,-0.0021824011718765603,-0.06795210780506732,,,-0.023673864874735995,0.0236675890791209,-0.013142426028952261,-0.037670463275544436,-0.07911328747411553
MFGE8,0.08594950373783702,-0.10464772029539585,0.01622882593216272,0.020012121907004007,-0.02213774578642981,0.014263616169856842,0.013303427705984866,-0.13091488519178268,-0.019016888063875085,0.01917557352220619,-0.017874282090892545,-0.05193374580715872,0.04411101135658469
TGFA,0.1282418478525568,-0.12699449126007042,0.06663552196945957,0.043740385411779555,-0.0487365562075695,0.0969908347366487,0.05482610076419708,0.10374068699566812,-0.02558395759995075,-0.033362903238072894,0.03585773306161207,0.07793737438261594,0.03701980578860191
SLIT2,-0.08123499047577679,-0.023012498287473364,-0.08186116573005481,0.06771042383768512,0.00586353364048717,-0.016410814151509502,-0.0483115829978059,0.12311798278114416,0.02558919431748916,0.03642136320785332,0.06726974968430699,0.04130318820918343,0.15776130101066466
PLTP,-0.05099640835234491,-0.10259646516148718,-0.13191800630863504,-0.1412381626171383,-0.030769782501351452,-0.11687828108309418,-0.09190749746421203,0.06400112038956807,-0.08530802162707139,-0.02407780159973483,-0.0005421827248693743,-0.13622522884125865,-0.05632269202886587
APOD,-0.04639661218263794,-0.22291420600095868,-0.33453130477369764,-0.06324785216824633,-0.14610835974004288,-0.16023402665832237,0.018438858996268886,0.028888454414625526,-0.18789833433422584,-0.2740473911890993,-0.06084107462375934,-0.09483110998978321,-0.18633464475850894
B2M,0.019853913161911894,-0.036612948295599336,-0.2347609167298418,-0.06228139092426263,0.05911895263705339,-0.02539174174503279,-0.025843556249303436,-0.042844353760354344,0.04586360083233521,-0.047912832191855166,-0.04572536800759872,-0.16711714137761116,-0.12003176602719749
OMG,-0.14140692962291554,-0.26752609863860477,-0.20325196319187822,-0.09861535262228598,-0.12580927913796117,-0.13417262572115946,-0.027791869301253935,-0.100019917826815,-0.1917682931607116,-0.18109264753611862,-0.009184416846969582,-0.04323217344413299,-0.14361027474882354
CXCL3,0.19102356183611235,0.26379140241020693,0.13973965462983895,0.21517892879414918,0.12246864878746952,0.1531397074980375,-0.04268042644877595,0.06665874382289569,0.28405831842991675,0.24532456341275566,8.418551146366232e-05,-0.0016455078694187328,0.25040716235051086
CXCL10,-0.016440772604166643,-0.013521659490570633,,0.041786147840411035,0.06828150812697888,-0.09880830519293429,-0.027237061589644715,-0.05300462622094605,0.09090420280375423,-0.04656847634263807,-0.033443117183510965,-0.0703722277685169,0.004754206234026877
RSPO3,,-0.05499755037809896,-0.11029466928053266,0.033585108196523765,0.10850641345457612,-0.024624003621754008,,,-0.06541759619944926,-0.06214661025521938,-0.037006789639595354,-0.020444055728218315,-0.046602441197484926
CORT,-0.004812546260926383,-0.02517454767815866,-0.0948904889106385,0.006005242945444597,0.019353979151655445,-0.047173458545787146,,,-0.05792684601107195,0.011745711685193455,0.054422270440234476,,
NCAN,-0.13450449864720485,-0.3523785557697183,-0.1316389690733112,-0.12657950773888743,-0.11021349298131382,-0.0028501640177747453,,-0.19689804794816992,-0.2751819693585225,-0.31253453204409787,-0.03535870239885105,0.009421838611348205,-0.20524900744107927
PRG4,-0.011084623686443576,0.05680622103522214,-0.060550993998835685,-0.021434053451780725,-0.009601904567733731,0.005459345799667025,,,-0.008959264892945785,-0.03771375794313279,0.00017377253452390776,-0.046311295969988245,0.05202486509147922
ZG16B,,-0.03754827287939924,,-0.024876840409978843,,-0.011138391379629567,0.019429776963209647,,,,,0.0890770134388581,-0.02984313547266826
TGM2,0.051019481860879755,0.07222952865869296,0.18768177941978198,0.04797245366830793,0.10454359991255081,0.00834233407065391,0.036695785906847266,0.21110265108326634,0.10711304127418403,0.21288899868073177,-0.02144968539108973,-0.021687710347279926,-0.052546237384150166
VEGFC,0.03848001344760216,-0.004199833455907395,0.13711381505819964,-0.008464980598777488,-0.027218238388561997,-0.029992939950652994,0.040690235492709156,-0.022204640690665457,0.019125365402646474,0.0648175609123852,0.024569330950627653,-0.06784607603386998,0.18045753112074497
WNT6,0.0008864509424104148,0.06271004665263075,0.09950775702438434,0.031389524297081146,0.009772000406050205,0.020366337421911813,-0.03205626411034609,0.1337314054656748,0.023829998758197215,-0.0037349247168324707,0.06406729445508351,0.06394858432551183,0.03464608657054069
NRG4,-0.017615226240012223,0.06711627455486331,-0.02692744590340871,0.05331842757329899,-0.023188463394319923,-0.021398653306411473,,,,,0.0037189093426300943,0.20390414839906446,0.009162953822458467
PMCH,,0.025288811066073124,,0.024969842193507966,,-0.01630351998554867,,,-0.06829258999739969,-0.04798359386265044,-0.0186086050626867,0.02735559193659472,-0.03905021658118925
COL9A1,-0.021945194465496694,-0.03290564291913768,-0.05368649799862506,-0.005461713027177848,-0.04849898102654077,-0.029852343641951832,,-0.08897599084938346,-0.15467442844617463,-0.24386522463797583,0.016982208967962487,0.03153343386341247,-0.04311488226812818
GDF11,-0.0033414617673348944,-0.10626368074654244,-0.1914667555109888,0.011204054337775242,-0.06201254689718921,-0.047336648263155714,-0.04650294245268749,-0.10827561828042552,-0.07559567578419443,-0.05516958828642787,0.052599271904286204,0.0028032654763540943,0.026031500100799614
RAET1E,,,,,,,,,,,,-0.02242698638845107,
IL24,,,,,,,0.06740914178450275,,0.013042048251334237,0.038013947939675906,,,0.09860971763496336
SORBS1,-0.06703230782491523,-0.07793133219180207,-0.10192002317384122,-0.11926672831852095,-0.0872847443252974,-0.15427042005778882,-0.03944474014917453,-0.1878491826017443,-0.031541438086194175,-0.055829824844872394,0.00367344080040878,-0.03907067271174715,-0.08107393285812298
DLL1,-0.03155015263559552,-0.19797521702298454,-0.04231485406595298,-0.12252999099667931,-0.04998276083833959,-0.07806983100152186,-0.03832089431968667,-0.0006583925751815273,-0.14229110348528332,-0.15176721183300282,-0.00033239584555388015,-0.029152178904171176,0.03919467745180862
TLN1,-0.010350679489186158,0.020867556391591033,0.21941559414380135,-0.05823973659609796,-0.051714993918161,-0.06831973708187339,-0.010691949247846277,-0.07340804280140617,0.08194065565821299,0.14739135987085483,-0.030981015707617174,-0.030121391285434364,0.039680046059365016
COL2A1,-0.01941504672158872,-0.11976595144658915,,,-0.004905832229233896,,,,0.0471709431994556,0.022279482780784548,0.022398581725911845,-0.0297530109845973,0.030997639686428827
SHH,,,,0.04221724198810463,-0.02678731176377065,0.0024273369650565147,,0.06959754996128402,0.10302753272942919,0.09923421070575203,0.11594541267624435,0.11177865564043749,0.040096646289577945
PON2,-0.13468453550986959,-0.3521225252316409,-0.29421900996396066,-0.17687352546257393,-0.11114061563626641,-0.03408221098318702,-0.07690908393706207,-0.21863938451586115,-0.10550287315817489,-0.1607955615887471,-0.0740822389545648,-0.08154103631792729,-0.14598399742278204
ICAM5,-0.10293976818972951,-0.01180341032644173,0.004654486534437248,-0.03471483174345758,-0.04339971430250894,0.016115676783072887,0.06874744995483163,,0.05537682810776718,-0.013476582446322308,0.01881454161366973,-0.03398249432346941,-0.013492092848240347
HPX,0.01622277059688981,0.05210083890550994,-0.0192179626798177,-0.01042785575561271,0.0003281183901636579,-0.021858402748747473,-0.04477916464605675,-0.009282862432889404,0.028572549843909646,-0.009512346640317308,0.03811932346475164,-0.02918261520580241,0.11642225042976731
SFRP2,-0.043063125439560986,-0.018975411519464008,,-0.014152600393812869,,-0.01821754931062135,0.05547132137859553,0.06440226912298173,-0.01263953093472288,-0.06608942122747691,0.0006324348081280601,-0.020272176740292698,-0.08781447941625263
CFC1,,,,,,-0.014017771605728086,,,,,,,-0.04103368164003955
CD70,,0.04951612109123254,,0.09588842939958998,,0.06134119626873627,0.004502311078603279,,0.11872430857479184,0.19163057353013,0.04786419330751789,-0.031191104468890812,0.1470385588217932
HP,-0.07532357589777343,-0.0593878222807483,-0.2062763531827909,-0.02651937734534777,0.09384510615487138,-0.023521666908781956,,0.05937342185409902,0.03409689464797881,-0.08483109193569739,-0.01834083661512088,0.00993790431415767,0.05345695147853457
CXCL2,0.11027135038564913,-0.08138548915783084,0.1245920104504083,0.03286374108369521,0.15328594000923967,0.0266736436210309,3.794724838772727e-05,0.05498006561349261,0.26368632851846624,0.22721489668190795,0.020968125802837283,0.024773054128577228,0.14765256573708166
NPPB,,0.08833263408918947,0.23954896954081595,0.281830433657063,,0.05515819309976452,,,0.11872109348807292,0.1192796937120541,-0.027812483552172824,0.24633345153276298,
CCK,-0.12354480283486995,-0.18324353247791952,-0.11446683549122003,-0.05695408791407802,-0.05846609508855646,-0.1313091142185735,,,-0.164836418339526,-0.13889797134187812,-0.030525879010968558,-0.026903069736627653,-0.21062306353836874
SEMA6A,-0.0677945268285438,-0.15863427749583192,-0.19317361023473062,-0.10202987251349435,-0.06283701855464785,-0.10902311879379248,-0.045983988939275626,-0.17342566579962954,-0.12750024498577286,-0.19141905375030488,-0.0020404226258462312,0.03434651679868871,0.048665175642162696
IRAK4,0.011615598390577854,-0.043539580245379655,-0.0009630367545126964,-0.07924363591498702,-0.04868732649295514,-0.04128358233355448,-0.08051858022539918,0.011093538247093882,0.03978466504362122,-0.022034161403399213,0.007689496538820903,0.015384151345965921,0.003508282804066359
GSTP1,-0.1498218202273403,-0.2002358470894737,-0.08007398950595977,0.009508063851773566,-0.0022798143902203177,-0.056221644697531485,-0.07657968337539009,0.054010725060699386,0.04746623436438969,-0.017118740409809596,-0.02098367607905339,-0.053190549469122696,-0.009067099251084822
VCAM1,0.06222095810028675,-0.08285933077835078,-0.01950743709756229,-0.05680530231805686,0.08559880558672205,-0.05712062596508084,0.01124755866058529,0.05528516180572941,0.1594849762350394,0.1340522043107071,0.0204214855348745,-0.021236287547716087,0.14111678627804305
NXPH3,0.12490473458114618,-0.09477679780459902,-0.0346229125294863,0.02258355690284996,0.037880437212326666,0.0024281403802040406,0.0019867785814698976,-0.09080429496787154,0.017158034319589843,-0.02340865276494942,-0.03774319213951089,-0.011432904198399145,-0.08930262589684855
MTMR4,-0.056418734576132175,-0.0981885459606372,-0.10026810754262572,-0.015736437405883083,-0.03353807808134381,-0.024255847390758346,0.08386167206810442,0.021672368286903474,-0.030107563899668927,-0.0730711799504462,0.005363061590487002,0.08703352432498143,0.08798452219558811
LAMC2,0.07722958406336837,-0.010688071235612754,,0.050366580550417046,,0.02022320964569426,-0.010834079045624117,,0.02837303008391957,0.008564728157298673,0.06282335509097595,0.07348927832752201,0.024961017236878894
IL10,0.004387706611328379,0.020374119188591416,0.08179153424499261,0.00391419521219945,-0.039234700462423854,-0.04831393351138935,-0.06738401776121061,0.011291981118971142,0.041363314266387216,-0.0639200463976283,-0.007272998041188993,-0.04904386157571228,0.017067893615724816
SEMA4D,-0.09134365365519188,-0.08064917052518596,-0.20076034208143162,-0.04465202720644631,-0.08464961818841173,-0.10398218348055246,-0.05843497496311406,0.028108432731863517,-0.16827958306331064,-0.1910334418548885,-0.04476907552132857,0.008202672667277002,-0.04832245638353131
TRH,-0.07610446300744389,0.09383611364274078,-0.0683922973736731,0.038917995918792234,-0.02137366758058709,-0.027311219343288985,,-0.06641221852629395,-0.13667590364472734,-0.07556926471297225,-0.050257630251765044,-0.023228197137332575,-0.005943479567990558
SEMA6D,-0.10219963355896551,-0.12882224002504156,-0.2816701943500846,-0.07175841349554027,-0.03722522888358839,-0.103520683818562,-0.0331102148572549,-0.12141051615598517,0.05702322674395414,-0.03811910432498074,0.04192299247075249,0.05680303127128647,0.05921269098848798
CEL,,,0.07079695745212596,,0.028897612478685854,,,0.017414565405298003,0.057066400632802355,0.04291527852116092,0.004712263530411012,-0.05150589452785375,0.005734713528922875
PDCD1LG2,-0.03924754439231117,0.006926072168432786,0.012912235630375078,0.030500634845381673,0.016168401151809186,-0.02547957376286202,-0.04089763261527222,0.073986123126547,-0.02256002671173719,-0.037553052266538024,-0.0070546547209990864,0.0001394498453095938,-0.0025672718585484965
