,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL8,,-0.06960426579650635,-0.01754967274498138,-0.015206871107731708,0.07325040570621785,0.02640942761472583,0.07446388024606157,-0.02703871511339137,-0.009470441134111683,0.15958729603379557,-0.002713167844775102,-0.004371018262221355,,0.00535925867665922,-0.05626084064884716,0.02399292096614776,-0.02383327906332059,-0.11941573439059353,-0.0030203947885847834,-0.010684854478767273,-0.05067807910079931
GRN,-0.06191554932501034,-0.05790769094352382,0.06502498450417567,-0.02010932629889569,0.012702976809895213,-0.038613099819771235,-0.03406525386876314,0.08192090989314653,0.01667224433720403,-0.0354678718399136,-0.04398415560387188,0.022622141850439117,-0.031762120792119174,-0.004120681754648421,0.031558057873478644,0.1122706916339239,-0.002164861776719961,-0.01170344249852837,0.018155512916150585,0.07238794052274045,0.001669905736084927
MIA,-0.02223197973189611,-0.036508822119929896,-0.04252137467207843,-0.01444338294574232,-0.008061281889978875,0.03427385090452826,-0.016341526244733257,0.09905462867877969,0.015864939927037462,-0.019807698719292003,,0.008598887129734223,-0.0590653868383669,-0.06786601486607233,0.08854104594093026,-0.06605787299158415,0.12206974404413984,0.1537120689454771,0.058121019996101836,0.04332327035673535,0.06025165930687815
COL4A4,-0.019670770151352584,-0.018893438246585008,0.061185696872992516,0.07446932427465253,0.009766238884927178,-0.019150946342885618,-0.01912535275054261,-0.01670853366363998,0.021042812117910727,0.02105056788734408,,-0.00503694669820062,,,-0.030359833222558082,-0.02632822343070845,0.05792096188879087,0.052278780153946366,0.0410507919103269,0.06574320319185031,-0.03723095598164493
TAC1,0.20109310439532857,-0.0449708277252614,0.022903471448384727,0.022771822316669094,-0.005400026168236909,-0.03171605138088411,0.10423880723209275,-0.06659986716893862,0.01830892132096701,-0.026018584894826783,0.011649834415526618,0.0014762495650989095,,,,,,,-0.03863252931259811,-0.014680819098709334,-0.04298268670837219
RARRES2,-0.019697924225154838,-0.026858288110729964,-0.004011699270178129,-0.060178544816558655,-0.02527268921675459,0.03277154649353417,-0.03955234329772143,0.09411616776932945,0.023509913199194647,0.012092890936854636,0.09983414075820904,0.02073272841493036,0.030249366517025807,-0.025404047299080666,-0.0810291036155798,0.021808240775613632,0.031233203202792322,-0.06088715864128924,0.08114318919736145,0.034112950381692035,-0.02299174569729027
FGF7,-0.046965924792615105,-0.024736222056782196,,-0.01833068390693231,0.013725442972545212,-0.025458388451651964,-0.020791602742846648,0.09403937919019877,-0.00629513316691364,0.05044952637180251,0.005337877261408358,-0.014809464629571912,0.06466538754931987,0.043713421852430864,-0.05170478458791378,-0.04390057917728556,0.00411121759371845,0.1246034336322899,-0.003644906223028187,-0.004146562996905817,0.040781201859935924
EFNA2,,,,,,,,,,,,,,,,,,0.004788276665933044,,,
HBEGF,-0.008919307647287579,0.004239480218475078,0.025897246550623698,-0.007757699907202035,0.0214863912894146,0.03293323754267555,-0.044636893904398386,-0.002714446785007442,-0.04499091741779867,0.009458060925896824,-0.05904045546762435,0.020965932714247425,0.025162092666471646,-0.05607153159768711,-0.003983800089014895,0.020970222352425138,-0.017180555437427917,0.003837889799735147,0.04295715669013451,-0.011181470265023507,0.01692665349063691
CSF3,,-0.019123730365765236,,,0.05471094657325064,0.05962743109737228,,0.0036837528654543213,,,,,,,,,-0.003194767739826369,-0.02568411458152148,-0.03210194935549616,-0.023919630505539722,-0.04025024801661544
PI3,,0.02973025070842462,-0.026095918880210046,,-0.0224906894222162,0.024919908192742077,,-0.019904881016107795,,,,,,0.056114674176756085,,,-0.02451707421492302,-0.09966064543126203,0.04193319899306505,-0.05418582403912388,-0.052572781966598876
PCSK1N,0.005564788139365472,-0.023711013087633445,0.010028695703276119,0.09115082050226155,-0.021327405724068427,-0.05039524576969763,0.007506076393507773,-0.034371120498045665,-0.051734376634232,0.06097242339357813,0.02763853858329774,0.06026476272544414,-0.0026041050400163837,0.011392572941933422,-0.03677467069950615,0.02147004894120307,-0.02265442781389186,-0.003015074450613271,0.058412438518724866,0.018584932837185333,0.016842006431642204
NTS,,,,,,0.03350789391721258,0.038642053185034726,0.01492370149438936,0.07482138973248018,-0.030200695579487333,-0.02137723591488567,,,,,,-0.006138492312851989,0.005630303010188309,-0.03378947461560311,-0.022746410907687562,
SFRP1,0.1313715961922644,-0.00808984686446375,-0.03662832286672005,0.033906269336251585,0.056933508485990554,-0.015168680886211833,-0.001242656814581669,0.034222800117980096,0.05594413005235899,0.061402623763884806,0.08178061403209907,0.014454686835469669,0.010601332290817406,-0.0014526549883748271,0.0057879004866504425,0.05294783053040358,0.004414241218225112,0.05142390565277538,-0.016831122571578153,0.035446638001217716,0.03444024151311859
CXCL13,,,,0.0480375202801324,,-0.015032356471139778,,,,,,,,,,,0.013719650275723248,0.02713485554672042,0.029906588380214705,,-0.012747001664504858
MICA,0.041582189092669086,-0.03538699832495504,0.060179780357294675,-0.02502775236334203,0.0016432573178376886,0.011170608560009685,0.022720239112315296,0.024782866015020003,0.020265969610325427,-0.019454106319508415,0.17786029755529778,-0.05618108337833936,0.1068968011154569,-0.01806588723220787,-0.022071825749230525,0.1466111742009607,0.08581796266801,0.02389432146002481,0.09131949586068251,0.0834691159348585,0.07973791884473296
TG,-0.01967076571846879,0.03484260394658525,-0.039061876850692796,0.02554541789418417,-0.017520635966291054,-0.032172190059575896,-0.026949412420097914,0.1057230014303549,0.03735705535075645,-0.017183503578190686,,-0.022381625837819212,0.05254164204774866,-0.06628095404210871,0.1196867296730465,0.009825516779892811,-0.01697564586682883,0.06309301967572159,0.029185236949521947,-0.05795946612812511,-0.042266907950343324
ADA,-0.008651070304240168,-0.04232971295107596,0.013429199851400979,0.03319114046270993,-0.0154404022376361,-0.03841891237671556,-0.007714930646926029,0.06436135932054905,0.024949048767653446,0.014116053886796239,0.04149274665317056,0.04309135939437167,-0.0033034857872939927,-0.05697276715814691,-0.051206635621120954,0.05841079827887495,-0.03994581187989669,0.10602229272056413,0.021990655604738094,0.1462614704624018,0.014530375410132615
LAMC3,0.13125026007384813,0.016592838873075486,0.10541264790297558,-0.027418510397418272,0.007857586161632032,0.01054095454333787,0.028778717098486863,0.09476288622167933,-0.03569958288487266,0.01166065174173402,0.06456268014842959,0.018853457926424774,0.012316810323658528,0.0551472335247773,0.0375406640684297,0.18545116291644761,0.07114724623038608,0.050465744778126605,0.06758772129714158,0.11447360364264263,-0.00694734738252311
CCL7,,,-0.01577808336601654,,-0.01266739181039489,0.05227253293323991,,,,,,,,,,,0.01529540480723627,,,0.02507923298656443,-0.039949639482670225
NGF,,-0.0206870774355298,-0.01394079686434322,,-0.018734779748672943,-0.003787073804712866,0.0038857407069910798,,,,-0.021377249990377163,,,,-0.026125518680399522,-0.030945991359467392,0.08579979483231466,0.036973869253213845,-0.020338463417382054,0.04901534579780984,0.024711176173302304
TNFSF15,,-0.025592496605481088,,,0.06631205436892874,-0.014756200102548708,0.09863035339951047,,,,,,-0.031121949745631004,,0.08250832920811314,-0.007489813085850494,0.0693744812317683,,0.07517352737904952,-0.026282045338608295,-0.04526705131923499
HMGB1,0.0011206013845233736,0.029892900304882165,0.028096334280254497,0.024171621567478933,-0.06929791075659,0.036210872860255025,-0.02334838432347883,0.09774515662767497,0.010649162055283495,0.022717651559784814,0.019117986702790957,0.0310596000530931,0.05961634286020855,-0.10219929859329811,-0.04835778868941755,0.10684498609255316,-0.06970364479102166,-0.014066790256336921,0.03439093715047927,0.0007505655057855817,0.04995235074485463
ITGB3BP,-0.04623832155507842,0.010693337270212733,-0.018561529336471604,0.026033651012653505,-0.03096591772151093,0.005500002966252096,-0.02710336610298363,0.07598685169496057,-0.009733874633644285,-0.007065140942263266,0.06503961691887336,-0.027358736565000243,0.07723489089879085,0.09177399279001389,-0.04251930202349895,-0.046890304393651654,0.03426215922877697,-0.036145497659243644,-0.008827104036192288,0.025324684693695722,0.02741837077318636
AANAT,,-0.003941919886216462,-0.007610631666558482,,-0.012834800629061685,0.20554925929877438,,-0.01594540931102592,-0.017586725931964788,-0.01980769982104678,-0.02009775886180322,-0.01998667780081568,,-0.020064189332706657,,0.011395396649107768,-0.0027558701226592375,0.041683479322286096,,-0.03982183636920534,0.03707066439843846
RELN,-0.016307586294947586,-0.03566899539143297,-0.021674892390042173,-0.014907415967461934,-0.022278339602089758,0.012308377037052348,0.03627116094496367,-0.0467888339509121,0.04415215839081842,0.02156084191324857,0.026321963855926087,-0.022126977446416136,,,-0.08479665470723845,,,,0.03692400143378024,,0.026443264582575347
IL15,0.03688286221098822,-0.020020214992514246,-0.04260908462784814,-0.0031091676215370613,0.008918501023635454,-0.03476643838076305,-0.004620879588715739,-0.0012114246460179722,-0.03079708966919513,0.09960884425714825,-0.041184797058414775,0.053453069079908384,0.0025645479774450562,0.048819881108536134,-0.03358064290026885,-0.016118899520646667,0.05108075684847568,0.037331485954912494,-0.04862701358211627,0.12744793725787884,0.09465752315266383
UTS2,,,,,,,,0.09793623129464918,,,,,-0.042665441335971,0.009470707983519854,,,0.13736235283482726,,,,
BSG,-0.02163232106561831,0.0616338002263673,0.03762147193300865,0.00232980560971483,0.030484448486789596,0.009720459336586077,0.015561817583680096,0.051904019875194364,-0.05300919547933808,-0.0072738839210657585,0.008503190654393462,-0.016707519989526184,0.06451690130572997,0.07477553462367433,0.05148939560062908,0.0141433958967006,0.017815248070710887,0.005828475662298669,0.06764658488189425,0.03948559450576023,0.10852883797978252
ADAMTS3,-0.035567674673497876,-0.038651040394926214,-0.00855465376197646,-0.027091708514542474,-0.0111140712978156,0.017766610579221888,-0.03578867379949281,0.11069125934090296,0.028232430523606068,0.014881442800253435,-0.032272278277403164,0.02464637264834255,0.03349788495266168,0.027220376701785277,,0.0019422789687091645,0.028150300129073116,0.04334007874593901,-0.004571228237379953,0.10506957852746515,0.06781026735617915
CD34,-0.013548922606360248,-0.0662054321658204,0.07721171859326303,-0.012582499890791483,-0.00748639324740691,0.022119074183158425,0.07035537242798383,0.04267664744601252,-0.03644917221213053,-0.03705966854468075,0.030492091380090847,-0.018597057957389983,0.006597732645426386,0.10355446672126108,-0.06875493857064556,0.10230998459467579,0.0149829278452146,0.04170302941233898,0.08373744301609214,0.12071265149286886,0.00487465584099555
CCL23,,,,,,,,0.06802364623787104,,,,,-0.002905876190910883,,,,,,,,
PLAT,0.01040788436262629,0.017591151408379163,0.019403135815607944,-0.021609662585788496,0.012692812211375734,0.007547942776014535,-0.03562690770684745,0.12282432406833776,-0.049912985245304776,0.02971020001482229,-0.035011310977415576,-0.023212414620587027,-0.04780636251059702,-0.07353645349890485,0.03744026218611779,-0.030358640387934933,0.01544378651631464,0.08392188946627187,0.11675089857240835,0.09543473672973704,0.028755156432465477
NTF3,,,,,,,,,,-0.03197435272754587,,,,,,,-0.014346616797087692,0.15264672831605924,0.013410665880777013,,
LTA,,,,-0.011338933128364283,-0.016235461439848182,,,,-0.016937849895963215,,,-0.018536722179217004,,,,,,,,-0.028532862762045554,
CKLF,0.03024570720189851,0.0347201816708668,-0.01094175810873079,-0.0230824697861162,-0.006964467037828064,0.031670396663017505,-0.01139823180653002,0.09658591005465392,-0.0277440613808799,-0.018593555999961712,0.001883445027169613,-0.03308372370776344,-0.050458145398582434,0.02160758980519639,-0.03946382042122177,-0.017726254936697355,0.022052441391060083,0.06737153224455977,0.11549616545847069,0.024192909010528115,-0.025683993722986027
CD24,0.09315335530672242,-0.0545563994850937,0.07570708328615705,0.0036027006325032706,0.03420860469166108,-0.04639310820126051,0.04105131379213761,-0.02038190049171558,0.044813080547430995,-0.011815777501984573,-0.07186546803796669,0.035090290797624726,-0.05432241236473162,-0.0759665022587729,0.01539801272307783,0.03290080977934171,0.00946262909282562,0.055799642266518276,-0.016141503088232322,-0.0016822695814121469,0.017103635466996663
HSP90AA1,0.04212693031313695,0.022197484436446813,0.0019246728897133697,0.02766262921401669,-0.00967239326025483,0.04063708633765417,0.04629943778704749,-0.10877390190580233,0.06106440004242317,-0.019071424043971476,-0.029516292968640494,0.06109850661346372,0.00293713970425808,-0.04261048981597028,-0.02136331675589809,0.09499485989549297,-0.0582217359864531,-0.16184964588697073,-0.043567994411601835,-0.05600583039906801,-0.04684889997372674
BMP4,-0.02024407363529489,-0.04477189589645189,0.03516345812915103,-0.01201993380439068,0.15150220987742027,0.0641872658212954,-0.052754465978686306,-0.03316268474748556,0.014465514546885945,0.026580487164997144,-0.015115219929524998,-0.01579520185139327,-0.04089763092393185,0.008703891087155297,0.12290939006249918,-0.011406194814208737,0.10729695848593204,0.050423016902933604,0.019495843286155567,0.0870669064334708,-0.04982474791328291
SCGB3A1,,,-0.015778081788229287,,,0.0747971386260286,0.06293413473059134,,,0.01734562824766255,-0.035377679914388185,-0.012934679598759132,-0.0362411975811792,-7.8169303105672e-05,-0.06843536422278329,,0.06650347843768754,0.013697110795054687,-0.04139820503624074,0.08721349794077451,0.0690428332321606
IGFBP4,-0.06625928139528513,0.05518571415839847,0.07265447047699547,-0.05520779174638378,0.0317761213055835,0.0025723087227486887,-0.019483034064279436,0.0859881934622991,0.008226282652381131,0.026721926474334044,0.01766364950381416,-0.029058831082930954,0.026011224347611724,0.05800564863324994,-0.026108642551432578,0.11908749911489755,-0.010876406175403914,0.005634334667304386,0.030253938379201317,0.18263587385081081,0.02802839181413927
RSPO4,,-0.025271386004771877,,0.08757186519334763,0.02366768489445487,0.021012596874282686,,,-0.019699750579060517,0.11938173733957076,,-0.02571335193265054,,,0.04174013615318862,,,,-0.0011959666619430493,0.003105400922192984,0.10509130259378416
LEFTY2,-0.01947627538229161,0.1187205758743976,0.008108165068627961,0.04527149969543758,0.009275439404106628,-0.015111150078112576,-0.015524006557483159,0.08411025668613148,-0.009262843395940296,-0.01832051108875322,-0.021377249990377163,-0.022883376518908285,-0.07822306659501295,0.01784432549175488,,-0.02771698235960158,0.07135335825286634,0.00822372841831361,-0.037914861911169946,0.08154038130138255,-0.047684646907898746
PF4,,,0.06530711295237933,-0.010314300802446446,-0.011052049792070032,,,,,,,,,,,,,0.009385561206109918,,-0.03690634504991178,0.011073974895023098
ANGPTL2,0.04279411662615319,0.033943167972819994,0.03885261573144275,-0.028354867993480762,-0.03638253321739497,-0.03240788631649235,-0.037955872571221544,0.09583389504343508,-0.01769812242610013,-0.0046806994303477244,0.027776938116079293,-0.056751884710174096,0.018093497783422608,-0.06021428150661836,0.09131931686998185,0.030063871783987,0.04640894440110697,0.05367474297928116,0.052780141982795424,0.06462112222421064,0.013040705607704919
LRIG2,-0.007852342864078774,-0.05187033294265211,0.010270882227392518,0.011596622160601299,-0.06322308400951465,0.030781610847464457,-0.043438717812564705,0.03942290822515506,-0.03918257735994688,-0.021342505367346436,-0.03679337435444213,0.028649842581365256,-0.1017240272052243,0.024238991317905217,0.05409251376471013,-0.046182233103869604,0.057798857287327976,0.03207233678252389,-0.014120834143664255,0.0696379894818104,-0.023055786162950537
ICOSLG,-0.0181083068330646,-0.05177738950877595,0.0003871189647449296,-0.020489342667150374,-0.020867447615400665,0.03774621387303003,0.010548480048970575,0.012091053769592092,-0.05372556031570978,-0.002788787330413088,0.022801758086029994,0.005359103341885094,-0.04526055325680041,0.09354273732921223,0.04792734164983326,-0.0008739069488008468,0.019090458355684452,0.0225151422268635,0.0043947963553503154,0.10391761821265556,0.09366113459564622
WIF1,,-0.005918798577084683,-0.029450168552464576,,,-0.02749610823776899,0.04866652387745183,-0.059756383277342916,0.058062346220131976,0.04945662255557081,0.05272139297903086,0.04813494127489095,,,,,,,-0.025917094769916233,,-0.0011576488770306617
NPPC,-0.054605095003394596,-0.00266784091679716,-0.01129726382639108,,-0.017144454733994174,0.06686760251889896,-0.002740212839760334,0.004554676815792732,-0.011280375270564375,0.02746675277620686,0.06049686756016503,-0.027766349133322737,-0.025946724001844553,-0.05903945651859493,0.003485306075893419,0.1425539402387283,-0.001056860190577503,0.014524696088587658,0.012326129741721441,,-0.019857359876518533
LYZ,-0.009607329873286854,-0.003371402540759412,-0.0027113908435742063,0.005905050081533212,-0.06291040399278963,0.04353840483389354,-0.056444083005965165,0.07911920722482203,-0.036727221340010684,0.01855000964294809,-0.03468116196556594,-0.016290824960717647,-0.10058747285587198,0.08429092486506208,0.009298247150684101,0.05315179660596034,-0.029306370272856545,0.0976817002850325,-0.007458466871087549,0.08916095607692247,0.013504280782548521
EREG,,,,,,-0.025717527062661255,,,,,-0.02199094298756312,,,,,,0.0439505975612371,0.012467651816326314,-0.03472492197723943,-0.022922665478434585,0.010130582711404393
SPTAN1,0.004276071877081717,0.011668811539249065,0.006809028331706056,0.05186416148630931,-0.0679477293147221,0.027858961201973533,-0.01954486439194197,-0.10463779235966021,0.06349599897761156,0.007228520182996496,0.01843460968949371,0.008447879810757633,-0.011576992120772022,0.06374857991581834,0.00477810730058856,0.033947404600347175,-0.0019112641762161389,0.1122656851013023,-0.03376243039102914,-0.000914161858890449,-0.004280916797272775
PTH2,,,,,,,,,,,,,,,,,,,0.04806353321666063,,
LIPC,-0.025184468544131047,0.07532899756944961,-0.02003778801409205,-0.015523573951088505,-0.019861356603760302,-0.017693390872467164,0.05279149093504714,0.05359128804659651,-0.020599785977884873,,-0.02538515182937993,-0.029119457088861243,-0.027513844790363978,-0.042565353667979984,-0.06801026984563224,-0.027438132953982532,,,,-0.033834572506904324,0.05082721137670814
COL8A1,-0.005371199634164178,0.016712391632162846,0.04152102414935309,-0.005039579897771801,-0.02129192310677704,0.018790872175122694,-0.05928007426023336,0.09761930487215031,-0.040022948643681285,-0.011506655595070268,-0.054421069674140926,-0.0447339883189448,-0.11201339095209456,0.07224868547637434,0.012598539467283672,0.06423492360202399,0.05282002727172344,0.11207851999225299,-0.01243268824548924,0.023526452976607284,-0.00545035480912906
GSTM2,-0.03582097618196622,-0.030998057376638587,-0.03059490881740404,-0.007675999820842321,-0.042325815218195055,0.01819915187906946,-0.01878930989858586,0.009809848106643312,-0.03342110276451008,0.0010884707963755484,-0.03497686575205734,0.030962244659475207,0.020537147140711386,0.005383446044784024,-0.0681983514746378,0.013686387372463806,-0.008747295044853694,0.017243667788580695,0.002647952809821975,-0.029260014061670097,-0.015371628954971923
IL4,,,,,,,,,,,,,,-0.040688415749958524,,,,,,,
SPX,-0.027397685776510975,0.06271760598628708,-0.03240795636684892,-0.02712630842410451,-0.03254506565205373,0.006600488825984892,0.042368150966963496,-0.05592201000615852,0.017329803008952663,0.011128725240935607,0.05310857846190584,0.027443179394488752,-0.03439735995535821,,,-0.061310034765419755,0.036733921571469284,0.13513322787042553,-0.06861098773908772,0.030537327515525785,0.01659122691187406
MFGE8,0.02050585323716994,-0.02044122715543485,0.07679636146686863,0.006513459078071557,-0.009592247391677583,0.03247690112362462,-0.03650662848865787,0.014195935390345847,0.006466667910056713,-0.04115930741177335,0.06167744798571674,-0.0036739701156410717,0.10198035132725208,0.1251015717111656,-0.03380117676537682,0.0662654026069555,0.05734592309114807,0.01800215969173156,0.0048628598223076705,0.1358854080627255,0.04721808630283258
TGFA,0.002101224662180552,0.027578971484216817,0.003754461737486991,0.009166863017679485,0.023625820988627692,0.014193735123231951,0.016636531126180597,0.017101386291278876,-0.04883192749949845,0.026313620092090595,-0.01384556692605424,0.04437961525247176,0.1435471493958876,-0.0758089743320091,0.011617088203697385,-0.0017584759279822186,0.09664789124154129,0.03590471039435416,0.00013359467911718922,0.056141368995124515,0.004301791575398997
SLIT2,-0.020244070395939524,-0.05121417083525304,0.08765776564113817,-0.000830387347713882,0.014686654962752125,-0.03665651521328838,0.09847354873943087,-0.03811043949265651,0.006719754631043576,0.00769252171518974,-0.026185333513555207,-0.02417288470665178,-0.0029961568737538417,-0.013133337549387452,-0.05210900289879598,-0.02937042982378994,-0.02219070269024511,0.07579280909962487,0.04844534739769245,0.017642173826290124,0.06470794373705385
PLTP,-0.024878111979800457,0.0343165225712682,0.025483250633663995,-0.02226537185879665,-0.041361169235305986,0.01257269769007343,-0.03267306272370859,0.07877523053294719,0.0058280594824515084,-0.02990840177546733,-0.028347555754124596,-0.025681578645631524,0.05586349052788035,0.03876313902790122,-0.08486015271876206,0.05696201563967295,0.03037386241801834,0.005865477735794195,0.06145506325403971,0.09116619732333295,0.061308323047805216
APOD,0.016956084354543953,0.0035595637607224017,0.01581448729513653,-0.01189472775427175,0.004183088198550001,-0.00646575007162457,-0.04846998450092495,0.08531824669766848,0.038784337501240246,0.028852216822888372,0.0031984197025598806,0.04124697164071058,-0.06294224327086026,-0.10103039981410991,0.10865241836693158,-0.0048534582194179445,0.05134434882509351,0.10677714204605042,0.00739108593326154,0.024421925201960258,-0.043774819013303955
B2M,-0.03940409954388818,-0.03821430850261497,0.06733312783376157,0.005106004306741514,0.024633071846533596,-0.010180728848320686,0.004620937310425198,0.1525172440808252,0.035466896224875796,0.001623073996984428,-0.023639719147424146,-0.02560529591714897,-0.061009234455340275,-0.05961771521276372,-0.01556122855419918,0.03946715101643067,0.04966209805037805,0.07449238759098664,0.0855677019572125,0.10914488732612618,-0.00928943852512862
OMG,0.08005598222048095,0.056423869468517567,-0.025206558590866367,0.036904057622411106,-0.026988249179470705,-0.0023238380486747413,-0.007190076110591884,-0.042210921916207685,0.04841679005077092,0.018792024035547313,0.01217692105739096,0.06080520140343707,-0.019763537651573196,-0.018499568946398266,-0.07128047175589852,-0.009306422157401012,0.021376288630538923,0.10940495794983653,0.0048585087232072026,0.03949410432543105,0.014867457187995673
