,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
TAC1,-0.021360001046788986,0.020033818910678437,0.023455691027472313,0.05193171244368881,0.04300275577380701,0.027014166515091222,-0.09852656654022345,-0.024051506766040426,-0.015823624170516925,0.008585268220363998,,,-0.004226551245384064,-0.010955190831316748
RARRES2,0.020835216914626368,0.01609133410232485,0.018891562511460566,0.06774578469480798,0.03166424041336101,-0.03817804993441863,0.18223897726002716,-0.003399532861374794,-0.014407553766535153,0.06558896314712678,-0.005499776162651346,-0.005173002108365217,0.008049298350440848,-0.08892377624392442
FGF7,-0.019979003029183495,,-0.04562981701758347,0.03239844929840732,0.036649695999082736,-0.006277478258157546,0.061558581517462435,-0.043806706912968826,-0.02701434557320036,0.049261372688902245,0.03586938125394743,-0.009645727266425392,0.051569795668217726,0.04076235053778487
EFNA2,,,,,,,,,,,,-0.017184801706350658,,
HBEGF,-0.014336022110367573,-0.00920054500303497,-0.004112758198689148,0.01800300814316853,0.051013298037548005,0.029353987357275423,0.0607547108082008,0.03756413206200253,-0.03326603850713499,0.06892392014622022,-0.011819150614643994,0.0048130548751826666,0.03108967967066781,0.030622109539758725
CSF3,-0.03810617184178428,,0.07235126284577667,-0.03474362178478338,-0.006181062653146164,,0.00031810496008004144,,,,-0.014273848610037582,-0.012755453174788703,-0.01851683077610604,-0.03369797826643702
PI3,-0.04514244297640912,0.007642259838534001,-0.05360002124181969,-0.054672103325063386,-0.017443188981560706,,0.0702307103375321,,,,-0.05607058721876703,-0.07322498882426445,-0.040230921662521374,-0.010211712836657408
PCSK1N,0.00816142867092822,0.036600294321806615,-0.020027967572496842,-0.03668080070524936,0.01009001013321904,0.019222541467386573,-0.010821201065094835,-0.008364812588486113,0.009108897962469843,0.000907852445735967,-0.03389358698739014,0.029894006137263167,-0.006430883784363227,0.0255638098594383
NTS,,,,,0.030710364579111863,-0.013109891085221275,-0.03484893702561532,-0.02915119612248769,-0.03722092137758545,,-0.03406986851587417,-0.020936419832378674,-0.027420901401824432,
SFRP1,0.042832663366062125,0.026861937760126856,,-0.025434035774986107,-0.01893237554581331,0.011183303179354306,0.00013338444073883376,-0.017921636730676198,-0.01765966973402788,0.004277857291127942,-0.031242142382276992,0.026312052718070775,-0.010895487909391193,0.06032258145191822
CXCL13,,,-0.01950224551579273,,-0.018762225943381266,,,,,,0.09595471642143623,0.024349337127960755,,-0.02733363787114443
MICA,0.06905203785747842,0.003284630851428599,-0.014972468970980589,0.022703922183385097,-0.03549589975039734,-0.027826173840379723,0.11768886105223113,0.002560917904168811,-0.01447322868943199,-0.0034328795315854083,0.029473543999367306,0.05028379749437392,0.04764091313236547,0.08609420385057777
TG,-0.03037670115188887,-0.01461385994991724,,0.004298526317781774,-0.04015484200032412,-0.01513227025366759,0.024473890103373894,-0.024624064077338713,-0.012780226168553689,0.050524408044168315,-0.019405211020278503,-0.02578548971816549,0.05832206329541716,-0.03012181038391061
ADA,-0.002002545913842284,-0.00853823446649404,-0.042548196914523356,0.09857733238907967,0.026934206695491947,0.007394759023626386,0.13369400994698238,-0.024714573961807065,0.007739954112974556,0.005841536339095595,-0.007531556506595137,0.07811887036703255,0.02017159947299875,-0.05146439111965739
LAMC3,0.03867685666508482,0.04097626915111056,-0.017404143411038044,0.03933336873922294,0.05228260297886052,-0.00569207173969836,0.13654268850637952,0.013664197404518389,-0.04889223587982784,-0.031056286667643984,0.09563347603925205,0.06542386362781137,0.02389666333857392,0.030454631827830567
CCL7,,-0.0241665272336498,,-0.019844393250096633,-0.024875247585424247,,,,,,0.060007569818400566,,-0.01940384373010306,-0.04796059016195968
NGF,-0.02195404882308753,-0.016747453386421425,,-0.02451991195983583,0.0004360693115481168,-0.014440244554488918,,,,,-0.025279112606625742,0.05612407238565868,0.04391066871563321,-0.024848208271741362
TNFSF15,0.06087793187373207,,,-0.022097702460823536,0.05908114474959144,-0.01753362266811555,,,,,-0.02133853200916437,,0.02552112958199545,-0.03729509861448159
HMGB1,0.05209353102913581,0.04281905855187414,-0.03217780279134588,0.015932388921772817,-0.02835837709633677,0.06375474787519107,0.12211701350890185,-0.03476998112466943,0.034950458671512016,0.01681924006388382,-0.07109749032095447,-0.05182093459392704,-0.06517559592773103,-0.02528297614442076
ITGB3BP,0.03125452360682066,0.028464426923377546,-0.03972704702327189,0.05113481074370279,0.055473366216093424,0.07779915743227489,0.10752181477874562,-0.04510218498835902,-0.0004943188157864735,0.02615779232091301,0.006487275663710024,-0.02253095893932869,-0.02138888578003494,-0.008680518232510386
AANAT,0.06814700117455683,-0.03506195433560509,,0.03707540134465041,-0.016595313034343837,,0.006780914929102863,-0.022144564728229094,-0.01473197141897724,-0.009428420911605196,-0.019202122840816984,-0.02312608866823017,0.042242112758005886,-0.020575944025416668
RELN,0.026342593669187068,0.013235602553653162,-0.011794075780753168,0.05229176188812072,0.02635475879478189,0.06757876488063681,-0.051839015696474394,0.0315111891981947,-0.010937443427532164,-0.026148006127669928,,,,-0.0056830946317405675
IL15,0.023993559073499735,-0.037647402196348594,,0.016938493276774606,-0.037132273831299335,-0.012476214890187269,0.041940182076989484,-0.014372172484509112,-0.002389377557252066,-0.006816829843630239,-0.010913260756711354,-0.04192738365748684,0.0673954824168087,0.07232998496897569
UTS2,,,,,,,0.11526009104649212,,,,0.0361528017077308,,,
BSG,-0.03353684971205928,0.07120804545464032,0.0822279219905779,-0.023217400898664337,0.031881508735123056,0.006991067709413548,0.032554420713797286,0.03205880211762538,0.0027927294084539693,0.07712323929149693,-0.0065695855848670924,-0.008260254665004211,-0.06946465588928538,0.054928665862735544
ADAMTS3,-0.018972448227857278,-0.018474866291849665,,0.004531803504950613,0.012017015131870852,0.01610755943852124,0.17949498068036268,0.015809376357477947,0.020636855883264034,0.00377827818124306,0.050393209038462956,0.10173435432111481,-0.013287853574127644,0.06918613305575912
CD34,0.053711022470776144,0.05964813780714415,-0.03197747602826084,0.032505681051407095,-0.03283104034440811,0.056618545388192165,0.12902713069806757,-0.040726203403492686,0.04669486580850052,0.00414519292992157,0.039720152742934035,0.043359871277661166,0.04091286997131079,-0.04107182481722173
CCL23,,,,,,,-0.001577935702444025,,,,,,,
PLAT,0.025508783584611762,0.00813048937628682,0.02643569864940464,0.03764056161124365,-0.049307413039358684,0.027999231560460452,0.13175695166736454,0.005809248309596536,-0.03398767594467431,0.04023133887286965,-0.06634094570093362,0.09073142184252145,0.019938769910332586,0.055737670180864965
NTF3,,,,,,,,,-0.011609591718476557,,-0.023008799414181234,0.04141641335424447,,
LTA,,,,-0.025434034585141936,,,,-0.021327523657854706,,0.03873101533635445,,,-0.012070577870137501,
CKLF,0.022813633999420522,0.03653260810153795,-0.05394728999083708,0.04904734795700673,-0.013357742661006552,0.04847546529840288,0.14333522593939504,0.03101594873141848,0.0034325689740654776,-0.04301224703770371,0.011127060341487359,0.0566355071791538,0.010323053267897748,0.014291896813426555
CD24,0.019638569664588632,-0.01351957199119424,0.008656921714878139,-0.0034588402309273657,-0.05260663543838266,0.05700211222238176,-0.0068282657008868625,-0.043388167977691745,-0.038891419940986695,0.050061358866312994,-0.04094871938611435,-0.050115591338254106,0.039784682021112676,-0.007905875812685308
HSP90AA1,-0.07666627365723296,-0.027188144408585895,0.014271631361403072,0.0375008165360578,0.041618540263724225,-0.02253029826631653,-0.12206927202822834,0.017117310376515378,0.04757550106547265,-0.029393036236922698,-0.08944392956345908,-0.13458735467709507,-0.099086091787855,-0.05369138548460009
BMP4,0.04305390906786945,-0.0162759341938053,-0.02408876399355934,-0.016654024242110266,0.06340110642778161,0.06891086641078002,-0.05089756861638693,0.02597871610412841,-0.010623400213420696,0.05282863066605255,0.036199983627067424,-0.013078978405048824,-0.00031138417278686267,0.04809654462872439
SCGB3A1,,-0.024166524817029366,-0.028708780948263516,,-0.019762969139108386,0.030469419915156448,,,0.01037864148335656,-0.015285236414546132,-0.020302907097348916,0.070938115730001,0.042677953534746786,-0.00435943740555374
IGFBP4,-0.0056832997106586215,0.030719703773943053,-0.042890545015936914,-0.010045673918496164,-0.015654683569606788,-0.013281126976245988,0.16736496175087673,-0.03053856118319257,-0.028857741351960512,0.0017577976492981413,0.05639040221246639,0.013745441554517021,0.06888427374580669,0.022831775236200034
RSPO4,0.060015447430871664,,,-0.015127339235298392,0.10559372109615325,,,-0.024805208400676845,-0.012426560163079178,0.002655325613772783,,,-0.01363363752953582,0.12966306556725674
LEFTY2,0.10417008670327611,-0.10256846991976531,-0.012936137442556159,0.04030367999446469,0.04255588810042896,0.0971336195269436,0.17279428179970188,-0.007387693859315719,-0.013625875198986372,-0.027041861948257483,-0.018580598665779737,0.0652148226235379,0.07367683030468691,0.02866186254797316
PF4,,0.05842952026971276,,0.050697813840021505,,,,,,,,-0.01575106052311801,0.07680712715687593,-0.020324539401285847
ANGPTL2,0.02416775179295886,-0.00022310665838867581,-0.00046176348977139506,-0.007806922464571831,-0.020224806233589236,0.008477301437301783,0.1456955531960265,-0.03946335761604138,-0.047224654014612774,0.025070771990457246,0.047394719336920674,0.07893762876067736,0.07397236971104967,0.003095129803782976
LRIG2,0.05621901123063124,-0.011186870087126913,0.04286260132881337,0.018658046733679125,0.024736004714527648,0.005126772851384734,0.0329879531326788,0.01876725065119815,0.0036871894072503303,0.07964626001847468,-0.026466644542961194,0.026381413489145408,0.11174787746614322,0.015642709555750717
ICOSLG,0.018363596740010382,-0.019712498418656934,-0.0290482534566341,0.022458208194531464,-0.012587056587418327,-0.04172400355589432,0.07897554287344419,-0.003045378142922808,0.026960085095214588,0.04929329452598761,0.03508406194602649,0.08369012989045582,0.12189575298888347,0.025034832868568186
WIF1,0.018405443485832926,0.05017897252457883,0.061919300544341145,,0.022654769934385047,-0.03977576695378316,-0.1314818450136172,0.05348215298422976,0.001283718076666124,-0.030960132589793153,,,,-0.00894495959894282
NPPC,-0.03304790237570081,-0.020404073110941875,-0.0054388881615737295,0.028374921724627137,-0.0037125559413773057,-0.0036127552385617646,-0.0688595283059527,-0.03733916360384103,-0.017269877583487022,0.06491813923367089,-0.019107558844515708,0.02508426283437089,,-0.013915206658375883
LYZ,-0.008623670657776722,-0.008791679055541932,-0.07348420207947973,-0.014272446534536248,-0.013236880769380519,-0.011898568200470869,0.142020762746868,-0.019612596556218814,-0.03639474152844091,-0.022647534214540195,0.06271797422560935,0.005286456295037383,0.037590160563529505,-0.03547715701148861
EREG,,,-0.006797859595886253,,0.038445495729355066,,,,,,0.06067066321639026,-0.030886107738598748,0.02874957766875969,-0.023399565645892358
SPTAN1,0.08378433468516988,0.011551398959312047,0.035214659306762174,0.03234138260392579,0.03398671547395644,0.02864576301870425,-0.04727923349752601,0.008813343209871219,-0.01322163327747667,0.011883544113833345,-0.025234306329887452,0.014821746748477787,-0.004354907219292069,0.039854897621248386
LIPC,0.13271608671109866,-0.007367460437669103,,-0.02167584161942005,-0.02208352349088608,-0.019347410226274453,0.061049158129541,0.02381777783310948,,0.05440055360128903,,,0.03985107295477033,-0.03169490259039922
COL8A1,-0.002597264380802243,-0.012277968492349649,-0.033532977596464494,0.046342438111673254,-0.014057329999041112,0.0038660803402782266,0.033923213017378356,-0.00981885291974096,-0.0357288497412152,0.029836864115231926,0.016792971612510962,0.044372884783245366,0.004412009912038382,0.04176126171543308
GSTM2,0.07055772864019684,0.01562806885939385,-0.044691629162649966,-0.00709520485203667,0.04928261693054553,-0.010550319644567588,0.005221285138193951,-0.014602623964953524,-0.03672888123154439,0.056873735734321314,0.06883400022408623,-0.020284271546373543,-0.0036825322634580792,-0.026986976019229152
SPX,0.01627578776562017,0.029191579532859627,,-0.013146459413318419,-0.0014580767523038312,-0.034101487076858596,-0.07590650263270597,0.02065609007977094,-0.00947969310520599,-0.02078645654549235,-0.0220686861724451,-0.019556954917752258,0.004335997978361373,0.02465623735294479
MFGE8,-0.044923127746055225,-0.00574794903274008,0.016969570741473556,0.03163981970762906,0.03271684000962677,-0.014807793943423703,0.09604391562780276,0.01565362868445181,-0.0416886024082994,0.034708462130474516,0.06387512511434862,0.0677267519967802,0.012870903001436406,-0.020865609241312717
TGFA,-0.039891740258277984,0.05111723219759036,-0.026115066976585152,0.005821144012960055,0.023094298244481243,-0.008709242274692271,0.06089284330446618,0.04993515582782716,-0.034025385345531074,0.008376285779881566,0.015952652891803788,0.005151480582724275,0.0016216246838544474,0.012631379058252816
SLIT2,0.0125669459103489,-0.008345526282235415,-0.021338380895958624,-0.01617834173798536,-0.023694919534187044,-0.00507421871462465,-0.04948977202429686,-0.021554288459258636,-0.025185246155040635,0.020236894370666225,-0.031285983181489736,0.0742188123288012,0.04706380971411388,-0.05266365184630713
PLTP,0.04431464859452514,-0.002498412536924664,-0.011588862420246879,-0.024578657619303664,0.00996778770788726,-0.0441180001259084,0.1712880400096491,-0.03359974971659464,0.009731684920791387,0.0015004391435922855,0.012882396148707877,-0.013364777335715861,0.05944389185850394,0.05329557976997841
APOD,-0.07329694860027056,0.045131628092245114,0.006085508029039729,-0.006391633695139471,-0.02211609024279044,-0.04424296979793504,0.022658878426225007,0.05111226594271547,-0.02289958842771981,0.04602767728098866,0.08588221384008003,0.10174954652807246,-0.030253668249365664,0.052813402658918276
B2M,0.020529414962430555,-0.03759180458866016,0.010960730937690783,0.08243839214911097,-0.04673545421909419,0.0008457916140444993,0.17597680450985828,0.003439645530824166,-0.07727112581556124,0.004035976848755199,0.019090038453297688,-0.0128792099086846,0.046126831195945336,0.021734563373028683
OMG,0.0367457094086568,0.0329531226363385,0.0772464793027355,-0.031184788432717214,0.014280100666308288,-0.0023792821845912636,-0.035853345514092166,-0.027049244412406404,0.027130282434767027,-0.004002915624900007,0.057685014380601154,0.08919396044482476,0.04388657102696366,0.02318341076230943
CXCL3,-0.009269514123925298,-0.02718753019010201,-0.009083863297098945,-0.03710610898059702,-0.02418826728333693,,-0.033578680691885146,0.019523017974467413,-0.013293792689365723,-0.01577579076075072,-0.025170675389733662,-0.016398133416738448,-0.0034983242535678405,-0.04395074711644441
CXCL10,0.09187433484456285,0.03160267564677124,,0.0063584856122869005,0.07743433296170789,0.02559952763902999,0.182246888472064,0.017808795998739874,-0.020194244090442726,-0.025069640669711485,-0.0038187490804378714,-0.021126738338637575,0.06250170453191771,0.11059046094340752
RSPO3,,-0.03282715336398076,0.048875906255482826,-0.020106649889941933,0.09343196935334877,-0.005422366927130773,-0.03191377217310891,-0.02200892959809165,-0.022924244581102936,-0.016485397296401208,0.008446510684933259,0.051444024190429774,-0.019691107149551933,-0.014831526660469142
CORT,0.08873589464405111,0.031822125540332515,-0.03564451800038292,0.009513111620673243,0.07168063788233035,0.026188521720776438,-0.03411250879532375,0.0014147538076829938,0.05239352641918804,-0.010309357486953153,0.01105558256782818,-0.016482684272403566,,
NCAN,0.038699120809845354,0.010140096777774643,-0.055755073979946335,-0.08291810235992843,-0.02441179719422337,0.04131594715339052,0.061412674939536935,-0.012965031251498668,0.016783172984057532,0.03442937042564141,-0.0023184964500503847,0.09874643619619021,-0.04236996829840496,0.11360333837800249
PRG4,-0.026245614122114763,0.03202776833213868,-0.03003096032439337,0.03927990396197875,-0.015811713786849563,,0.09255683282496983,-0.03170007160675368,,0.04964150026137852,0.08251773752483334,0.06053409704488912,0.031401972741323725,-0.02828898988695381
ZG16B,,-0.03351167599840572,,-0.023031848920064595,,,-0.0068694099137586,0.050350190431390614,,,,,-0.024552691460879288,0.03986787736894765
TGM2,0.0891722192077506,-0.0014553085783863906,0.02600195603989102,-0.06777208603559867,0.02210024981595096,-0.025469991198532552,0.13283609573224475,0.02078946135476616,0.0016307841306311608,-0.040016259072454735,0.03513129670001666,-0.006143829506511556,0.019638519589365595,-0.013253515342335707
VEGFC,-0.02944491777417788,0.09322058534265398,0.016337676236906618,-0.027031286785120387,-0.02433946701343703,-0.025576391019299292,0.024041079965899607,0.009609116074132206,-0.004377666631943414,-0.019670043010173027,0.03469123962373381,-0.03302529203068561,-0.004523619681003911,-0.039651387086794734
WNT6,0.009542983630126657,-0.021150858246498382,-0.04120078421822588,-0.01690306070231181,-0.02178701933269382,0.07331939261783496,0.007672190821987358,-0.000856128381310023,,0.023073732003163667,-0.032675131931330995,0.0218697858209171,0.07215843584572128,0.03946908782518902
NRG4,-0.027830073613933016,-0.022258220009400958,-0.02013168014477424,-0.0005535962025038126,-0.022521718551440938,-0.015665590421712186,-0.04531290057657129,-0.03255726552383325,-0.03759905981838885,-0.008544363095732053,,,-0.01969110935645525,-0.026943371560292743
PMCH,,0.030936103265835086,,0.021282440672227326,,,,0.01889597980824718,,,0.017027426810963583,0.045656716333261176,-0.02257050773583246,0.03795400550342542
COL9A1,0.1114726813754269,-0.02757136600526532,0.04818264601678817,-0.02522451887815357,-0.03450482995338088,0.07186782079271234,0.10634526303289608,-0.01075274564638231,-0.026323349630561942,0.05393413368685702,-0.01893780659544638,0.09687229537835577,-0.003010757248599922,0.10702419976911627
GDF11,0.03384786392744001,-0.019358792286601288,0.018029544303495817,0.028464816235340317,-0.03154300834571288,0.03270382887726957,0.10941997095337763,0.05369924385749543,-0.03811444345521286,0.041373724317759084,-0.02724400294736878,-0.014642231236363526,0.06167111010467901,0.01581579115722803
RAET1E,,,,,,,,,,,,,0.15405715332309572,
IL24,,,,,,,,,,,-0.016587455812824663,-0.015499917871210512,,-0.030121793087126276
SORBS1,0.052138704724970196,-0.07472094189878054,-0.006302509803086909,0.03350237106323349,-0.011476017671509499,-0.06237152516049333,-0.045933551775584384,0.0020357266178412255,-0.028781220145704636,0.034718739640436445,0.032868327082600735,-0.011112447858545172,-0.012601987812528241,0.04392072491392136
DLL1,-0.004501897122991778,0.0008774965282203603,-0.021354672647950084,0.03520551810608261,-0.0038053020967556057,0.01012647672512322,0.10206003896949936,-0.019598154586814534,-0.03904665879503928,0.04737340992493386,0.00317049665356404,0.08912870039190256,0.046218558710994534,0.06590217817515819
TLN1,0.0951165577963057,0.024966488838210843,-0.016887663289979243,0.0303533387716576,-0.006143572039868792,0.032300773548671426,0.12410895803519877,0.05564598518709789,-0.003104544744487103,0.007196065132457606,-0.008864002236538077,0.09006998260003306,0.010873353093739367,-0.016278973880887684
COL2A1,-0.028485913005540934,-0.010985556498912068,,,-0.014122259077008923,-0.013863688507414595,0.11169061506264799,,,0.06868962117512396,-0.03626235289691662,0.0012197755104259556,-0.02865721631304511,-0.02427453160425337
SHH,,,,-0.02062158597327675,-0.035800882245380694,0.08154373453944949,0.044996687457671,-0.026627719301455667,-0.01426790933698112,-0.015285235078521316,0.03925489624312487,0.008699243640980311,-0.0006205041170128413,-0.026913246923762037
PON2,0.05033387678632905,0.055058484967620634,0.02815247325286982,0.0003137711297684696,-0.035197333499114226,-0.0355910779715051,0.14599690782435107,-0.014241147326229251,-0.031719000259543176,0.015385924405390024,0.031149223577807163,0.08845273471673347,0.06517403769687535,0.08375374328530594
ICAM5,0.05605576484111849,0.029415090145811187,-0.009488177863762664,-0.013265894594083864,-0.027937393507788497,0.048476465679534356,-0.05347617859489024,-0.0059333161841843415,0.026420940886091853,-0.029851238446216278,0.037258448533054184,-0.015140490655621926,0.07175232828755022,0.016982594796958957
HPX,0.007099575942596415,0.02115038898226238,-0.026858227700645266,-0.007323505179937158,0.01614055770937518,-0.012796753145979325,0.06718159379337846,0.009407483128838823,-0.01242656071388691,0.05808636148272044,-0.019018360509103382,0.06723722680032439,-0.027381174498791384,-0.0190843204548894
SFRP2,-0.021321809646177206,0.05274281276524791,,-0.023485751665170907,,-0.017734413451138173,-0.026798917550943352,-0.027717332563246665,-0.02524044459700457,-0.029985719525763732,0.005477744036145493,0.03091735336792769,0.011039405279272788,0.06192220091860096
CFC1,,,,,,0.04683511218621642,,-0.021327524946787135,,,,,,-0.023840644492544135
CD70,,0.003307986664334783,,-0.024375214558306126,,,,-0.004031077121102577,,,-0.040526200027586924,-0.004483877034205529,0.0699553010265134,-0.004859971125322358
HP,0.06258195235644343,0.030093408800600144,-0.04362555973754983,-0.06320624412285754,0.014328873689691041,,0.003633513825786486,0.02036184286428423,-0.012815909975460798,0.0548800500345167,0.008159542429424883,-0.035750938383493976,-0.001627657463823226,-0.05013849898780173
CXCL2,0.010314184922591518,0.021059731704219986,-0.039177724817855995,-0.023061778141661854,-0.020905266727033526,-0.0013578406213643264,0.08967529741187608,0.03998997087606698,-0.01726987623189308,0.013894783290041542,0.013514675838248613,-0.011209994734093844,0.04673763039363315,-0.001228475493848832
NPPB,,0.012860481245660504,-0.006125400583740641,-0.007505565093605424,,,,-0.01867524820586339,,0.014003614292735203,-0.010799778690289707,-0.04518624979249229,0.021037919970282717,
CCK,-0.004805001466364765,0.007056643795220601,-0.02851939208307383,0.06087786631081028,-0.012892643703998174,-0.024240756985279995,-0.10630516154065396,-0.04301555182361762,0.029207854498295115,-0.04110352472780002,-0.0007062430851908694,-0.005813385229916812,0.006216839735204884,-0.05391293731746702
SEMA6A,0.062487949163110415,0.0040079708284451055,-0.02453620991422119,-0.004458035256263891,0.07262418524121006,0.033582987898187595,0.09575128551737605,-0.01853185434080375,0.022777120307224227,0.013025423388416552,-0.0033805660277934978,0.018917434729856585,-0.06573980298433103,0.09472489287651041
IRAK4,0.02791953653436746,-0.0322100223560038,0.03670415641143768,-0.011904059918904163,-0.01169899054165381,0.019210001928905155,0.05880111417101219,0.023931755340857893,-0.010593824957534293,0.045460164245105746,0.041006883067436405,0.019477787011557633,0.07581481126897036,0.013409605262268734
GSTP1,0.0354286582609575,0.07262068846252791,-0.016621200325629297,-0.0028730184227996414,-0.06230850440073613,0.03572861484987407,0.11659353507629297,-0.007225300497741195,-0.023888107198562346,-0.004111472966102549,0.04689823160809621,0.06964866686295328,0.015170094469905726,0.052848724060665576
VCAM1,0.02092504302742601,0.017462438968948633,-0.043739108070528415,0.058962727161422604,-0.04612226589351531,0.0290590399917435,0.11840024829116329,0.0356021191104287,-0.041198548879841604,-0.03918095229388023,-0.011064475284655905,0.010172667944956044,0.10136953857950913,0.00615334656079993
NXPH3,-0.05433565321165603,0.004363337726842637,-0.01776653080518665,0.04645036515333664,-0.017411024311892738,0.08394048485068657,0.02826350557357094,-0.022310572947683863,-0.003754885719450462,-0.0008345540943568922,-0.0018881442405015696,0.035646783354485075,-0.022510168219593382,0.041056061596312046
MTMR4,0.045172158743081885,0.07273343207919353,0.038870932167913944,0.045573949299155425,0.0076557738236446085,0.0295329437872513,0.024009247276216034,0.02903534299143035,-0.01711831921837509,0.05834571667635071,0.03755695911532941,0.03339856072831785,0.042521731794214715,-0.01048398755288995
