,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
RARRES2,0.06837170967204957,-0.02961583234816396,-0.020412081854000366,0.041658293305699805,-0.031239623494407696,-0.11717191612890626,0.08111076716171506,0.008393189005202549,-0.04606310219677323,-0.01765381263445111,-0.013125920519647375,0.06723441446006197,-0.0021816713591419666,0.04813090828392915,0.07072379525516699,0.03521259416637845,-0.010640744484807568,0.051928062163268084,0.0924223723537497,0.06116369471646615
FGF7,-0.07211686042660162,,0.1096805785475067,0.04133021511613165,-0.005298173446064295,-0.040263356988570954,-0.0142688959694439,0.02541054896154778,0.06927509385818556,-0.04734089030164848,0.028818530819387535,0.008053649164338953,-0.022827931626787864,0.03402260972869028,0.009694957959773492,-0.030342631302153717,-0.0036055308650086294,0.0620846239327092,0.022115065941526353,-0.06401719439316793
EFNA2,,,,,,,,,,,,,,,-0.02038007036342901,,,,,
HBEGF,0.058059694015096315,0.06939647845749172,-0.07225447779955733,-0.012618338515162354,0.07455964935508247,-0.10013147363452196,-0.06069300860852235,0.039358734273415484,-0.03951140425534413,0.007012240346407121,-0.041795014060226024,0.05394275801865997,0.08533172486286811,0.006120994618676773,0.010180987712292078,0.04617842501647615,-0.056133450687439405,0.0770598388180457,0.049487179167346906,0.008992150134577104
CSF3,-0.051070462494447806,,,-0.018151554422809604,,-0.014947414943397488,,,,-0.03264234928327027,,,,0.03677402912888392,0.1394536762671469,,-0.01897850069071553,-0.02197753689495568,0.03784319279494362,
PI3,0.02627608170141198,0.006876294545111508,,-0.03132410280895306,,-0.016830986510788633,,,,,,,,0.043446584184944945,0.04190207157289102,-0.037738369955872215,-0.005354440479771786,-0.011134178937576936,0.06617261906280332,
PCSK1N,-0.03490483957388956,0.020279237332104166,0.01937466918652861,0.015665586553497587,0.014673339997934442,0.05032656735833547,-0.05141610842253951,0.051372329750238595,0.17961160838264373,0.06306085076614497,0.15256920288964634,-0.012030342106340698,-0.030654977925961464,-0.08141112675049095,-0.05470712874962065,-0.02433683977675943,0.011683245636095477,-0.010956203643519805,0.006700113339356564,-0.06672547176512192
NTS,,,,,0.043405791956588155,-0.01837217101037923,-0.02184041576830933,0.003059091286781223,-0.026014777220636068,,,,,-0.03220577838892478,-0.02482924834590823,,0.024218991755851176,-0.006698109357487444,,
SFRP1,-0.11242393398597364,-0.0042207599676027715,0.029583896823475567,0.029226282389014674,0.038078528235906926,0.002747079476016796,-0.03278551075032699,0.04052093129466645,0.004759230205337435,0.02907447995290982,-0.0158188532437888,-0.062151470544221175,0.05150611630380269,0.08069573611839108,0.023985428613624748,-0.02878274449025171,0.004363829428808928,-0.0036699016675129296,0.11406184346763502,0.07072948298198992
CXCL13,,,0.08714343920283926,,,,,,,0.0009131586243621853,,,,-0.01186451568766916,0.13315096238087767,,-0.04324431600953803,,-0.003523027754156876,
MICA,0.04452419305818481,0.06603451017954816,-0.020511695356776046,-0.054977356115537605,-0.013774113076001767,-0.001402691534640605,-0.0058892809639885186,-0.0097725771845999,-0.04677912658454532,-0.07148766691347462,0.013958690291357092,0.10284224047778948,0.04704987158008486,0.055249547070506416,0.04930022239581677,0.03145921908181297,0.0007890204373039749,0.023851372306522865,0.042958171267400175,-0.08102634338791383
TG,0.13587586287622017,-0.04293562220472297,-0.02447767645122972,-0.014339672099668604,-0.01174192123056235,-0.018040192521728768,-0.01844863569559331,-0.02290321043591534,,-0.01304180382759023,-0.0024790634825990177,-0.032701990571816816,0.02749062069051732,-0.028696529634402133,-0.016218789579397482,,0.06760106949217036,0.025719362254331413,0.04219140495010513,
ADA,0.013256743655309069,0.03236135814022483,-0.05056762052449824,0.021442276082969274,0.013476587911538485,-0.09272226127491921,-0.032784182885426456,-0.020270701349741422,-0.04729133267920416,-0.008880450774171022,0.011747021044358897,-0.010126821225522943,0.00016629874126378443,-0.010523868036366228,0.03833345162267065,0.03753352481023936,0.047292061691000184,0.03296347515293995,0.028215272942391907,-0.0764014211231696
LAMC3,-0.022288646637743326,-0.014160362652001192,-0.02891394412366143,-0.01178072438034552,0.1336587034343052,-0.09633964375858489,0.02030966142374322,-0.03628325718035602,-0.059092075872547924,-0.017209144955368617,-0.029024252096284054,-0.08496812943718976,0.0019248977623019688,-0.0004196678134138086,0.037959255324990365,0.08701877116482257,0.016410491276254838,0.04973585899724933,0.03560460462354973,-0.03657880733736001
CCL7,,-0.02006807659870717,,0.09947656311603104,,,,,,,,,,-0.019295401439716708,,,,-0.023030328280181735,0.03601623211344042,
NGF,-0.04044150270900779,-0.015118810769922816,,-0.011556699782342158,0.06327100307505466,,,,-0.02713141003429498,0.003370051543580602,,0.026018538568607814,0.11394196820442189,0.023632273577566417,4.190038583177278e-05,,0.05726100676265824,0.09010665102124242,0.0037099749795217285,
TNFSF15,0.03826169462267783,,,-0.011544785149957071,-0.024711076657478348,,,,,-0.020787289630030858,,-0.046816165350885654,0.018852172371429794,-0.03155553503209653,,,0.1045781596220235,0.04787275881561253,-0.02152308745879157,
HMGB1,-0.057242680983819925,0.02679630517128642,0.012178375543337255,-0.02163986314492783,0.09804216764249288,-0.06735352082039871,0.050918294520664625,-0.022663509407255467,-0.06503913102810222,-0.03523141071610907,-0.020367582002816742,0.03278794804206861,-0.029189192391250635,-0.08716508022573476,-0.04167460380363394,0.00013742050061876744,-0.008881062159703221,-0.016758952295478878,-0.05696198090164848,-0.09389167374916516
ITGB3BP,-0.016198336873671105,0.036562643995618045,0.004203629897876236,-0.016795536521823494,0.06043844838956375,-0.10625665924287199,-0.0005382964081933783,-0.11132592620618026,0.03958436771567264,0.015123073710507112,-0.05736060564338702,-0.011256182687721111,0.08923965678910768,0.06133060609667605,-0.05118029673358777,-0.04622690090189918,0.03808869340781021,0.051978378661267095,-0.05514989007572579,0.04805702641842631
AANAT,-0.051314322815671415,0.006662580030421563,,-0.01050457488184008,,-0.013482972784700387,-0.016590965895209656,-0.026400897534578596,0.03289886259220895,,0.016079476908278444,,0.06738550078505784,-0.028396201750607204,0.03146040311107967,-0.0549407796013767,,0.04441377155100746,-0.02216021146361939,
RELN,-0.04782860851939974,0.005853182885929928,0.006284958471637114,-0.001693448524846539,0.003897804026366427,-0.007820420887648534,0.037977057084895356,0.038146603372718836,0.060085623246214435,,0.1934429907269477,0.007437465580621744,,,,-3.648825683501711e-05,-0.001661241033130943,,-0.002318866137727857,0.05358090750607408
IL15,-0.0009124662451101374,-0.0007593905192087822,-0.010415335564148323,0.04992332702873544,0.02161093213644002,-0.03516908727737877,-0.04060884868058147,0.04355615448677022,-0.05540744790851787,-0.00016819619642829218,-0.02738709431063407,-0.04752403289989576,-0.05179793358808515,-0.024840629803773218,0.07456482908233242,-0.011380365876411155,-0.0023838586793864165,0.017588684699761187,0.015365835002038739,
UTS2,,,,,,-0.04447553112045394,,,,,,,,0.01118984810401352,,,,,,
BSG,0.16444185999471578,0.03486695071767338,-0.020102590538851512,0.06720982319208732,0.06556334736482325,0.055244761025564824,-0.04942297698305244,0.05324643316796561,0.12831837662746726,-0.04619053505492414,-0.025807718934719243,0.016480296741254355,0.10308056017169914,0.02557257685949913,0.059022774558154384,-0.03114860942487865,0.04259981781230929,0.048271038139164384,0.024378457124695087,-0.06605349134468518
ADAMTS3,0.04517368217021603,0.036461619304231384,-0.04300905219565421,-0.008816281868551337,-0.03473428820249582,-0.06889441050454813,-0.04205301223396086,0.02728108836120593,-0.05025185090913585,0.04356170817392539,0.04085382954266724,,-0.03669034412794831,0.09935955397301381,0.027203187313276388,0.033752929413906986,0.03375769889726957,0.011455441582183,0.05485495186441032,
CD34,0.01058557933244379,0.022045519337112636,0.03331017545414358,-0.034079187553369604,0.12771428902841986,-0.08254501733068326,0.0577008595648486,0.03300078444784834,0.015296263709085356,0.015183010168384003,0.016980028964071886,0.07325142400554593,0.0649914100942531,0.06803465578320828,0.003983172925020086,0.052827464393925126,0.0787372532433344,-0.0017141187085102487,0.06481822908990297,0.07230524962481075
CCL23,,,,,,-0.015341482747930938,,,,,,,,,,,,,,
PLAT,0.00239373164778808,-0.027492996661517635,0.02601318732896447,-0.011796987302889042,-0.015526887439416536,-0.0849271300793556,-0.06341450322517293,0.03089730086855972,-0.03387449303776033,-0.010313078736182896,-0.0780874637335278,-0.0008019594916177464,-0.0038494511226580077,-0.0176553542079254,-0.05150888281430787,-0.01238924867278183,0.022642454940775526,-0.017777727974761976,-0.0035000941765098536,0.0726879473967967
NTF3,,,,,,,,-0.04261734667431977,,0.026147622959055202,,,,0.04293591821963151,0.005990602218776518,,-0.06734484586331074,,,
LTA,,,-0.018000960201497575,-0.013287827786739878,,,-0.0159788292061427,,,,-0.027387097691309772,,,,,,,-0.01987334063969596,,
CKLF,0.03974633812084567,-0.014722074337863982,-0.0359484326810727,0.013727161404509308,0.031260799115505125,-0.11633137502320073,-0.04246782592200603,-0.08924797436920456,-0.06643900319422627,-0.02715661901547149,-0.07984208789745452,-0.16351428543627064,0.0049472399613083905,0.028805866452429846,-0.0182574758868908,0.01437140710896269,0.01984105193855869,0.008825766807147542,-0.04598431910720758,0.01878887734839192
APELA,,,,,,,,,,-0.006228399597996402,,,,,,,,,,
CD24,0.14787510120323308,-0.07792001966152882,-0.026788961506178363,-0.003859782924668463,-0.0073642048190288465,0.04004249216364661,0.04521406749717982,-0.08065507648623665,0.030120635457411924,0.05789884216444384,0.056130952820755205,0.1396973553602311,0.2199901143201623,0.014677017588561794,0.0021987743380846533,-0.038919564843489025,-0.01685773136871437,0.00021236967231545446,0.12577661823251915,0.010441408216869152
HSP90AA1,-0.200789949788357,0.02528714931115506,-0.022027254880945365,0.016279591976248915,-0.05591692353177848,0.06717327585764336,-0.041154238009886775,-0.07795520484759408,0.15660188530019017,0.12698940009488127,0.13617318471804227,-0.028640286960665933,-0.12435339521294636,-0.041209850350256726,0.0060659902812313605,-0.07471375646235183,-0.04859956124340009,0.03282384427632571,0.0705044273749203,0.016258164627615895
BMP4,0.07372002150117593,-0.026721927904740275,-0.002416033222957963,0.005850139109026466,0.07943235565991828,0.05170707083058671,-0.005111586648061201,-0.014064392154527728,0.011984718447392177,-0.015663318753620127,-0.02333663589364627,0.027859166005758162,-0.025422037958125036,-0.025601682756038795,-0.048243814065761115,0.0170819476212327,0.004494495308924716,0.06621840897928875,0.018537225426281338,
SCGB3A1,,-0.020068074591926326,,,0.044110058211371705,,,-0.008940421178974844,-0.06678287951057478,0.0033448928557070156,-0.0012807889350132527,0.048313882730604996,,0.06378329794071325,0.00423561069270311,,0.10356294224538379,0.017052776920623246,0.05763840404073206,
IGFBP4,0.006215489141313656,-0.04804304688163976,0.0050870181669117965,0.018578453467708807,0.05145749480373373,-0.08465749289210878,-0.061180809448262256,0.02270612306847663,-0.019769196416583406,0.010879610760043795,-0.024025262109303648,0.020324200484788373,0.056733073429774766,-0.025627620252017678,0.04593366055606301,0.03819397243409552,0.010741876529201092,0.08518781648012079,-0.0075581713579311125,0.009592247217433776
RSPO4,-0.003081931593989844,,-0.029100608063798872,-0.005786691326320239,,,-0.01858435113310573,-0.022269412031991703,,,-0.019979441162295965,0.026541826124938953,,,,,-0.033268564724035395,-0.03314514619101597,0.027958558966430944,
LEFTY2,0.04630398200618366,0.012452216719140178,-0.018222039380753223,-0.029690495552684132,0.09747318453915078,-0.08484079673464612,-0.03365782686807396,0.022908656884302527,0.013304478066574336,0.009048537599196538,-0.013384476517156345,,0.035717817394261414,-0.027477088483103162,-0.02343341928869079,0.024153136603948255,-0.009539299425206716,0.010786820753514595,0.0908402643551271,
PF4,,-0.020817405991949728,-0.01637431988964351,-0.00904549186184844,,,,,,,,,,,-0.018679745466085033,,,0.043942458945774025,-0.0350831985636903,
ANGPTL2,0.05311944843279948,-0.04696472688162094,0.0423810360293345,-0.012356489052137088,0.08435913407206239,-0.09970914070354203,0.049244851561630484,-0.013676885473263187,-0.08599718006073494,0.08607585248612569,-0.11530165228780609,0.004516788873828801,0.0012896223757750175,0.04325197903794334,-0.028023239652921587,0.046070364338208734,0.011108460469627275,0.018024097582731647,-0.03242714336127236,-0.09791375238695806
LRIG2,0.13869790487927422,-0.009971742835263897,0.009254979151324866,0.022593182928986686,0.06105266794355276,-0.037340461745885914,-0.0344772009294343,-0.06081753824132523,0.01014843547048919,0.03046300905795242,0.01991272061318705,-0.041155532128303134,0.010657408818332268,0.020453183174118914,0.11146390740068061,0.013601928089628368,0.011338814663973403,0.018443641251837457,0.09536226461196269,1.7827854553134415e-05
ICOSLG,0.03393801491029956,-0.03837760697182754,-0.004364712384603977,-0.007942096212346964,0.0024331510186276174,-0.06942947762914732,0.008990580149357228,-0.007806114644116558,0.054536447398736074,0.0001554776090792754,-0.04381071384367487,-0.03454681049751304,-0.008317523786450705,-0.05306242677657102,0.04052134114861453,-0.07655475103884363,-0.017446658440455065,0.058049131211042715,0.01636006587632884,0.025343301488964392
WIF1,-0.14464454706944804,0.03673460595949512,,,-0.030250206747045826,0.08249058653089178,0.08301150250490674,-0.014267822676977075,0.017698040328685567,,0.12118851565072822,,,,,,-0.006128910164220539,,0.06847431491703858,-0.05432949110413499
NPPC,0.030451676678595777,-0.045821730875938466,,-0.014031788554141778,-0.02981868080925727,0.008396467362293705,0.11306410288260779,0.08446570622622158,0.16150376653638182,,-0.03203458763422417,0.04293104526673558,0.0043866604391066275,-0.01076868800282243,0.000531557923697549,-0.05212277699065147,-0.010763421739899493,,-0.011416584147749475,0.02371010482147724
LYZ,-0.028346115114860255,-0.05241879927168052,-0.05058915826661527,-0.009641819737134268,-0.015451355074801413,-0.0504500075913528,0.024254552947417636,-0.018881663579841085,-0.08491741091744763,0.002519756925246263,0.03421012931452362,0.04421745671696894,0.05722194896619103,-0.009479571354714285,-0.08813447994705514,0.014534645518105894,-0.03933835231830883,-0.02370004912237378,-0.05048356181171375,0.10014049047786215
EREG,,,,,,,,,-0.027672644563315092,-0.027484233323177718,,,,-0.05270208161745169,0.1757723811072436,,-0.022006131814551303,-0.02329912161285804,-0.04332027700382858,
SPTAN1,0.05462445607592081,0.020264788331588596,0.006094309735262036,-0.011903995159626682,-0.009205628757897759,0.056759185050029165,0.03499032194689121,-0.03405640391850519,0.08133798380830934,-0.05040716632701478,0.08814535116795598,0.0482055001737835,0.05975340195380654,0.04218880594244901,-0.0424561201528032,-0.02761965916155952,0.007147624968349899,-0.057408573319492326,0.02376970635025534,-0.01622026287330705
PTH2,,,,,,,,,,,,,,,,,0.002441027650128393,,,
LIPC,-0.02754356831602332,-0.025485976680891254,0.054228777378447744,-0.016255422560029414,-0.030125006279998475,-0.03526452645129585,0.008756649462323296,,0.021074677415337414,-0.03436550316296984,-0.04302256937878066,0.12463355899257385,-0.05709896636184925,,,-0.054504515303929225,,0.0008348022008603226,-0.041605125031472505,
COL8A1,0.13121683943739262,-0.042753375186470696,0.011732772201144012,-0.037637027473224886,-0.053485142793965615,-0.04728603800803447,0.017466454606538243,-0.02116047694382157,-0.0817631729548249,-0.021511529279787573,-0.03848308380039679,-0.05509769600949341,0.043300460958788874,-0.03831107274078464,-0.05455192441043593,0.02518447266043265,0.018793111454155416,-0.0035841525322049634,-0.011482624235535518,
GSTM2,0.042387335373479315,-0.0318686079780891,-0.026285819876201075,0.0019110903441639526,0.10217895523085678,-0.03982591155434833,-0.00021760758927931713,-0.020822984617117755,-0.021785809461415905,-0.050384306945003746,-0.020044733348821016,0.0042610886900148566,0.09628660068064125,-0.014432191775325419,-0.036276974964040434,0.039520776142655006,-0.05339931806731823,0.07293846132905345,0.015333030146476228,
SPX,-0.04175641463242458,-0.03282091975762266,0.053249089988902806,-0.026636337334473514,-0.017329362131682187,0.12783329393560125,0.0018781857841772462,-0.09465086402777358,0.10183034252246886,,0.1798279133242012,,-0.07733545228607439,-0.018683272359966027,0.04824239889775412,0.04505593880828818,0.004630022601667631,0.04699502495215914,-0.014730391661526166,0.025552350344366523
MFGE8,0.13676606232780725,-0.010232848785071247,0.026790100489166326,0.045799616705378875,-0.0012260224523638454,-0.05814396188885585,-0.0700455613925255,0.018262058105543117,-0.019112637479623683,-0.0362424865546807,-0.01877588196455961,0.033661895065003174,0.0707179227010243,0.040833362255201934,0.0906144356440607,0.027717817760844483,0.030446082250630075,0.0511463226537458,0.10220108146983618,-0.04298922609802628
TGFA,0.12441754026878742,0.009758226543352662,-0.013252795564025898,0.0038939371081218215,0.04663753936085474,0.0031056357927290693,-0.040312777072772844,0.0286353322531395,-0.09912853298608103,-0.03704027180223089,0.002576621012912999,0.07956223108725792,0.001292910794591733,0.049642945551833455,-0.0019415454851530066,-0.0051654689275824625,-0.04098793467378412,0.13669617335334555,0.0027267319247880435,0.03436429989552443
SLIT2,-0.061044419577147964,0.020126992003983334,-0.034351527284664896,0.09594462919247915,0.05757510330762513,0.05168665725060871,0.015307402966744595,0.021488743502465584,0.09423537801435351,0.01968468678294403,0.11743004222344702,-0.03399150657420862,0.042572317830161535,-0.03586751176781406,0.02140561142266743,0.027487194353801217,0.0008638040781860368,-0.00521881595050026,0.09410942153545605,0.0729140214715966
PLTP,0.11664788026459232,-0.07900561228195072,-0.00021362842064560027,-0.05626108172146132,-0.015430228499764316,-0.08859438850456297,-0.006897258259053603,-0.0779599824043657,-0.1198206855763451,-0.01909603525693235,0.0029183660297900575,-0.013865544040500258,0.12496693978952282,0.008677592109367253,-0.00047754709014806446,0.006627625663585254,0.004285154877712831,-0.015237536503392934,-0.02117218428626855,0.10584742163394316
APOD,-0.13930762279365194,0.011415131024482664,-0.01351806303122426,0.029998161374796155,-0.028428845566235646,-0.03164137042406929,0.015807695297223055,0.025245041562629265,-0.04754496552747399,3.5878963125181383e-06,0.07205568274779056,0.02053071940445978,-0.20821519790799775,0.06223172685218757,0.03410707706177885,0.0880073990582864,0.06393737743450464,0.04295867280230611,-0.04681957397923574,-0.03807620557142965
B2M,-0.09376228274430258,-0.051941618866944934,0.07740634132598921,0.01125126975876323,0.04757612854993852,-0.11304085487616487,0.02676488959567844,-0.048013237885850164,-0.16120558455686732,-0.07248423135350028,-0.14742442999356042,-0.05986858622151422,0.009970654701656282,0.05645414474377588,0.017235832252987988,0.018478808572069377,-0.025261767467562063,0.017103245072132293,-0.10806610813621706,0.03271492294448334
OMG,-0.04328782104200397,-0.006692674843706038,0.03653033381860021,-0.04005777185857495,-0.041885017325908304,0.026874142881076434,0.04723995823715949,0.007913246668492323,-0.025819540209428945,0.06855172519776852,0.09972095975694578,-0.06414909702554883,-0.10390635331881226,0.05691678744687452,0.026764236797834,0.03266310920087913,-0.0707533117240327,0.028963615221728693,-0.005672750983546204,-0.08647333783102253
CXCL3,-0.022340627004413575,0.025336153664664223,-0.01321767747032172,0.01842090819402454,,-0.01770249874539295,-0.04520118682703624,0.0018390503775780288,-0.038925863207351974,0.018407749078465638,-0.01972366976837597,,,0.04333808846295658,0.11490145875889314,-0.03868932345346416,-0.03032499783978422,0.08280958469635558,0.0257720592767886,
CXCL10,-0.07018524399159408,0.006587018863842111,-0.008045772527002634,0.06690572534634052,0.01133422823012169,-0.10109527786790985,0.003502392508918721,-0.03618973685580645,0.011013176707931062,0.04031769782673756,-0.03134329817630689,-0.04154622119478096,-0.04949076881116604,0.036639183427611015,0.04094787628144807,-0.041875249259101285,-0.01060313264049171,0.04508793333929024,0.030685423660748837,
RSPO3,,0.04887274176620351,,0.17772942710727802,0.008705033363185415,0.011786869133092738,0.04640787890591937,0.0445038281102415,0.0537077564375153,,-0.020610854771455047,,,0.017880355520140154,-0.019961555621219488,,-0.009288307309350432,0.06645857872874664,0.09930512747426866,-0.009814386437570856
CORT,0.0306162897919717,0.009653767564598134,0.050634800315050875,0.06125218963815231,0.03516620453294305,0.028004198832747417,0.011710542369080142,-0.05580222101634741,-0.00864473824636481,,0.043359972344084646,,,0.1101904695017917,-0.01954740421157321,,0.07990343568352988,,,-0.04448680542895872
