,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CD5L,0.021184806093021345,,-0.01889120948302207,-0.05251041090701231,,,,,,,-0.008111473869166212,,,,,0.045473955344152786,,,,,,
FGF18,,,-0.017093130108922723,,-0.037300788648734894,0.04274812131701462,-0.018955602295322567,,0.010946529440542745,,,-0.014475359614157655,,,,,-0.02700142635581868,,0.013720491085026706,,-0.03320355304742044,-0.007907957700549893
ADM,0.07151771164340424,-0.06935892579537459,0.0036964394595275616,-0.03622289909446853,-0.03894480650004279,-0.037615148770332736,0.16925744686731498,0.09121251588593789,-0.016143887703643004,0.0291530563559906,0.12505465169031343,0.03394473952775339,-0.018729189273975214,0.04520123204272021,-0.09078590177070782,0.08175596999148338,-0.008682121818869553,-0.03396807683390016,-0.06228379521962976,0.060095387619671065,-0.032158777878170675,0.05647109088827524
CCL15,,,-0.03151830966046892,,,,,,,0.07983273205199792,,,,,,,,,,,-0.028797438980328098,
GNAI2,0.026013074032910588,0.00217303450965512,-0.007104577899345014,-0.03248367978672278,0.01820774220016265,0.022998293707139388,0.07481998530958926,0.13655238760673688,0.03377217987218803,-0.0017784530007631221,0.06653394204333567,-0.044058684641437404,0.06821940168413923,-0.06340754027388455,-0.04010568904635871,0.11325104281017243,-0.06220978673113779,0.03030972789101302,-0.07228352501591234,-0.06278412557306019,-0.06103048632187541,0.0010536088347844305
HDC,,,,,,,,0.12952605869155256,,0.036884763240911486,,,,,0.1257622753413036,,,,,,0.12806294429203927,0.018383225384252418
COL11A1,-0.0015335569845738436,,0.014122186273626113,0.010262146485409768,0.05803216191905539,0.054501338244126334,0.13499533997138288,-0.03073227917850011,-0.03237195360276699,0.010211165001420433,-0.04493173086162898,0.0794354555670079,-0.031362727772331775,0.03655910722781678,,-0.01733970544647019,-0.0016016569543072458,-0.018397802134659417,-0.06510890499154957,,-0.025110509945070712,0.019081734734400113
NUCB2,-0.002018442347469519,0.031678571719298346,0.03703247365290314,-0.031666327356026674,-0.03970370828202151,-0.018564981675253053,0.05369730816327988,0.07365098064245856,0.002768981023735848,-0.006743496214564798,0.0019337433171440301,0.0162382444844702,0.03623372971648264,0.07058656407685396,-0.002898450686758283,0.054571463885412036,0.003741652059209985,-0.008724606750648196,0.005939742718091363,0.08751623840543798,-0.021981450656754095,0.033560336418520985
FGF16,,,,,,,,,,,,,,,,,,,,,,-0.008349262784870637
CXCL1,,0.0857533855654663,-0.004205544802422139,-0.019900679607042067,-0.03056419642636979,-0.014662195227812999,,0.031104439631342174,0.006186651044823292,-0.02817341265932691,0.08029586115093067,-0.05164344313688938,-0.023154717859516245,0.026615959763098263,-0.057076269988656274,,-0.020937826785635952,-0.03818605052293076,-0.026625517810087727,-0.0592258010495024,-0.030231692312745542,0.015133619250074386
VCAN,0.031531483426076666,0.036767166577880615,0.011907579361433532,0.03216001140945314,-0.0014844448558496012,0.007235636380059152,0.08709836099720147,0.12087632287272784,0.07344814774484026,-0.010597898346376762,0.02733872449415254,-0.01685273598521611,0.03319465976261055,-0.12868250015644592,-0.026826616676924587,-0.006481720686373356,0.019602597167623085,0.011608305441944444,-0.0671515956169766,-0.04682238248008558,-0.08591124747844765,0.0475217431189271
MMP7,,0.04032585593490748,0.009745936109647744,,-0.024122185827608063,,-0.01679363261576084,0.05196417184620197,0.031078072992214482,0.004757108357775565,0.002246660017191639,-0.015193924695795887,0.06564666387086153,0.06998915533286747,,,0.0005312261121639655,,-0.04367085652443522,,-0.12431002446456149,-0.062177615196299066
PTPN6,-0.03420532016790628,-0.033667269147685135,0.005502375653678705,0.048477769583831105,0.025373498178834202,-0.005068207746309944,0.00909043998804748,0.16687078464577182,0.050025832962611004,0.010875426435359466,0.023812448687074647,-0.062139972299612115,0.05074430676601916,0.0971401019724079,-0.026845594871606555,0.044088096686878915,0.026218391173510536,-0.01914921716390667,-0.02554095774641859,0.004311288040078128,0.09189806248030627,0.08144737044425591
PTGS2,-0.03799451473264355,0.023534985552251163,-0.028664867203095454,0.018717778154560008,-0.03559181225062462,-0.014926899822295782,0.10227419823140407,-0.11905743343478381,-0.02114059876649096,-0.025549362086159332,0.0016039756448837045,-0.013719117617583512,0.058561679281261776,-0.017049898734644624,0.0922801949713888,-0.005722938186635677,-0.010930150238152539,-0.06776777006926091,-0.0030428141218039662,-0.07429006071328452,-0.022370238437009384,-0.014820818180666948
XCL1,-0.0171191245668484,,-0.02070138670902727,,-0.04058459298166721,0.025158238614721624,,,0.09705577876923471,,-0.02857386176053365,-0.025996216621538743,,,,,,,,,,0.03387643042542645
CD58,0.05146864437898151,0.09632909060251528,-0.04678885162862597,-0.04255987689466514,-0.008165109275795236,-0.02104880813465634,0.03321244023877263,0.11280417620650239,0.007029405390753441,0.01708125132634096,0.06499353529603749,0.03347074802724813,0.017831712485471527,0.13656200489691725,0.01709489910455851,0.12940019068288894,0.018763770722723,0.024894777659425424,0.010331387896099161,0.028349935516938825,0.07821861334849975,-0.022980103017775956
TNFSF14,-0.028004131062873625,0.06102218702595507,-0.020858781226642822,-0.020755752747897913,-0.004321300055408126,-0.04307755719934814,,0.10706001348380045,0.04698763447846682,0.0053275983099867735,0.11642690498873261,,,0.19360874578362397,,0.00859744342482887,-0.01533878959185705,0.060526669681753624,0.016360872311870805,0.011943166733489505,-0.02326400281663415,0.0389599509178546
CNTN4,,0.04294377723205235,0.018838372583982986,-0.01624753703978039,-0.02742229012892677,0.05909019962831128,-0.020361645873207903,-0.07126917075477775,-0.02026329827135838,0.03179355478608952,-0.05665616346887985,,-0.02709748744491392,,,-0.01925870723597171,0.06362557431496506,-0.059740914235001115,0.06789481098370712,-0.037637976043962254,-0.022864391701709928,0.001938902467684616
NTF4,,,,,-0.01091940664478266,,,,,,,,,,,,,,,,,
INSL3,,,0.018177213162688843,,0.009996919102641999,,,,-0.014577546167681362,,,,,,,,-0.017086913312970242,,0.029742799397825623,,0.013812289092334193,
BTLA,,,,,-0.03710151621805502,0.014064557014576406,,,,-0.01562474635184125,,,,,,0.06504193962225203,,,,,0.006204474089113371,
MFNG,0.05499859766327696,0.02752918155893089,-0.0064600214759187174,-0.017500543902361103,-0.011144310817582452,0.028404341766861522,0.08545862665008339,0.12515236143333688,0.11070531164235382,0.003713824484904513,0.06484910640734426,-0.0137558988821953,0.055473899344965834,0.05150527285136339,-0.07124123099061831,0.026217815589639332,0.006338570336268128,0.03602023170073777,-0.02806673730255479,0.022418248492229665,0.009815341524220299,0.017364243084111254
ICAM1,0.016682791210141344,0.03704617250442464,0.005534732370180561,0.030039717740072983,0.0028967760370338727,-0.00906757486346952,0.026133523157196883,0.1147241383627906,0.049758009590558504,0.05657141924092942,0.04835751191330285,-0.02524748788475711,0.03031781691321598,0.1782871522823839,-0.04313606840449795,0.03939736833212919,0.012573253125620413,0.038109203484689304,-0.05765646488091181,-0.08048644439475888,0.02844044135864834,0.043628511735472074
PROS1,-0.0045801628908969366,0.057299855392840146,0.046447818866291894,0.019552869746990564,0.06520934911129729,0.05814326658784311,0.05252611167249204,0.15299925137090353,-0.02419040422732332,0.002003882188052016,0.02026368770450514,-0.026692673589752112,0.01428238439738161,0.02947063612917553,-0.03390853039615717,0.08614173632275646,0.01829701688105434,0.0581092435071777,-0.02023974037959274,0.16116686803823627,-0.01687054430846887,0.015690054919693636
CLCF1,0.051795260167403566,0.11032923108371959,0.007803795279870598,-0.050946016380247726,-6.800146410623398e-05,-0.005372647974810284,-0.015611358535461417,0.056697571960683,0.012933356061482975,0.028749677361325277,0.0834197184648158,-0.05316241791825313,0.05476185947268549,0.033657814558518295,0.008435804232347622,0.08584947398608196,0.04462323428087774,-0.03025360407650512,-0.027106542773514736,-0.0458336154903724,-0.033021333444372705,0.09193334723597224
PSAP,0.037957114384131775,-0.09900933196086992,0.021212804035868855,-0.03637242611162234,0.06825026956464142,-0.0005511266927937305,-0.0999869363446827,-0.12842415635348647,0.00686011303191661,-0.021442351025808198,0.08916138157454982,0.09086395108047947,0.012302088643513901,0.18324367866577412,0.00811143527862689,0.0786886902437673,0.005886513736288255,0.015000867101138349,-0.04178229102433532,-0.01556476754983406,0.023727180870089466,-0.02730071891434282
EFEMP1,0.001244435070516893,0.015624604542233645,0.046558955491760506,0.06429631349266038,0.07710678524939665,0.03468781469456753,0.0591979475186407,0.12366045329140439,0.1235232238699121,0.04758606247892173,0.09467063764417573,-0.01380872728708464,0.03797726911623925,0.15856154414923282,-0.017258908707228484,0.1020033961542372,0.065330757726046,0.037499594533964925,-0.014335909326941919,0.09159840369376197,-0.05580786765469441,0.13829137070073533
C1QTNF1,-0.012878384932066604,0.024193329020286418,0.0011504902934060457,-0.07838605450592852,0.05752190334747074,-0.009638933604564628,-0.024208215693570453,0.1790527271801468,0.0463527805707868,0.04184702845773656,-0.0007612110276432168,-0.02320986564096805,-0.04595738110234219,-0.03519170235917495,0.01693428008414753,-0.032953370232806714,0.0016802130598683896,0.060898351669326375,-0.05501769700406299,0.06904257123461408,-0.06189782383499837,0.05197821319801086
ALB,-0.02577244154089574,-0.016182469360447607,0.020557401868298842,-0.0031289940150215825,0.006513673093354581,-0.03563642276723206,0.07539093584090899,-0.044875285467022116,-0.019526329966277928,0.04117044469917814,0.05914548297868335,-0.013196858910430301,-0.0369264598354371,-0.05239474237046614,-0.07813659197307073,0.04464079712974613,0.14776528495034053,0.03708102570938355,-0.005585892214521351,0.035693979807437264,-0.025757167755804784,0.044288954097940585
CCL13,,,,,,,,,,,,-0.02515187297570447,,,,,,,-0.034521315209269335,,,
EFNA3,0.021017963963438878,-0.004856693231880886,0.016186158279720655,-0.011962988024943815,-0.006442335376741679,-0.0036964403495618843,-0.05229068345275736,-0.1385194068613143,-0.061330850363821465,-0.018880684326070298,-0.08949546313773658,0.04760602681467143,-0.020145783686529764,-0.026880837042120194,-0.013084233645725498,0.10170498891240536,-0.0397788954443132,0.0053630587222253615,0.024268761856597976,0.11951184271508128,0.0703088608079415,-0.01601161702838809
DRAXIN,0.09948733066370576,0.04925236959877588,0.022167385326317245,0.03915117341670488,-0.011954263025371363,-0.0031479291250953844,0.06731342342813149,0.11299467596358086,0.04423020037890199,-0.0073497609769406285,-0.02982130790586866,-0.027776202276204108,0.03675064095866609,-0.09345582814968326,-0.06466440654636314,0.06916485838171489,-0.008402329588865,0.006631767170017929,0.0039256193635109965,-0.01577132006103788,0.004955078129961577,-0.00908782563365711
RAET1L,,,-0.014446440534961361,,,,,,,0.009532486931320604,,,,,,,0.02935525802938563,,-0.0081020863687131,,,
NPTX2,0.06457566858812569,0.024869986161605795,0.049774433985675416,-0.007332914458947965,0.04003013683657648,-0.02786273420819216,-0.05266665438397554,-0.15965844303818102,-0.03094279972398542,0.039927490060343275,0.00027461464543889044,-0.030390415179723,0.00119489002288432,0.15152966945421067,,0.08363942206053211,0.023447431958097897,-0.012301461165819998,-0.06471581763807398,-0.013481330156212917,-0.07886136923063591,0.018963171328912943
FGF11,0.006348163091445656,0.08865986723302013,0.08321183745356382,-0.0008590063536138033,-0.05105802613491722,0.046781235467458666,0.0999862459128272,0.14710192506559633,0.05647839572902079,-0.005986994270494873,-0.03752592723191849,0.06818995012432405,-0.03707198381585159,0.0562883242725247,0.014697019822197642,0.07280297765257647,0.015675595368398198,0.02704871783036359,-0.027380197092592793,0.09654413326844874,0.0396889429875286,0.05446140605238545
CD59,-0.052646429623788474,0.041337702320249844,0.019091129162304044,-0.04048487419571105,-0.00010908475619266556,-0.06970722337266978,-0.06786205125502223,-0.06179506829652151,0.04583863360543066,0.013975018821105668,-0.0002699638594306649,-0.0510258457995073,0.03112980460064252,0.11347870181271,-0.0843382642227886,0.02152898520795813,0.021203418300946682,0.06320889813133822,-0.09349804794332275,0.016673359401453664,-0.07777989193826484,-0.02621991610450067
COL9A2,-0.016032382737627037,0.09244681043826747,-0.023193422850379213,-0.0032517265000618785,0.01897843845549694,0.03477966384374916,0.006870252933291261,0.10103447412913792,0.037635493081216054,0.06289004117186252,0.0404845339140422,0.05541090102639416,0.040896692158347375,0.07108684631079991,0.0869454569403533,0.06157026829041787,0.047174685778664474,0.04562021381016863,0.07548898457978333,0.012372474649977448,0.20924311718949715,-0.026564664581395586
DLL3,-0.016154965355516398,-0.006333228121582373,-0.07386274129454612,-0.00969544739583486,0.011329967298304496,0.05103196714384209,0.04531548847196066,0.07115601917955246,0.03590652118451394,0.06216752560183688,-0.07487591705094554,-0.016910714141817343,0.06991266812683412,0.033361333535588185,0.09907012434058177,0.018921604876168206,0.02440289842932521,-0.0075396229393111846,0.1054363910103284,0.01785882088312972,0.10802646113157198,-0.021582393647425965
FGF5,,,,,,,,-0.04215516539124245,,,0.03193477609530286,0.007167970290183342,,,,,,,,,0.03903158569570636,-0.01171471201948088
LIN7C,-0.02518203696096335,0.01086058681552004,0.04033252417470376,-0.015813357973955264,0.017165385288775432,0.04736393951745118,-0.010398893077940027,0.054397118085246325,0.0019643016382185053,-0.013656767643544112,0.039869291380210746,-0.0026810461950633898,-0.06374028658774174,0.11288505600036264,-0.013558184195256832,0.012354309243400101,0.01653396662231254,0.10749695770119093,0.00020140738640450065,0.012276593429098176,-0.03274922413680215,-0.05700593969041596
GDF7,-0.017732068290419678,-0.036961403968785805,-0.002022025737852247,-0.017434763399357327,0.0046907884001844815,,0.041694044097129596,0.1726313850793152,0.010884730513905073,-0.027110842070182335,-0.03851011833147953,,,,,0.05949516240801452,-0.014828231042089345,0.017290901007328194,0.08566709544276781,,0.048572158237945494,-0.026003001827921944
PSPN,-0.022141321413202446,-0.03978848477708352,0.03654257794847188,-0.0003139614486987622,0.06488722552716321,0.023644763730696457,-0.028976491913939223,0.1327898884813058,0.06568075940563067,0.010780257308514646,-0.03862872993293096,-0.01847174257730462,-0.024646136313440724,0.048386708834110975,-0.0484084371675555,0.08485960753214629,0.005030161853835472,-0.01946712465447419,0.05998275237648555,0.14770449492476342,0.07753289974622352,0.037755644502685676
ANGPT1,-0.06177000132618214,0.05620972522174857,-0.020789127113994523,0.04156950722793515,0.0317012030962148,0.028337011615582858,0.13493606669517533,0.1154609031088525,0.023476829638874847,0.011466510793957465,0.04723635551682635,-0.04572984944560537,0.06352949109013947,-0.07006243178695817,0.03423245878776989,-0.07609876075908721,0.008747589813871175,0.09266302798191482,-0.03973883663454886,-0.032199576709629064,0.08551880449408768,0.01146441599441553
PNOC,-0.02504136687082187,-0.011374861564500077,0.03977124648581371,0.0031807158138460836,-0.016975670586917607,-0.038769012163238456,0.002067812394516832,-0.13060831462460326,-0.015331382689081921,0.04616221455414293,-0.01626342420127028,-0.013196858910430301,-0.033771737866432026,,,,0.010003722580744221,,0.024040179928048102,-0.035721680549268,0.023671577658920515,0.027755359259701805
L1CAM,-0.009309423416658667,-0.06025866141495883,-0.02055872714175676,-0.028048647715203982,0.007463494149934568,-0.016768524188330827,0.0022916096809145726,-0.07135521505203292,-0.03041788783556182,-0.04046818588284977,0.07312028607388435,-0.023275242335364977,-0.03420045798587168,-0.04035752261499944,0.025576495079084098,-0.025676205955059504,-0.010448556567705757,0.0859518650303973,0.025950652246369076,-0.05439980258992372,-0.04952855357337953,-0.05155616531593086
APOA1,0.001418179277026546,0.0489892552562362,0.02270739169628857,0.029113019133987547,-0.0031132115166667743,0.02953963701944745,0.05397401123076208,0.12084022514140054,-0.04908645444609578,-0.0008757199765651844,-0.007967355825052688,-0.011232017342518863,-0.004667040234223697,-0.0217349634415207,0.015948945956497033,0.015259563237954923,0.07248850311341289,-0.025505347573787078,0.026255665233748643,,0.015330990153884715,0.016695233856642733
PSEN1,-0.033267023064713575,-0.09532430701355453,0.054476780570579676,-0.02250589065679237,0.03558795548511864,0.07052277620555768,-0.015329266538263456,0.06226847549560242,-0.010554181465044166,0.020748197387103255,0.07510989390454668,-0.03680235238147628,0.005118497794522561,0.04259085822104766,-0.0636545414408182,-0.02227501524961116,0.03295536433576827,-0.02058329674992898,-0.02407466638402007,0.11994885698272757,0.008942039148209346,0.05261362454650353
CALM2,-0.03671551333152054,-0.04959710821406249,0.05223490055085148,0.01066849292542351,-0.012981859310079823,-0.030757991804527204,-0.08723665738180524,-0.1966982244235959,-0.012472110760889742,-0.04111786452724774,-0.0679854197829833,-0.06719293698924918,-0.041263819543010116,0.0727458018115685,0.03600661310399196,-0.02025618720498881,-0.007802160249279063,0.08385018503610664,0.059013698485170775,-0.02581214626982633,0.07826919975559818,-0.05058983026984722
CLEC2B,-0.020260685130759525,0.015102597706068215,0.0613454755162987,0.025029939197125938,-0.014336885850044768,-0.05904744561524233,0.031859044191261586,0.11311982420951888,0.0021810690622618865,-0.011404464595582958,0.1310047831156046,0.0126886955001133,0.025041564896246263,-0.06174915083284923,-0.0635856892045399,0.006874524198707198,0.003498255770071743,0.025723936367595127,-0.044739350542499126,0.08879281186188735,-0.012124216037745604,-0.028018097736269624
NTNG1,0.06682893646439635,-0.0746737597752841,0.010678449382538903,0.017546715309164043,-0.019476788924395038,0.08709076582031863,-0.013042884104393937,0.02969275271710517,0.043342317986601535,0.011539296713317345,0.045450007167833185,-0.021625841414407588,-0.05162509922256861,-0.019085063806131303,0.016025657439387036,0.018089855718679382,0.008786112403280295,0.06155432835708112,-0.041697906306979705,-0.048777477068457274,0.12871336062142963,0.02984324690108394
LRIG1,-0.01819563877485257,0.15604057241867833,0.03030968534957765,0.011394425769578822,0.04193818396144007,0.10152753919470948,-0.05374005252185601,0.10700255584052887,-0.01338757991985613,0.021439827441144574,0.016522900644056624,0.10401810433587724,0.03463644083219199,0.020287450798908993,0.11839158914019655,0.08571908966983419,0.009136694645401842,0.03430326095395049,0.134431510389051,-0.02402302640608192,0.11858720235688516,0.11555613749737256
CPAMD8,-0.015602698319343638,,-0.02902439280402644,,-0.024144801370938843,0.028792299785706476,-0.009095502864825022,-0.015614034977657752,0.011614711277505714,-0.04171591472945318,0.03421744818486723,,-0.00992323271650184,,-0.08249110787033045,0.13263689760199096,0.031718883709867675,0.03506204185561394,,-0.03954798446509091,-0.04131530151621351,0.0003808961000387933
GHRL,-0.006455126663028543,,-0.011179732750935815,0.09567378010148267,0.019482453436292943,0.01168467570541809,-0.017077425083809116,0.00962701534537434,0.012346950914863295,-0.037515116279624644,-6.485749930273355e-05,,-0.02178331287701435,0.026590340589835247,0.07637940872175196,0.13050421579878485,,-0.02950837349897833,-0.027062719781876337,,0.04651845490096709,0.0705147256141575
NPY,-0.0026748171547408147,-0.045333607086960354,0.012067145576679827,0.04023570004337432,0.08024444103829545,0.03874688149920593,-0.0037263574653106845,-0.10807362414996974,0.03779036987320637,0.03192014100141421,-0.07160922456556083,,0.04040916950216608,-0.05151413780675455,,-0.039528373820744554,0.024162308839500348,0.017592455277363146,0.05084584256801675,-0.054472448500480344,-0.04979073165345075,-0.05585948722062901
MMP2,-0.007275401740655334,0.06156312454050554,-0.029026628109646707,-0.05386474881294435,-0.011738728425994886,-0.008671257236652486,0.04428521233289603,0.1910465216902341,0.058398857733037934,-0.05751097468765588,0.0031792309207740095,0.0583625321163252,0.1018449465025869,0.17043730792154257,-0.062223791308311086,0.12193941687226281,0.07010028741631898,-0.001257716968599545,-0.036243127700109984,0.15334937157533052,-0.01670601048224813,-0.03833101242838359
LHB,,,,,0.002990107261200068,,,,,,,,,,,,,,,,,
PPY,,,-0.024359553594754963,,-0.012996032740861313,,,,-0.016723442039247503,,,0.018555463978310264,,,,,0.023405132759885393,,-0.03328926888692157,,-0.0420986495959878,0.08363558624667643
ALKAL2,-0.02336516912400947,0.08670576600360184,-0.02709202996511345,-0.013994254143998993,-0.011677419697756687,,-0.04860439301599457,0.00936694416739066,0.03093948316815695,0.008938181969075065,0.04178044398086938,0.018830363376788253,0.1142177935349551,0.16441291563476063,,0.05465808253629396,-0.04088541798306183,0.016341506566493254,0.017618246318527937,,-0.06634143296638166,0.12615137848317645
CSF1,0.08574593131371,0.0589858439723897,0.03925506836488592,-0.03151142060067401,0.05740025639436312,0.07119420682616341,0.024156574913231955,0.08518659855097538,0.018579233140506003,0.0539203442746956,0.035292857018515617,-0.01706275834576471,0.011357600529139217,0.11960614072318355,0.11355908565766396,0.04528234803441219,-0.028599785415349917,0.014009134527450501,-0.03834650813254561,0.018032136530565845,0.02042073306691404,0.10465409091140992
SEMA4C,0.005584460971904569,-0.006396491707874368,-0.0515324216794412,-0.07011351482418447,-0.04016985403433239,0.04031918881271602,0.04433707708215966,0.053300975880979665,-0.02410696815098301,0.0383771836946323,-0.024841109615204072,0.08854702978688346,0.09033188194890182,0.09994504473708495,-0.012834261337008766,0.08130956008160657,0.010151869723337696,0.04185420385642155,-0.0035242433963047965,0.015993147303273888,0.009976620444633226,0.059828595204042934
BMP8A,,,,,,,,,,,,,,,,,,,,,-0.012375172303760411,
ICAM2,0.03662474761238488,0.03512453084550412,-0.006895576641243691,-0.001351241894768318,0.03311805456800875,-0.05650648472471489,0.08586969487568723,0.0648669819339153,0.059839297222428776,0.011913264564814136,-0.007684852021199531,-0.0007547789759229107,-0.001961843693270807,-0.02550781674474423,-0.08961163249142452,0.09696445813933928,-0.0397218901323622,-0.004209899605690658,0.050972548695779496,0.17457124039195526,0.036960561258159774,-0.03270022303795302
SYTL3,0.034950866140184306,0.014791155094400946,0.03885842480309964,-0.03933723020193212,-0.05999608374054665,0.05055299414731508,-0.022064108440267252,0.07595434655317654,0.02926488979515834,0.06432626710863701,0.11480901276102518,0.03219991272330708,-0.010300663070914226,0.0368329486708758,0.10774235060988128,0.10874162385812261,0.015129693846742119,-0.01096629285491529,-0.044828797635942476,0.03312148049943361,0.0543867258870932,0.09884253591095558
IL1A,-0.018130084684932234,0.10425088019853272,-0.007989959252670487,-0.0049008744102443215,0.002830939026971803,0.08409955491908112,-0.02294649617722164,0.05773961682990901,0.07194256776495858,0.026339219708168948,0.05548734429418259,,-0.03280454086867725,-0.008378308540335062,0.02524588698861578,-0.05284574219111782,-0.027902551433020357,0.04158457023768555,-0.03990631222564076,-0.056131487901250735,0.06466476511518679,0.019792021183369448
HLA-G,,0.010507757123412294,0.02402752908099723,,0.04098226979159908,,-0.01239373453756509,,,,,,,0.13859047359536242,0.015733276207267024,,0.08951428077919193,,-0.02827044408434654,,,
PGF,-0.049130860524737544,0.017576321629835908,-0.035724527790747286,0.00856672967950642,-0.0017120140269688156,0.010488053183471402,0.09613077123421312,0.12062856867094686,-0.049156845028219855,0.01833021819591188,0.07337011932124227,-0.0567222969947,0.004066174236267271,0.04726636110778048,-0.04804597727200721,0.1397982430766193,0.04876000350865646,-0.05222301917654059,-0.029552338456548078,-0.02672647154419345,-0.024832552419358656,-0.031314251918382476
LGALS8,0.0421121495060707,-0.04551538320381775,0.034016796374410296,0.0036563580440862106,-0.02019383684554396,0.08614748535751228,0.016547602071294562,0.025084102095937737,-0.06003019068170009,0.013073706789674178,0.029537380032648157,-0.03885686093260383,-0.006121623394875555,0.07467942241087834,0.05143632475465336,0.07142148505693086,0.006207285769648019,0.023885511829019313,0.06075919511460417,0.09529413796542646,0.02801971220086209,-0.01169152489623994
DKK3,0.05480381922210309,0.04242282369812021,0.00789782928365949,-0.026013892715460608,0.07557056017929448,0.02381810187993331,-0.09377568677792116,-0.1571838764340399,-0.07966689218535564,-0.01212014112105297,-0.06558420962803596,-0.05329458471439645,-0.0010752545309440763,-0.0011996689918611536,-0.12507428337282223,0.07415427194153522,-0.001181714434261209,0.031374061452364696,0.019986978774474605,0.02700166712565982,0.12502322023062787,-0.04628513608485328
COL16A1,0.049248984908305225,0.11171704007481335,-0.021204873563493164,-0.03483797972416097,0.0563421603848119,0.09835059213274576,0.007290663099933925,0.1008116870511426,-0.012704572879739442,0.11119613323362441,0.020139546895091454,-0.01564143361559157,0.055138395652050816,0.02649759305117537,0.08228765714112272,0.02642030472733511,0.03659879694486902,0.03392642706981363,0.026301607857848814,0.13142451072275863,0.10830781970515085,0.04433399449919697
TPH1,0.12367233796561367,0.11612395061289259,-0.01632218844657797,,0.03170272735327272,0.009089771416696077,-0.013132890056081998,0.116844312565503,-0.0032890055709802776,,,,0.012375196006279874,-0.014512128014744588,0.01945028688412608,,-0.008512684409289546,0.023956793301175693,-0.016048616138977175,,0.08558953362801713,0.029657918719765065
TNC,-0.020697298896849896,0.05700036035550755,0.006942756546575422,0.017450516417503323,0.024071371229316182,-0.011441679285192354,0.08651714517665102,0.17480399748351252,0.03093127108426008,0.03034227507237492,0.043480498687502256,0.040035676718347846,0.03703886135589009,0.03841171947958831,0.022547526361523365,0.11085105765628446,0.005913057314931909,0.04451470647509573,-0.05698418417618857,0.06339570769897372,-0.0333510702011287,0.084668673713874
TNFSF9,-0.015602690914049158,-0.06937341871295641,-0.004298085488456338,-0.02340158326817844,0.03241508058762623,-0.004274180486048791,0.07513750454033158,-0.08102336004738529,0.023490406175663742,-0.0216075290964172,0.09685890242737442,0.02840607946879855,-0.024557959651829674,,0.06552966568143703,-0.05339872271683406,-0.026426243663340322,-0.022157255175862277,0.01989229733279873,-0.03905421080328536,0.02149832712758811,0.1405197081202914
C4A,,,,-0.013790710187757828,0.0383782893675815,,,,0.00592825429767028,,-0.025212302292988473,-0.014475367469526315,-0.018055896767006693,0.08826235309686732,,,,-0.03401598490280526,-0.025282692598188213,0.03562610736251933,-0.02984578966422805,
CNTN2,-0.029243238353329554,0.02113112026919546,0.04085436035756973,-0.0011473494605992122,-0.004719424741525584,0.004771798487425239,0.006082552726514649,-0.01726864150278462,0.043686068824299346,0.032840889380933845,0.0891692802743166,-0.015327104785743801,0.00881052036591081,0.07507245012297538,-0.03825035430383471,-0.043478327272051295,0.05234115707200262,-0.002209008315362784,0.061800360870390716,0.004556965958130097,-0.03461476187141862,0.011650429582282717
F7,,,-0.0159235249774503,,,,-0.011405952489329982,-0.038134998028955445,,,,-0.013196860762278856,,,,,,,-0.025018830291823488,,,-0.0385271240431312
LUM,0.020551847524449225,0.17530685577284374,-0.03306386389547918,0.043474314508987165,0.038001344840815014,-0.029165989293306407,0.060426949847806215,0.13806601529069018,0.040276614214614107,0.004934917301104509,0.06347625911677893,-0.01629442297312715,0.02669864335209847,0.01331323843843298,-0.016191600312082166,0.10421170102673517,0.016992292006954877,0.012886208634583545,-0.057199217184934065,-0.03470928065598211,-0.055734105090807624,-0.009843538012784411
IZUMO1,-0.01490886544136424,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.014446434517554582,0.03799826367564521,0.036065642560282454,0.057977465827446936,,,,0.09227746660129055,-0.030726902076627323,,,,-0.019666849747020917,,0.007917538606741298,-0.011150263729977117,0.039990169668657066,,0.07242469353676008,0.05908976026982242
APOC1,-0.02669976859208875,-0.1616722572452718,-0.030561735288200883,0.017067029634618057,-0.020037166225943794,-0.03571878962830413,0.036156640018880935,0.2186606174938383,0.03216441921972834,0.039697725718980205,0.13943036764341032,-0.05656949529704422,0.02281827261147742,0.013271619462283555,0.014870221677630866,0.06867166172566357,0.06657146219588438,0.024812608404851874,0.08032990184727526,0.1733737383298501,0.17675477412502758,-0.004925059218655193
PKM,0.03759097028073908,0.01641452522728477,0.027367953622546112,-0.0035378390960168577,0.017409953963172582,-0.04566685276647181,0.020587626537406818,0.12284233984460442,-0.007793623153776205,0.010881121315305135,-0.08117706985329257,0.008804402613882401,0.006284249192344094,0.11050721959513961,-0.14429356559790427,0.11486681058641254,-0.05353846809705762,0.05017730294334097,-0.08843334196940753,0.016224841418834922,-0.09667207784224312,0.019565221058088857
