,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.0004390457383674704,,,,,,,,,,,-0.02759906259329174,,,0.04764586745120183,,
BMP1,0.026656815390284045,0.06505816893753559,-0.030901295588895553,-0.03870865423614052,0.039642871028345704,-0.004406296984909817,-0.0432339293310044,0.06606753054914069,0.17553762971807418,-0.0007235443203312223,-0.021927482431424464,-0.07919017470423335,-0.019189011102822146,0.007214878005453245,-0.010327664671365658,0.007396178743187787,0.08535728585150786,0.003022844032285206,0.00867338919773149,-0.010399684542373477,-9.036478194053098e-05,0.01315062657616987,0.047189992448862926,0.07394463558180636,0.026946216908176272
NDP,0.00356046112628244,0.006586820618809293,0.028674126093422386,-0.027582878686909014,0.10638864375236323,-0.06888279501267529,-0.010948064758861212,0.02374122757057267,0.033716360257271795,0.049488596931648636,-0.009312935061229505,-0.06603809496622395,0.015559136774220784,0.03371361080267657,0.03365293238959112,0.10803559886244365,0.0836758685463761,0.06427785344196271,0.09101342892069676,-0.05303997406763686,0.02900242548287411,0.02950989967245464,0.08405883634411043,0.11964039793258019,-0.0996226623881094
TNFSF18,-0.002754199990552405,-0.02385245937228212,-0.04177126891591654,0.023277339383281123,,,,-0.022072194111030622,0.0066220027504788476,0.007876213213224374,,,,,-0.029010544562461077,0.017993807285459473,,,,-0.013160144691675783,,-0.022663072350004126,-0.008322760377858496,-0.01844871015083681,
IL36G,,,,,,,,,,,,,,0.1136017293558972,,,,,,,,,,,
RTN4,-0.07456324229895558,0.013773236133475288,0.05321191976103171,0.044170672892513696,-0.02753813053379832,0.02468312174759774,0.04103766931239232,-0.01836479590138744,-0.1974939583822538,0.01380849614732636,0.03519205693946658,0.015801835774202654,-0.06339494922238827,0.058343919198424264,-0.0004022956029596423,-0.0654783223230308,-0.0042580231203589525,-0.07875322502310769,-0.10208724064278636,-0.05014172104163983,0.09408186299547626,-0.07052022507036806,0.006956615376739164,-0.1238447316097919,0.04085622467441839
HEBP1,0.03716739801295185,-0.001924182824006874,0.037266762030532544,0.03607696061954937,0.03229343828710842,0.02169874608913015,0.002252839704276085,0.0006268420824382351,0.10616587612394403,0.01928204448474133,-0.02587369697928557,0.032693795843267016,0.035713685978929904,0.004533746112056076,0.08576002999934318,-0.09623557524497839,0.01627146310078723,0.044681725950171176,0.07692207448703124,0.008604943928290991,-0.017242216800944146,0.0939703593630532,0.0918799478519502,0.04754421787060639,0.1326657260680935
WNT7B,-0.027252921841816952,-0.013017725044331964,0.04114241973976364,0.009588396200231135,-0.037044860614995706,0.044807598958186014,-0.014564337749137948,0.07181320145664503,-0.06656719054016291,0.04032245941421018,-0.010853930034452721,,0.021779228180216544,0.010655202818017809,-0.01873767936662202,,-0.017623825245565463,0.031576155331375616,0.0200307148637781,-0.006686348652254323,0.017642678769794168,0.04722443921114099,0.03684091273798879,-0.05559663647301804,-0.01322204722110241
PTMA,0.06447849819245717,-0.012907492946189465,-0.01334161680675149,0.05429907942390339,0.04948723971994371,-0.0017631731103316325,-0.03725051004617588,0.03264716940977401,-0.04653840966186866,0.03824609049599582,0.005755319671478614,-0.0029873165352217756,0.06606141633767781,-0.038253514055854865,0.02426532402392527,-0.1002827344714322,-0.046283827423215296,0.05324177076167676,0.027314571403389446,0.050951669081199163,0.030266292289014774,0.0024202627087676013,-0.022552343393777666,-0.06582448327681499,0.007325870129413583
FASLG,0.11249822386120796,,,,,,,,,,,,,,,,,,,,,,0.011008173660611405,,
CEACAM1,0.026475570038411025,,0.06830037075497372,0.02280476165261119,,-0.01250786861496516,0.011969120114032516,,0.06263540576727275,0.009446042581798875,,,,,,0.10640201783361289,0.017810447539113625,-0.044800514505286326,0.0486019256195743,0.02966563800553777,-0.030151921110146286,,0.08665481293028075,,
PDAP1,0.0874123990579319,-0.06902241082491367,-0.035128381308814086,0.018257199773006067,0.01364998871951081,0.01465924253185192,0.028984113808773516,0.03816964279714214,0.16134622306121735,0.0033887061621097093,0.005899537577594117,0.00842920811044286,-0.027213636792874044,0.053565399385864465,-0.048708015724610816,-0.011644761767779474,0.009006739318513094,0.009705891565033821,-0.09101244369144657,0.011733273446505446,0.033622835569261614,-0.05467980138924594,-0.025372456271495876,0.04020066977336827,0.03601267198747356
QDPR,-0.009610333913143634,0.07938077860829437,-0.007179558036361135,0.05678575516925631,-0.031316317533238894,-0.02144532417485077,-0.009955345668811092,-0.00789527439837321,-0.11488417892018059,0.0028024000763532367,0.006279801690274057,0.02905070514081081,-0.018430207070022065,-0.04327581580830754,-0.07994931875982655,0.05932651423671265,-0.04556355574791044,-0.005956444678196944,0.15323067479818447,0.016359562493524816,-0.025466274820256075,0.03883559646968221,0.06646539102494672,-0.03399814058624944,0.04034702389709855
