,UKF255,UKF266,UKF269,UKF313,ZH916T1,ZH916bulk
IGFL3,,,-0.016803090109456423,,-0.025949300146931083,
BMP1,0.0022368850422664253,0.02872002855281563,-0.12990134485869104,0.099745957559093,0.145401843752891,-0.0018119480481593336
NDP,0.0475352743069763,-0.00575112005784494,0.0054648067570469295,0.1022792391488448,-0.04197745819802902,0.005206280545859026
TNFSF18,,-0.016828652739658924,-0.024952084369954455,,0.06806886323334617,-0.02430872834009309
RTN4,0.01944640531221685,0.06476696377741958,0.16859622424651474,-0.023463491504677907,-0.06660312555215732,0.018100707086665724
HEBP1,0.07572199245073813,0.03670619921462099,-0.07004348853775212,-0.0005055353482916767,0.0627031944801545,0.0034773374033589405
WNT7B,0.062202290531501996,0.07888144970875965,0.039174854616719344,0.06632539524133593,0.19470406543167215,0.042966862897725805
PTMA,-0.06411746727856547,-0.05176246253020116,0.02723927173374107,0.11075879984500293,0.105303268156846,-0.04069325069156321
FASLG,,,,,0.051303616346521495,
CEACAM1,,,-0.032835521866398654,,-0.017235409881870382,
PDAP1,-0.05718040445997718,0.050193382620297336,-0.12736035887410385,0.09303743276182713,-0.03539231118091066,-0.017095005795227283
QDPR,0.00038070401985763007,0.011669751355329881,0.07759549127810506,0.07123109474393907,-0.012691032030000559,-0.013888592565151915
POMC,,-0.008992861952064347,-0.012091956815725604,-0.022595481671890558,0.037506693000784644,0.06617702612803888
CCL18,,,,0.05097886264705807,,
CCL17,,,,,0.06139714555038803,
VEGFD,,,-0.02814968325748835,-0.015266420804920695,,
TNFSF13,,-0.01632028250247157,,,0.06642678085359197,-0.026444429044639093
WNT5A,-0.01891144849986953,-0.040699129024783336,-0.09013718827233205,0.04806651792066312,0.0491209512004998,0.005632063680900066
CXCL8,-0.03312864969404836,0.023579238991221867,-0.04721988610492797,-0.049963069740386744,-0.03936305113023773,-0.08209425466654574
GRN,0.0057713738246012065,0.008131679724847322,-0.09730298242039205,0.03445277856617376,0.04849240222329513,0.019613730124808108
MIA,-0.04584125882684592,0.05842040104921149,-0.047999577711090514,-0.020704009268537018,0.10431553863151216,0.03301295567807598
COL4A4,-0.03488266482052272,-0.015528027764233853,-0.016558198090697612,,0.07359111729091777,-0.029555653615902948
TAC1,0.015105484139712345,0.06081797769156944,0.16950602685244867,,-0.02681655611324739,0.10499544818872988
RARRES2,0.03844684008056476,-0.012069147146244073,-0.14556302349382452,-0.05035668445589884,-0.07093795144461702,-0.036839802685230766
FGF7,-0.04148161095552567,0.00732671537277247,-0.04718834343520297,0.012469925281397941,-0.019828044317153112,0.015033306143412424
HBEGF,-0.043750290590165955,-0.03326488658819936,-0.07347431404745076,0.056184992024344446,0.07044168816045199,-0.06539521759403849
CSF3,-0.024416539394712847,,0.004766977683957249,0.01133804627657723,-0.021476997164092595,-0.03108916596764781
PI3,0.015098548814726815,,-0.01972578620431003,,-0.02739215582460746,0.03500086301100817
PCSK1N,-0.021050756687224965,0.0391722327401306,0.07521094619319116,0.015704571054019314,-0.03417613427578299,0.022191118973395846
NTS,,0.00014702493354981546,-0.021532042535205045,,-0.005693470650180773,
SFRP1,,-0.01772181929923409,-0.024249262613427157,0.10902101629267709,-0.003926333762733357,-0.024238879982154984
CXCL13,-0.0177292966336796,,,-0.006109448786801483,,-0.02521753671857425
MICA,-0.0059219582794903195,-0.011288805429115801,-0.09431305870431067,0.04187983805075394,0.0838386499978252,-0.019932346198914548
TG,,-0.02188044475557171,0.03474394064288873,-0.008974108010566752,-0.02220419323015394,-0.027789855963083834
ADA,-0.048176610458194886,0.01264221132604154,-0.10296015256253979,0.09644863485089462,0.14740892765343688,-0.028781965872407847
LAMC3,0.012309734915928692,-0.037638098327816005,-0.0954718198570653,0.12007783923794713,0.08395151998013607,0.10718774704236932
CCL7,,,,,-0.022505811161901,-0.052644087447822493
NGF,,-0.020879813004586106,,0.07815223147867777,0.003720420161598344,-0.03523356705557184
TNFSF15,,0.14888844445312274,,-0.014605550857444949,-0.035055056116183564,-0.03440780635081121
