,UKF248,UKF259,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
COL4A4,0.11841375927147423,-0.03670378531127175,-0.012848905603647582,-0.016435344852938957,-0.00866329200844812,,-0.04276398437292259,-0.034139906516048625,-0.023933027526957102,-0.04231998794593105,0.003200927471452085,0.04825947975756126
TAC1,-0.03993884035693832,0.04231394180201471,0.001274872244326653,0.0602119043280956,0.013174885362498452,,,,,0.05695347895754076,0.007405107429716656,0.01782109870228165
RARRES2,0.011832736807971374,0.03951465024583139,0.010281165774919623,0.02591406683834861,-0.012116698815139382,-0.011362332765486514,-0.08369096124709124,0.0021686874027316934,0.08744135083044252,-0.013607856885466256,0.01999173772265341,0.0327937051035506
FGF7,,-0.026994696835559745,0.058047516197814085,-0.029647731067823438,-0.01943920908231896,0.04932885001821118,0.005177649960031579,0.08343020876258497,-0.00831907125245869,0.05913130342793934,0.10961999121310827,0.03636511155608601
EFNA2,,,,,,,,,-0.01420644577645839,,,
HBEGF,0.031216416212371888,-0.010422554743265523,0.004397319627223941,-0.00348298558720595,0.05076161886364855,0.05985520353530319,0.07224907853729978,-0.03352497310640548,0.07245099978553794,-0.03421148494919236,-0.04567984194367027,0.07075551508093897
CSF3,,0.029646729349941538,-0.013593894817936625,,,,,0.036614901212124865,0.0766213597700554,-0.030104753552607468,-0.020045096880924287,0.09714370766780729
PI3,-0.02907948762682342,-0.021415440081439543,-0.015306904984987714,,,0.08466084664150267,,0.010645262195493886,0.049464146976147524,-0.00951848685873978,0.006846908316181089,0.034409567056599644
PCSK1N,0.0012658000034504353,0.002888481100910152,-0.06887541041077827,-0.0514926072222204,-0.030385129574641297,-0.06317366854046827,-0.00770353409800347,-0.09344451572990242,-0.06347791868768553,0.03477626181599065,0.008788234529156046,0.00710010237224558
NTS,,,-0.016708531959404655,-0.0037363727348303463,,,,-0.03014243851701495,-0.01730785831482358,-0.0342026670668463,0.04190461308015442,
SFRP1,-0.013633620178926891,0.07481880755925445,0.055662541202529635,0.05865881404603521,0.03354395170642696,-0.14190933855424637,-0.013263114909953433,-0.038049913454790814,-0.0345653156051701,0.029088018325659482,0.16325928471574366,-0.0038901855075971128
CXCL13,,,,,,,,0.08484972177425952,0.009467438429811587,-0.018589983417565504,,-0.027333645097472114
MICA,0.0012234557158199526,0.015778852279051965,0.030637525846073554,0.006796268619604224,0.013477483131501908,-0.0191235527971579,0.02152857539896776,0.032452975361305994,-0.0033085537705646066,0.049064444393921526,-0.007147906664563519,0.12073139221141126
TG,-0.02783729647876904,0.06634900855507578,-0.016406614827002754,-0.015859671734960407,-0.010579697388304174,0.003234420779555344,-0.016512058714538473,-0.01716826056478362,0.09849825406613608,-0.024776674780924445,0.03691538827868775,0.035465194310565995
ADA,-0.01805912135536778,0.05678649459075251,0.0011250011620114356,0.0016707750209478825,0.05705341690083364,0.029069707053610578,0.07866826243618096,-0.057052017634425835,0.017608260019454463,0.014603612734233986,0.05240299389588213,-0.02416615232954207
LAMC3,-0.015353580602476343,-0.030079001161372274,0.007336048475715411,-0.03317374675889806,0.08379983348360354,0.12750758726177464,0.0551876674617003,0.04908655759754587,-0.04161591691858529,0.016456253951379632,0.041786999888749815,0.052420570291944225
CCL7,-0.017582005145065555,-0.01036756340398213,,,,,,0.09485177292770727,,,-0.021005318465951068,0.05591002047632063
NGF,-0.006942817398641593,0.00172923670829919,,,,,-0.0495145773203377,0.055060122863035396,-0.014015487244504663,0.061261691338696626,0.030911604711329956,-0.03819016219397956
TNFSF15,,0.03738988874441058,,,,,0.0011983182125681478,0.0705432710163703,,-0.018694535121320674,0.023661485548600744,0.017267722793285048
HMGB1,-0.03888096226021159,0.018523539840631528,0.0009235977044748617,-0.0017459558536833746,0.013360526857725232,-0.11394230961597591,-0.02868020329829093,-0.022190174071373893,-0.019830161960068298,-0.03196850384992164,0.034701093414918796,-0.00738184237311959
ITGB3BP,0.03565600653006389,0.007893935167709665,0.014118795730934818,-0.02044506727534322,0.012116903720336733,0.16464706370597332,0.09027473992082712,-0.010632242753972001,0.0003081732827997977,0.022343086886954317,0.07763087060645914,0.02363181991208309
AANAT,-0.02550881455016407,-0.010504578313435669,-0.01226206100268057,0.005093741671612512,-0.02177712201553324,7.746997979702738e-05,,-0.016988583529631604,-0.019118028261296063,,-0.022224502904509964,-0.02057594946517974
RELN,0.020893414452324167,-0.0182335955038965,-0.03598073432669146,0.0075636342420768036,-0.024109153731686764,,-0.005337252053989371,,,-0.006016891355009954,,-0.0014205751257204886
IL15,0.03860326388316168,0.014351511175346941,-0.006897362751825947,-0.012158437972276665,-0.020197274147200735,0.17315401246539266,0.1159984879484731,-0.031123781077160483,-0.0346608074190775,0.013245002931359651,0.038926240466662924,0.004638548653829998
UTS2,,,0.083048995882249,,,-0.07986177365901605,,-0.014467022228938487,,,,
BSG,-0.04405880130570022,-0.02584123704942015,-0.07832648346578137,-0.03498889173502539,0.017057246413706897,0.06508177545709333,0.008796682811487249,0.02169792199754373,0.09375443126347571,-0.05765337640310219,0.052753574765433776,0.10757273157847115
ADAMTS3,0.011706524417168856,0.08061524242856768,0.004222742922632864,0.023234040097806545,0.02774277190240694,-0.04385630527206092,,-0.009155883182548985,-0.008798625680358187,-0.004432521081054349,0.04287355013659159,0.028124862679522255
CD34,-0.010060970970433715,0.08800853218448378,0.023841274143707448,-0.030707395928993544,0.007356279700077913,0.13398247058522758,0.09862509205523734,-0.01308628141611395,-0.06777826159396774,-0.03748253569672995,0.05817047716401215,0.0315344377375153
CCL23,,,-0.013952278946981572,,,,,,,,,
PLAT,0.024001062279991638,-0.024797803961165626,0.026400977066180005,0.005900784523249922,0.010554976678541102,0.042868235726790514,0.07164140700454798,0.029420553496687568,-0.006489573727361212,0.040880597912729834,-0.003907622042222186,0.04226851232077237
NTF3,,,,,,,,0.01541681310564667,-0.06084633353719007,0.041913057876686345,,
LTA,,-0.013287832127558213,,0.12815158921435307,-0.020197276640361684,,,,,,-0.029910831596498915,
CKLF,-0.023472918622378092,-0.04113512391368897,-0.017695245264016654,0.013731985408253907,0.008256777412709504,0.07367782900745581,0.07639955317818908,0.021212899745488515,0.01396539181020084,-0.025437905000460947,0.05026174091879676,0.06012701484939745
CD24,0.031331226694501106,-0.029275784133669394,0.008079965343084574,0.0076126097093975175,-0.008380385909827294,0.07436510684289804,-0.02063348277319558,0.01698658316992273,-0.06716356721747634,0.050806575622458196,-0.01896443020346883,0.022738139827219773
HSP90AA1,-0.0029638872737408855,-0.022313755346522416,-0.021524602049618213,-0.01392641789971743,-0.01858946418215973,0.03332541478512212,0.08636274136990602,-0.030968954228548548,0.03156300461785421,-0.013960369530240714,-0.025058520939951954,0.04540839969090567
BMP4,-0.01370747631473523,-0.012737704573486039,0.08443459079482207,-0.024454757446165227,-0.017210165761702017,-0.03687666846640238,0.048664500223635325,-0.057891459982782084,-0.04705130280618268,-0.03238564623277254,0.031076803742569676,0.03646048873709458
SCGB3A1,-0.01758200338688853,,,,-0.014093392541831564,-0.040364248287236365,0.06210577193953471,0.0015617521316984937,-0.02719478796666288,0.010237156675227694,0.03981273441322124,-0.04134748973914919
IGFBP4,-0.024222483600804673,-0.0871776160257935,0.008347375395366412,-0.07214818601974934,0.012128130830482704,0.13729385540159858,0.008567507825809145,0.02986711233355276,-0.0644687988962978,0.008065227429334203,0.05632512784845807,0.07650959923545725
RSPO4,,-0.020339355104761304,,-0.01597634173288484,-0.028016802394384196,,-0.05358094155345442,,,0.07502242417085932,-0.039449255901465405,0.03286442847285383
LEFTY2,0.05662997597038971,0.009401505800935439,-0.01667692290404336,0.01726980728479309,0.029407184392433977,-0.01345625105513264,,-0.01643870602645986,-0.016334860211237635,-0.035556020638400694,-0.006377023195167355,0.021041648342770156
PF4,-0.018238506189524804,-0.009045494816796198,,,,,,,-0.01302119111218474,,-0.029910824674910623,-0.02032454477458385
ANGPTL2,-0.00962220835648047,0.03686120045223387,-0.01426094479094018,0.048682646935138824,-0.06900427947063716,0.03558748200538258,-0.037273322358813456,0.00388853430965249,0.03605733876795819,-0.0550232676860414,0.008539054234059021,0.049161874551284825
LRIG2,-0.004057191131201769,0.07299923635823288,0.0023415115106003356,0.047001512172701085,0.0022030969957663937,-0.02255169961921127,-0.061296269074431864,0.018148630118365677,0.08920444807007932,0.013859923044880193,0.02953601434983145,0.024260658048754765
ICOSLG,0.03301296092920866,-0.021539620984831035,0.058843369278964025,-0.01582946345919531,-0.016027592378531328,0.05314971849745243,0.07503222455740646,0.019396042974105597,0.013340921715744154,0.04860725266740814,0.02972891291306518,0.03677534781384496
WIF1,-0.03281723153572145,,-0.0015781663826015123,0.009586674904893852,0.018011680468233406,,,,,-0.024304684497744304,,-0.03729510541374562
NPPC,-0.00988013685471808,0.11057032589778593,-0.0199831969480605,-0.012330161721907292,-0.02120862829253679,-0.050426294222843566,0.06509422213811707,-0.028908477352498182,0.06129729888800338,0.054855447357588336,,0.029307376111863872
LYZ,0.0873134937140411,-0.043840555012739924,0.01769990517883936,-0.016528313693213316,0.0026539193512960598,0.14953838146790227,-0.054293033143480184,0.015766478919042138,-0.0481108961967892,-0.0004541074529069055,-0.036657411030587825,-0.04955984517397303
EREG,,,,,,,,0.09017181352943336,0.011122124991119354,-0.03256454013685421,0.028978044074320704,-0.023399571832150103
SPTAN1,-0.05408091663379525,0.02357608808217525,-0.08289480507313805,0.014304394056640246,0.0005382628262777707,-0.00594718915492845,-0.017455441693401443,-0.01557096277918136,-0.02270538933596798,0.017427023806056686,0.02434086547148804,-0.029707457017805666
PTH2,,,,,,,,,,0.01288053380031086,,
LIPC,-0.02232872547234138,-0.01625542787029061,0.03345577621883529,-0.029869397863549987,-0.020621667956467464,0.09134451741271382,0.03357351739501211,,,,-0.015110196230895068,-0.03169491096973581
COL8A1,0.029768714864914215,0.023174634754797335,0.06575326584232156,0.02586035366838982,0.01080824964395687,0.046125806693849546,0.05290776973384165,0.01696383274982655,-0.034708601289306036,0.06433664597918803,-0.07350573487044773,0.022761956637565035
GSTM2,0.04068052072254242,0.0007906039296613934,-0.02672127167794904,0.00038547962009769334,-0.043408932571944475,0.11097593195539536,0.09002091808560331,0.02911559636930682,-0.0402520827792885,0.0638827048407991,-0.002713998637882922,-0.025761938061126057
IL4,,,,,,-0.03475245446106997,,,,,,
SPX,-0.026121115735549396,-0.026636346035933473,0.011459104047248708,0.02981494232149773,0.029069016230955626,,,-0.019524701593558715,-0.016167473116027557,-0.03413132869121274,0.0755890626222303,-0.03536194905364088
MFGE8,-0.06761348684289188,-0.043436710257965985,0.01989888449048027,-0.002122796260291424,0.0484379838124958,0.0415436576229592,0.05020795592615027,0.053441504928847264,0.02893411385745854,-0.02029732349162471,0.06200491659171056,0.1090099808778933
TGFA,0.04746124486166951,0.08256675971807348,0.05762963827523207,0.0010213534107354806,0.03517932447880186,0.03807068564476009,-0.028472760368434394,0.0007934463161045604,0.047421958498378734,0.029255153758021443,-0.00728366204490875,0.06247513708255927
SLIT2,-0.044354951667141124,0.015692630999317683,-0.012829067860110316,0.05058090260900597,0.04066796955113413,0.059306328316351874,-0.022688210094002206,-0.015397674618303213,-0.03976632539812209,0.010850784449515934,-0.06843325092328582,0.048966693621621364
PLTP,-0.005240210997117378,-0.004793528174212803,0.05148472651418253,-0.06807446643570514,-0.037287564050034326,0.026993697023799695,0.08222189237966486,0.07189485497377866,0.002515539650298494,-0.007941577786837453,0.031834194482643886,0.021770711968071423
APOD,-0.0054897832359377605,-0.0371863222643303,0.02376797478990898,0.02943135639601967,0.07250716600056069,-0.020395010320688578,0.045872669761263564,0.058796984988245274,0.03229024707773689,-0.06201530850522327,-0.012397160385243848,0.032343720993017556
B2M,0.05260396606718546,0.026085261202041295,0.029631340535803945,-0.00396368828417792,-0.06974364962975321,0.2346529291951923,0.0633619410677042,0.04769333272034386,0.006897661869290583,-0.002247708577121369,-0.007800334733014911,-0.01011132346087257
OMG,-0.016498269436319147,0.022206139278640208,0.029363893687219967,0.022655106214882054,0.007646330705684933,0.022646810149116386,0.0977825855299753,-0.042756617609077986,-0.05655794703176035,-0.0032248795614794276,0.048928779056591855,-0.005162025234239063
CXCL3,0.01610112694010752,0.03690441697892624,-0.016099499938337095,-0.023046281106193986,-0.014545696632959883,-0.055281643134371256,,0.03800609626654643,0.05325678530389436,0.016894919825469135,-0.0028175932780883685,0.08069015814792573
CXCL10,0.04949620220912668,0.05365120810608453,-0.011380693393208652,0.02894017023259329,-0.023114872237414465,0.27343606256398095,-0.007843774703732542,0.022462906812992473,-0.017465192079019677,0.0053253987424711,0.042142100636707085,0.05499625634778419
RSPO3,0.03593769511750267,-0.010504577537266264,-0.02013495435453426,-0.012770363704183947,-0.01519997264060176,,,0.05556789961538505,-0.03230839187467422,0.021100529679004575,0.054419006162658635,-0.008051601775654697
CORT,-0.03936687201104153,-0.023557321722760653,0.012977810273347294,0.12041536804102669,0.028261962898919142,,,-0.02208124342469016,0.016220662045133574,-0.02607632216629852,,
NCAN,0.0012505645638469468,-0.03012407578352859,-0.06003415610989802,0.00240985421141162,0.002724142355642989,0.03121796315648635,-0.015560158706336537,0.034399335576270486,0.0007689418180714495,-0.01839146537109619,0.09911381951765888,0.013743588396700776
PRG4,-0.013217171980235014,-0.010367565019612987,0.07152015531868207,0.04767939680339979,-0.017771280665030226,,,0.01964617623049371,-0.020106018494977035,0.051931856078329834,-0.048287143598835396,0.008670213001589898
ZG16B,0.03252062636781469,-0.012032827155778336,0.021209076797303366,0.039522841191335194,,,,,,,0.035310699541712925,0.09628873494398363
TGM2,-0.0666585311222095,-0.009670844604932997,0.029294327432283322,-0.00019932959253843497,0.03360959245358511,0.05485828604361984,0.1125903421650968,0.042374187988579476,0.046326448622942905,-0.036185398476273806,0.039937784928525975,0.06992995868628278
VEGFC,-0.0006187457000446552,-0.01847777688142123,-0.02299663131132924,0.07052064326191959,-0.018136300279481814,0.15364531856795716,0.16106483891986287,-0.024921663661139237,0.0826824963876711,0.01970133824248581,0.0333935849126548,0.008128117233294103
WNT6,-0.02836817661623575,-0.014339677379490526,-0.01715225827387232,-0.0009601100776573313,-0.01582844705651139,-0.04406847520046782,,-0.02890848125277027,0.04208430167900504,-0.001677316102684907,0.022572855381020124,-0.017916307624679155
NRG4,-0.016193643999472783,-0.012617800902182839,0.0660066912994335,-0.020969225152038518,0.04103754845842512,,0.0436880894708189,,,0.009724287466977455,-0.02131629324238092,-0.026943378683443812
PMCH,-0.018664046185354704,-0.017483192420608553,,-0.015976340961853793,,,,0.07077509947199125,-0.019118027583332257,-0.019878462731191846,0.030508713047434608,0.11078432307339282
COL9A1,-0.025176039021985428,-0.013178372122963642,-0.02338514444953704,-0.009166740549975762,-0.024109162979079845,0.07670140489524974,0.029026595855468705,-0.014903073037414135,-0.05683462521915323,0.01789931101217835,0.11896253295148373,0.09705045364782362
GDF11,0.03768940503401919,-0.028361015331549975,-0.008375727912544532,-0.002757818677039359,-0.04466756768574461,0.05606074995233513,-0.060763568712115,-0.02316503643405903,0.01721501208015481,0.01072824291062597,0.0844206748757644,0.0654466384084512
RAET1E,,,,,,,,,,,0.013965126621558549,
IL24,,,,,,,,-0.014675324231404384,-0.01281357484011793,,,0.0046051249561779315
SORBS1,0.027072183690919245,0.0018173211224616942,-0.009661160176826188,0.020982559222114113,0.046053806369949574,0.04557435763491506,0.06947730449967804,-0.05420948617017622,0.0031838038299968827,-0.0056331792099570625,0.023337626335291895,-0.02535584155142031
DLL1,-0.022200634442143784,0.04542977605854216,-0.013018715239533787,-0.025196115170346475,0.04067775217793885,-0.011446986781187374,-0.021945649907887547,-0.03237495141653597,-0.03304622663723202,0.060558830949104615,0.03372333048410485,0.08636984110953419
TLN1,0.03189048896003895,-0.007073214796465401,0.028336557650766373,0.004005428052410289,-0.003017067085808386,0.02056156217611897,0.057840268552212,-0.022037000004524937,0.0072081064874518624,-0.02728651452998272,-0.01737232519733807,0.04283666792567224
COL2A1,-0.036893484979828195,,-0.016099505417175353,,0.00811653899643088,,,-0.01862317854352869,-0.008493504060364426,0.013924796774830429,-0.016784886608211286,-0.024274538021830154
SHH,,-0.010773602265091888,-0.01265616745010721,-0.057948162861135404,-0.01409339130998132,0.001169546514768594,,-0.022234611906894727,0.03050932625521895,0.08627470713648414,-0.03808138210646807,0.046878641980349335
PON2,0.047109167691742365,0.01855344465032326,-0.01181217622773244,0.0181214520052169,-0.040695673601684294,0.017495872328451855,0.1235542106182708,0.022463053015511287,0.0014958237881276398,-0.005327415850990516,-0.004994715833831676,-0.047185091899087546
ICAM5,-0.04738715898452686,0.03442060744120186,-0.005382714848293552,0.037934670051183846,-0.0016603999411652366,,,0.04080109995702121,-0.040896238561698224,0.027292867345899176,0.009986502233677209,0.023086446308178285
HPX,0.046981783369855014,-0.026213639978875703,0.04052060506381779,0.00414085070963254,-0.035822587927787766,0.008184585617776885,-0.03782022154566675,-0.0017297579041965468,0.021475046466269302,-0.04843489020066344,-0.021343298029914533,-0.03113120723856215
SFRP2,0.005945925563890602,-0.01226996544616715,-0.012848901820111721,0.013048109139665403,-0.015213946228531002,-0.03475247491581835,,0.020088532434906034,0.012074869521654737,-0.007173105876700374,0.09718488572222393,0.10517626395906335
CFC1,,,,-0.013736462978363865,,,,,,,,-0.023840650795412057
CD70,0.04283261943280223,-0.02085545011075928,,0.01786445010961574,,,0.018157983328641596,0.022166094983169064,-0.02525319669428966,0.017133338610029587,-0.032521856902291084,0.08280143221739439
HP,0.02099779892538779,-0.059159814866842936,0.05333100595558827,0.011164362122339568,-0.01953534253647288,0.06421424761088894,0.03172050864404931,0.035934561649135686,-0.026511394504352147,0.06749306142520976,0.036422247904178744,0.08025783301909807
CXCL2,0.014805338563061092,-0.0031133893928429724,0.011832176621750507,-0.01772913012994716,-0.027894208671417092,0.2371614970606431,-0.04212934650245692,0.041150732470573465,0.04692195017244592,0.08913524598533343,0.0009868985538714465,-0.012444945588206854
NPPB,-0.02268248603645187,-0.008568815547996312,,-0.012028205627781657,-0.01813630159858694,,,-0.016221040834733347,0.05677673536279004,-0.029710417083457133,-0.02162300549411867,
CCK,-0.035950770482286655,0.061455648516581106,-0.04869125632130211,-0.006189390825083495,0.07004698633174448,,,-0.06146863475844946,-0.039089345248756506,0.05318362149281826,-0.028050875373124482,-0.08847293952205766
SEMA6A,0.017847949162156394,-0.00036149026820566255,0.037290021469030384,0.027337534301817776,0.05151267898933673,-0.03828294432946369,0.12459558076231741,0.05407926572097918,-0.028038935572306287,-0.014768914412952491,-0.008050058457339302,0.06058810677965796
IRAK4,0.057956712864176876,-0.01536813558501129,-0.04311161879806785,0.048471574806007466,-0.0086125698169085,0.0882251437897281,-0.08497261233406174,-0.00480025466900302,0.012067170112463227,-0.034363507459163035,-0.036079535262501426,0.03999625496700856
GSTP1,0.0034264736079969026,-0.06179366367017836,0.05421218431282197,0.02069520924935027,-0.004673604070231077,0.09965368540469524,-0.008140644937191133,0.03997553133223949,-0.02145312798267746,-0.028968525565736352,0.08979055815267885,0.03373283398354949
VCAM1,0.04372083809474397,-0.009879067184105014,0.043944343078873994,0.024491992864380974,-0.015588967618023444,0.06628621045111598,-0.024757043178038143,0.10145848078551924,-0.028133134347745132,0.02949306484671508,0.03290246443860012,0.0954955777980252
NXPH3,0.023599861244348503,0.0238321665435964,-0.03310625865854146,0.03329658532185762,-0.008783509316117353,-0.07584639276829414,0.02439970583795682,0.018045905821629057,-0.02207331311078904,0.03962041996893768,0.10437402124241024,-0.02453327367923111
MTMR4,0.022311879113258794,0.020549719077708396,0.06287105701011396,0.028799044123172978,-0.01924953302509443,-0.030013856288273452,-0.04993184921096155,-0.01799952064624537,0.07025650582466883,-0.008131840607700187,0.04702959551919717,0.10365817492641763
LAMC2,-0.017803379786097875,0.026236842215624886,,-0.015142168968416414,,,0.1124909666509065,0.12651060772634237,-0.016827819185181846,-0.019295148679794653,0.021669456071013532,0.012760389966329621
IL10,-0.02859840775314908,-0.027054074998361627,-0.02112614573750418,-0.041407248652996866,-0.01623456838061103,0.03722477038414156,-0.061686980700070074,-0.03434073291690022,-0.039273884270241,-0.016352190478926547,-0.036236738208617586,0.02554329762386714
SEMA4D,-0.020438571830698284,-0.007932690775801039,-0.01425892593096223,-0.005718170885511161,0.06826136523417282,-0.019332592869662817,0.05589339706699288,0.06890429703590972,-0.03287133542592072,-0.04264447536273684,0.015775360239071654,0.04763329718003667
TRH,0.042087459474106276,0.021213968480297787,-0.021695800342525138,-0.0399020491822617,-0.05646312770564602,-0.0019351376364195214,,-0.03495215347070821,-0.002184505855491961,0.05246149939565892,-0.024219216224035202,0.03283129447258042
SEMA6D,-0.027189362069709094,-0.0029299348729067446,0.0408485041386725,-0.00386465978691482,-0.02139078160259459,-0.1306174729354542,0.05642400652785785,0.04591178602565379,0.0260119965833077,0.04384836244893853,0.04599322046189629,0.09461214028349242
CEL,,,,,,0.009318255356157348,0.034668543290795564,-0.0024612188286729036,-0.020919860048240643,-0.006363597886185669,0.05582134886915095,-0.027719196599821826
PDCD1LG2,-0.02105995351413557,-0.04287762121749744,0.09178428874921861,0.0346110105542495,-0.027771157551557724,-0.05987852457925982,-0.016215189290971176,0.09887560626210443,0.03362436819677736,0.030537532793288955,0.010804400307776414,-0.05085660734282436
SPINT1,-0.0372958173848933,-0.03002210218141266,-0.019802159359129937,0.03770711600276638,-0.009482712981153793,0.08660845043436466,0.005921662211055948,0.017084016703792015,-0.056754682056107814,0.12422236158165763,0.018570461787710928,0.07923613408334743
CTHRC1,0.002892023295204612,-0.04224777043795935,-0.023395981463250715,-0.03138321156061193,0.0031653029321969416,0.020599408202236755,-0.02706176375149831,0.08078821895202772,-0.009069886043223773,0.020255976317480034,0.09990941340869276,0.16236201486794097
PODXL,0.01762928244624366,-0.010813328446525354,0.03653389865995756,0.020902700984281073,0.032086138631833544,-0.020493582661744236,-0.03879162402097085,-0.011489965560519608,-0.03599142945898719,0.026180349700070625,0.07226844978658727,0.0666908278543276
JAM3,-0.012801449074109801,0.023038782742794122,0.04332657735942916,0.0012492876452071594,-0.031575889996050294,0.09743137121097384,-0.09203775026040036,-0.012689329564410412,0.031151896448813193,-0.04998804415988649,0.054813349123928254,0.038165181939616426
TGFB2,-0.02366770648335966,-0.0530941296799381,0.034773613444065585,0.010262066397435434,-0.01643420982693964,0.045776945644545486,0.0692332034401226,0.019830538840640337,-0.04400722589687322,-0.009099561286569968,-0.060421778023633466,0.012326968050645795
COL18A1,-0.04440586903723903,-0.07367512768567058,-0.0030504236126142137,-0.010035036326935637,-0.05662110438520136,0.09478693568557432,0.07155889457159473,0.052291676273564056,0.03977999013150004,0.004611603664802965,0.031785643153576,0.08648305010650492
NODAL,-0.03658095986218176,0.035856049752399366,-0.0034360414162526148,,-0.024933309667661652,0.12052752548870166,0.043581205272303906,-0.02193814563753307,0.010010221362716933,-0.02206544967824261,0.10695865689520981,0.05954607474208351
INHBB,-0.003045732354663941,-0.048647514142563915,0.06473061065750321,0.007659628267122918,-0.03645749735895106,-0.0052808651811783675,-0.005199323052559624,-0.008347196659784565,0.08694613406303668,-0.010812732983455859,-0.008599341577041002,-0.013879564443354682
LCN1,-0.017803383791930815,,-0.014128249857084222,,,,,0.015099797618342457,-0.014947339398639204,,-0.02449178967029953,0.09260197602754117
