,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TAC1,0.008412387717944055,-0.04035861795561538,-0.008575449625560906,0.03517700043579023,-0.05270903791149069,0.03346432684188923,-0.0402855197367608,0.07127245698791292,,,,,,,0.026202793247694946,0.07919716569658036,0.04863009289611533,0.0931946093679912
RARRES2,0.01678102243176339,-0.005754752398990025,-0.0009641980614032757,0.021329034769817776,0.051642402324167426,-0.001022825385317249,-0.004238604757839056,-0.006870902898801548,-0.03680562818944832,0.09810316747974533,-0.08366598149261302,0.030230334627304165,-0.04214709395121834,-0.006164181546611762,-0.025649574207229433,0.019933000546431233,-0.12656823097365252,0.03922318713471988
FGF7,-0.012056818373348516,,-0.036360792677014066,0.009448490662407867,0.012588936322082966,0.0007805068908069811,-0.04494049887426112,0.043808850331605524,0.07727279266057417,0.0247041882460483,-0.09754140728830238,0.023239921632675062,0.11365502119017763,0.0835352140104718,0.004273328704862723,0.005052304380578329,0.014636463613769858,-0.06405053072683632
EFNA2,,,,,,,,,,,,,0.10771131324158793,,,,,
HBEGF,0.09887717839374541,0.05129577525189867,-0.02599796064702027,-0.0023084873721787424,-0.021535455214659882,0.022210873579626835,0.01980055199175174,-0.05489015114402602,0.014498155535096556,0.04351043474423851,-0.057646642554781816,0.02603291954916461,0.027940375124429467,0.030707859681545463,-0.0035069570447510087,0.06390033862337012,0.021461187484197,0.07378352145112953
CSF3,0.11558525259934097,,-0.024449436374920093,,-0.01567134959383987,,,,,,,-0.022227120160053074,-0.07726789377623638,,-0.013815775907001445,-0.019224885052179622,-0.03411480323848217,
PI3,-0.042537259035474055,-0.003566611158272919,-0.027641960467802682,,-0.01764614648208991,,,,,,,0.06628927298173816,-0.15647373011091342,-0.019907886795610088,0.00412905423782803,-0.04176928837645643,-0.017741250348565288,
PCSK1N,-0.026169558849060377,0.028812250267022176,-0.010142125950466162,0.02723720261857843,-0.0033407551855654453,-0.07615380807386479,0.018318031748796943,0.12894471412995298,-0.0035505009004337955,-0.03733488241346972,0.03461930873385233,-0.06081580452780431,0.06464497810710872,-0.0032736779255789494,-0.013570278211981394,-0.041601536331561294,0.06530855760829014,-0.049911387581470505
NTS,,,,0.09143958970279846,-0.019261973778860037,-0.022991162513335817,0.002679897776016523,-0.022736240752840566,,,,-0.028917970237376397,-0.030693027214335616,,0.003426806532520648,-0.028469433233546282,,
SFRP1,0.02170189798802132,-0.06341020028803455,-0.0178981869906929,-0.02249924058683809,0.013730684771487178,-0.028060847064518557,-0.019346024068837894,0.013192851128133632,-0.024735771791791004,-0.07627195370357154,0.057566606092677476,0.007105597788935905,0.002214284981948142,-0.05265585377429679,-0.017642960328551515,0.0640082750103967,-0.029296336901496488,0.07747042438146921
CXCL13,,,,,,,,,,,,-0.027127685178109935,-0.05204357518041577,,-0.02769856537183,,-0.027671739544528198,
MICA,0.11755360447896374,0.07241173063910064,0.046781155699609216,-0.005388288397212729,-0.012779180543518056,0.0021009922504267547,-0.004038659851149626,-0.048459756842222375,-0.017130360466620073,0.10361406342442428,-0.056909806489122965,-0.012557122471405755,-0.013939156785545954,0.00848343484236908,-0.009063387517462442,0.04637294468456448,0.05388200889974861,-0.009655764152550135
TG,0.19431783371752945,0.03510864528251933,0.07078790829564814,0.0001677475848793398,-0.018913916875845243,-0.019420673394055444,-0.01400063346516723,,0.020538659521779395,-0.05144754353170611,0.09134259239802751,-0.012076661875480272,-0.015077145736080756,,0.04254735925631653,0.043700521197016985,0.0037629135213453554,
ADA,0.011008964432523981,0.07737297562702192,0.009119387414974535,-0.038314088523502786,0.06389757410380184,0.020933922999852392,-0.022738154679124253,-0.07362178266955118,-0.017507688582394928,-0.01805513761442084,-0.033640984017593634,0.09500983718571697,0.014853132215847206,0.04229263231642414,-0.03871552737434039,0.10187186881856092,0.031214844561489166,0.0710673280374925
LAMC3,-0.059065034030179875,0.048756280155840256,0.05680516757528853,0.0013697192721043778,0.01442112344827242,0.04118561808977205,0.005729630312812931,-0.005733032084981214,0.09433856557538173,-0.02411014782155227,-0.049566798094160036,-0.013559256237379986,0.05766349184047552,-0.029319850137598635,-0.008702065385029451,0.05471209078354916,0.03947721626507806,0.18649205071011973
CCL7,,-0.023662314351965145,-0.013964699281282958,,,,,,,,,-0.017091168613873102,,,,-0.02014581597640623,0.011930043251683542,
NGF,-0.020687074072467563,-0.005895992788766843,-0.03199669280507986,-0.025859571819707883,,,,0.0001909344839017063,,0.05345355090350471,0.04162372600880277,-0.02338480684341965,0.04467507172918062,,0.04657201254096222,0.08045205764591215,0.03284570442525822,
TNFSF15,-0.0026794150047006445,,-0.015550375654401247,0.014734684170123736,,,,,0.05498360543495425,0.032571616637623146,0.08313590341971375,-0.030258515000628015,,,-0.017127586164068537,0.030003219029047762,0.019001350684573034,
HMGB1,0.06961018355581057,0.019291539901762057,0.0577144129916836,0.04115378385123275,0.04532956501756479,-0.01619445217642201,0.0029811482454458527,0.00045992258101182007,0.0081492820409721,-0.0060140143126131244,0.02797685809052165,-0.013179389413765,-0.02737221414100056,0.03404927494604771,-0.006317117552970168,-0.04963459035713598,-0.04023905610068881,0.10227980385961018
ITGB3BP,-0.0003514960725031699,-0.01095656573984996,-0.015085380571137952,0.029493264603455815,0.010638953305376196,0.07152963709782334,0.026226875428542087,-0.047076336998192504,0.06544874879305802,-0.06252459052189321,0.04269802025337551,0.009498210891184472,0.00836745958814775,0.058120131018174544,0.07963272675621261,0.0031645597271838465,0.0331714371479241,-0.06425987499731109
AANAT,0.025367472989868314,0.057247681954146645,-0.014149252964054355,,-0.014135981430461419,-0.017465125078042643,0.05563487601071718,-0.021375424114410672,,,0.07830126606790352,-0.027229039081658732,0.013720297318522316,-0.028982566603849284,,-0.0015180194482879402,0.003141944109526708,
RELN,-0.03566898959278635,-0.012343901512172469,0.08267591308576737,-0.02286951450596781,-0.020768196468069332,-0.022770900143931835,-0.013678084217060732,0.029329163886213625,,0.13568220855733928,,,,-0.03624448662318161,-0.020688267929809774,,-0.07076681518630688,-0.08438490370805668
IL15,-0.036379286247885,0.008748794626933797,0.0011622577162165334,-0.02234238996254488,0.017653560929700825,0.017817875238333385,6.715481783590707e-05,0.006391559923523944,-0.04706687702959003,-0.020719429877211763,0.03985269351659335,0.054887571653995756,0.0023869165295824996,-0.02127856031713801,-0.00462397747330563,0.049963413147255706,-0.025355027232500698,
UTS2,,,,,0.04598480434573312,,,,0.0707093939423183,,,-0.02318751960573454,,,,,,
BSG,-0.02196104501635209,-0.011491195476731338,-0.03692865615855938,0.02670939513730146,-0.004722781407584172,0.009607058266765365,0.0007134934656081097,0.045288314570752594,-0.076371070523924,0.0793082458394315,-0.000655091219253679,0.04497831960283639,-0.023357667940018922,-0.09088524047916798,-0.016588358136791468,0.0006930780781138708,0.023703940227279896,0.026716716539698593
ADAMTS3,0.033192638065492996,0.05230608290885736,0.040068874976258446,0.008551904928075563,0.031917754898397606,0.039477366911989574,-0.028942520175508475,-0.018274559452063747,0.014870317823814224,,-0.02597066111373173,-0.05103579807955937,0.0552303046967384,-0.0449065795773515,0.006527284075695009,0.06158216137056062,-0.0265809784166455,
CD34,0.03623382781758646,0.008422615953588659,0.03409951094922597,0.003174029012035482,0.05029007353847298,0.02635708501634933,0.045349390843194774,-0.005366597548123274,0.052595802173557124,-0.11051420902542063,0.03074979402267986,0.05681824554738445,0.04979477073304117,-0.06757208741779515,0.0039046672474791814,0.06468356364288198,-0.07097800375643308,-0.07473578353148903
CCL23,,,,,-0.016084502928507178,,,,0.002842488048643111,,,,,,,,,
PLAT,0.06353270677477625,0.00236725654549689,0.05941525608996304,0.03279347181164876,0.021251562422272992,0.06278311501318068,0.009929281613558104,-0.02336356171416381,0.005262183142788463,0.07073062564598658,-0.04024417131794531,-0.033869923370436546,0.10072069702689884,-0.07769741120981438,-0.10356997453425457,0.04946932269447487,0.014159862413222464,0.06364797383168022
NTF3,,,,,,,0.019340313949641606,,,,,0.07301079604362364,0.12208439905699862,,0.030789995802696476,,,
LTA,,,-0.0014525665669799957,,,-0.01682073560084529,,,,,,,,,,0.0874419565186435,,
CKLF,0.03572399158266303,0.03514378699964988,0.08045486406272476,-0.00375453040769618,0.0770953049259337,0.006560218490020736,0.02505838398906832,-0.04177777242843404,0.026937191911924434,0.0014063397964038265,0.021383341059260364,0.0800775493465918,0.06303785356349781,0.028508683495295565,-0.0007499657194766815,0.027965066552929258,-0.059077974061038444,0.009183329177994838
CD24,-0.017701773574411602,-0.013846560441165919,-0.020654512597383268,0.003494957055757938,0.05133018615673726,-0.010361487219753465,-0.031194154359114174,-0.007397653334096272,-0.003404749585118943,0.008568502311737718,-0.011006853695443018,-0.012456771190937748,0.03649523467586161,-0.028190091758364746,0.031052097848062277,0.012915216555848296,0.020146712218899483,0.11074159159617586
HSP90AA1,0.01968877362566409,-0.031218923874924077,-0.034640901015902385,-0.036200505187303646,-0.04829041985724799,-0.013565731957215407,-0.07309586806492471,0.11918851012236457,0.025909699599358394,-0.06053398203464301,-0.018003601942403524,-0.024156454738249584,-0.18619407228666668,-0.0002527080464336613,-0.005334733958644304,-0.08491990064398222,0.015749222498352606,0.11402308085861233
BMP4,-0.04477188861796256,0.031413515998642776,-0.012880120138410002,0.03359935209414795,-0.01230087369120427,0.04356248216955054,-0.012416709990096763,-0.03409426528515263,0.013490442153875024,0.047765944390454784,-0.04066265761702379,-0.03160754325425265,0.005622342456218109,-0.03952458277383007,0.04565655166683346,0.037715924581496967,-0.02296201991149951,
SCGB3A1,,0.05192789618029008,,0.06030288939691981,,,-0.013613197233760829,0.006512261852301664,0.14985262095087146,-0.063171364716211,,0.010785169401294982,0.021821487282980678,,-0.024448517782734575,0.03954411135391639,-0.041858923784285296,
IGFBP4,0.03633077401823256,0.05056769541073689,-0.0014248105332649763,-0.006023579091374717,0.0011894289544298494,-0.05456929629506962,0.004291354632232971,-0.02445858530935831,0.05366221872878946,-0.05985473007262357,-0.051556280071449974,0.02001959777912559,-0.06722883872115727,-0.048480261318200345,0.011201546127532743,0.09878440707954168,0.07335036873726986,0.009018000095109792
RSPO4,-0.025271381896446555,,-0.02739630967717288,,,-0.019563539524101562,-0.013613195242522783,,,-0.004823201811276933,,,,,0.008376188383857052,-0.026756301331900677,0.1066820908476526,
LEFTY2,0.010634005687480387,0.011324621713879799,0.0217512835491252,-0.013054094434553609,0.038057975165160705,-0.01805439400612341,0.0601713308217095,0.30451654488963364,0.09632512130909217,,-0.02771701511754723,0.006083176843044954,0.02934049380241008,-0.043206445991663955,0.06446183590626385,0.06000045511427068,-0.0037083455825636393,
PF4,,0.045431478923010284,-0.012183925001938701,,,,,,,,,,-0.023091232080809015,,,0.013596829621501145,-0.02057594248252676,
ANGPTL2,0.009314577588674178,0.06125543855488601,0.02473952982893408,-0.012189024058728255,0.00582397885587027,0.04282320998844769,-0.015291693860855562,0.005170942105476792,-0.019764983043485722,0.08968523775364934,-0.060586984772704224,-0.027446783026034975,0.09902247785296685,-0.03633646941872992,-0.07053197159655386,0.06826315678337472,0.005607895935837577,0.026245835157765223
LRIG2,-0.057903585903305396,-0.05003965469569362,0.015230545506884482,0.12876325399956454,0.05394705713089396,0.00788303706642493,0.015099174919223527,0.032252144321444555,0.0661550465373476,0.04533471190572372,-0.09489279174463951,-0.003207213027448608,0.009833500846520994,-0.023411771165671436,-0.04190656334255403,0.04206846679656034,-0.04499236210152523,-0.014488770612251541
ICOSLG,0.05096025818929624,0.04112756946083256,0.0016532150053972811,0.027307637551658465,0.02606768334318536,-0.01925802733885852,-0.025835302416336074,-0.02514342600364269,-0.038272829444288135,0.047311635544632524,0.09644992569703532,-0.0016666236964488978,0.08942450283093976,0.003599745001407174,-0.0007600394441948886,0.0662864609921885,0.022739908890351653,0.013308842227013335
WIF1,-0.03854630523057483,-0.04416627354800887,,-0.011776004464684442,-0.03597355034263899,-0.015096720074962005,-0.01398770472554418,0.08686362295501822,,,,,,,0.028751204518468312,,0.05017454715393729,-0.06787004014056625
NPPC,-0.004632993069518417,-0.039786546264831836,-0.01890027231220009,-0.0076464395318833105,0.025609182530792224,-0.029448904083414437,-0.00393203651586405,0.06975219544384009,-0.022987970221066047,0.07688707433433581,-0.025970611235521898,-0.026637049244328748,0.023230352615122952,-0.027496003272426905,-0.00037481798300307775,,0.14580094753037476,-0.005146849762977524
LYZ,0.00570705674620163,0.0443278715953945,0.01003909506606456,0.03194403584530506,0.031262790675789943,0.04819025247536909,0.04793308003713995,-0.10815799182742943,0.05943701259545774,-0.018760778849267714,-0.035824710428285715,0.03662600969871526,-0.03363135615362708,-0.03281251055290771,0.014109214982400345,0.04530760459821986,0.05187993499966721,-0.002254053290509385
EREG,,,,,,,,-0.023388962732972682,,,,-0.049109229279285675,-0.025881712442567702,,-0.0037107653973407722,-0.02307437879770402,-0.02368900506623682,
SPTAN1,-0.024287214457831562,0.03728331972036848,0.015291892856361896,0.01479448406036374,-0.0089863514060089,0.028912486457027563,0.02506988478667938,0.10100539815912733,0.028531837625522877,-0.022541236317677044,0.007928616630106921,-0.014520519189673592,0.10790352834722199,-0.005295206465141632,0.02020463435301491,-0.013706322064447612,-0.016317659770942405,-0.028035962293769326
PTH2,,,,,,,,,,,,,,,0.03316896774697197,,,
LIPC,-0.04154327629780555,-0.0056303911268364955,0.05737866586146146,-0.0346473179442218,-0.013561406537555902,0.016770967519924025,,-0.014136873108909207,-0.024376389276078044,0.027784615033621073,-0.027931214176296532,,,-0.033749957014123054,,0.06890405008033637,-0.015267123687752472,
COL8A1,0.11773790172596359,0.015545499766450527,-0.021757810548011392,-0.017687708013019547,0.021187610189390617,0.0005047690092177211,0.04482408936372542,-0.02677102019452393,-0.04373940339673101,-0.010468414293488786,-0.010845499178375866,0.03002416778563211,0.0024882392498053875,-0.032690901179878384,0.058252856696243936,0.014341764581894473,-0.020836801211669278,
GSTM2,0.09263601598922232,0.004962630423253179,0.03568994285737872,0.06047186709763254,-0.04451636452713697,-0.008531557944435669,0.005523713671662911,-0.007041515977158016,-0.01670210920209925,0.009213876127854128,0.007465168944392009,-0.0021786897335032054,0.030526487848958662,-0.002166653741553409,-0.020821919697049093,0.044008198926121414,-0.049322270303535615,
SPX,-0.04430258098522489,-0.04860205344768397,-0.018566662385725238,-0.048010619500749,-0.04957618080424636,0.018415521318049428,-0.02084351267367335,0.031758467687454564,0.1497995467393858,,-0.04875781872164057,-0.0020148681014951907,-0.028670716116983148,-0.00592408872981324,-0.0020756953068823,-0.050071864088028446,0.015515893470939509,-0.058456696787204575
MFGE8,0.07597933535137956,0.009494482386249727,-0.00372448052292884,-0.0014518542678395982,0.019013679016782595,0.015685517616016467,0.017964589120623983,-0.014318786453625365,-0.07070540697546841,0.051052869842814444,-0.0006306841001572828,0.034742139913061514,-0.019587019345930892,-0.07513900393582161,0.006282344920936586,0.019236942858135715,-0.09600839214109584,0.01445779727574274
TGFA,0.06281257217187536,0.04612164201939553,0.023206846235761754,-0.02524532325231715,0.02493211247861484,0.00828671935797309,0.03003276630825125,-0.05141586573036733,0.029134834839116296,0.040540199382929354,0.09992479389717908,0.0221589216857948,0.0739958674811785,-0.023547345694478465,0.002299273122133088,0.014090382477752334,0.07745564343187131,0.001132395954838151
SLIT2,-0.00647472979512581,-0.018009516548671074,0.04898775201512296,-0.013193866961308982,0.05696369955014231,-0.03835298680805504,-0.015357380762046804,0.0501856842707412,0.03320466976432152,-0.048100815484840256,-0.02937046453590006,0.00895246131677739,0.047717466114188256,-0.0269522428749421,-0.027935753522008083,0.021370784455504478,0.08601416079289038,0.08047049549879483
PLTP,0.005898814160367609,0.004793634491256879,0.05098194577303477,-0.01458055533834422,0.06149332202445479,0.029962645995136004,0.007690134591372488,-0.07892687251543302,0.012611667605081022,0.05413843383768687,0.013209223108723465,0.04627514793066501,-0.05720291324876286,-0.08724874852477711,0.031215517055872322,0.024633577426918973,-0.029102551155161294,0.011802075238373396
APOD,0.05555089201185473,-0.07560175562222976,0.003354333698625831,-0.0352912150973162,0.01413329916346717,-0.0033264363831722447,0.04890309999580195,0.00524049363701723,-0.020172538365750076,-0.11069722582956064,0.03844801244061635,0.03452177365268656,0.14651316957929783,0.027895172563901165,-0.07799549116457644,0.020917648483690213,0.05238002987187883,0.06843691342292331
B2M,-0.005359329170579349,0.05615740758492444,0.07320314545371641,-0.023018039647676892,0.06677096879422563,-0.06270001494966862,-0.0016578536712735523,-0.09946381882952882,0.10845970844631016,0.04815254883282586,-0.06133317875585786,0.08461970151652749,-0.006033603879871404,-0.09071885912155339,0.05313607644146128,0.0569759199771705,0.08583721528227886,0.04311182950338054
OMG,0.012852174929761808,-0.027222110710109895,0.06165343030045825,-0.026353648263263627,0.012911574208758762,-0.01715926964350653,-0.00031584894536592907,-0.04003342524160338,0.014107038804461701,0.06244538524880212,-0.008596843646423317,0.012123452929350504,0.11972964617029891,-0.00739078068942804,-0.006804872879308655,0.043938167925207466,0.0409058974882986,0.0041654521610127795
CXCL3,-0.015109119901897039,-0.01095898234320728,-0.03203617183563612,,-0.01855986788177753,-0.007143609420285363,-0.014563241397377568,-0.032925690603902366,0.03782412355632454,,,0.04022362108837314,-0.0914160598692909,-0.020409537359746443,-0.037711664045909435,0.11663300961447043,-0.02872847435422188,
CXCL10,0.023953071686486343,0.03952583352734408,0.014618218464933332,-0.030539515954535013,0.05575187291609644,-0.06718175986590226,-0.02212262959102266,-0.02991167902846201,-0.03302093992146264,0.10631939779914637,-0.03503123275624372,0.0665573370017655,-0.030972036287461008,-0.009577786851032445,0.04771976902887179,0.049177081902439274,0.01821387176384233,
RSPO3,,-0.03214224429801823,-0.014149251918584758,-0.0010593326216310945,-0.006197094968002947,-0.019605105698004117,-0.035363971365689556,0.09125275354075463,,,,0.0031330008538700102,0.096044897567573,,0.04527471583936775,0.14415854905536718,-0.0030681930183135676,-0.02898687374703812
CORT,-0.028333671631280827,-0.012037106439812945,0.005951014908750669,0.009272012962721215,-0.04017362026920158,0.08792730005526772,-0.03461160796443225,0.06633077213325882,,,,0.015586097101658349,-0.006505451046903613,,0.030885928784969464,,,-0.030953286189051642
NCAN,-0.03448092184563457,0.008947074545179507,0.027985990756862714,-0.04726816822088525,0.021040284443521424,0.07040884591922322,-0.012586978456528175,0.025753265348057414,-0.03423128746315106,0.05523238535565129,0.0034417444161822645,0.008461508500283356,0.1325182080817042,-0.061756648020693035,-0.04244768529896898,-0.0756776886701676,0.05439527116244805,-0.025136751348841767
PRG4,0.0545356418023141,0.0035184737969158743,-0.013964701457474044,,0.01885410854486749,-0.02500142686882861,,,,,,-0.033995143213606895,-0.03565516666552142,,-0.04279310930512069,0.008973819626423067,0.09186757595578954,
ZG16B,,-0.022547927489532618,0.0016394600624332505,,0.048824360754812376,-0.013365601395717639,,,,,-0.024111177474478006,,,,,-0.025491547488036156,-0.017553389202381635,
TGM2,0.14300958940712136,-0.015904517594435622,0.02647656334789772,0.0020636206823927443,-0.017731164437560745,-0.05281572839760725,-0.014700676260139352,0.011988421239442024,0.1625961176481612,-0.017207229933318864,-0.00048534811366113034,0.09689844502725843,-0.05155863966589887,-0.10218476660439975,-0.012532867782765515,0.026529356404750452,0.009425659715799957,0.03525912705420225
VEGFC,-0.027745642726801086,0.012288142820113559,0.034173573005204086,0.02033169063876996,-0.026511037019719033,0.026535583263076777,0.011782484491659877,-0.026429426049649728,-0.0011752187567136267,-0.07443817864437688,0.17151615077975924,-0.028265316456304986,-0.030968921575250868,-0.026920516088909396,-0.04088257783110726,0.05691364464961642,0.010260618685199204,
WNT6,0.031152558802430935,-0.01998042406422129,-0.019314980250642697,0.009325057679681654,-0.019773511516288582,-0.02974466918683996,,,,,-0.02292973260896984,-0.03709846465590865,-0.017809688638572622,,-0.031790778303849763,-0.030786282698168143,-0.01813791744283739,
NRG4,-0.026223991707999213,0.039507043212386586,0.017855032034058298,-0.02805391966041617,0.03673118745854621,-0.02567748436472726,-0.025376840517399444,-0.029443944510550085,,-0.04610010117359585,,,,-0.021616785579657512,0.030294932406998216,0.061332304241665206,0.011607107175454169,
PMCH,,-0.02511855299060728,-0.023549171113516225,,,0.008493458153183224,,,,,,0.0241383065736276,-0.022110420565957568,,-0.01821227867011336,0.08743885471420622,-0.034931670606068985,
COL9A1,0.20537853944694753,0.008317318786201006,-0.017750747841420868,0.06273677155097036,-0.044257172981400285,0.05458624634285107,0.013313392243460986,0.06733732770641604,-0.00638435687968753,0.0034300564695848696,0.009619067380135026,0.0003974583914545443,0.09921364317521772,8.951921883447538e-05,0.061726026244107085,0.010403494819532254,-0.02380774832701162,-0.020852180321613244
GDF11,0.053204434012221455,0.002825442392546849,0.0399315933930531,-0.006070981523053347,0.052675037365260115,0.05880973730448148,0.00633578864031686,-0.02519679143384423,0.05005585284128817,0.006060140831302295,-0.0017409944382435051,-0.039862915554348004,0.005319695026532611,0.013081761122493289,-0.053656534493053944,0.04973048128251381,0.03876843138431848,0.05195964152427163
RAET1E,,,,,,,,,,,,,,,,0.09144151287915617,,
IL24,,,,,,,,,,,,-0.004413457776980127,-0.022723054125294566,,,,-0.030494382666899272,
