,UKF248,UKF259,UKF334,ZH8812bulk,ZH881T1,ZH916T1
CXCL2,-0.06670315087130321,-0.0012282000368276434,0.06787703089972506,0.027497918626910936,0.09809215904143673,-0.016208097758493353
NPPB,-0.01570950699070793,-0.038378081139945605,0.06560395765795846,,-0.020977614938758753,-0.024368017699078325
CCK,0.06042553329798959,0.06082000648371862,-0.04401599764764973,0.008665449282375656,0.010235549068315837,0.008406255096096715
SEMA6A,0.021921825085652696,0.048676060979740525,0.03480769124076815,0.021097483247628283,-0.00588107543031741,0.060599699402030936
IRAK4,0.011835846060138959,-0.03666859012455063,0.06130517944806147,0.05002467819124852,0.033933291947056216,0.06408520235528735
GSTP1,0.05043022367525957,-0.004948565496691889,0.030360837051564556,0.030443851384821478,0.004880338782830357,0.06336802453170759
VCAM1,-0.0006894190787519443,-0.0008578203405881763,0.05776515120915648,0.015252192398104037,-0.02030451967374325,0.08144845684341182
NXPH3,0.020506508945780724,-0.06190788122621824,0.022030959050565867,0.013523080438437494,0.04681233758926347,0.0851203785805026
MTMR4,-0.022925680373331776,0.004695109836152952,-0.020794903990449753,-0.036494986704311394,0.0019061114988444526,0.0001926108597240226
LAMC2,-0.012330320351943326,-0.024080890231841443,,-0.027438869551504076,-0.013623713125730803,-0.0464285464694949
IL10,0.08310794599061595,-0.027054072402607394,0.029851879399023423,0.011490246369532262,-0.022958465273671028,0.007444432083923597
SEMA4D,0.03485991267729457,-0.047103590918811854,0.03907318586037066,0.0037251663452752813,-0.008203881343443844,0.06284767718206614
TRH,0.04342442551631053,-0.02553872354327512,0.05845946190466043,0.003622616358989068,0.02494452988486825,-0.011619133182222855
SEMA6D,-0.03893717395288991,-0.023606063009891043,0.019665407362062955,0.029263246677564542,-0.060000168353579755,0.08611590515788342
CEL,,,,-0.005639969129524057,-0.013481129231887948,0.10282682683592441
PDCD1LG2,-0.03439293875515444,-0.03209302022729219,0.02730398355974473,0.015410481578731363,0.0838888476040305,0.06498313767069804
SPINT1,-0.03119356554596365,-0.030022099300885462,-0.006556078032725264,0.09792738214100212,0.025234554083027657,0.040996437551229496
CTHRC1,0.03864996337478105,-0.002780379277557894,0.02114413311667379,-0.012375814962273171,0.020123107531529235,-0.026721845148156433
PODXL,0.05565700541685427,0.031728667774450665,-0.013508127097212197,0.009822872788888996,0.010179839677602475,-0.01706322329280031
JAM3,-0.02982045968025777,-0.017231258202722564,0.008575553981082807,0.01749825505617029,0.00880292533591805,0.005219166879234403
TGFB2,-0.03239972492244166,0.02474276536550367,0.004599355197256691,0.04425985548598658,0.014839415933431526,0.006464965061412604
COL18A1,0.09996864066031254,-0.026729898284916575,0.01170278670164611,0.06086605079521018,0.05944559767421046,-0.07478860589067808
NODAL,0.1010739689886588,-0.02121761878618642,0.008518461072445475,-0.029400890461276818,-0.015579737756642441,0.04182106358891232
INHBB,0.0010612010357755287,0.03962925827828231,0.049767340618841936,-0.03723921468049674,0.00376756804685375,0.07810849371634362
LCN1,-0.01233032312631561,,,,,-0.011875204952406319
ARF4,0.02888112700361953,-0.06731270646940829,-0.011036379929257184,-0.007385219951652268,-0.05948359708990953,-0.036913277668965246
CXCL14,0.009170569992584796,-0.04285344063870327,-0.028573232549811756,0.013309633440336107,0.10415005084797421,0.06020782652620797
LIF,0.00717796422761371,0.0037950802400604443,-0.027566440426780758,0.02113290058901657,0.047513410078270084,-0.012531007339181444
IL17B,,,,,0.17323330853514815,0.006209567689873074
MMP1,-0.016999386557329778,,,,-0.014035572188501273,-0.03014858150734564
MATN1,0.004356004340571316,,0.03564752715830175,-0.027755742574869763,-0.019975892859371062,-0.006312082066992414
ADAM28,0.028288505206107137,0.00640871576197982,-0.047870710750851225,-0.03832889599379477,0.03781434145461655,0.024464258074942322
TCN2,0.03773848388329144,-0.020987581180678155,0.06614385238677978,0.06915711231827305,0.03502551536994337,0.034860758875848476
THPO,-0.021095399309565086,-0.021856878110878924,-0.013552785859770608,,-0.01732816181564588,-0.03593484712846027
CUBN,-0.015889062157209064,0.030382647725710886,-0.0014853087314202643,0.0019686161575559204,-0.007427738787022852,-0.03135040983121639
TIMP3,-0.022929327417674797,0.013632069757836329,-0.06462470351957954,0.003707429783322181,0.07174606862954819,-0.06437883319510383
PIGF,0.02654767475741027,-0.05830542393418125,0.011517571006909616,0.012366976878012711,0.011490200020519988,0.05715933216750217
CRH,0.07808899929216798,-0.012151940323504529,0.0002850367030120606,0.011662379926897825,0.022417149277184346,0.012052566573040284
BDNF,0.043398334605565025,-0.023210667742726884,0.007260125953202503,0.017454294768967663,0.01988336537962844,0.01782839199102869
CCL5,0.05306422486948582,0.04462814261522969,-0.0004081226314284991,0.0374622648922124,-0.02441742023115791,0.009014964033029708
GAD1,0.036252617531346704,0.02233712939981067,-0.04236606157766664,-0.013401946082236884,0.015779866741048337,0.0433797919703653
COL14A1,-0.029217779325819235,-0.008677539430528514,0.12413730286529481,0.033218095627113975,0.08156051280548197,0.019031310640628404
HLA-A,0.05114941820142144,-0.02346709910103781,0.024729214760354168,0.06557203395522172,0.022770138188420497,-0.07793563935706607
CD5L,0.05621516846865189,,,,,
FGF18,-0.01307141700273419,-0.009654625712019603,,,-0.02425446748216546,0.036485738847566875
ADM,-0.053244351483382434,-0.006596137539217207,0.03412105894992812,0.004953472240734199,-0.01456384267652014,0.06626321178043952
CCL15,0.04960486706300001,,,,,0.045930763565424346
GNAI2,0.06021770561005905,-0.014392052705245581,0.042628777998758145,-0.021057603548496038,-0.00748990385236323,0.007253249182242556
HDC,,,,,,0.02393776664090788
COL11A1,-0.002224362057206791,-0.042289544887362,0.08410237047297779,0.03507552676980635,-0.026257260405243035,-0.0331001887546711
NUCB2,-0.022917592904557135,-0.009485618841127558,0.009726460198776639,0.038504775063271976,0.021354345814207545,0.015651057469052574
CXCL1,0.026491426241467702,0.03011300614888149,-0.018385986934209786,-0.028679778145029304,-0.040036780814142865,0.0022127098306522243
VCAN,-0.014020655257647426,-0.019129822429527488,0.060316442569663425,-0.07246460839280186,-0.04367728913229865,-0.08669597188645159
MMP7,0.005549319076432926,-0.019194052650616127,-0.020947211281895715,,0.01743546129982721,-0.04723728021884045
PTPN6,-0.026697389219243667,0.06972876267256828,-0.008209906369096217,-0.03316887283197188,0.028449618594362354,0.027730086226999007
PTGS2,-0.016633358345893388,-0.004267540167725445,-0.03128313615584665,-0.03431316687546756,0.02550105328330976,0.007579306475767128
XCL1,-0.015830714239242902,-0.010504578297326268,,,,
CD58,0.057504164170341446,0.0019671805061921978,-0.026411299919931498,-0.023153272173316516,0.04876226037431024,-0.003291031871066502
TNFSF14,-0.01595107659304159,0.018840818048059496,,0.07050542593683405,0.01608635419681327,0.10716577259110642
CNTN4,0.14869625039214407,-0.003146385590302824,-0.02600529373374677,-0.03483131001716692,0.003396841907122776,-0.040279251885057335
NTF4,,-0.013287831526059888,,,,
INSL3,-0.014181398257167814,-0.00965462381832112,,,0.10567941073225955,-0.03241223423803867
BTLA,,-0.01532482208289608,,,,-0.0034372966073187537
MFNG,0.054660242223919166,-0.01611052320233348,-0.030231779615316725,0.015074425307387347,0.009179410808342803,0.024496551767052004
ICAM1,-0.004940918802722081,0.03473228760237654,0.06234190040174328,0.01237895983415049,-0.02433986419119543,0.008696010680904016
PROS1,0.04852694302231972,-0.07249875059765408,-0.020182279260469234,0.018568630969662044,0.054075648674457105,0.02957755224560568
CLCF1,0.06851270454437686,-0.015674779922872258,0.0016975309505306798,-0.05185323106607584,0.01862587379695229,0.017994842094749865
PSAP,-0.009860072622365377,-0.04699035216558328,0.002438280257827016,-0.001763534282192955,0.08279245696014192,-0.004006915541589645
EFEMP1,0.06065236569365042,0.028620100094389287,0.09530901941650112,-0.0038552100201437248,0.06276498684260148,-0.018007808388935634
C1QTNF1,-0.054434768525226766,0.003989042090848054,-0.07555014666652615,0.038898764842420046,0.0028807736831647297,-0.015517559172842563
ALB,-0.02192481176810115,0.017111560988715746,0.027905712080209144,0.10793936853903431,-0.0339258319446801,-0.013527838270900826
CCL13,,,,,-0.0227332342683898,
EFNA3,-0.0022251534099544065,-0.04519579930800847,-0.0031862801184887263,-0.04806222480867948,-0.0007238359689040418,0.027715967766998358
DRAXIN,-0.024981504025983547,0.04373857856375208,0.012919623730455305,-0.01732213959949863,0.015776082031242124,0.03517038726477562
RAET1L,-0.011047446970470845,,,,-0.02462206296844641,
NPTX2,0.07278143147390909,0.060605711032310286,-0.006531887272624968,-0.019136330119380818,0.05237853114269009,0.025159995020973217
FGF11,0.03893826263655623,-0.04879206689498485,0.07189896407261728,-0.013411899429852981,0.019334324181938676,0.06526840777925867
CD59,0.009176078960483157,0.026905397138221026,0.00271023624928416,0.0742840101480807,0.04421377940252744,-0.024201212248994432
COL9A2,0.020111523898817936,0.029285608806502467,0.06708829752343211,0.039492489250474126,0.006792353286380646,0.07100492517440934
DLL3,-0.008331783301281747,-0.00762916113621388,0.0756616819874036,-0.002705667167213961,0.00962076769028816,0.1182690035365937
FGF5,,,,,,0.1002349705083528
LIN7C,0.022524966512599498,0.0005681853814731496,-0.034250887922427115,0.021166283846395025,-0.06958486353061762,0.06422559433602766
GDF7,-0.01297410011044093,-0.01722666756687685,,0.11863174445660002,-0.01647558535066472,0.03848693204913649
PSPN,-0.00877867312400135,-0.01612515816299554,0.02292865454846986,-0.0401842619282421,-0.0037945675604168353,0.04761726507257287
ANGPT1,0.0882068261297929,0.04530374533270736,-0.006018951888286187,0.06741833235383518,0.11281045656615635,-0.009812233427992569
PNOC,0.01820573145715954,-0.0002212498959958515,-0.026816423975668763,,-0.019532479349019943,0.017686620319576556
L1CAM,-0.008679174015798806,-0.03377541691857746,-0.044125859070925005,0.06347455453472346,-0.06432627479534729,0.04647890652259479
APOA1,0.04961603704338035,-0.015035481435360609,-0.041928965654529526,-0.038288006222824134,-0.01190438502636911,0.028203685099211822
PSEN1,0.01802640683735065,-0.027955720002211193,0.019484851087206774,0.0014709308570787472,0.014389012201041027,0.04069155481164482
CALM2,0.028822773631241836,0.05610110651654398,0.004267771663823801,0.019047225743449237,-0.02125931173329212,0.10508700052636302
CLEC2B,0.033862389830764644,-0.021587248335500818,-0.043510934612919445,-0.016225818695317393,0.019850044565814472,-0.009740883243623323
NTNG1,0.015019316883469627,0.03259363416094755,0.00486194018349661,-0.0164502109890413,-0.00296411814825905,0.1047248840892719
LRIG1,-0.016828822233049618,-0.009617506829493843,0.049466962796237114,0.020544370351435623,0.02885250702363611,0.06816338923775875
CPAMD8,-0.02219546327530398,-0.011419697245159323,0.002068043158765885,-0.04615300833443903,,0.055288760155527326
GHRL,0.050872941590565775,0.01052374315116646,-0.017297023801824768,-0.0074278350409066034,-0.017821544312888397,0.029074692946996557
NPY,0.0041380620212327895,-0.042817468135544726,0.008361527102436915,0.010060792895950665,-0.038854833620445395,0.0005346074830304019
MMP2,0.03379837161155744,0.006456213053411467,0.0631645535624732,-0.050393868779801364,0.0032200369402015988,-0.02548686544002506
LHB,,-0.009945693882002808,,,,
PPY,-0.01862817874833122,0.11806907613514772,,,0.06405726945168526,0.03434857071566592
ALKAL2,0.012291780464956669,-0.009801198462516713,-0.036604109868496826,-0.0489630270883321,0.038161643734880894,-0.04815326292766961
CSF1,0.021420514395844047,0.0023974703327031928,-0.014938041347605844,-0.040841965528126765,-0.04294752012330302,0.03799730047085056
SEMA4C,0.014140268102881982,-0.03596737462960021,0.08002853056734131,0.07591481078993673,0.007296882696272112,-0.04455895825924913
BMP8A,,,,,,-0.029091724953474802
ICAM2,0.05444465585583494,-0.031149287614771235,0.04154072112378288,0.023161322386635454,-0.0070411081358155506,0.04159851484454156
SYTL3,-0.036851242191927744,-0.021708751411420955,0.06605309370745648,-0.0014048596963615063,-0.03332021963127219,0.13930266295740135
IL1A,-0.0028610582509146273,-0.008140847881738094,0.02749403326245857,0.06577684996955617,-0.026279402714338262,0.12119812972122714
HLA-G,-0.01699938295637809,-0.010504577348674621,,,-0.029880844436087243,
PGF,0.07327556449063476,-0.023367852876338874,-0.05375937700121647,-0.046401190373701155,0.033784938841988736,-0.06674499868587276
LGALS8,0.0023294895723128995,0.005998364534410122,-0.017863822865065417,0.0031281429675331807,0.009578694466149151,-0.0011712495260253666
DKK3,-0.011967762865044793,-0.05706237329400635,-0.04353508771577422,-0.04632024290716542,0.06253419638868646,0.07769341966976323
COL16A1,0.0457186834087397,0.0007334891259653231,0.08226256320324359,-0.01397846107552582,-0.00050089804830058,0.03217970355622223
TPH1,0.09626564682657611,0.15005063828134935,-0.016310184472633337,-0.0335667987969358,-0.04666177876788379,0.03825893996616042
TNC,0.04742458962835276,-0.0157685437166503,0.05915948304811163,0.035480639139072005,0.053304002662439474,-0.029592353410561947
TNFSF9,-0.022195460971051052,0.00033772535413649913,-0.02767219606738111,-0.005388727035292377,0.12296617950972015,-0.036463037695599464
C4A,,-0.011791197223004106,-0.014337271741239927,-0.00901345679636088,0.027832961559929363,-0.03917645362738167
CNTN2,-0.03156762500203901,0.0011124032631225718,0.03826293332657146,-0.018430657465703736,-0.0075760553435078705,-0.0006705977908103005
F7,-0.01217699940311426,,,,-0.016475586943813566,
LUM,0.07861074974912077,0.006943451433703827,0.008325804441368479,0.02364372920157906,0.033010480353522324,-0.044969618974057796
BTC,-0.011047442368854125,0.01787297739034984,,0.0009201010761320066,0.007448636286641339,0.04460906630678721
APOC1,0.03795954101128805,0.013092896204051116,-0.011044444600906613,-0.013652651169629451,0.0937133220741458,0.06682806421090116
PKM,-0.03915265429421978,-0.010799828345223679,0.034576840884358584,0.02766688399460459,-0.014753563109558386,-0.032612161360877724
TNF,-0.028414609107173732,-0.026030892850415325,0.028373738043090714,,,0.07918481942968335
GNAS,-0.012989497471807603,-0.03407739199513568,0.03142310026792996,-0.024325583400655267,-0.052189590344760624,0.037789801328775637
BMP8B,0.0026582885951743507,0.06326456456827059,0.018231280952072073,0.04530511663941413,0.04993449189636751,-0.01863339888331345
LIPH,-0.012481861291451792,0.004568853310617134,,,0.03008981658259254,0.07193073953893245
CCL28,-0.017557290560936727,,-0.012934684803612564,0.014402510222860385,,0.049935533170960764
PTPN11,-0.026031429918451733,0.007847651324402554,-0.003128881932008675,-0.03249196843831333,0.06603160358044839,0.006706237884439481
ADAM12,0.05805533919559589,0.018244437205231032,0.03405811021337358,0.09890748992925755,-0.004348289965851814,-0.03981557581051204
EPO,-0.01677156327474799,-0.015228931737491997,0.12895635597592847,,-0.015762722434468458,0.043622542950545976
EDN3,-0.02174281074664377,-0.01895790325460406,-0.016478483723072538,0.04135897958563179,0.024534295134803808,0.017588785336013036
CCL22,,,,-0.017075488482393104,-0.01383110274258041,-0.0029241912845481516
CCL2,0.062901120526629,-0.00017690737411767574,-0.010962198085608083,0.01098696625321721,-0.06984796941715476,0.03080216513470082
DSCAM,-0.004172718587815524,-0.0024429986879703305,-0.04054668497398886,0.0035182026559602464,0.01714944587057548,-0.01823338310842759
GPHA2,0.009999112505751943,,,,,
ANG,-0.06316394886872372,-0.02036341232374963,-0.0007479225101891713,-0.02576209475260901,-0.003738189402509739,0.05324429504495733
FBLN2,-0.016404665684235334,0.0031092350149993435,0.012786181455360288,0.035723793778403824,-0.014763669035604813,0.020160472971534726
VTN,-0.023595067734664996,-0.019582182717827235,0.03588135098059201,,-0.020410598058227238,0.01639365331302224
VEGFA,-0.060678664055538345,-0.03414493640132641,0.05351646240998758,0.02394896604976069,-0.032482066649041984,-0.03464368608931383
F10,,,,0.04702365129756753,-0.02730001899595518,0.08105770911291152
SERPINA1,0.02453500403389816,0.0003141739121519011,0.01993686429018926,0.054904815071116685,0.08212085097036896,0.03702725452239578
VWF,0.06576570858835937,0.018527896338060415,-0.00233409809320975,0.027776924363197245,0.04660826155152032,-0.05729931511382954
GDNF,0.01587609595414103,-0.012386928506983088,-0.016310185597654125,,-0.022072595341276962,
VASP,0.005278271194404266,0.06661701224652701,-0.03246997049400742,0.06964976973253888,0.005320299928578368,-0.03142794811270207
ADAM15,0.03714541369013763,0.05952555193080427,0.004226253357665996,-0.0025788454890564617,0.05027006510828119,0.0014765668582223206
WNT2,0.009239725029330842,,-0.015263915533439401,,0.11653089866774989,0.005228843080837274
CALCB,,,,,0.03641553959522306,
