,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
PCSK1N,0.020406822621323935,0.17727937889923323,-0.01783820436325054,-0.03455148330738092,0.005680895907419032,0.03964005806415773,0.034367441475439506,-0.04244596085133959,-0.1065741439901461,0.015606623295841466,-0.03798700148927862,0.007990691452028914,-0.01714702453428099,0.10849735398030955,0.0019501793749606745,0.06910391952204084,0.016925261020901694,0.03169327412800584,0.037862918496475245,0.0013426546150402808,-0.11803867181354843,-0.06604489561707612,0.020554093348135846
NTS,,,,,,,0.060999594022456936,-0.030898840816452642,0.04273097826871787,0.027911671469451074,-0.01318789294907987,0.026458343001370573,,,,,-0.02872531445755635,0.09821540415594907,,0.10137583282502795,,-0.03104261221333653,
SFRP1,0.01938454530173592,0.04610840372282707,-0.02899875096733035,-0.0016976582193700485,,0.11311004112801387,-0.008799680629563385,-0.011764119756871881,0.02846635763873746,0.004961273797918953,-0.0036843426652444227,-0.007505751607455723,0.1000280404218167,0.028930421878026906,0.06443484051928558,0.05518861841130793,0.06768387388391589,0.06711153555228354,-0.024095746708785778,0.05349957022744522,0.09824000570935458,0.06625332525026348,0.0034591453563630956
CXCL13,,,,-0.002793078218874031,-0.02411579405949761,,-0.0042198590846081645,,,,,,0.07199963215614481,,,,-0.1193660389732974,-0.02996363811470563,,0.04391551578293463,,,-0.06883307222840444
MICA,0.055713243506255096,-0.025377060223173133,0.1073353355103767,0.03001390260679265,0.07510075170835513,-0.06269293154729795,-0.03838112980762207,-0.021539632363257465,0.1715382105559317,0.042672508272964385,-0.06167966850595149,0.010336179036742879,0.06078653085763493,0.042806940923970305,0.06735481764697188,0.020217706130030728,-0.047059228996698385,0.08269851264484124,0.09412998969888603,0.09227913470175154,0.044831500540139235,0.1388286340932363,0.02667028036554334
TG,-0.03916611044378943,0.013289818066326231,0.0465454957447163,-0.03994096489216649,,0.03790775469835058,0.01923022900312271,0.06578129341887955,0.07233544555862416,0.013912047877223511,0.0076971761382171626,,0.01617892848601771,-0.034431562685129584,0.002757756425697726,-0.01573110134749447,0.007052318286629258,-0.01041294841482527,,-0.06758160472250209,,-0.031002946619911268,0.020530687366237383
ADA,0.03783910284866333,0.04593503387073802,0.12374858671547397,-0.015464935526051478,-0.056919687993785065,0.027146864337260122,0.03223188848085766,0.07494997912322861,0.24019489336928543,-0.023625766048650125,0.004834970523659412,0.016035135414916236,0.0970323274310792,0.05360071924242908,-0.017732967992097195,0.0899068705038191,-0.0014640704327604057,0.04583747955207177,0.03511856257887333,0.06675163502961191,0.013903384011317625,0.16410160896275552,0.04481203364569695
LAMC3,0.008711779654950064,0.17982146516001002,0.22229448452826614,-0.0257166140112884,0.09483801980133237,0.07614180096853418,0.11439722217297021,0.08690880582024664,0.3378835397249215,0.03498041186745224,0.011053550966918712,0.03841478698828448,0.06970434264153744,0.09479184339984077,0.14788122917614072,0.014096452962618819,0.059006972706878005,0.11896002156479703,0.20239630525187316,0.12074006179384192,0.06191409203967584,0.1354048064066871,0.030898343058482627
CCL7,,,-0.003808779801120543,,,-0.0024445712888486316,0.02814628531440959,,,,,,,,,,-0.017578615958960604,,,,,-0.003811295481030191,0.039848718719084006
NGF,,-0.012612761539774663,0.05356769544876839,,,-0.06474690175461721,0.004787337031677959,0.055896234543751123,,,,-0.042126439778735626,0.0847157761558943,,,,-0.007907909977690348,0.017692664803358755,,0.03527891126295843,,0.14014043170504686,0.056346780988972854
TNFSF15,,0.005711199504301473,,,,0.019846233311202832,0.08715074840990313,0.03315402308564533,,,,,-0.01419124749565657,,0.0318631115074258,,-0.04185262995230652,,,0.023124927169233596,,0.0277004401749732,-0.049119171403126084
HMGB1,-0.0014396255080806235,0.2004422282970285,-0.02168077367866509,0.006995128317841995,0.02495041019392104,0.03319246101797552,0.012037047711673925,0.04600970829241255,0.24467380719922785,0.06006118694460295,0.04900348490607657,-0.003815893172753712,0.1420420281455378,0.059839458035398516,-0.032200650701363645,-0.03556529869431316,-0.05230241057203497,-0.048322904219699446,-0.06757942727738996,-0.011911181497729184,-0.04693065022375572,-0.04495852519391671,-0.05117424565769471
ITGB3BP,-0.032024027492226714,-0.06841904957906805,0.013709163928581458,0.018180024960917095,-0.05230569593207691,-0.02678014466737962,0.00781360260698903,0.07371735156711114,0.18533037852110962,-0.05183176122876306,0.005515082718339807,0.04546043606415984,0.08990763786886825,-0.03292150210555021,0.04365348467549606,0.06022747090706047,-0.009514103953830831,-0.010006923922796245,-0.02472935436769264,-0.02655191836586105,0.1777912087381472,0.06202494136573796,-0.03630722208873696
AANAT,,0.027442299095684308,0.03001921022119309,,,0.029039479761229683,-0.026037696968483112,,0.006817196931001387,0.06099238045165405,0.1018933565158117,-0.039605048767283754,,-0.0013680617846392735,,0.023745093190767945,0.057492191260935466,0.030661962025186493,0.0511605373805479,,,-0.030154970303104236,-0.04230010757960258
RELN,-0.0026622015023922484,0.09604079023186442,-0.010179864387045968,0.031692575311217504,0.04924246990596817,0.06622710162682394,0.02549941071625199,0.02559126572113288,-0.10359882725759977,-0.03373144009492,-0.010916012775268796,0.04727970077937105,,0.01685640760282681,,,,,0.0015413092991624128,0.013572116122746239,0.11660925388514745,,-0.00812993401668301
IL15,0.12438000341440018,-0.005978743562636585,-0.011104606927973062,-0.0010226012643142026,,0.01754593264043504,0.0584384177374903,0.045817526547867304,0.13743010047527907,-0.028158513803180664,0.044198557292686416,-0.004948873684150782,-0.0056005176278672505,-0.02760192607476227,0.041866419269591636,-0.027701148650476643,-0.018250944155215366,-0.0007706479213596107,0.07703873437248591,-0.012906226525329047,-0.04497111720970049,0.08893316861528715,-0.047487595360850995
UTS2,,,,,,,,,0.11217231272667492,,,,,,0.004898270099147127,0.07631527162961706,0.0669116895437916,,,,,,
BSG,-0.020890403396222095,-0.20621987647221748,0.0859223843658128,-0.035467004794828436,0.025718924930718947,-0.022229068456740376,-0.05542605775421971,0.04384018768901526,0.02624578553103163,-0.01598083990354109,-0.024910156161532384,0.04130507182299822,-0.054869073295634466,-0.024305649586236374,0.1351697450375353,-0.07171380722416379,0.040831988444555156,0.009910539628563525,0.22281032411090956,-0.0020343247200209393,0.06486374649325435,0.07308694169835059,-0.016307065273353818
ADAMTS3,-0.0009414770174387192,0.006166471032281394,0.02419305736177905,-0.01378629533280621,,0.019534325773922084,-0.0031781874421898284,0.06791972625513622,0.3478987850442601,-0.03178718897000207,0.01730515937842843,-0.028399414764968236,0.009111788685300898,-0.021558608604133823,0.10061637899499144,0.0038100670320333806,0.07785492617796652,0.07401058840942568,0.046366875213635576,0.00648425521632144,0.21579208713493697,0.1051539351782194,0.04156453659916548
CD34,-0.06775853070863587,0.24824968915572534,0.20105441080976247,0.0044685664883259936,0.1697269585099677,0.08843209060308425,0.14651199089442188,0.05711089439338668,0.20210663988714608,0.012059137020616437,-0.009273303425901748,0.016820803478826245,0.14502394293447388,0.016642206451300913,0.11815245439833652,0.13451321414745618,0.12802531365755232,0.11661126394281608,0.2069273987770588,0.1507744096706473,0.23945067229920308,0.1991562463213912,0.022149070213221794
CCL23,,,,,,,,,0.036625892630958896,,,,,,0.02167724040328792,,,,,,,,
PLAT,0.03683897637278049,0.06031129766493161,0.15321511391476939,0.03958744936240864,-0.03463357713202149,0.06357482269001118,0.061384663215529586,0.027670915278766514,0.30400858932809466,0.03156584637822327,0.05535064985246201,0.05488750859995776,-0.014583485007702911,0.01385514478585936,0.14158196498751607,-0.05666604595451852,0.1432149176510643,0.13857122825414658,0.19123567502342814,-0.034342420798523454,-0.02161672770071601,0.08244905479770125,-0.00584027413871869
NTF3,,,,,,,,,,,-0.023506166360461312,,0.0699225263614017,,,,0.04523805918114604,0.20463555430733782,,0.04553128664272823,,,
LTA,,,,-0.008201077310375634,,0.01619994008437854,,,,-0.03936007505735531,,,,-0.029149508505982625,,,,,,,,0.10576850191248577,
CKLF,-0.010016724309552773,0.041772824689020854,0.04599995488014452,0.016667762919926013,0.009345128271819674,0.03872629335042207,-0.027933449705071556,0.0554639699194033,0.27445617741346495,0.06754271586615959,-0.009645052919954837,-0.004950486062245712,0.07125539151660482,0.06923201636871167,0.028992366897202543,0.05350611973125194,0.08190164028415858,0.12662221934858758,-0.012211702993290066,0.09798728364833532,0.084375597685524,-0.0016908992115588386,-0.02977850978597743
APELA,,,,,,,,,,,,,-0.03714183841011499,,,,,,,,,,
CD24,0.012287563127341628,-0.09870204563949354,-0.038166542363831116,-0.014001421394846088,-0.0646800363440733,-0.041641171550907595,0.006369417697045585,0.05434983925400414,0.06004251739401954,0.018569380875172868,0.026564622396797726,0.0046590153996275635,0.19336090378041015,0.017966255223878208,0.061599909573948675,0.10712865387895282,0.03753188214696299,0.08248060246494161,-0.020623569096845196,0.02968043592517097,0.011209920939105054,-0.05277256531400336,0.07005918170400574
HSP90AA1,0.0032184646060985918,-0.029895696894977744,-0.04659455927617415,0.005520674185347044,-0.09932056895807456,0.01724653443318598,-0.015157174997434934,-0.0363314672971947,-0.3056023174582356,0.06432417322220661,0.005990298532911661,-0.04678839646541145,-0.012001472481822744,0.05227176662465052,-0.02360041259394244,0.004606706310464499,-0.15576245162061306,-0.2570609066688595,-0.037386650666768134,-0.08823439947387667,-0.07325823132126366,-0.07745720654703157,0.028072944370967353
BMP4,-0.03312200197033916,0.06472633820704066,0.06913245790979139,0.028481732943039142,0.07423199266088813,-0.034577331595530725,0.09180639490541757,0.08540121784793192,0.008266071766016285,-0.005894676511649874,-0.030335987364984465,0.026740312595641507,0.007454757767460896,0.10228178879261714,0.11687537785775261,0.10578185355012172,0.07275843420536893,0.07322728657298724,0.1559707195411759,0.11017434381282425,,0.15739826875368731,0.10710899016780044
SCGB3A1,,,-0.018609647334232694,,0.02571074035323311,,-0.0005749020869973935,-0.02769733870541708,,,0.11914569376576761,-0.016794487923860478,0.01948056488097239,0.0986949795711082,0.015316646301908893,0.06255167764599738,0.06441969185543411,0.08634864578606796,,-0.03827750435891621,,0.008709732361435633,-0.034998587708294344
IGFBP4,0.028199920555617722,0.1250474840068773,0.2049570456281169,0.04327757827335065,0.07107817261221903,0.09125269604958386,0.03669385457853116,0.08819550518457742,0.34865881037931884,0.031917005156070946,0.06294254829096994,0.01535512269622017,0.10564834427313834,0.055890824019696916,0.1400698277380415,0.0069124459570884976,0.054468657389775556,-0.021616267977477326,0.28838375864799126,0.06143997361764893,0.11535388898803141,0.21120218130975404,0.038513597813019045
RSPO4,,0.040414930867117484,,0.05270440043411082,,-0.028275619073191895,0.02363923174506124,,,-0.0029551625505352505,0.009348835371556447,,,-0.03882841996345151,,,,,,0.025672899803271965,,-0.029008309931866254,0.0022345691070288893
LEFTY2,-0.028671178035568963,0.05013189361930629,0.13444601711824236,-0.03214658691441908,0.01594598978974842,0.010589486845032688,-0.048589955857465346,0.08873779890106884,0.21985250539677212,0.051508664947460925,0.034976873309470365,-0.042126439778735626,-0.0421014131076543,0.09165027504554667,0.030683917538052278,0.04274491307034638,0.0018576177588433323,0.09397708908789773,0.1428170215682536,0.04662961971533495,0.005526441098279157,0.12532336186035797,0.03642354521355922
PF4,,,0.011545425553192531,0.06390179021169601,,0.049465597381205255,,,,,,,,,,,,-0.055858643347950564,,,,-0.023813291911537568,0.06010618126897171
ANGPTL2,0.041530400062041305,0.07321648458297626,0.10385341312178203,-0.02425355838826804,-0.014078828032387062,0.0035841730348599933,0.009040994023057912,0.08285825460727349,0.236951001144425,0.040955680808120065,0.032831930765978096,0.05938631614863812,-0.013034247018390477,-0.037022639387708424,0.16519823903334552,-0.07540215239160407,0.09308634691281513,0.15882852938065,0.028951108410525693,0.008600604456773605,0.12110012131107993,0.1232733293750158,0.05078922217111389
LRIG2,0.03439783846408256,0.0003209621144923821,-0.023817508174617235,0.02283297667342758,0.05815903587956809,-0.02389285314282022,-0.00752539641585156,0.02903463817185588,0.11574193135199329,-0.011242534949688104,0.0395242665216671,0.05260041071337583,0.04727240721957351,-0.01818116592987098,0.07589963033110529,0.060111619057393983,0.030277461086151418,0.052043330930619545,0.037915889321752085,-0.03915951307586531,-0.039847879434646884,0.10661723590078596,0.012388834477406041
ICOSLG,0.04101570955317197,0.03622189945368118,0.10636240823332403,0.022960804964165492,0.08505662060529026,-0.027659493946452514,0.09632610388945015,-0.009284694315160187,0.15579927939629704,0.060375110027991924,-0.030437086702544303,-0.03563674889709303,0.026262139635436017,-0.024686063379438773,0.12554157083276715,-0.038811432543871226,0.02383607986349095,0.12611434620316833,0.06415969832890901,0.0793015562938828,-0.0011749098324963768,0.1187004091399258,-0.045336108185486355
WIF1,,0.2057430692929147,-0.03323772656505601,,-0.03885608306496855,,-0.032523913047744386,-0.04332361166787681,-0.1852206167873676,-0.039873081348303176,-0.005325386723944808,0.012032722945034123,,0.032917533580020024,,,,,,0.037542219701143825,-0.04576200843634428,,-0.03904685558433769
NPPC,0.0015004236311225818,-0.033119443480513745,-0.04285269615394604,,0.06415915566131856,0.017306880547702273,-0.018404257361148032,0.11677112400945906,-0.07573260965557667,-0.012996525827402546,0.012090572368445556,-0.022104502837770424,,-0.06084993286359982,-0.040207180234613504,0.007967124232016697,0.0366063719393224,0.05075204696562742,0.07380852027942036,0.015764999136795185,0.005813051310035044,,0.03987376933928171
LYZ,0.010648274591192426,-0.05345654179011228,0.071264235912474,0.06128738498325613,0.04249499478834295,-0.02286383152650604,0.0022734375834409645,-0.021981080097064547,0.22284789857959256,-0.01965909870431524,0.04496873341370134,-0.025485822783994094,-0.023302364062584572,-0.024950890195876416,0.09063096387729834,0.020467502493850435,0.09498685346184524,0.11426842674859058,0.03607483842385618,0.08893583513423675,0.18568952937757238,-0.004724329135704337,0.010377263805734442
EREG,,,,,0.053117836633106486,,0.027912536266251627,,,,,-0.04333579557053408,-0.04923103145504351,,,,0.06803727808874964,0.0046879551149588495,,-0.08744861493402793,,0.017469648013872574,0.09039884898608669
SPTAN1,-0.021112544381756096,0.1308494029721641,0.06870060292186457,0.04943324063480481,0.012737991218288974,0.04503809977643442,0.043668035540088836,-0.04557232939317654,-0.08108709196053737,-0.015427043578075804,0.0355351877404598,-0.028561771781480925,0.055742144487447604,0.0234462953310727,-0.03164129726290562,0.051406451945650876,-0.024873077746357296,0.08734624460348085,0.047769511119812515,0.08903809625708636,-0.04213199322573653,0.003897556195111683,0.07208880941672016
PTH2,,,,,,,,,,,,,,,,,,,,-0.014485587541894659,,,
LIPC,0.0689839425385435,0.03172155859007559,-0.003720258632067678,0.014544033791435465,,0.013310860976485898,-0.015920848449593763,0.004589574640383404,0.10545191409151297,0.03028579876135017,,0.0051973680305548485,0.0922487529329535,0.02480988235993387,0.06355538248794225,-0.0595029323630363,,,0.025327706218829103,,,-0.005615516727844488,0.049668177553452174
COL8A1,-0.01587357056886054,-0.006546606775419424,0.06538737412352447,-0.024017889294081204,0.03872726585701743,0.0028654480982838438,-0.01936599769640195,-0.033838428100706135,0.1268126408541638,0.02898530180865239,-0.006880802094882803,0.015319244281153685,-0.07128827096384177,-0.001814217816262506,0.05011557119700046,-0.07112220484571696,0.10137307122208876,0.08678184745478013,0.1747811922015547,0.009957328788039507,0.06253077320495755,0.042753889241756875,-0.0004642735614637707
GSTM2,-0.001749492388085499,0.07881265504996876,-0.01647169357495931,-0.043270987488819704,-0.055264104033411594,0.0221985285124744,0.04909289805732995,-0.02486615984382031,0.07869774665960012,0.03862103007201118,-0.024413693315086072,-0.018432068467369323,-0.012529735132541154,0.033947451061547555,0.05357450778510304,0.017031197481337277,0.0219888668744585,0.020663657673457222,-0.0472742538197155,0.06612161032726774,-0.031170589164352117,-0.020983446913702426,-0.02323910444327562
IL4,,,,,,,,,,,,,,,,0.003419350260929036,,,,,,,
SPX,0.027612862687844415,0.14162065612079566,0.0063037578364079205,-0.04288795564308376,,0.020904537855196442,0.12988658876502615,-0.022283039304687193,-0.10766524536781456,0.008258880810251263,0.0434375382465249,0.0556583076061304,,-0.03525130694465378,-0.022217486640758323,,0.060377972604452775,0.03262739514355442,-0.1407938794273812,0.04996827802016958,-0.012253969801971902,-0.006524319689025683,-0.015648342360515474
MFGE8,0.08426200630326641,-0.04106659499043548,0.15643013892974603,-0.0008838684778556336,0.006681656593257851,0.04086994893612563,0.06898784742612303,0.07203750884774945,0.14800918651919,0.01288250245447373,-0.036138102754212635,-0.04628076365367729,0.018006879953321092,-0.024437302600046132,0.07564162794820817,-0.04297036001592959,0.07362368088750755,0.08479908194404939,0.16494760143997123,0.0990727632703777,0.10436778470282132,0.17429042409518122,0.07217133735329506
TGFA,-0.010154748202356659,-0.179347386080093,0.02977482264425861,0.044288191858977255,0.07670352474177299,-0.043581454178863374,-0.04424058881739003,0.05509203775524245,0.03254044495488387,-0.022639473357111875,0.004029203565499414,0.01170740973477553,0.12248906744701919,0.01608421389797122,0.0792860999189786,0.009578135727448544,0.06988481242751633,0.0657854627667606,-0.03329740784603658,0.02869696310350587,0.08232468211269489,0.054736120161537574,0.0076524439573998106
SLIT2,0.11756379787844781,0.15630255404651455,0.1024375322297495,-0.021642332829255283,0.0933171119070786,0.06933386417132667,0.05042550796987935,0.047610235064627124,-0.06562859537174986,-0.05703323891794835,0.011363883897153293,-0.030435578074733922,-0.006749294862250529,0.00022031177255160393,0.22982588266728735,-0.05353418956185306,0.16831964154518847,0.05715249563338251,0.027590755440823657,-0.004198183456505512,-0.03090027295520317,0.0012879179131527589,-0.012696388784225071
