,UKF260,UKF266,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH881inf,ZH916T1,ZH916bulk
CLEC2B,-0.06509716475699222,0.08200244629766024,-0.022089765539906648,-0.042785457600123575,-0.010751130927255687,-0.01969712312542176,0.046344182739070205,0.053551322760661164
NTNG1,0.023095595217516886,0.05122477465610567,-0.01904319086718522,-0.014406946209594772,0.03962985727110602,-0.04805220201115784,0.05485787076715545,0.0636233264102654
LRIG1,0.08400941244954752,-0.012796738978086582,0.017556973480180482,0.0457494749785851,0.0540735177110365,-0.0670324118228843,0.023850437309020468,0.05637626977554803
CPAMD8,-0.023404512562008345,0.0030349888877260842,0.020711990698852954,,0.021911954356669976,-0.038959943253801116,-0.020145889588043808,0.12749958646186477
GHRL,0.07448622428221505,0.1720073148725772,0.040865166861394166,,,,-0.027655789172384593,-0.0181379208856656
NPY,0.08942541336736581,0.018870928604144386,-0.0020830037745406317,-0.03287181218801188,0.032853715453774364,-0.020820171105094737,-0.02427862185647356,-0.0022017065828520586
MMP2,0.002946447913451321,0.04138856946347946,0.02311293700025774,-0.021803435462905092,0.019214954428805997,-0.04200635432845584,-0.0650623870947838,-0.010274671071612649
PPY,,,,-0.0700733775596628,-0.02788737908743036,,0.008454912895614975,0.06885042924461833
ALKAL2,,0.032564468298059014,-0.013261237986858843,-0.011964136349759848,0.14081257156878166,,0.0023779700840968017,0.03942870734927846
CSF1,0.03327062420122764,-0.04479564711834257,-0.028825133767849318,-0.05298621595436451,0.035327504211835954,0.07178627379546466,0.018944766523567358,-0.03572407816692382
SEMA4C,-0.008371785273862002,0.03416879664226748,0.03906937242703384,0.06806003715537692,-0.002185250923881135,0.03745295673867464,-0.01085576153948188,0.11536484386879425
BMP8A,,,,,,,-0.017256999751112903,
ICAM2,0.05088263938632301,-0.056008368026911656,0.03754297811924845,0.0391331623278843,0.014702877833024028,0.03182375419633306,-0.04122378517154355,0.05482239723017362
SYTL3,-0.014319884941480888,-0.022693957013287667,0.00878314664992723,-0.01029894484659729,0.04087872887961258,0.06583152951474334,-0.03217589251484182,0.005348841522443344
IL1A,0.04344042348313444,0.041603533298162916,-0.008582428994716016,0.027253736661962766,0.04105713174966638,0.0410545075436059,0.008144998306207454,-0.017290222581458802
HLA-G,,-0.012747529753628879,,0.02736361999195205,0.04784344006379154,,,
PGF,0.043257204790352576,0.03002020129299817,0.02819599173014783,-0.03084798574495104,0.006724373379009923,-0.0465044119163552,0.018926270057342057,0.011931859649804222
LGALS8,-0.015149857737276253,-0.008189565359075227,0.013315804910839911,-0.014313097880986246,0.03337447664707256,-0.03873491534448717,-0.006215030634554028,-0.0024247519944228485
DKK3,-0.011697451571449205,0.02619756108479707,-0.007656803257183268,0.0250953289372364,0.011792341794424002,-0.053708456986177815,0.0015531301537772353,0.030272811178915407
COL16A1,0.03253104658025618,-0.00842665837706688,-0.021375264329828208,0.05451617407340657,-0.03587871450649234,-0.03945256039174237,-0.055846363592173015,0.01332781954092767
TPH1,-0.022974563085336016,-0.013507785424451435,-0.013903508586331575,-0.014479745578098776,0.05136901523306716,,0.09024733903114034,-0.04283948049536402
TNC,-0.030748754645131895,-0.027987456977078502,-0.01271718823297803,-0.008018893042487523,-0.022438288617311255,-0.14562632222090405,0.049563271001324474,-0.018603074043238462
TNFSF9,-0.034511293868103074,-0.03200737808752614,0.0184553897696766,0.007021562669277582,-0.014068383828224725,-0.05177356360476368,0.06439351875043689,0.06157404991626903
C4A,,,,-0.017720618819072574,,-0.004695971422355439,-0.023239187486421634,
CNTN2,0.022551495911132684,0.043192211513109174,0.01620576581204209,0.04096288269588903,0.011836397691999088,0.05725703298491809,0.04232529469866225,0.03158363957531596
F7,,-0.011731550186549066,0.12030161376294722,-0.022326956589753047,,,,-0.004902065880255224
LUM,-0.06797376105390966,0.0009294410903721301,0.03278514902512706,-0.019505419142147082,0.03535753111843433,-0.0053915351954043735,-0.0557468848141729,0.0335709959305329
BTC,-0.012602206895308105,,,0.03637487444618791,0.06441684757322261,,0.01792371855381193,0.02428585707096692
APOC1,-0.03256330109401212,0.006199816626978565,-0.013715008002202503,-0.05710018348112978,0.04958055805816546,-0.06460052703681618,-0.002822882517388971,0.011742629853060259
PKM,-0.051782271431780436,0.058250702636278504,-0.045194362105536304,-0.037234037066229145,-0.06307812136688973,0.011961372893324282,0.05425158865140741,-0.060984166423584694
TNF,0.028486890771299865,-0.02882113015076726,-0.01716521686404679,0.011358722333685024,-0.020263562805247715,,0.04352858297377572,-0.01979432927075627
GNAS,0.015454398425264899,0.023141424588728664,-0.017667778439215992,-0.0199944592802406,-0.04404428531047136,0.03344563982397277,-0.05451723317211638,-0.017026800503143827
BMP8B,-0.015239455495409901,-0.011484182812086496,0.019346947768225695,-0.016454694692006503,-0.058619470885694046,0.09893305294612906,-0.028826447703992196,0.12105631201623647
LIPH,,,,-0.015916979414631053,0.013585530760674066,,0.009830343910744135,-0.0315634767999025
CCL28,,-0.025228348097555454,,,,,-0.013400097621881874,0.003184940373015871
PTPN11,0.023294326540859972,-0.002920167405897737,-0.04096310816129814,-0.03627881064360486,-0.0014344140936749063,0.043865253460355726,0.0040646801385503945,-0.019422633821009436
ADAM12,0.044595678757006006,-0.013398546728314998,0.018770847168420587,-0.05582952579186824,-0.03466367996542716,0.10795087851345052,-0.009979432144153635,0.0755844184449213
EPO,0.004968071376023514,,,-0.017286246143707565,0.04877992710112064,,-0.014249890166606561,
EDN3,-0.025255817152290635,0.11774380105756992,0.015853363924461086,-0.01633058504156533,-0.004174322463680508,,-0.02589194668296986,0.15335055815978613
CCL22,,,,-0.019564307481263803,-0.02145714727193638,0.10759281639886757,-0.022019814503187053,
CCL2,-0.040617807780616556,-0.01452721860084388,-0.05022016123685365,-0.035885040707343954,0.034586467257055456,-0.04183661385908893,-0.03490046112013353,0.025304316087267242
DSCAM,0.027845879875206384,-0.025048530433051275,0.06341807047803782,0.02945539718183035,0.03327446392921804,-0.020005938949129737,0.09514914270748372,-0.06170404106868985
ANG,-0.037372199794256954,-0.0132972062285176,-0.00606471017489234,-0.025880197490073257,-0.02067440122212161,0.07427812874142803,0.015526962108081858,0.003111766733081537
FBLN2,-0.03576475692298921,-0.01558406048981359,-0.01622228923554705,0.01961525919051092,0.03745284084132694,-0.05319868429264773,-0.04729526803563651,0.11494306450520865
VTN,0.04968831709376373,-0.013507781007393421,-0.019715508727444615,-0.01975936229784468,-0.016499164600912265,,-0.005078328994839621,-0.0010566739330779258
VEGFA,-0.023436679243426843,0.0242065515883813,-0.022215579039428737,-0.03262222082254821,-0.09380522461464497,-0.03146746065299049,-0.004804450606084429,-0.033500664416631
F10,-0.023190453242828358,0.007917195465104719,-0.019017818654925894,,0.0021634743501627823,-0.033169614835341726,-0.025158106045091125,-0.006271407883566634
SERPINA1,0.025451845885360407,-0.03679416386778713,-0.033600865084796316,-0.04256132280993252,0.009016572698011148,-0.04980935372025923,-0.016800189819076862,-0.026836201989932213
VWF,0.033637861782526236,0.062318660226789946,0.035522003107487043,-0.022121050965374926,0.06899242181307141,0.1763976800820088,-0.04929877436170374,0.06329068758972885
GDNF,,-0.021025384880676696,,-0.023796277700268466,0.07394456635284669,,,
VASP,0.01335222161497081,-0.03558499184984109,0.03297498300799838,-0.0005802615117935004,-0.01948364581354422,-0.0333515160263607,-0.013176757377037211,-0.01840339411969922
ADAM15,0.03653776031509584,0.006216535521199469,-0.03362873178493459,0.05604363277313823,0.02673239217156267,0.07995765235223055,-0.036287495605126535,0.10127330761299493
WNT2,-0.019972564320312636,-0.022228313737851467,-0.017242329279747316,-0.021441872276943014,0.025874147401265542,,-0.008782530509564098,0.029361669925233754
CALCB,-0.03002268788406324,0.04125356263080933,-0.012928898597162388,0.0752306670225726,-0.028540534657522876,,,-0.030494392890775983
OLFM2,0.00133862003666683,-0.016282850560957365,-0.047000188029561595,0.030064760355001958,-0.007259533324525941,0.039216118333664694,0.0029141798415283876,0.006493525713096276
MFAP2,0.047102773030236404,0.05272054847988489,0.0015611152606550569,0.04433126001201523,0.039712058701847276,,-0.03646169956435263,0.035813506990546175
HLA-C,-0.007595199817311207,-0.028116382313826453,-0.014903984923188281,-0.03393766628203124,-0.02308098090325135,0.005670440753691241,0.03303736480252922,0.07228107278477977
THBS1,-0.021656883055252613,0.022252359435262714,0.018912689482256422,0.020039148851144706,-0.028417888579516114,0.14090773035898654,-0.05138014111792695,0.008912464710010552
HSPA4,-0.020013477103371393,-0.03051514652088724,-0.06264856407004019,0.0005999588762743431,0.014655581799457688,-0.06816535946682677,0.0021728182290932517,-0.017495508570031834
LMAN1,-0.037556414679669164,-0.019871711031824134,-0.022386032062916752,-0.06446517281641095,-0.03692459312007884,0.024255865133617733,0.012146988567745464,-0.03673136337583451
LYPD3,-0.02485534258013076,-0.016976548419799287,-0.020056387527423808,0.11017499870467035,-0.04490051789285827,,0.026960768388498754,0.006396634017682477
APOE,0.10309668722512375,-0.027383917813592062,0.014218348523246093,-0.055969558438383464,-0.0008961023974641426,0.013808808491245045,-0.06404643534099182,0.04076847787019007
SOSTDC1,-0.03103007077782365,-0.007352595761140742,-0.023893565572992975,0.049944841564635765,0.13067856626134822,,-0.006032819419439084,0.04077675823601224
ANXA1,-0.0555157811997979,-0.005560022629839306,0.005698648538232652,-0.0014493444609366849,0.03702330405007509,0.049762867856867656,0.06923755408108534,-0.020678524956420165
WNT2B,0.027507733990239373,-0.035380206933229554,0.02779490199115289,0.0034883967485441606,-0.013865059392835678,-0.032647419746934685,-0.026605267432495024,-0.009010036439263399
AMH,0.07905186764365699,-0.02458844813767415,-0.02652507822850196,-0.008784127244288557,0.023004060162733316,,-0.03267322949623979,-0.00902022768028491
GDF10,-0.023290446623804667,0.10653877446699812,0.07332327320371565,-0.02665549330184947,0.009473037512324296,-0.03896011032859246,0.009373799329213901,0.06669080989074568
EFNB3,-0.004456972017213522,-0.021261126199408682,0.013550861061094776,0.015628471235661252,-0.0004565853040195281,0.025895870357519002,0.030822989912182516,-0.011625604464819942
LTB,-0.035403011023944934,-0.014052347515072902,-0.021158204761696314,0.1251718834614172,0.05226180924998155,,-0.03072980809450236,0.0517496407850718
ANGPT2,0.030933761388823526,0.011441726213497825,0.015620179274601591,-0.05181325421296948,0.09779295585072763,0.04014936937818567,0.022264343085403336,0.05007645658627746
ADAM17,0.00943013023625379,0.019923341192906868,0.024758693268902746,-0.04433288002125448,-0.025318393432401352,-0.07965479452299741,-0.04649305005418821,0.032449552893173646
LRPAP1,-0.029015701731143612,0.0032898879892010783,-0.020321473802798726,0.007255753888242199,0.023321681761459954,-0.04308210892864424,-0.02094119845462962,0.07015989907024654
NID1,0.032182939001866806,0.007612744930227843,0.03967591141851171,-0.05035536042803622,-0.011908525222119569,-0.050770932505952604,-0.05829579963982835,-0.008167519441222211
MST1,0.0037855052227367776,0.01537500413331953,-0.022179170231128843,0.04326245757878936,-0.0025443334402352326,-0.035680264158533335,-0.03017776411640254,0.00517662379711432
IL13,,,-0.013096065690619978,,,,,
DCN,-0.006075364789132785,0.04843055119157975,0.027079228001308266,0.005798553758619145,0.018055507789029087,0.02653108956195176,-0.10248187500873425,0.04558232355364676
IGFL2,,,,,-0.023248569115145584,,-0.03765059379639222,
COL7A1,0.021947087304014675,-0.031907624718714764,0.015285154590185644,-0.05121798362345372,0.016941018887998118,0.04881941564958014,-0.006298695340106912,-0.024766564894346966
CALR,-0.015189574785936391,0.006225874472384468,0.030524801572494688,-0.02809563351739209,-0.0739944971956716,-0.08476112218203388,-0.029119408099762812,-0.02793593685614195
PIGA,0.05212406494089846,0.028892164303228114,0.040560951441387494,-0.02277012373421276,-0.010127068601797129,0.016274849066791622,0.04506015901105446,-0.01746005916159475
CD200,-0.009265541731586795,0.015943287139729735,-0.016370799850321353,0.046280860023437405,0.017163280381586526,-0.010656585985608962,0.002484132981501391,0.03976820107749285
GRP,,-0.01827603494880397,,,-0.021917663465006086,,0.03217035265928473,-0.029578944568153676
CDH1,,-0.021148362451894633,0.01502272922285942,-0.006379659754574966,0.07196993188864413,0.00848994571142304,-0.013927802561650873,-0.01793173593068051
LPL,-0.002879616043942937,-0.002404203122638832,-0.00976213859820113,0.08302945516387022,0.047997284277855705,0.08671590058173266,-0.028007547110879726,-0.03384667925322444
SEMA5A,0.050215833018393115,-0.007565463769469794,0.01823222914196453,0.050039136929349234,0.008935159368800308,0.012253621726751799,-0.023807094065608592,-0.02107469877353553
SEMA7A,0.0028974162334564285,-0.017396091878933005,0.004758992186312211,-0.0008971255506453684,0.056467433557494215,0.00784482014958978,0.007651559127901174,0.0741401997165887
SEMA4G,0.009559529407225799,-0.03472391645312075,-0.007157416673275548,0.030568542876075525,0.047453610372522735,0.03230441769383588,-0.03617362585908056,-0.017711748573717823
SEMA3B,0.001264698362786666,-0.02415794462416196,0.02485374643551104,-0.031528622558599805,-0.07830221140483061,0.0006841504942238368,-0.02085580193940434,0.06671099527213377
RPH3A,-0.0012978210728170278,-0.0451794581557113,-0.027525930553080145,0.03102113982620889,-0.015764846848255677,-0.02145823438474554,-0.0102591434143375,0.02675097604739362
JAG2,-0.0065319495081700195,-0.0025116621247226975,-0.02341909354435779,-0.024110288447339402,0.050193676302628026,0.03325291582812007,-0.007183113644789816,0.04732244608463571
CGN,0.06655387761674578,-0.02222832072177647,-0.03437032215836271,-0.020009243205669325,0.004283834288666951,-0.04328226532238698,-0.040147042951688,0.01880670424121907
GDF15,-0.03269129133439618,0.040047966778469446,0.09667555902855592,-0.029764500572392442,0.01995414603281752,-0.028770148571096422,-0.016689377650862362,0.03450381738362764
SEMA4F,0.01064529793959018,0.09673629337073023,-0.02033044057492229,0.007549211969968415,0.022036216431505645,0.09918913337525782,-0.010064113045186075,0.01580956218928784
NXPH1,-0.01077544583095917,0.037905896436900725,0.0181062438672871,0.05062719728783952,0.02315126820886924,-0.056464466376759496,0.030707777076527647,-0.027742562138745448
ARF1,-0.013364397579264421,0.04658151260433276,0.02037766205519303,0.05804097871288172,0.033326541473828165,0.06681780356050715,0.012379060726567543,0.030919911670666742
DSC3,,,,,,,-0.014249894492011405,
EBI3,0.0075551570863393765,0.03641377284588466,-0.0012937539786362846,0.039212893329405925,0.04706975502050266,0.055425415337928545,0.0349316199970267,-0.029593372594745634
TIMP1,-0.03086066353287218,0.009819852578124556,0.029229173789236663,-0.0757299352416279,-0.042567953345663025,-0.016055097269169358,-0.07491628162756449,-0.01633202725289504
SEMA3C,0.00020474178182734777,0.06856307255612563,0.0037475227828226553,0.0451523619193018,-0.030772676935157887,-0.0029799409973793756,0.023975353276889967,0.09699121146996231
GNRH2,,,,,,,-0.015441702775464215,
GAS6,0.0005274249640694804,-0.03285981670704749,-0.010347095792655608,-0.07297244381682544,0.014820612761930913,-0.04502758238228002,-0.03664284757068712,0.00566353791591589
MEPE,0.04525156114170243,-0.0024854697092131415,-0.02061361926167516,-0.0008308368679750768,0.09179611475383814,,-0.019691100728359542,-0.005873316068935709
SERPINE1,-0.015778694616991686,-0.02018790212876567,0.001777003547436767,-0.03772190981041567,-0.016579078847454926,-0.047252186865390726,0.0037396506393324474,-0.03040235187142208
RSPO2,-0.04083822946785131,0.05514736281697553,0.06898515901874278,0.029239995826139824,-0.004406174934560236,0.025106743373100593,0.04585577181229845,0.03282323979284451
SHBG,-0.02757023500218333,-0.015085843219152448,-0.01335889054972465,-0.025901507644435183,0.013657082896155678,,0.07035108651120468,-0.007846562138412673
LGALS3BP,0.10032257887576347,-0.011933543855110166,-0.006781611647837624,-0.004692137971347535,-0.05513413218186187,0.0045947391024070885,0.03554189523559155,-0.021071863504286553
LAMB1,0.013454159613333676,0.018889124565821275,-0.01694715571605094,-0.050773278674178815,0.009411772564182642,-0.0036234294571800447,-0.02890441493125737,0.007362378868616932
SPTBN2,0.015766116501591126,-0.01015516893792569,0.02777553969286239,0.06643966269435637,0.03178834583319869,0.0450105467214942,-0.03429908103950693,0.11957127749689202
COL1A2,-0.006684264736850797,0.015516948306939426,0.00942143906111884,-0.05596496035102251,-0.028225662189119458,-0.06075426558746349,-0.08439326471662821,0.0004340098144239743
DEFB1,-0.020218277672697054,,,,,,0.025285019543829803,-0.024574769469908074
WNT11,,,-0.012759681800306235,0.04331354431057743,0.12656341104836114,,0.06744475381630813,-0.022062474505012038
LGALS1,-0.07785164631537522,-0.043694411750498735,0.07997136532415279,-0.06764084570209751,-0.059669106847023236,-0.04301874992445805,0.043112323064564285,-0.027059442695637505
BCAN,0.11658387037464862,-0.0019849913862745447,0.03182704064129482,0.04660824167130451,0.0732306502194274,-0.03369060483570376,-0.02187309282177477,0.02098294466502644
ANOS1,-0.007672544958091497,-0.03125465832544308,0.038517777631063004,0.054686803604549285,0.006256257423336885,-0.01563517267178028,0.026321300866360996,0.04171249650753452
EDA,0.100788975734842,-0.02585508963875491,0.060029749222185326,-0.010091597906613313,-0.03613626271866916,-0.04286596775333053,-0.008431414658881144,0.028392727660558042
FGF22,-0.029334371072274937,-0.022110584902719662,-0.011695927290158484,0.023721958216170767,0.013974827963021883,-0.033169600527749935,0.005206468778014895,0.0901947431194296
SHANK1,,0.04922442823561131,-0.011127931980058564,0.02629028051820181,-0.013931003336183006,,0.16080132081290746,0.04182244479607513
NPVF,,,,-0.019564308792643023,-0.020016891945530906,,,
RAET1G,,,,,,,-0.017768079779166758,-0.02031849547077588
TGFB1,0.12612730306621078,,-0.025340495738427848,-0.017650060581441942,0.030545011356275794,0.030612338424979638,-0.06765048838537457,-0.07000501721187885
MSTN,0.04685649550738123,0.09497838540967576,0.026563979692695694,0.03695626275587008,-0.031195031112701426,,-0.020972331722022834,-0.027474815586545402
WNT4,-0.008991315829802912,-0.02437203952167247,-0.013261241142163583,0.04474264236400402,0.0037865489125755414,,-0.029052842784784698,0.022356886460968513
TNFSF4,-0.0150474988900429,0.13486348693100725,0.08907004807659828,0.06772929282224957,0.04147616546887874,,-0.0107355102216544,0.02668273167663482
NTN1,0.02545309943968817,-0.01860213211850713,0.000914351755927025,0.03366284219042426,0.05530712651389122,0.06339365115916572,-0.04476977900802369,-0.040169990453028125
CXCL12,0.028461880230957467,0.01855096808056915,0.0663921160631932,-0.026683866194443857,-0.00012248178434486946,-0.027179096090806938,-0.026421198127350803,0.05227837733807306
GNRH1,-0.006261250774029656,-0.0121477022876244,0.033462038216613914,0.0337412716044954,0.001962656262508762,,-0.03232790980893508,0.11286338891097453
FGF8,,0.02680840033755786,,-0.01433033062448554,-0.027629091761585525,,,
RIMS1,-0.04976224303652187,0.0019875149470917233,0.0359946871859036,0.03430979483581084,0.050624896915504654,0.050201537674297275,0.01276496858482078,0.034998927723120646
FGF14,0.026391233793782776,0.0029278789395255976,0.06955318140337735,0.046292561697182814,0.02862962127227552,0.04282861090251585,0.025773657777395206,0.00222557689075856
IGF1,0.02586365077242294,0.0867046163468428,0.01679136040806495,0.016411304937871848,0.047917181201752354,0.05721021733867432,-0.032661557505012886,-0.056545304046970904
TNFSF10,0.02538194474199731,-0.01920187030344088,0.046865813407030985,0.003695786566042611,-0.005878076450212106,-0.03616430817564234,-0.03447694638629953,0.04867037677707406
GDF5,-0.026803310810290932,-0.014052352972719366,-0.02061363171981726,0.045222957081529916,0.06441192404510328,,0.02010387573828929,0.0533927338551267
CHAD,-0.028631536471917813,-0.02404436800060149,,-0.028718932922328036,0.022000197612325,-0.040734021449524815,,
RGMA,0.030149382911438323,-0.011074750913497059,0.029156321040750086,0.06378102626628807,0.07214622705893546,0.03526442829515345,0.013319547151228397,-0.023574960552240565
WNT16,-0.017616493791571108,0.12181224791615969,0.026257646390366575,,,,-0.007241628395542591,0.01930981005447312
CX3CL1,-0.015007408566397864,0.045290021400967176,0.0278416606165623,0.04862017248682488,0.06399420356631037,-0.018347001198475796,-0.014313503912838128,-0.007242250689388649
FGF1,-0.051922715893678334,-0.0002786895282145095,0.016803504360552324,0.00579593230838506,0.049909886956941214,0.00872073662778731,-0.012070809192487342,0.07865274384184995
ALOX5AP,0.0015421315853015817,0.04106633861048729,-0.03839121387466615,-0.007265250680733703,-0.047926860137378624,0.06426212181716795,0.02604616030571096,-0.03790184201772297
IL1RN,-0.017878065396757875,-0.01667522538793736,-0.011879498303385512,-0.044598805281616305,0.05722225538078698,0.05831406749439018,0.004938087512371165,-0.028566710891696132
PCSK9,,,,-0.017065203392755714,0.10994449900802226,,,
NPW,0.017951468083629032,-0.017273031106727003,,-0.0063003343417922,-0.0465961923316287,,-0.035892092820835934,0.024507714985459297
CXCL9,-0.028094208187369376,,-0.014367568775155097,,,,-0.009344474274270273,-0.05648766458873641
ANGPTL4,-0.03421268337309189,0.019203818653274786,-0.025960238037100344,-0.04978019375982952,-0.04240120890284607,0.02543024443845978,0.02256388629537979,0.0024206643992334734
UCN2,,,-0.01258830917371526,0.014583764481525768,0.010182342370017783,,,
OBP2A,,,,,,,-0.016006356323568133,
COL4A3,0.08384689373047553,,,,-0.01679453781138998,,0.04252482680291513,-0.0040549776743128265
NRG3,0.010298699136767044,-0.011177926674733414,-0.019696389536217038,-0.036172151583033205,0.09509802641166762,0.025850881936220385,0.0040609702415605855,0.061486080973712595
IL23A,-0.048715119008927096,,-0.015399788256259338,-0.0170651974396976,0.12160268542819866,,-0.023106452663035175,0.05152632184452883
COLQ,0.00861181678535091,0.08362917831263122,0.04289003506608736,-0.034822733313081895,0.01870617982631207,,0.03182207393550349,0.05609992166549012
SCGB1A1,,,,,0.09511022097343275,,,
TNFSF12,0.013988595100180459,0.019876900929113286,0.035605277204129454,0.023346125350393026,0.026932616111945903,-0.01276765188970242,-0.010483554095513062,0.03497855607917991
DKK2,-0.01947238411641662,-0.023823822978546724,-0.004890618474320811,-0.020144280772612547,,0.10479783590696927,-0.022482388514082845,-0.03444338575568095
FYN,0.010366243955644191,0.016182834026572418,-0.044026648771020666,0.08974741415530683,0.054220654997780296,0.020112753369500528,0.009177616099653613,0.045307934236616235
ACE,0.11139773448249068,0.029056881499880977,0.00041987261053365267,-0.023103908191308708,0.08015703479082736,,-0.008583451041593958,0.03666053430539521
IL18,0.06340791506561147,0.005783082360136859,0.03823003858746201,-0.05790968456348245,0.041089576693462616,0.06814062392206251,0.08232225542657298,0.032549861651245245
PPBP,0.02127303120710153,,,0.06119040506782693,-0.025123720793717386,,,-0.022772418678159687
CCL27,-0.006332855995482551,,-0.018899337878546908,0.11078201303651376,0.07074731903942452,,0.06546783589592395,-0.0292711545292046
SERPING1,-0.026348863756274,-0.01639760993728997,0.011045242092915466,-0.007383792352423369,-0.03448979657605949,-0.05169515892117191,0.008662274921978328,0.007863528308338521
AZGP1,0.0899666481295922,-0.03006331224151959,0.062084854005484,0.007438850444857209,0.012487023276935365,-0.015628206403709984,0.05744116755621218,0.0011756530697557867
INHA,-0.0065582920221447715,-0.00420884981845188,0.03286338282342727,0.013234303985218956,0.0320866033493257,,0.11946386648789972,0.004842721791348351
SEMA3G,-0.03184838394564872,0.039174872283023236,0.07442724013306314,,,,0.036237555373300985,0.06211519304552837
COL6A1,0.020290240130925938,0.012507094643961915,0.004781441721691895,-0.023540276364863225,-0.06752710571070683,0.04731287184276427,-0.031302865533539614,-0.0033269976526209962
FGF17,-0.033121381544927254,-0.02326472967102131,0.128713490270787,-0.04316925051917139,-0.0051292452006824725,,-0.015249148321332649,0.05555271396985477
TNFSF8,0.002253318823389084,,0.08342346412860456,-0.022672314852710512,0.031092533333542612,,-0.03551431099962253,-0.025643595683592143
FGF20,0.0018786252300700527,0.01084762532678452,0.14526648983018858,-0.024654225522330483,-0.03628335979065723,,-0.026252469012289573,-0.01898300229421116
ICAM3,0.027760669678674972,-0.007528934648594452,0.05588713656429167,-0.00765011086321083,0.070869719126888,-0.007045731543678752,-0.021050175542225096,0.01778503893129053
LAMA4,-0.0017165920136481322,0.0004452870853575953,0.006606592804598013,-0.03694376961548209,-0.04276378041559844,-0.03898968954849007,-0.02251177092714982,0.001901606094145765
DLL4,0.035221691669457975,-0.008306646548179409,-0.006477505216151731,0.0070270092925261846,0.022695722711639277,0.07608571534852941,0.006610466124985393,0.04348240322415809
SEMA3A,-0.008749381497632191,0.0006459820895503615,-0.027669797436381437,0.06252771279686925,-0.022739002443102275,0.25575215402943263,0.013586557983575186,0.04836712550746405
RLN2,-0.028274326413163558,-0.01712537915408237,-0.015256282036275206,-0.01567785065296033,,,0.14637982843087674,0.13797046536477373
C5,-0.0010878909497145908,0.001367300303455659,0.07896353636349704,0.048829463740414095,0.012708987367170504,-0.04159739687090302,0.023136312585026065,-0.03853676767637272
COMP,,,,,,,-0.021740795004526903,
EDN2,-0.02424331320184141,,-0.016236334040205077,,,,,
C1QA,0.018250527383718483,-0.04288991091823669,-0.03290272584109066,-0.03911864179765302,-0.023903174627727564,0.049441973004193146,-0.06400357317572745,-0.005067388709085464
UTS2B,-0.0019844045976491866,-0.012747527673786362,,,,,-0.018751942673039507,
COL9A3,0.1134281119606404,0.003978672687680722,-0.027898726242639754,0.06033479850704264,0.010540867331881134,0.06069325124738136,0.06672542982505374,0.02951324125183536
DLK1,-0.01646697813989462,0.03474237973414067,,,,,,0.010937161564472957
HGF,-0.019476492648697382,-0.039159318320050686,0.061441541111503954,-0.0534268455287258,0.08458062912962998,0.06394102347381804,-0.008843505285215126,0.051883985158102774
P4HB,-0.013166397060811161,-0.010407503914919576,0.0221882062589097,-0.03525157813892862,-0.052827808564368146,0.0028478093018937454,-0.07818043617392205,0.02397560759973417
ADCYAP1,-0.03327757460480093,0.037200887941581204,0.03746400205265699,0.004331513081339259,0.022433241413933595,,-0.026961574419961106,0.05507303699813761
GREM1,-0.04030793489615273,-0.009224839332781681,-0.015007068700717364,-0.024790259370544927,-0.006119947346509548,0.03815615860351081,-0.03738800966898859,0.08184199128996701
EGF,-0.0070682389206224204,0.09311756047173655,-0.013713905384925526,-0.019168758138628485,-0.020263567334230233,,-0.041370575209731066,0.08508784111868843
VEGFB,-0.020828342053913575,0.029646114242791132,0.047569821464603555,-0.08421299818422956,-0.03067234257319211,-0.06409899990052652,-0.016792495661558254,-0.03442642035098193
FARP2,0.013054286911034515,0.00027581708528786594,0.0336108068495918,0.023907311603113147,0.05090610193918421,-0.007459643566242957,0.031027641316113342,-2.9935998143954085e-06
BMP3,,-0.01988863796866887,,,,,,
IHH,,,,0.00014705821417232824,0.04161282185676204,,,
LAMA2,0.0237262701240049,0.0533071733330963,0.037686724239713996,0.018968306968127704,0.004077039313362283,0.0716973298661843,-0.07157127515789527,0.0703601180619738
SERPINC1,,,,,-0.020263568946241692,,,
NRG1,0.09770633687443417,-0.035786169399607645,-0.026165083264913784,-0.020139250187598275,-0.03402343848381149,,0.008375708788070759,-0.06752072354687702
SPINK1,-0.021659473077156648,,,-0.04327234783505086,0.01836730013273895,,0.0965588180691523,-0.032062353605392876
EFEMP2,-0.013267833779029776,-0.02892073798965226,-0.001984703866774385,-0.0231479840481727,-0.08980021740172973,0.008797073774169674,-0.06501611264189448,0.005315181760499321
SELPLG,0.06514521617761326,0.0012480921527381744,0.03408157584386866,-7.104636688487995e-05,0.09405904212860024,-0.05171444440312178,-0.021934157287755118,0.048885540968456605
GDF6,,-0.02543867380237771,-0.015256283681973066,-0.04872814873969403,-0.01623807390484902,,,
HLA-E,0.010425954310759935,0.013456764519663399,0.0020780895107649104,-0.08963945368689313,-0.03995518977751451,0.07487690172151726,-0.06898873619992542,0.0077139348343536395
PTN,0.05688033105415204,-0.03608752921030512,0.014261830596685897,0.07671935762389699,0.01764352485918715,-0.06201068445177978,0.03511822272197526,-0.02121476027165177
CD274,0.05559902779715357,-0.028439970143450892,-0.02207525625235942,0.0006692203340267838,0.004715498090431481,0.03827176666865097,0.016751446689409408,0.0772067000915476
