,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,-0.07038333565559443,0.02629975813834309,-0.008970415060024097,0.031196960727129967,-0.02941070898535817,0.08371281236921586,0.10637589789309783,0.048591273378094615,0.0815727968267367,-0.011703227951491427,-0.029411806881625726,0.10722156835437535,0.09469275958933344,0.020200563663948647,0.037490808885083424,-0.058129826649641184,-0.007852211164222396,-0.10069908967477646
FGF7,0.02069425233360122,,-0.016766074702950603,-0.012726041369700345,0.015770919492216793,0.03838061170316484,-0.029884264426322204,-0.01241229437249309,0.014202380862552133,0.07520997520246686,0.11996218221341082,0.09483542486847632,0.00984395983101399,-0.011783150178777181,0.03260061415061204,-0.004754743410531752,-0.011183223218884873,0.024652051262082194
EFNA2,,,,,,,,,,,,,,-0.021744796497048892,,,,
HBEGF,0.04642398786522587,0.050940085257179545,-0.033403743570888614,-0.027424752252797644,-0.016103177376757098,0.009274318731265656,0.03982529642848808,0.06162794694370087,-0.008952645942875592,0.11177963229432619,0.01960491159925243,0.08578304734796714,0.0672384149289599,-0.012058124644559453,0.0755383811161059,-0.062208682866166036,-0.025049338105269672,0.0720479357485681
CSF3,,,,-0.047952428146570227,-0.0492901349355217,-0.016021829514290112,,,,0.08478915282394246,,,0.17126017320602172,0.05305951624809472,,-0.02125604149008761,-0.002679443230084563,-0.014990288106092733
PI3,,-0.02100259299411118,,-0.026393559511482062,-0.023462626959443875,0.0245128204157253,,,,,,,0.05765081409222726,0.014406606656447838,-0.020160150468699223,0.005805075446539879,-0.09235492990397617,-0.12781792763623728
PCSK1N,-0.08967224910992444,0.020012831033962668,-0.013826095595774275,-0.018845641358024714,-0.031222352502142618,-0.031127080897037758,-0.03841083345400041,-0.025169293806815783,-0.08413737963963483,-0.01628950166116008,0.08977835570079894,0.0062859529250971,0.015561517775827724,0.04115404576856208,0.0013545931375511006,-0.03610332711543246,-0.11962119171330586,0.035818480275794026
NTS,,,,,0.005552206098350542,-0.01969275576080135,0.044753206868841267,0.009857983657463562,-0.009502378545571984,,,,-0.047093324968369515,-0.026491908164620354,,0.004278673614586633,0.006086507848246718,
SFRP1,0.025356734644166233,-0.011960006371485414,0.054189934977537095,0.016690548916008498,-0.0027945850817479943,0.03669084053773164,0.04912143559206418,-0.02542367229239815,0.05471906855959553,0.04878050474327131,-0.05808288722640094,0.03666203510460293,0.04663771962133998,-0.02975791716136361,-0.043105530923589284,-0.015192382796358575,0.10976762254752968,0.0007345060786598429
CXCL13,,,-0.0028452980417562907,,-0.015131980683917525,,,,,0.1088943337347283,,,0.25369383879791285,0.04563201317349051,,-0.034673026964766505,,0.1105581494681354
MICA,0.027683615208318104,0.0901891738204066,0.013847417115157643,0.01511348222411264,0.007729320583430941,0.0004727643777990046,-0.01991275200149905,0.05505877050706127,0.009126651212615909,0.004836161262640291,0.045701001768486356,0.16818173337827355,0.09070012439062843,-0.016298152672450338,-0.04219177637147664,-0.04055605176445,0.12442103435615404,0.002758745566733216
TG,-0.0044197050473051905,-0.008010290636534606,0.03380303105084834,0.01609438142517731,0.1056047096876919,0.020157618574708155,0.01168605844792445,-0.024774895191929536,,0.014558085395240505,0.038810487558747365,0.06866948141575765,-0.026822994876894463,-0.03262768090545077,,0.0034575443222958323,-0.018489936582546038,-0.01790959067057847
ADA,-0.011517884644619317,0.03444254405478531,-0.025782403297012275,0.011626026860519669,0.038478561646124315,0.14110103722619824,-0.0016798885007460384,-0.001985643464718228,0.03164987040867167,0.13259354613977142,0.043541526815818285,0.06504947644794505,0.11486318430773604,-0.013507660808084026,-0.014885517057594512,0.00031464229384885683,0.19197505323469985,0.058960814169537225
LAMC3,-0.0189210927690023,0.16594277639090632,-0.01918973429573895,0.04528763548722142,0.07846279319395248,0.16465780621363799,-0.006666181155368387,0.08512011915960464,-0.01615850953266304,0.019404675298039773,0.05563248839722254,0.1397260433653829,0.06512660943395271,0.040410873372179565,-0.05294002632540573,-0.047557470923382895,0.3107386796872802,0.15988128758223288
CCL7,,-0.030911274542522797,,-0.02738882110023162,-0.026923259287977664,,,,,,,,0.1499133828151245,,,,-0.013547890592775337,-0.07782875754514601
NGF,,0.0435044833695775,,-0.043977704340787536,-0.02925307160979978,,,,-0.029034776507747186,0.07981538576156331,,0.12732367309603293,0.016822331118167982,0.0356551721539168,,-0.02594965907065972,0.24895104803780477,0.062114070690305924
TNFSF15,,,,-0.030498791865188255,0.054805734657194634,,,,,0.009041585603793078,0.07460719325416403,0.11785912183781075,0.10386147209820197,,,-0.013199636844138012,0.11187793197062937,-0.021177523095493672
HMGB1,-0.03449223352963724,0.024225677128160778,0.04828608283969281,0.019309932587268912,0.007521404084551524,0.09326350946323249,-0.0953612462651902,0.004655563375912749,0.06513399477234628,0.09803185355031697,-0.11593965128746164,-0.08011413700289997,-0.036246695793513375,-0.01794748651527257,-0.03848397739013083,-0.0416414868090211,-0.1217122328947162,-0.04750943540522779
ITGB3BP,0.036536629424380955,-0.011632128785861687,-0.02333417064324006,0.014404661689476902,-0.016304257033704965,0.0767902433979321,0.016539475477439194,0.04710664283490884,-0.09615371251938364,0.0018148377781685356,0.0235043145783248,-0.0007345337331799938,0.02453723757850502,-0.01468663208945225,-0.019610877564477252,-0.0458745116777845,0.00824037945379205,0.0027871114432759603
AANAT,,-0.0053389203087584585,,-0.006194108128553356,-0.024674032607402172,0.09354925070715878,-0.03632138623234094,0.06451001613236226,-0.0272969599514309,,,-0.03234431956694707,-0.026542274755296115,-0.029262606601828677,0.040716488591765035,,-0.03609036416790752,0.016149864503416846
RELN,0.02535590638759198,-0.02304714539439793,-0.03095228766920858,0.08545053369224019,0.004421212623652045,-0.04240706573811185,-0.05174609322532581,-0.05217769596715545,-0.02685088481913463,,,,,,-0.036703760247683535,-0.01594373083234563,,-0.005121097936660962
IL15,-0.03684955983673471,0.03320121410077569,-0.005357280784065903,0.012279008682927932,0.01661038339982709,0.16937458590444,-0.012408329359373508,0.03922346454248551,0.07194729442427224,-0.003420922874339533,0.0072734086726577545,-0.041090992051389025,-0.0291129886067976,0.010798662068693498,-0.036549872943666205,-0.032197976727028635,0.15784723871239498,-0.024488573557365112
UTS2,,,,,,0.022708122738222626,,,,,0.09677578605845873,,-0.022602689519211995,,,,,
BSG,-0.08970665719119385,0.05203347122661676,-0.009922006147612477,-0.039349486251335934,-0.05832834969567267,0.030418124903212457,-0.12400248933753505,-0.05998077117680149,-0.02398758539152289,0.007947693299544383,-0.02771507906510046,0.06985874801343417,0.10866009858313407,-0.00936388957609716,-0.04624983819452592,-0.05457404381925833,0.031313041808557096,-0.055225543087257
ADAMTS3,-0.07412663744524221,-0.014401970840926504,0.019166100919619213,-0.015638262322103143,-0.008047480690719202,0.09688165376402412,-0.02835141196816831,0.02051537175093193,-0.04383250360088498,-0.04656994279617125,0.020658668321039075,-0.03872902989319498,0.0031843023939551224,-0.024421982860921992,0.049912905119602675,-0.0030662938232636455,0.1290428831759524,0.018190317173079843
CD34,-0.06577595191708359,0.10498589287116868,0.001584598094789868,0.055686228588446955,0.05909154788325043,0.08158476145292157,0.06527679696596406,-0.020796746449819926,-0.03605976316975347,0.08314689887278524,0.01686111359384385,0.06774751096185688,-0.051302460790574086,-0.006456195436494862,-0.045122579181160236,-0.020527675603553033,0.24519679166346106,0.16207526525839414
CCL23,,,,,,0.2162783513058246,,,,,0.11394009093163653,,,,,,,
PLAT,-0.038316948958283685,0.09437608652713131,0.052144475344503345,0.010962877816704039,0.00783582866288382,0.08627716718247268,-0.08459562099102043,0.005538774190951515,-0.0036533869902569227,0.0207972671173069,0.04263243966307558,0.16594963432574203,-0.06613416067383616,0.004637668148524922,-0.027121055868960343,-0.03880479404501523,0.09147056013699457,0.028042864580147393
NTF3,,,,,,,,0.0032541604433258954,,-0.05056016038223414,,,0.007026710080394619,-0.03138852055206412,,0.010842199878065421,,
LTA,,,-0.03327326672302718,0.068424950560344,,,0.033815125664242,,,,,,,,,,-0.01682235294202726,
CKLF,0.02904373186250613,0.03695230467644213,-0.014028116005570978,-0.0015944213114382126,0.021900037583301064,0.12302246433822074,0.0572711452039306,-0.010151813284637077,0.028617589754061652,0.05832761968797037,0.10372345840215257,0.04181951035594356,-0.026782316619182928,-0.037774950690496675,-0.041087068869983936,-0.0524542414279264,-0.048512194377608994,0.005203096110641951
APELA,,,,,,,,,,0.09379411234944399,,,,,,,,
CD24,0.030798892223310347,0.033264864243994975,0.07573506791945904,-0.004756993975349335,0.07104668308818649,0.05164995827697981,0.1334018367846966,0.04416191705056456,-0.04385874049471306,0.043039313815818395,0.1282484126053367,-0.0040153002710090905,-0.06800309940352894,-0.00037706416925742777,0.0050572141671130595,0.015415631317761573,-0.08261524141585508,-0.02161280102665368
HSP90AA1,0.06009731143841114,-0.06232480847588897,0.007927125994615552,0.01768416998163367,0.030274804698407192,-0.058017444879234874,0.12185156049616433,-0.04934890099716322,-0.09811941499455543,-0.03373016099537321,-0.10591972192041946,0.003724843479821815,0.002148939223792494,0.005463482183058179,-0.005953812999639831,0.10064700680161452,-0.12757692418783,-0.0068417358432655015
BMP4,-0.020049615072404468,0.11181805430876479,0.004033637845702118,-0.016742706592886004,0.04801185032129847,0.025110405594814512,0.014607329248330697,0.02748619437221834,-0.01942983116965995,-0.05168024626592805,0.09818672735457823,0.07596860709304765,0.04083464701480491,0.0020313151029721045,0.03668594859732895,0.02987736445479804,0.14683814831922837,-0.017618344636119627
SCGB3A1,,0.00442783772577561,,,-0.016914220718084242,,,0.025849274353396748,-0.003755683936004285,0.039297577449083895,0.0925388526344767,,-0.0058080913354006634,-0.04162512843961301,,-0.027411480658722964,0.13345562121115737,0.0552308345011604
IGFBP4,0.02266293386999801,0.15559775517016036,0.024037891866582083,0.05521898062212461,0.0794734663585436,0.09289248855260998,0.055285979473106775,0.05250896630262089,0.1001679810378351,0.10367847235904827,0.02580687097340461,0.09347266454397765,0.12931444115325308,0.029996952522890235,-0.05083287243397932,-0.05949367923205071,0.3906490498247477,0.2457250572217282
RSPO4,,,0.0020165859589049355,0.008329282282181652,-0.03391359724513551,,-0.040685358504526446,0.02474143254889261,,,,,,,,-0.018460465655157368,-0.005042940827652827,-0.036131124094407455
LEFTY2,0.024896625198495677,0.07869194322630817,0.01712638407874887,0.09339372371261905,0.03763775730774428,0.16944114934230958,0.03526995112786267,0.05299670358030927,-0.009642473677194695,0.0777099474666078,0.07901722342230186,0.04650843402413449,0.010354877460595411,0.07578582491053715,-0.07504924953298497,-0.025105013684684218,0.15180886532785642,0.07825009755229957
PF4,,0.07687681488618499,0.016478343774003642,-0.011630806453770834,,,,,,,,,,-0.019930611451939483,,,-0.008211856337960522,0.07456309031738434
ANGPTL2,0.06112822945485228,0.06992015564946459,-0.007972633085865752,0.050013176734298545,0.013767949005188998,0.06782873696442765,-0.01639488864626631,0.012312454435472187,0.01878556867563561,-0.08084557704486034,-0.009518625475797978,0.06705400934229731,-0.017941503116867066,0.040027819033529345,-0.023324923979434944,-0.03412176941538485,0.20286245296223218,0.05887945342732465
LRIG2,-0.04725900321853338,-0.0006576906385398535,-0.019671391072836768,-0.011259125940208729,-0.04783387251480762,-0.0026518212035113405,-0.05253220616965723,0.026380160970773763,0.00816550800991853,0.01643586725156657,-0.022759165317459962,0.03731837677155991,0.034731908556856955,0.0026809316057608452,-0.04740991919564002,0.05176577958979436,0.05303415892474786,-0.09252106378468322
ICOSLG,0.0022809880591819127,0.06417659728052227,-0.05221383958249881,-0.02224209845259599,0.023511838621812477,-0.04047353724973023,0.02264347334561641,0.11100830251808116,0.002091915761866867,0.05992648916382844,0.10650488502549554,0.12087790283514313,0.004096850410065467,0.008413774511104075,0.005024947177862794,0.008597488468746231,0.1407533599051938,0.045409395543440874
WIF1,,-0.030538960553479107,,,-0.04138551013136296,-0.061028328637066045,-0.022321934750788933,0.0009204780437172205,-0.03405747375710506,,,,,,,0.06827339015098387,,0.013643765618454394
NPPC,-0.07352918653225161,0.0038911693637827755,,-0.005497943168557312,-0.01721860978817575,-0.0195163107991904,-0.05200862284702883,-0.024203580212951863,0.013653785672640159,,-0.026331613994481567,-0.0007042201841061212,0.025187422491841263,0.021569639343174456,0.027785188548402923,0.00043569670404555066,,-0.06595250324849136
LYZ,0.06627811446925486,0.10192356887148749,-0.026010165331136988,0.07824739319674935,0.027398937267942233,0.09720751810616539,-0.02120157771148533,0.07050110640779929,0.08680857578917484,0.10678703405370646,0.12598801327684134,0.08570891789848845,-0.0031035900363985598,-0.013753346417709793,-0.012424011865857622,0.018685096395403774,0.19358243751650664,0.12035061879897967
EREG,,,,,-0.0231073256410519,,,,0.10267430558026838,-0.005853262667215496,,,0.13876086554756312,0.08627658067401844,,-0.022992821218250543,-0.021276240508638924,0.06186526499795388
SPTAN1,-0.08698535444959032,-0.01190742503868515,0.01830944042596583,0.03659630329048864,-0.013778149900907678,-0.011437019005325061,0.0769418797106259,-0.030674685368405175,-0.05616739690771092,0.020681389229725768,-0.09163119991121672,0.08033092850768163,-0.014033159323341593,-0.01960648217944735,0.017076709609725228,0.01381260199309723,0.04675473700537918,0.03261581906202243
PTH2,,,,,,,,,,,,,,,,-0.0035354275823025216,,
LIPC,0.11849622940203257,-0.03925657839167882,0.022056832109532663,-0.021933887360415922,-0.009200720569205418,0.012970055594675284,-0.008239912661420237,,0.04561585102069582,0.030087902880189067,-0.048052954133786345,-0.043126175313852495,,,-0.004388549960569574,,0.03903663288982871,-0.013741268193232362
COL8A1,0.05867728652122065,0.08423654088665686,0.03770098929178733,0.024823740706005196,0.040796352270892434,0.04416551193587877,-0.012959162156902918,0.007668170351116591,0.010478817306068956,-0.09715917864128645,0.0944930303732937,0.08384254899007655,-0.009189859084628528,0.06106762363265121,-0.008258756182172946,-0.034134941714542046,-0.0022717779896658493,-0.08456016397258058
GSTM2,-0.012793559081428926,0.1002483414129708,-0.023800825302717654,-0.022910468780309945,-0.042320095188313686,0.026412995412792514,0.008678529951436205,-0.045173848299582466,0.020249932057339274,0.028197016395039326,0.03352838359361181,0.012294020858166155,-0.03686578861196237,0.015344979859786346,0.04500557318800193,0.010583765395750679,0.012051592000217713,0.07382069131226966
SPX,0.02493616440877297,0.0751378698946144,0.06707713577464046,0.08414085117721579,-0.0487282099773988,0.03273421626299919,0.050987051187774066,-0.012498721597292513,-0.031112309812628913,,0.03906957467208607,0.030035113527676665,-0.030504602888610642,-0.024746401620178514,0.048326507998864635,0.06596878696029199,-0.005080630532300472,0.02255218539482784
MFGE8,-0.04735962741920081,0.09102182090371184,0.05355036049103334,0.013682221673139741,-0.0029922901497363486,0.06257936635755777,-0.01169702410974433,-0.00872109596695268,0.004857143435810723,0.012467878944986261,-0.0019320585195066802,0.055108859794107005,0.10829227239983348,0.005217155710007683,-0.04985473295722909,-0.05554466843333876,0.2345899356995654,0.1115083947080456
TGFA,0.09594693847340725,0.0015012159904508218,0.05673576478349554,0.01742298173571705,-0.007991216030393412,0.03533003988176616,-0.053134287398570346,0.0070169000837736716,0.0047611146249454585,0.0039014637474564,-0.09561997675711904,-0.01114860291273477,-0.011911430576937308,-0.06144168626557644,-0.02242316018918174,-0.017258302167947683,0.09872725316520498,-0.029652365083160194
SLIT2,0.005308178923498523,-0.0026918884514540577,-0.04328662852737287,-0.04816050706548997,-0.003415769626767295,-0.015348413771499161,-0.04179110631619927,-0.06691208134796357,-0.0293280358891394,0.008626340283270214,0.02545794953128011,0.09008078587772952,0.0025398944014913254,-0.043382714311009436,0.00778360738468986,-0.056930707345874375,0.01663670539189979,-0.08094447634512007
PLTP,-0.05720440110539753,0.07557602181133204,-0.020377392492684217,0.05290558864148636,0.022706236218640905,0.044609183260960555,0.05358185994317593,0.026108480523349947,0.04780133049479395,0.04344061414560556,-0.036695006216737096,0.18795049604746764,0.09240940934880715,0.07682447301938751,-0.027438757524738788,-0.030346089720564063,0.21050210456387144,0.09869157708748337
APOD,0.14043718739546174,-0.004634901681937933,0.03439793089060691,-0.01382202555293318,0.04199445602616892,0.02108505150001267,0.11657615862157114,0.08858330614193198,0.00752523512282507,-0.008921892860819567,0.05385368274352874,-0.05085929908783682,0.02640543630544224,-0.010370845628933438,0.01556531260536637,0.006603262216897997,0.07207029058715543,0.19317323619749277
B2M,0.04762366454598824,0.15543069769017706,0.05859236638752774,0.1582129425121883,0.09788591201519467,0.1511071127595106,0.228066180006947,0.08050791584624951,0.09085588621346635,0.11705895424945206,0.2737041564787913,0.12971432259839372,0.11572368773173063,0.024052874514382826,-0.0941246205027747,-0.0031033835307874183,0.2872620570027704,0.17034437751200066
OMG,0.13210007300311408,-0.0797932190385221,0.01619734307565757,0.062011851575068604,0.059467824557364504,-0.020055123809834492,0.05960995321560266,-0.031379400827964705,0.0421280855115605,-0.019875394717441746,0.07038425354858205,-0.08296822345509938,-0.04223625504235903,-0.037253569422708084,0.05113156754830083,0.04864882497060797,-0.0028000776117924897,0.00787462063820651
CXCL3,0.027773947199070205,0.00494734061175104,-0.02487387129723275,-0.03794192395823279,-0.023462695973719153,0.08047794021263151,-0.005366961706961532,0.0218291486189312,-0.029416950267874352,0.11093655466463048,-0.02841062186513992,,0.13910408136356522,0.07356496816507085,0.0802673915394384,0.011321741076991413,0.07776449074540298,0.010854099184111777
CXCL10,-0.031247859084186775,0.08577939934570919,0.0478791656340793,0.08650012748802331,0.09216243776638745,0.10921210847144895,0.20432960083763393,0.07731614240624136,0.05972719530203058,-0.012051800332177433,0.21762559902542036,0.19574288986020977,-0.01734247844159385,0.03828698831646276,0.1017932413596135,0.0354445472121307,0.21374894807716188,0.07583490842287961
RSPO3,,-0.0007072831268013967,,0.02494431700938061,0.02492411072416395,-0.02373115359997521,0.039184372251488166,-0.04891463759470648,-0.045765203704799896,,,,-0.035747963036245736,-0.017261718806106007,,-0.00045665570603865065,0.07205875113114917,-0.018454552405416446
CORT,-0.04830533627702724,0.013447523894666065,0.01834472169304455,-0.032146070979368196,-0.030185027066591347,-0.041072078130270716,-0.018326226598911945,0.0062119654211338585,-0.005955958425558255,,,,-0.03449884028850586,-0.020856371889125275,,0.018212150502695285,,
NCAN,0.03130803431011587,0.07163601601834013,0.0072227829622122115,0.04659077111552125,0.03870739867572647,0.05673625914277332,-0.10921930750922221,-0.026313684674192494,-0.020597272695467874,,-0.06808417521482275,-0.019124518559479584,-0.11190214939770143,-0.027977159797802447,2.429745149884881e-06,0.041966245379090966,-0.061222581015570564,-0.044905941301166055
PRG4,,0.09135448563118588,,-0.016303356861016294,-0.023508971523962714,-0.001531176638692614,-0.04081439796208047,,,,,,-0.03313772582334652,0.07651057395588637,,-0.024586973093573616,0.13677486206719655,0.10370164925742023
ZG16B,,0.021270640477892587,-0.026987972197906517,0.07518619759097743,,-0.02219526135939976,0.03882938433084034,,,-0.02414158887396885,,-0.014977121895243788,,,,,0.06869087568416231,0.06311093506665008
TGM2,-0.022914557122665862,0.07647071587761191,-0.001252237383106232,0.03979775241045425,0.015077975171933688,0.09170781658419927,-0.021569677696525732,0.02330498014231267,0.05441942251204122,0.03768955957234456,0.1728759746279769,0.08967677284808069,0.13503339462241062,0.07415823795775434,-0.06866191550109363,-0.05457375041821863,0.24816888859392297,0.08272640363505195
VEGFC,-0.017031878517273846,0.03923258020012178,0.00569081267433326,-0.04881422043108578,0.0073552856555458975,0.015104615879802013,-0.024485256187700085,-0.014040611967163656,-0.01836150069852768,-0.010274423937682424,-0.0381320632679285,-0.030637036504313393,0.07754431024935723,0.012150786342365695,-0.007687229471955102,-0.019581900587082184,0.18585038622877018,-0.021314574147165706
WNT6,,-0.013907857934606464,-0.02359095778722454,0.04962857542524994,0.09681029701102972,-0.02021573371940853,-0.031590236843293346,,,-0.039590048657741024,,0.05615992489335658,0.08493607256180223,-0.016292644776247967,,-0.024500050654168735,0.0587923283889918,0.08529834342066288
NRG4,,0.021770884844275824,,0.10651335164460787,0.011350558345004728,0.04862827936212633,0.03193063387710676,-0.023402534681767836,-0.03760066559684251,,,,,,-0.021890703639705307,-0.024377523867130775,-0.04377006434531312,-0.0529531914156898
PMCH,,0.04393967615777996,,0.008637983925346258,,,0.08360545661091022,,,,,,0.05608219207177031,0.027797856342895423,,-0.014035571752314738,0.07361522355098633,0.03141697941172076
COL9A1,-0.04678455101509477,0.05171907458962548,-0.025498298491639437,0.006635865526365447,0.05750032277065985,-0.024067843754528608,-0.05498968155923815,-0.019794406795003563,-0.02945424251233604,,0.01265021389223438,0.05162832367100365,-0.006793306908378158,-0.036270762110420206,-0.055630758273400416,0.021084958323708117,0.0837161605834384,0.07884702273727799
GDF11,-0.08904101535349876,0.036876762845435666,0.042215227168985854,-0.007212134230220706,-0.002857328130552315,0.04577153079220742,0.050521490368020214,0.049394472971553874,0.024960997284477877,0.007023079391517319,-0.05115318849204375,0.06775899369775906,-0.061442948506044044,-0.04024591076972427,0.05948647709344811,-0.08190011568899982,0.13211925053279439,0.1045122978917627
RAET1E,,,,,,,,,,,,,,,,,0.037877041174012485,
