,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.04700025289321272,-0.012925855580530058,-0.007385318168560736,-0.006989744715853666,-0.00237223023104799,0.007875498555075428,0.024716910536686693,0.04562747867690276,-0.040950987845486266,-0.11764693805841192,0.1091407479564134,0.10777474209937747,0.0013598084026829793,0.09070711114967067,-0.15319602583224312
POMC,-0.015844896149624782,-0.02123955080125243,,-0.03212290124352786,0.0881944529405931,-0.012176482017446057,-0.01793409336632071,0.04277316334263633,-0.06319171364401842,0.028161279244018605,0.11739978427649647,0.05100326795889454,-0.05879791849131547,0.07225275723492511,-0.05416075539423438
CCL18,-0.04088695710097325,,,,,,,0.07508422118530739,,-0.03004095644284171,-0.008998839780985994,-0.01909624094938729,-0.05537882538645291,,
CCL17,,,,-0.0244708448403444,,,0.05318011596352888,,,,0.012679898067701655,-0.05121513040401472,,0.09049651738040465,
VEGFD,-0.007087022193434708,0.06291590073772882,,0.015490356843710276,,0.0077066644059598025,0.03374265988750004,0.11304620040248882,0.025000464180471693,,,-0.01529598032325378,,,
TNFSF13,0.03548003447921399,,,-0.0168794410971901,0.0028023761076055816,,,,,,0.007208345752883053,0.06354467344951614,-0.007175077221105869,0.09015561892372168,-0.0076528824472106745
WNT5A,0.003917799849894601,-0.003292628987836997,0.009363254656138928,0.06628539564586801,0.19277207963510432,0.04912511718473572,0.02772019099670538,0.0635495760107852,-0.09350691788859253,0.09739326329178624,0.03718536023529934,0.07138426989688129,0.08457614777348023,0.06206346696235969,0.1211110161401448
CXCL8,-0.018979370831922967,-0.025557096066228573,-0.027528580370683297,0.046142636631480646,0.002977664480083559,0.04081865655582124,-0.038364542345573974,0.14409212454618203,-0.016580336005727975,-0.05289183356293432,-0.2880249314024267,-0.3416935959835981,-0.12215959337428772,0.013637693344413797,0.0685386950985117
GRN,0.09188893337933199,0.024819261173483424,0.1035451618193414,0.00949759548260365,0.08786330719556781,0.03957413147253941,-0.04405676888965427,0.03242564552684162,-0.002365532834210466,0.07076910432403197,-0.0046497342959509235,-0.045667174508773466,0.018158496029089984,-0.04489802373999073,-0.06205482460699637
MIA,-0.05475216369694822,-0.040228810056256135,-0.04310928862620666,-0.0017558224310976645,0.012301546659991922,-0.011410764587972385,-0.03788885916071685,0.08271470176899401,-0.04409732193308548,-0.0018588604079348692,0.3028883066919824,0.33910970591941414,-0.06573295810684325,0.1417971613675788,0.057251913092611094
COL4A4,-0.013049395931019335,-0.03566662040262744,0.001443220870714615,0.01196172755347935,0.03588200050676988,-0.01412825558025364,-0.006137575903650168,,0.07891457125117904,-0.018977597096865775,0.169292778528531,0.10215260321208967,-0.02405491370732111,0.03521543308087158,0.07173684943483263
TAC1,-0.021648537558781072,0.0005302001382488142,-0.007152566410042502,0.007011776792115312,-0.14365750505051,-0.06733380102179479,0.025213387717908972,,,,,,-0.03318197089881011,-0.031098435435561827,-0.11831783567390347
RARRES2,0.005044722138024713,-0.05612445843096056,0.02326861964488143,-0.023434652158867697,0.042080402932460306,0.0884109274644191,0.010362581246427088,0.10343780890196765,0.06766703029418253,-0.06227954839568781,-0.07464652025151194,-0.12825185453592217,-0.02626846679589884,0.009531527603070522,0.12194001787136549
FGF7,,-0.031560426656501196,-0.009658954803812906,0.019889635147446273,0.027484919635384374,0.04429895797689051,0.012523355395850703,0.04270336523759332,0.09166930772512058,0.06571655636951676,0.07177147584110116,0.03267164606541656,-0.05990779313099153,0.04746856041869973,0.0734630243512086
EFNA2,,,,,,,,,,,,0.06360979160796229,,,
HBEGF,0.028446449099878653,0.06879985575958412,-0.010601114751682515,0.013672124989825013,0.1496987294852745,0.11235459450493922,-0.052190713351050626,0.08156533464943604,0.01823603626511254,0.04588586656376452,0.0526939180777518,0.030084482379451407,-0.0031586633371222398,-0.010899933802913299,0.16486438717142818
CSF3,,,-0.03691376664737497,0.09023647008895219,,-0.014947422468756575,,0.06344013086400882,,,-0.19725697808297413,-0.1742825810779273,-0.05572906597090199,0.09856758313046475,0.1012379809773984
PI3,-0.00777099321480872,,0.01530295768496613,0.05247854651846168,,-0.01683099498444229,,,,,-0.29160175272313693,-0.35392850849486257,-0.07189512848803643,-0.08013473483336359,0.08463740340182464
PCSK1N,-0.030458887453764093,-0.00950191486270849,0.028602412570804737,-0.040847697157991116,-0.08110206246158387,0.004236040373023096,0.034126908728502645,0.024524063976530244,0.18110812489399195,-0.0517704638259485,0.05436754426717877,0.10990912645055477,0.021209835250246944,0.08424132581513127,-0.16587047224527735
NTS,,,,,0.05479301119083087,-0.018372180259950785,0.02674769011320684,,,,0.013258179810245732,0.019057463876372336,-0.021665402263822096,0.19381362289431708,
SFRP1,0.027375534290445213,0.040355391381117336,,0.0064504024145087486,0.11356200787058983,0.060975694015243345,0.007282187713576622,0.09730364933407043,0.031860762067654716,0.08722618970712094,0.09495148579600611,0.1196905237961975,0.054175508920378077,0.018466564774747906,-0.028936142172412728
CXCL13,,-0.007379348766147939,0.1360927127646302,,,,,-0.010052269092966429,,,-0.021028589277299697,-0.06218833633350104,-0.05649817366187385,,0.1310004589976427
MICA,0.06706923925810407,0.023475224773594556,0.043222442878579855,0.049757984221155925,0.031905986227896685,0.04054906441794809,-0.020992445339401727,0.08098996578943347,0.01726226122950954,-0.010531368390337005,0.08994705983347968,0.0843952835931554,0.02837086217955858,0.05952148198913817,0.126151939627848
TG,0.0063689410253852,0.08052745977807277,,0.02694524779519988,-0.012269038904310234,-0.01804020160416391,0.05439998385352205,0.0254047277472568,-0.005756793881018822,-0.02048798332951321,0.12164939990571587,0.042241659619515634,0.06039544948025041,0.0033172441401966507,0.006559065843953983
ADA,-0.01679948419799391,0.05413493561201425,-0.013533877931282788,-0.03738057561474989,0.07124401864353798,0.02292221002791708,-0.018077533028806325,0.12198684745652584,0.048976010519998475,0.0046427466825532575,0.03933996491037556,0.17305444945036028,0.105930076311776,0.0359943865730662,0.057525855546789934
LAMC3,0.08667696402375911,0.01863837816021047,0.039580840882101065,0.03527556387002537,0.12282344852688441,0.01601889644062122,-0.021175135900388258,0.002564573085173907,0.06335075292935351,0.08357378864806331,0.09236732911729188,0.18614546815679808,0.0928381767506952,-0.03055527011516271,-0.0153191423447878
CCL7,-0.012371719678563684,,,0.03560939071589834,,,,,,,-0.07282535677133552,,,0.037754984747188455,0.0985848473941317
NGF,0.026945078411165294,,,-0.022439771473761045,0.010921890371594004,,,-0.031830068068795535,-0.030658469102054435,-0.04464275791462548,0.05680789794880071,0.07691179029389061,0.013894747664424107,-0.032712952549654326,0.03518094958573483
TNFSF15,,,,0.04259244223705307,0.05933559193336035,,,-0.012610049034422406,-0.03609642550752997,0.0034222986846749767,0.06546250446068501,,-0.028776710655655183,-0.028759734643258716,0.09233856165555426
HMGB1,-0.006874679943749704,0.003392491648098849,0.08484684187021409,-0.04012383751067545,0.12118588574820549,0.03556899778340847,0.014877027763904555,0.1508962850027138,-0.1541655394477369,-0.008200824638964,-0.051717229054347585,-0.03708017034370037,0.09658050268957112,-0.001058831638292571,-0.020986384641443017
ITGB3BP,-0.02197459559687026,0.04431036401009786,-0.005761230243790426,-0.015048061136290376,0.16920744970644233,0.03662542160187656,-0.0062012333969567795,0.06281917081224986,0.07187049598205804,0.04845774670408106,0.04318081496521285,-0.035844251470964456,0.023216381869452272,0.04951101424300295,0.04069938114007206
AANAT,0.10837660304055592,,,-1.291415648607859e-05,,-0.013482979572777935,-0.017465125675923194,,,0.06360046907095818,-0.02834218255755093,0.04975049326316833,,0.061310719445985214,-0.04739999461736174
RELN,-0.021399761617110248,-0.027024416223877263,-0.0026372507220237865,0.05963099817449167,-0.006565284420167647,-0.03956329248682409,0.005504213775262776,,-0.06380817838150252,,,,-0.00939128935347552,,-0.020802155609205217
IL15,0.047586180968333225,-0.024161702167381824,,0.057438001043384486,-0.0285138576882495,0.011545039839124475,0.06093742124649857,0.1173773002119476,-0.038761168086687496,0.06257550894796125,0.05114758245253185,0.026382756649344256,-0.022647078358277565,0.06961045374541959,0.1814412744590598
UTS2,,,,,,0.008513569306047597,,,,,0.030859338900923166,,,,
BSG,0.029345968114786146,-0.017993114477698795,0.005502223256585531,0.02354509810693386,0.08914506828226208,-0.08732481561467888,-0.04041651625451892,0.009978537031221278,0.050401719732814126,0.036260590168003155,-0.01194871974618068,-0.011064285991563281,-0.06766848295835394,0.046705011084349685,0.08269620841193108
ADAMTS3,0.026568242155653243,0.08743767551020397,,-0.029408659093582964,0.01960588856793187,0.0032200797234959422,0.045019923241396226,0.05653510144158209,,0.17432297969410396,0.11904539985288891,0.11793952687592263,0.08592879158286464,0.13652196381261003,0.020353350265291264
CD34,0.06370022398304379,-0.06624010852539594,0.050499573793096796,0.018072656294234584,0.06891120761136427,0.030130892007070368,0.053370501960019204,-0.0006903527460949508,0.05495304025793322,0.11066561370036392,0.06883542920298827,0.1298231975800634,0.09806724606198064,-0.024760083797518782,0.1131428739611343
CCL23,,,,,,-0.015341490471685652,,,,,,,,,
PLAT,0.09265976014442749,0.020589634510470634,0.11954220513976387,-0.006923166793239876,0.209913471151239,0.039542927640609536,-0.009249884404087177,0.025752356628964235,0.01042907184703782,-0.03592145711938681,0.1957089902544074,0.28899436047846677,0.16959103180710458,0.06099192832781198,-0.017613833514757277
NTF3,,,,,,,,-0.003705393263533945,,,0.07736582543947461,0.26603837503725497,-0.04396742386404408,,
LTA,,0.09030615477507807,,-0.021351757010347066,,,0.015952521104636495,,,,,,,0.0035072670729268274,
CKLF,0.021463697390078054,-0.01301466832921698,0.08065868067233711,0.028930019570701047,0.1561202094524254,0.061358614795761296,0.0559146846021433,0.07669356024937922,-0.06444290686702144,0.04153762761670402,0.17318153492793764,0.20821510956450964,0.05026020158073785,0.04610256085830261,0.09240234998630471
APELA,,,,,,,,0.09182602012942258,,,,,,,
CD24,0.08463734906806349,0.057647072696553635,0.09985759264798191,-0.013953554667903748,0.10090021749973278,-0.04298885327181529,0.028957382681621936,0.0032712250136603858,0.09996964272073962,0.15868055359110994,0.13925202773083836,0.12368279504705601,0.03370937150216707,0.04351299990590544,-0.010327051918472909
HSP90AA1,-0.06494412770903878,0.039179455308620624,-0.0023685310029102186,-0.02180719746199586,-0.18475577214861028,-0.05618659892517471,0.0013412293577614992,-0.025252008567860116,-0.05919753475987502,-0.14574581237558562,-0.3629114191366673,-0.37066911836335825,-0.024367736901958367,-0.056535968913132166,-0.1603797249977002
BMP4,0.010010691002272818,-0.03347883496007056,-0.020360999282704326,0.030614972759254018,0.24985264028676268,0.0378880341882574,0.016319353235901,-0.02005857037528305,-0.020256029354159634,0.05108368230163479,0.15546499220359616,0.11037502808201002,0.08234674741101124,0.02106539666559916,0.01307429263684853
SCGB3A1,0.0002791060963239003,,0.028469630916383167,,0.10709833979880928,,,-0.014264935923019136,0.019216915448240276,,0.05943925531109308,0.05921929368830442,0.043569862959310694,-0.052802035564861974,0.015375137508973813
IGFBP4,0.12372645251309003,-0.027501617839459924,-0.00023004104151769835,0.04124409967784008,0.11158235058271981,0.02745443795079834,-0.009676287411500648,0.06437191298491372,0.014702355016355192,0.10064356200344314,-0.028973357355372837,-0.10260114887298076,-0.01554061035614069,-0.04646569836328818,-0.016596554535484455
RSPO4,,0.000779365704324218,,0.005984446727598826,,,-0.019563540193816766,,-0.056852902183068786,,,,-0.016988117154944266,0.045715908433611896,0.009359749347478071
LEFTY2,0.08273102897872868,-0.03196993576671586,-0.04214349363850925,0.04220594825452234,0.1185449129493209,0.04562879059164259,0.06050394449088866,0.07253069445799808,,0.1622362870300474,0.03210593036859204,-0.007536117488383358,0.019489261900907447,0.10633622593398315,0.007474527184730696
PF4,-0.0019223844191883818,0.005862593051498239,,-0.01453489218651631,,,,,,,,0.017311684944428304,,0.005673819316526309,-0.025453903082218923
ANGPTL2,0.0041775184135038135,0.0846842363988695,0.0702800164459933,-0.022618797760434853,0.2406283938642652,0.07253731624265078,0.025053465923299736,-0.051345631405813025,0.014046167175901392,-0.05780877873941438,0.21328717313054918,0.25741898276545133,0.14064313555343072,0.005741886085206288,0.03138363320441945
LRIG2,-0.06530675343749448,-0.055028289130691764,0.037318021904824306,0.019553720728453523,0.11037514564228783,0.04049855674878632,0.012375497916661147,0.0224679384960776,0.006101004287040817,0.10119741461092115,0.13077290722417956,0.15890501211272037,0.02509482039099539,0.10898862038693237,0.0902188819357669
ICOSLG,0.02554932798293895,0.005884380033765055,0.008145545812111079,-0.040309031061901084,0.07042993603760764,0.06566319650220312,-0.008573784607219526,0.06481382751093308,0.11380169029924997,0.025571768173001726,0.09317169813125065,0.18432003246853795,0.05202327266927114,0.11114335165885444,0.05520674810577185
WIF1,-0.03485551765565002,,-0.011196244129726678,,-0.16551174217455814,-0.0709815195543106,-0.015096720591765363,,,,,,0.031451259877750326,,-0.00039353104446072934
NPPC,-0.018059128200380106,,-0.04950228102900124,0.10676086926696668,-0.059388544455186265,0.00573014774367778,0.036387508602227545,,0.048513688733657766,-0.01820002209281844,0.044348503744981956,0.07536381264775698,-0.012748157540080716,,-0.010085099883336866
LYZ,0.016703692204611428,0.069574959278061,0.03992475494773283,0.022405968696261234,-0.02302821078845258,0.015742136962123985,0.0068259295676658185,0.09355583734421571,-0.021864472913483025,0.027315216504200577,0.02365303406604644,0.06918929003011665,0.04670741115252461,-0.022601358065725965,-0.10139720501945157
EREG,,,-0.03860558962603917,,,,,0.03878311384001276,,,-0.059187498003690345,-0.03601080280176538,-0.06339299234260934,0.00970341506450035,-0.03415746265477722
SPTAN1,-0.012279890929683365,0.02358617001958013,0.021568192517033482,-0.028446631855237048,-0.04631349650277617,-0.08178246513654411,0.014255364591032329,0.10725427148357858,-0.03327392004569409,0.08225555094004122,0.12121321186420042,0.15413605425560456,0.05566554625503064,0.07587712923802986,-0.1970703570414829
PTH2,,,,,,,,,,,,,0.004317230902426897,,
LIPC,0.008514332002816705,-0.026557264287207807,,0.01777413015292036,-0.04421768193990223,0.06431213143699817,0.019382745508067085,-0.045306945605119574,0.013929034686606664,0.16468936963577366,,,,0.0578858268553924,0.06030993025930722
COL8A1,0.06987876892037366,-0.0019277663547353503,0.012219767635714666,-0.0020728637842647017,0.132724763733766,0.02981962620574418,-0.05682626797910517,0.013396762235069318,-0.017592555917342958,0.007566722927449384,0.19057121912029765,0.13278653047981667,0.004114944343511505,0.053780079224938826,0.19725723878326937
GSTM2,0.05729725710761973,-0.0015073992310975096,-0.05231623202018839,-4.5530517750445184e-05,-0.02411230614081125,-0.017689814155956034,-0.026290943954296226,0.10379899185778617,0.08549539362249685,-0.0307665928038917,0.13261016378090174,0.07368922414722316,-0.01335591006394035,0.05337116431713818,0.06656474574347399
SPX,0.007655138134725852,-0.007969917870632209,,0.0019541884010779377,-0.04220607078779828,0.02364939438337818,-0.024207111140095064,,,-0.04804348535139434,0.044298786694517124,0.06063684233996444,0.012391057987055119,0.1448303938469175,-0.020092513308165375
MFGE8,0.07162827055519415,-0.023846466727854246,0.008932399405858042,-0.03848486462826352,0.09716067998240156,-0.06661942740905452,0.018911485708264238,0.02567786386550968,0.1553351952782547,0.02827380371514176,0.02970443977878953,0.01826366260750215,0.09664987411988764,0.017418074263770972,0.00660596815119553
TGFA,-0.013968552913358785,-0.025863400885963582,0.019489629111524177,0.053262539906817626,0.0874154309011338,0.06801488428703664,-0.015599590641885283,0.04208392630329189,-0.005667982149950414,-0.05663890232572942,0.055463929145496034,0.10495806120762373,-0.012372430012366356,0.12529598706686823,0.04892271586901481
SLIT2,0.05160038186671232,-0.018175456465530135,0.0813586561300688,-0.010884557594745667,0.03491084672877968,0.030599633033485025,-0.0022120576292572296,0.0860456072705521,-0.008452665663564195,0.06426319508197027,0.09308441987819195,0.12093076420391437,0.07814853698153443,0.012180557954541114,0.10279371749322454
PLTP,0.029467877959267724,-0.02009385469001702,0.0657075650022511,-0.03931032534470082,0.017974623679306335,0.06964785166768749,-0.010722417423515195,0.05750380985892777,0.034629202896839184,0.04203385460712824,-0.02591916465400695,-0.042074242660772386,0.00048345400296383135,0.011429453950041973,-0.02052355329614598
APOD,0.03308428046295971,0.012219952359421428,0.06765947915096557,0.008993785458388085,-0.0004855790316620256,0.08260382149398995,0.03715629955440173,0.058131356501619415,0.006272949386978917,-0.08477276403813565,0.34771401480159425,0.3827918601136842,0.10467000053341778,-0.11088775047755306,-0.17790730329353457
B2M,0.15860859969928284,-0.04801518096321392,0.1293706384279849,-0.008060361272821686,0.14934666891331996,0.08407751978136253,0.012377878087802488,0.15496416238860458,0.05914957783482939,0.06505922244099704,0.06439570086243793,0.13813157796571499,0.033971273296714836,-0.11679902001557119,-0.06793753199226951
OMG,-0.0581624694864446,-0.033393971260416294,0.020072962006444893,-0.006780091794636812,0.011118986236627404,0.039332122880543864,0.09985877160647312,0.020698526962209158,-0.062366023089875475,-0.09473213784128916,0.2955713082962676,0.3547028235555453,0.04318466620238372,0.20010311621872806,-0.14114746259357605
CXCL3,0.01724410195715965,-0.04210982528967628,0.08804832150746261,0.07126798431940291,,0.003927032201170241,0.001557265025853499,0.09868207784736707,,,-0.1710403968620276,-0.10009374583909539,-0.04425317640730046,0.03128252313958232,0.07822039379560712
CXCL10,0.054283743423482106,0.013834202284855124,,0.008894800914919716,0.0662492810720361,0.022351930036568043,-0.008268463727217209,-0.0030218946816149197,0.0019097945102125055,0.006186042160203964,-0.058038792951377524,0.017118045386896524,-0.01739618124923978,0.01467606885208417,-0.07220051112701781
RSPO3,-0.02519906830886157,,0.09103802930564928,0.017429684837805447,-0.07747466631596098,-0.022139767385079417,0.008471380525408122,,,,0.046349240783209754,0.0958077608332235,0.017879823163694575,0.11751329237663462,-0.07214698423772865
CORT,-0.013110537631306715,0.019371482780774132,0.05306861822603292,0.044808326351430804,0.02296227372575859,-0.038317827744663496,0.026333938836781975,,,,0.07787016104849759,0.12076747136079094,0.0013597990277865425,,
NCAN,0.03974762868339421,-0.007854599707887764,0.09128899154667147,-0.003912310616487207,0.07891277708679735,-0.04313248429611082,0.005227467455676883,,-0.08534194650922029,0.03760742886018239,0.3449595023291772,0.3507750969930857,0.08246206318782498,0.11682308101165569,-0.14029615239741033
PRG4,0.033559148283375265,,-0.04127436106282338,-0.016659280984491865,,-0.019179053639853713,-0.02500142772469805,,,,0.05867504073812074,0.03925359551897364,0.07525998360180554,0.02992447107165861,0.055222190321427764
ZG16B,0.0769634982114019,-0.03456969071025116,,0.04028498082892748,,-0.02070687046367041,-0.013365601853259917,0.11470740538775168,,0.08706518105232014,,,,-0.01986256464093224,0.024524101171231806
TGM2,0.040655266192895424,0.04414514033682056,-0.05135365122111317,0.007722348032582676,0.011575830473690915,0.0010709019638585734,0.007854583965807092,0.058874896684855856,0.00911196570874353,0.12742394063246512,-0.02813980214485817,-0.04246153670256008,0.012061900329444817,-0.08266521762228472,-0.02407695617086924
VEGFC,0.008569667301176658,-0.013967382785513119,-0.0548876403048626,0.008346597542086274,0.000669903061793601,-0.025286378052235724,-0.0024351790222772525,0.027161801434801073,-0.05814742066405068,-0.01397814281921322,-0.0491870654392772,-0.0825522385924181,0.01668547195074987,-0.02583102113908299,0.0667487481200256
WNT6,-0.033555373352803244,-0.0005873646643812287,-0.021855840456162103,0.0015695241881593044,-0.016770476144893378,-0.018860087866393427,-0.029744670205083985,0.02968678864419643,,0.1276503346893734,0.07501271355209391,0.09354547412731624,0.011063406689862236,-0.02079812320022561,0.05214367017751136
NRG4,-0.023953874674626868,,-0.027668853280783966,-0.020275107051480598,-0.03580303960926733,0.008923709794074954,-0.02567748524374006,,-0.04537534929645605,,,,0.013652844745719706,0.020453548258406142,-0.04243971076634787
PMCH,0.06348571061303108,,,-0.02809313609221317,,,-0.019563539249664648,,,,0.010447524034112745,0.06144988823945437,-0.00018189742364912068,-0.0022239312977131017,0.06995950454419432
COL9A1,0.022803145152744352,0.053097279950498504,0.06588187587772064,-0.021175869521852415,0.19951694388051894,0.07021932978434024,-0.03582155859909214,,0.06635838193528722,0.06106696283115691,0.21021450395630373,0.26948571104367475,0.034973075321198574,0.09422818801301378,0.06881217782779325
GDF11,0.02809699923786986,0.0013471722617151372,0.05885476042694319,0.014246497973646794,0.18084724714964281,-0.0018608836286101518,0.037884791882614226,0.04981404138532362,-0.07907515821981408,0.02052787146562721,0.031263527574853366,0.04028811199344124,-0.04977970583959818,0.057210962628376015,-0.03845446706587902
RAET1E,,,,,,,,,,,,,,-0.007099637700869113,
IL24,,,,,,,,0.07683964642784276,,,-0.05287487226623239,-0.0362606676527702,,,0.06051533743682764
SORBS1,0.027430255358925203,-0.03858109342354912,0.020122347371987214,0.0007987692229928986,-0.050000317130995724,0.04104625000484354,0.04705878825049416,0.009880661197814807,-0.011159597763811134,0.07219214020108045,0.025446500550837903,0.08481177923133915,-0.010941746615617538,0.06312893668235615,0.02513666970378188
DLL1,0.06474546507945345,-0.026999933174378463,0.12458737322592246,0.01904220200895825,0.1393463739759702,0.04762995924533454,0.021080747087611755,0.07995095165038214,0.0017081362880495448,0.05577733619469514,0.25827609722898914,0.23488985358167833,0.040782945311229335,0.059245686324985794,-0.008815750987963807
TLN1,0.03820656400870252,0.059502079167280925,-0.002895364875733711,-0.03788626159836673,0.18930708471055832,0.10842795968509449,0.02765090236764336,0.035016742814890756,0.05686324609476781,0.03599273247158312,-0.10948617161719437,-0.054270415840483296,0.04836710040138805,-0.09056881831101714,0.11346600861819357
COL2A1,0.03371963246828187,,,,-0.019768253388809488,-0.01770251368217383,,,,,-0.05889134738130271,-0.06928923114297202,0.04505297045478004,0.04767373941865974,0.059818752714971286
SHH,,,,-0.0009973127274415646,0.029366865819235116,-0.01391632672208602,0.020002059871235593,,,,-0.020284699976259837,0.06369826906427209,-0.029741729711704037,0.07640281474182353,0.057203528406861305
PON2,0.05781483459422576,-0.0560079786746167,0.08219211588767272,-0.06496907167887676,-0.013084991066423085,0.09473750452377794,-0.009504542372512048,0.13231678919177106,-0.0186815289582685,0.04433144708490656,0.20014746447843848,0.23227255404107836,-0.02940317941694766,0.15893834919307492,0.1333242114484284
ICAM5,-0.03674063416444412,0.03726750592949357,0.07262497700791966,0.01703124101498243,-0.021675896576480294,-0.03459244167544832,0.02455082283134843,-0.005595819931164853,,,0.00023149379560248752,0.059217242963030714,-0.04251472067377508,0.054126967017631,-0.04640708290996838
HPX,-0.02004202167372409,,-0.036913777503262385,0.0378378611008579,-0.029246434218049667,0.004187638409761692,0.016079972541018353,0.020395972570750553,-0.04307990463508704,-0.057003735093541105,0.007776490151734849,0.1001519182826655,-0.012198156459037547,0.06288483725578059,0.20764244382672667
SFRP2,-0.034577115215666955,,,-0.019716182310022787,-0.025364785017821776,-0.014128251419995694,-0.02186029405226309,0.08415628314775145,,-0.008402934769634936,0.1025156544693447,0.11984629581246778,0.046639668151971694,0.024517359734858416,0.03343669110615228
CFC1,,,,,0.04205605736706961,,0.03240574183886045,,,,,,,,-0.054920756939517534
CD70,0.031021326101948275,,,0.037203124442132536,,,0.003700038338208449,0.04737600575091036,0.031834629631126946,,-0.041275534140845206,-0.09826453352012374,-0.05548731817222729,-0.0345427735550331,0.16617449210732477
HP,0.03635002588085855,,0.09340572250277557,0.0947573751325394,,0.09300095620981784,0.008802006133951953,,-0.07457789579223163,0.08469667491341949,0.057362880609888076,0.06807921786464775,0.002172456839506916,0.04286683358014511,-0.024509163392855693
CXCL2,0.0475119911323584,-0.029907719849572256,-0.001002899414357307,-0.011072454581305713,0.048628565610295306,0.061923352414258045,-0.022866338674911675,0.15232479169871702,-0.04470200683859343,,-0.12111909415183258,-0.025085694147783093,-0.04802237078420722,0.024917928625768263,0.1007281022927081
NPPB,-0.03355226457021232,,-0.04207709812772674,0.04647084706408405,,,0.023264611238657015,,,,0.02775551210169523,-0.04399095009705936,0.03954172887018089,-0.042214300984736226,
CCK,0.010623886996369264,0.016179338168802335,0.08596924245086947,-0.03958290092298088,-0.22699981925846868,-0.03732100319061272,0.035783519264843626,,,-0.02709253337627996,0.24377816138938066,0.23097893099531397,-0.019444516275157024,0.0348414557625683,-0.2589355445978876
SEMA6A,0.05715695400065924,0.015529702357319607,-0.0030644213342341233,-0.02723355072889688,0.14542908208466715,0.04059986810866819,-0.03068711695633787,0.03816399822060054,-0.03675589721432273,0.021991258832689663,0.16645105962671836,0.10033630075621165,0.011403425357623807,0.12125451222007086,0.13463913728147542
IRAK4,0.09131221304895423,0.05128637963291233,0.09184959666661764,0.026958339618619123,0.07802359623740904,0.010939854262670039,-0.031686308380131735,0.1071003788250264,0.029335437062724158,0.07369394568475796,0.024466933660121898,0.09892706645437924,0.03431400084655286,0.1673468218130448,0.0829943933090241
GSTP1,0.056478361478359794,-0.052417571525342495,0.0515164005674371,-0.026116762167108544,0.17374506964348224,0.07983072023331317,-0.049678782738085486,0.04764799768281806,-0.06284523289068937,-0.052040558919243744,0.1211919904659992,0.2541889709823611,0.06388496855403403,0.07184555309213671,0.1908314103449146
