,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.0008080425857302974,-0.019683825586164452,-0.036823366588777745,0.010667253946175296
NDP,-0.026941413326846526,0.03934192594977356,0.05922502258073258,0.04146832925315351
TNFSF18,-0.010176853565965342,,,
RTN4,-0.020199956633147793,0.12222617269528063,-0.03459483381382768,0.040611070658839836
HEBP1,0.043421784419785676,-0.008034040564316624,0.06774698448615189,-0.0014226149013216844
WNT7B,-0.019138254132570004,-0.03847817349592764,-0.028900737909122304,-0.018030673841765973
PTMA,-0.04161187939324914,-0.02189309626811405,0.013611818421078068,-0.013709426453566034
CEACAM1,0.01912906411610279,0.15909401089680184,-0.014001062007076364,-0.025420464073666202
PDAP1,-0.019409407294535042,-0.04941547796157337,-0.057962141178482966,0.006854866377863613
QDPR,0.010717084795631817,0.049353772075722585,0.04123980436037152,0.00020771399849641773
POMC,0.08108728761475528,0.01789989605879531,-0.0327994894384862,0.005266889350030604
CCL18,,0.00824986112213201,-0.00901354982035312,0.01021607877701149
CCL17,-0.012692517769288161,-0.015296640880315288,-0.020211411985961433,
VEGFD,0.0697202330748977,,-0.014001062007076364,
TNFSF13,,0.034022354881637115,0.09536242648155484,0.0650012221483028
WNT5A,-0.04176087710967533,0.039138890243434483,0.05212289065635837,0.008124353440810736
CXCL8,-0.030593976989254052,-0.07252341285191632,-0.046182727093103136,-0.02971885479935075
GRN,-0.011861437512442681,0.029360245801137184,-0.04120357110772703,-0.0024365316440979386
MIA,-0.024947311571002825,0.03451624797572984,0.09890549364075478,0.02296421681818149
COL4A4,-0.01325138124077458,0.035902187735537786,0.04910375628374964,0.15657138951363367
TAC1,-0.0016636144121177036,,,0.03470051319570296
RARRES2,0.024298211371091935,0.02073822612865479,0.018148111330375825,-0.011753401991085108
FGF7,-0.020516094714239038,0.03324557549047913,0.16446688409498786,0.04029854429127555
EFNA2,,,0.1982594998980071,
HBEGF,0.010773286391259476,-0.03340215231568802,0.019339985751166966,0.0121095673997623
CSF3,,-0.07635093741199538,0.035947049002273364,0.017716794076884014
PI3,,-0.029149486217663938,-0.04430629655372963,-0.01936454298333973
PCSK1N,0.016473985740693,0.03932577382144862,-0.016781394059381238,0.0263772128325351
NTS,0.13263119636492168,0.11749705883515102,-0.01621214257686546,-0.02527113910189336
SFRP1,0.04795438008360093,0.09433759045185564,0.02028202713950237,0.01614721884366784
CXCL13,,-0.034359391667997716,0.0037937969461850638,-0.03293387566680295
MICA,0.014776083910137473,0.057529236756205464,0.03735261893954906,-0.042272176665828255
TG,-0.012787231323346164,0.06608840262137947,-0.019967025836895545,-0.0047199287802262456
