,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,ZH916T1
IGFL3,,,,,,,0.07381702039617416
BMP1,0.06904517768996236,-0.005567548086163768,0.037494467780278956,0.017221529199760888,0.000939253886880143,0.07388817641770132,0.009502754842850424
NDP,0.01493514869978877,0.02576320713425906,-0.03506339704237989,0.04539587004833159,-0.024144392486006236,-0.00100372629906829,0.03409307722487389
TNFSF18,,-0.012213190216345315,0.09706919113276513,,,,0.02658782683030901
RTN4,0.043024492657342484,0.06147382831332891,0.051086997619166366,-0.018022230729024823,0.03530667536956685,-0.023292939623031948,7.129225374682707e-05
HEBP1,-0.05822646542381155,-0.04039634128735494,0.009808038196689519,0.029476527381554693,-0.055549294560403,0.08120535260054074,-0.034713440564569084
WNT7B,0.04890368055137465,0.04770596913555715,0.005692513124048019,-0.011566942525329731,,0.041826291755656365,-0.01658799650124895
PTMA,-0.010901382667497,-0.03251458042647239,-0.0611345460062528,0.03558889925659031,-0.05082194349882614,0.07554704040608216,-0.0070870413792886704
FASLG,,,,,,,-0.015403989010619583
CEACAM1,0.0011933340711567763,,0.008705600484951071,,,,0.1115814931342579
PDAP1,0.00988266509708099,-0.07536578508091916,0.05126681849652706,-0.026254531707432933,0.020644409856027265,0.016068868850667686,0.04953799666632965
QDPR,0.0014517704127866287,0.033021172105434336,-0.05196163130936567,0.0010402446220283189,-0.0037365887883779344,0.04265273155965974,-0.08868216873613594
POMC,0.04390383297236632,0.0886449127195082,0.004489349459204564,-0.002188339050838059,0.018333593257170527,-0.03585023778299831,0.010639851431012953
CCL18,,,,,-0.05689323537668323,0.03910784796520139,
CCL17,0.04007542750544246,,-0.015742202492532522,-0.014316632308979685,,,-0.013961985867951103
VEGFD,-0.009327105946596106,,-0.016771985261987456,-0.010501422935763454,0.038441300220964196,0.03872206747505415,
TNFSF13,-0.013684954361788003,-0.011844246694653542,,,,,0.013433255635970585
WNT5A,-0.018465201319910154,-0.019842947038403082,0.06411628081589507,0.009393194036895897,-0.033840459611759764,0.02443815072305327,0.022147684360831046
CXCL8,0.00023501832991485214,0.005081688386323544,0.04569032158024932,-0.009779381654832534,-0.042301378286436715,-0.0409317974478025,-0.027617613500748057
GRN,-0.02393027075855611,-0.058832091819350556,-0.021259024436713195,0.02671717246168103,0.008302466511052329,0.012293874841825479,0.00122890323799547
MIA,0.03738854302890357,-0.021416682319713644,0.008702945075110994,-0.011943157010353271,,-0.03284920702805048,0.015491464177736062
COL4A4,0.0021654314206299846,-0.011269277446218374,0.08415241738686775,-0.005707502619891747,,,0.030966146362659642
TAC1,-0.043527710983186745,0.06658790671480307,0.02420279734274764,0.007801485713672868,0.0007208642778797213,,-0.018354450137900682
RARRES2,-0.02334371054042491,-0.04786537749791071,0.01412075251891308,0.04667676538209849,-0.0521856605588881,-0.08411316422343602,-0.03739092741688694
FGF7,-0.018385963169012833,-0.021057410845627116,0.021886957060586434,-0.03495592406168237,-0.005408909963672603,0.022061762741709588,0.006200363752696909
HBEGF,-0.025167921119852957,-0.028374215551252285,0.013547332348523228,-0.02696866100285162,-0.00948854909310519,0.01989537014615881,-0.017039194061905086
CSF3,-0.02364714642690501,,,,,0.03820821209090763,-0.014699817228411282
PI3,-0.004616021969076367,,,,,,-0.03193781930181688
PCSK1N,-0.017900337958096608,0.039361134593405685,0.009638611048384893,-0.005410872898459695,0.04974253527511363,0.05915555496134932,0.027090803832566773
NTS,,0.04059442425383502,-0.01877547282682173,-0.032680536513713804,0.11198971480283804,,-0.02176842483030302
SFRP1,-0.01731087138594313,0.08336816602782118,0.03236925847488628,-0.01431663245315993,0.06028197260932654,0.1055393408982452,-0.02126258178628586
CXCL13,,,,,,0.06781487893643506,
