,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.016494118770871452,,,,,,,,,-0.015863883390005298,,0.008765846204028606,
BMP1,-0.08138753609940286,0.017599854720039332,-0.001014138215881828,-0.023841156095154165,0.03030074900740605,0.06622803438613283,0.021421842773970825,0.06364135911430857,0.010170764822298721,0.04593288865299132,-0.03845900999147032,-0.0627177019852935,0.038261097947456434,-0.00948598284951544,0.09090506252790767,-0.017149419211217876,-0.02057983825635963,0.08029103183949389,0.034045577474837864
NDP,0.012921669914182516,0.003274276162664652,-0.011448933890471219,-0.050422570725156594,0.014040927238408232,0.03359094270886642,-0.047722248692410846,-0.03405620969593917,0.021582487166987865,0.06769355513888863,0.03461205153735546,0.06743030216277164,0.018317081831919584,-0.030177445383261538,0.0034732364128729635,-0.10581581744223977,-0.0033213617343568007,0.04800712402890765,0.09409839981052022
TNFSF18,-0.02731102277962437,-0.010296323130299852,0.008172543249823552,,,-0.014292937318025695,0.05644364509211721,0.02253419728139809,,,,-0.01760409677347866,,,,-0.016360142926126798,,-0.0073321210641997606,-0.030622120646012385
IL36G,,,,,,,,,,-0.021478704239418753,,,,,,,,,
RTN4,0.03671161981169735,0.005418145350340489,-0.01809855633783659,-0.01718947724379904,0.009032997573813026,-0.07818462799810938,-0.049331102230899426,-0.06140472079382078,-0.017607333963426713,-0.036176567644749275,0.029544436205333834,-0.08018583362319831,0.008352776714778234,-0.046598605361468974,0.04148879958896628,0.01496977642846952,0.061489206656116874,0.024868945278050312,-0.06303944430405543
HEBP1,0.013406683976390795,0.02780857090028547,-0.018631706777550237,0.03961646066277182,0.03758457794166311,0.017481106500409252,0.013987784957254256,-0.007680601400442249,0.023842066597474367,-0.03423060319083731,0.047297404341768975,0.007841135283959733,-0.000983191115901338,0.058324812833695006,0.042339647386055355,-0.03697535693181991,-0.02346615392915587,-0.016004503449240624,0.04457267483710703
WNT7B,0.06507554074092789,0.06644122795181101,0.03392967598839474,-0.020924110101730706,0.011594847852956489,0.03583289444726415,-0.010853411467870036,0.014980344241372553,-0.019084918968657837,-0.02360757119505689,0.0031663779619298276,,-0.03405273135018008,0.04795372835817873,-0.04049391509867317,-0.03421038235965591,0.014499568632995443,0.04892437706783244,0.1025335599473572
PTMA,0.09212749132716247,-0.018674724158619073,0.04018040844491032,0.05895676796645888,0.052389130769401895,0.04523146534841366,-0.017341975271712416,-0.039028012987326714,0.006222726612705613,0.0848467620464668,-0.04959261784488784,-0.06485421571900413,-0.0322213855769406,0.03152263364503518,-0.012935184280396838,0.0351545104823028,-0.02261203442225854,-0.007984778592686396,-0.03592835666261644
FASLG,,,,,,,,,,,,,,,,,,0.021766683940264195,
CEACAM1,,0.11453990408255352,0.01913810271310636,-0.034808825375534674,-0.01859062497466051,,-0.008183350151256054,-0.023269564240131286,,,-0.05189002611393594,-0.03721340476077251,0.12756951026398353,0.03499445941389437,-0.006827231706616538,-0.023507817362804724,-0.004048628612696362,0.0020260157217088693,
PDAP1,-0.10339220834942724,-0.03792845423724844,0.0012697364908239512,0.0014918722740894005,-0.029311448238230182,0.0028525846287456714,0.013600998882910298,0.02079752661481974,0.011053695592191016,0.032955745965577855,-0.02832122250893704,-0.008105513431162573,0.05009472648295856,-0.07253302259046006,-0.017186465081364347,-0.021514367704386264,0.03378453478900369,-0.020487910660049725,-0.05783226710072109
QDPR,-0.0639964242220114,-0.01427618822133801,-0.018184836808374207,-0.03351806470082771,0.03725015998816613,0.0006585163214390849,-0.04638852049260381,-0.037130941392217474,-0.032238649394435985,-0.07917980576916347,-0.0369559110346951,-0.011404364790171775,-0.0971454836522502,0.01363027934050278,0.005043432809901299,0.02244041453663868,0.05599613834628982,0.10243710636831997,0.020968345137987194
POMC,0.021763761383103562,-0.03524054240666093,-0.01030424315244434,0.03518770516365436,0.012985067557205377,0.0019344796655469047,-0.004705904144422531,0.01490696683378093,-0.02667697934803274,0.013473149631312723,0.24621070952405444,0.0381507664388765,0.0382230311344495,-0.005092451429961199,0.014065828988336254,0.0192032459234128,-0.02393048000439762,0.06434507169100954,0.023897293117796217
CCL18,-0.0366263271752011,0.02879048888506326,,,,,,,,,-0.04449298458881332,,-0.02165267786059148,-0.023033009916059166,0.011358925799328446,,-0.04722426937695237,,
CCL17,,,,-0.0246114292245286,,,,-0.018452684748908398,-0.023621779646835168,-0.01962140610291564,,,,-0.019921017208802495,0.14106531458817287,0.028901018747877656,,-0.02946116670190901,
VEGFD,0.016377758415214785,0.04895210151257676,-0.012376322708711758,0.014441193003013912,0.022643361571580433,,-0.027632073385723488,-0.019659774850412523,-0.01732686103918695,-0.021028868660913625,0.07835593379911446,0.02593949253814023,,,-0.023793300822907235,-0.022059517045191688,,,
TNFSF13,,-0.012556513437905262,,-0.01697641305902894,,-0.013861167523564066,,,,,,,,0.00614346071430602,0.019172907703404553,-0.022429291005688225,-0.024015826080901817,-0.01082876018634629,0.012784370595925578
WNT5A,0.029741387214854947,0.02853631069806103,-0.010816646077561994,0.01996907731518426,-0.0020491934858685766,0.0441775296478869,0.01745364800208815,0.06178084519503732,0.021911275100195582,0.061945529512813687,-0.05998252712280886,-0.11075961416970452,0.05787995862398744,0.011261493850328026,0.11604881970374092,0.06123331997118308,0.010726202740989814,0.012665342845227972,-0.014876059172802325
CXCL8,0.036635312654145644,0.0560884190647077,-0.0236552381528728,0.07103959351868076,-0.014797654004039625,0.017515292400126108,-0.011133440162030878,0.03669783506274513,-0.016135526396655758,0.07598252020641683,-0.053074909574452635,0.07475404512579975,0.05709077016687815,-0.05312672294811035,0.006129226663634695,0.07989809149995726,-0.07383707126629202,0.010515347890486611,-0.04469013554507574
GRN,-0.0024184587223730915,0.002750400956309024,0.019138585965823258,-0.024808568125400356,-0.021197477592305024,0.026147713613040965,0.056682083965083334,0.00819038988687243,0.005783150248569884,-0.01565584475996765,0.06867675222167509,0.05098916516980214,0.06994335215510405,0.05145361842553424,0.05319326645874096,-0.034680831622373655,-0.05127519072859092,-0.010453245613911586,-0.0776443271247496
MIA,-0.0012753666184506865,0.03278904406133118,0.0759164299595224,0.027633660081433524,-0.02283936387585409,0.06189431171293622,0.016610305274297722,-0.019309505040469056,-0.005382394030834928,0.020930587049988684,-0.07630181102374246,0.014025532396659032,0.026952907138538536,0.04912247048283937,-0.03764182535532084,-0.01882977497568142,-0.02442672886000689,0.15433899589719483,-0.024373704076321608
COL4A4,-0.041542603970067725,0.02758120422460114,0.03340530643154508,0.013524036514138502,0.026017273034771256,0.18188014593064022,-0.016253729769971366,0.009380243369299511,-0.024428012890631418,-0.027937067806890176,,0.03379110164110859,0.02334287187754302,0.03416180433427252,-0.006556111204282273,-0.03221881245592719,-0.043101584121300614,-0.0578920069043447,0.03504834771019637
TAC1,-0.05202887277100929,0.027374051756660557,-0.022261785468183717,-0.01526350489730184,-0.045911403161816716,-0.004197300394065194,-0.05605525752552904,-0.030125704503503704,-0.0037303338174448216,-0.04951033088634468,,,,,,,-0.0368981430855224,0.009460556847151967,0.029288191362282157
RARRES2,0.07019226774902575,-0.0020437591973190947,0.010434128550191529,-0.020051983240692246,-0.013993767799088846,-0.012850904809927911,0.07098894950914995,-0.020002236439183096,-0.04366264717093013,0.08645185508318194,0.09022069195146167,-0.06670183280136736,0.07187682434312319,-0.008480937245597973,0.01187315586083917,0.031146162217018537,-0.00991343961664854,-0.012770829579993568,0.05519605450037311
FGF7,0.016534938746929052,,-0.028514524141856543,-0.029905099204679386,0.019271064172229787,-0.0066183163764884315,0.14728662148769345,0.03483733503636375,-0.009376166845536552,0.012736110080853331,0.010640655415975088,0.034490906721979464,0.012594766033691902,0.0015950110973710042,-0.014042275611173168,-0.052743023321764844,0.010054729452944099,0.03770129795812866,-0.018624672906034832
EFNA2,,,,,,,,,,,,,,,-0.02261394011126605,,,,
HBEGF,0.030574131243056378,0.08075018398370687,0.0518721159104512,-0.016999351475825354,-0.05019948087640212,0.12977906758075872,0.0026029090448662596,0.0527378250135613,0.07731884487740177,0.0903135882646462,-0.13262246565176553,0.09559716667971295,0.10801378298084811,-0.036055638330999784,-0.025078202412953585,-0.022572034976518718,0.0023417019221126634,-0.0371787683126499,-0.00892216867308766
CSF3,0.014882669805820415,,,0.1821590925656232,-0.059259789123400505,,0.07190302382754295,,,,,,,-0.07173358840539526,0.028194799796205428,,-0.017627071132366064,0.011764664117694817,0.04550313250877935
PI3,-0.04921337031409581,0.0027442576661501875,,0.07276478224347874,-0.05456168447024993,,0.00021165260162719609,,,,-0.07122163681799833,,,-0.053875774075838066,0.01930736910518373,-0.017771225243985136,-0.06989814727100355,0.006131304490901257,-0.009693867600578745
PCSK1N,-0.025731147039772178,0.017196115196316947,-0.025761546144553095,-0.010189445488520212,0.04737215153173427,-0.023820290607143645,-0.02311483698229731,0.04766292975968264,-0.038943376463266045,-0.07038157662424618,-0.004890396035340856,0.022744684041083624,0.01748161336686998,-0.040425145526735574,0.0067028462895025965,-0.007904044232509093,0.02366343859785005,0.05262117221874683,-0.028614661682659547
NTS,,,,,-0.025471520222743214,-0.016099903779468638,-0.0211361163120381,-0.022008221609992835,-0.023655631691097752,,,,,-0.02618454311445531,0.03135501754287206,,0.08991528907239178,-0.03587242731919026,
SFRP1,0.021049376605090275,0.03410528306225355,0.05602605051244565,-0.021474423318507796,0.06861572869511777,0.010767546425361383,-0.005668815742147256,0.02784731164218846,-0.023621779884725892,-0.030792854310681392,0.02917843559411929,-0.05035191621426238,9.043577461038119e-05,0.03903040623790781,0.01620726226594728,0.04798250219015139,0.07181080070563253,-0.023936703694851198,-0.04885968669182887
CXCL13,,,-0.011385103987989188,,-0.020108905423185452,,,,,,,,,-0.044746689031772535,0.07638504514114958,,0.045684755270529336,,-0.031766962096400266
MICA,-0.010502934587819522,0.003318751790047331,0.020529436885541708,0.08124080433230745,-0.0063307910347787455,0.05509778341877807,0.07673287382512692,-0.021222242846531347,-0.006736558433775722,0.030818022010767845,0.032595666662028275,0.017675729054793907,0.1357491530695228,0.012790354537739261,0.05193503409452857,-0.0701017968241257,-0.03700342199628382,0.036697622843789975,0.0647811521134402
TG,0.002448159069057913,-0.0014733745706204332,-0.0239846934492063,0.026726102139005805,-0.03407798648004047,-0.018583533109867295,0.05423606338642033,-0.018590381570472825,0.016656318595111425,0.0403416777713739,-0.01796325479808994,0.06283123355893151,0.10515821093411507,0.005742597410927145,-0.033931815460563126,,-0.025234268348103325,0.012925406457326732,0.09941689747744643
ADA,0.05633925251124493,0.023501182960177974,0.06586962114253671,0.016535839590358307,-0.0195454186335775,0.03576684185798389,0.010054930297350951,0.032577332627483545,-0.027763621243514114,0.013382483232669055,0.05213892760847964,0.04559062535186067,0.007282914811569117,-0.03473304832068825,-0.03096061898854323,-0.04899853730637044,-0.04119298885507824,0.021388566017123366,0.04536459604103077
LAMC3,-0.0068011646423309004,0.0524683377207708,-0.042651206066853665,-0.009090224752571619,0.017707277366675885,0.0355916880413269,0.006796916312949478,0.005677325927609939,0.039700923213853496,-0.01234175810264213,0.02425485483616946,0.017864288898321794,0.12704498557109148,0.035767185157117326,-0.004245482054035265,0.011336048921983245,-0.027151655258721378,0.003777476949150042,-0.00030161629713803043
CCL7,,0.023991475042974292,,0.0010450837235445568,0.028100154546329147,,,,,,,,,-0.0298570129891402,,,,-0.019518115827757247,-0.023212655183046355
NGF,-0.023933856109403892,0.02798737819914783,,-0.008329170735706529,-0.02845751803759897,-0.01773367500675491,,,,,,0.03853607068621159,-0.03217724634609929,-0.03448245976784295,-0.022309970710806093,,-0.013474361123132966,-0.027102318040811004,-0.04438432673524856
TNFSF15,-0.029609167034101398,,,-0.018657495853522887,-0.019739488804528908,0.04588745072822239,,,,,,0.15863155254578576,0.05277500914213094,0.07236567602812784,,,-0.01903979933003936,0.01728498851453967,-0.04334410185914058
HMGB1,-0.031513500340640224,-0.04497438211600167,-1.939053651185567e-06,-0.036311548065826295,-0.015550752539107187,0.008307760257725911,0.05092518030426896,-0.01615327655874782,0.017113219082499447,-0.008982912312440338,0.07169477220272133,-0.062244764966296134,-0.05168690179245705,0.055389142159147024,-0.009219273999862032,0.000493296274095943,0.004178528511194845,0.019201018761897202,0.006398280856179383
ITGB3BP,-0.06212327945263929,0.04380395439350345,-0.004252312918224962,-0.0014661221549058772,-0.02163924102839278,0.06668606882502447,0.08955978144571593,0.027753764284782094,0.011968696529285047,0.06850360098102025,-0.02686680768419798,-0.02225493005251597,0.003953265800736519,0.021633211757942094,-0.056905874349812466,-0.03594572132565443,0.010687694888872099,0.01735170688344188,0.06637289531546925
AANAT,0.06516445205359182,-0.00944359868497286,,-0.016976414870889193,-0.01778645994792003,,-0.015511377552956345,-0.016718438788854276,0.039897613267574454,-0.026320239479295727,0.012604758702802001,,-0.022552171631795136,-0.009748565667239587,-0.030432238502811515,-0.025871943343548778,,0.014138563538798408,-0.023913217736856552
RELN,0.04821433642493696,-0.02536509479958036,-0.03812764218798961,0.04018295082182719,0.028227578847438657,-0.024791531743530992,-0.04551524859091151,-0.0368086054831193,-0.029314117094231273,-0.006350014479870442,,0.018491305482337014,,,,-0.032354460432997834,-0.022998014203310168,,0.10561181097747871
IL15,0.0327282063363379,-0.06464711550955898,-0.030556132509869733,0.005175291303442288,1.552830571570047e-05,-0.015321703129206325,0.0077397562509365124,0.0009111416402799875,0.015710905214348966,0.029999621516262905,0.01637589968120686,0.1465743139978564,0.07363815511797081,0.04163142606151422,0.009951284778945087,-0.03221880837295356,-0.029917482494462466,0.026050902073945035,-0.025147589830259158
UTS2,,,,,,,-0.0183044721516199,,,,0.014121519190567932,,,0.054734265525850555,,,,,
BSG,0.012111525564748737,-0.030969157008739843,-0.02205522067186134,0.009735090130881438,0.028147926064378718,0.04944261654205059,-0.0031281496096916598,0.03853906559988521,0.029754616421510404,0.05748855693643523,-0.08654508295020365,-0.04851451162280312,0.08470169773649928,0.007706564285365905,0.013415643220315162,-0.041195376389575974,-0.001478864731793535,0.0779289289155982,-0.0447906695049179
ADAMTS3,-0.02313424586893102,-0.011575405065215965,-0.024671808573848097,0.009957461074848746,-0.019078033943444837,0.005326709798365417,0.06684015027235062,0.005127158157029257,-0.03597764061846412,0.08647448059310428,0.09260526150894902,,-0.027003929622832958,-0.014417590295718282,-0.001720449401480193,0.0018108129065466027,0.029053364327837786,0.11923089792073102,-0.012138564955134224
CD34,0.010790221440911591,-0.001433576474851202,-0.025719661664466507,0.03234746299836857,-0.0013004632322085664,0.05085823905798177,0.02410890249866165,-0.04327373959300353,-0.036868748308832994,-0.002676156459178817,0.15819372941958543,-0.04404345682529325,0.07649778291732155,0.08758381111474357,-0.008665155162066415,0.04646665769871826,-0.0172989719761912,0.0012813727565000389,0.004226464962037237
CCL23,,,,,,,0.11479007847437932,,,,,,,,,,,,
PLAT,-0.03388302176797199,0.05845140664430026,-0.009580124728811307,-0.03277718867482279,-0.026907505813710184,0.032636712870540076,0.07204597702022221,0.059567673774047494,-0.013121109476693024,-0.02014644922180176,0.002377772271896309,-0.02753602407942867,0.03141059992321972,0.02696119797162553,0.01973810665396039,-0.08929713587807808,-0.008483870644312762,0.02759952307260378,-0.020859540914493428
NTF3,,,,,,,,,-0.031809630505153015,,,,,0.04440391688978804,0.009245794528526403,,0.05112587258435243,,
LTA,,,-0.017638418952244623,-0.021474422313900524,,,,-0.016101598887475616,,0.032048972797732,,,,,,,,0.01949802722869249,
CKLF,-0.04328967653868279,0.03417528363173825,-0.01095594487984617,-0.029818624343451203,0.02883756754457971,0.0214617672460312,0.03592057239153637,0.050215833778063886,0.05289614747907906,0.02638756025727894,0.06273654270712857,0.06713799765849744,0.07419825289060994,0.063547269290659,-0.06660832257763866,0.05220093364154834,-0.06652034489366189,0.06642045586260088,0.035725231292783446
CD24,-0.03534130511296242,0.02406083455370252,0.012521267248544167,-0.013549500704611087,0.03096420058904345,0.054602247759928266,0.031611365048515104,-0.013087716878104312,0.040620009155304816,0.03738192576986759,0.03627114131822158,0.021595257429362573,0.1096381548460965,0.02632198713669766,0.01685863577803172,0.037864919835740085,0.09244481005852541,0.0237085357008808,0.060117994070285015
HSP90AA1,0.07510439087519714,0.02439458159394408,0.008756024462550987,0.017129985931207573,-0.028500158549834325,-0.005208256049866754,-0.08829592155430072,-0.005531931883263593,0.03111142916967177,-0.07110467792649344,-0.0763129179787088,-0.01020924842624507,-0.13813703738651548,-0.09882020054885615,0.0021798914884204237,-0.02905973464280394,-0.041669329827916476,-0.029659217192589286,0.02049903729596673
BMP4,0.020400038560960575,0.06252771474001567,-0.0012201082042752073,0.04833285651487127,-0.02287167582912595,0.03731004419052274,0.04164836373453768,-0.018871754338982572,-0.04191425777945542,-0.0208005302079528,0.15667760698936198,0.10477351299970368,0.10079709394903903,0.04928747357716034,0.056872591516237934,-0.04575827944694678,-0.06597741668333107,0.09342431087314597,-0.01814426350315862
SCGB3A1,,-0.021983376791924542,,,0.050283743062489,-0.01955842502887833,,,0.0008494570647743729,-0.01703353944162782,0.15281030407905702,0.058680693841369924,,0.021804696680915846,-0.04328889266840994,,-0.02042324551281467,-0.008614076931332535,-0.007115406467489986
IGFBP4,0.10107448726315747,0.04105957689953681,-0.020217057156283972,0.01804461943014425,-0.001679346666692226,0.017931415942918718,0.02982989065926074,0.004387596719648755,0.008111703951579558,-0.00942460894458623,0.08013619409226432,0.10035624364647797,0.08735733768615905,0.05246259541053342,0.04021245912778454,-0.03664532297711406,-0.07660016116026304,0.006190519924497287,-0.06758634730368203
RSPO4,-0.029237659026915278,,0.019273047752904456,-0.032870365678851717,0.005070997291692627,,,0.1477860917187936,0.01789704364718638,0.059514864807516485,,-0.010780708475516576,,,,,-0.02662827513844629,-0.0036520769933715814,-0.030153620342031635
LEFTY2,0.11144086224665631,0.09348080743225291,-0.01785504557336259,-0.04798272903894654,0.11727399321156537,0.12617199967090595,0.005816183102230773,0.051990568553349055,-0.01822612934074328,0.005264940869296224,0.223116693306975,,0.16637162746760212,0.07767035718307906,0.006127629412585558,-0.0797446099982565,0.08221142992002162,0.05752940591856779,-0.039899667723648745
PF4,,-0.022804224573473152,-0.01604453934893852,0.005047107511083388,,,,,,,,,,,0.018362042099725927,,,0.020493309243890864,0.05920628136775058
ANGPTL2,-0.017219047318605078,0.02420361968458945,-0.018685189855371733,0.01666259802437503,0.03650614235651756,0.037669462033040745,0.07507003341056927,-0.0009800465338106476,0.001602255013934495,0.09770377857491513,0.11354959004684181,-0.016133425615909445,0.055178760165032203,0.025556903993555282,0.03014359889693074,-0.0009405927029600108,0.014225642868404251,0.01187769527857756,-0.07893722205049507
LRIG2,0.0471092052023811,0.08536118869969653,0.029574049865672695,0.029001545845418787,0.0007419406206543639,0.12093614890463346,0.01417927715416045,-0.0097645000326782,-0.0012456629644026283,0.05438328353315143,-0.051311762010886997,0.10556022449181514,0.053879468726384265,-0.01967769216615075,0.025208164925859543,0.026736791186788268,-0.031533901194890336,0.07329857196751352,0.011478467377381722
