,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.04413724015242022,,,,,,,,,,-0.058643455362249686,,,0.04209670909166536,,
BMP1,0.018493788458008927,-0.00644876426872979,-0.03596513203374615,-0.0325037234202746,0.03963795059874182,0.02932578891408984,-0.009353920519361875,-0.16779002091677753,-0.43444605891924515,-0.0947400058574991,-0.08965377379460691,-0.19316011970405816,-0.3205441197554777,0.07110552548984922,-0.07484879479650247,0.09017253969059967,0.03397226318095293,-0.06803158954275224,-0.12142134968587447,-0.09741851812291476,-0.15438581043034275,0.01076072314392054,-0.19134380236734752,-0.07340039511919196
NDP,0.05940126661965093,-0.019967263768057138,0.10574971034205913,0.04255749881523652,0.02883484848649632,0.028175040721369986,0.11370855325160702,0.0713307876109505,-0.09176412192832478,0.11449922274568246,-0.0014812363220579887,-0.0920123340814157,-0.07605127821595543,-0.0053544079872897814,0.19314868314348657,0.1309964944394038,0.0011039117520451208,0.10688865371166267,0.02112969585529047,0.024631211910738242,-0.04854032858860599,0.06921629298574429,0.10651857838510463,-0.1359574585960943
TNFSF18,0.033615215361109736,-0.0621618817164277,0.012684290190111617,0.00028502512890619773,,,,-0.051530319537647896,-0.07161531055714582,-0.01705396522820449,,,,0.0338075484053324,-0.05004310043624058,,,,0.02819139805576938,,0.01103940315862078,0.02734815497388859,-0.10262054392837028,
IL36G,,,,,,,,,,,,,-0.00836768359145314,,,,,,,,,,,
RTN4,-0.010555724606752796,0.2603590551773572,0.0632300670496595,0.13947840799700684,-0.10216250915198143,0.0532972524657017,0.13144447964491845,0.4740258088038212,0.5697632560491546,0.2000749115221886,0.17126439153166298,0.5426571135391265,0.5481261645876168,0.04862502716958936,-0.006207269546035641,-0.15878072839391183,-0.007549114478511651,0.08356139893657877,0.12381294899126281,0.04321996861583446,0.1685892476478889,0.023262032214857058,0.5641739227588721,0.0009289927705793638
HEBP1,-0.02362317129408019,-0.06626063567858466,-0.028023566339027972,0.009984439880683293,0.0417835586394112,0.015127259737730589,-0.005884799269200916,-0.2214840456392558,-0.22096482169836862,0.05377245152866534,-0.00976661210880065,-0.22781698719592386,-0.05678125524925394,0.05143799703121476,-0.0036046640707660016,0.019077773756429963,0.07640636650521698,0.00031791444722451863,0.02039992880444046,-0.038441709478600615,-0.07531569808257739,0.08223698191376888,-0.0636540990181831,-0.02805586522606816
WNT7B,0.005311270773510343,0.32219372358133447,0.03329825974726754,0.011498325634953304,-0.058322292689378934,-0.015159674317122342,0.040151015617992405,0.1406355794014917,0.38487258252182166,-0.054164855122538484,0.07953529194031993,,0.14052652266730326,0.02535032985352207,,0.017036855561389157,-0.017318382784614793,0.02662663557109437,-0.09309456727372507,-0.004096338646977815,0.14377822639736665,0.023261953446715267,0.022887573861784482,0.0694930256403343
PTMA,-0.016287030676926464,-0.04250499246531909,0.10506952104591337,-0.09370318878010461,0.038238121891449386,-0.004371369427187277,-0.13456047244260008,-0.5381590783263964,0.11389383260317562,0.10019863858388055,-0.1462653833504691,-0.6787181879859294,-0.5441254665334909,0.10308289164425437,-0.20681792513474434,-0.1243688601390592,-0.07686512847000926,0.007815029234992187,0.0833359647815983,-0.04402154487324863,-0.11941855276581628,-0.07670736124043012,-0.27513823451732183,-0.2522924448259145
FASLG,-0.017864017910846842,,,,,,,,,,,,,,,,,,,,,-0.012766416442888015,,
CEACAM1,0.05207118278531898,,-0.0009567328508224724,0.00031007801621653553,,-0.0035758500842017764,0.014161963058713376,,-0.10690239434753389,0.03440840930343707,,,,,-0.07828940780723488,0.04253844827218576,0.08757078839175354,0.0842743166500884,0.029715931041309485,0.018471006138201223,,0.029438021168972633,,
