,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916inf
TG,0.1093752964993287,0.0279196051490521,-0.019545201146139696,-0.014844964335143039,0.09721080481608403,,0.01264849085147963,0.024258703526397262,0.03641379211052544,-0.008135984241643435,
ADA,-0.0485564445435555,-0.022129475251819252,-0.06197058318972442,-0.032517748489802385,-0.020471937951572546,-0.08211805917720726,0.017657224784423917,0.08983132904436945,0.10634651739243355,0.0006267208455315016,-0.01546648042911407
LAMC3,-0.07491505178711019,0.0055468607316474594,-0.09902990881581163,0.015676010144138053,0.04058375025590783,0.0029176090707752297,0.017840650655693284,0.09453490970326363,0.05020342677168592,-0.015775910892581884,-0.056523744287159366
CCL7,-0.023148845792755123,,,,,,,-0.017079696158471165,,,
NGF,-0.030335315812028172,-0.021771689389403062,,,,0.06370967609355288,,0.0812535943495381,0.04149171052942346,-0.04059369476828554,
TNFSF15,,0.030503344633012196,,,,,,-0.0034086556853746377,,-0.023882072467933523,
HMGB1,-0.0013423748144262809,-0.07377808858848935,-0.11440549456808415,0.033499521553201475,0.05102928936063611,-0.06934054695335798,0.004253293058244387,-0.1483472163422436,-0.053446105251403274,0.052303624133977475,-0.01885107440946485
ITGB3BP,0.019122861521352907,-0.00973920863410378,-0.12722179089242341,-0.034659941060119395,-0.004028513187105521,0.033309426161383646,-0.02422519823107269,0.008783551391871602,-0.006316879295993737,0.010752352857819879,0.07436656188895878
AANAT,-0.011792406870694876,,0.03789936138363997,0.02798647136063915,-0.0332035252623369,-0.02729694154187478,0.021211555229788577,0.09548737335840456,0.07300184302908597,,
RELN,-0.012737962932039888,0.07775534024613537,0.0963582140711073,0.029223340717241697,0.048575432803607786,0.051679883431528045,0.07197174814236798,,,-0.028846955385473723,0.12622052694788036
IL15,0.027330483233709825,-0.0027011780322996337,-0.03810307922903692,0.004027439089977454,0.038907003037243225,0.0011096742042650558,-0.025723504298139063,0.0063517948167257435,0.040975920722802525,0.10536488501937186,
UTS2,,,-0.04818591601966817,,,,,0.1498163582147879,,,
BSG,0.042624970246719726,0.018393303203166077,0.0005123545857268482,-0.06399810811204759,0.05286862496034225,0.13336778880723543,-0.0749741378168407,0.019732280509388373,0.0010152443999341732,-0.072982693281235,0.06562431055124808
ADAMTS3,-0.020969216989957615,-0.030507614395234566,-0.09554220430040293,-0.0226512105847104,0.05320737223527601,-0.04383247403946363,0.0676522490379117,0.09435380987214886,0.13082728952411216,0.03278507450138947,
CD34,-0.046341375862285525,0.0023178930981741664,-0.04392134834899414,-0.05045664131996995,0.02077806442064098,-0.0112314971058086,-0.03604060303832203,0.03193925208120012,0.04591740351126257,0.003955084733685563,0.06673484932774278
CCL23,,,-0.016621350677227014,,,,,,,,
PLAT,0.01931165636254148,-0.04768855966227805,-0.10049326091477494,-0.08829513251447371,-0.0150549989585279,0.04207690412902072,-0.02780948714887258,0.058627530834208436,0.16959873335188524,0.05259294319014324,0.011177779176541117
NTF3,,,,,0.007726700810479716,,,0.05179323686165377,0.20300543266658566,0.04767802247531306,
LTA,,,,-0.01285759844773724,,,-0.02572350747346044,,,,
CKLF,-0.01907291620324025,0.002980266832334289,-0.11602522965282029,0.051474943353833146,0.0007715314751641691,-0.13597195713730603,-0.029570745471435858,0.0031960903591724903,0.09719306779673184,0.062136403043208874,0.016588248590844373
CD24,0.04174085164643882,0.02500265829983147,0.0009164418820890088,0.029493887086894276,-0.04575012406313319,0.02484579203964179,-0.015025806390377231,0.03747331818319968,0.05276634579822895,0.06042531940234467,0.1004069518294688
HSP90AA1,-0.009231638129314023,0.06329665055228444,0.12649139065015694,0.018028776526340225,-0.014639872033411026,0.24175141025352595,0.028434001097272454,-0.19421475391736717,-0.23995959974909242,0.025606989849288102,0.09847249914540218
BMP4,-0.056709992716896876,-0.027488215512224808,0.013346565152615052,-0.036879326165044864,0.009440127101525923,0.04890184245791688,0.22497884358470022,0.1614963160141411,0.07547144473407968,-0.011119082167123723,
SCGB3A1,0.03979101965215684,0.020656658558207197,,,0.07145671721947457,-0.003439224911556763,0.02081661832950391,0.03859464877436137,0.09791129946727435,-0.00344611923958721,
IGFBP4,-0.04511541116466404,-0.05744667257608934,-0.07478068426329322,-0.02978669136475191,-0.02905524217212863,-0.04981639615228199,0.00922120835540501,-0.03265734294282122,-0.13205803700763855,-0.02118024302668258,-0.0434344388886966
RSPO4,,,,-0.014954169745388171,0.012693610660678334,,0.013319845837764204,,,0.05479878115896239,
LEFTY2,-0.024206390536044186,-0.010084722571023143,-0.09191866636567939,-0.0023333943245958874,0.03129113612101483,0.007900578158828246,0.04360782685486476,0.06555411206709333,0.03064683413593524,-0.012071948204651036,
PF4,-0.009977331743780576,,,,,,,,-0.01938308749690546,,
ANGPTL2,-0.05142542018838236,-0.07036285707179163,-0.045567763892376045,-0.017691739228824055,-0.010773979001458326,-0.11309269969843024,-0.033702644028748195,0.1402417375284831,0.11928444458116137,-0.06821983034808336,0.02333588029644817
LRIG2,0.06425686061426177,-0.0031673377817218367,-0.07383153344415325,-0.053086688566773295,0.010007872229118297,0.007917248941139569,0.016901309860696753,0.03128093109272452,0.03118137769819713,0.0308285743337603,-0.016785657185415925
ICOSLG,-0.04747158966601534,-0.011720085354515594,-0.0922747389558265,0.0038102804568880973,0.020016182855453934,-0.1102824863537634,0.04752547648031676,-0.013334972354552502,0.13102755325258214,0.055404083098560694,0.06985841175221644
WIF1,0.08415282569503518,0.05640465553659704,0.12474799027053537,0.08410156880288505,0.08379158565126171,0.19819867668242655,0.04178529460810198,,,-0.031048979432679494,0.030038980101283363
NPPC,0.14073036601992173,0.0004765697555528402,-0.039330907149726625,-0.022510441422754685,-0.006611063600653047,0.08489916845852291,-0.01933209079792144,-0.01567330598792769,-0.00607169131985032,0.1031919819606743,0.1589673253677823
LYZ,0.026587751127035666,-0.025658728203561156,-0.05831371480275483,-0.04509550636465716,0.05216976591847566,-0.18150983103499557,-0.01636479727594369,-0.0003117667155721745,0.0826230531572673,0.011440641463763085,0.13091909688240594
EREG,,,,,,-0.029868279807211927,,-0.048683147423230336,0.014304596183244181,0.017382046105073216,
SPTAN1,0.09062006569690823,0.03700862939501529,0.029903445605896185,0.0346634803030495,-0.04668447264896253,0.2338297739169554,0.035912612070170456,0.0020388795921828717,0.10022032969344466,0.016291408522714858,0.06890541772650946
PTH2,,,,,,,,,,0.04855799076592492,
LIPC,-0.029398479777663994,0.0269771557834293,-0.038206480445469836,0.035896739033007115,,0.05729664368630839,-0.005826281789259786,,,,
COL8A1,-0.007904579428002842,-0.024929327459016933,-0.05123089031105719,-0.005528766794238284,0.0025005135942587236,-0.08916255707928482,-0.019715497035320065,0.12259514124114226,0.11291126177557193,0.02016321730950066,
GSTM2,0.030565537860135054,-0.024783287757815235,-0.017766910318901877,0.0038583386211695487,0.02004038543762208,-0.024116918152517246,-0.010860659581715098,-0.002874955225880809,-0.003712401288827507,0.030531820059546782,
SPX,0.031669172074882554,-0.009126279152811863,0.06754939146403305,0.08506262473667361,0.009498775427590811,0.05227910670468452,0.027852905814076057,-0.01818876376002311,0.17455614222886598,-0.02662119026694634,0.021895261116613003
MFGE8,-0.00717115524372376,-0.015023012171444545,-0.07424233660943995,-0.08068800364651728,-0.03804127197004779,0.004497762864549748,-0.026359784644018516,0.0538290099955758,0.006960789717759169,-0.03925713594134853,0.043799737932707056
TGFA,0.03163426906254037,-0.0462737957057729,-0.062077888115454186,-0.002332997520140003,0.04630400538709774,-0.09082346393948867,-0.08821813992704733,0.03218750633186548,0.04758891190063351,0.04022553668370262,0.0676981839298891
SLIT2,0.005922372051171524,0.04554232870468089,0.03767039654076028,-0.0037658249803086716,-0.0012160959554053535,0.0838794710937183,0.10049727031188019,0.010740249566478913,0.07700909092165005,-0.004377392785651281,0.025748368600614996
PLTP,-0.014414813594732298,-0.03885697644601065,-0.09727728955124387,0.021210908308659345,0.02185136300219312,-0.21495429594437865,0.05086839317842042,0.0111343156313384,-0.08036333561646732,-0.014562968282623783,-0.00908617586359819
APOD,0.019629179638842618,0.054929202961426477,-0.053654104601019555,0.036836270410877406,-0.031154957749514007,-0.13301924071008148,-0.008246160957821302,0.1770503216565783,0.22515155923115474,-0.08797135463081783,-0.022805309433197155
B2M,-0.09391377657290878,-0.03887384922752026,-0.12394221751254965,0.04156716172410884,0.007132758928965152,-0.2563149679823191,-0.0008743334186548439,0.04158041744156244,0.06979280288470317,-0.026459073357146767,-0.09380491905280829
OMG,0.10935327833223485,-0.005159770124981831,0.015625325546685963,0.03687544115195425,0.0002843842318697889,-0.033788219366971566,0.06581090373051822,0.15383164386064482,0.18269683204997272,0.002443334511420325,0.04840624305626995
CXCL3,0.02074037398973515,,-0.0191793351623741,-0.0352604541487156,-0.029962098679137163,-0.029376792764118413,-0.01852558355797871,-0.04481206778265785,-0.06725969263048048,0.01810137024189682,
CXCL10,-0.03140027899379865,0.06966422435962091,-0.13710689855408867,0.06888689179695807,0.07007246295368985,-0.07479952256669734,-0.006507113465441475,-0.009648175122720405,-0.005669316988540576,0.025371903353824516,
RSPO3,0.02345215574648815,0.0026430315578852346,-0.0080842659051965,0.028622146569315523,0.04994151018070526,0.25295323636564004,-0.01935887777243971,0.07684830487128541,0.2114967581724875,0.010454303123103803,0.1503487024620753
CORT,0.004364799759983946,-0.026217093764489798,0.008939678337437355,-0.0046563933198454375,0.03935119779627222,0.0621155161349875,-0.038041740613900796,0.008726040952337102,0.12985267220265148,0.11563641755446111,-0.03370001043840749
NCAN,0.040255981107065054,-0.03440675906896915,-0.08317570047478855,-0.034394497395992076,0.02613065952218392,0.17050201396953876,-0.03233680605243145,0.1591109485599553,0.21237931242249225,-0.027572549742236788,-0.02955464075088094
PRG4,0.014822968032734092,,-0.02077906164291542,-0.019110835276651788,,,-0.02263372825652804,0.07550757377502901,0.04544517382591941,-0.010220107294094886,
ZG16B,0.021828006452157885,,0.08401329839460299,0.042988885170806374,,,,,,,
TGM2,-0.04987993461460898,0.07631540188427972,-0.0316320535516914,0.021438965966156687,-0.002000680414936956,0.0065461638720083135,0.05801092491210801,0.04717817734593069,-0.0771138060709573,-0.019166770458512963,-0.026568590327942357
VEGFC,-0.044202155629832006,0.02190181575347286,0.030687883475308143,0.0041022114280455805,0.017632928456781508,0.09462546530958572,0.03505708753174269,0.014688632919956271,-0.025690227386214008,0.012914582137390636,
WNT6,-0.03735015093515574,0.0197691875707589,-0.020433486225422504,-0.009731636094378215,,,-0.02015931075270712,-0.06107938877428279,0.10681697896543138,0.007359314865394786,
NRG4,0.011976093809949852,0.006468879659372433,-0.025881639463798855,-0.0050856470163943785,-0.020820507158529185,0.03704653262384777,0.12675383401441634,,,-0.009609069593344783,
PMCH,-0.024573484278321473,,,-0.014954169023687961,,,,0.05936460915172439,0.06464659610374093,-0.02539452756736438,
COL9A1,-0.040562260569571615,-0.04263593589390766,-0.010285014848567071,-0.0057382700890295174,-0.02398152301121807,0.21381872912977254,-0.019601432918039924,0.09001531852296983,0.1833524924112868,0.06771536525746844,0.044818702400977004
GDF11,0.05662160536766226,-0.01923804446036091,-0.12238750256810968,-0.012362589423149228,0.058815547050538104,0.047764220894870216,0.029725849255642152,0.12101227160243044,0.01034510554744052,0.04407458567255676,-0.05377155696407352
IL24,,,,,,,,0.06009540313706993,-0.03208857540130717,,
SORBS1,0.015023761270376499,0.018146716279657273,-0.04991682167758475,-0.05543067640401635,0.022213217339926657,-0.03985435284924954,0.0013070326752797317,0.02957161284888786,0.053160609195447725,-0.020420459778948474,0.06322671294673432
DLL1,0.04149095692616356,0.01687837336582311,-0.05243771514919238,-0.030255960030824685,0.02568213118454692,-0.019616278496303034,-0.02010294211321707,0.2101652961930939,0.18721540957766578,0.06640488953969129,0.1261555241366807
TLN1,-0.03120750824630193,0.014565457545469045,-0.11435706457092557,0.00584431650900089,-0.052198863000927416,-0.16483569450450522,-0.04826490821183977,-0.07683819412964256,-0.02573676416703107,-0.054924543860073595,0.009305937885262537
COL2A1,0.017614432351057266,-0.03256657553886407,-0.019179341689314417,,,,-0.018807270669532593,-0.03404247417302382,-0.06723904007394003,-0.05349766346356914,
SHH,,0.009232965151004647,-0.01507729297968542,-0.006601504343460182,0.007581099807611973,,0.020561626330983664,0.03609822046113494,0.06766647300613382,-0.0007919609560552703,
PON2,0.025282801737097852,-0.021069437742807586,-0.13670509827426067,-0.006534099957995232,0.006547193308593099,-0.08760698844077261,0.024511336233855652,0.13106200321872766,0.1902060259497017,-0.048180948491582526,-0.0005815630793162224
ICAM5,0.11243400747318555,0.11480575494495138,0.08388660392775116,0.014767860110961805,-0.017099749832752704,0.1387840829255469,0.14924660904240983,-0.02610885375638331,0.06261562336821216,-0.04256830056236183,0.08505267968081753
HPX,-0.03161035414991191,-0.030060285021395818,0.02977774167067631,0.00818189560022363,-0.028007495456853947,,0.021831814404190308,-0.035341652612484065,0.04479344706576027,-3.842189846985174e-06,
SFRP2,0.014469121633230119,0.0070072950042970785,-0.015306897445276505,-0.000267807900694096,0.023057834188749578,-0.054650436424489635,-0.024871948463067766,0.016405782162894303,0.011262885145502248,0.0032273445919289343,-0.007955896395958346
CFC1,,-0.021913847167036926,,0.0297417491259704,,0.07718496954975008,,,,,
CD70,-0.03603401905578674,,,-0.02398392441424928,,,,-0.03329355681034292,-0.015964956034847388,0.0948350675851926,
HP,-0.005912661502548748,,-0.043467116675092,-0.021260061700571677,0.03738886327560367,-0.06923113153949241,0.1274118052414471,-0.061026551628817094,-0.03811648367141981,0.0037511066516148855,
CXCL2,0.007160282358171667,-0.022344810207391923,-0.06482924122387651,-0.06518054714000315,0.00011766663967539163,-0.05740833985205827,0.032102126055965116,0.026679990466356933,-0.07991144436435002,-0.006677557202017956,0.0750548541089818
NPPB,-0.029864248538313574,,,-0.011258636782915185,,,-0.02309862354313078,0.004419364394304602,-0.014256930327430094,0.0766173787304627,
CCK,0.09462247892171037,0.10089519056715457,0.11833986731090798,0.08093620540901357,-0.0048877011851857916,0.2288045213129713,0.046011245325109675,-0.015986564491878262,0.1547637095818746,0.02356814473594139,0.0631208491043139
SEMA6A,0.013157782492252485,-0.015763714909923697,-0.04889713355918533,-0.010477512615649569,0.02125753336927239,-0.14230037567361772,-0.04536132736464165,0.09021535850801075,0.03292492499327062,0.013749602691598884,0.06498836490347276
IRAK4,0.016410639279481054,-0.027912422820409555,-0.07046952783626169,-0.054646839424232714,0.02564507198980553,0.06612946890619781,0.030364835629027028,0.03577642228373871,0.08193669502481243,-0.017572695583061397,-0.03781978816383595
GSTP1,-0.015060632194403307,-0.03358096563712986,-0.1018653649798735,0.03162350944169713,0.05931241369251644,-0.1672901895106385,-0.05517911829726507,0.05991032296137061,0.16631587229777434,0.04291395530425625,-0.029091198530885057
VCAM1,-0.04570747218386679,-0.03894846048241329,-0.12823215058580306,-0.025387543192702273,-0.03663030283505138,-0.051771602028151016,0.05038846301684358,0.0885620931979968,-0.0529070238542364,0.03204225594598969,0.09228254937509518
NXPH3,-0.02427538274141735,0.000566022700226226,-0.06845462815875948,-0.05351569020443327,-0.04273551676437088,0.15845075218652258,0.0345680843580404,0.04785609952646871,0.05862282711442321,-0.024971538214413426,0.040665256043935394
MTMR4,-0.01699048914166779,0.013150702913132192,-0.041047001799238335,0.02789588711411503,-0.009762769307203682,0.1085225749844928,0.054083343071238694,-0.009139944871576555,0.034888512913058375,0.0238795557437251,-0.010139446280281478
LAMC2,0.005447641065229319,0.004329486530103146,,-0.014173367649050682,,,,0.060470406325778985,-0.030930987660104617,-0.024649349987038036,
IL10,-0.020756986664956695,,-0.02516757857949997,-0.01731281770618933,,-0.0987580927791796,0.044675225594780064,0.010098641234980377,0.062244919141217346,0.019244490829933587,
SEMA4D,0.04239028931417351,-0.04925747378340725,0.03208911858927493,0.012306104418102183,-0.06072048632471926,-0.08419557730024571,0.001478628065268944,0.07437433591821406,0.16331137633891352,0.05775327103305097,-0.02250369160896968
TRH,-0.03421075336276212,0.026979507927161844,-0.028828002267600877,-0.03734910198072124,,0.11565119870077438,0.010734144698192902,0.0806859280378777,0.04220067783785881,0.0823171888360243,
SEMA6D,0.05847508491499327,-0.058108685924280847,-0.03031706957218616,-0.020053530664679353,-0.04378922943247654,-0.0010893493106890451,-0.022819472908966222,0.017919463934860956,0.043848097559732555,0.08754326296229893,0.028789801027855947
CEL,,,,,,,,-0.002268815105891955,-0.03467668359167453,0.0012441089827056994,
PDCD1LG2,-0.007736440103614612,-0.002014759281784536,-0.04593955076815098,0.02168210842513866,-0.008680594652795588,-0.05292183599340799,-0.01602548651092882,0.08246097854345431,-0.017085120376410058,0.013547217610153468,
SPINT1,-0.027799705199307804,-0.027206634940155957,-0.018624789588428153,0.011254242589664884,0.004699849948506694,-0.04640138918058145,0.015261022420183287,0.13005853900697445,0.11188248344570446,0.004888306850721965,
CTHRC1,-0.06233700698733917,-0.0872710442466069,-0.07171609315631255,-0.030815924989668838,0.017089566130980442,-0.05199006284508144,-0.0184465303033927,0.04941373269966376,0.051891318730329296,-0.01415444868745732,0.05966721016742831
PODXL,-0.03316241954765706,-0.06967369382690358,-0.10088132624903222,-0.048900008445909936,-0.02143330615042425,0.008710395849829702,0.03719930771239179,-0.01894354679930208,-0.0026994022858691357,0.03475988180213252,-0.004843625641230918
JAM3,0.014750516699355178,-0.07657315380188719,-0.043438403947381965,-0.06013318282749476,0.06080871046684382,-0.1965384756682661,-0.014379839081551975,-0.06749118047259417,-0.034583617808854175,-0.019075003826593436,-0.037520019392638056
TGFB2,-0.027642947077024797,0.0086162364335827,-0.14767070729877924,-0.03115865438331804,-0.04748070918652557,-0.03949403065487017,-0.04833416512353114,0.007557705826215667,0.06996096489403889,0.006567663323067522,0.10095235572545809
COL18A1,-0.046684986931053954,-0.05978799467339813,-0.09111149857920363,-0.06016048606967806,-0.005052065842601446,-0.06199154456325363,0.02604259018118907,0.01971049438090807,-0.11086944629788488,-0.013384745848849713,0.05661799757698904
NODAL,0.014426840199887853,-0.036269785940269056,-0.05054414560792029,,,,0.011164730450112608,0.06394406554832036,0.034142455158049645,0.024342354253843276,
INHBB,0.03702616211929621,0.030124803201332546,-0.015450373091386811,-0.022710823322774656,0.013587084766671434,-0.0334573338883521,-0.008569721348420671,-0.05604927372951057,-0.022869227576779186,-0.0470617104090511,0.0200948943794084
LCN1,-0.02344031767641175,,0.029387317432206624,,,,,0.02145567707182741,-0.0034584857091763347,,
ARF4,-0.07903996170476542,0.015062209650182153,-0.03612076009606548,-0.03287541577274399,0.016320225669336948,-0.07378452293758965,-0.024454113560204098,0.08990629364903611,0.1419333990752175,-0.05301291059776701,0.10701252698304296
CXCL14,0.004859119974328473,0.027453805366803443,0.038107505222374424,-0.04226386307349116,0.02753260801105582,0.07234082467187695,0.09865441750380306,-0.11863342991763827,-0.10135455207890418,-0.06532569907025466,0.05718001023477767
LIF,-0.08351254017929897,-0.036489846271380216,-0.007705709733096812,-0.061508405399104724,-0.015163735392825353,-0.041742987173339186,0.0077854811974916935,-0.06205746750211126,-0.06320854158975121,0.0516850067460107,
IL17B,,,-0.02779662149244168,,,,,-0.03938184450389503,0.02842256729064355,-0.02462914348729783,
MMP1,-0.02190929604268909,,,,,,,-0.05030521517337798,-0.054474946641993,0.03504426998834672,
MATN1,-0.03077645328817964,0.06214065805020666,0.02645275405883594,0.061133244025504574,,,-0.01880726832905775,-0.04515428149230118,-0.00492697053983358,0.04680894521751894,
ADAM28,-0.0398907184884054,-0.05205361925890302,-0.08978090929948038,0.012625759712248977,-0.0031792310784253463,-0.040121469929326685,0.0010641672029898185,0.05525437030662458,-0.0031298824889132762,0.08538177364029334,0.022874100945440942
TCN2,-0.04176617275200765,-0.05606114052317074,-0.07660141004313245,-0.008979601655409343,0.02110461833370126,-0.0680937843108734,-0.026773829656617554,0.09174719037304081,0.0423323812599327,-0.062070711897494205,0.01800405984184753
THPO,0.024126614234368005,-0.05009427458311565,-0.03434170610176872,0.07577905477997048,0.017149810465120714,-0.041437143034306644,0.018616937581316443,,,0.01932216971898702,
CUBN,0.005056549520066998,0.014659470951931942,-0.0429591576539835,0.01186460950620816,0.01872869957916365,-0.03186383734148907,0.015101293804613947,0.11588101264655841,0.08265589639662274,0.005859511083914023,
TIMP3,0.043572144729264274,-0.06318741581850734,-0.1031464697585353,-0.01486557549317324,-0.017445135010039917,0.0912644014893364,0.008720802944195477,0.11879562791703464,-0.016888951252674478,-0.0415288877422775,-0.013670910615390185
PIGF,0.04663575312136421,-0.022048289063408444,-0.13475341071092417,0.016047903897072058,0.019681795082846162,0.017550233522998383,0.022274085008465686,0.11507449012881925,0.12275342318847149,-0.011042254933738326,-0.0616207945535458
CRH,-0.027463122927153766,0.01901069980870656,0.15346386254151542,0.08880865104636074,-0.0024675765028332815,0.040138553261138785,0.027892410861919157,0.05079159780266437,-0.0037037723786886197,0.03012919566302144,0.06416472369207012
BDNF,-0.05862849287708552,-0.00013386499158485275,0.09984430615303351,-0.010772490350104082,0.11004789256274412,0.09187270769898005,0.042405152849600204,-0.03751275662184076,0.01222674420703966,0.11143139599519841,0.007534152161946695
CCL5,-0.06203595699214778,-0.03375755329391968,-0.03820647834176618,0.008948916021678419,0.008090522309582812,-0.03713571484139472,0.027203890960268817,0.01702176319797631,0.03954565788546848,-0.001924500287146005,
GAD1,0.038159531909297904,0.09849377647888305,0.0884036330938517,0.050690199108803846,0.011876150795145637,0.2443364963731364,0.0845658170953968,0.06973509590156185,0.1371403340342767,0.08856275831102461,0.1314361040022139
COL14A1,-0.011268427417731451,-0.04595623005913919,-0.029857194022040064,-0.02476334615082973,0.038775080817206,-0.018215409478779636,0.012230447316471195,0.008405942077852061,0.024434501538748533,-0.004402902204900806,
