,UKF296,ZH8811Bbulk,ZH916T1,ZH916bulk
DCN,-0.040824423662784125,0.027391975417219324,0.03530652405631534,0.01905607680964483
RARRES2,0.01327725641448809,0.05022749579717678,0.046549395837985244,-0.010194582862530242
SEMA4A,0.006439526971093231,0.0336133767094119,0.04640761988536028,0.005975130913537367
GDF11,0.003585880658969549,-0.032359372984503455,0.057922074525896414,0.021890273689837567
GPC3,5.190655393331658e-05,0.028947669171608965,0.010536140477859095,0.07099162118892625
OSTN,-0.017373971773048204,,,0.019849479442606142
GRN,-0.00723254926337823,0.09081866212265484,0.04794743101815611,0.021904268478788288
CALM1,0.03243350994438202,-0.04598367197807759,0.04826336079370196,-0.16217267484596784
ANGPTL4,0.05128182463534114,0.06689430246629526,0.00038456913369325425,0.10487964108268681
BMP8B,-0.009370633701515467,0.03071692274350652,0.0010117954908410518,0.05421255753625897
TNFSF4,-0.01268292808901604,0.033654853485514266,0.09179489177427179,0.06311185411085249
RBP4,0.018969140764020325,0.018559146748142918,0.0058664357550211686,-0.019005771041516642
DKK3,-0.034212477378312754,-0.005117372967106889,0.03215943060126929,-0.13165358188372914
COL11A1,-0.010297542644764849,0.06477248200934872,0.029935130404693654,0.0959092744159875
COL5A1,-0.020236958836311856,0.04415700843093826,-0.04291886484621156,0.0768751419679334
KISS1,,0.030299436840997687,,
MEGF10,0.006989935718856226,-0.01354558063755,0.10315970100121584,-0.07108063047252261
CEACAM1,,-0.016893070482938335,-0.020553854472508553,
EFEMP2,0.02049052577303707,0.041235979217166555,0.015262576570519942,0.06329538080517591
IGF1,-0.004735958284366404,-0.019132872057496815,0.056083484646786516,0.015451828709577642
COL6A3,0.07903519670318698,0.05687247013711365,-0.030985464057862143,0.06923782226899111
RLN2,0.05598178802440045,,-0.030298834987441584,-0.033414440163026145
WIF1,0.10735441869970609,,,-0.002405893710861663
PLAU,-0.026589656962962366,0.010192923126748982,0.0062435742056752,0.07323367813828173
CXCL12,0.03936211379079535,0.06518500851545682,-0.011656387542749093,-0.03480818362196465
MMP9,,0.054085111724590615,-0.05412629094800155,-0.030232686418258964
TNFSF14,-0.010584740477694025,-0.02874893028969712,-0.004303166798763659,0.044881272235939317
HBEGF,-0.025841450855589337,0.03178793984579018,-0.004346292102711934,0.20008435365223207
NUCB2,0.03736481257506368,-0.044391765074784297,-0.019572550950466228,-0.009009903382698749
VCAN,0.0013446547280873396,-0.06406384964881554,-0.05748776743985825,0.032256619043661415
VEGFC,-0.029215460943811607,0.04107259431924636,0.007431244268640326,0.003508486461162639
LMAN1,-0.012659168221733257,-0.005125838782969763,-0.02995793249644492,0.013476910107695356
IRAK4,-0.009025274998253372,-0.010031606157526629,0.021233927788399613,0.08202921642866522
MICB,-0.018777068968672612,-0.02194065382218852,0.06909442169337213,0.07305033524186104
COL1A2,-0.006866696452419342,0.05115627462662126,-0.04281813564994959,0.047906072324487174
ICOSLG,0.04481383368572874,-0.004107784805658211,0.0906626603355872,0.08148358020715882
GNAS,-0.005611883951400382,-0.011885784915537736,0.004704799988529284,-0.07789985482768128
C4B,,,0.035801094192173484,
COL2A1,,0.008986005663656177,-0.03570325229960865,0.019954834285639347
