,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,-0.006791962161915858,0.018616766337883884,0.017434594337798426,-0.02017891342064834,-0.0217319207389615,0.07476961100607551,0.019583417536044288,0.030128597471787998,-0.044023129580667446,0.024345155491493704,-0.026852175569094368,0.000186582062879865,-0.00981568138968787,0.06277010969883993,-0.02462833425529304,0.0106907154560689,0.038746124495894076
FGF7,-0.0031887025482511817,,0.028230501793170524,0.15288966156375092,0.06828903638914065,0.008321999353575065,-0.039358129700452715,0.03653606427364409,0.04826725631413025,-0.022542484268278318,0.0003329841633332047,0.0002497722812793681,0.029215564952102608,0.0018263164922566015,-0.011414119948340665,0.09735984228701405,-0.04073998595082248
EFNA2,,,,,,,,,,,,,0.025940207295986326,,,,
HBEGF,0.035909086796289555,0.0424155454078183,0.002726572790483707,-0.024547536312737504,-0.0060274606900053655,0.056941789710222936,-0.04159848222798597,-0.031724129320709886,0.0433679802578122,-0.0718395798058541,0.13768315355046545,0.015487614163109184,0.037932980899639715,0.02385996848722769,0.024155303633313578,-0.06328552013676134,0.03920511530872123
CSF3,,,,-0.02916711298990924,-0.013279124977167366,0.018085425910461833,,,-0.033613943220701104,,,-0.03322154611151748,-0.06938794528755683,,-0.026132725815904687,0.23185482053135253,0.038173119881715775
PI3,,-0.0043093010569110685,,0.07677562845169897,0.10464263329892982,-0.022593860685918628,,,,0.01641400024798908,,-0.04069746534310865,-0.10246174993806297,-0.028432853305121245,-0.02725616597179095,0.0168577955429676,-0.011311430969123192
PCSK1N,0.015032522541282905,-0.023076902166111652,0.03253495897390211,-0.006630538064867101,-0.040590935656554875,0.0010374064099095569,0.0036689600729889814,-0.007985315342947334,0.035685704144072815,0.002654957807890096,0.01736622773280849,0.01511490896107062,-0.01594729192411553,0.057607699843431254,-0.0005806921215008075,0.11173615534140188,-0.034942993841641394
NTS,,,,,-0.047360912581564316,-0.024662741666408198,0.050733347770580785,-0.03979077863952989,,,,-0.03836123893542891,-0.013010535276685619,,-0.031548895520970205,0.037613622645672355,
SFRP1,0.05619756476372734,0.025505360784219874,-0.012727042136249622,-0.021351757736532674,0.09622804007081258,-0.008091713593920205,-0.02846495186298016,0.05046887019054663,0.02224204445590336,0.058424908314305246,0.0146597415860438,0.052334722761073975,0.01741165547330229,0.03878759408060442,0.005832314471789614,-0.02615201719889762,-0.023265537747153738
CXCL13,,,0.026519151106001473,,0.14034598962706554,,,,0.026320846192551955,,,-0.0019711255205243196,0.005451020917135832,,0.05111501838637295,,0.11464395029696572
MICA,-0.01997400931457449,0.023618278126108148,-0.019540383992284808,-0.013481033476141418,-0.01641710676587042,0.01657652619177399,0.04001250117179927,0.00783548540698307,-0.010529344434186596,0.05796958653577414,0.1071599878037131,0.016292071828229778,0.1082592883478057,0.07503815662458244,-0.011381066076677788,0.00954341941117148,0.031016320163314248
TG,0.08469365707532978,-0.008072948027381222,0.010345686429626397,0.05199998282621633,-0.023742125568540363,0.038760945473987216,-0.0166604171254234,-0.012187851812657455,0.0011637302004182208,0.015142707843675258,0.11730506408848762,0.01688050922357191,0.1411827681388562,,-0.02150763491713283,-0.035259668224274676,0.06782634166504037
ADA,0.025217233819260138,2.7436074571850752e-05,-0.011197967681295674,-0.034373399052834056,-0.02100997392088661,0.10458117099266005,-0.043226405601458164,-0.019794051491450852,0.04409423890432626,-0.003381163349382577,-0.01574350727737783,0.021079875263156363,0.021582523095715303,0.06715115829829965,-0.009806733702116587,0.02144769346590454,-0.028578650378139333
LAMC3,0.016904712258907325,-0.03508838661619445,0.00962448364921815,0.045241376182807116,-0.02207144462552857,0.16852555500698568,-0.0068933438460137934,0.030785462580408388,-0.016375435011230486,0.02004257120625891,0.06531881145697586,-0.004836875356289544,0.06234743778764868,0.11259896907935792,0.0735711514768496,-0.04597471124816256,-0.04904614673280234
CCL7,,-0.012544739531837688,,-0.016659278175635065,-0.021192056543944654,,,,,,,-0.007049833067762594,,,,-0.018946205420367797,0.020143577206208338
NGF,,0.04122785621113318,,-0.023118741328293533,-0.02262031466330277,,,,0.08258524814049388,,-0.008955082209358785,0.016820848732435868,-0.01561518513433893,,-0.04486417947093584,-0.018339798652109766,0.025380894897295666
TNFSF15,,,,-0.01855092104342783,-0.015690526751533228,,,,0.014574574127923732,,-0.033366818761884944,0.04768196889272337,,,0.03114283998331436,-0.050059154936921264,0.07334828846865672
HMGB1,0.018667627221867426,-0.004245051296735243,0.01162711631845066,-0.0355272018544574,0.006257909708940489,0.13248231820511666,0.02620488096655045,-0.042246142473171065,0.09922433433911124,0.012591438296867504,-0.018461260817502517,0.035865554279589436,-0.10492828798010623,-0.04103509235030192,0.0029773114830532804,0.001348471845644748,0.06819132934839142
ITGB3BP,-0.008394507849520408,0.016023058568341284,-0.0006922123128204954,-0.0016987120166877306,0.01125743658346573,0.09131088676277613,0.026970245620843557,-0.04944161786670375,-0.017821070863966993,-0.02627168181299985,0.05833144899372239,0.02420410102438975,0.016493612722780233,0.027032885486397523,0.057304031837598864,-0.07448293192406924,0.014887482057720905
AANAT,,-0.018200508511827442,,0.050165339890484745,0.0367617159493819,-0.018099498121175728,0.040553346021977875,0.0058318752252715786,,0.055231944935366074,,0.13867167803650993,0.010576312900596258,0.01912024744036083,,-0.02004587543278371,-0.01870527343896835
RELN,0.04598838344465185,-0.029519640966416048,0.003559126423376534,-0.009401537314996392,-0.03209938659935454,-0.03849584613706064,0.0016761051819087886,0.013164544202634498,,,-0.06538411461761334,,,-0.009727720228637233,-0.019601634035131765,,-0.06354698020473176
IL15,0.03859508210164338,-0.018867635068154483,0.02306990078871456,-0.024254026222637948,-0.022954607941009012,-0.03879744591281631,-0.014517353714321116,-0.011740319981176556,0.037565769255768856,0.07441552700232412,-0.008062604743778071,-0.03961015966909808,0.000793311702103721,0.011131474734316516,-0.039585023299220694,0.03853216610693768,-0.018478865691740183
UTS2,,,,,,-0.04603600146337163,,,,-0.005171216645690302,,0.02794549276164525,,,,,
BSG,0.04530454508280025,-0.043977921679795404,0.032824029008036444,-0.019255389898036886,0.01948750598567721,0.004792233217663788,-0.013478133318071897,0.0020530369912439236,-0.050225079028921336,-0.01524100488256251,-0.02457829967329889,0.03954365159771756,0.10456818769249225,0.07834893964694628,-0.06293152573786201,-0.04953372833599564,-0.10111749315916428
ADAMTS3,0.03429625355734187,-0.00802172753841545,0.019857635116054553,0.0058109802533233956,-0.05156804168759521,0.16093948607075786,-0.0534359890320183,-0.01625422405182755,0.06090560119606531,0.04445621875414324,,0.027144541087135397,0.038778869164688805,0.1207630555962125,0.01854818985004688,0.03616194057749274,0.05833514598610344
CD34,0.02750454151510277,-0.0036344964085307198,-0.006409808195869682,0.009531800066874117,0.044270653878354445,0.11437749447213774,0.018046978921578576,-0.0036013933078159503,0.013770159901328807,0.08790821735402912,0.03979191765597716,-0.0024072447089960275,0.0926616913164753,0.1164451283718301,-0.020518971986749766,-0.0022221109045422334,-0.03707006527937983
CCL23,,,,,,0.0720097902158799,,,,,,,,,,,
PLAT,0.024226371474706656,-0.004358865848785237,-0.005990130378952316,0.057419706308488326,0.0313158984360084,0.16480264277282455,-0.04816178640865533,-0.011331293989365089,0.031142088694948177,0.03476025240116504,-0.07406988516786146,0.006794011364745476,0.040273896274225014,0.023624528302198106,-0.0176202875243597,0.0007421856392326021,-0.044895001466181736
NTF3,,,,,,,,-0.022678650548516463,0.017186157149939138,,,-0.04268137520338921,0.04505015383558052,,-0.0062000591734244935,,
LTA,,,-0.015438758802484274,-0.021351756737663884,,,0.06082833149817397,,,,,,,,,0.09828357832351192,
CKLF,0.03668862162475095,-0.01225995881457638,0.0467752737963294,0.0200254578684683,-0.0437946712683468,0.09833309867041588,-0.02260931791570342,-0.031042335619268394,0.03301564561080841,0.0010431669379337028,0.12133721418589574,0.01475640813885539,0.034345606678276894,0.05612755741574195,-0.0448809853950292,-0.00020675371229826129,-0.006368074357762407
APELA,,,,,,,,,-0.03946085016246071,,,,,,,,
CD24,-0.00043491457084937727,-0.031629082368301475,0.02301579691541249,-0.009433256615730353,0.03178096254816891,0.0073582315401443665,-0.01646127015676981,-0.04158859802092821,0.05753049755497684,0.0351061641590787,-0.014756538542216173,-0.056763767892052196,0.0278962107378283,0.05386212559131233,-0.00905473074760546,0.10207534465205077,0.01423191584805521
HSP90AA1,-0.03669212307352219,0.03320467118221211,0.001465441393840319,0.05479347094785412,0.015220260516015502,-0.066283196771333,0.0004682866829704139,0.012945170328571428,-0.023718318921066923,-0.1417317285537744,0.021697995211780438,-0.052323305222862916,-0.15694474041814516,-0.06790250200671316,-0.002985560375298834,-0.022791586556720436,-0.023156230671761372
BMP4,-0.007446707206840474,-0.043653242126538434,0.003551629083708798,0.0039492014149032,-0.027437272693298872,-0.008246390793097797,0.016612722032712173,-0.022467285111604972,0.022401751678466707,-0.008261254574444236,-0.028336800484323115,0.01624546945484335,0.04722313557379544,0.02589431076555589,0.030755262456642625,-0.04299409819418148,-0.03310689811744718
SCGB3A1,,-0.012544738277380493,,,-0.01683673531424974,,,-0.011850580260839193,-0.026188372138861812,0.0661026922702147,0.009545126114142941,0.04967988218687874,0.13734915877877643,,-0.01130575413508185,-0.01826615265233032,-0.037588355419251006
IGFBP4,0.12062099052013957,-0.006231469707698946,0.0024028065771541885,-0.018765593913801153,0.00643777461464989,0.11637641628145684,-0.03515495063490589,-0.020357961612333823,0.020498794524416324,0.053175072502228395,0.054377878720865115,-0.025771706106539026,-0.056756839812423174,0.0620729311279502,0.009489013937763672,-0.02247924425738904,-0.08561049312284866
RSPO4,,,-0.011747979648629687,-0.006135856215786933,-0.019432329450897172,,-0.01678297772213226,0.08204068030155047,,,0.0017892541878948777,,,,-0.02269577275830602,0.02484216774728846,-0.023586608873770214
LEFTY2,-0.006107150864231408,-0.02714664946607782,-0.015628370250238884,-0.04770864347701928,-0.003069012698112948,0.17572501087638598,0.03002195129819413,-0.01299430429108001,-0.024203569480277385,0.017542427027814216,,0.060427303730039586,0.012843651174223975,0.14058378735495794,-0.006510610373202187,-0.037867667981793356,0.018343848515792543
PF4,,-0.01301315223773614,-0.014043649477648176,-0.014534892000891277,,,,,,,,,-0.02760633206723905,,,0.052773749821273946,-0.018476725371750675
ANGPTL2,0.03787298192854363,-0.02087925272363495,-0.05209089002782904,-0.0229419129751407,-0.08739912538487234,0.12449085559256029,-0.0011282846215811412,-0.02924031069433038,-0.021784211420580506,0.17684299271988568,0.05909047708409263,0.03347703423256367,0.04644479152319383,0.008844300999359527,0.030313662012985496,-0.03705691476361353,-0.025981254702593333
LRIG2,-0.006330306183072177,-0.05654428143452429,0.021881652739907956,-0.0037946076372390673,0.0343183804128526,0.04376986152912053,-0.027059620841110698,-0.037074596856012575,0.030725428764590768,-0.08225923236943812,-0.04946004495258078,0.007219807890571854,0.09497053608543171,0.006874513923740849,-0.005176133995895132,-0.01182276854118594,-0.007024143650385114
ICOSLG,-0.052187314644489696,-0.035195125625632664,-0.003873900908212193,0.012784701334416271,-0.034020451610280895,0.04663817903033811,-0.01682178182061531,-0.02249018504547602,0.06893146028482976,-0.06430354378123171,0.04129943436474239,0.030391887537964377,0.1160858305437806,0.047414877317957946,-0.0004877912450671737,0.05298952093556005,0.01769268625132338
WIF1,,-0.023415055243979126,,,-0.01406630368658807,-0.06201775718274561,-0.01295102639188651,0.042645449485372425,,,,,,,-0.021097919134654697,,-0.019501412078782653
NPPC,-0.04834700964838512,0.03563225885066163,,0.030070975323752386,0.04402292284260198,-0.0012457876128275185,0.019176336723660398,-0.016469404064865197,,-0.052894337035893566,0.0007289321846664291,0.010521263718637045,0.04965455054000927,0.011324888748787131,0.0008197913032020919,,-0.032323308196532896
LYZ,-0.01227057449808698,0.01701053580028893,-0.0394592579694257,0.02225677473899871,-0.014736472237542162,0.08098438690382559,-0.04774476301658359,0.017127898238194047,0.043568881578470074,0.09419400157181589,0.035515279233682424,-0.029716398988589285,0.10233558833713739,-0.026316702301622183,0.0182041232702988,0.009834933483044546,0.050345637699022325
EREG,,,,,-0.02734589823638062,,,,0.0563147192680457,,,-0.04148302235324948,0.06138993336844184,,0.012303418225140568,-0.017696848931005343,-0.021272184314791998
SPTAN1,0.03266167700681892,-0.01730134935331666,0.028430968103396473,0.009045213778371142,-0.07420805965209379,0.0187965919732574,0.006023601980234273,0.01857989038717511,0.021074373149095372,0.03532595395278912,-0.02636684657611693,-0.016777739909473326,0.00021420840673986078,0.0317665298969528,-0.03298481934754377,0.007774755026957561,0.02398823792303388
PTH2,,,,,,,,,,,,,,,-0.025539202324356945,,
LIPC,-0.003040312016428727,-0.01593151877828026,-0.021136443020716225,-0.026120283445879668,-0.01881369328692075,0.06312863838327643,-0.0313774859914032,,-0.0020913168095258046,0.07876805530139051,0.04906443799590994,,,0.019518527375703427,,-0.009336037032238823,-0.028813347219575652
COL8A1,-0.02128662860632367,0.01262424382129641,-0.02052775105872064,-0.008999715641090238,-0.05991488616505392,0.06944618746074992,0.007096095749960315,-0.04521046205459104,-0.07551959081466778,0.031604458139946154,0.002146573156232844,0.0152149672881497,0.07681982765425963,-0.007903943572058057,-0.027409514666211183,0.08453112878349565,0.06272731759699489
GSTM2,-0.009368450012020158,0.054942831983266965,-0.020043640465454853,-0.014241237399265114,-0.02874708009915098,0.04047110966939698,-0.03990224993046484,-0.03502646633877355,0.04504184852990769,0.06695637370159441,0.03096087520709814,-0.016670204512159798,0.00047666418062263194,-0.046227456126762434,0.031277880777768385,-0.029507873200704755,0.0622183826185078
IL4,,,,,,,,,,-0.036453363615517334,,,,,,,
SPX,0.0520338195726265,-0.025766714622444103,-0.015378059599734258,-0.03613823118246731,0.02082563621880204,-0.06347659663643432,-0.005343010877403469,-0.001004344639569118,,,,0.009424136923328984,0.06124906036410376,-0.07000821152305896,-0.04142027127917387,-0.04892275499593456,0.040578252641760605
MFGE8,0.08727417057340969,0.05506672037815186,0.010758531102673104,-0.009204012670544387,0.06417709671797765,0.07566684816298767,0.022142781306377042,-0.03864057259307161,-0.04027391409972303,0.06077284270873371,0.049102326876016344,0.04051686847949945,0.008260213528229147,0.09550587363276218,0.04148106574478759,-0.04118497045303581,-0.06509075428007075
TGFA,0.002954733585749838,-0.004838151865449335,0.04662411138982883,0.06287567673288268,-0.05812052444596241,0.038418279470715216,-0.0058050176661819455,-0.017502604801566013,-0.0061040108172891626,-0.09514018687952844,-0.05597809641347515,0.05513981604779371,0.01016759007703242,-0.006651478872346792,-0.03637796277260315,0.10749542543268797,-0.04895617451192552
SLIT2,-0.02572963715361683,0.03533932723979324,-0.03661837860795226,-0.023640917893298738,0.06457755760242452,-0.020432717220944308,-0.005199197446488561,0.06262859448876706,0.04461676016339634,-0.06926071347777885,0.06300145733252167,0.05432975427895552,0.10695823955116764,-0.013151598054754033,-0.042826652534326715,0.07002533684518515,-0.055508786699633134
PLTP,-0.004188871746369668,-0.00036003699422531497,0.0736599549529654,0.01947568470653221,-0.06045618687075307,0.07212786323390745,-0.050278793934413285,0.00735921205955185,0.04836243953507515,0.02692468223878963,-0.032307031612800505,0.08284691282451095,-0.02671879169102292,0.12487815200086186,-0.029325557280008567,0.0017673218150811541,0.0037930588674130817
APOD,-0.06090701645382573,0.03058795205926266,0.027256291884983123,0.024655563260925394,0.03803159376725976,0.026299334991684475,-0.04589925157648042,-0.08177212433913876,-0.03251268834273341,0.002404610434576895,0.07545256398029293,0.04647737141655347,0.11496727443772203,-0.13259113954479937,0.037905803020592155,0.05310100667122404,-0.10119947783989575
B2M,0.016862326025794672,0.027091837831073454,-0.03541739540638218,0.06618205674204711,-0.043075915215267345,0.12458279019125587,0.0009909661580488312,-0.01508291212321536,0.0631904480643425,0.15581689400001644,0.18265513425870702,0.06894165416931952,0.059130320776158186,0.0988429781124166,0.016159276567344883,-0.02504916455803646,-0.07370144686647823
OMG,-0.016689668035713475,-0.03257633526574769,-0.030652100012773183,0.00778927234561001,0.027523810867907245,-0.06032267353280508,-0.007107116086064947,0.041044927004234476,-0.01792400008138843,0.1836792912804422,0.017324185944640743,0.060867176775538344,0.09615510785466493,-0.08419962495405128,-0.016365052158205433,0.06219647623710983,0.051998904330802724
CXCL3,-0.020133371089001227,0.025469677892958082,-0.017034962276174816,-0.031228583583005468,-0.035642201480025115,-0.023763775830351885,-0.005706924267435452,0.010124822217280791,0.06693931335145592,-0.044869007569972016,,-0.0037326664228412845,-0.03540379735853546,-0.029149320956708732,0.0592370682242282,-0.04465986568187478,0.02998064434897099
CXCL10,-0.004679817189812112,0.005840855547948341,0.03998997183984899,-0.02008738913779275,-0.02922307963472242,0.08172351480670698,0.013283970360853742,-0.019258223696271476,0.023157915987473392,-0.01169650331799893,0.05716493690310081,-0.007517808111791785,0.018855959659128004,-0.012449781573233886,0.06573330836506948,0.06538972500585911,-0.0427967973335151
RSPO3,,-0.017040433014695662,,0.0514527712926874,0.11447498849476768,-0.02972033562956377,-0.025348150867754913,-0.012439948190501739,,,,-0.04844176529598942,0.019039878472024138,,0.018260736341193302,0.024423372773379293,0.013488734162164203
CORT,-0.025000988461348142,0.010462855799317463,-0.02508106865869624,0.00290394348188446,-0.006906280151637072,-0.05143769947351343,-0.029492069458301295,0.05252291529262905,,,,0.0047573472484896805,0.029446633012835437,,-0.03774611398061817,,
NCAN,-0.050158117415321286,-0.045606888020760225,0.013180225539382716,-0.020380555105854258,0.04077691189609502,0.0588087059231067,-0.008487351117785303,0.005742381578340527,,-0.03829449911908904,0.04496220240720061,0.0975654829091049,0.029555129870577835,0.07209705988776599,-0.06474052144683166,0.012274755535823266,0.028269005773755164
PRG4,,0.05556081370781194,,-0.016659280771736274,-0.013470528543560232,-0.025745885280529308,-0.008400596548912972,,,,,-0.02699329934634982,-0.022581960279411964,,-0.00766856819790687,-0.03342772927306261,-0.02571708449896825
ZG16B,,0.022116685356466992,-0.016899249651246586,-0.019335132761324803,,-0.027796820504669348,-0.01146595125032879,,0.01566941908998957,,,,,,,-0.006243502207954661,-0.01576254171157806
TGM2,0.023139949505916493,0.0492614717511024,-0.006239485932871435,0.02301665096615866,0.02499069081268645,0.08872646059154768,-0.0296111186374167,-0.029925683367737994,0.03363272038453092,0.026147508220810082,0.031176970616076844,0.00044017595306019446,-0.012537041105842247,0.053248357838519896,0.010733068629551777,-0.022134833572962313,-0.014025340014633956
VEGFC,0.05116544801217964,-0.023953873730306594,-0.02169928733427192,0.009275689619343993,-0.020735607130216875,-0.033944333266796196,-0.030874977867734354,0.003550074601130087,-0.017903267800411175,-0.041322441308093476,0.1694792774166056,-0.03171693935225898,0.019622226990688336,-0.012995541207603066,-0.029138459606923715,0.03977707877686452,0.08995245175358385
WNT6,,0.04696058382891323,-0.0156283706603977,-0.023041930404017433,0.07833239138241585,0.09493743229544649,-0.014301522910039461,,-0.03570304114467717,-0.04622534365921163,,-0.03679082420527767,0.03503348168478968,,-0.03012099437798608,-0.028953070792075167,-0.01628743469181968
NRG4,,0.04704690649784646,,0.16335748118139629,-0.019187006335109145,-0.008327037841872562,-0.022027948854690074,0.010683436716475921,,,-0.050616511915590724,,,-0.030873537690107547,-0.029970356784798292,0.0023703563031482067,-0.02449380362720895
PMCH,,0.03756604276341563,,0.06570566860179147,,,0.04806290345911959,,,,,0.009141084823723552,0.08989263732267483,,-0.017255694031447166,0.10793385606821052,-0.031367840628097096
COL9A1,0.09712204440659664,-0.034896807125777356,-0.02058827565859808,-0.0074383473619835695,0.005481450671039277,0.0448858637468137,-0.030730246876821972,-0.025103239980170663,,0.10084356023722289,-0.02044694332571262,0.02236559202771931,0.008379148936198153,0.019475991628438816,-0.06635968259811358,0.005963243161222341,0.0912750708173694
GDF11,0.01494266900556859,0.02716139633443854,-0.04202680345229575,0.06914970180275286,-0.00013789812781303445,0.13344137206755943,0.015427185292049493,0.017185692113548885,0.019240654368209622,0.0773272988938369,-0.003555514272440346,0.024291538494603415,-0.02585007173661434,0.06097163187079838,-0.015984760148687483,0.008209573998978092,0.021541650402041684
RAET1E,,,,,,,,,,,,,,,,-0.021091548800432323,
IL24,,,,,,,,,-0.020134257495110906,,,0.07767694594806217,0.036356444380428836,,,,-0.027383257627000366
SORBS1,-0.03043073411997856,-0.03873985847336875,-0.012029450598705018,0.018386308361787212,0.0022153292456954903,-0.027900037227399622,0.018493899680399408,-0.023799819482403783,0.09086171772102238,0.07060049949255194,-0.04068391499189196,-0.0015788082006908308,0.04951983854145125,-0.022855615229217533,0.029555910155821277,0.07966892347778753,0.04423564398185786
DLL1,0.02018652561142269,-0.057163543581309775,-0.017083193378050057,0.0033156885795129097,-0.025646066880273717,0.08197558617378065,-0.017473976518577482,0.009051474361226492,-0.032524921515757255,0.040084897301041075,0.009763700973096454,0.037588793209924296,0.09070423384597062,-0.01474444132887196,-0.019308836876635253,0.03725193846214155,-0.047406739930180006
TLN1,0.004544253934674161,0.05026968329315386,-0.006478931064436145,-0.030519026914502163,-0.05021625279590023,0.1269196420077756,-0.050709445327011014,-0.012678164213545114,0.04164902395634302,-0.04109308313317521,1.4329946031046723e-05,-0.03745542688293701,-0.008555977041816378,0.029261597732261477,-0.06110827053148187,-0.00702090486477212,-0.03924730681870145
