,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.007838097566774211,,,,,,,,,,,,-0.04808187472539946,,,0.08250869831519655,
BMP1,-0.008461059434413486,0.04007299954593001,0.13455794318141212,0.041017205334490596,-0.1264765605790796,-0.028830752224747926,0.01936618328601817,0.1205643907599404,0.24853091072229366,0.11775419533280099,-0.005012866689159051,0.0005148362049172842,0.016603089827058916,0.06654133149190185,0.02396750424144748,0.05850998443076625,0.012459751077345755,0.1350688191948086,0.2708119927659825,0.18482055028748987,0.1477388721331714,0.2147605767937072,0.13192075729671765,0.002556781693652406,0.18581907522607524
NDP,0.04512152090614745,-0.011749429760770702,0.03519738541558418,-0.012656135971790484,-0.06491459998013231,-0.019897882961992346,-0.0011225248115763946,0.003807236121342742,0.06481925393572169,-0.03752330643706526,-0.01992604141396201,0.01063919978307579,0.0011295489770097207,0.044696433018214916,0.15284382220462295,0.12798040902663277,0.0183052424063037,0.02082874616616086,0.0790390710294612,0.11651706460636425,0.07802244401167134,-0.062215530263556924,-0.00986482616477135,0.14503953043294565,-0.027975023767138327
TNFSF18,-0.022889464076333844,-0.0007542380630797653,0.0496934781423826,0.05753840468092703,,,,0.026959649058137528,0.11406958315912477,0.08345915464306733,,,,,0.033451502700599114,,-0.05329384313326684,,,,0.05186212554700452,,-0.048756131433907536,0.005137698067975748,0.09809630167728105
IL36G,,,,,,,,,,,,,,-0.032507718193262695,,,,,,,,,,,
RTN4,-0.042177855171086694,0.08044339946685031,0.10297589743313036,-0.009665045526755714,-0.04302037811141517,-0.02730483423094358,-0.013584537419832041,-0.08885258712776377,-0.24434171834675364,-0.12124820502912798,0.0030079166207979163,-0.11882320439811009,0.11807344770861854,-0.02837008517912582,0.12587953406408017,0.08162973010191939,0.04375788322907551,-0.12125383272618633,-0.039871535348271016,-0.003582056056786515,-0.09985696188118064,-0.2298034210076807,0.0238251845904725,0.06756493872402952,-0.27712222180758883
HEBP1,-0.018042890917672107,0.06502049214993741,0.07112128249919873,0.03744319758994254,0.056904835152957474,0.04907702692354986,0.04967341405898303,0.04249318931345927,0.170059360597987,-0.04569005912483097,-0.014079876248965758,0.01685761415047028,0.06376066992315395,0.01713768961509117,-0.0009403469417302037,-0.002838352193953149,0.09029912742343724,0.10924118298571786,0.04436240572984056,0.10161714816720313,0.0777479850845994,-0.05493626302694097,0.05896561317028598,0.12308074249762078,-0.00034284272531143894
WNT7B,-0.027485880999419024,-0.06773173257206071,-0.0025755549788792406,-0.010488028992017262,0.03389372622057851,0.02889555002051352,0.03148190485888759,0.03510544512787025,-0.08368551597382724,-0.0002606192152441916,-0.019767461589046544,,0.03269252738013833,-0.015460454837206474,0.030107105574815794,-0.05668626527607412,,-0.06433592373491884,-0.02730018470158239,0.025767577530405626,-0.02041594182320356,-0.02338215032595354,0.03313667248304068,0.08388269580075292,0.029788876598441573
PTMA,-0.008657026370250544,-0.04855187068778999,-0.03625764436118933,0.051556871692292915,-0.08340926858890337,0.00554858161377088,-0.01774699208442805,0.11641004955335357,-0.1591070118633024,-0.0799859673853092,0.017102103220742727,0.08976124030863095,0.0208512874739621,0.020393859616443147,-0.06810467163876877,-0.08385382550285685,0.01763487992836116,-0.08941495225916823,-0.11012110064530513,0.013183448613287886,-0.167666043566094,0.08197506508120665,0.01928362120672428,-0.11163985054020056,0.1210655874033284
FASLG,0.10446699499159434,,,,,,,,,,,,,,,,,,,,,,,0.010503116402448217,
CEACAM1,0.06299738476710788,,0.031918700233265894,0.002490470167082056,,0.014368176896876366,0.03445171304652742,,0.08501881782986646,-0.03948692836237789,,,,,,-0.015114467284964524,0.0286478393425109,0.021827766115342827,-0.05595664061686361,0.00025289234112787297,0.09629140007440495,-0.03723400060069594,,-0.029455313906250058,
PDAP1,0.036878330053167374,0.0007725010034402585,-0.01882220549059377,0.015199105921955586,0.05110315352692155,0.023468014059209397,0.037242409185344855,0.04779049378791098,0.17183612108683133,-0.029877269397683905,-0.03243814864425761,0.012476514776270826,-0.07315184360470887,0.009113908507784634,0.014976603343249083,-0.07301227407581862,0.06559868191028345,-0.06523556382528843,0.036636842810593956,-0.0021377759347589466,0.047560560688383054,0.012822996003628384,0.037451747332434754,0.04007962292446368,0.13891024818122696
QDPR,-0.08079810845962573,-0.053352222147498136,-0.09852686015339537,-0.0920496662899043,-0.02935681045975197,0.01284145353170097,-0.09003238239851512,-0.05505453831425308,-0.25152336231972017,-0.1017548199508493,-0.028626591077444065,0.03541997793842968,0.02515098402550196,0.036654237352578604,0.1253468840451666,0.028461458939335313,-0.04425520404408315,-0.12228056751269009,-0.05832360099939432,-0.02383010116956713,-0.14744915120199534,0.001431128161099708,0.06380614306828945,0.19702345289465573,-0.21046644790319485
POMC,-0.020534952984778473,-0.06187744720549991,0.007160877826518541,-0.0012185459332058313,,0.027705925797390157,-0.015998030665725485,0.017522325826567653,0.043212225795373746,0.0410125707110008,0.052008243786805006,0.018235520173095352,0.0066862756511914,0.03732082219406072,0.10114269447797143,0.030108087573891114,0.006895733438860436,0.10149806790762524,-0.007144486371484138,0.03820929572711859,0.06241575705117791,0.055546327325813494,,0.08582784065736418,-0.01721322666164798
CCL18,,-0.018501651618489146,0.007500262786631098,,,,,,,,,0.09600505041707952,-0.07167384287135307,,,0.025437349070792082,,-0.011977144482384378,0.06233662475188325,0.07295896500718106,,0.009216712287692136,,,
CCL17,,,,,,0.016361634711654395,,,,-0.009050895490965804,0.03678018388366014,,,0.061625747945435363,,,,,0.11371149265617012,0.11817635572360596,-0.014430024857929252,,,0.024122369043818634,
VEGFD,,-0.006267244379965334,-0.011070002822368048,0.11566773511765935,,0.0046171210550887305,0.032237299405726505,,0.1202368325895333,-0.02611597676827694,-0.0017196866364252797,-0.05155733326592856,-0.026374834781402685,-0.03182689834229092,,-0.023530228689423307,0.07402652786846134,,,0.03536185399900714,0.03404786414556426,,,,
TNFSF13,,,0.036498403793736194,,,-0.04452669913318283,,0.051852115185094055,,,,,,,,,,,0.0020645696445296094,-0.03168461385078486,0.11982461091427941,0.05067418366729424,,0.005891231991009484,0.03033186703454546
WNT5A,-0.02760118713185522,0.013068061346037177,0.09841754997803069,0.09992855815983388,-0.034863845186150946,0.006445023010357118,-0.10800067075772905,0.1173308571901816,0.1682642224869705,0.02788804808263307,-0.00844474828798981,-0.009753200341007547,-0.03352505843917714,0.00988266191315958,0.03682789761240331,-0.12001373686640981,0.06752727203034305,0.07665371837314322,0.06159974421444621,0.12451784650942545,0.006888459908871364,0.06904041012585294,0.010996991310492046,0.04059556497359048,0.17514579852074058
CXCL8,,0.14312552848266147,0.01994151298656481,-0.021865397870807504,0.16710637188931407,0.08195686619456773,0.20527591742631196,0.017275554277626164,0.05143340981908108,0.0829752429841745,-0.016712588551659455,0.06509059867363502,-0.05306977660746483,-0.004071556832333008,,-0.053097711541246345,0.12767789566766627,0.05220732681873263,0.22749209585063299,0.16652063146187326,-0.07134891956024698,0.07556200663903789,0.00011283652242511845,0.043804121779149045,0.12117135324658054
