,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL13,,0.03120719088752451,-0.01950224711544196,,,,-0.016561882047898775,,,0.01951955928722496,-0.020123874738608265,,0.021100254737936947,,-0.01073255815786814
MICA,0.06085867780208448,-0.02304621529245544,-0.005090403066425154,0.047371142528345254,0.020051123993105248,-0.034281285982687024,-0.04583893209537775,-0.01567838064807196,0.07419938117947608,0.09290723048910475,0.015060937655802525,-0.07853021430485312,0.030370872023616026,0.047315362032335086,0.03553990253902513
TG,-0.009012510013438562,0.0003523123978248646,,0.07168831170744339,-0.019336916940153517,-0.023846892942257465,0.042324426157749104,-0.007457316268154155,-0.03202882125001813,0.026338173093842225,-0.015606506893845786,,-0.019691138759976134,0.05157520108270452,0.13217127493437134
ADA,0.054945934755715686,-0.0019380881826267973,-0.04319038273261323,0.057161648462360284,0.08234506378223187,0.03771516384023575,0.029935024537419707,-0.03794067725425956,0.04157524770225092,-0.007573070722587323,0.020240947079256503,0.0011158944013606046,-0.04443287892110503,0.14030421812184807,0.030002027008573125
LAMC3,0.09439695556077668,-0.03158205282760542,0.04675486535968999,-0.087577418733663,0.055441198638403515,0.0017762919567663688,0.0128449478948903,-0.009620852938886492,0.023026435546758015,0.03438917950142164,0.026332046516938955,0.044512300928621885,0.005753810385317495,0.09115825146783249,-0.0071084645079789385
CCL7,0.014344056508234572,,,0.09118791599040757,,,,,,-0.029046531005221164,,,,0.03278166586679598,0.05154989476543064
NGF,-0.03445588927779517,,,0.08858683481709337,,,0.0010503798092238797,,0.12282857239026301,-0.020276562187567338,-0.01979586299578175,,-0.01102186637149913,0.11419924974912865,-0.0015092012185822224
TNFSF15,,,,0.040184278853353475,,,0.049270260161292705,,0.06717651173110924,-0.028317106085966375,,,-0.014857388587534983,0.08318372079519175,-0.03866382930722135
HMGB1,-0.0008121776754428288,-0.04778250304410493,0.021235702598855887,-0.08545032617971221,0.12832639475533708,0.05767725351995271,0.10457702208924917,-0.006607072331182391,-0.059970151363461344,-0.010759855725420412,0.04138953129096804,0.019331419390857512,-0.02520896667791952,-0.05162555810488295,-0.00723729977095807
ITGB3BP,-0.03082604141506882,0.004579318932634893,-0.008518746734508767,0.084648934534761,0.09353088306741612,-0.0001992879044674423,0.09481011979285255,0.019665213156238922,0.04457351489210195,0.025487874367386646,0.032163698116115004,-0.043751616211713334,-0.020596755892967694,-0.00848088280185957,0.0009772221289610057
AANAT,-0.01747660739650754,,,0.007042695204541355,0.03883208330462252,-0.021445650184648276,,0.022210517332237365,0.046685290632825206,0.04497012582499745,0.0341156060542928,0.06259767374402346,,0.056943674834224245,-0.021331081487601784
RELN,0.026026806507764948,0.028615484636094302,-0.03024646171459873,0.027158712075587083,-0.042407070468665826,0.03732265032959749,,-0.030018266584792085,,,,0.024492482556131095,0.1677534657458383,,-0.0076404733160465605
IL15,0.0016308151832674412,0.0061448044259587685,,0.03883602426417314,0.002497669774701069,-0.02923130550981751,0.0034789184544740505,-0.011831281723096875,-0.013794186759191862,-0.0008232874010019728,0.056010677573795915,-0.036092511758618454,-0.0254925510231469,0.02609649144282352,-0.03338799918718725
UTS2,,,,,0.020781447758734608,,,,,-0.0013760767468579968,,,,,
BSG,0.04631535066154798,0.020803113626168046,-0.033541391365700356,0.00737512059631615,-0.026480023515777468,0.02636355448436474,-0.05043028472671519,0.03369362643190509,0.06639044603820794,0.12502959057251273,0.010320772784114876,-0.03463376922600088,0.05643980053583963,-0.054780958346663154,0.09032633575974836
ADAMTS3,0.02650973943039015,-0.031205625582669597,,-0.0024418161585708525,0.06584061958924299,-0.04223952350768615,-0.03310003638696141,-0.00972180858557859,-0.024532372091646684,-0.003113770303560792,-0.05362514152733741,-0.04490656321581591,-0.03861596543991277,0.06838583612196021,0.03654944448928811
CD34,0.06945194519326986,-0.044493080405778734,-0.00821397650716274,-0.012088318309496093,0.11181868604074952,-0.05915922521708356,0.052325807524476325,-0.046927424462029445,0.02394585671957433,0.04853195584800989,0.018534544894778668,0.004231630445437691,-0.0334526315212788,0.10326749900599051,0.02243342012014053
CCL23,,,,,0.10017806351191895,,,,,,,,,,
PLAT,0.07428107181066271,0.029715422565943582,0.052310252202052036,-0.09329791012331035,0.05730985431705369,-0.058682842348017794,0.009720525375491418,-0.009518894750761788,0.05374002127647,0.02985361311742256,0.04068792727846935,-0.03788481804401868,-0.0016129611625052122,0.09028372292979879,-0.008320166687353117
NTF3,,,,,,,-0.028367744551459215,,,-0.02853760277788472,0.033726316143151955,,-0.01623153725102129,,
LTA,,-0.013060767338491347,,0.02823743100198555,,-0.02065439611409961,,-0.025147595026544827,,,,,,-0.01807560928630107,
CKLF,0.043913339176454465,0.015306069280652927,-0.00829418734234206,-0.04177194571135664,0.12487606613595867,-0.00261368665794179,0.06377894388664128,-0.005652016747571302,0.0742932123237813,0.056754780666999,0.07378929097054247,-0.044584837170159715,0.04821689831488495,-0.011724135186882149,0.0011108326620356656
APELA,,,,,,,-0.029910461088412776,,,,,,,,
CD24,0.07155519213390267,0.03465008793959222,0.004737485550369953,0.06297506467173764,-0.02924095531643606,0.00638612445468391,0.06840455400157526,0.05788869521298846,0.10341789394194237,-0.03924752084753829,0.03385883832877447,0.027963627715235098,-0.03379712081842185,-0.048096695333886934,0.021821928257250416
HSP90AA1,0.014689834103315336,-0.026302613385444203,0.036637567004765184,-0.054986688538365525,-0.08959246030559237,-0.06088970149513786,0.0429304984072127,-0.029183145398724422,-0.08770611387851249,-0.08119849017459556,-0.01439567792471185,-0.14247536395422655,-0.04615180344877943,-0.05742389201712415,0.024969706679718047
BMP4,0.0661222972307285,0.07965439100704323,0.039549045200280505,0.030601501735540052,-0.03563470823642278,-0.019009062482108503,-0.011059821371027841,0.04183881519319432,0.13604041281048315,0.03390996274752783,-0.0005205960778623484,-0.05125984859140451,-0.009523163954175191,0.08833673788937277,-0.002232325127414288
SCGB3A1,-0.0200680736135413,,-0.028708783303068208,,,,0.07160486744413955,0.058498817351660404,,0.03868650835475744,-0.017273045284292573,,0.01969488062699149,0.057572839093373976,-0.04286493191607697
IGFBP4,0.09029583380667751,-0.0015149833580337718,0.00634984357950837,-0.06472965179719634,0.06880760208275735,-0.04308217892977225,-0.014641958018199128,-0.014170454808425185,0.029260331995817655,-0.02097981437473903,0.03926057957525268,0.021538794035384667,-0.02842542958330072,0.15874494144008722,0.0016662289621868014
RSPO4,,0.040526554480577924,,0.009487029140088187,,-0.024022320088327862,,0.06493188175468233,,,,,-0.02077892861630678,0.0776536275608008,0.10120692047905176
LEFTY2,0.06473143704678655,-0.01322117343301748,-0.01586639851897904,-0.019501016705689,0.10675607782507542,-0.01595549015402273,-0.02437564079780398,0.015065821424034257,0.027342063815808733,-0.024657215563548714,0.04727249814712319,0.01830058014757956,-0.028257970140624346,0.1259758743630669,-0.06504471102055899
PF4,0.04518075014920333,-0.011880543038302653,,-0.0182256092860539,,,,,,,-0.018391491555155716,,,0.12344385422822704,-0.021070450309898826
ANGPTL2,0.045653614709960315,0.08528782159713402,0.06107923980261763,-0.029226823117498968,0.10393173850794042,0.008645247022783728,0.025148873076256652,0.06129947526355072,0.083176532060262,0.010325766154910473,0.020054435335881842,0.08027616300868928,-0.023537097332339246,0.039962288514553336,-0.008835414172131307
LRIG2,-0.028677575292137984,-0.012618870966758405,-0.03424374409106397,-0.006740223624991345,0.0722513001042379,0.0030044656358024697,0.000926191367263917,0.004816953221539427,0.08912030680941048,-0.0011152167505960233,-0.03531115536760518,-0.004771294354457928,-0.027639776996278093,0.026099377631667316,0.018879964183082416
ICOSLG,0.08122343564029631,0.02199663556558159,0.003857075090656733,0.025807039828972454,-0.04701977246930384,-0.05021631175488358,0.1005805906409283,0.02184295032916633,-0.03454507620867733,-0.003547268297581556,0.043115811056855566,0.016188271666218463,-0.024235479098369216,0.07217532497916741,0.052073076460719105
WIF1,0.001422780193260541,,0.036860625810911624,,-0.07608361469700992,-0.018537455427114335,,-0.0007604919759879962,,,,,-0.019316026835489157,,0.01315293443190218
NPPC,0.043771400339389144,,-0.03601754506200351,0.012371310287778445,0.04344179164890283,-0.004547688977306392,,0.07645223903434416,0.06261505094279422,-0.0021482634126750474,-0.03479793498805094,-0.027495993254366292,0.02725446755631911,,0.02442107306794816
LYZ,0.06200021938720881,-0.04403471332342395,-0.0005569958936400517,-0.013488213347426514,0.02801548348807663,0.005381255547416672,0.021455657249851857,-0.03739341495012145,0.07175636542255892,0.023452817225158462,0.05499275158501148,0.040119648882174466,-0.011404959481615847,0.05178101553140641,-0.04893153954278121
EREG,,,-0.036202905393797696,,,,0.09518041111298273,,,0.06998465511586999,-0.020759016454723712,,0.0032797650827066445,0.018910657964578224,0.077999769927149
SPTAN1,-0.04811430729054877,-0.042531190601655056,0.04639664335701957,-0.11994637279343091,-0.04364730021205762,-0.011816841205279675,0.011790647085841583,-0.018281577049002126,0.007307123052650118,-0.02040603917292181,-0.01766040310939791,-0.08166789895142064,-0.02870160926405809,-0.02403284568089562,0.026474302481099582
PTH2,,,,,,,,,,,,,0.014659632783419257,,
LIPC,-0.012036529217744599,-0.017880852223200277,,-0.015022366531117866,-0.006915930562000584,-0.018302917233394136,0.05956332127479649,0.021884437400671686,-0.05040594372387911,,,0.029102866737210086,,0.01885226032008697,-0.002497659933024915
COL8A1,0.029963192943034945,0.016275533583899476,0.013799697836902972,-0.046557541445031596,0.08475676339426447,-0.034008623689177224,-0.0729135377620497,0.017648156607519203,0.06386844796316091,0.10012402359957866,0.0009110525308446947,-0.009124095011775569,0.014104648159425973,-0.005017044579580201,0.03331846668231291
GSTM2,0.034892986066911436,-0.0005243203966790748,0.0015340688628293925,0.062597370747252,0.004525680184624847,0.006774648286763549,0.042669771540895074,-0.006816630696536797,0.1342391337694635,0.021576192990092613,-0.056853158373504874,0.020738672487817154,0.017619218552215984,-0.06344583994719977,0.013432592075113593
SPX,-0.023703593855674557,-0.03337859636978026,,0.005867648733040004,-0.020010107907118043,-0.018883546353702322,,-0.011466862495556035,-0.0451949005925217,0.0013954717049849828,-0.02283538754019089,0.0013414027473328649,-0.05113581179307156,-0.05803283044789016,-0.00757648303498657
MFGE8,0.04699333094803012,-0.013918706289219302,0.029813789411051728,0.03856087287702174,0.016501640831848973,0.018425898757204316,-0.07389323244275577,0.01839244830823103,0.056732913462086774,-0.020618938978360313,0.007642436568166436,0.027300256459574523,0.0004644578581677197,0.09145475472626416,0.03347105294286983
TGFA,0.022069674458537376,0.01706421295409106,0.025836769125993104,0.010426501258500451,0.008114886143957748,0.02675148308617668,0.041088116579495314,0.022045544344440293,-0.01989285149140354,0.043495430392060996,0.10436352866576744,0.025138173496034276,0.003868147575664352,0.0712210662454299,0.05307071499888239
SLIT2,-0.017713367284370216,-0.030978145939704355,0.025918250940701593,-0.007709610634676938,-0.01676039563677563,-0.0015528978847969112,0.05725996218828066,-0.03292218439197984,-0.027743889974300325,0.1124519993864147,0.043082991173591136,0.05551708537420204,0.02480440039124598,0.06173401343126787,0.04203590185774461
PLTP,0.02707638591045732,0.04304232525581188,0.12184541558738395,-0.050329192468425495,0.056040103340127274,-0.024637863294047064,0.025363643804371144,0.004238599139941643,0.06092695682269283,0.004733422748855396,0.05289567210635622,-0.06020336928088569,0.01197976182360344,0.031996518892118374,0.09567581728796479
APOD,-0.036155268731624515,0.0236240803583858,0.04326081385624667,-0.08457623980300517,0.08966855087148523,-0.06672978091081778,0.009500727059368221,0.02771859221288667,-0.1904453155747675,0.05393529721128299,-0.019364532031897183,0.046095816324698925,-0.049683800822896904,-0.033573285925082914,0.01645067962813929
B2M,0.12546223996319383,-0.06051402164732363,0.06655944186825838,-0.04047391513499909,0.10368558269208047,-0.023609651687225366,0.061186729626432346,-0.0011092122420007173,-0.02000195479091094,0.10875767280406964,0.05312769326559763,-0.003726167552734855,0.015508344836742098,0.0912269145888004,-0.11771779151420765
OMG,-0.0821089594296768,-0.013167597534003034,-0.02868206185949492,-0.0885073359802979,0.01998902440795633,-0.010670932300462895,-0.018051427827608445,-0.030747129340807474,-0.14577194336279825,0.013068587805478494,0.019437448429611717,0.041958851551728286,-0.08333425684351486,0.03817261660600085,0.016858310892967094
CXCL3,0.014822718304335104,-0.024425265836699708,-0.050570334332995286,0.09423932991099117,0.04436608331174605,-0.020940993393404262,0.03478060119368409,-0.018110822306293937,,0.0013240595069539086,-0.006609451052704196,0.003998235876689985,0.008537622854428736,-0.017551760872649425,0.09900190868802923
CXCL10,0.051767289570692175,0.011731007075752397,,0.06938812393093839,0.12025995891692183,-0.031365769410141374,-0.008949391524731438,0.055976531511676336,-0.03309115748119533,-0.029994269572437827,0.09168084261919199,-0.02749599026462971,-0.028392493823620638,0.13095193073142897,0.059664052722505044
RSPO3,-0.02725992815347436,,0.050078936022212965,-0.021165489537816492,-0.023731156247211015,-0.01317506596051527,,-0.018925460258169206,,-0.002738592125548552,-0.03048108913041992,,0.0006934642112303355,0.0020838920451313227,0.019939806706201792
CORT,-0.010915188956875032,-0.006075231905058499,0.025505628217554033,-0.004523528977580243,0.01417188906025758,0.004362925542920914,,0.013872757182691093,,-0.03312073214019449,-0.01924576114460892,,-0.034558145091543695,,
NCAN,0.0348411421212873,0.019132345409553032,-0.007914913602991331,-0.103943868046443,0.0694441564659464,-0.008621050009276132,,-0.044541281453401,-0.06971402869910037,0.008106421490263154,-0.0022562525451970353,-0.06918176545789763,-0.04763048758878936,-0.054943264722836435,0.02218598042393532
PRG4,0.00418988021564419,,0.042064646457876165,-0.020889425412567053,0.016120645998286942,0.03183708049598613,,0.041304313718699345,,-0.03181398944288398,0.043121470244561574,,-0.02684930959958872,-0.04326918706704013,-0.012233529288575924
ZG16B,0.06913793378359696,-0.01429630261821933,,-0.012204218576750008,-0.004937753115302951,-0.016411792687380567,-0.019518665349311022,,0.09923383827878911,,,,,0.027476092877492576,-0.017975255095759656
TGM2,0.043974512470965094,-0.010327342142419349,-0.011070482884886091,0.06748923652903033,0.02006924802090135,-0.005680896004283898,0.028444690354682684,-0.01270244890631904,0.04468433170680398,0.032188819618763874,0.018056426768661264,-0.061048639363333664,-0.04005178148380143,0.10112703201562372,0.05131087502263276
VEGFC,-0.0008835126807138296,-0.01835700310561195,0.14728368080340876,-0.005277215916307616,0.014808283646220862,0.008038372142959063,0.003082492565131181,-0.02258147684112986,0.0434793372214265,0.02340863981214829,0.02455165036589042,0.011485557145161147,-0.01417097544379186,0.14255497072285456,0.02696719515411269
WNT6,0.03385343273534155,-0.01322117378000061,-0.04385842296109462,0.03324492038315968,-0.02021573597449545,-0.013796032061539737,0.007679293531718167,-0.019707972691764143,-0.02165985416627632,-0.010996264411816505,-0.035769107300303304,,0.026444777839643014,0.006789843068212997,-0.018573831479597958
NRG4,-0.01848340218699114,,-0.02013168179605212,0.019414478713059156,0.0036795943850241424,-0.013313628208199568,,-0.026343926620688286,,,,0.13969673399524016,0.12663424472595702,0.08164350226677154,-0.02793219371093708
PMCH,0.042930886994314084,,,-0.026644659275262883,,-0.024022318928991458,,,,0.03020221121372157,0.003021607911445697,,0.07870025930017345,0.054026559131035906,-0.02150578973503518
COL9A1,0.044048862837388035,0.0380754309020103,-0.04818204303171933,0.052388341879906,0.029367892022768426,0.00455391676962874,,-0.03001827809870559,0.11906669839748683,-0.02090651644031402,0.027632849091850008,0.025289783309175508,-0.061083281013726606,-0.04895724228781583,0.07602129836251285
GDF11,0.016377627087019342,-0.026153956158145284,-0.012812692310864932,-0.0400599320889777,0.08377547466230299,-0.007433629694249357,0.0050544518942594,-0.0020015463052907505,-0.012014393942871727,-0.030746892374681346,0.029099477799589345,-0.03561091680279667,0.03737302800210867,0.026370026876463632,0.014157018760114163
RAET1E,,,,,,,,,,,,,,-0.031207680271707672,
IL24,,,,,,,0.05658617974881405,,,-0.022012233350743492,-0.018098248572886867,,,,0.0534084723623277
SORBS1,0.02444581523918629,0.008620737942891199,0.01754293860217365,-0.01753232835147959,-0.009426280373193653,-0.01833900065769209,0.004784350748208265,0.013805219889186713,0.05630829548845958,-0.013110907181925447,0.0007948044630790673,-0.005143661383110021,0.07147850074453538,-0.0729443892976933,-0.023965051994693662
DLL1,0.02438820124907789,0.050080090699680106,0.0056259796875775805,-0.024743734440781668,0.07950914833076217,-0.0006778247399159011,-0.027314712644465642,0.013860359955954268,0.03694047916835809,0.026294744698603583,0.00899233086845281,-0.04564858388238702,-0.0015825324845528453,0.1133245349173696,0.11305840011591847
TLN1,0.05403097156926219,-0.011069841608370866,0.06351985281525924,-0.027097610435997167,0.023460495242149305,-0.04441240289535821,0.0040477377087197956,0.1293447837504466,0.04116050136719027,0.019177440868859134,0.00803188905533352,0.004886141973260861,0.030264791483813884,0.03209517036066048,0.009728057124848645
COL2A1,0.04729986743798639,,,,-0.018974956279042728,,,0.11193233851402783,,0.029629426939035076,-0.012139230532197192,,-0.033281683391198386,0.011489919320797577,-0.025165407287465042
SHH,,,,0.004306620223754415,-0.01491662121308582,-0.005008943045541494,,-0.01754765771271278,,0.032892415225241355,-0.0622123149091137,-0.043116459590410605,0.0444563186921072,0.05784753861987375,0.04279071588869371
PON2,-0.00394613606066538,0.010027791503585686,0.09464356356059331,-0.1322881108108363,0.09065238930250118,0.015669528259101357,0.06083487047947688,-0.031993223130846495,-0.037037608410860394,0.05527817852300829,0.023704692024586114,-0.06500575114746994,-0.03273947695772295,-0.07587892966923203,0.05494890511602385
ICAM5,-0.008217364555688897,-0.017018619915788548,-0.02870878533478585,0.027120103552938413,-0.0370789188564753,0.05614914028949465,-0.019195049332228924,0.03531631827850891,,-0.025709368307219493,-0.018533757797838165,,0.05438419122862725,0.03887538258053089,0.033806724968023866
HPX,-0.021734740549232044,,-0.02685822990366046,0.06215259021709091,0.05802052024941685,-0.005764318847450639,-0.028054820132008867,0.050287959950760734,0.07608527173319193,-0.025240442457582515,-0.02321640276573959,-0.028982544175345962,-0.0056779254735520234,0.027987546224827138,0.13157229897569747
SFRP2,0.04953172213400667,,,-0.000986152677754451,-0.015143778889644193,-0.02684253339354231,-0.020012001408000593,0.061282769499188386,0.024921349661523103,0.08397210878687167,0.0840613839210775,-0.01198894846091514,0.014687686621268918,0.09624577501834845,-0.03446300753215662
CFC1,,,,,,0.0350039761714394,,,,,,,,,-0.024715596512083018
CD70,0.05175628308334105,,,-0.006390864999031654,,0.05936409193967383,0.05576938842421646,,,0.045650881080346484,0.02884370281976294,,0.00817869417968175,0.08784279794017227,-0.016839942953294346
HP,0.01353809897699735,,0.05010155558988352,-0.025071608050616662,-0.02491817926716895,-0.041941391528166325,,0.01414952928147025,-0.029407170282448998,0.06899975520083043,0.08223214108724453,0.011258605646581578,0.0023345454285285893,0.04882105477536439,-0.01375661917603708
CXCL2,0.026063915559731043,-0.01324773348196513,0.007008303426642201,0.05981623231287631,0.0024612050895930324,-0.03278309717682727,0.09858262823918089,0.025121296818175036,,0.04518603338023441,0.052856838887703275,0.08399452454810298,0.025246444934678754,0.02890772381476304,-0.036883520219282595
NPPB,0.06746931555544868,,0.02780604216763266,0.14611362595935382,,-0.018085830317715844,,0.08360304879498898,,0.018391429805549576,-0.036769444007202584,,0.00804108823825874,-0.013581153796066983,
CCK,-0.02990703835775294,0.01758291849955126,-0.03199307641297789,-0.02292412846604851,-0.11041988964189428,0.023316096873352316,,-0.03837209672497872,0.1276862417489784,-0.029037227918637377,0.039508988469378246,-0.030071766540628656,-0.0417829511003258,0.019514800982345964,-0.10517518270037438
SEMA6A,0.004425801018129252,0.025312318909142713,-0.0011688319135428576,-0.09194525774693613,0.05589030766901875,-0.001916677843300622,-0.03598503683267513,0.01929667303669239,0.04606592573572642,-0.05753912661018247,0.03200079020820171,-0.05792323132207022,0.012252906260672533,-0.08083807277606327,0.09712010282011237
