,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.08994991277962379,,,,,,,,,,,,0.030184420582050477,,0.10028423772213635,,
BMP1,-0.02139541432586162,-0.059971476112992146,0.03269663386703383,-0.04772599217709658,-0.07385355296558774,0.05952116768411772,0.09150953538980625,0.10122473601294167,-0.01123030321966174,-0.028252005860628492,-0.03379479380462664,-0.011423882813551707,-0.0026354252099769276,0.028175726518282884,-0.05173124808105181,0.0948351554853379,0.05600681913408533,0.04524642004042026,0.07070602172509254,0.052964783343458506,-0.019876385103683388,0.1045709996879855,0.11145036528741195,-0.08882311389157091
NDP,0.014838985097610188,-0.01200230093191969,-0.007982803098395589,-0.0329045015655466,-0.03341821894096389,-0.022501838363408595,0.03583705340419259,-0.0017543603920580754,0.011922400315608579,0.012641404782759373,-0.007588680628324757,0.011067658002279853,0.001056295173939908,0.08428087693143102,-0.07931219042851397,0.1349330859034789,0.023441996041131022,0.04772403640876126,0.04467186800206799,0.013802444210821812,-0.08723295955951836,0.0698676434551004,0.003372414470256295,-7.689910002528859e-05
TNFSF18,0.12009282549214143,0.0011936995837302715,-0.029834427517049258,,,,-0.003186439395324226,-0.02155244074842475,-0.010647508906761256,,,,,0.07244500644080218,,-0.06054600447160864,,,,0.07642885796827924,,0.10467998913647404,-0.0012054224968096913,
IL36G,,,,,,,,,,,,,-0.029220588064361213,,,,,,,,,,,
RTN4,-0.0894168572379192,-0.08634372520910862,-0.03022935909671443,-0.020705792035850518,-0.0224956751365055,0.011325129209973377,-0.0026782786039758655,-0.06320763312146896,0.05005862458452139,-0.03315771281106028,0.0778908460672715,0.03315199145165738,-0.044282911307889694,-0.06005676944740531,0.02136769088370272,0.005140265387946282,-0.13166990356000205,0.04076216186601511,-0.054113625306939715,-0.007356643736194566,0.06860367907800516,0.06740010242167982,-0.15156317500184163,0.011472213965423628
HEBP1,-0.028056418331815717,-0.029420591048452505,-0.04749892315461772,0.052434107198391096,0.05764428092222485,-0.0398008794182412,0.002038504490814358,0.06012269769399804,0.0284608648935271,0.0265717601494615,-0.03432658042151412,0.027023547985031468,0.013720685049989738,0.041993967902539564,0.09270974108886358,-0.008256116780278494,-0.045553191827037896,0.04413956771759209,0.0031227137835589235,0.07197953334616185,0.004035567272006185,0.07636987983334864,0.021736473983778967,-0.015905446491033304
WNT7B,0.11425944045875396,-0.04223934643284314,0.011860594982701516,-0.02679554915639831,0.06524899279868329,0.0019133051718973823,0.012149265229940327,-0.05216189487204431,0.039448842474254835,-0.013741239005852087,,-0.01926415807055553,0.023185030608751468,-0.019587980032871693,-0.007124828956123501,,0.07902570984451585,0.014633842839114529,0.038704622406152946,0.07073645427656311,0.019804784576859514,0.08210665114512421,0.05943216981567785,-0.03929234562738658
PTMA,0.08959496509413478,-0.1008376555325999,0.033691248508861106,-0.032609788181854185,0.05447513277864987,0.020515654811055547,0.023025044536456134,-0.04103381419915869,0.10186115243574063,0.07425014411273134,-0.045924525670196725,0.006314661048930563,-0.015091498851956849,0.02535299641528417,-0.05958548007803319,-0.07483891932839545,-0.16202658194819566,-0.10707582433582218,0.032027493648723905,0.005093254969935446,0.08103912103920122,-0.05002112943933359,0.10198083020505433,-0.10806243322586019
FASLG,0.0423581302444751,,,,,,,,,,,,,,,,,,,,,0.06961112671101508,,
