,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.09402936618759838,,,,,,,,,-0.06080445420411775,,,0.10564763720625392,,
BMP1,-0.03632819307980883,-0.05886228965596828,0.01794698064456518,-0.014906434256062655,0.018274701096566075,-0.0185194626988128,-0.07709682786501652,-0.22988352912071836,-0.5633340657672534,-0.17325564014288095,-0.021944105944525436,-0.20031433467668625,0.1863129737268658,-0.33847274338021727,0.0407952421163527,-0.07693676658679034,-0.11355456722170883,0.2403881031084187,-0.09078719274565247,-0.06796764745865447,-0.07265106871345131,-0.16724785366762557,-0.06033664155639019
NDP,0.08697737993180396,-0.05065933957789052,0.09782094733723777,0.017563429010182593,0.02790452412065959,0.010279430484625658,0.2273440965757024,0.04471410660291912,-0.10956891676680121,0.11530098914032559,0.022974751226926014,-0.10218690840776569,0.09696175611842722,-0.04357907325199222,0.06988178859952736,0.0986741164136308,0.132952114755972,0.26377451337047825,0.03620482808232081,0.03942466716585534,0.27537389939876805,0.06921992834817414,-0.028824326214636143
TNFSF18,0.06830062519855279,-0.06154250435913565,0.009943610425649176,-0.02801895213960711,,,,-0.07430525530343048,-0.09069654540596442,-0.026030424794502082,,,,,-0.025988035720058866,,,0.04143528550878167,,0.12757300486572315,0.06054584125491464,-0.14387253378846723,
IL36G,,,,,,,,,,,,,,-0.048806297900948314,,,,,,,,,
RTN4,-0.10697334747993623,0.36914706311579015,0.13627133484949275,0.09786395626102057,-0.023904447664928098,0.09553984095999352,0.2792077395011062,0.6164628108000296,0.7262069719063295,0.2895563104995515,0.26391142517113736,0.5545801000562854,-0.03031539874277755,0.5210991629069132,0.060316464099341,0.08831447096162676,-0.0010254277850567587,-0.3033194316949775,0.23039461400039352,0.034013765096811616,0.011609284447683844,0.545177839321232,0.10332644565274829
HEBP1,0.08226542800976189,-0.08115594338352194,-0.04164605732671377,0.0030956441326983417,0.03247048212568676,-0.03836199467979393,-0.010393235358358741,-0.18348236777447446,-0.2892518934331621,-0.038422886753262525,-0.06330070598522143,-0.1938365932905135,0.13254589982257078,-0.05569785539856128,0.1250478802108379,0.12088293258815935,0.09425316640090894,0.04971647390281965,0.02101562495435291,-0.007479466486398852,0.10858985806245684,-0.05878104945163619,-0.08574661016159259
WNT7B,0.07976585847901102,0.3738695236863901,0.021158069782232575,0.024302371009605275,0.019330291277440143,0.020991947427220173,0.06067520424005346,0.17877134310911239,0.35808069484541705,-0.02871018466608315,0.1014363574755352,,0.053531159576749685,0.16838235944722962,0.4190860392462448,0.003025712133759707,0.11390987681340382,0.018000755486961326,0.026581002078063066,0.012677091872007527,-0.0348699305925298,-0.006117078135910298,0.14400336771279793
PTMA,-0.0012880703579048454,-0.038519355899037495,0.17266936825791734,-0.08652420049186912,0.11169822257267213,0.0019514756076220155,-0.21876556237702427,-0.5997538837115283,0.13156221341400356,0.1971874037330125,-0.19066330759841987,-0.6627693243824294,0.21845975099352768,-0.5228637861787703,0.023867497136516057,-0.10544240984798481,0.058605663830093226,-0.3791790749355369,-0.01622296104584506,-0.15394618587208583,-0.178032241165216,-0.32449823935432504,-0.16234050820747403
FASLG,-0.01658336563947959,,,,,,,,,,,,,,,,,,,,0.046972424637055796,,
CEACAM1,0.02765974886435272,,0.05548437244955021,-0.007438841740704055,,0.08242033234255611,0.028994659231073198,,-0.16938135990513445,0.03141914817126599,,,,,,0.04517657699990932,0.09115937355321656,0.12925140565505996,0.019247899242538034,,0.015003105945250603,,
PDAP1,0.0862420834820096,-0.11733108694898413,0.09453531326449251,-0.05252434305330528,0.04450669444271371,-0.0002783506197996963,-0.12608397367070645,-0.14033412302312348,-0.4413647858347611,0.008594167074336634,-0.02077200899371469,0.0016654115293762632,0.11978520726097538,-0.2623683069648553,0.010221624599860459,-0.026907878069676067,-0.003454362876410606,0.06652572560137339,0.006220841053401845,0.01583371681896132,0.05048586816357097,-0.06264018251596107,0.01669116647534975
QDPR,-0.08088142650604234,0.19285879937990527,0.12495087814393664,0.06416580627557746,0.05265082220455006,0.008446063771991351,0.28835313401228224,0.15634230886913894,0.32703362508198197,0.22297631385355357,0.024026130866939593,-0.4622860216154249,0.15672681896696058,0.1322617049363335,-0.029707150273596925,0.15816073940997677,0.2356298914677722,-0.3336488347403603,0.11924844926544574,-0.0045149018433120625,0.09934826752120285,0.42663877183051346,-0.09817070408616492
POMC,0.06128809377589459,0.1640057911748332,0.07906373115820647,-0.05007043296865245,,0.07201115376699575,0.1560027150878473,0.04896803719357459,-0.013404574663096294,-0.028831431092935192,-0.07294160297744305,-0.13077812610721276,-0.00903914490855757,0.10388978190846733,0.07611409948935317,0.08847283585447686,0.04242536426759327,0.0032314892694540985,0.02119684560274285,,0.048325341298046075,-0.0009041708624206436,0.020312149691609275
CCL18,,0.0633450393981645,-0.1101933593867537,,,,,,,,,-0.1810146385114744,0.19079036235434985,,,0.021577980428685892,0.006276703134055361,,-0.10200859649786394,,,,
CCL17,,,,,,-0.027455701973594884,,,,0.03940421972081582,-0.027122106927621487,,,0.038484512906021534,,-0.029747306624317505,-0.02806169702629158,0.015152004981505509,,,-0.017540110086255004,,
VEGFD,,-0.016012089506255326,-0.00018221297036334844,-0.037923373045989785,,-0.020807931350459354,0.04234459307293491,,-0.14089164646100744,0.05376835068154658,0.035664680208645855,0.010931422780790578,0.012743086686175608,0.00711124111533285,,,0.0006943183843669727,0.04882427581584145,,,,,
TNFSF13,,,0.09978083725548761,,,-0.016670087789556063,,0.013366509055882136,,,,,,,,0.07493852880052203,0.0869752179605013,0.0986467998406208,0.011127706331626514,,-0.01780416545008785,0.010571341941613676,
WNT5A,0.034055825128375426,-0.031151990965669226,0.023857487500222915,-0.050232545253958975,0.07352071588677384,0.06506982825504282,-0.059773258421300046,-0.41613006553929366,-0.44974437414329455,0.003997597512952451,-0.05178306001124869,0.0632886913682461,0.022532629112873286,-0.12113909795975998,0.10736277881329463,0.02156686969257565,0.0829208634448392,0.09813437496299308,0.006278695872613306,0.03887533210334848,-0.043311708020362674,-0.32229192314453925,0.023709215406299524
CXCL8,,-0.18909237676025442,-0.09596557018715773,-0.012081562645423769,-0.1269026875723414,0.028436964579107996,-0.2448082025652007,-0.029541228936658448,-0.19116458831694905,-0.1489360230665782,-0.02968248905851558,-0.22433574400146533,-0.016486231624470483,-0.14667085713815375,,-0.24558471862572032,-0.3656284856831572,0.08643378764643689,-0.08227916984619109,-0.03393395656810524,-0.03228805867524667,-0.3618469879981066,0.0696299028829381
GRN,-0.13484927609739852,-0.07465938604083285,-0.03486709243277608,0.008186391817660283,0.03526679396413867,0.015564459466867964,-0.11452567087031747,-0.29166776437108377,-0.5747410894356972,-0.008564771853134905,-0.07700931551216485,-0.37950975065484827,0.0015504310040488146,0.09273365268948539,0.044774995164845496,-0.06408698321301402,-0.017085202938015017,0.26365664880059175,-0.09091110265905529,0.11465477417545754,-0.16292701369050996,0.10772367037049713,-0.04006842551719251
