,UKF243,UKF269,ZH916T1,ZH916bulk
IGFL3,,-0.01841750914615336,0.03302160915688511,
BMP1,0.014267751556600938,0.0669248044241097,0.007950483786309396,0.1073495652592454
NDP,0.1517386493781743,0.043613618751041514,0.0599152259591881,0.010992326385842069
TNFSF18,-0.018681632048898812,0.0599357620514822,-0.02961384712085919,0.016734064398356577
RTN4,-0.043855445200512176,-0.0996926802296119,-0.0036846407075361545,-0.11297590424439476
HEBP1,-0.008336498232751167,0.03013721056099655,0.06374243499255493,0.017434790667874036
WNT7B,-0.04360313687028751,-0.06579878716366189,0.09462478963970233,0.020848195402574928
PTMA,-0.06975345564135717,-0.06402771925414755,-0.08617433398999833,-0.0041070003348126416
FASLG,,,0.08219674183953829,
CEACAM1,,0.021559012330570396,-0.007555565607529767,
PDAP1,-0.04100351339018801,0.06197047394208051,-0.01481482184265788,-0.024926852719988922
QDPR,0.06790111891346161,-0.05625195124457208,0.1211970470835164,-0.04573990953265207
POMC,0.09012729175675499,-0.004326310882997154,0.03629474740724205,0.03125713679794383
CCL18,0.15808514831892098,,,
CCL17,,,-0.022024371597930224,
VEGFD,-0.028228089665508133,0.0484919146155918,,
TNFSF13,,,-0.023167326887975778,0.005790957325610319
WNT5A,0.03824830232457703,0.10962797492037361,0.04992193718052758,0.06207013152384319
CXCL8,-0.04316656364466122,0.016817850209247105,-0.04391544471769893,-0.03194402648503713
GRN,0.046062063413481305,0.10243175862007314,-0.0705050802965838,0.010439566501003656
MIA,-0.04291778056900793,0.03158408931075283,0.20965356797271928,0.08586658426635764
COL4A4,-0.028416498641747404,0.06513604142398043,-0.05184111464368873,-0.04900296253124664
TAC1,-0.035589449171128204,-0.08336271839983596,0.02893398004324957,-0.06038777166339029
RARRES2,0.002494340281760777,0.12407195427672975,-0.01681519772165256,-0.04999945012304071
FGF7,0.0070496939422345865,0.05647671891402384,0.052015973020695994,0.04674814557320816
HBEGF,0.05267093083401241,0.001707032118517908,-0.08565805808448748,0.12987656566559663
CSF3,-0.028416476144320545,0.08121748859124273,-0.005539753544735892,0.04520587597134947
PI3,-0.03366355348581284,-0.02162101407933819,-0.050380397672898355,-0.031462761739576246
PCSK1N,0.013172550083635612,-0.03183360624975897,0.06136453066735916,-0.08175333908220724
NTS,,-0.02360081316854468,-0.034338659421273385,
SFRP1,0.012893865425033067,0.017475651921172293,-0.03354071597132079,0.0752199016061149
CXCL13,,,,0.010358993553184277
MICA,1.9892161158795864e-05,0.03110302717527499,-0.028265334065620137,-0.005235958182970464
TG,0.05513107429509953,-0.023174355006240998,-0.006964998479189044,-0.026916668704430675
ADA,-0.03349929818290905,0.07703481137529779,0.005701258914299057,-0.0003706018447048106
LAMC3,-0.019647084999560773,0.049329017608981125,-0.00733836770477631,0.09777127819015209
CCL7,,,-0.007432154705671106,0.01272168108915202
NGF,-0.016371539687658743,,-0.060932901397324414,-0.0020956729008401458
TNFSF15,-0.020253637817553558,,-0.007367248199184674,0.0009850075405076532
HMGB1,0.03038561907179729,0.027183606328358725,0.09091832194497748,0.04265612124503086
ITGB3BP,-0.006930790470230256,0.041667194863852605,0.06107089753957573,0.01555619868629621
AANAT,-0.02934339622824594,0.05042745926250242,-0.025709413127635035,-0.023877062980551256
RELN,-0.028228075013961313,-0.05082281259505365,,-0.018494146167975213
IL15,-0.02879019655121802,-0.018548146529420502,0.027673726803239682,0.10959488247828711
UTS2,,0.09153468217913036,,
BSG,0.040786519780256346,-0.006406770868056346,0.03317953860480276,0.1931162066184747
ADAMTS3,-0.053698622396335605,0.10973641604778926,0.04213312670994204,0.08357558674271665
CD34,-0.0231670921957459,0.03740927210891059,-0.03932352932867017,0.029750817271342895
CCL23,,-0.01970760384593741,,
PLAT,-0.04033320061377302,0.03693700716776309,0.018245225368553063,0.0670285208840251
LTA,,,-0.009937238050377974,
CKLF,0.011770097043648996,0.09470823627523145,0.10819698042494327,0.08268521018903766
CD24,0.005161754945310539,0.039306878091009585,-0.014493064550866266,0.01619237194347949
